"Hamelia_versicolor"	"Vitex_mollis"	"Combretum_farinosum"	"Ipomoea_bracteata"	"Mirabilis_sp1_M_PL_065"	"Ipomoea_wolcottiana"	"Opuntia_excelsa"	"Nopalea_karwinskiana"	"Ceiba_aesculifolia"	"Caesalpinia_pulcherrima"	"Cordia_seleriana"	"Psittacanthus_calyculatus"	"Tillandsia_bartramii"	"Pithecellobium_mangens"	"Tillandsia_paucifolia"	"Tillandsia_dasyrifolia"	"Groton_suberosus"	"Justicia_mexicana"	"Erythrina_lanata"	"Ipomoea_quamoclit"	"Tabebuia_donnell-smithii"	"Amazilia_rutila"	"Chlorostilbon_canivetii"	"Cynanthus_latirostris"	"Heliomaster_constantii"	"Archilochus_colubris"
"Cordia_seleriana"	0.401153898489325	0.260459677384404	0.332932608906137	0.310961359616795	0.0724729315217326	0.242740070033606	0.328680966967593	0.172665866318801	0.245138797840534	0.104444576735613	1.2604596773844	0.170267138511874	0.104444576735613	0.156015100648791	0.245138797840534	0.104444576735613	0.104444576735613	0.176917508257345	0.0682212895831884	0.332932608906137	0.0682212895831884	1.97284200500602	1.21345078282393	0.724729315217326	0.606411462961675	0.219408539254204
"Psittacanthus_calyculatus"	0.315664267930107	0.170267138511874	0.247057219752242	0.509232238302111	0.0767900812403684	0.440625190124246	0.238874186689738	0.174294974165844	0.251085055406213	0.10568792598798	0.170267138511874	1.36383510888388	0.10568792598798	0.0645792125238941	0.251085055406213	0.10568792598798	0.10568792598798	0.182478007228348	0.0686070481778644	0.247057219752242	0.0686070481778644	1.99632749088406	0.502282764074732	0.767900812403684	0.609840428247684	0.860490609652994
"Tillandsia_bartramii"	0.354023090849132	0.208889153471225	0.283136839923252	0.356509789353866	0.0742476864520267	0.285623538427986	0.279775404397106	0.20395583364518	0.278203520097207	0.1330695827193	0.208889153471225	0.211375851975959	1.1330695827193	0.0758195707519251	0.278203520097207	0.1330695827193	0.1330695827193	0.207317269171327	0.0708862509258802	0.283136839923252	0.0708862509258802	2.51353656247567	0.589707772514973	0.742476864520267	0.630100008230046	0.261020897522198
"Pithecellobium_mangens"	0.448284706129518	0.312030201297583	0.382728377889022	0.265412929879723	0.0706981765914385	0.199856601639227	0.37758652953808	0.141375898992422	0.21207407558386	0.0758195707519251	0.312030201297583	0.129158425047788	0.0758195707519251	1.23621063054566	0.21207407558386	0.0758195707519251	0.0758195707519251	0.146517747343364	0.0655563282404966	0.382728377889022	0.0655563282404966	1.43214744753636	1.8371937931329	0.706981765914385	0.582722917693303	0.17779618098621
"Tillandsia_paucifolia"	0.395477852668502	0.163425865227022	0.274875146136964	0.399442024378954	0.111449280909941	0.278839317847416	0.28402857175856	0.213337213230607	0.324786494140548	0.0927345066990691	0.163425865227022	0.167390036937475	0.0927345066990691	0.0706913585279534	1.32478649414055	0.0927345066990691	0.0927345066990691	0.20418378760901	0.120602706531538	0.274875146136964	0.120602706531538	1.75165179320464	0.549821677439637	1.11449280909941	1.07202405805812	0.248851767461353
"Tillandsia_dasyrifolia"	0.354023090849132	0.208889153471225	0.283136839923252	0.356509789353866	0.0742476864520267	0.285623538427986	0.279775404397106	0.20395583364518	0.278203520097207	0.1330695827193	0.208889153471225	0.211375851975959	0.1330695827193	0.0758195707519251	0.278203520097207	1.1330695827193	0.1330695827193	0.207317269171327	0.0708862509258802	0.283136839923252	0.0708862509258802	2.51353656247567	0.589707772514973	0.742476864520267	0.630100008230046	0.261020897522198
"Groton_suberosus"	0.354023090849132	0.208889153471225	0.283136839923252	0.356509789353866	0.0742476864520267	0.285623538427986	0.279775404397106	0.20395583364518	0.278203520097207	0.1330695827193	0.208889153471225	0.211375851975959	0.1330695827193	0.0758195707519251	0.278203520097207	0.1330695827193	1.1330695827193	0.207317269171327	0.0708862509258802	0.283136839923252	0.0708862509258802	2.51353656247567	0.589707772514973	0.742476864520267	0.630100008230046	0.261020897522198
"Justicia_mexicana"	0.379534555085197	0.176917508257345	0.307672006785266	0.3850950540562	0.130754498527921	0.313232505756269	0.248780056557277	0.175521182885595	0.306275681413515	0.103658634585664	0.176917508257345	0.182478007228348	0.103658634585664	0.0732588736716818	0.306275681413515	0.103658634585664	0.103658634585664	1.23441313311358	0.0718625482999313	0.307672006785266	0.0718625482999313	1.95799643106253	0.569791239668636	1.3075449852792	0.6387782071105	0.262731242142282
"Erythrina_lanata"	0.427364447835111	0.136442579166377	0.209281424840359	0.428135965024463	0.0728388456739824	0.210052942029711	0.354525602161129	0.288969273920632	0.361808119594614	0.0708862509258802	0.136442579166377	0.137214096355729	0.0708862509258802	0.0655563282404966	0.361808119594614	0.0708862509258802	0.0708862509258802	0.143725096599863	1.21808302299475	0.209281424840359	0.218083022994752	1.33896251748885	0.50988255298164	0.728388456739824	1.93851575995335	0.221092818099496
"Ipomoea_quamoclit"	0.402451272099971	0.221955072604091	0.332690797153184	0.345201012664041	0.110735724549093	0.275440537717255	0.291715547550878	0.16413942158787	0.274875146136964	0.094378946641084	0.221955072604091	0.164704813168161	0.094378946641084	0.127576125963007	0.274875146136964	0.094378946641084	0.094378946641084	0.205114671190177	0.0697604749467864	1.33269079715318	0.0697604749467864	1.78271343655381	0.992258757490056	1.10735724549093	0.620093110638101	0.234419555090258
"Tabebuia_donnell-smithii"	0.427364447835111	0.136442579166377	0.209281424840359	0.428135965024463	0.0728388456739824	0.210052942029711	0.354525602161129	0.288969273920632	0.361808119594614	0.0708862509258802	0.136442579166377	0.137214096355729	0.0708862509258802	0.0655563282404966	0.361808119594614	0.0708862509258802	0.0708862509258802	0.143725096599863	0.218083022994752	0.209281424840359	1.21808302299475	1.33896251748885	0.50988255298164	0.728388456739824	1.93851575995335	0.221092818099496
"Amazilia_rutila"	0.393358989832369	0.232099059412473	0.314596488803613	0.396121988170963	0.0824974293911408	0.317359487142207	0.310861560441228	0.226617592939089	0.30911502233023	0.147855091910334	0.232099059412473	0.234862057751066	0.147855091910334	0.084243967502139	0.30911502233023	0.147855091910334	0.147855091910334	0.230352521301474	0.0787625010287558	0.314596488803613	0.0787625010287558	2.79281840275075	0.65523085834997	0.824974293911408	0.700111120255607	0.290023219469108
"Chlorostilbon_canivetii"	0.498094117921687	0.346700223663981	0.425253753210024	0.294903255421915	0.0785535295460427	0.222062890710252	0.419540588375644	0.157084332213802	0.235637861759845	0.084243967502139	0.346700223663981	0.143509361164209	0.084243967502139	0.262456256161842	0.235637861759845	0.084243967502139	0.084243967502139	0.162797497048182	0.0728403647116629	0.425253753210024	0.0728403647116629	1.59127494170707	2.04132643681433	0.785535295460427	0.647469908548114	0.197551312206901
"Cynanthus_latirostris"	0.45005113257918	0.161050958937184	0.369119081830311	0.459644798620593	0.208068122893127	0.378712747871723	0.241983009686053	0.16342948014001	0.371497603033137	0.0824974293911408	0.161050958937184	0.170644624978596	0.0824974293911408	0.0785535295460427	0.371497603033137	0.0824974293911408	0.0824974293911408	0.290565552284268	0.0809320507488693	0.369119081830311	0.0809320507488693	1.55828477738822	0.610971896469221	2.08068122893127	0.719396006656616	0.293823985291519
"Heliomaster_constantii"	0.474849386483457	0.151602865740419	0.232534916489288	0.475706627804959	0.0809320507488694	0.23339215781079	0.393917335734587	0.321076971022924	0.402009021771794	0.0787625010287558	0.151602865740419	0.152460107061921	0.0787625010287558	0.0728403647116629	0.402009021771794	0.0787625010287558	0.0787625010287558	0.159694551777625	0.242314469994169	0.232534916489288	0.242314469994169	1.48773613054317	0.5665361699796	0.809320507488694	2.15390639994817	0.245658686777217
"Archilochus_colubris"	0.308117161123424	0.146272359502803	0.234419555090258	0.73550520805595	0.0881471955874556	0.661807602022785	0.219969965535968	0.160704571873898	0.248851767461353	0.0870069658407325	0.146272359502803	0.573660406435329	0.0870069658407325	0.0592653936620702	0.248851767461353	0.0870069658407325	0.0870069658407325	0.175154161428188	0.0736976060331652	0.234419555090258	0.0736976060331652	1.64346491032495	0.460953061816101	0.881471955874557	0.655089831405913	1.62217813531532
