"Clethrionomys_rutilus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Sciurus_vulgaris"	"Apodemus_peninsulae"	"Microtus_oeconomus"	"Clethrionomys_glareolus"	"Neomys_fodiens"	"Microtus_agrestis"	"Sicista_betulina"	"Talpa_altaica"	"Arvicola_terrestris"	"Myopus_schisticolor"	"Amalaraeus_penicilliger"	"Ceratophyllus_indages"	"Megabothris_rectangulatus"	"Hystrichopsylla_talpae"	"Tarsopsylla_octodecimdentata"	"Amphipsylla_sibirica"	"Palaeopsylla_soricis"	"Catallagia_dacenkoi"	"Neopsylla_mana"	"Megabothris_turbidus"	"Catallagia_ioffi"	"Catallagia_fetisovi"	"Rhadinopsylla_integella"	"Rhadinopsylla_altaica"	"Peromyscopsylla_bidentata"	"Corrodopsylla_birulai"	"Leptopsylla_sicistae"	"Rhadinopsylla_pseudodahurica"	"Ceratophyllus_sciurorum"	"Ctenophyllus_subarmatus"	"Neopsylla_acanthina"	"Frontopsylla_elata"	"Megabothris_calcarifer"	"Amphipsylla_vinogradovi"	"Hystrichopsylla_microti"	"Neopsylla_pleskei"
"Talpa_altaica"	0.728680660666794	0.586918241692927	0.377164893535581	0.16498538065351	0.566084286280004	0.347372757426644	0.409254389023425	0.193149868845944	0.409254389023425	0.25571464986005	1.12267457263268	0.0682098430425111	0.0336939620533535	0.279364523400864	0.234338465919263	0.319446538104569	0.336939620533535	0.0247478070980265	0.210953604678175	1.36305080702973	0.137909112290878	0.319446538104569	0.294698731006542	0.175625601644436	0.0642433222666612	0.137287814653959	0.135924868797019	0.0982083794434614	0.122604447199713	0.0799936941516092	0.0642433222666612	0.0247478070980265	0.0587128642748267	0.0651942283482343	0.0312291711714341	0.0642433222666612	0.0312291711714341	0.0312291711714341	0.0312291711714341
"Arvicola_terrestris"	0.671206718169433	0.535594094134852	0.336729986664735	0.159013160072563	0.707789447969325	0.309934928917782	0.364646259383116	0.28419021998106	0.364646259383116	0.152525196420865	0.0341049215212556	1.30752454742275	0.03525215469599	0.823923588079429	0.224521836246825	0.286844051105831	0.3525215469599	0.0238519740108844	0.201864543072718	0.378943572458395	0.124529496691308	0.286844051105831	0.262992077094947	0.158202495357781	0.0588931700023468	0.136228216383757	0.13503353554698	0.101360536880506	0.716110479212715	0.0699219022339152	0.0588931700023469	0.0238519740108844	0.0663193408890439	0.0712333690854209	0.0287660022072614	0.0588931700023468	0.0287660022072614	0.0287660022072614	0.0287660022072614
"Myopus_schisticolor"	0.746667770219355	0.601651962725275	0.386992239882792	0.162181540844068	0.57094873884678	0.356564742235342	0.41995616162531	0.205645378186718	0.41995616162531	0.154746754071158	0.0336939620533535	0.0705043093919801	1.1336481730294	0.286231700337921	0.238718458736664	0.306686407970948	1.33648173029401	0.0243272311266103	0.215805537123251	0.374377356148372	0.141435079290968	0.306686407970949	0.282359176844338	0.180134303279247	0.0658429701984119	0.140213428030695	0.138799118517498	0.100099894529219	0.127677477013213	0.0621113400636153	0.065842970198412	0.0243272311266102	0.0585841554574171	0.066256971625922	0.0320000472951152	0.065842970198412	0.0320000472951152	0.0320000472951152	0.0320000472951152
"Amalaraeus_penicilliger"	0.847792263283456	0.682941788837646	0.43899110464519	0.184399209993987	0.655480006514679	0.404468096134327	0.47635598750461	0.121214933167355	0.47635598750461	0.172162302690095	0.0349205654251079	0.205980897019857	0.0357789625422401	1.38191548284312	0.271381299868165	0.347873175167494	0.357789625422401	0.027659881499098	0.24532496871966	0.388006282501199	0.160493507513667	0.347873175167494	0.320213293668396	0.204392617978186	0.0747494297628371	0.15958089096883	0.157977340618237	0.114078230153718	0.168384684000023	0.0703180148750978	0.0747494297628371	0.027659881499098	0.0669886818899787	0.0756627545316003	0.0363339541407196	0.0747494297628371	0.0363339541407196	0.0363339541407196	0.0363339541407196
"Ceratophyllus_indages"	0.866091073150384	0.697939742945384	0.454409785214322	0.393105155429676	0.660098717234276	0.280584911066584	0.490516446222189	0.0968367753240327	0.490516446222189	0.175014395718469	0.0334769237027518	0.0641490960705215	0.0341026369623806	0.310150056992188	1.30868293457991	0.371751328304229	0.341026369623806	0.0589657733144514	0.235841985239021	0.371965818919464	0.164670259709974	0.371751328304229	0.312785554989778	0.210111238231406	0.07637729938998	0.147549024919027	0.161424200945469	0.115983222424037	0.097524048863001	0.071108514263381	0.07637729938998	0.0589657733144514	0.0985716963485079	0.0767241118833587	0.0371181888493022	0.07637729938998	0.0371181888493022	0.0371181888493022	0.0371181888493022
"Megabothris_rectangulatus"	0.823178752137425	0.663073742891776	0.426293700610546	0.349367620267427	0.637951750648548	0.389345920569008	0.462507313662991	0.0985261322929373	0.462507313662991	0.290776408709822	0.0354940597893966	0.0637431224679626	0.0340762675523276	0.309220600148883	0.289139922014401	1.38528109164618	0.340762675523276	0.052405143040114	0.237906824977245	0.394378442104406	0.155828303874319	0.385281091646182	0.332875948606068	0.198457673935374	0.0725769874149806	0.154655508517907	0.153483462514948	0.110854092453894	0.0965193498373772	0.0906168586066809	0.0725769874149806	0.052405143040114	0.0906822480790269	0.0735561944162312	0.0352790893773182	0.0725769874149806	0.0352790893773182	0.0352790893773182	0.0352790893773182
"Hystrichopsylla_talpae"	0.829630855799283	0.668502180805861	0.429991377647547	0.180201712048965	0.634387487607534	0.396183046928157	0.466617957361456	0.228494864651909	0.466617957361456	0.171940837856842	0.0374377356148372	0.0783381215466445	0.148497970032667	0.31803522259769	0.265242731929627	0.340762675523276	1.48497970032667	0.0270302568073447	0.239783930136945	0.415974840164858	0.157150088101075	0.340762675523276	0.313732418715931	0.20014922586583	0.0731588557760132	0.155792697811883	0.15422124279722	0.111222105032465	0.141863863348015	0.0690126000706836	0.0731588557760133	0.0270302568073447	0.0650935060637968	0.0736188573621356	0.0355556081056836	0.0731588557760133	0.0355556081056836	0.0355556081056836	0.0355556081056836
"Tarsopsylla_octodecimdentata"	0.58439422773131	0.468109541781751	0.298128204162857	1.60339471463932	0.550020184938457	0.244987283357569	0.322558588137081	0.0718850928972174	0.322558588137081	0.17402669323411	0.0247478070980265	0.0477039480217688	0.0243272311266103	0.221279051992784	0.41276041320116	0.471646287361026	0.243272311266103	1.2405092071959	0.169999454966702	0.274975634422517	0.109437174492669	0.471646287361026	0.231137080165128	0.139249994908954	0.0513766286279939	0.111938909102028	0.114190660140587	0.0843778397243014	0.0760335155752685	0.0643260158784472	0.051376628627994	0.240509207195898	0.273510418292205	0.0580466779990779	0.0250454669027704	0.0513766286279939	0.0250454669027704	0.0250454669027704	0.0250454669027704
"Amphipsylla_sibirica"	0.912380921041005	0.735627518769806	0.323280811572789	0.188888283296336	0.681116385362806	0.444484769311679	0.517442158896516	0.101615959349861	0.517442158896516	0.176148434108034	0.0351589341130292	0.0672881810242393	0.0359675895205418	0.327099958292879	0.275148982778858	0.356860237465868	0.359675895205418	0.0283332424944504	1.26449219567469	0.390654823478102	0.17362067600536	0.356860237465868	0.328526994971418	0.205948757162639	0.0804810874039875	0.17135260707332	0.153676151683035	0.121348070525756	0.101631452387634	0.0725737012612145	0.0804810874039875	0.0283332424944504	0.0692002256162188	0.0799690225949543	0.0391020394731859	0.0804810874039875	0.0391020394731859	0.0391020394731859	0.0391020394731859
"Palaeopsylla_soricis"	0.809645178518661	0.652131379658807	0.419072103928423	0.183317089615011	0.628982540311115	0.385969730474048	0.454727098914917	0.214610965384382	0.454727098914917	0.284127388733389	0.136305080702973	0.075788714491679	0.0374377356148372	0.31040502600096	0.260376073243625	0.354940597893966	0.374377356148372	0.0274975634422517	0.234392894086862	1.5145008966997	0.153232346989864	0.354940597893966	0.327443034451714	0.195139557382707	0.0713814691851791	0.152542016282176	0.151027631996688	0.109120421603846	0.136227163555237	0.0888818823906769	0.0713814691851791	0.0274975634422517	0.0652365158609186	0.0724380314980381	0.0346990790793712	0.0713814691851791	0.0346990790793712	0.0346990790793712	0.0346990790793712
"Catallagia_dacenkoi"	1.0158631953683	0.825875034324285	0.32536864263749	0.182395290821114	0.506049444103719	0.28581526580002	0.599563139952008	0.0959897570505402	0.599563139952008	0.168258399012562	0.0344772780727194	0.0622647483456539	0.0353587698227419	0.320987015027334	0.288172954492455	0.350613683717218	0.35358769822742	0.0273592936231671	0.260431014008041	0.38308086747466	1.19791382995932	0.350613683717218	0.323254390094051	0.230450694223064	0.0899924647679538	0.152509648816679	0.152892295677926	0.120355431414177	0.0871790305169294	0.0606494784684842	0.0899924647679538	0.0273592936231671	0.0577222602693903	0.0738999607334359	0.0435369940872128	0.0899924647679538	0.0435369940872128	0.0435369940872128	0.0435369940872128
"Neopsylla_mana"	0.823178752137425	0.663073742891776	0.426293700610546	0.349367620267427	0.637951750648548	0.389345920569008	0.462507313662991	0.0985261322929373	0.462507313662991	0.290776408709822	0.0354940597893966	0.0637431224679625	0.0340762675523276	0.309220600148883	0.289139922014401	0.385281091646182	0.340762675523276	0.052405143040114	0.237906824977245	0.394378442104406	0.155828303874319	1.38528109164618	0.332875948606068	0.198457673935374	0.0725769874149806	0.154655508517907	0.153483462514948	0.110854092453894	0.0965193498373772	0.0906168586066809	0.0725769874149806	0.052405143040114	0.0906822480790269	0.0735561944162312	0.0352790893773182	0.0725769874149806	0.0352790893773182	0.0352790893773182	0.0352790893773182
"Megabothris_turbidus"	0.85302681768819	0.687444268030529	0.442314387666507	0.19261423347094	0.64894319636231	0.407390750220438	0.48000090435373	0.101856262217402	0.48000090435373	0.305370123144286	0.0368373413758178	0.0657480192737368	0.0352948971055423	0.320213293668396	0.273687360616056	0.374485442181827	0.352948971055423	0.028892135020641	0.246395246228563	0.409303793064642	0.161627195047025	0.374485442181827	1.34559330716119	0.205858633813676	0.0752270322633539	0.159995083444892	0.158395062811743	0.114163624045093	0.0990800791201408	0.0939032139477101	0.075227032263354	0.028892135020641	0.0678287268023796	0.0754948839683753	0.0365582921866367	0.0752270322633539	0.0365582921866367	0.0365582921866367	0.0365582921866367
"Catallagia_ioffi"	0.953483863028464	0.774246930131621	0.514132310055296	0.185666659878606	0.508865802636614	0.286631156075724	0.555253174604203	0.0976423078917757	0.555253174604203	0.171233747228805	0.0351251203288872	0.0632809981431126	0.0360268606558494	0.327028188765098	0.294155733523969	0.357223813083673	0.360268606558494	0.0278499989817908	0.247138508595167	0.390279114765413	0.184360555378452	0.357223813083673	0.329373814101882	1.23577378638398	0.084414983949695	0.147192937166411	0.166360163113421	0.114946932107892	0.0883010896901302	0.0613540226593818	0.084414983949695	0.0278499989817908	0.0583819471399877	0.0713955422879882	0.0408635941297913	0.084414983949695	0.0408635941297913	0.0408635941297913	0.0408635941297913
"Catallagia_fetisovi"	1.32425038529223	1.08063070597628	0.310525303383299	0.17125542875998	0.509912894611595	0.274342746660971	0.346921468798032	0.0902990728416067	0.346921468798032	0.157846313906241	0.0321216611333306	0.0588931700023469	0.032921485099206	0.298997719051349	0.26732054786493	0.326596443367413	0.32921485099206	0.025688314313997	0.241443262211963	0.356907345925895	0.179984929535908	0.326596443367413	0.300908129053416	0.211037459874238	1.11753906515226	0.178997397828317	0.179186369167287	0.148133838828958	0.0841864220302338	0.0590071101798191	0.117539065152262	0.025688314313997	0.0562830879906927	0.0873483616177915	0.0567535879410958	0.117539065152262	0.0567535879410958	0.0567535879410958	0.0567535879410958
"Rhadinopsylla_integella"	1.01483337883933	0.817881596818566	0.314815226413343	0.18656484850338	0.770581581246289	0.518083261497984	0.350060832791782	0.101583718395055	0.350060832791782	0.17488740910261	0.0343219536634897	0.0681141081918784	0.0350533570076737	0.319161781937659	0.258210793608298	0.347974894165291	0.350533570076737	0.027984727275507	0.25702891060998	0.381355040705441	0.152509648816679	0.347974894165291	0.319990166889784	0.183991171458013	0.0894986989141583	1.19401796070746	0.16721511643027	0.135733593788936	0.107361359079639	0.0777146285132471	0.0894986989141584	0.027984727275507	0.0742196221502843	0.0897277539678914	0.043492859093114	0.0894986989141583	0.043492859093114	0.043492859093114	0.043492859093114
"Rhadinopsylla_altaica"	1.01582281835816	0.818807483372842	0.550579082138509	0.190317766900978	0.766574712127448	0.281132881057595	0.351661728301568	0.100652862963016	0.351661728301568	0.173433277139352	0.0339812171992549	0.0675167677734899	0.0346997796293745	0.315954681236474	0.28249235165457	0.345337790658633	0.346997796293745	0.0285476650351468	0.230514227524552	0.377569079991721	0.152892295677926	0.345337790658633	0.316790125623487	0.207950203891777	0.0895931845836437	0.16721511643027	1.19064557552514	0.135587667311291	0.106572887114622	0.0772124726127303	0.0895931845836437	0.0285476650351468	0.0745421477627936	0.0895297463715682	0.0435352636439213	0.0895931845836437	0.0435352636439213	0.0435352636439213	0.0435352636439213
"Peromyscopsylla_bidentata"	1.11977491325451	0.902498473376802	0.311043116275838	0.187506310498447	0.848722537247198	0.27821226901728	0.342877866664431	0.099452980198449	0.342877866664431	0.17019932282121	0.0327361264811538	0.0675736912536709	0.0333666315097396	0.304208613743248	0.270627518989419	0.332562277361681	0.333666315097396	0.0281259465747671	0.242696141051512	0.363734738679487	0.160473908552236	0.332562277361681	0.304436330786913	0.19157822017982	0.0987558925526383	0.180978125051914	0.180783556415054	1.14967924478747	0.111167407358518	0.0815592303426497	0.0987558925526383	0.0281259465747671	0.079049298809599	0.0989137056600251	0.0479903534251932	0.0987558925526383	0.0479903534251932	0.0479903534251932	0.0479903534251932
"Corrodopsylla_birulai"	0.643778221537506	0.507267309239804	0.309297754609777	0.168963367945041	0.917385433417154	0.284276190349633	0.33396903334676	0.510318889012779	0.33396903334676	0.166782578245161	0.0408681490665711	0.47740698614181	0.0425591590044044	0.449025824000061	0.227556114013669	0.289558049512132	0.425591590044044	0.0253445051917562	0.203262904775269	0.454090545184123	0.116238707355906	0.289558049512132	0.264213544320375	0.147168482816884	0.0561242813534892	0.143148478772852	0.142097182819496	0.111167407358518	1.42297193647268	0.0850639900891582	0.0561242813534892	0.0253445051917562	0.0803876311967854	0.0826336212137795	0.0275904952087502	0.0561242813534892	0.0275904952087502	0.0275904952087502	0.0275904952087502
"Leptopsylla_sicistae"	0.678393225384707	0.532144263221134	0.32086099711486	0.214420052928157	1.05552892223592	0.294136991222396	0.346065815317496	0.109331312647733	0.346065815317496	0.698920290531727	0.0399968470758046	0.0699219022339152	0.0310556700318076	0.281272059500391	0.248879799921834	0.407775863730064	0.310556700318076	0.0321630079392236	0.217721103783643	0.444409411953385	0.121298956936968	0.407775863730064	0.37561285579084	0.153385056648455	0.0590071101798191	0.155429257026494	0.154424945225461	0.122338845513975	0.127595985133737	1.18913738762987	0.0590071101798191	0.0321630079392236	0.095494743273379	0.0924057307077857	0.0290739953736303	0.0590071101798191	0.0290739953736303	0.0290739953736303	0.0290739953736303
"Rhadinopsylla_pseudodahurica"	1.32425038529223	1.08063070597628	0.310525303383298	0.17125542875998	0.509912894611596	0.274342746660971	0.346921468798032	0.0902990728416067	0.346921468798032	0.157846313906241	0.0321216611333306	0.0588931700023469	0.032921485099206	0.298997719051349	0.26732054786493	0.326596443367413	0.32921485099206	0.025688314313997	0.241443262211962	0.356907345925895	0.179984929535908	0.326596443367413	0.300908129053416	0.211037459874237	0.117539065152262	0.178997397828317	0.179186369167287	0.148133838828958	0.0841864220302338	0.0590071101798191	1.11753906515226	0.025688314313997	0.0562830879906927	0.0873483616177915	0.0567535879410958	0.117539065152262	0.0567535879410958	0.0567535879410958	0.0567535879410958
"Ceratophyllus_sciurorum"	0.58439422773131	0.468109541781751	0.298128204162857	1.60339471463932	0.550020184938457	0.244987283357569	0.322558588137081	0.0718850928972174	0.322558588137081	0.17402669323411	0.0247478070980265	0.0477039480217688	0.0243272311266103	0.221279051992784	0.41276041320116	0.471646287361026	0.243272311266103	0.240509207195898	0.169999454966702	0.274975634422517	0.109437174492669	0.471646287361026	0.231137080165128	0.139249994908954	0.0513766286279939	0.111938909102028	0.114190660140587	0.0843778397243014	0.0760335155752686	0.0643260158784472	0.0513766286279939	1.2405092071959	0.273510418292205	0.0580466779990778	0.0250454669027704	0.0513766286279939	0.0250454669027704	0.0250454669027704	0.0250454669027704
"Ctenophyllus_subarmatus"	0.647609098455183	0.507171774979794	0.305103473111888	0.911701394307351	1.03818100372843	0.265469298543734	0.328674625267155	0.0948229439046754	0.328674625267155	0.184466016942629	0.0293564321374134	0.0663193408890439	0.0292920777287085	0.267954727559915	0.345000937219778	0.408070116355621	0.292920777287085	0.136755209146103	0.207600676848656	0.326182579304593	0.115444520538781	0.408070116355621	0.271314907209518	0.145954867849969	0.0562830879906927	0.148439244300569	0.149084295525587	0.118573948214398	0.120581446795178	0.095494743273379	0.0562830879906927	0.136755209146103	1.19904606936981	0.0900455358717851	0.0277546756480793	0.0562830879906927	0.0277546756480793	0.0277546756480793	0.0277546756480793
"Neopsylla_acanthina"	1.27827056706396	0.578939330045344	0.306889342530987	0.193488926663593	1.01703661453744	0.276310661739956	0.335841999161557	0.102910729533279	0.335841999161557	0.174352965752998	0.0325971141741172	0.0712333690854209	0.033128485812961	0.302651018126401	0.268534391591756	0.33100287487304	0.33128485812961	0.0290233389995389	0.239907067784863	0.362190157490191	0.147799921466872	0.33100287487304	0.301979535873501	0.178488855719971	0.0873483616177915	0.179455507935783	0.179059492743136	0.148370558490038	0.123950431820669	0.0924057307077858	0.0873483616177915	0.0290233389995389	0.0900455358717851	1.11580522117499	0.054783024302741	0.0873483616177916	0.054783024302741	0.054783024302741	0.054783024302741
"Frontopsylla_elata"	1.84571716494885	0.61164465191285	0.301699943001056	0.166969779351803	0.507731406556469	0.266670009750013	0.336893335925886	0.0880606641544245	0.336893335925886	0.153800590854847	0.0312291711714341	0.0575320044145229	0.0320000472951152	0.290671633125757	0.259827321945115	0.317511804395864	0.320000472951152	0.0250454669027704	0.234612236839116	0.346990790793712	0.174147976348851	0.317511804395864	0.292466337493094	0.204317970648957	0.113507175882192	0.173971436372456	0.174141054575685	0.14397106027558	0.0827714856262507	0.0581479907472606	0.113507175882192	0.0250454669027704	0.0555093512961585	0.109566048605482	1.07910216421209	0.113507175882192	0.0791021642120938	0.0791021642120938	0.0791021642120938
"Megabothris_calcarifer"	1.32425038529223	1.08063070597628	0.310525303383298	0.17125542875998	0.509912894611595	0.274342746660971	0.346921468798033	0.0902990728416067	0.346921468798033	0.157846313906241	0.0321216611333306	0.0588931700023469	0.032921485099206	0.298997719051349	0.26732054786493	0.326596443367413	0.32921485099206	0.025688314313997	0.241443262211962	0.356907345925895	0.179984929535908	0.326596443367413	0.300908129053416	0.211037459874238	0.117539065152262	0.178997397828317	0.179186369167287	0.148133838828958	0.0841864220302338	0.0590071101798191	0.117539065152262	0.025688314313997	0.0562830879906927	0.0873483616177915	0.0567535879410958	1.11753906515226	0.0567535879410958	0.0567535879410958	0.0567535879410958
"Amphipsylla_vinogradovi"	1.84571716494885	0.61164465191285	0.301699943001056	0.166969779351803	0.507731406556469	0.266670009750013	0.336893335925886	0.0880606641544245	0.336893335925886	0.153800590854847	0.0312291711714341	0.0575320044145228	0.0320000472951152	0.290671633125757	0.259827321945115	0.317511804395864	0.320000472951152	0.0250454669027704	0.234612236839116	0.346990790793712	0.174147976348851	0.317511804395864	0.292466337493094	0.204317970648957	0.113507175882192	0.173971436372456	0.174141054575685	0.14397106027558	0.0827714856262507	0.0581479907472606	0.113507175882192	0.0250454669027704	0.0555093512961585	0.109566048605482	0.0791021642120938	0.113507175882192	1.07910216421209	0.0791021642120938	0.0791021642120938
