"Rhombomys_opimus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_meridianus"	"Spermophilopsis_leptodactylus"	"Dipus_sagitta"	"Blanfordimys_afghanus"	"Allactaga_elater"	"Microtus_socialis"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Pygeretmus_pumilio"	"Calomyscus_mystax"	"Microtus_transcaspicus"	"Eremodipus_lichtensteini"	"Nesokia_indica"	"Xenopsylla_gerbilli"	"Xenopsylla_hirtipes"	"Xenopsylla_conformis"	"Citellophilus_trispinus"	"Xenopsylla_nuttalli"	"Nosopsyllus_laeviceps"	"Paradoxopsyllus_teretifrons"	"Nosopsyllus_turkmenicus"	"Coptopsylla_olgae"	"Coptopsylla_lamellifer"	"Rostropsylla_daca"	"Nosopsyllus_tersus"	"Coptopsylla_bairamalensis"	"Rhadinopsylla_cedestis"	"Stenoponia_vlasovi"	"Echidnophaga_oschanini"	"Paradoxopsyllus_repandus"	"Neopsylla_setosa"	"Ctenophthalmus_dolichus"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Amphipsylla_parthiana"	"Desertopsylla_rothschildi"	"Frontopsylla_macrophthalma"	"Leptopsylla_taschenbergi"	"Ophthalmopsylla_karakum"	"Amphipsylla_schelkovnikovi"	"Ophthalmopsylla_volgensis"	"Mesopsylla_lenis"	"Amphipsylla_rossica"	"Peromyscopsylla_tikhomirovae"	"Nosopsyllus_fidus"	"Xenopsylla_persica"	"Nosopsyllus_philippovi"	"Phaenopsylla_kopetdag"	"Paradoxopsyllus_microphthalmus"	"Amphipsylla_argoi"	"Phaenopsylla_tiflovi"	"Wagnerina_schelkovnikovi"
"Rhombomys_opimus"	1.43077754165618	0.48365220491432	0.410009587670034	0.534135599848828	0.473456190980503	0.41052285791671	0.284693651588244	0.426898145130126	0.0520273463859939	0.304542434182607	0.0237673023326619	0.0598227514841776	0.0771773498132009	0.0548595091023618	0.0224577158170826	0.0641431760769616	0.150214529836848	0.283282353231915	0.192857468432201	0.283212009361695	0.192824932139968	0.188421623994977	0.227444481182856	0.173614515609113	0.247970624078692	0.211347309944346	0.208156848001881	0.209050647053266	0.173614515609113	0.212534492634539	0.228657327385383	0.212637372796992	0.192824932139968	0.151216890741752	0.0968526619178366	0.212534492634539	0.115571161931046	0.0846004963812881	0.0514457984257504	0.100590639710207	0.0804689325478736	0.0369240929182289	0.0205261428958355	0.0353332512816996	0.0771315481289924	0.0192104165308557	0.0379349598053796	0.00705336545601794	0.0756543158894808	0.0278289876876925	0.0161228347508439	0.00705336545601794	0.00705336545601794	0.00705336545601794	0.00705336545601794	0.0231762002068618
"Meriones_libycus"	0.414559032783703	1.49248535410584	0.414806555022655	0.535182206065835	0.473733907724708	0.39683075774979	0.275181331310802	0.442806913556419	0.0516824657059444	0.307499400544466	0.0235961361599134	0.0662038174264534	0.083915400463018	0.0544926798240832	0.0225228394986772	0.0625388050199782	0.145120291774554	0.278302829741744	0.184407331304008	0.27840614801958	0.185572000908053	0.182009843049388	0.219719181522139	0.165645689798014	0.239560719409628	0.202541011629671	0.200162068430339	0.200583393054996	0.165645689798014	0.204623016152647	0.220902396181472	0.203355028270765	0.185572000908053	0.143738268754394	0.141212558682734	0.204623016152647	0.163004293962361	0.0832417362490419	0.0507489027559003	0.0997157216317149	0.124699629621748	0.0370329190751904	0.0198415378874895	0.0362056911388635	0.0787181468291763	0.0199263111100389	0.0380432125870669	0.00700620169166783	0.0765779056259627	0.0279079348126622	0.0162793800288247	0.00700620169166784	0.00700620169166783	0.00700620169166784	0.00700620169166784	0.0232855817204925
"Spermophilus_fulvus"	0.410009587670034	0.483940980859764	1.44146061834166	0.534530913332125	0.481634696677163	0.409060915284621	0.261823480504678	0.426774891409521	0.0510204876834003	0.307880993670663	0.0233303358355715	0.0599906665489023	0.0773390938276397	0.0539034440906619	0.022429078722119	0.0747734222778666	0.143254288000453	0.281900877688747	0.196885306749713	0.285914495914906	0.193658150179781	0.189504686433409	0.226049335848626	0.174453280066353	0.246502381612857	0.158129768677916	0.156010942238573	0.209171270541413	0.174453280066353	0.211784391137798	0.228083973155656	0.21099792948157	0.193658150179781	0.0986168274560338	0.148959297799953	0.211784391137798	0.116030090190855	0.0817529350995046	0.0496507599367359	0.155644499615079	0.132063138031599	0.0368913185688193	0.0204530457642311	0.0355044521312871	0.0771041212388331	0.0192048701134284	0.0378722771715772	0.00693044281165652	0.0761908483816916	0.0277791917466237	0.0162995820178586	0.00693044281165653	0.00693044281165652	0.00693044281165653	0.00693044281165653	0.0232300248295151
"Meriones_meridianus"	0.400601699886621	0.468284430307606	0.400898184999094	1.55645014057677	0.467677787228701	0.402026601231051	0.28093922995575	0.440388920933098	0.0679429104340507	0.306494955685055	0.02456028956314	0.0647872780380327	0.0915355504278564	0.0561563657871568	0.0241609694069629	0.0687087555402493	0.141543824735646	0.272379389027906	0.179268497705384	0.274793523938255	0.178473372485298	0.174598245960013	0.212246376708676	0.158655871043309	0.232347706770228	0.196076593984006	0.194104305768548	0.193080566331303	0.158655871043309	0.197923011482235	0.214149215018503	0.196304001791971	0.178473372485298	0.137733438432355	0.0962012806940534	0.197923011482235	0.158328730437138	0.0874337236086389	0.0931036741162268	0.139169079983584	0.118298623691042	0.0381507700728139	0.0201013300615526	0.036043704978257	0.118881210621439	0.0198175014419894	0.0423857946170623	0.00722010417263443	0.114453918988259	0.031513358383929	0.0162262035362676	0.00722010417263444	0.00722010417263444	0.00722010417263444	0.00722010417263444	0.0234463077089021
"Spermophilopsis_leptodactylus"	0.405819592269003	0.473733907724708	0.412829740008997	0.534488899689944	1.49128866609101	0.405130179429417	0.266253733525096	0.433403445536472	0.0522154893437054	0.319141261626537	0.023969506817484	0.0662355799297779	0.0839407551552858	0.0554032376746172	0.0231477496733568	0.0713879652632502	0.144768184978177	0.277649778412949	0.18686395206625	0.280453115637587	0.184950717536416	0.181589922415762	0.218635925552605	0.165447562487275	0.238892434524076	0.20135523367281	0.199637895169289	0.200956328692428	0.165447562487275	0.203383668318923	0.220279382169739	0.202493565624118	0.184950717536416	0.0985733009431013	0.141255609063939	0.203383668318923	0.162519085839918	0.0835997535731698	0.0502247696232132	0.146270090693169	0.0804908575475943	0.038098479271695	0.0202565089714709	0.0363988688999579	0.0786896676689243	0.0195031550491412	0.0390606863061609	0.00712327341530792	0.120354574042231	0.0286441989531504	0.0168957138508167	0.00712327341530792	0.00712327341530792	0.00712327341530792	0.00712327341530792	0.0240189872661246
"Dipus_sagitta"	0.41052285791671	0.462969217374755	0.409060915284621	0.536035468308068	0.472651876000986	1.48347498722646	0.268664733380616	0.416355891766768	0.0496570436695017	0.287171767803777	0.0225130210178943	0.0606975451845103	0.0907176210230897	0.0519441145219125	0.0212507329138485	0.0755212840030125	0.143948817340315	0.285019840837357	0.198008700142806	0.289168520951649	0.194088330071407	0.135117791946755	0.172225363190486	0.175352314941902	0.246399112551809	0.210742855550907	0.207438361700966	0.209063231265185	0.175352314941902	0.212688196228526	0.227891407465197	0.212459886185634	0.194088330071407	0.0978048921315016	0.0944903189893665	0.212688196228526	0.117556120335566	0.0802930057740526	0.04987403104431	0.157641019359481	0.0791319288427777	0.0348969005059548	0.0741737493613228	0.0339392263661751	0.133422559282575	0.0187360151295045	0.0359388758735402	0.00667852900996018	0.0742970653991985	0.0263760460623084	0.0152032112366705	0.00667852900996018	0.00667852900996018	0.00667852900996018	0.00667852900996018	0.0218817402466307
"Blanfordimys_afghanus"	0.394191209891415	0.444523689040526	0.362524819160324	0.518657039918308	0.430102184925156	0.371997323142391	1.34449637453965	0.417855279292808	0.10438799082303	0.335567089030778	0.0438992929545142	0.0614913256683181	0.0782443702760452	0.0997532304152545	0.0323723065976355	0.0552993083898267	0.167795060670861	0.300644626587668	0.129959065150692	0.295660768446934	0.13217276020192	0.131338210522901	0.245992379417943	0.113369272633744	0.264592245575063	0.228700688138947	0.224892353959364	0.152708239769526	0.113369272633744	0.225253278439281	0.243018594917381	0.228023441528786	0.13217276020192	0.170094220541638	0.0921790110313932	0.225253278439281	0.111789473604819	0.18848688047696	0.136017455169479	0.091198489411527	0.0754303827677231	0.0520875362765673	0.0185998661571195	0.0365688040462764	0.0744579760343427	0.0188034875681764	0.0558201523822176	0.0128254153391041	0.0744513938257196	0.0412526144132817	0.0177653164781	0.0128254153391042	0.0128254153391041	0.0128254153391042	0.0128254153391041	0.0305907318172042
"Allactaga_elater"	0.384208330617114	0.46494725923424	0.384097402268569	0.528466705119717	0.455073617813296	0.374720302590091	0.271605931540326	1.53803980917871	0.0542491125362407	0.345531463386848	0.0249880740067253	0.0678712980046574	0.0970306699683244	0.0578368482537797	0.0246724799927211	0.0550779429137544	0.134740647311731	0.282223478191259	0.132921652249084	0.281423063553877	0.185610060788	0.185166887837799	0.221294172917484	0.116398269374958	0.240030188046988	0.202532475754256	0.203501520422052	0.15201490906577	0.116398269374958	0.204413548356176	0.22270639053548	0.152525554454643	0.185610060788	0.146969508064102	0.146138969864954	0.204413548356177	0.170652049158482	0.0853069770867263	0.0508270393308199	0.0937849246081899	0.128160474078499	0.0406400914790546	0.0187360151295045	0.0875046335923456	0.129597208727409	0.0692117914130419	0.0416015084966824	0.00743616620405739	0.126825290083476	0.0304988924999579	0.0182928421793037	0.00743616620405739	0.00743616620405739	0.00743616620405739	0.00743616620405739	0.0257290083833611
"Microtus_socialis"	0.234123058736972	0.271332944956208	0.229592194575301	0.407657462604304	0.274131319054453	0.223456696512758	0.339260970174846	0.271245562681203	1.49214748326428	0.663752247340251	0.129690616556769	0.0383404192173856	0.0495486801485452	0.252192984275836	0.190838470234269	0.0348282242555428	0.161018560147915	0.18720893044348	0.083471259501747	0.176955011415411	0.0852288425457383	0.10919583257929	0.153385516819204	0.0730227922250842	0.164558351644842	0.117938917056887	0.132376355611345	0.128865003389006	0.0730227922250842	0.10871614048092	0.14385596534011	0.117212476464998	0.0852288425457384	0.0743152108241833	0.0822025247947802	0.10871614048092	0.0735208238531251	0.505848282548149	0.374507636517306	0.0601365517810609	0.0506013696809181	0.179377913915157	0.0111728348256379	0.0473458751798439	0.0498144930273761	0.0122060503206542	0.456750320199074	0.0324248122640361	0.074381515129839	0.370873008593653	0.0351398248591898	0.0324248122640361	0.0324248122640361	0.0324248122640361	0.0324248122640361	0.0675646371232259
"Cricetulus_migratorius"	0.322456695016878	0.379852200672576	0.325991640357173	0.432698760967137	0.394233323185722	0.304064224733411	0.256610126905889	0.406507603984527	0.156176999374177	1.58743733385475	0.0823865517402255	0.0548868948814008	0.069597790857833	0.19401698285342	0.0987515232318495	0.0483668387169734	0.149122403402898	0.268424335951238	0.111536977036374	0.263761507128815	0.115319767600586	0.18415735639152	0.221095553307135	0.097026925421282	0.236298764543806	0.135958382498343	0.200826302088432	0.200240605886402	0.097026925421282	0.133085084078686	0.21712588410629	0.133965122336897	0.115319767600586	0.0846865769733399	0.151808318104408	0.133085084078686	0.0998197110026454	0.218137810738094	0.0691313448735574	0.0791347622567055	0.0670980077622546	0.165552933765038	0.0152032112366705	0.102333642206908	0.0653817598952543	0.0182928421793037	0.163618810341126	0.0249450406525825	0.135455559593993	0.119180624886794	0.0840408000276046	0.0249450406525825	0.0249450406525825	0.0249450406525825	0.0249450406525825	0.108985840680187
