"Salix_fragilis"	"Vaccinium_myrtilloides"	"Ledum_groenlandicum"	"Nemopanthus_mucronata"	"Gaylussacia_baccata"	"Spiraea_alba"	"Chamaedaphne_calyculata"	"Aronia_melanocarpa"	"Kalmia_polifolia"	"Kalmia_angustifolia"	"Calopogon_pulchellus"	"Smilacina_trifolia"	"Andromeda_glaucophylla"	"Dilophus_caurinus"	"Andrena_vicina"	"Bombus_terricola"	"Colletes_inaequalis"	"Andrena_regularis"	"Pyrobombus_ternarius"	"Andrena_bradleyi"	"Cyphon_variabilis"	"Andrena_mandibularis"	"Pyrobombus_sandersoni"	"Sercomyia_transversa"	"Pyrobombus_impatiens"	"Melanostoma_sp1_M_PL_033"	"Apis_mellifera"	"Pyrobombus_perplexus"	"Adela_purpurea"	"Helophilus_latifrons"	"Syritta_pipiens"	"Eristalis_dimidiata"	"Andrena_carolina"	"Macrodactlyus_subspinosus"	"Shaerophoria_sp1_M_PL_033"	"Hybomitra_typhus"	"Syrphus_torvus"	"Toxomerus_marginatus"	"Spilogona_fatima"	"Dialictus_pilosus"	"Hybomitra_minuscula"	"Andrena_alleghaniensis"	"Andrena_carlini"	"Helophilus_fasciatus"	"Pyrophaena_rosarum"	"Helophilus_laetus"	"Thymelicus_lineola"
"Salix_fragilis"	1.62260111823836	0.47340338299257	0.509895314081007	0.36857387026358	0.421332618425553	0.307926640247761	0.39733113227408	0.421266304612984	0.333751338084484	0.196810508001909	0.0264777684289476	0.129790217162776	0.0539976819228359	0.0255166525567094	0.299374782002021	0.218441930241288	0.219465533456496	0.187040858431673	0.368909419036094	0.22466713410678	0.112333923570348	0.15840014262005	0.319093809614108	0.132461618464031	0.185221431124341	0.100082661207157	0.222676246736823	0.216864653505819	0.112333923570348	0.0762766636658877	0.0922941488925769	0.0993711616844698	0.195347432222706	0.0230944980185821	0.100060774354497	0.0492268504775717	0.0492128821911897	0.0119149957930264	0.188720355143024	0.0765198098526475	0.0230944980185821	0.0747076478952401	0.221285956378725	0.125925385742769	0.119609337518856	0.0722854933571128	0.0350094938116085
"Vaccinium_myrtilloides"	0.439588855635958	1.50162595553737	0.550111616511476	0.366733838178964	0.451519698644324	0.318771157159627	0.402003742024042	0.431961915819658	0.372482041980248	0.226066909602141	0.0274102587366558	0.110665696356632	0.0642162085497416	0.0253892657200821	0.291491974143292	0.207405855716606	0.206600638647041	0.261058899522341	0.369729632107888	0.21429926983278	0.0304330746209509	0.233167302746305	0.315443072540422	0.208973275073671	0.264176906671758	0.0974379771231039	0.21185750725889	0.205647669749215	0.0304330746209509	0.0808297049318504	0.0935580472262626	0.104737541718822	0.183498018929634	0.0239078367869721	0.0995542922285955	0.0544587936716617	0.0496871234849379	0.0123346164314951	0.103573193979199	0.0801629269196855	0.0239078367869721	0.0771927043105117	0.207692046602267	0.134093260556063	0.122155036007063	0.0757112753774016	0.0362424532184672
"Ledum_groenlandicum"	0.368257726836283	0.427864590620037	1.61967889465055	0.373158441541576	0.441745418268051	0.3469431413565	0.393960344002659	0.505138441264586	0.313569489587295	0.241735174118658	0.0298326904988073	0.141450187131717	0.059823354860121	0.0258340459528784	0.269560157455377	0.188402946609693	0.189672506245007	0.244065391751326	0.349696609832518	0.134328129448838	0.0254947657040503	0.214448641772739	0.296942054192585	0.189738337903942	0.242758553766107	0.106983294619443	0.132887997739994	0.133090804964182	0.0254947657040503	0.137795901799464	0.107091013694928	0.163816637401201	0.162382211007955	0.0260207356017375	0.162133193399092	0.0555931268341523	0.0542480832740113	0.0134247107244633	0.10406402300236	0.0799037687856991	0.0260207356017375	0.135232028006539	0.187092514876753	0.192265286549535	0.185494967059201	0.135418717655398	0.0394454463262007
"Nemopanthus_mucronata"	0.36857387026358	0.3949441334235	0.516680919057567	1.60237518307921	0.363601972517163	0.280578949021735	0.405005641952078	0.518827382272754	0.338000112343919	0.220218995380054	0.0241262153617415	0.177847581007636	0.0523769390559104	0.110933666520868	0.295925490303805	0.12115779792526	0.133962856617656	0.270408837747096	0.365313171035851	0.129973737577216	0.0255166525567094	0.242625021955549	0.230809881939823	0.127026915818498	0.174904174725175	0.200169123490229	0.212868551962941	0.128787934352585	0.0255166525567094	0.0783924987246812	0.107014662991103	0.0994359199013113	0.10011437674863	0.0210434211766301	0.115069502922239	0.0481490494992165	0.14011770677371	0.0108567969127837	0.196501735794096	0.167772261420031	0.0210434211766301	0.165951752726589	0.215712482885682	0.131205987840081	0.214598335212007	0.0760615073823509	0.0319002180894138
"Gaylussacia_baccata"	0.391237431395156	0.451519698644324	0.567958394916065	0.337630403051651	1.53508257366128	0.327572497227955	0.376093728725238	0.458858921088887	0.347539796579773	0.266276332498901	0.0281670618635503	0.110974418652834	0.0642466364312294	0.0233744125189604	0.286851293388294	0.207761671442046	0.136357926868347	0.259765625060937	0.37028630448057	0.20926814681228	0.027085668327357	0.165227018420445	0.318000905567556	0.214499227494336	0.264059321916876	0.095197880330237	0.206605301188724	0.134925760537742	0.027085668327357	0.152892613792421	0.100310234366983	0.177460551084518	0.183193734149949	0.0245679372920966	0.10022138755708	0.128639967141494	0.0491852268302103	0.0126751778385976	0.0964727343463441	0.0776203010958281	0.0245679372920966	0.0775831465760136	0.133921525076058	0.208885959341064	0.126271752320497	0.0787766713491498	0.0372431151306942
"Spiraea_alba"	0.333587193601741	0.371899683352899	0.52041471203475	0.30396052810688	0.382167913432614	1.67707658030098	0.314503266677572	0.468001922668915	0.288370505602726	0.239979301165486	0.144207221873014	0.153095457955467	0.0658936079637925	0.0210434211766301	0.190326790562228	0.223371751221962	0.121121481635096	0.167232292543646	0.372757329049625	0.116937525633734	0.0230944980185821	0.14333691848254	0.322061784289289	0.125088131520328	0.27529663032317	0.0966990148364188	0.116207643732686	0.222702136936659	0.0230944980185821	0.0769137810439606	0.206660705485802	0.202694524566534	0.0975910076993883	0.125780743522574	0.101676329261526	0.0515656086732139	0.0473685293267566	0.0648932498428565	0.0934684047048744	0.0709624797851615	0.125780743522574	0.0733892649284941	0.1158397946616	0.125684755502756	0.227399754114043	0.178126587274438	0.19067399336543
"Chamaedaphne_calyculata"	0.39733113227408	0.432927106795122	0.545483553234451	0.405005641952078	0.405024015550256	0.290310707702374	1.47762961503886	0.481058703671507	0.333228037692434	0.230660734596602	0.0249630226368284	0.175699291152079	0.0638363324401726	0.0280388521351439	0.293309955303686	0.130423307102556	0.21196973285119	0.265802415377018	0.369758940621559	0.210937373425297	0.027507539926667	0.238654937795097	0.312993738888337	0.134355908915164	0.261203663836108	0.189021711511346	0.136678790673135	0.131435535554675	0.027507539926667	0.0803709878857613	0.106408060208692	0.102144290963439	0.108650004024878	0.0217733030776781	0.188257037037925	0.0519865907846342	0.0550984042166662	0.0112333601865728	0.189469699356491	0.0823625163915017	0.0217733030776781	0.0823725818783887	0.212949032904811	0.208617755415185	0.134661537924036	0.0761070328209229	0.0330066632642508
"Aronia_melanocarpa"	0.34227887249805	0.377966676342201	0.568280746422659	0.421547248096612	0.401501555952776	0.351001442001686	0.3908601967331	1.61319051101255	0.316746941349599	0.22900152462069	0.0301816526561959	0.168615761889864	0.0519847651608628	0.0291840402528424	0.275120156448234	0.128544047181845	0.194209643046447	0.251423926813754	0.350601080440576	0.126780112629803	0.0236962296344804	0.160633817777876	0.298023895865346	0.130201039754761	0.18121617278897	0.177336395718996	0.128904600801123	0.190976820631613	0.0236962296344804	0.144966817876839	0.173180583054585	0.171291926026965	0.102218939031719	0.0263251081501265	0.176566392787286	0.0515734858310776	0.119926006497298	0.0135817436952882	0.110290659109021	0.145841665334993	0.0263251081501265	0.148340043818431	0.132651717054834	0.197789041478189	0.140036694384105	0.145481111715715	0.0399068518454146
"Kalmia_polifolia"	0.39443339955439	0.474068053429406	0.513113710233756	0.399454678224632	0.442323377465165	0.314586006112065	0.393814953636513	0.460722823781235	1.42609196941227	0.237203945311744	0.0270503890605916	0.111986694278329	0.0683078942367472	0.0276545546463207	0.309388068575184	0.135467441331916	0.136618187620423	0.282081140913726	0.390406015287696	0.23016216957948	0.0273069276614578	0.254415851657985	0.332012908234839	0.227932259102446	0.282843430294652	0.10099193062895	0.230552612050966	0.223972592435127	0.0273069276614578	0.0800064186150001	0.0963526581137698	0.103600369073405	0.111873490873511	0.0235939504584049	0.098993061494317	0.055120518113189	0.0535702134840152	0.0121726750772662	0.102383199452713	0.170250465526837	0.0235939504584049	0.079225898995703	0.138357083429049	0.133955974637407	0.123747239434084	0.0751652948077872	0.0357666255356711
"Kalmia_angustifolia"	0.319817075503101	0.395617091803747	0.54390414176698	0.357855867492587	0.465983581873077	0.35996895174823	0.374823693719478	0.458003049241381	0.326155424803648	1.39649843538148	0.0309527442586057	0.175113537528395	0.0584642996161378	0.024774636980256	0.207897088964704	0.131722675356048	0.12648092073075	0.185755906814489	0.418309769153499	0.130164573376271	0.0221411821502147	0.287143221868951	0.367226197345981	0.266375339652703	0.188525204522784	0.108007077897313	0.128989877714409	0.127019496228972	0.0221411821502147	0.0829139660143031	0.241386853636472	0.10991163739542	0.104725003974931	0.0269976713811172	0.110427648005405	0.187062161386542	0.0505373085000837	0.0139287349163726	0.1043855885277	0.0772227523476549	0.0269976713811172	0.0777325155884327	0.125492886191178	0.265969372636837	0.267594026185249	0.0799555499892939	0.0409264062974898
