"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Erythroxylum_sechellarum"	"Psychotria_pervillei"	"Paragenipa_wrightii"	"Northea_hornei"	"Lasioglossum_mahense"	"Apis_mellifera"	"Unidentified_sp6_M_PL_096"	"Forcipomyia_sp1_M_PL_096"	"Unidentified_sp4_M_PL_096"	"Unidentified_sp5_M_PL_096"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_096"	"Lygistorrhina_sp1_M_PL_096"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Unidentified_sp7_M_PL_096"	"Phelsuma_sp1_M_PL_096"	"Hemipyrellia_germana"	"Cratopus_aurostriatus"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_096"	"Unidentified_sp2_M_PL_096"	"Unidentified_sp3_M_PL_096"
"Phoenicophorium_borsigianum"	3.29223711252035	0.322228558978508	0.516881576779833	0.387724228931328	0.358111951818427	0.265132398841359	0.120842066867034	0.582574860187512	0.582574860187512	0.18518833757927	0.18518833757927	0.501999671028366	0.18518833757927	0.262720574096245	0.18518833757927	0.272426289088819	0.212486355766286	0.265763526738416	0.18518833757927	0.12688035586033	0.18518833757927	0.18518833757927	0.0775322365169749	0.18518833757927	0.18518833757927	0.18518833757927
"Nephrosperma_vanhoutteanum"	1.28891423591403	1.63369721419022	0.674994605494421	0.480542722936184	0.444891476368865	0.399262130642321	0.340855509190803	0.869333823823458	0.869333823823459	0.0725014257701642	0.0725014257701642	0.769233241640464	0.0725014257701642	0.173750616594327	0.0725014257701642	0.180623538430806	0.354734752143019	0.172602007953159	0.0725014257701642	0.520966852328661	0.0725014257701642	0.0725014257701642	0.101249190824163	0.0725014257701642	0.0725014257701642	0.0725014257701642
"Dillenia_ferruginea"	1.37835087141289	0.449996403662947	1.93243548974856	0.433016207959749	0.467418532119104	0.354283810471185	0.247656579362412	0.777529710462519	0.777529710462519	0.0775322365169749	0.0775322365169749	0.672360540735721	0.077532236516975	0.367397559979258	0.077532236516975	0.174960883307918	0.506479953902168	0.182701406243773	0.0775322365169749	0.212694651537249	0.0775322365169749	0.0775322365169749	0.289865323462284	0.0775322365169749	0.0775322365169749	0.077532236516975
"Erythroxylum_sechellarum"	1.55089691572531	0.480542722936184	0.649524311939623	1.60071298622692	0.421583392572216	0.399383718192145	0.160513847144447	0.867620511648581	0.867620511648582	0.0872379515095487	0.0872379515095487	0.772764248319833	0.0872379515095488	0.184666598300492	0.0872379515095488	0.447398373410605	0.264516141334693	0.182094214838297	0.0872379515095487	0.180353343875643	0.0872379515095487	0.0872379515095487	0.0974286467909435	0.0872379515095487	0.0872379515095487	0.0872379515095487
"Psychotria_pervillei"	1.43244780727371	0.444891476368865	0.701127798178656	0.421583392572216	1.63796459900134	0.342639238952664	0.2825035823894	0.852035010858787	0.852035010858787	0.080575189159146	0.080575189159146	0.483492976083487	0.080575189159146	0.185744358885944	0.080575189159146	0.175431452487895	0.600837816577329	0.449117223934447	0.080575189159146	0.227227194258225	0.080575189159146	0.080575189159146	0.105169169726798	0.080575189159146	0.080575189159146	0.080575189159146
"Paragenipa_wrightii"	1.41403946048725	0.532349507523095	0.708567620942371	0.532511624256193	0.456852318603552	1.44280194845667	0.176035414467713	0.961050973666903	0.961050973666903	0.0795397196524078	0.0795397196524078	0.858259201981104	0.0795397196524078	0.185824862793763	0.0795397196524078	0.199354835110051	0.288292851337626	0.182331491338207	0.0795397196524078	0.198994575703167	0.0795397196524078	0.0795397196524078	0.106285143141356	0.0795397196524078	0.0795397196524078	0.0795397196524078
"Northea_hornei"	0.966736534936274	0.681711018381606	0.742969738087236	0.321027694288894	0.565007164778799	0.264053121701569	1.72165262256246	0.597783149739814	0.597783149739814	0.0543789300901654	0.0543789300901654	0.470656537664584	0.0543789300901654	0.165824390803251	0.0543789300901654	0.126610161305167	1.01331575294142	0.181505542165395	0.0543789300901654	0.92812865928897	0.0543789300901654	0.0543789300901654	0.111445460713085	0.0543789300901654	0.0543789300901654	0.0543789300901654
"Lasioglossum_mahense"	1.55353296050003	0.579555882548973	0.777529710462519	0.578413674432388	0.568023340572525	0.480525486833452	0.199261049913271	1.73652173359716	0.736521733597164	0.0873862290281268	0.0873862290281267	0.608716481968346	0.0873862290281268	0.204015685597505	0.0873862290281268	0.217529305775414	0.334102180659168	0.215191480656945	0.0873862290281267	0.220067546034491	0.0873862290281267	0.0873862290281267	0.116629456569378	0.0873862290281267	0.0873862290281267	0.0873862290281268
"Apis_mellifera"	1.55353296050003	0.579555882548973	0.777529710462519	0.578413674432388	0.568023340572525	0.480525486833451	0.199261049913271	0.736521733597164	1.73652173359716	0.0873862290281267	0.0873862290281267	0.608716481968346	0.0873862290281268	0.204015685597505	0.0873862290281268	0.217529305775414	0.334102180659168	0.215191480656945	0.0873862290281267	0.220067546034491	0.0873862290281267	0.0873862290281267	0.116629456569378	0.0873862290281267	0.0873862290281267	0.0873862290281268
"Unidentified_sp6_M_PL_096"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.52431737416876	0.52431737416876	1.16666950382134	0.166669503821343	0.451799703925529	0.166669503821343	0.23644851668662	0.166669503821343	0.245183660179937	0.191237720189658	0.239187174064574	0.166669503821343	0.114192320274297	0.166669503821343	0.166669503821343	0.0697790128652774	0.166669503821343	0.166669503821343	0.166669503821343
