"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"
"C7"	0.0722411133267678	0.349733895449708	0.11505726320629	0.0655601579471242	0.338489420153618	0.338489420153618	0.338489420153618	0.0617525500276063	0.115392296863785	0.11505726320629	0.0617525500276063	0.0617525500276063	0.349733895449708	0.338489420153618	0.349733895449708	0.338489420153618	0.338489420153618	0.211821079582811	0.11505726320629	0.11505726320629	0.116279654897641	0.153416253099415	0.138253319683405	0.138253319683405	0.149858127278793	0.149858127278793	0.235445000505089	0.244733143647102	0.262687767467456	0.262687767467456	1.12996202377976	0.262687767467456	0.262687767467456	0.253173977521286	0.262687767467456	0.129962023779758	0.13999565386526	0.0624693072004999	0.158938814812606	0.13999565386526	0.206655998941631	0.149858127278793	0.187927422769497	0.235445000505089	0.225582527091555	0.149858127278793
"C8"	0.119902838666397	0.277790757895639	0.163508535428396	0.0646788224305827	0.267160302209772	0.267160302209772	0.267160302209772	0.108856058418722	0.163182573038991	0.163508535428396	0.108856058418722	0.108856058418722	0.277790757895639	0.267160302209772	0.277790757895639	0.267160302209772	0.267160302209772	0.246880276979176	0.163508535428396	0.163508535428396	0.162204241574098	0.194173543308442	0.184441702675089	0.184441702675089	0.126967779367255	0.126967779367255	0.242342126521974	0.257758205779082	0.29704160870292	0.29704160870292	0.102790865530744	1.29704160870292	0.29704160870292	0.28377035257413	0.29704160870292	0.102790865530744	0.114485194440284	0.0590580871437036	0.13803077080419	0.114485194440284	0.206017745598134	0.126967779367255	0.176347657272982	0.242342126521974	0.229859541595003	0.126967779367255
"C9"	0.119902838666397	0.277790757895639	0.163508535428396	0.0646788224305827	0.267160302209772	0.267160302209772	0.267160302209772	0.108856058418722	0.163182573038991	0.163508535428396	0.108856058418722	0.108856058418722	0.277790757895639	0.267160302209772	0.277790757895639	0.267160302209772	0.267160302209772	0.246880276979176	0.163508535428396	0.163508535428396	0.162204241574098	0.194173543308442	0.184441702675089	0.184441702675089	0.126967779367255	0.126967779367255	0.242342126521974	0.257758205779082	0.29704160870292	0.29704160870292	0.102790865530744	0.29704160870292	1.29704160870292	0.28377035257413	0.29704160870292	0.102790865530744	0.114485194440284	0.0590580871437036	0.13803077080419	0.114485194440284	0.206017745598134	0.126967779367255	0.176347657272982	0.242342126521974	0.229859541595003	0.126967779367255
"C10"	0.121674477163899	0.279478453542593	0.165164454259606	0.0643604754333209	0.269389338683989	0.269389338683989	0.269389338683989	0.11068090564656	0.164617527989969	0.165164454259606	0.11068090564656	0.11068090564656	0.279478453542593	0.269389338683989	0.279478453542593	0.269389338683989	0.269389338683989	0.248340365928212	0.165164454259606	0.165164454259606	0.122069672955812	0.196226513453283	0.186040572814422	0.186040572814422	0.127949225219136	0.127949225219136	0.240872807388265	0.256516668737909	0.296669004963863	0.296669004963863	0.103571172622344	0.296669004963863	0.296669004963863	1.28668148626748	0.296669004963863	0.103571172622344	0.115334663639996	0.0560506381033551	0.138984707865493	0.115334663639996	0.20776251054134	0.127949225219136	0.174204424415073	0.240872807388265	0.228258245809126	0.127949225219136
"C11"	0.119902838666397	0.277790757895639	0.163508535428396	0.0646788224305827	0.267160302209772	0.267160302209772	0.267160302209772	0.108856058418722	0.163182573038991	0.163508535428396	0.108856058418722	0.108856058418722	0.277790757895639	0.267160302209772	0.277790757895639	0.267160302209772	0.267160302209772	0.246880276979176	0.163508535428396	0.163508535428396	0.162204241574098	0.194173543308442	0.184441702675089	0.184441702675089	0.126967779367255	0.126967779367255	0.242342126521974	0.257758205779082	0.29704160870292	0.29704160870292	0.102790865530744	0.29704160870292	0.29704160870292	0.28377035257413	1.29704160870292	0.102790865530744	0.114485194440284	0.0590580871437036	0.13803077080419	0.114485194440284	0.206017745598134	0.126967779367255	0.176347657272982	0.242342126521974	0.229859541595003	0.126967779367255
"C12"	0.0722411133267678	0.349733895449708	0.11505726320629	0.0655601579471242	0.338489420153618	0.338489420153618	0.338489420153618	0.0617525500276063	0.115392296863785	0.11505726320629	0.0617525500276063	0.0617525500276063	0.349733895449708	0.338489420153618	0.349733895449708	0.338489420153618	0.338489420153618	0.211821079582811	0.11505726320629	0.11505726320629	0.116279654897641	0.153416253099415	0.138253319683405	0.138253319683405	0.149858127278793	0.149858127278793	0.235445000505089	0.244733143647102	0.262687767467456	0.262687767467456	0.129962023779758	0.262687767467456	0.262687767467456	0.253173977521286	0.262687767467456	1.12996202377976	0.13999565386526	0.0624693072004999	0.158938814812606	0.13999565386526	0.206655998941631	0.149858127278793	0.187927422769497	0.235445000505089	0.225582527091555	0.149858127278793
"C13"	0.0724099520188161	0.339676718170359	0.115319530811583	0.0653771358510918	0.327866354856192	0.327866354856192	0.327866354856192	0.0618984572257273	0.115654822248172	0.115319530811583	0.0618984572257273	0.0618984572257273	0.339676718170359	0.327866354856192	0.339676718170359	0.327866354856192	0.327866354856192	0.302856729645965	0.115319530811583	0.115319530811583	0.11708506583474	0.153776200538181	0.138240210277228	0.138240210277228	0.150227546458967	0.150227546458967	0.235958360864891	0.245268211838739	0.263315947212653	0.263315947212653	0.125996088478734	0.263315947212653	0.263315947212653	0.253736260007992	0.263315947212653	0.125996088478734	1.14034193356723	0.0656131295231522	0.154943611048629	0.140341933567227	0.207109436007716	0.150227546458967	0.188331810616633	0.235958360864891	0.226072747973151	0.150227546458967
"C14"	0.0740901774121299	0.429619037610796	0.117620758643258	0.0661981489980031	0.23223970063471	0.23223970063471	0.23223970063471	0.0632413932879371	0.11880791707031	0.117620758643258	0.0632413932879371	0.0632413932879371	0.429619037610796	0.23223970063471	0.429619037610796	0.23223970063471	0.23223970063471	0.396498461802986	0.117620758643258	0.117620758643258	0.306098139187792	0.152705776005421	0.139970476854512	0.139970476854512	0.141043058932367	0.141043058932367	0.243612416278177	0.253138296231165	0.271667200861036	0.271667200861036	0.1124447529609	0.271667200861036	0.271667200861036	0.246622807654762	0.271667200861036	0.1124447529609	0.131226259046304	1.09655187208937	0.141755002875071	0.131226259046304	0.198917652961904	0.141043058932367	0.195301549927048	0.243612416278177	0.233795616392114	0.141043058932367
"C15"	0.0732542251700843	0.320999067852905	0.117969911513943	0.144648131708882	0.310367442637274	0.310367442637274	0.310367442637274	0.0621853921414831	0.119003867690083	0.117969911513943	0.0621853921414831	0.0621853921414831	0.320999067852905	0.310367442637274	0.320999067852905	0.310367442637274	0.310367442637274	0.209328589470731	0.117969911513943	0.117969911513943	0.119211639815801	0.15210267340376	0.217827648070618	0.217827648070618	0.138897704878385	0.138897704878385	0.248854370288351	0.258272770667362	0.264558977374697	0.264558977374697	0.119204111109454	0.264558977374697	0.264558977374697	0.254805297753404	0.264558977374697	0.119204111109454	0.129119675873857	0.0590645845312796	1.1710620821371	0.129119675873857	0.207666790826992	0.138897704878385	0.200468006606533	0.248854370288351	0.239076341283823	0.138897704878385
"C16"	0.0724099520188161	0.339676718170359	0.115319530811583	0.0653771358510918	0.327866354856192	0.327866354856192	0.327866354856192	0.0618984572257273	0.115654822248172	0.115319530811583	0.0618984572257273	0.0618984572257273	0.339676718170359	0.327866354856192	0.339676718170359	0.327866354856192	0.327866354856192	0.302856729645965	0.115319530811583	0.115319530811583	0.11708506583474	0.153776200538181	0.138240210277228	0.138240210277228	0.150227546458967	0.150227546458967	0.235958360864891	0.245268211838739	0.263315947212653	0.263315947212653	0.125996088478734	0.263315947212653	0.263315947212653	0.253736260007992	0.263315947212653	0.125996088478734	0.140341933567227	0.0656131295231522	0.154943611048629	1.14034193356723	0.207109436007716	0.150227546458967	0.188331810616633	0.235958360864891	0.226072747973151	0.150227546458967
"C17"	0.0766421863257415	0.295137898124347	0.174830827316816	0.0664494782563358	0.284606963555775	0.284606963555775	0.284606963555775	0.0655333008634593	0.120988654899543	0.174830827316816	0.0655333008634593	0.0655333008634593	0.295137898124347	0.284606963555775	0.295137898124347	0.284606963555775	0.284606963555775	0.262262550486745	0.174830827316816	0.174830827316816	0.120520397733573	0.207897712829722	0.196551218583083	0.196551218583083	0.135193932972164	0.135193932972164	0.249353332068513	0.259207327453251	0.278729891103357	0.278729891103357	0.109406117086746	0.278729891103357	0.278729891103357	0.268869131288792	0.278729891103357	0.109406117086746	0.121829080004539	0.058505192047619	0.1465883229367	0.121829080004539	1.21962607875099	0.135193932972164	0.178771117433566	0.249353332068513	0.235988479100888	0.135193932972164
"C18"	0.0730015975511245	0.330582966633655	0.116001078819135	0.0649675185518676	0.319043079993734	0.319043079993734	0.319043079993734	0.062409937259079	0.116013098139079	0.116001078819135	0.062409937259079	0.062409937259079	0.330582966633655	0.319043079993734	0.330582966633655	0.319043079993734	0.319043079993734	0.29469636995253	0.116001078819135	0.116001078819135	0.117084411806525	0.236960047145729	0.138438777599578	0.138438777599578	0.151803642668819	0.151803642668819	0.237752820462583	0.247138740147727	0.265478084131533	0.265478084131533	0.122611195046286	0.265478084131533	0.265478084131533	0.255898450438272	0.265478084131533	0.122611195046286	0.136570496780879	0.0641104813328942	0.151524768958238	0.136570496780879	0.208936078229708	1.15180364266882	0.184555685142926	0.237752820462583	0.222519674574643	0.151803642668819
"C19"	0.0745558480353932	0.304761202504755	0.119398430971273	0.129515807375681	0.293043109509132	0.293043109509132	0.293043109509132	0.063356562646799	0.180844289626088	0.119398430971273	0.063356562646799	0.063356562646799	0.304761202504755	0.293043109509132	0.304761202504755	0.293043109509132	0.293043109509132	0.270181831376023	0.119398430971273	0.119398430971273	0.182110117156807	0.152231261161634	0.203598637068494	0.203598637068494	0.135340835771479	0.135340835771479	0.251730907176934	0.261316659067198	0.270399741151906	0.270399741151906	0.112756453661698	0.270399741151906	0.270399741151906	0.25549982247544	0.270399741151906	0.112756453661698	0.125554540411089	0.0651005166423492	0.160374405285226	0.125554540411089	0.202607266424708	0.135340835771479	1.20286876168049	0.251730907176934	0.241944611816543	0.135340835771479
"C20"	0.0767796600475126	0.286332578817271	0.167621872392252	0.113561055135191	0.275370020084753	0.275370020084753	0.275370020084753	0.065366254799916	0.167728863272131	0.167621872392252	0.065366254799916	0.065366254799916	0.286332578817271	0.275370020084753	0.286332578817271	0.275370020084753	0.275370020084753	0.253944082108838	0.167621872392252	0.167621872392252	0.167852145672177	0.198875768341835	0.19014820987819	0.19014820987819	0.130764051254421	0.130764051254421	0.256441118533049	0.266312789110586	0.27869344550027	0.27869344550027	0.10595025022729	0.27869344550027	0.27869344550027	0.264960088127092	0.27869344550027	0.10595025022729	0.117979180432446	0.0609031040695442	0.14931262217301	0.117979180432446	0.211950332258236	0.130764051254421	0.1887981803827	1.25644111853305	0.243656247711074	0.130764051254421
"C21"	0.0766671130566338	0.288789796056779	0.169980046786863	0.116334197744431	0.277715266859258	0.277715266859258	0.277715266859258	0.0652526504424065	0.170262179389183	0.169980046786863	0.0652526504424065	0.0652526504424065	0.288789796056779	0.277715266859258	0.288789796056779	0.277715266859258	0.277715266859258	0.256094151008346	0.169980046786863	0.169980046786863	0.170524475890483	0.153090360716605	0.192765249828459	0.192765249828459	0.128827180016899	0.128827180016899	0.256480260748499	0.266337460998637	0.278251024036056	0.278251024036056	0.106854881253895	0.278251024036056	0.278251024036056	0.264299021463198	0.278251024036056	0.106854881253895	0.118985656827974	0.061525162208451	0.15099558396873	0.118985656827974	0.211147586563952	0.128827180016899	0.191008904065692	0.256480260748499	1.24663873755957	0.128827180016899
"C22"	0.0730015975511245	0.330582966633655	0.116001078819135	0.0649675185518676	0.319043079993734	0.319043079993734	0.319043079993734	0.062409937259079	0.116013098139079	0.116001078819135	0.062409937259079	0.062409937259079	0.330582966633655	0.319043079993734	0.330582966633655	0.319043079993734	0.319043079993734	0.29469636995253	0.116001078819135	0.116001078819135	0.117084411806525	0.236960047145729	0.138438777599578	0.138438777599578	0.151803642668819	0.151803642668819	0.237752820462583	0.247138740147727	0.265478084131533	0.265478084131533	0.122611195046286	0.265478084131533	0.265478084131533	0.255898450438272	0.265478084131533	0.122611195046286	0.136570496780879	0.0641104813328942	0.151524768958238	0.136570496780879	0.208936078229708	0.151803642668819	0.184555685142926	0.237752820462583	0.222519674574643	1.15180364266882
