"Leucanthemum_vulgare"	"Lotus_corniculatus"	"Lathyrus_pratensis"	"Vicia_cracca"	"Hypochoeris_radicata"	"Ranunculus_acris"	"Trifolium_dubium"	"Prunella_vulgaris"	"Achillea_millefolium"	"Centaurea_nigra"	"Trifolium_repens"	"Vicia_sativa"	"Lychnis_flos-cuculi"	"Plantago_lanceolata"	"Trifolium_pratense"	"Cirsium_arvense"	"Taraxacum_officinale"	"Bombus_terrestris.lucorum"	"Phaonia_incarna"	"Tropidia_scitta"	"Helophilus_sp1_M_PL_006"	"Eristalinus_sepulcharius"	"Bombus_pascuorum"	"Lucillia_sp1_M_PL_006"	"Maniola_jurtina"	"Pollenia_sp1_M_PL_006"	"Anthomyidae_sp1_M_PL_006"	"Eristalis_nemorum"	"Chrysogaster_sp1_M_PL_006"	"Syritta_pipiens"	"Eristalis_intricarius"	"Lejogaster_splendida"	"Andrena_wilkella"	"Bombus_hortorum"	"Eristalis_tenax"	"Cheilosia_albitarsis"	"Empis_livida"	"Scathophaga_stercoraria"	"Psithyrus_vest"	"Lasiommata_megera"	"Megachile_willughbiella"	"Syrphus_sp1_M_PL_006"	"Thymelicus_sp1_M_PL_006"	"Lycaena_phlaeas"	"Odontomyia_tigrina"	"Micromoth_sp1_M_PL_006"	"Platycheirus_sp1_M_PL_006"	"Sphaerophoria_sp1_M_PL_006"	"Helophilus_trivittatus"	"Neoascia_tenur"	"Odontomyia_viridula"	"Polyommatus_icarus"	"Rhagio_tringarius"	"Zygaena_filipendulae"	"Andrena_haemorrhoa"	"Bombus_pratorum"	"Melanostoma_sp1_M_PL_006"	"Ochlodes_venata"	"Andrena_pubescens"	"Autographa_sp1_M_PL_006"	"Eriothrix_rufomaculatus"	"Eristalis_pertinax"	"Sarcophagus_sp1_M_PL_006"	"Adela_rufimatrella"	"Anosymia_sp1_M_PL_006"	"Bombus_lapidarius"	"Chloromyia_formosa"	"Lasioglossum_calceatum"	"Lasioglossum_leucozonium"	"Lasioglossum_villosulum"	"Malachius_viridus"	"Meliscaeva_sp1_M_PL_006"	"Nemotelus_pantherinus"	"Oligia_sp1_M_PL_006"	"Parhelophilus_sp1_M_PL_006"	"Pyronia_tithonus"	"Rhagonycha_fulva"	"Tetanocera_ferruginea"
"Leucanthemum_vulgare"	2.76962739406804	0.655795328289564	0.149236430071539	0.206104247367392	0.416785580969827	0.311074541439779	0.142734275508211	0.087596510324186	0.159735059887107	0.0659353501074355	0.0226611432896734	0.104353107217804	0.0226854868895776	0.049485549193157	0.0523981462476654	0.0231940520293116	0.0237556918365713	0.251790480996372	0.210537510777783	0.0992084327041574	0.211161705213967	0.123168691687224	0.252060965439751	0.0754630320488432	0.180398182450201	0.0743501563619904	0.0992084327041574	0.0758778420961741	0.0508707072379844	0.075877842096174	0.123168691687223	0.0508707072379844	0.139869062622545	0.141938370420319	0.0754630320488431	0.0742012978459679	0.0508707072379845	0.0754630320488431	0.0754630320488431	0.0987936226568266	0.0245923248108587	0.0981463392330947	0.100470166907033	0.0508707072379844	0.0754630320488431	0.0508707072379845	0.0754630320488432	0.0982633066069048	0.0508707072379845	0.0233305906079834	0.0748309662210505	0.0754630320488432	0.0508707072379844	0.0846925694027705	0.0972879834224056	0.0990421978602924	0.0508707072379844	0.0452027495475979	0.0754630320488431	0.0245923248108587	0.0508707072379844	0.0508707072379844	0.0508707072379844	0.0508707072379844	0.0508707072379845	0.0245923248108587	0.0214101413262316	0.0233305906079835	0.0250071348581896	0.0233305906079835	0.0508707072379844	0.0222684971369207	0.0508707072379844	0.0508707072379844	0.0508707072379844	0.0245923248108587	0.0508707072379844	0.0508707072379844
"Lotus_corniculatus"	1.33891546192453	2.03557658788398	0.166370698526266	0.285393789610765	0.34074828751122	0.270504350877118	0.15375081881318	0.119641624199789	0.144362516872813	0.0934716855480018	0.0263836626394985	0.107868303555907	0.0273319052150981	0.0293721013444773	0.0666009702567057	0.0299633226190749	0.0269018073384209	0.293151807105539	0.244850037358304	0.0653250483773157	0.239127176341519	0.0869794259082377	0.303687835723312	0.100926446856508	0.233048064815027	0.0488626931109378	0.0653250483773157	0.0450372220615319	0.0245923248108587	0.0450372220615319	0.0869794259082378	0.0245923248108587	0.177484053418501	0.178691798896603	0.100926446856508	0.0448801511266425	0.0245923248108587	0.100926446856508	0.100926446856508	0.121214273172292	0.0763341220456493	0.0582546676665467	0.121371344107181	0.0245923248108587	0.100926446856508	0.0245923248108587	0.100926446856508	0.0699928268404718	0.0245923248108587	0.0202878263157839	0.0462467023417807	0.100926446856508	0.0245923248108587	0.159834372116079	0.0680998448835088	0.130896883472025	0.0245923248108587	0.104873501006726	0.100926446856508	0.0763341220456492	0.0245923248108587	0.0245923248108587	0.0245923248108587	0.0245923248108587	0.0245923248108587	0.0763341220456493	0.0230626228219769	0.0202878263157839	0.0204448972506732	0.0202878263157839	0.0245923248108587	0.0132174456050148	0.0245923248108587	0.0245923248108587	0.0245923248108587	0.0763341220456493	0.0245923248108587	0.0245923248108587
"Lathyrus_pratensis"	1.21876417891757	0.665482794105065	1.31354768953398	0.339224822031053	0.441796886623197	0.291732153890392	0.21738249478243	0.134273198014556	0.151481371680729	0.0922256044064399	0.0418583233978799	0.168523189812842	0.0426100183430456	0.0318869202444278	0.065679004774505	0.0235344777557485	0.0231547664229873	0.465092482198665	0.377073316736085	0.070773189249902	0.20582014598211	0.0934953950020114	0.473444648256063	0.0473410692896707	0.183045938100266	0.0603031822186202	0.070773189249902	0.0488932777081226	0.0223854645107308	0.0488932777081226	0.0934953950020113	0.0223854645107308	0.310903079140238	0.316213422630763	0.0473410692896707	0.0442653760525102	0.0223854645107308	0.0473410692896707	0.0473410692896707	0.0692209808314501	0.0249556047789399	0.0632423918181151	0.0738488824870625	0.0223854645107308	0.0473410692896707	0.0223854645107308	0.0473410692896707	0.24592543113822	0.0223854645107308	0.0218799115417794	0.0451076702628401	0.0473410692896707	0.0223854645107308	0.116757237857252	0.081500651925487	0.0768966214381979	0.0223854645107308	0.0588780869820452	0.0473410692896707	0.0249556047789399	0.0223854645107308	0.0223854645107308	0.0223854645107308	0.0223854645107308	0.0223854645107308	0.0249556047789399	0.0326073742173645	0.0218799115417794	0.0265078131973918	0.0218799115417794	0.0223854645107308	0.0143491141099925	0.0223854645107308	0.0223854645107308	0.0223854645107308	0.0249556047789399	0.0223854645107308	0.0223854645107308
"Vicia_cracca"	1.1221231245558	0.761050105628706	0.226149881354035	1.41594016055208	0.368821562825813	0.289588865721123	0.205435162236382	0.172656152752311	0.180464230154135	0.137512713879125	0.0362701564560858	0.143026347693276	0.0367675809680328	0.0278737294606226	0.0595520486443671	0.0433155755296019	0.0366104963253422	0.403001738400954	0.33683820934162	0.0644588834353722	0.325426634003042	0.0915285179584925	0.408528677422587	0.0491498036978157	0.336898920785793	0.0527913529677265	0.0644588834353722	0.042739718506288	0.0206104247367393	0.042739718506288	0.0915285179584925	0.0206104247367393	0.255481576291586	0.256847230187116	0.0491498036978157	0.0423295896658235	0.0206104247367393	0.0491498036978157	0.0491498036978157	0.0708689686269	0.0285393789610765	0.0552828967635682	0.0712790974673645	0.0206104247367393	0.0491498036978157	0.0206104247367393	0.0491498036978157	0.0766622007093933	0.0206104247367393	0.0217191649290843	0.0476800592598595	0.0491498036978157	0.0206104247367392	0.250234843549292	0.0735549928417452	0.0759482255877809	0.0206104247367392	0.170133395016284	0.0491498036978157	0.0285393789610765	0.0206104247367393	0.0206104247367393	0.0206104247367393	0.0206104247367392	0.0206104247367393	0.0285393789610765	0.0308152743354572	0.0217191649290843	0.0221292937695487	0.0217191649290843	0.0206104247367392	0.0125431782572802	0.0206104247367392	0.0206104247367393	0.0206104247367392	0.0285393789610765	0.0206104247367392	0.0206104247367392
"Hypochoeris_radicata"	1.36149956450143	0.545197260017952	0.176718754649279	0.221292937695488	1.68558414679954	0.395223263032632	0.181371568765147	0.0966609515379176	0.189853417567567	0.070284699336225	0.0290094912094184	0.0995500266406471	0.0282400634350871	0.0822666415214099	0.0484111827372785	0.0201945260370599	0.0317993992527628	0.322327680104649	0.274429355047225	0.155783928393609	0.282661326691225	0.184261941028744	0.313778482612079	0.0454520321088628	0.157068535843799	0.0474058908523352	0.155783928393609	0.126142183666162	0.0250071348581896	0.126142183666162	0.184261941028744	0.0250071348581896	0.121294874390575	0.116487895069949	0.0454520321088628	0.054648879585637	0.0250071348581896	0.0454520321088628	0.0454520321088628	0.0750937768363102	0.0204448972506732	0.163162172350796	0.146587080916835	0.0250071348581896	0.0454520321088628	0.0250071348581896	0.0454520321088628	0.152649996863554	0.0250071348581896	0.0296417447274474	0.0534851474933246	0.0454520321088628	0.0250071348581896	0.085408314917121	0.153347918980934	0.0672370643406381	0.0250071348581896	0.0425741910202219	0.0454520321088628	0.0204448972506732	0.0250071348581896	0.0250071348581896	0.0250071348581896	0.0250071348581896	0.0250071348581896	0.0204448972506732	0.027205735314772	0.0296417447274474	0.101135048807972	0.0296417447274475	0.0250071348581896	0.0370199886846345	0.0250071348581896	0.0250071348581896	0.0250071348581896	0.0204448972506732	0.0250071348581896	0.0250071348581896
"Ranunculus_acris"	1.27022104421243	0.541008701754236	0.145866076945196	0.217191649290843	0.494029078790791	1.80310404367117	0.147755088448906	0.089218277707873	0.214559129823064	0.0737280839710839	0.0307797027246384	0.0887357659521268	0.0191798538191483	0.0345471752187593	0.0373010160650618	0.0203138271569817	0.0356193791845325	0.341996696940426	0.306394336062201	0.188205138610769	0.316616703862511	0.220389008084228	0.213109486879425	0.0436184169237673	0.157996433443191	0.043296137947212	0.188205138610768	0.0529723353354309	0.0233305906079834	0.0529723353354309	0.220389008084228	0.0233305906079834	0.109380756661967	0.10718304073386	0.0436184169237673	0.158563393883321	0.0233305906079835	0.0436184169237673	0.0436184169237673	0.178851220199105	0.0202878263157839	0.0685185641838726	0.0732601616512147	0.0233305906079834	0.0436184169237673	0.0233305906079834	0.0436184169237673	0.0748522468772103	0.0233305906079835	0.135232803275338	0.055514460081443	0.0436184169237673	0.0233305906079834	0.0841995289204648	0.0751355986027667	0.0604038741530451	0.0233305906079834	0.0420069912448681	0.0436184169237673	0.0202878263157838	0.0233305906079834	0.0233305906079834	0.0233305906079834	0.0233305906079834	0.0233305906079834	0.0202878263157839	0.0221632632673358	0.135232803275338	0.0296417447274474	0.135232803275338	0.0233305906079834	0.0155462288484417	0.0233305906079834	0.0233305906079834	0.0233305906079834	0.0202878263157839	0.0233305906079834	0.0233305906079834
"Trifolium_dubium"	1.16566324998372	0.615003275252719	0.21738249478243	0.308152743354572	0.453428921912867	0.295510176897811	1.47106875110287	0.131281410716599	0.152133361415526	0.0673433334881231	0.0428699218673182	0.134606640675712	0.0436004896096221	0.0317060065050024	0.065829270351543	0.02149667595126	0.0460811708691488	0.476332465192425	0.200287415541904	0.0707791399083394	0.409610407725766	0.0935991441206684	0.484449884551357	0.0444727641482085	0.1671963685098	0.0516966354782669	0.0707791399083394	0.0486158766410036	0.0214101413262316	0.0486158766410036	0.0935991441206683	0.0214101413262316	0.328555725366461	0.138181906853066	0.0444727641482085	0.0435734045935674	0.0214101413262316	0.0444727641482085	0.0444727641482085	0.0666360274155443	0.0230626228219769	0.0628835795682547	0.0716784994629805	0.0214101413262316	0.0444727641482085	0.0214101413262316	0.0444727641482085	0.081223250858368	0.0214101413262316	0.0221632632673358	0.0442301455385605	0.0444727641482085	0.0214101413262316	0.103619214615106	0.269276189306434	0.0740959358064028	0.0214101413262316	0.0538778971574342	0.0444727641482085	0.0230626228219769	0.0214101413262316	0.0214101413262316	0.0214101413262316	0.0214101413262316	0.0214101413262316	0.023062622821977	0.22066031266543	0.0221632632673358	0.027205735314772	0.0221632632673358	0.0214101413262316	0.0142677029272511	0.0214101413262316	0.0214101413262316	0.0214101413262316	0.023062622821977	0.0214101413262316	0.0214101413262316
"Prunella_vulgaris"	1.07305725147128	0.717849745198735	0.201409797021834	0.3884763436927	0.362478568267191	0.267654833123619	0.196922116074899	1.25602273831995	0.175320996742342	0.182899781092956	0.0493234945582446	0.151083284526908	0.0506508045623713	0.0270377797297652	0.0747276053673291	0.0653189778899114	0.0229237770968078	0.54803882842494	0.238678594609981	0.0615320414032447	0.203766907527181	0.0878301909145961	0.562786717359682	0.0466285802678944	0.508036494699312	0.0537029538414962	0.0615320414032447	0.0414579289189733	0.0197092148229419	0.0414579289189733	0.0878301909145961	0.0197092148229419	0.145226001601674	0.149681423208994	0.0466285802678944	0.0397833273072133	0.0197092148229419	0.0466285802678944	0.0466285802678944	0.0667026927521658	0.0269193654449526	0.0536249297973677	0.0683772943639259	0.0197092148229419	0.0466285802678944	0.0197092148229419	0.0466285802678945	0.0716693984722483	0.0197092148229419	0.0200741124842714	0.0460073643342932	0.0466285802678945	0.0197092148229419	0.403242050264099	0.0709962463302081	0.0802560026831924	0.0197092148229419	0.0657669998142226	0.0466285802678944	0.0269193654449526	0.0197092148229419	0.0197092148229419	0.0197092148229419	0.0197092148229419	0.0197092148229419	0.0269193654449526	0.0295383174112348	0.0200741124842714	0.0217487140960314	0.0200741124842714	0.0197092148229419	0.0121670008783943	0.0197092148229419	0.0197092148229419	0.0197092148229418	0.0269193654449526	0.0197092148229419	0.0197092148229419
"Achillea_millefolium"	1.30450298907804	0.577450067491253	0.151481371680729	0.270696345231202	0.474633543918917	0.429118259646128	0.152133361415526	0.116880664494895	1.37403339330762	0.119259961352285	0.0219004951192259	0.0819638952411987	0.020489735607094	0.0341988727944789	0.0395076607644976	0.0495604000250822	0.0453468775686728	0.243338834658065	0.39795135629964	0.0846221410916606	0.40308335616598	0.290727150087804	0.227663728967711	0.045614636513988	0.385469777972862	0.0424021354123357	0.0846221410916606	0.052438271618201	0.023960258983066	0.052438271618201	0.290727150087803	0.023960258983066	0.118226481001546	0.113848353218487	0.045614636513988	0.0561441284565256	0.023960258983066	0.045614636513988	0.045614636513988	0.0777985059874476	0.021654377530922	0.0678277643757166	0.074092649149123	0.023960258983066	0.045614636513988	0.023960258983066	0.045614636513988	0.0751604773703103	0.023960258983066	0.0321838694734596	0.230065267979209	0.045614636513988	0.023960258983066	0.110800149971079	0.0752582758305299	0.0633930838580119	0.023960258983066	0.0487240120540422	0.045614636513988	0.021654377530922	0.023960258983066	0.023960258983066	0.023960258983066	0.023960258983066	0.023960258983066	0.021654377530922	0.0228200042123289	0.0321838694734596	0.028478012635135	0.0321838694734596	0.023960258983066	0.0153894927575155	0.023960258983066	0.023960258983066	0.023960258983066	0.021654377530922	0.023960258983066	0.023960258983066
"Centaurea_nigra"	1.07694405175478	0.747773484384014	0.18445120881288	0.412538141637374	0.351423496681125	0.294912335884336	0.134686666976246	0.243866374790608	0.238519922704569	1.25838854894958	0.0250670591841726	0.0930762267091885	0.0249004910116705	0.0266517488041945	0.0453723979429594	0.0810204153555628	0.0235653231535765	0.27852287982414	0.573241994265053	0.0629844400244233	0.209469539142903	0.0987624284301087	0.276672122351895	0.0478221106966312	0.630158786098823	0.0407227560417981	0.0629844400244233	0.0408660148330982	0.0197806050322307	0.0408660148330982	0.0987624284301087	0.0197806050322307	0.136946606228738	0.137685757191868	0.0478221106966312	0.0418990302235558	0.0197806050322307	0.0478221106966312	0.0478221106966312	0.0699405358879563	0.0280415056644006	0.0528593017949857	0.0689075204974987	0.0197806050322307	0.0478221106966312	0.0197806050322307	0.0478221106966312	0.0685336961550301	0.0197806050322307	0.0221184251913252	0.055558593437916	0.0478221106966312	0.0197806050322306	0.501681818840901	0.0610690148795351	0.0682396897709629	0.0197806050322307	0.069295319828138	0.0478221106966312	0.0280415056644005	0.0197806050322307	0.0197806050322307	0.0197806050322307	0.0197806050322307	0.0197806050322307	0.0280415056644006	0.0202030000464369	0.0221184251913252	0.0210854098008675	0.0221184251913252	0.0197806050322306	0.0119932869618875	0.0197806050322306	0.0197806050322307	0.0197806050322306	0.0280415056644006	0.0197806050322306	0.0197806050322306
