"Coregonus_artedii"	"Coregonus_clupeaformis"	"Salvelinus_namaycush"	"Oncorhynchus_kisutch"	"Esox_lucius"	"Catostomus_catostomus"	"Catostomus_commersoni"	"Lota_lota"	"Pungitius_pungitius"	"Stizostedion_vitreum"	"Gyrodactylus__sp."	"Discocotyle__sagittata"	"Diplostomum__spathaceum_(L)"	"Apatemon__gracilis_(L)"	"Cotylurus__erraticus_(L)"	"Lissorchis__attenuatum"	"Bunodera__luciopercae"	"Crepidostomum__farionis"	"Phyllodistomum__coregoni"	"Glaridacris__sp."	"Hunterella__nodulosa"	"Cyathocephalus__truncatus"	"Eubothrium__rugosum"	"Eubothrium__salvelini"	"Bothriocephalus__cuspidatus"	"Diphyllobothrium__sp._(L)"	"Schistocephalus__solidus_(L)"	"Triaenophorus__crassus"	"Triaenophorus__crassus_(L)"	"Triaenophorus__nodulosus"	"Triaenophorus__nodulosus_(L)"	"Proteocephalus__exiguus"	"Proteocephalus__filicollis"	"Proteocephalus__pinguis"	"Proteocephalus__sp._A"	"Raphidascaris__acus"	"Raphidascaris__acus_(L)"	"Haplonema__hamulatum"	"Philonema__agubernaculum"	"Cystidicola__farionis"	"Rhabdochona__cascadilla"	"Neoechinorhynchus__strigosus"	"Metechinorhynchus__salmonis"	"Pomphorhynchus__bulbocolli"	"Cystobranchus__verrilli"	"Ergasilus__auritus"	"Ergasilus__nerkae"	"Ergasilus__sp._A"	"Salmincola__extensus"	"Salmincola__extumescens"
"Gyrodactylus__sp."	0.563090042358089	0.580341621586719	0.408257107163993	0.538016026454686	0.231642424015774	0.102443741812162	0.220588129363505	0.208725066740063	1.80151048252983	0.0822274632383384	1.13511328618974	0.105605887433167	0.21586270804089	0.135113286189737	0.206132429065103	0.0248161645533943	0.135113286189737	0.105605887433167	0.0348204972952032	0.0478660064611308	0.0248161645533943	0.136914647444177	0.0313087600110094	0.0805156691137504	0.0246682389715015	0.105605887433167	0.199482628120995	0.0297825973734566	0.0361986455801629	0.0297825973734566	0.246937715314497	0.0348204972952032	0.1713119317699	0.0297825973734566	0.0246682389715015	0.0297825973734566	0.181042210745686	0.0313087600110094	0.0707853901379641	0.105605887433167	0.0478660064611308	0.0891855064846521	0.420273700995952	0.311464262732248	0.0313087600110094	0.286648098178854	0.151534811989117	0.0478660064611308	0.071019142875366	0.0348204972952032
"Discocotyle__sagittata"	1.04186515026576	1.09648180656028	0.338932582880259	0.980002333792169	0.199245662875972	0.100133731618198	0.223710344780851	0.209410770991964	0.469359499702965	0.0777002217947361	0.0352019624777224	1.19576610379734	0.139120786445368	0.0352019624777224	0.167967916245567	0.0251674137878458	0.0352019624777224	0.195766103797341	0.0657889083936168	0.0476975034019404	0.0251674137878458	0.227177719446135	0.0314116156487946	0.101130065603526	0.0233100665384208	0.195766103797341	0.123819412019844	0.0256172995126249	0.0669770453742275	0.0256172995126249	0.167743643730043	0.0657889083936167	0.10217900785195	0.0256172995126249	0.0233100665384208	0.0256172995126249	0.0733318780517516	0.0314116156487946	0.129977195403724	0.195766103797341	0.0476975034019404	0.113784863329967	0.397134466950873	0.294265395636938	0.0314116156487946	0.269097981849092	0.23389601937137	0.0476975034019404	0.132765953767844	0.0657889083936168
"Diplostomum__spathaceum_(L)"	0.611045946625192	1.02034660535331	0.726413619606077	0.600731677528555	0.19645129370778	0.103304642931847	0.222777670520177	0.213573229103309	0.959389813515064	0.0828076063718408	0.0719542360136298	0.139120786445368	1.21489656454051	0.0719542360136299	0.17245655747502	0.02506248793352	0.0719542360136298	0.139120786445368	0.0612207963211989	0.0483060325931856	0.02506248793352	0.171156770810865	0.0320359843654963	0.120339997189662	0.0248422819115522	0.139120786445368	0.135830724474323	0.0252580234767146	0.0392815251401909	0.0252580234767146	0.224330217568788	0.0612207963211989	0.111235761153821	0.0252580234767146	0.0248422819115522	0.0252580234767146	0.153675768219313	0.0320359843654963	0.0778999901241694	0.139120786445368	0.0483060325931856	0.0889389763942131	0.423238877011631	0.317859042598202	0.0320359843654963	0.292796554664682	0.220842318651052	0.0483060325931856	0.10050232146139	0.0612207963211989
"Apatemon__gracilis_(L)"	0.563090042358089	0.580341621586719	0.408257107163993	0.538016026454686	0.231642424015773	0.102443741812162	0.220588129363505	0.208725066740063	1.80151048252983	0.0822274632383385	0.135113286189737	0.105605887433167	0.21586270804089	1.13511328618974	0.206132429065103	0.0248161645533943	0.135113286189737	0.105605887433167	0.0348204972952032	0.0478660064611308	0.0248161645533943	0.136914647444177	0.0313087600110094	0.0805156691137504	0.0246682389715015	0.105605887433167	0.199482628120995	0.0297825973734566	0.0361986455801629	0.0297825973734566	0.246937715314497	0.0348204972952032	0.1713119317699	0.0297825973734566	0.0246682389715015	0.0297825973734566	0.181042210745686	0.0313087600110094	0.0707853901379641	0.105605887433167	0.0478660064611308	0.0891855064846521	0.420273700995952	0.311464262732248	0.0313087600110094	0.286648098178854	0.151534811989116	0.0478660064611308	0.071019142875366	0.0348204972952032
"Cotylurus__erraticus_(L)"	1.00599686380673	1.06525554621987	0.354048133452975	0.61259887909687	0.190243254678151	0.098233977765009	0.212703210001866	0.203159182802893	0.916144129178236	0.0784589282605524	0.0687108096883677	0.167967916245567	0.17245655747502	0.0687108096883677	1.19729736942056	0.0239291111252099	0.0687108096883677	0.167967916245567	0.0639153327731921	0.0460317561223369	0.0239291111252099	0.198441793666001	0.030473877420434	0.0792117715268299	0.0235376784781657	0.167967916245567	0.132552013231786	0.024459847030048	0.0646712269590043	0.024459847030048	0.178396458635632	0.0639153327731922	0.133382036647372	0.024459847030048	0.0235376784781657	0.024459847030048	0.108541224701827	0.030473877420434	0.104052583472375	0.167967916245567	0.0460317561223369	0.0877703146686281	0.401012299998379	0.300438252072604	0.030473877420434	0.276509140947394	0.207798331259026	0.0460317561223369	0.128586559732196	0.0639153327731922
"Lissorchis__attenuatum"	0.368927032308965	0.387573850515747	0.241038828588629	0.443816683975808	0.300492291622663	0.487308230656055	1.91005624836955	0.159793347630152	0.330882194045257	0.106953397550333	0.0248161645533943	0.0755022413635374	0.0751874638005599	0.0248161645533943	0.0717873333756297	1.21488132794157	0.0248161645533943	0.0755022413635374	0.0232544310309448	0.324525679839187	0.214881327941574	0.0994712435080602	0.0239690021445229	0.0556479407575227	0.0320860192650998	0.0755022413635374	0.0919819603033243	0.038634723208628	0.0237167377912906	0.038634723208628	0.10443310745544	0.0232544310309448	0.0485329023446849	0.038634723208628	0.0320860192650998	0.038634723208628	0.0519330327696151	0.0239690021445229	0.0522478103325925	0.0755022413635374	0.324525679839187	0.282047123691504	0.54665069859059	0.342316602074727	0.0239690021445229	0.127435274133152	0.102619109579758	0.324525679839187	0.0469711688222354	0.0232544310309448
"Bunodera__luciopercae"	0.563090042358089	0.580341621586719	0.408257107163993	0.538016026454686	0.231642424015774	0.102443741812162	0.220588129363505	0.208725066740063	1.80151048252983	0.0822274632383384	0.135113286189737	0.105605887433167	0.21586270804089	0.135113286189737	0.206132429065103	0.0248161645533943	1.13511328618974	0.105605887433167	0.0348204972952032	0.0478660064611308	0.0248161645533943	0.136914647444177	0.0313087600110094	0.0805156691137505	0.0246682389715015	0.105605887433167	0.199482628120995	0.0297825973734566	0.0361986455801629	0.0297825973734566	0.246937715314497	0.0348204972952032	0.1713119317699	0.0297825973734566	0.0246682389715015	0.0297825973734566	0.181042210745686	0.0313087600110094	0.0707853901379641	0.105605887433167	0.0478660064611308	0.0891855064846521	0.420273700995952	0.311464262732248	0.0313087600110094	0.286648098178854	0.151534811989117	0.0478660064611309	0.071019142875366	0.0348204972952032
"Crepidostomum__farionis"	1.04186515026576	1.09648180656028	0.338932582880259	0.980002333792169	0.199245662875972	0.100133731618198	0.223710344780851	0.209410770991964	0.469359499702966	0.0777002217947361	0.0352019624777224	0.195766103797341	0.139120786445368	0.0352019624777224	0.167967916245567	0.0251674137878458	0.0352019624777224	1.19576610379734	0.0657889083936168	0.0476975034019404	0.0251674137878458	0.227177719446135	0.0314116156487946	0.101130065603526	0.0233100665384208	0.195766103797341	0.123819412019844	0.0256172995126249	0.0669770453742275	0.0256172995126249	0.167743643730043	0.0657889083936168	0.10217900785195	0.0256172995126249	0.0233100665384208	0.0256172995126249	0.0733318780517516	0.0314116156487946	0.129977195403724	0.195766103797341	0.0476975034019404	0.113784863329967	0.397134466950873	0.294265395636938	0.0314116156487946	0.269097981849092	0.23389601937137	0.0476975034019404	0.132765953767844	0.0657889083936168
"Phyllodistomum__coregoni"	0.712903130733371	1.85160023414428	0.33551891217544	0.629085709100754	0.166671684485829	0.0953324865544362	0.206706053608399	0.198703288774428	0.464273297269375	0.0760473084168493	0.0348204972952032	0.19736672518085	0.183662388963597	0.0348204972952032	0.191745998319577	0.0232544310309448	0.0348204972952032	0.19736672518085	1.11109601404866	0.044704240505693	0.0232544310309448	0.227172218497014	0.0298054933161642	0.0781871017762139	0.0228141925250548	0.19736672518085	0.0966909380284296	0.0214292165767494	0.0458294869757167	0.0214292165767494	0.142813092387581	0.111096014048657	0.0806499842709199	0.0214292165767494	0.0228141925250548	0.0214292165767494	0.0725663749149401	0.0298054933161642	0.0862707111321937	0.19736672518085	0.044704240505693	0.0851248717641712	0.388686243019452	0.293187531126735	0.0298054933161642	0.26993310009579	0.235112602800587	0.044704240505693	0.156925501024373	0.111096014048657
"Glaridacris__sp."	0.354083499779232	0.372535337547442	0.232657114723258	0.411158597888431	0.276198338163416	1.04041413574376	1.44233635484083	0.168061781792132	0.319106709740872	0.120290235043786	0.0239330032305654	0.0715462551029105	0.0724590488897784	0.0239330032305654	0.0690476341835054	0.162262839919593	0.0239330032305654	0.0715462551029105	0.0223521202528465	1.39635602046194	0.162262839919593	0.0967555223717303	0.0252092672688198	0.0526055495563371	0.0360870705131358	0.0715462551029105	0.0858758422872609	0.035511214906725	0.0227625107000935	0.035511214906725	0.101747820055722	0.0223521202528465	0.0466955139306589	0.035511214906725	0.0360870705131358	0.035511214906725	0.0501069286369319	0.0252092672688198	0.049194134850064	0.0715462551029105	0.39635602046194	0.224205678976289	0.614816756890462	0.283916023659436	0.0252092672688198	0.121653183739842	0.0977201805092771	0.39635602046194	0.04511463095294	0.0223521202528465
"Hunterella__nodulosa"	0.368927032308965	0.387573850515748	0.241038828588629	0.443816683975808	0.300492291622662	0.487308230656055	1.91005624836955	0.159793347630152	0.330882194045257	0.106953397550333	0.0248161645533943	0.0755022413635374	0.0751874638005599	0.0248161645533943	0.0717873333756297	0.214881327941574	0.0248161645533943	0.0755022413635374	0.0232544310309448	0.324525679839187	1.21488132794157	0.0994712435080602	0.0239690021445228	0.0556479407575227	0.0320860192650998	0.0755022413635374	0.0919819603033243	0.038634723208628	0.0237167377912906	0.038634723208628	0.10443310745544	0.0232544310309448	0.0485329023446849	0.038634723208628	0.0320860192650998	0.038634723208628	0.0519330327696151	0.0239690021445229	0.0522478103325925	0.0755022413635374	0.324525679839187	0.282047123691504	0.54665069859059	0.342316602074727	0.0239690021445228	0.127435274133152	0.102619109579758	0.324525679839187	0.0469711688222354	0.0232544310309448
"Cyathocephalus__truncatus"	0.899260891887598	0.946550910404227	0.331963214425339	0.867698318606705	0.196469556472871	0.104488668039334	0.221047207795689	0.627810113313669	0.456382158147256	0.0851710661704692	0.0342286618610442	0.170383289584602	0.128367578108149	0.0342286618610442	0.148831345249501	0.0248678108770151	0.0342286618610442	0.170383289584602	0.0567930546242536	0.0483777611858652	0.0248678108770151	1.26455480658165	0.0941715169970504	0.093126467818996	0.0255513198511408	0.170383289584602	0.115269639603701	0.025260371546512	0.0578096287642027	0.025260371546512	0.221526646677091	0.0567930546242536	0.0920382906252469	0.025260371546512	0.0255513198511408	0.025260371546512	0.0715745234838949	0.0941715169970503	0.113590234960348	0.170383289584602	0.0483777611858652	0.105908788619672	0.435318782649065	0.266825623945512	0.0941715169970503	0.241957813068497	0.207729151207452	0.0483777611858652	0.114602683388456	0.0567930546242536
"Eubothrium__rugosum"	0.471448116753106	0.49675822193607	0.311055109060581	0.530786273050311	0.18814123726357	0.117553477302741	0.213057796840203	1.88300814027878	0.417450133480125	0.107583599297669	0.0313087600110094	0.0942348469463839	0.0961079530964889	0.0313087600110094	0.0914216322613019	0.0239690021445228	0.0313087600110094	0.0942348469463839	0.0298054933161642	0.0504185345376396	0.0239690021445228	0.376686067988201	1.28245122104182	0.0691156744654067	0.0322750797893006	0.0942348469463839	0.0896203223552741	0.0241895876481732	0.0303073789341283	0.0241895876481732	0.382875655518234	0.0298054933161642	0.0616161389451377	0.0241895876481732	0.0322750797893006	0.0241895876481732	0.0663024597803247	0.282451221041817	0.0644293536302197	0.0942348469463839	0.0504185345376396	0.0822805644887875	0.549871729743639	0.184506308871231	0.282451221041817	0.160537306726709	0.129228546715699	0.0504185345376396	0.0601128722502925	0.0298054933161642
"Eubothrium__salvelini"	0.613919784259643	0.65155918146845	0.899187647462321	1.1376598437854	0.224844710615486	0.110140351900337	0.247324181144545	0.230385581551356	0.536771127425003	0.0850496956506121	0.0402578345568752	0.151695098405289	0.180509995784493	0.0402578345568752	0.118817657290245	0.0278239703787614	0.0402578345568752	0.151695098405289	0.039093550888107	0.0526055495563371	0.0278239703787614	0.186252935637992	0.0345578372327034	1.17429388601143	0.0255149086951836	0.151695098405289	0.142301715879357	0.0289086056505626	0.0394662718452628	0.0289086056505626	0.249109557801009	0.039093550888107	0.079724106402138	0.0289086056505626	0.0255149086951836	0.0289086056505626	0.141416444896386	0.0345578372327034	0.112601547517182	0.151695098405289	0.0526055495563371	0.129867851701243	0.434698444436462	0.320935513680436	0.0345578372327034	0.293111543301675	0.2528537087448	0.0526055495563371	0.0785598227333697	0.039093550888107
"Bothriocephalus__cuspidatus"	0.359809394590191	0.380236542084246	0.240394793227559	0.373106271257484	0.243808389188101	0.178169430049653	0.285209060134221	0.215167198595337	0.328909852953354	2.13203117318301	0.0246682389715015	0.0699301996152625	0.0745268457346567	0.0246682389715015	0.0706130354344972	0.0320860192650999	0.0246682389715015	0.0699301996152625	0.0228141925250548	0.0721741410262717	0.0320860192650999	0.102205279404563	0.0322750797893006	0.0510298173903672	1.6396093519549	0.0699301996152625	0.0800004350193813	0.0313467928956129	0.0231306039379408	0.0313467928956129	0.107973136151169	0.0228141925250548	0.0477988429094424	0.0313467928956129	0.639609351954904	0.0313467928956129	0.0517126532096019	0.0322750797893006	0.0471160070902077	0.0699301996152625	0.0721741410262717	0.0874182153129796	0.897048218490953	0.153728872089964	0.0322750797893006	0.121642852824864	0.0969746138533629	0.0721741410262717	0.0459447964629956	0.0228141925250548
"Diphyllobothrium__sp._(L)"	1.04186515026576	1.09648180656028	0.338932582880259	0.980002333792169	0.199245662875972	0.100133731618198	0.223710344780851	0.209410770991964	0.469359499702966	0.0777002217947361	0.0352019624777224	0.195766103797341	0.139120786445368	0.0352019624777224	0.167967916245567	0.0251674137878458	0.0352019624777224	0.195766103797341	0.0657889083936168	0.0476975034019404	0.0251674137878458	0.227177719446136	0.0314116156487946	0.101130065603526	0.0233100665384208	1.19576610379734	0.123819412019844	0.0256172995126249	0.0669770453742275	0.0256172995126249	0.167743643730043	0.0657889083936168	0.10217900785195	0.0256172995126249	0.0233100665384208	0.0256172995126249	0.0733318780517516	0.0314116156487946	0.129977195403724	0.195766103797341	0.0476975034019404	0.113784863329967	0.397134466950873	0.294265395636938	0.0314116156487946	0.269097981849093	0.23389601937137	0.0476975034019404	0.132765953767844	0.0657889083936168
"Schistocephalus__solidus_(L)"	0.526205418386321	0.53717187793572	0.329832910440132	0.898513904737913	0.87976638037303	0.118177369290663	0.272539141639479	0.199156271900609	0.886589458315533	0.0888893722437571	0.066494209373665	0.123819412019844	0.135830724474323	0.066494209373665	0.132552013231786	0.0306606534344414	0.066494209373665	0.123819412019844	0.0322303126761432	0.0572505615248406	0.0306606534344414	0.153692852804935	0.0298734407850914	0.0948678105862377	0.0266668116731271	0.123819412019844	1.23736863786906	0.113112820333675	0.0338274911819778	0.113112820333675	0.191235460744994	0.0322303126761432	0.100321700555643	0.113112820333675	0.0266668116731271	0.113112820333675	0.10360041179818	0.0298734407850914	0.0915890993437008	0.123819412019844	0.0572505615248406	0.20153508192984	0.454323458134758	0.258080477252465	0.0298734407850914	0.227419823818024	0.160925614444359	0.0572505615248407	0.0660578038581209	0.0322303126761432
"Triaenophorus__crassus"	0.344831311065702	0.35715360961249	0.218331168710557	0.517299297218471	2.14900706849408	0.143945362688097	0.343419761854471	0.161263917654488	0.397101298312755	0.104489309652043	0.0297825973734566	0.0768518985378748	0.0757740704301437	0.0297825973734566	0.073379541090144	0.038634723208628	0.0297825973734566	0.0768518985378748	0.0214292165767494	0.0710224298134499	0.038634723208628	0.101041486186048	0.0241895876481732	0.0578172113011251	0.0313467928956129	0.0768518985378748	0.339338461001026	1.27630090880638	0.022167727139938	0.276300908806382	0.111789396322755	0.0214292165767494	0.0519503245133946	0.276300908806382	0.0313467928956129	0.276300908806382	0.0543448538533943	0.0241895876481732	0.0554226819611254	0.0768518985378748	0.0710224298134499	0.348190586836197	0.534056471554887	0.169831475599897	0.0241895876481732	0.131196752391269	0.101414155017813	0.07102242981345	0.0435969437166874	0.0214292165767494
