"Microtus_arvalis"	"Sorex_araneus"	"Neomys_fodiens"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_agrestis"	"Arvicola_terrestris"	"Sorex_minutus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sicista_betulina"	"Sorex_minutissimus"	"Apodemus_flavicollis"	"Micromys_minutus"	"Crocidura_suaveolens"	"Palaeopsylla_soricis"	"Ctenophthalmus_assimilis"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_uncinatus"	"Hystrichopsylla_talpae"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Ctenophthalmus_bisoctodentatus"	"Amphipsylla_vinogradovi"	"Paradoxopsyllus_scorodumovi"	"Leptopsylla_segnis"	"Peromyscopsylla_bidentata"	"Peromyscopsylla_silvatica"	"Nosopsyllus_fasciatus"	"Rhadinopsylla_integella"
"Sicista_betulina"	0.451518770373108	0.382266472988325	0.33570846354487	0.474108653263919	0.33570846354487	0.428794760052634	0.295311214070218	0.234184848461831	0.288111299309725	0.249670951788325	1.21602929187822	0.190899139372851	0.0915542323074502	0.151125015815603	0.138166317964893	0.509573803463068	0.508141435403949	0.238635987302334	0.423505715563083	0.212604866865755	0.266561638003928	0.397474595126505	0.323284490986042	0.129268097557758	0.158967487914646	0.157737607798076	0.564242576002112	0.564242576002112	0.102690088291438	0.0762254863153234	0.0504978007121654	0.0280879820761866	0.025099869878678
"Sorex_minutissimus"	0.456932201275962	0.387063221756733	0.340313646943847	0.479792922896315	0.340313646943847	0.433935744120987	0.281973849315109	0.252635351203982	0.27467669493438	0.234578838090724	0.190899139372852	1.2200328772614	0.0912808485046102	0.151777360949683	0.126951551166412	0.507484568769337	0.35179956215107	0.239812997768319	0.267494061157236	0.371050163633962	0.268210472947493	0.39873122702288	0.477605523821909	0.129313713790944	0.158787991397405	0.158204716889506	0.562188748291663	0.562188748291663	0.103936067352584	0.0771393827694252	0.051103238122166	0.0263901192852065	0.0254008018003932
"Apodemus_flavicollis"	0.468327990880045	0.398064799631667	0.300641543367969	0.491758853919751	0.300641543367969	0.444758007091041	0.276694380866538	0.22977211006474	0.30364502277008	0.229371026349504	0.183108464614901	0.18256169700922	1.15967577848863	0.158923404197384	0.135213272117405	0.348011553247389	0.349233511451535	0.232373540500346	0.264354950087306	0.209051060309422	0.265540015068565	0.241032469896382	0.318728510084267	0.131524048738985	0.484888790284594	0.153161605371552	0.724520499549507	0.724520499549507	0.106621554460997	0.0790632221788048	0.0523777417533423	0.0258042404643192	0.0260342922663397
"Micromys_minutus"	0.447449551605459	0.378628582522362	0.332254499428269	0.46983584788714	0.332254499428269	0.424930336689605	0.30770981092815	0.260678375755662	0.284433109809255	0.244537634898506	0.181350018978723	0.18213283313962	0.0953540425184304	1.18819465767835	0.133414093469043	0.353634780134765	0.540189893545925	0.240650870305554	0.266970366860776	0.212766428366881	0.4554587357425	0.239085924922103	0.510289144639525	0.129445151018697	0.158800791771618	0.157601321086181	0.596116031272397	0.596116031272397	0.101751268035164	0.0755385200143849	0.0500426998130086	0.027510483926082	0.0248736625352015
"Crocidura_suaveolens"	0.440019179940478	0.372363856031509	0.326414566445666	0.462033728164801	0.326414566445666	0.417873920336073	0.301497403512507	0.25490899081188	0.279423838283989	0.257384741493829	0.20724947694734	0.190427326749618	0.101409954088054	0.166767616836304	1.15896872864913	0.586606131637374	0.588060203655465	0.238244263308376	0.26859680721254	0.210717812586638	0.267249034749254	0.241070356490801	0.324768917179753	0.127197925732875	0.158428529471565	0.154832182237187	0.647047288894324	0.647047288894324	0.10006315941675	0.0742841232299528	0.0492116880097884	0.0289557834180557	0.0244606091381365
"Palaeopsylla_soricis"	0.494572496187919	0.418481571952245	0.368395130965576	0.519316395008933	0.368395130965576	0.469681680467656	0.339663813380587	0.28754945490474	0.313563992595636	0.290992952652761	0.235187909290647	0.234223647124309	0.0803103584417051	0.13601337697491	0.180494194349961	1.41078355590359	0.400132416690429	0.268404229453043	0.302689501429421	0.240231326144001	0.291506329394655	0.274516598120379	0.359376583636737	0.143035368990276	0.167915132578098	0.174346407467669	0.459359071291587	0.459359071291587	0.112465625786023	0.0834938246508674	0.0553129238228081	0.0327367071734356	0.0274932209122376
"Ctenophthalmus_assimilis"	0.493916005056884	0.417897635389865	0.367837189983728	0.518627059046759	0.367837189983728	0.469058229183944	0.341445533799952	0.288106279681395	0.314239436702358	0.291682407816376	0.234526816340284	0.162369028685109	0.080592348796508	0.20776534367151	0.180941601124759	0.400132416690429	1.41317482424853	0.268462236013313	0.302653245670435	0.229273221394742	0.304469670665079	0.263464231051863	0.361639295847187	0.143044468490659	0.167916018757851	0.174304633912054	0.461707883190253	0.461707883190253	0.112314370448663	0.0833829956909031	0.0552395019398664	0.0328142708793423	0.0274567266554167
"Amphipsylla_rossica"	0.53324719254502	0.451066248825034	0.398990453882698	0.559926020584642	0.398990453882698	0.506409958963914	0.37333374932588	0.317449293105852	0.23899782397814	0.322425806093032	0.159090658201556	0.159875331845546	0.0774578468334488	0.13369492794753	0.105886339248167	0.38769499809884	0.387778785352564	1.29212589086312	0.304176226516762	0.24623425001516	0.303817857106027	0.258284585668799	0.364072060068324	0.154850595204262	0.168387694212781	0.188912278823054	0.43499743917943	0.43499743917943	0.121250557764933	0.090022894384738	0.0596382968469032	0.0362729031854661	0.0296431422662457
"Ctenophthalmus_agyrtes"	0.521088197412435	0.440861553174744	0.38827291192687	0.547158700186003	0.38827291192687	0.494862901028649	0.361808743067568	0.213997920761172	0.333740554392033	0.311947454013027	0.25410342933785	0.160496436694342	0.0793064850261919	0.133485183430388	0.107438722885016	0.393496351858247	0.393449219371565	0.273758603865086	1.32117340761933	0.230176193916691	0.296065903745294	0.27759099767094	0.355234457825911	0.151054181796774	0.175657395867753	0.18406856475243	0.441315630383574	0.441315630383574	0.118491394920692	0.0879702104701333	0.0582784364084144	0.0350940885764655	0.0289672253039649
"Doratopsylla_dasycnema"	0.548613500854539	0.465582608393042	0.412456739149911	0.57606111887135	0.412456739149911	0.521002912605752	0.268051791170245	0.330726802340631	0.239954288697321	0.207462259517016	0.159453650149316	0.278287622725471	0.0783941476160332	0.132979017729301	0.105358906293319	0.390375904984002	0.372568984766455	0.277013531267055	0.287720242395864	1.27129250927489	0.301605679132397	0.281999220403698	0.366688326736882	0.148974340856266	0.172363352805486	0.184234619688551	0.437830372460086	0.437830372460086	0.124849679650944	0.0926170375314256	0.0613568627750804	0.0233395041956643	0.0304973533520126
"Megabothris_turbidus"	0.522282297737874	0.441868320531039	0.389167469276906	0.548412542405426	0.389167469276906	0.495996904742607	0.362887582262625	0.308453055778227	0.333402537045668	0.210049673343507	0.159936982802357	0.160926283768496	0.0796620045205693	0.22772936787125	0.106899613899702	0.378958228213052	0.395810571864602	0.273436071395424	0.296065903745294	0.241284543305917	1.32413702306567	0.263914375655787	0.37190655388209	0.15142256485119	0.176001537508291	0.184513630640157	0.443848115786047	0.443848115786047	0.118762682447553	0.0881717987184815	0.058411984433925	0.0236305882511446	0.0290336051861696
"Ctenophthalmus_uncinatus"	0.53339613867283	0.452631128829607	0.399052105280412	0.560082418618784	0.399052105280412	0.506551408939697	0.266944224011635	0.2143055542649	0.345117715299515	0.208593373492123	0.26498306341767	0.265820818015253	0.0803441566321272	0.132825513845613	0.107142380662578	0.396523975062769	0.380559444852691	0.258284585668799	0.3084344418566	0.250665973692176	0.293238195173097	1.30081582987998	0.356578072393249	0.145409020886612	0.179999059245154	0.179372455069469	0.444535814544618	0.444535814544618	0.121384040725565	0.0900480394988994	0.0596549549625176	0.0234667545178639	0.0296514221621709
"Hystrichopsylla_talpae"	0.502480240967136	0.425154905294288	0.374354585420537	0.527619771244059	0.374354585420537	0.477191444729194	0.34628672066321	0.294380749716281	0.318461673228104	0.29555351099505	0.161642245493021	0.238802761910955	0.0796821275210667	0.212620476933135	0.108256305726584	0.389324632273132	0.391775903834453	0.273054045051243	0.296028714854925	0.244458884491255	0.309922128235075	0.267433554294937	1.37899231250866	0.145428417652403	0.170013418371845	0.17725263958546	0.451500956377416	0.451500956377416	0.114262612792715	0.0848288116569562	0.0561973249732045	0.0332497699869432	0.0279328114188031
"Amalaraeus_penicilliger"	0.630282205579296	0.537388720495532	0.29249475221444	0.661815781028291	0.29249475221444	0.598561399526072	0.452688781099965	0.209880005927842	0.237205353323616	0.203614259386836	0.15512171706931	0.155176456549132	0.0789144292433913	0.129445151018697	0.1017583405863	0.371891959374717	0.371915618075713	0.278731071367671	0.302108363593547	0.238358945370025	0.302845129702379	0.261736237595901	0.349028202365768	1.18435018888468	0.191003062691062	0.195009132023926	0.4188664153311	0.4188664153311	0.143608198585683	0.106404364089839	0.0704906801182743	0.0229066041810191	0.0350373060544389
"Megabothris_rectangulatus"	0.59394100444283	0.508311401529848	0.287639392417349	0.623656397500192	0.287639392417349	0.564049176239189	0.263435490013412	0.20863392008247	0.398069779491646	0.203313263883801	0.158967487914646	0.158787991397405	0.242444395142297	0.132333993143015	0.10561901964771	0.363816120585879	0.363818040642011	0.252581541319172	0.292762326446256	0.229817803740648	0.293335895847152	0.269998588867732	0.34002683674369	0.159169218909218	1.24800032129987	0.171046693786285	0.460369557894311	0.460369557894311	0.135460024808011	0.10026923547133	0.0664262848969782	0.0228727421869277	0.033017103397069
"Ctenophthalmus_bisoctodentatus"	0.592445413414278	0.350851918971819	0.449746494514251	0.622085980731484	0.449746494514251	0.562628855228626	0.424456803104137	0.213458430135375	0.237659552399862	0.206683145812443	0.157737607798076	0.158204716889506	0.0765808026857758	0.131334434238484	0.103221454824792	0.377750549513283	0.377660040142784	0.283368418234581	0.306780941254049	0.245646159584735	0.307522717733595	0.269058682604203	0.354505279170921	0.162507610019938	0.171046693786285	1.21181274270394	0.424364988481943	0.424364988481943	0.124306497740566	0.100016749504055	0.0662590181903377	0.0232518539038999	0.0329339636857845
"Amphipsylla_vinogradovi"	0.483576149245327	0.409285631954521	0.35724954273794	0.507769891116155	0.35724954273794	0.45923875703214	0.329439556437524	0.278636556733332	0.307040148204311	0.28062841197394	0.225697030400845	0.224875499316665	0.144904099909901	0.198705343757466	0.172545943705153	0.398111195119375	0.400146832098219	0.260998463507658	0.294210420255716	0.233509531978713	0.295898743857365	0.266721488726771	0.361200765101933	0.1396221384437	0.184147823157724	0.169745995392777	1.47734938696869	0.477349386968689	0.109972578364323	0.0816374192290098	0.0540830938070814	0.0315706963470682	0.0268819354120318
"Paradoxopsyllus_scorodumovi"	0.483576149245327	0.409285631954521	0.35724954273794	0.507769891116155	0.35724954273794	0.45923875703214	0.329439556437524	0.278636556733332	0.307040148204311	0.28062841197394	0.225697030400845	0.224875499316665	0.144904099909901	0.198705343757466	0.172545943705153	0.398111195119375	0.400146832098219	0.260998463507658	0.294210420255716	0.233509531978713	0.295898743857365	0.266721488726771	0.361200765101933	0.1396221384437	0.184147823157724	0.169745995392777	0.477349386968689	1.47734938696869	0.109972578364323	0.0816374192290098	0.0540830938070814	0.0315706963470682	0.0268819354120318
"Leptopsylla_segnis"	0.681389063439442	0.584617522313907	0.289807339276417	0.715479560127888	0.289807339276417	0.647096154426907	0.266716596873482	0.207866404264382	0.23694432944802	0.199960152043812	0.154035132437157	0.155904101028876	0.0799661658457478	0.127189085043955	0.10006315941675	0.365513283804574	0.365021703958155	0.272813754971098	0.296228487301731	0.249699359301888	0.296906706118884	0.27311409163252	0.342787838378144	0.179510248232104	0.203190037212017	0.186459746610849	0.41239716886621	0.41239716886621	1.15550575451349	0.115032233737912	0.076206464472298	0.0224955171049288	0.0378783296538294
"Peromyscopsylla_bidentata"	0.762669722546862	0.355654885307851	0.289148160169344	0.800826762402511	0.289148160169344	0.72428612526707	0.266269946287198	0.205737660327417	0.234431926384677	0.197932765055338	0.152450972630647	0.154278765538851	0.0790632221788047	0.125897533357308	0.0990454976399371	0.361806573487092	0.36132631466058	0.270068683154214	0.293234034900444	0.246978766750468	0.293905995728272	0.270144118496699	0.339315246627825	0.177340606816398	0.200538470942659	0.20003349900811	0.408187096145049	0.408187096145049	0.15337631165055	1.12875405036001	0.0852968828439822	0.0222674360687256	0.0423967109507212
"Peromyscopsylla_silvatica"	0.917812737831897	0.353420956468995	0.287331971385249	0.963731719774073	0.287331971385249	0.421621111934439	0.264597459456553	0.204445387082678	0.232959419573345	0.196689515685576	0.151493402136496	0.153309714366498	0.0785666126300134	0.125106749532521	0.0984233760195768	0.359534004848253	0.359056762609132	0.268372335811064	0.291392182042072	0.245427451100322	0.292059922169625	0.268447297331329	0.337183949839227	0.176226700295686	0.199278854690934	0.198777054571013	0.405623203553111	0.405623203553111	0.152412928944596	0.127945324265973	1.10264805754991	0.0221275705146273	0.0510210910468627
"Nosopsyllus_fasciatus"	0.395700933078531	0.334818758640004	0.294298050027926	0.41549820026776	0.294298050027926	0.375786119615367	0.272788360948667	0.220666622729519	0.240305682839633	1.23502444422388	0.168527892457119	0.158340715711239	0.0774127213929577	0.13755241963041	0.115823133672223	0.425577193254662	0.42658552143145	0.326456128669195	0.350940885764655	0.186716033565315	0.236305882511446	0.211200790660775	0.398997239843318	0.114533020905095	0.137236453121566	0.139511123423399	0.473560445206023	0.473560445206023	0.0899820684197154	0.0668023082061767	0.0442551410292547	1.13894024997519	0.0219969635435873
"Rhadinopsylla_integella"	0.465051494582811	0.35133490546778	0.285636007590182	1.43334622655391	0.285636007590182	0.419132512640635	0.263035685076412	0.203238657553454	0.231584387273906	0.195528564831887	0.150599219272068	0.152404810802359	0.0781028767990192	0.124368312676008	0.097842436552546	0.357411871859089	0.356937446520417	0.266788280396212	0.289672253039649	0.243978826816101	0.290336051861696	0.266862799459538	0.335193737025637	0.175186530272195	0.198102620382414	0.197603782114707	0.403229031180476	0.403229031180476	0.151513318615317	0.127190132852163	0.102042182093725	0.0219969635435873	1.07588303552344
