"Clethrionomys_rutilus"	"Sorex_araneus"	"Neomys_fodiens"	"Microtus_arvalis"	"Microtus_oeconomus"	"Sorex_minutus"	"Microtus_gregalis"	"Microtus_agrestis"	"Sorex_caecutiens"	"Apodemus_uralensis"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Sorex_tundrensis"	"Micromys_minutus"	"Spermophilus_major"	"Ctenophthalmus_assimilis"	"Corrodopsylla_birulai"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Rhadinopsylla_integella"	"Ctenophthalmus_breviatus"	"Peromyscopsylla_silvatica"	"Amphipsylla_sibirica"	"Megabothris_rectangulatus"	"Oropsylla_ilovaiskii"
"Sicista_betulina"	0.463963335309084	0.463963335309084	0.187753292632323	0.411745908854689	0.33442257955987	0.23835020590343	0.412963223331754	0.238652100813753	0.193212290716134	0.299215401867108	1.26704440099907	0.186381152176332	0.206188445105216	0.186896632468243	0.172405589690758	0	0.698132302006423	0.393955303045416	0.357352897757927	0.433124215593518	0.702145347357939	0.259318704816837	0.253046900735457	0.514535734351867	0.420148846366864	0.41700434480761	0.0742238218967798	0.0379606365252887	0.0371666900998579	0.0379606365252887	0.0671039906660366	0.0336617327100496	0
"Apodemus_agrarius"	0.460556154076253	0.460556154076253	0.22570237951918	0.429821509797894	0.351798715950907	0.223966282122933	0.433098078339694	0.224784740456643	0.175820801276328	0.282747328914114	0.232976440220415	1.2321111120765	0.191351301980067	0.192197074961525	0.145669820968138	0	0.747801736570199	0.388720148712075	0.362388668254063	0.420790258517691	0.748929702058291	0.506057797361525	0.253733154402195	0.317692071614078	0.472187256692656	0.227737966193276	0.0776627629323829	0.0376818671516935	0.0389788270505725	0.0376818671516935	0.0669889460979286	0.0318090745028378	0
"Clethrionomys_glareolus"	0.431768781568561	0.431768781568561	0.204346322654755	0.377023648675551	0.370711083044956	0.27309803231544	0.356778215149265	0.256157469367603	0.227988261389614	0.340309819431809	0.206188445105216	0.153081041584054	1.23973936086304	0.220427806943937	0.173770825074479	0	0.70364699914344	0.600654620541273	0.370651905026663	0.634405942231991	0.701707547735068	0.24499192183058	0.250474824487531	0.52670225371503	0.208252395567167	0.212907596852513	0.0660421677442335	0.0353265366737914	0.0321100393634338	0.0353265366737914	0.0753559629905741	0.0382848546860785	0
"Sorex_tundrensis"	0.430060720649371	0.430060720649371	0.221991077735006	0.396182589761681	0.367869593837665	0.270714033206193	0.377582163351508	0.253745477562936	0.225662168776016	0.317403642935913	0.186896632468243	0.15375765996922	0.220427806943937	1.23716653742887	0.173637069460909	0	0.702357629775958	0.601144886731229	0.558735847358401	0.633230709075003	0.70080678002498	0.251353227119226	0.250569091098581	0.335474957773199	0.208249267587442	0.212722134723072	0.069638827780187	0.0351867862349485	0.0339823947016357	0.0351867862349485	0.0724948692140567	0.0357079098302902	0
"Micromys_minutus"	0.44905053901538	0.44905053901538	0.198334691358639	0.415902030494435	0.345664461465715	0.249982831838788	0.395318593548737	0.229604809123587	0.201885044552743	0.312447637337658	0.215506987113448	0.145669820968138	0.217213531343099	0.217046336826137	1.22048004073496	0	0.509919101081488	0.642940748060678	0.364103338840992	0.677259898404047	0.74818780222736	0.249533253766269	0.250648380172907	0.329364950126512	0.218057820855563	0.459890120303098	0.0730098561638855	0.0367404986467129	0.0355786734193863	0.0367404986467129	0.069716805347058	0.0351503592004865	0
"Spermophilus_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316
"Ctenophthalmus_assimilis"	0.467166427551938	0.467166427551938	0.251045835974439	0.429637204335611	0.397168444208477	0.288674763260031	0.42725085362361	0.287269421255323	0.251298599073917	0.3593378423396	0.249332965002294	0.213657639020057	0.251302499694086	0.250842010634271	0.145691171737568	0	1.59386023264301	0.452144853789613	0.415247372954943	0.488499593328637	0.581406998450657	0.286543404309679	0.276798105506271	0.378327526257599	0.246518243113845	0.231225787975285	0.0771199252163299	0.0382227077087949	0.0384525768261249	0.0382227077087949	0.0801423516840527	0.040425507263205	0
"Corrodopsylla_birulai"	0.483267947499385	0.483267947499385	0.269603587451209	0.44218598024266	0.418622173055164	0.31073288314974	0.347674128941447	0.222608925027675	0.273522558707785	0.384863461081382	0.179070592293371	0.141352781349845	0.27302482751876	0.273247675786922	0.233796635658428	0	0.575457086641326	1.49934223688907	0.418978395899771	0.515495601506732	0.578827269097071	0.272362858267827	0.268718314848701	0.374852073628178	0.2142047018339	0.235004569053331	0.0710874098265696	0.0395401047954042	0.0312906716047303	0.0395401047954042	0.0851593566771718	0.0432971393716555	0
"Palaeopsylla_soricis"	0.494594175908084	0.494594175908084	0.279040995562387	0.458737674471955	0.423107617062399	0.315937808458344	0.458138867073967	0.314867654434166	0.279695422607853	0.284160585866401	0.178676448878964	0.144955467301625	0.185325952513332	0.2793679236792	0.145641335536397	0	0.581346322136921	0.460876235489749	1.45124284383347	0.499111502490301	0.563770446563196	0.288605602210791	0.284961456941791	0.365698847791436	0.228229222101535	0.228383542454359	0.082518888739133	0.0404667962106614	0.041232498036657	0.0404667962106614	0.07427882761621	0.0319680659099701	0
"Amalaraeus_penicilliger"	0.4762283649317	0.4762283649317	0.183266232881211	0.438628416426862	0.409585944075475	0.301769171950102	0.435218984019431	0.299731705083019	0.264931983752283	0.376585857028914	0.180468423163966	0.140263419505897	0.26433580926333	0.263846128781251	0.225753299468016	0	0.569916192216744	0.472537634714505	0.415926252075251	1.52367917712009	0.573022927521636	0.262080329653073	0.284858803023834	0.379230431688507	0.220618129496422	0.239853352487898	0.0786462660401665	0.0389641389489572	0.0391697085617488	0.0389641389489573	0.0833245033233003	0.0423659089157528	0
"Megabothris_walkeri"	0.467969309938731	0.467969309938731	0.25032711332523	0.431825112087808	0.395235787363293	0.286852224327301	0.429395851627697	0.285219391771685	0.184230151280473	0.358405825549885	0.250766195484978	0.213979914873798	0.25060983847681	0.250288135723207	0.213767943493532	0	0.581406998450657	0.454792854290556	0.402693176116569	0.49116250930426	1.59634335850622	0.286814622887663	0.276713825782632	0.365640886040939	0.247370078940088	0.247322385379529	0.0775098867343955	0.0382883980858962	0.0386456266464928	0.0382883980858962	0.0798442341106914	0.0403206553743621	0
"Hystrichopsylla_talpae"	0.541740109557232	0.541740109557232	0.319353000736304	0.510953622898207	0.457382888016904	0.212100664448944	0.517884157911769	0.214371691746771	0.175224498649102	0.274565151262922	0.185227646297741	0.289175884206586	0.174994229878986	0.179538019370876	0.142590430723582	0	0.573086808619358	0.427998777278014	0.412293717443987	0.449280565119554	0.573629245775326	1.34953018471752	0.290026403917593	0.325626450780686	0.279649332116884	0.246667605083208	0.0925954002728979	0.0443241907819553	0.0466095742120592	0.0443241907819553	0.0766268683187692	0.0308885795170787	0
"Neopsylla_pleskei"	0.535920915778238	0.535920915778238	0.17964232804247	0.500709301944178	0.466557521807621	0.215548490526466	0.507246794690722	0.351607643455862	0.179970998640128	0.436862877469486	0.180747786239612	0.144990373944111	0.178910588919665	0.178977922213272	0.14322764581309	0	0.553596211012542	0.422271637619387	0.407087795631129	0.488329376612287	0.553427651565264	0.290026403917593	1.32695617096622	0.365705683131942	0.243569634212317	0.243173020382837	0.090716048697141	0.0438480749273104	0.0456522115221649	0.0438480749273104	0.0958028258960792	0.0491470737153171	0
"Frontopsylla_elata"	0.504083403236921	0.504083403236921	0.181014578449884	0.352299112882343	0.438893668214011	0.32918224795416	0.342561377061508	0.328267608904537	0.292618159350067	0.411417121954714	0.285853185751037	0.141196476272923	0.292612363175017	0.186374976540666	0.14638442227845	0	0.588509485289599	0.458152534434439	0.406332053101596	0.505640575584676	0.568774711619238	0.253265017273867	0.284437753547066	1.42807271413495	0.228246599766674	0.229413887617917	0.0625374440949466	0.0412431875375663	0.0308305239355357	0.0412431875375663	0.0901737930413064	0.0462844262199053	0
"Megabothris_turbidus"	0.570040393291004	0.570040393291004	0.182395736715938	0.537901882002346	0.313762729082026	0.20777804628787	0.550349485013342	0.212182786144632	0.170672534446856	0.264345976021433	0.350124038639053	0.314791504461771	0.173543662972639	0.173541056322869	0.145371880570375	0	0.575209233932306	0.392708620028817	0.380382036835891	0.441236258992843	0.577196850860206	0.326257554136364	0.284164573247703	0.34236989965001	1.32507237557432	0.286952960198758	0.097942623031412	0.0466396685419912	0.0495314536512008	0.0466396685419912	0.0611151952106138	0.0297389223024112	0
"Peromyscopsylla_bidentata"	0.568314551031873	0.568314551031873	0.178290583491857	0.535813960106827	0.312842590909247	0.211680528745248	0.544682562294698	0.212905796444674	0.174582170938319	0.268801022284965	0.347503620673008	0.151825310795517	0.177422997377094	0.17726844560256	0.306593413535399	0	0.539526838609	0.430841709931107	0.380639237423931	0.479706704975797	0.577085565885567	0.287778872597076	0.28370185711331	0.344120831426876	0.286952960198758	1.32177578331523	0.0972446870161374	0.0464984632662441	0.0490214306065229	0.0464984632662442	0.0615243740979833	0.0302401150070585	0
"Amphipsylla_kuznetzovi"	0.402178309064003	0.402178309064003	0.180374179855197	0.866272070459988	0.311893993405223	0.202238919293193	0.907815817233985	0.211071806784951	0.167359470262716	0.259351948094364	0.18555955474195	0.155325525864766	0.165105419360584	0.174097069450468	0.146019712327771	0	0.539839476514309	0.390980754046133	0.412594443695665	0.471877596240999	0.542569207140769	0.324083900955143	0.317506170439993	0.28141849842726	0.293827869094236	0.291734061048412	1.15966790989246	0.0329054980143275	0.0817034235510586	0.0329054980143275	0.0603664935011382	0.0291770941606159	0
"Rhadinopsylla_integella"	0.406138737484528	1.37767946368669	0.180757977824441	0.368728237153388	0.320594610861005	0.213052799958552	0.362505052053889	0.216929973077268	0.178593241681246	0.271802751118386	0.189803182626443	0.150727468606774	0.176632683368957	0.175933931174743	0.146961994586852	0	0.535117907923129	0.434941152749446	0.404667962106614	0.467569667387487	0.536037573202546	0.310269335473687	0.306936524491173	0.371188687838097	0.279838011251947	0.278990779597465	0.065810996028655	1.11271922884709	0.0326254546848501	0.0332295330669159	0.062637270586919	0.0305778095008185	0
"Ctenophthalmus_breviatus"	0.398755557259279	0.398755557259279	0.176607852593458	0.415178257696884	0.307389052002594	0.197659445050161	1.40045337677108	0.210584830975852	0.162878381068317	0.25405417188178	0.185833450499289	0.15591530820229	0.160550196817169	0.169911973508178	0.142314693677545	0	0.538336075565748	0.344197387652033	0.41232498036657	0.470036502740986	0.541038773050899	0.326267019484414	0.319565480655155	0.277474715419821	0.297188721907205	0.294128583639137	0.163406847102117	0.0326254546848501	1.1260408039094	0.0326254546848501	0.0593199995369596	0.0285810943367002	0
"Peromyscopsylla_silvatica"	1.37767946368669	0.406138737484528	0.180757977824441	0.368728237153388	0.320594610861005	0.213052799958552	0.36250505205389	0.216929973077268	0.178593241681246	0.271802751118386	0.189803182626444	0.150727468606774	0.176632683368957	0.175933931174743	0.146961994586852	0	0.535117907923129	0.434941152749446	0.404667962106614	0.467569667387487	0.536037573202546	0.310269335473687	0.306936524491173	0.371188687838097	0.279838011251947	0.278990779597465	0.065810996028655	0.0332295330669159	0.0326254546848501	1.11271922884709	0.062637270586919	0.0305778095008185	0
"Amphipsylla_sibirica"	0.382783320253394	0.382783320253394	0.178223237283103	0.341183263696205	0.829650665726085	0.22181537990373	0.329555552983109	0.226604941052238	0.185885474553919	0.847558389491342	0.167759976665091	0.133977892195857	0.188389907476435	0.181237173035142	0.139433610694116	0	0.560996461788369	0.468376461724445	0.37139413808105	0.499947019939802	0.55890963877484	0.268194039115692	0.335309890636277	0.405782068685879	0.183345585631842	0.18457312229395	0.0603664935011382	0.0313186352934595	0.0296599997684798	0.0313186352934595	1.17831538539038	0.095350318817776	0
"Megabothris_rectangulatus"	0.373728782787781	0.373728782787781	0.168209952692644	0.330812155383684	0.37804290759452	0.220195532749366	0.317567714852225	0.225460473658661	0.18390694291244	1.35907863889867	0.168308663550248	0.127236298011351	0.191424273430393	0.178539549151451	0.140601436801946	0	0.56595710168487	0.47626853308821	0.319680659099701	0.508390906989034	0.564489175241069	0.216220056619551	0.34402951600722	0.416559835979148	0.178433533814467	0.181440690042351	0.0583541883212318	0.0305778095008185	0.0285810943367002	0.0305778095008185	0.190700637635552	1.1528963468761	0
"Oropsylla_ilovaiskii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684
