"Nephrosperma_vanhoutteanum"	"Memecylon_eleagni"	"Dillenia_suffruticosa"	"Chrysobalanus_icaco"	"Nepenthes_pervillei"	"Roscheria_melanochaetes"	"Cinnamomum_verum"	"Mimusops_sechellarum"	"Canthium_bibracteatum"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp1_M_PL_126"	"Xylocopa_caffra"	"Lygistorrhina_sp1_M_PL_126"	"Unidentified_sp2_M_PL_126"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_126"	"Unidentified_sp4_M_PL_126"	"Chalcidoma_disjunctum"	"Hemipyrellia_sp1_M_PL_126"	"Neavella_albipectus"	"Nectarinia_dussumieri"	"Parasarcophaga_hirticeps"	"Polistes_olivaceus"	"Unidentified_sp5_M_PL_126"
"Lasioglossum_mahense"	1.32091705988514	0.934666899010332	0	0.303950619866884	0.303950619866884	0.531441376603509	0.234987033846667	0.967111211044979	0.139817285138767	0.932115234258446	1.80829850379592	0.62355788188145	0	0.527898434092818	0.237765070779325	0.0911851859600653	0.0956594477886316	0.0956594477886316	0.2804000697031	0.105744165231	0.0956594477886316	0.0911851859600654	0.0911851859600653	0.0911851859600654	0.0956594477886316
"Unidentified_sp1_M_PL_126"	1.24374887032422	0.381289010546324	0	0.198420898118221	0.198420898118221	1.51929984434653	0.153401030477952	0.950987940197312	0.0912736131343817	0.608490754229211	0.62355788188145	1.78264515069993	0	0.509171178717553	0.223874796658359	0.0595262694354663	0.273473971982375	0.273473971982375	0.114386703163897	0.0690304637150786	0.273473971982375	0.0595262694354664	0.0595262694354663	0.0595262694354664	0.273473971982375
"Xylocopa_caffra"	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0
"Lygistorrhina_sp1_M_PL_126"	1.57941973021285	0.484193715097179	0	0.251971992780809	0.251971992780809	0.650929063701417	0.194801876771718	1.2076466172392	0.115907116679172	0.772714111194481	0.791847651139228	0.76375676807633	0	1.64658953661007	0.284295551438314	0.0755915978342427	0.117167231466255	0.117167231466255	0.145258114529154	0.0876608445472731	0.117167231466255	0.0755915978342428	0.0755915978342428	0.0755915978342428	0.117167231466255
"Unidentified_sp2_M_PL_126"	2.03993633211171	0.482347031537822	0	0.300271237654821	0.300271237654821	0.572407150546941	0.232142469447425	0.671341876988398	0.138124769321218	0.920831795474786	0.713295212337975	0.671624389975078	0	0.568591102876628	1.36718853978011	0.0900813712964464	0.103033287098449	0.103033287098449	0.144704109461347	0.104464111251341	0.103033287098449	0.0900813712964464	0.0900813712964464	0.0900813712964464	0.103033287098449
"Hemipyrellia_germana"	0.500452062758035	0.407907874039035	0	0.468926262357471	2.42544800148791	0.152197847988408	0.36253122804107	0.203672747906797	0.215706080684437	1.43804053789624	0.273555557880196	0.178578808306399	0	0.151183195668485	0.0900813712964464	1.72763440044637	0.0273956126379135	0.0273956126379135	0.122372362211711	0.163139052618482	0.0273956126379135	0.140677878707241	0.727634400446372	0.140677878707241	0.0273956126379135
"Unidentified_sp3_M_PL_126"	0.572407150546941	0.175479601444615	0	0.091318708793045	0.091318708793045	3.25604140563676	0.0705993378904213	0.437670586113536	0.0420066060448007	0.280044040298671	0.286978343365895	0.820421915947127	0	0.23433446293251	0.103033287098449	0.0273956126379135	1.58608745301462	0.586087453014616	0.0526438804333846	0.0317697020506896	0.586087453014616	0.0273956126379135	0.0273956126379135	0.0273956126379135	0.586087453014616
"Unidentified_sp4_M_PL_126"	0.572407150546941	0.175479601444615	0	0.091318708793045	0.091318708793045	3.25604140563676	0.0705993378904213	0.437670586113536	0.0420066060448007	0.280044040298671	0.286978343365895	0.820421915947126	0	0.23433446293251	0.103033287098449	0.0273956126379135	0.586087453014616	1.58608745301462	0.0526438804333846	0.0317697020506896	0.586087453014616	0.0273956126379135	0.0273956126379135	0.0273956126379135	0.586087453014616
"Chalcidoma_disjunctum"	0.803911719229704	1.83561326683664	0	0.407907874039035	0.407907874039035	0.292466002407692	0.315357347996565	0.486040398656536	0.187637622057956	1.25091748038637	0.841200209109299	0.343160109491692	0	0.290516229058307	0.144704109461347	0.12237236221171	0.0526438804333846	0.0526438804333846	1.55068398005099	0.141910806598454	0.0526438804333846	0.122372362211711	0.12237236221171	0.122372362211711	0.0526438804333846
"Hemipyrellia_sp1_M_PL_126"	0.580356173618562	0.473036021994847	0	0.543796842061605	0.543796842061605	0.176498344726053	1.93301940730813	0.236191926144017	0.250146547348338	1.66764364898892	0.317232495693	0.207091391145236	0	0.175321689094546	0.104464111251341	0.163139052618482	0.0317697020506896	0.0317697020506896	0.141910806598454	1.86985873328866	0.0317697020506896	0.163139052618482	0.163139052618482	0.163139052618482	0.0317697020506896
"Neavella_albipectus"	0.572407150546941	0.175479601444615	0	0.091318708793045	0.091318708793045	3.25604140563676	0.0705993378904213	0.437670586113536	0.0420066060448007	0.280044040298671	0.286978343365895	0.820421915947126	0	0.23433446293251	0.103033287098449	0.0273956126379135	0.586087453014616	0.586087453014616	0.0526438804333846	0.0317697020506896	1.58608745301462	0.0273956126379135	0.0273956126379135	0.0273956126379135	0.586087453014616
"Nectarinia_dussumieri"	0.500452062758036	0.407907874039035	0	2.42544800148791	0.468926262357471	0.152197847988408	0.36253122804107	0.203672747906797	0.215706080684437	1.43804053789624	0.273555557880196	0.178578808306399	0	0.151183195668486	0.0900813712964464	0.140677878707241	0.0273956126379135	0.0273956126379135	0.122372362211711	0.163139052618482	0.0273956126379135	1.72763440044637	0.140677878707241	0.727634400446372	0.0273956126379135
"Parasarcophaga_hirticeps"	0.500452062758036	0.407907874039035	0	0.468926262357471	2.42544800148791	0.152197847988408	0.36253122804107	0.203672747906797	0.215706080684437	1.43804053789624	0.273555557880196	0.178578808306399	0	0.151183195668485	0.0900813712964464	0.727634400446372	0.0273956126379135	0.0273956126379135	0.122372362211711	0.163139052618482	0.0273956126379135	0.140677878707241	1.72763440044637	0.140677878707241	0.0273956126379135
"Polistes_olivaceus"	0.500452062758036	0.407907874039035	0	2.42544800148791	0.468926262357471	0.152197847988408	0.36253122804107	0.203672747906797	0.215706080684437	1.43804053789624	0.273555557880196	0.178578808306399	0	0.151183195668486	0.0900813712964464	0.140677878707241	0.0273956126379135	0.0273956126379135	0.122372362211711	0.163139052618482	0.0273956126379135	0.727634400446372	0.140677878707241	1.72763440044637	0.0273956126379135
"Unidentified_sp5_M_PL_126"	0.572407150546941	0.175479601444615	0	0.091318708793045	0.091318708793045	3.25604140563676	0.0705993378904213	0.437670586113536	0.0420066060448007	0.280044040298671	0.286978343365895	0.820421915947126	0	0.23433446293251	0.103033287098449	0.0273956126379135	0.586087453014616	0.586087453014616	0.0526438804333846	0.0317697020506896	0.586087453014616	0.0273956126379135	0.0273956126379135	0.0273956126379135	1.58608745301462
