"Ehretia_tinifolia"	"Metopium_browneii"	"Ficus_padifolia"	"Talisia_olivaeformis"	"Neea_psychotrioides"	"Centurus_aurifrons"	"Icterus_gularis"	"Pteroglossus_torguatus"	"Trogon_citreolus"	"Centurus_pygmaeus"	"Megarynchus_pitangua"	"Psilorhinus_morio"	"Ramphastos_sulfuratus"	"Saltator_atriceps"	"Tityra_semifasciata"	"Amazona_albifrons"	"Aratinga_astec"	"Cissilopha_yucatanica"	"Cyanocorax_yncas"	"Dives_dives"	"Euphonia_hirundinacea"	"Icterus_chrysater"	"Myiozetetes_similis"	"Tyrannus_melancholicus"	"Euphonia_affinis"	"Icterus_auratus"	"Icterus_mesomelas"	"Icterus_prosthemelas"	"Ortalis_vetula"	"Pitangus_sulphuratus"	"Turdus_grayi"	"Cotinga_amabilis"
"Megarynchus_pitangua"	1.3187500559147	1.07163343487243	1.05743778445749	0.67457614913772	0.614444680880818	0.258178409981008	0.258178409981008	0.258178409981008	0.258178409981008	0.189053383381916	1.22023350159201	0.189053383381916	0.220233501592011	0.189053383381916	0.220233501592011	0.136181494159041	0.136181494159041	0.136181494159041	0.136181494159041	0.1382917996248	0.151108474992919	0.136181494159041	0.151108474992919	0.151108474992919	0.121996915821966	0.0854199104019259	0.0854199104019259	0.0854199104019259	0.0982365857700444	0.100346891235803	0.100346891235803	0.0528718892228744
"Psilorhinus_morio"	1.34757009951391	1.07434551657217	1.02227561084575	0.950099514134624	0.342551364196713	0.242496481051988	0.242496481051988	0.242496481051988	0.242496481051988	0.203959452579858	0.189053383381916	1.20395945257986	0.189053383381916	0.203959452579858	0.189053383381916	0.152845672037571	0.152845672037571	0.152845672037571	0.152845672037571	0.153069401794861	0.150516354909786	0.152845672037571	0.150516354909786	0.150516354909786	0.0896508090144177	0.101955621252573	0.101955621252573	0.101955621252573	0.099402574367498	0.0996263041247881	0.0996263041247881	0.0511137805422875
"Ramphastos_sulfuratus"	1.3187500559147	1.07163343487244	1.05743778445749	0.67457614913772	0.614444680880818	0.258178409981008	0.258178409981008	0.258178409981008	0.258178409981008	0.189053383381916	0.220233501592011	0.189053383381916	1.22023350159201	0.189053383381916	0.220233501592011	0.136181494159041	0.136181494159041	0.136181494159041	0.136181494159041	0.1382917996248	0.151108474992919	0.136181494159041	0.151108474992919	0.151108474992919	0.121996915821966	0.0854199104019259	0.0854199104019259	0.0854199104019259	0.0982365857700444	0.100346891235804	0.100346891235803	0.0528718892228744
"Saltator_atriceps"	1.34757009951391	1.07434551657217	1.02227561084575	0.950099514134624	0.342551364196713	0.242496481051988	0.242496481051988	0.242496481051988	0.242496481051988	0.203959452579858	0.189053383381916	0.203959452579858	0.189053383381916	1.20395945257986	0.189053383381916	0.152845672037571	0.152845672037571	0.152845672037571	0.152845672037571	0.153069401794861	0.150516354909786	0.152845672037571	0.150516354909785	0.150516354909786	0.0896508090144177	0.101955621252573	0.101955621252573	0.101955621252573	0.099402574367498	0.0996263041247881	0.0996263041247881	0.0511137805422875
"Tityra_semifasciata"	1.3187500559147	1.07163343487243	1.05743778445749	0.67457614913772	0.614444680880818	0.258178409981008	0.258178409981008	0.258178409981008	0.258178409981008	0.189053383381916	0.220233501592011	0.189053383381916	0.220233501592011	0.189053383381916	1.22023350159201	0.136181494159041	0.136181494159041	0.136181494159041	0.136181494159041	0.1382917996248	0.151108474992919	0.136181494159041	0.151108474992919	0.151108474992919	0.121996915821966	0.0854199104019259	0.0854199104019259	0.0854199104019259	0.0982365857700444	0.100346891235803	0.100346891235803	0.0528718892228744
"Amazona_albifrons"	1.43558627533678	1.1605408736152	0.756561806407523	1.05443634490193	0.329716805001726	0.240887369946122	0.240887369946122	0.240887369946122	0.240887369946122	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	1.16596613906305	0.165966139063051	0.165966139063051	0.165966139063051	0.148821240633234	0.144482184982694	0.165966139063051	0.144482184982694	0.144482184982694	0.0749212308830704	0.110993150312857	0.110993150312857	0.110993150312857	0.106654094662318	0.0895091962325003	0.0895091962325003	0.0378280903203762
"Aratinga_astec"	1.43558627533678	1.1605408736152	0.756561806407523	1.05443634490193	0.329716805001726	0.240887369946122	0.240887369946122	0.240887369946122	0.240887369946122	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	0.165966139063051	1.16596613906305	0.165966139063051	0.165966139063051	0.148821240633234	0.144482184982694	0.165966139063051	0.144482184982694	0.144482184982694	0.0749212308830704	0.110993150312857	0.110993150312857	0.110993150312857	0.106654094662318	0.0895091962325003	0.0895091962325003	0.0378280903203762
"Cissilopha_yucatanica"	1.43558627533678	1.1605408736152	0.756561806407524	1.05443634490193	0.329716805001726	0.240887369946122	0.240887369946122	0.240887369946122	0.240887369946122	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	0.165966139063051	0.165966139063051	1.16596613906305	0.165966139063051	0.148821240633234	0.144482184982694	0.165966139063051	0.144482184982694	0.144482184982694	0.0749212308830704	0.110993150312857	0.110993150312857	0.110993150312857	0.106654094662318	0.0895091962325003	0.0895091962325003	0.0378280903203762
"Cyanocorax_yncas"	1.43558627533678	1.1605408736152	0.756561806407523	1.05443634490193	0.329716805001726	0.240887369946122	0.240887369946122	0.240887369946122	0.240887369946122	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	0.165966139063051	0.165966139063051	0.165966139063051	1.16596613906305	0.148821240633234	0.144482184982694	0.165966139063051	0.144482184982694	0.144482184982694	0.0749212308830704	0.110993150312857	0.110993150312857	0.110993150312857	0.106654094662318	0.0895091962325003	0.0895091962325003	0.0378280903203762
"Dives_dives"	1.42528585874252	0.832274845531721	1.10542590186495	1.03266496717942	0.341190531944549	0.242476470570243	0.242476470570243	0.242476470570243	0.242476470570243	0.204092535726481	0.1843890661664	0.204092535726481	0.1843890661664	0.204092535726481	0.1843890661664	0.148821240633234	0.148821240633234	0.148821240633234	0.148821240633234	1.16466899041182	0.146005131322639	0.148821240633234	0.146005131322639	0.146005131322639	0.0936552299370092	0.109397695318573	0.109397695318573	0.109397695318573	0.0907338362293912	0.106581586007978	0.106581586007978	0.0552712950932474
"Euphonia_hirundinacea"	1.41591746956799	1.15442610657529	1.12412576460706	0.69023669667267	0.352136067840138	0.240303780845063	0.240303780845063	0.240303780845063	0.240303780845063	0.200688473213047	0.201477966657225	0.200688473213047	0.201477966657225	0.200688473213047	0.201477966657225	0.144482184982694	0.144482184982694	0.144482184982694	0.144482184982694	0.146005131322639	1.16186265902521	0.144482184982694	0.16186265902521	0.16186265902521	0.0958215958623688	0.0897988430922854	0.0897988430922854	0.0897988430922854	0.105656370794856	0.107179317134801	0.107179317134801	0.0562062882303532
"Icterus_chrysater"	1.43558627533678	1.1605408736152	0.756561806407524	1.05443634490192	0.329716805001726	0.240887369946122	0.240887369946122	0.240887369946122	0.240887369946122	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	0.203794229383427	0.181575325545388	0.165966139063051	0.165966139063051	0.165966139063051	0.165966139063051	0.148821240633234	0.144482184982694	1.16596613906305	0.144482184982694	0.144482184982694	0.0749212308830704	0.110993150312857	0.110993150312857	0.110993150312857	0.106654094662318	0.0895091962325003	0.0895091962325003	0.0378280903203762
"Myiozetetes_similis"	1.41591746956799	1.15442610657529	1.12412576460706	0.69023669667267	0.352136067840138	0.240303780845063	0.240303780845063	0.240303780845063	0.240303780845063	0.200688473213047	0.201477966657225	0.200688473213047	0.201477966657225	0.200688473213047	0.201477966657225	0.144482184982694	0.144482184982694	0.144482184982694	0.144482184982694	0.146005131322639	0.16186265902521	0.144482184982694	1.16186265902521	0.16186265902521	0.0958215958623687	0.0897988430922854	0.0897988430922855	0.0897988430922854	0.105656370794856	0.107179317134801	0.107179317134801	0.0562062882303532
"Tyrannus_melancholicus"	1.41591746956799	1.15442610657529	1.12412576460706	0.69023669667267	0.352136067840138	0.240303780845063	0.240303780845063	0.240303780845063	0.240303780845063	0.200688473213047	0.201477966657225	0.200688473213047	0.201477966657225	0.200688473213047	0.201477966657225	0.144482184982694	0.144482184982694	0.144482184982694	0.144482184982694	0.146005131322639	0.16186265902521	0.144482184982694	0.16186265902521	1.16186265902521	0.0958215958623688	0.0897988430922854	0.0897988430922854	0.0897988430922854	0.105656370794856	0.107179317134801	0.107179317134801	0.0562062882303532
"Euphonia_affinis"	1.05538469350005	0.819507432603455	1.33839543408459	0.632341764182795	0.891212780892264	0.279563055879215	0.279563055879215	0.279563055879215	0.279563055879215	0.179301618028835	0.243993831643933	0.179301618028835	0.243993831643933	0.179301618028835	0.243993831643933	0.112381846324606	0.112381846324606	0.112381846324606	0.112381846324606	0.140482844905514	0.143732393793553	0.112381846324606	0.143732393793553	0.143732393793553	1.16718120955461	0.073563073201284	0.0735630732012841	0.073563073201284	0.0768126220893234	0.104913620670232	0.104913620670232	0.0669197717042297
"Icterus_auratus"	1.59616800209114	0.840532545576054	0.748430340717207	1.23045293985277	0.321258277025988	0.24005279867057	0.24005279867057	0.24005279867057	0.24005279867057	0.203911242505146	0.170839820803852	0.203911242505146	0.170839820803852	0.203911242505146	0.170839820803852	0.166489725469286	0.166489725469286	0.166489725469286	0.166489725469286	0.16409654297786	0.134698264638428	0.166489725469286	0.134698264638428	0.134698264638428	0.0735630732012841	1.126675025942	0.126675025941999	0.126675025941999	0.0972767476025677	0.0948835651111413	0.0948835651111413	0.0374215170358603
"Icterus_mesomelas"	1.59616800209114	0.840532545576054	0.748430340717207	1.23045293985277	0.321258277025988	0.24005279867057	0.24005279867057	0.24005279867057	0.24005279867057	0.203911242505146	0.170839820803852	0.203911242505146	0.170839820803852	0.203911242505146	0.170839820803852	0.166489725469286	0.166489725469286	0.166489725469286	0.166489725469286	0.16409654297786	0.134698264638428	0.166489725469286	0.134698264638428	0.134698264638428	0.073563073201284	0.126675025941999	1.126675025942	0.126675025941999	0.0972767476025677	0.0948835651111413	0.0948835651111413	0.0374215170358603
"Icterus_prosthemelas"	1.59616800209114	0.840532545576054	0.748430340717207	1.23045293985277	0.321258277025988	0.24005279867057	0.24005279867057	0.24005279867057	0.24005279867057	0.203911242505146	0.170839820803852	0.203911242505146	0.170839820803852	0.203911242505146	0.170839820803852	0.166489725469286	0.166489725469286	0.166489725469286	0.166489725469286	0.16409654297786	0.134698264638428	0.166489725469286	0.134698264638428	0.134698264638428	0.0735630732012841	0.126675025941999	0.126675025941999	1.126675025942	0.0972767476025677	0.0948835651111413	0.0948835651111413	0.0374215170358603
"Ortalis_vetula"	1.58211541832935	1.32375943714141	0.776480134830381	0.716810534092646	0.337676580869372	0.2367937640828	0.2367937640828	0.2367937640828	0.2367937640828	0.198805148734996	0.196473171540089	0.198805148734996	0.196473171540089	0.198805148734996	0.196473171540089	0.159981141993477	0.159981141993477	0.159981141993477	0.159981141993477	0.136100754344087	0.158484556192285	0.159981141993477	0.158484556192285	0.158484556192285	0.0768126220893234	0.0972767476025678	0.0972767476025678	0.0972767476025678	1.11966054945077	0.0957801618013755	0.0957801618013755	0.0388240067415191
"Pitangus_sulphuratus"	1.56666479343796	0.831360395016192	1.29977627801652	0.684153467508887	0.354887171283606	0.239177415018982	0.239177415018982	0.239177415018982	0.239177415018982	0.199252608249576	0.200693782471607	0.199252608249576	0.200693782471607	0.199252608249576	0.200693782471607	0.13426379434875	0.13426379434875	0.13426379434875	0.13426379434875	0.159872379011967	0.160768975702201	0.13426379434875	0.160768975702201	0.160768975702201	0.104913620670232	0.0948835651111413	0.0948835651111413	0.0948835651111413	0.0957801618013755	1.12138874646459	0.121388746464592	0.0649888139008259
"Turdus_grayi"	1.56666479343796	0.831360395016191	1.29977627801652	0.684153467508887	0.354887171283606	0.239177415018982	0.239177415018982	0.239177415018982	0.239177415018982	0.199252608249576	0.200693782471607	0.199252608249576	0.200693782471607	0.199252608249576	0.200693782471607	0.13426379434875	0.13426379434875	0.13426379434875	0.13426379434875	0.159872379011967	0.160768975702201	0.13426379434875	0.160768975702201	0.160768975702201	0.104913620670232	0.0948835651111413	0.0948835651111413	0.0948835651111413	0.0957801618013755	0.121388746464592	1.12138874646459	0.0649888139008259
"Cotinga_amabilis"	1.08352157204529	0.815759445443054	1.81941702416043	0.637089021832718	0.381055041781671	0.247323814369588	0.247323814369588	0.247323814369588	0.247323814369588	0.20445512216915	0.211487556891498	0.20445512216915	0.211487556891498	0.20445512216915	0.211487556891498	0.113484270961129	0.113484270961129	0.113484270961129	0.113484270961129	0.165813885279742	0.16861886469106	0.113484270961129	0.16861886469106	0.16861886469106	0.133839543408459	0.0748430340717207	0.0748430340717207	0.0748430340717207	0.0776480134830381	0.129977627801652	0.129977627801652	1.09097085120802
