"Nephrosperma_vanhoutteanum"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Phoenicophorium_borsigianum"	"Syzygium_wrightii"	"Dillenia_suffruticosa"	"Nepenthes_pervillei"	"Memecylon_eleagni"	"Canthium_bibracteatum"	"Soulamea_terminaloides"	"Pittosporum_senacia"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_129"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_129"	"Hemipyrellia_germana"	"Unidentified_sp1_M_PL_129"	"Pachycerina_seychellensis"	"Ornidia_obesa"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Hemipyrellia_sp1_M_PL_129"	"Mabuya_sechellensis"	"Rhynchium_brunneum"	"Phelsuma_sp1_M_PL_129"	"Chalcidoma_disjunctum"	"Dichaetomyia_fasciculifera"	"Neophyllomyza_approximatonervis"	"Simosyrphus_aegyptius"	"Tricimba_seychellensis"
"Rhiparida_seychellensis"	0.166107609047003	0.203055084410544	0.980266697422212	0.191267288794055	0.138323635663739	0.282287735819552	0.0961158030570655	0.468995632938703	0.228088217583208	0.203055084410544	1.57117377235784	0.150916640939744	0.057188902818954	0.57188902818954	0.494891229819154	0.108191979085736	0.0414970906991216	0.0432521113756795	0.0414970906991216	0.284639984621734	0.503055469799147	0.0913747879847449	0.260867219464965	0.135739062885188	1.45925928456041	0.0844192139289665	0.0508117924475194	0.0456873939923724	0.10064407516162	0.0513198489562218	0.282811279024411	0.282811279024411	0.0456873939923724	0.282811279024411
"Hemipyrellia_sp1_M_PL_129"	0.18747902962075	0.244026007536988	0.455324681988048	0.133322822433828	0.205973109031987	0.209554149844953	0.0847862929912499	1.84405067640015	0.423071568076007	0.244026007536988	0.482666583889357	0.172113331583059	0.0504478443297937	0.504478443297937	0.736926012314443	0.0777165937022401	0.0617919327095962	0.0381538318460625	0.0617919327095962	0.159675036460089	0.573711105276865	0.109811703391645	0.413887564509876	0.427120224569129	0.168838427857933	1.33192912175203	0.0377197469720916	0.0549058516958223	0.0939634558583167	0.0951911028171017	0.0868799851000842	0.0868799851000842	0.0549058516958223	0.0868799851000842
"Mabuya_sechellensis"	0.361073082938951	0.265616211714113	0.425420774765784	0.493167900156671	0.121638108274614	1.90477247867032	0.171576665821135	0.209554149844953	0.251368807335495	0.265616211714113	0.13915469687332	0.0257949009901188	0.102088116163575	1.02088116163575	0.43519412071584	0.490809416207658	0.0364914324823841	0.0772094996195105	0.0364914324823841	0.5673851556655	0.0859830033003961	0.119527295271351	0.114295486429933	0.094277728622578	0.101623584895039	0.0377197469720916	1.34285904616066	0.0597636476356754	0.451180971042343	0.0565579816504864	0.0250478454371975	0.0250478454371975	0.0597636476356754	0.0250478454371975
"Rhynchium_brunneum"	0.274887410922308	1.67499268256761	0.362913306064853	0.214229539859968	0.237556804075057	0.332020264642641	0.17076947754154	0.305032509421235	0.33837213971255	0.546466036799589	0.144724404961507	0.0332696895570796	0.101607839137216	1.01607839137216	0.84992545457965	0.124032509593666	0.0712670412225172	0.0768462648936931	0.0712670412225172	0.189356904685339	0.110898965190265	0.499828211857621	0.120230246787496	0.131039583131146	0.0913747879847448	0.0549058516958223	0.0597636476356754	1.37687335357771	0.142229870912368	0.0761337314353237	0.0260503928930713	0.0260503928930713	0.122954858279907	0.0260503928930713
"Phelsuma_sp1_M_PL_129"	0.855000247940645	0.316066379805262	0.412330634437708	0.383308286192049	0.179248462143059	1.25328047511762	0.177487736803905	0.261009599606435	0.300468615514904	0.316066379805262	0.146803116460182	0.0301669680378046	0.105605203398324	1.05605203398324	0.641311164556279	0.340582971378786	0.0537745386429178	0.0798694815617574	0.0537745386429178	0.414802485577574	0.100556560126015	0.142229870912368	0.121201242127946	0.114587166420012	0.10064407516162	0.0469817279291583	0.225590485521171	0.071114935456184	1.48209055990336	0.0676054384908535	0.0264245609628328	0.0264245609628328	0.071114935456184	0.0264245609628328
"Chalcidoma_disjunctum"	0.262176317770735	0.33837213971255	0.376351944215264	0.202463931042163	0.232963843036478	0.314211009169369	0.15826563921376	0.528839460095009	1.64332843001316	0.33837213971255	0.193868599742756	0.0534605962071772	0.0941680553321872	0.941680553321872	0.833492860641621	0.117297160963135	0.0698891529109434	0.071219537646192	0.0698891529109434	0.185040510921883	0.178201987357257	0.152267462870647	0.162934452775849	0.464939999570063	0.102639697912444	0.0951911028171016	0.0565579816504864	0.0761337314353237	0.135210876981707	1.36974889675296	0.0348963479536962	0.0348963479536962	0.0761337314353237	0.0348963479536962
"Dichaetomyia_fasciculifera"	0.092670921628227	0.115779523969206	0.437438118624324	0.0928295311132922	0.0855510274619297	0.13915469687332	0.0496392338305711	0.482666583889356	0.155094879794205	0.115779523969206	2.70490942609135	0.235793293888984	0.0295353441291898	0.295353441291898	0.306082564919348	0.0528967047711852	0.0256653082385789	0.022337655223757	0.0256653082385789	0.131635566123564	0.785977646296612	0.0521007857861426	0.165618846452463	0.12177633305378	0.565622558048821	0.0868799851000842	0.0250478454371975	0.0260503928930713	0.0528491219256656	0.0348963479536962	1.48688369669644	0.486883696696443	0.0260503928930713	0.486883696696443
"Neophyllomyza_approximatonervis"	0.092670921628227	0.115779523969206	0.437438118624324	0.0928295311132923	0.0855510274619297	0.13915469687332	0.0496392338305711	0.482666583889356	0.155094879794205	0.115779523969206	2.70490942609135	0.235793293888984	0.0295353441291898	0.295353441291898	0.306082564919348	0.0528967047711852	0.0256653082385789	0.022337655223757	0.0256653082385789	0.131635566123564	0.785977646296612	0.0521007857861426	0.165618846452463	0.12177633305378	0.565622558048821	0.0868799851000842	0.0250478454371975	0.0260503928930713	0.0528491219256656	0.0348963479536962	0.486883696696443	1.48688369669644	0.0260503928930713	0.486883696696443
"Simosyrphus_aegyptius"	0.274887410922308	0.546466036799589	0.362913306064853	0.214229539859968	0.237556804075057	0.332020264642641	0.17076947754154	0.305032509421235	0.33837213971255	1.67499268256761	0.144724404961507	0.0332696895570796	0.101607839137216	1.01607839137216	0.84992545457965	0.124032509593666	0.0712670412225172	0.0768462648936931	0.0712670412225172	0.189356904685339	0.110898965190265	0.499828211857621	0.120230246787496	0.131039583131146	0.0913747879847448	0.0549058516958223	0.0597636476356754	0.122954858279908	0.142229870912368	0.0761337314353237	0.0260503928930713	0.0260503928930713	1.37687335357771	0.0260503928930713
"Tricimba_seychellensis"	0.092670921628227	0.115779523969206	0.437438118624324	0.0928295311132922	0.0855510274619297	0.13915469687332	0.0496392338305711	0.482666583889356	0.155094879794205	0.115779523969206	2.70490942609135	0.235793293888984	0.0295353441291898	0.295353441291898	0.306082564919348	0.0528967047711852	0.0256653082385789	0.022337655223757	0.0256653082385789	0.131635566123564	0.785977646296612	0.0521007857861426	0.165618846452463	0.12177633305378	0.565622558048821	0.0868799851000842	0.0250478454371975	0.0260503928930713	0.0528491219256656	0.0348963479536962	0.486883696696443	0.486883696696443	0.0260503928930713	1.48688369669644
