"Cornus_canadensis"	"Maianthemum_canadense"	"Oxalis_montana"	"Chimaphila_umbellata"	"Aralia_nudicaulis"	"Linnaea_borealis"	"Clintonia_borealis"	"Cypripedium_acaule"	"Pyrola_secunda"	"Trillium_undulatum"	"Trientalis_borealis"	"Medeola_virginiana"	"Eusphalerum_sp1_M_PL_004"	"Paramyia_nitens"	"Parasyrphus_relictus"	"Dialictus_sp1_M_PL_004"	"Bombus_vagans"	"Eusphalerum_phothos"	"Bombus_terricola"	"Evylaeus_quebecensis"	"Blera_confusa"	"Xylota_bigelowi"	"Pidonia_ruficolis"	"Andrena_w.scripta"	"Dialictus_cressoni"	"Eusphalerum_convexum"	"Bombylius_major"	"Bombus_perplexus"	"Carposcalis_confusus"	"Hylaeus_ellipticus"	"Sphaerophoria_bifurcata"	"Anthaxia_expansa"	"Eclimus_harrisi"	"Tropidia_quadrata"	"Andrena_melanochroa"	"Andrena_miranda"	"Bombus_ternarius"	"Orthoneura_pulchella"	"Osmia_proxima"	"Phaonia_serva"	"Sphaerophoria_sp1_M_PL_004"	"Temnostoma_balyras"	"Tychius_stephensi"	"Xylota_hinei"	"Agiotes_stabilis"	"Ancistrocerus_sp1_M_PL_004"	"Andrena_nivalis"	"Andrena_rufosignata"	"Celastrina_argiolus"	"Chalcosyrphus_nigra"	"Cheilosia_pallipes"	"Cheilosia_sialia"	"Crabro_sp1_M_PL_004"	"Dialictus_imitatus"	"Evylaeus_divergens"	"Fannia_ungulata"	"Halictus_rubicundus"	"Mallota_posticata"	"Melagyna_lasiophthalma"	"Melanostoma_sp1_M_PL_004"	"Sarcophaga_nearctica"	"Sphecodes_sp1_M_PL_004"	"Temnostoma_barberi"	"Zeraea_americana"	"Acmaeopsoides_rufula"	"Andrena_sigmundi"	"Andrena_thaspii"	"Andrena_wheeleri"	"Andrena_wilkella"	"Anthonomus_sp1_M_PL_004"	"Blera_badia"	"Blera_nigripes"	"Bombylius_pigmaeus"	"Cantharis_sp1_M_PL_004"	"Carposcalis_obscura"	"Cateres_pennatus"	"Chalcosyrphus_curvarius"	"Chalcosyrphus_inarmatus"	"Chalcosyrphus_memorum"	"Cheilosia_slossonae"	"Cheilosia_tristis"	"Dalopius_sp1_M_PL_004"	"Ephemerella_sp1_M_PL_004"	"Eremomyioides_setosa"	"Eudasyphora_cyanicolor"	"Eupyses_vestris"	"Evodinus_monticola"	"Halictus_confusus"	"Hoplitis_producta"	"Hylaeus_basalis"	"Hylaeus_stevensi"	"Judolia_montivagans"	"Lygus_refidorsus"	"Nomada_cuneata"	"Nomada_sayi"	"Orsodacne_atra"	"Osmia_lignaria"	"Osmia_pumila"	"Passaloecus_sp1_M_PL_004"	"Pegohylemyia_fugax"	"Phalaenophana_pyramusalis"	"Pieris_napi"	"Poanes_hobomok"	"Psithyrus_sp1_M_PL_004"	"Pyrophaena_rosarum"	"Rhopalum_sp1_M_PL_004"	"Sphaerophoria_longipilosa"	"Syritta_pipiens"	"Syritta_rectus"	"Temnostoma_alternans"	"Thamnotettix_confinis"	"Trachysida_aspera"	"Vespula_arenaria"	"Xylota_sp1_M_PL_004"
"Cornus_canadensis"	3.27650545841045	0.536732391016945	0.0980532961150916	0.0722307072010778	0.333048784496511	0.414676988875032	0.300055744959993	0.034088905360247	0.0631118264100837	0.0842981676758962	0.0503556242155218	0	0.0840310654050932	0.0670362108152372	0.0819495415031001	0.165228650014841	0.168562787442935	0.0777069875455222	0.102671549986181	0.0993500622306323	0.0453669986549138	0.0453669986549138	0.0633703433525135	0.0629989931282585	0.0719864082733179	0.0323399888906084	0.0639461968055005	0.0629989931282585	0.0884281887917064	0.0177718709517871	0.115791842749021	0.0643340863819905	0.0631388696067009	0.0639461968055005	0.0453669986549139	0.0639461968055003	0.0633703433525134	0.0639461968055004	0.063138869606701	0.063138869606701	0.0543544137999732	0.0453669986549138	0.0453669986549138	0.0639461968055003	0.0185791981505866	0.0453669986549138	0.0639461968055004	0.0453669986549138	0.0453669986549138	0.0453669986549138	0.0147079944172637	0.0453669986549138	0.063138869606701	0.0356353391709442	0.0639461968055005	0.0177718709517871	0.0362111926239313	0.0629989931282585	0.0363510691023737	0.0147079944172637	0.0633703433525134	0.0453669986549138	0.0453669986549138	0.063138869606701	0.0453669986549138	0.0453669986549138	0.0453669986549139	0.0176319944733447	0.0180033446975996	0.0453669986549139	0.0453669986549138	0.0453669986549139	0.0185791981505866	0.0453669986549138	0.0151066872646565	0.0176319944733447	0.0453669986549138	0.0453669986549138	0.0453669986549138	0.0185791981505866	0.0176319944733447	0.0453669986549138	0	0.0185791981505866	0.0453669986549139	0.0177718709517871	0.0453669986549138	0.0453669986549138	0.0142001609422688	0.0453669986549138	0.0177718709517871	0.0453669986549138	0.0453669986549138	0.0185791981505866	0.0453669986549138	0.0453669986549138	0.0180033446975996	0.0177718709517871	0.0177718709517871	0.0185791981505866	0.0185791981505866	0.0453669986549138	0.0180033446975996	0.0453669986549138	0.0177718709517871	0.0180033446975996	0.0453669986549138	0.0453669986549138	0.0453669986549138	0.0453669986549138	0.0185791981505866	0.0176319944733447	0.0142001609422688	0.0453669986549138
"Maianthemum_canadense"	1.34183097754236	2.20433487967619	0.119027222380372	0.0576446211515646	0.374968164849086	0.505047237060007	0.341666158409288	0.0530678374326279	0.0818024755548322	0.102429707010496	0.0813386136700235	0	0.159534647257251	0.035872584496056	0.115383067336243	0.216185529144912	0.216458674900646	0.0562845372937704	0.0762238097867413	0.136379235206099	0.0185791981505866	0.0185791981505866	0.0390791676551438	0.0384304539367146	0.13830000656007	0.0377053391431839	0.0948830978316855	0.0384304539367146	0.165897018952311	0.021644881588286	0.16397624759834	0.0416258822279483	0.0402240797388725	0.0948830978316855	0.0185791981505866	0.0948830978316852	0.0390791676551438	0.0948830978316854	0.0402240797388725	0.0402240797388726	0.118448750773942	0.0185791981505866	0.0185791981505866	0.0948830978316851	0.0763038996810988	0.0185791981505866	0.0948830978316853	0.0185791981505866	0.0185791981505866	0.0185791981505866	0.0178540833570558	0.0185791981505866	0.0402240797388726	0.0403512252906853	0.0948830978316855	0.021644881588286	0.0961551554672269	0.0384304539367146	0.0979487812693847	0.0178540833570558	0.0390791676551438	0.0185791981505866	0.0185791981505866	0.0402240797388726	0.0185791981505866	0.0185791981505866	0.0185791981505866	0.0198512557861281	0.0204999695045573	0.0185791981505866	0.0185791981505866	0.0185791981505866	0.0763038996810988	0.0185791981505866	0.024401584101007	0.019851255786128	0.0185791981505866	0.0185791981505866	0.0185791981505866	0.0763038996810988	0.019851255786128	0.0185791981505866	0	0.0763038996810988	0.0185791981505866	0.021644881588286	0.0185791981505866	0.0185791981505866	0.0184055569998373	0.0185791981505866	0.021644881588286	0.0185791981505866	0.0185791981505866	0.0763038996810988	0.0185791981505866	0.0185791981505866	0.0204999695045573	0.021644881588286	0.021644881588286	0.0763038996810988	0.0763038996810988	0.0185791981505866	0.0204999695045573	0.0185791981505866	0.021644881588286	0.0204999695045573	0.0185791981505866	0.0185791981505866	0.0185791981505866	0.0185791981505866	0.0763038996810988	0.019851255786128	0.0184055569998373	0.0185791981505866
"Oxalis_montana"	1.06224404124683	0.515784630314946	1.86499093453623	0.0543348098235469	0.691819805288445	0.439320984162222	0.285105485273007	0.0923444716348246	0.117705055364455	0.0965030323223663	0.0430046447699756	0	0.394611532349166	0.0310084373643278	0.0496684068907	0.433067663376675	0.189461296106442	0.331082388995322	0.0847405208783318	0.0880158743503241	0.0147079944172637	0.0147079944172637	0.0318143235336442	0.0513337488148873	0.0904142090494408	0.316374394578059	0.0325620777743196	0.0513337488148873	0.0884030303553423	0.0188280421783809	0.0860046956562256	0.0364211766897961	0.0335360365956447	0.0325620777743196	0.0147079944172637	0.0325620777743195	0.0318143235336441	0.0325620777743196	0.0335360365956447	0.0335360365956447	0.0537884546518172	0.0147079944172637	0.0147079944172637	0.0325620777743195	0.0178540833570558	0.0147079944172637	0.0325620777743196	0.0147079944172637	0.0147079944172637	0.0147079944172637	0.279748640180434	0.0147079944172637	0.0335360365956447	0.053732083514004	0.0325620777743196	0.018828042178381	0.0544798377546794	0.0513337488148873	0.0366821255354367	0.279748640180435	0.0318143235336441	0.0147079944172637	0.0147079944172637	0.0335360365956447	0.0147079944172637	0.0147079944172637	0.0147079944172637	0.0366257543976236	0.0171063291163805	0.0147079944172638	0.0147079944172637	0.0147079944172638	0.0178540833570558	0.0147079944172638	0.0129013934309927	0.0366257543976236	0.0147079944172637	0.0147079944172637	0.0147079944172637	0.0178540833570558	0.0366257543976235	0.0147079944172637	0	0.0178540833570558	0.0147079944172638	0.0188280421783809	0.0147079944172637	0.0147079944172637	0.0264836374570023	0.0147079944172637	0.0188280421783809	0.0147079944172637	0.0147079944172637	0.0178540833570558	0.0147079944172637	0.0147079944172637	0.0171063291163804	0.0188280421783809	0.0188280421783809	0.0178540833570558	0.0178540833570558	0.0147079944172637	0.0171063291163804	0.0147079944172637	0.0188280421783809	0.0171063291163804	0.0147079944172637	0.0147079944172637	0.0147079944172637	0.0147079944172637	0.0178540833570558	0.0366257543976236	0.0264836374570023	0.0147079944172637
"Chimaphila_umbellata"	1.56499865602335	0.499586716646894	0.108669619647094	1.37140292888161	0.498478280947583	0.412625185965344	0.462446283105561	0.087994058111337	0.145527431785634	0.0680255448470735	0.0434031887753603	0	0.117265118622408	0.433090090824808	0.0667093754921264	0.175133201361323	0.594545215638254	0.0643596817457888	0.487226894449542	0.0830365616855661	0.0216692121603233	0.0216692121603233	0.049415989146657	0.0480592387987247	0.0891141265115764	0.0426904695854655	0.0389625985057928	0.0480592387987247	0.0910508040963745	0.0176839365413719	0.0849732392703643	0.0369749597509149	0.0393531487016952	0.0389625985057928	0.0216692121603233	0.0389625985057927	0.049415989146657	0.0389625985057927	0.0393531487016952	0.0393531487016952	0.0627240998731749	0.0216692121603233	0.0216692121603233	0.0389625985057927	0.0172933863454694	0.0216692121603233	0.0389625985057927	0.0216692121603233	0.0216692121603233	0.0216692121603233	0.0163004429470641	0.0216692121603233	0.0393531487016953	0.0541368036247351	0.0389625985057928	0.0176839365413719	0.0436834129838708	0.0480592387987247	0.0349773228868413	0.0163004429470641	0.0494159891466569	0.0216692121603233	0.0216692121603233	0.0393531487016952	0.0216692121603233	0.0216692121603233	0.0216692121603233	0.0263900266384014	0.0277467769863337	0.0216692121603234	0.0216692121603233	0.0216692121603234	0.0172933863454694	0.0216692121603233	0.0130209566326081	0.0263900266384014	0.0216692121603233	0.0216692121603233	0.0216692121603233	0.0172933863454694	0.0263900266384014	0.0216692121603233	0	0.0172933863454694	0.0216692121603234	0.0176839365413719	0.0216692121603233	0.0216692121603233	0.0327436721517677	0.0216692121603233	0.0176839365413719	0.0216692121603233	0.0216692121603233	0.0172933863454694	0.0216692121603233	0.0216692121603233	0.0277467769863336	0.0176839365413719	0.0176839365413719	0.0172933863454694	0.0172933863454694	0.0216692121603233	0.0277467769863336	0.0216692121603233	0.0176839365413719	0.0277467769863336	0.0216692121603233	0.0216692121603233	0.0216692121603233	0.0216692121603233	0.0172933863454694	0.0263900266384014	0.0327436721517677	0.0216692121603233
"Aralia_nudicaulis"	1.27342182307489	0.573480722710366	0.244171695984157	0.087966755461338	1.97459937677989	0.438842375738378	0.382970715162151	0.0673871721723184	0.0988532571269821	0.0772739723690992	0.0441900281572668	0	0.2101463821149	0.0440220211117461	0.0604614931692018	0.26006101865705	0.262762874592323	0.158795362935786	0.171537878086293	0.160828394713078	0.0176319944733447	0.0176319944733447	0.0406102373830737	0.122169608538163	0.166174643149463	0.141163368462442	0.0374832502594727	0.122169608538163	0.0922806813148721	0.0188075303887877	0.0869344328784877	0.035018638256392	0.0364395248621323	0.0374832502594727	0.0176319944733447	0.0374832502594727	0.0406102373830737	0.0374832502594727	0.0364395248621323	0.0364395248621323	0.0616370290846447	0.0176319944733447	0.0176319944733447	0.0374832502594727	0.0198512557861281	0.0176319944733447	0.0374832502594727	0.0176319944733447	0.0176319944733447	0.0176319944733447	0.0366257543976235	0.0176319944733447	0.0364395248621323	0.127515856974547	0.0374832502594728	0.0188075303887877	0.124388869850946	0.122169608538163	0.0386587861749157	0.0366257543976236	0.0406102373830737	0.0176319944733447	0.0176319944733447	0.0364395248621323	0.0176319944733447	0.0176319944733447	0.0176319944733447	0.104537614064818	0.0229782429097291	0.0176319944733447	0.0176319944733447	0.0176319944733447	0.0198512557861281	0.0176319944733447	0.01325700844718	0.104537614064818	0.0176319944733447	0.0176319944733447	0.0176319944733447	0.0198512557861281	0.104537614064818	0.0176319944733447	0	0.0198512557861281	0.0176319944733447	0.0188075303887877	0.0176319944733447	0.0176319944733447	0.022241982853571	0.0176319944733447	0.0188075303887877	0.0176319944733447	0.0176319944733447	0.019851255786128	0.0176319944733447	0.0176319944733447	0.022978242909729	0.0188075303887877	0.0188075303887877	0.0198512557861281	0.019851255786128	0.0176319944733447	0.022978242909729	0.0176319944733447	0.0188075303887876	0.022978242909729	0.0176319944733447	0.0176319944733447	0.0176319944733447	0.0176319944733447	0.0198512557861281	0.104537614064818	0.022241982853571	0.0176319944733447
"Linnaea_borealis"	1.28352401318462	0.625296579217151	0.125520281189206	0.0589464551379063	0.355253351788211	2.12951895918681	0.335910590452667	0.0580473310169456	0.0882669396355192	0.111967122521749	0.0909062714060546	0	0.176666851363943	0.035455807493159	0.0595713879672332	0.233524722770651	0.233309313523874	0.0554074435189557	0.0744179733091067	0.149489381179724	0.0177718709517871	0.0177718709517871	0.0379265063789471	0.0365794013405747	0.151872145655097	0.0376355725671686	0.0394167525400731	0.0365794013405748	0.185529099255519	0.0912650982508633	0.183146334780146	0.0429644735191807	0.10903696920265	0.0394167525400731	0.0177718709517871	0.0394167525400731	0.0379265063789471	0.0394167525400731	0.10903696920265	0.109036969202651	0.133064615266309	0.0177718709517871	0.0177718709517871	0.0394167525400731	0.021644881588286	0.0177718709517871	0.0394167525400731	0.0177718709517871	0.0177718709517871	0.0177718709517871	0.0188280421783809	0.0177718709517871	0.109036969202651	0.0389621658159477	0.0394167525400731	0.0912650982508635	0.0404524119770736	0.0365794013405748	0.112909979839149	0.0188280421783809	0.0379265063789471	0.0177718709517871	0.0177718709517871	0.109036969202651	0.0177718709517871	0.0177718709517871	0.0177718709517871	0.0188075303887877	0.0201546354271601	0.0177718709517871	0.0177718709517871	0.0177718709517871	0.021644881588286	0.0177718709517871	0.0272718814218163	0.0188075303887876	0.0177718709517871	0.0177718709517871	0.0177718709517871	0.021644881588286	0.0188075303887876	0.0177718709517871	0	0.021644881588286	0.0177718709517871	0.0912650982508633	0.0177718709517871	0.0177718709517871	0.0198600614179918	0.0177718709517871	0.0912650982508634	0.0177718709517871	0.0177718709517871	0.021644881588286	0.0177718709517871	0.0177718709517871	0.02015463542716	0.0912650982508634	0.0912650982508634	0.021644881588286	0.021644881588286	0.0177718709517871	0.02015463542716	0.0177718709517871	0.0912650982508633	0.02015463542716	0.0177718709517871	0.0177718709517871	0.0177718709517871	0.0177718709517871	0.021644881588286	0.0188075303887876	0.0198600614179918	0.0177718709517871
"Clintonia_borealis"	1.3002415614933	0.592221341242765	0.114042194109203	0.0924892566211121	0.434033477183771	0.470274826633734	1.93193128134258	0.0488463540631688	0.100258000455418	0.103107645135997	0.0757119564557907	0	0.102720036286253	0.0457501216839332	0.154419191082712	0.26041566879405	0.26983775583683	0.058087916723709	0.184644241474217	0.081636192539046	0.0180033446975996	0.0180033446975996	0.133919221578155	0.0409815876073286	0.179548724722001	0.0400845720261095	0.0385033142021569	0.0409815876073286	0.202483288904609	0.02015463542716	0.104570756721654	0.041202564853199	0.0381579801247596	0.0385033142021568	0.0180033446975996	0.0385033142021568	0.133919221578155	0.0385033142021568	0.0381579801247596	0.0381579801247596	0.156570481812272	0.0180033446975996	0.0180033446975996	0.0385033142021568	0.0204999695045573	0.0180033446975996	0.0385033142021568	0.0180033446975996	0.0180033446975996	0.0180033446975996	0.0171063291163804	0.0180033446975996	0.0381579801247596	0.138894119790284	0.0385033142021569	0.0201546354271601	0.0434782124142863	0.0409815876073286	0.0406546049317173	0.0171063291163804	0.133919221578154	0.0180033446975996	0.0180033446975996	0.0381579801247596	0.0180033446975996	0.0180033446975996	0.0180033446975996	0.022978242909729	0.115915876880555	0.0180033446975996	0.0180033446975996	0.0180033446975996	0.0204999695045573	0.0180033446975996	0.0227135869367372	0.022978242909729	0.0180033446975996	0.0180033446975996	0.0180033446975996	0.0204999695045573	0.022978242909729	0.0180033446975996	0	0.0204999695045573	0.0180033446975996	0.02015463542716	0.0180033446975996	0.0180033446975996	0.0225580501024691	0.0180033446975996	0.02015463542716	0.0180033446975996	0.0180033446975996	0.0204999695045573	0.0180033446975996	0.0180033446975996	0.115915876880555	0.02015463542716	0.02015463542716	0.0204999695045573	0.0204999695045573	0.0180033446975996	0.115915876880555	0.0180033446975996	0.02015463542716	0.115915876880555	0.0180033446975996	0.0180033446975996	0.0180033446975996	0.0180033446975996	0.0204999695045573	0.022978242909729	0.0225580501024691	0.0180033446975996
"Cypripedium_acaule"	1.10788942420803	0.689881886624163	0.277033414904474	0.131991087167005	0.572790963464707	0.609496975677928	0.366347655473766	1.20247914502063	0.180711429938529	0.0750254966175057	0.0495104156401054	0	0.662996680774808	0.0549373335622127	0.0612013935852197	0.216742740731168	0.739019933165946	0.0872192471253255	0.107242420368182	0.0956660606919626	0.0153400074121111	0.0153400074121111	0.0373208667405371	0.0456642348896544	0.102306912608277	0.0718792397132145	0.0392205342567937	0.0456642348896545	0.103716546561704	0.0261212989576255	0.0970756946453896	0.0322207441510499	0.0414613063697366	0.0392205342567937	0.0153400074121111	0.0392205342567937	0.0373208667405371	0.0392205342567937	0.0414613063697366	0.0414613063697367	0.071982685130734	0.0153400074121111	0.0153400074121111	0.0392205342567936	0.0238805268446826	0.0153400074121111	0.0392205342567937	0.0153400074121111	0.0153400074121111	0.0153400074121111	0.041555012235671	0.0153400074121111	0.0414613063697367	0.0523050868059693	0.0392205342567937	0.0261212989576255	0.0542047543222259	0.0456642348896545	0.050001825802308	0.0415550122356711	0.0373208667405371	0.0153400074121111	0.0153400074121111	0.0414613063697367	0.0153400074121111	0.0153400074121111	0.0153400074121112	0.0303242274775433	0.021980859328426	0.0153400074121112	0.0153400074121111	0.0153400074121112	0.0238805268446826	0.0153400074121112	0.0148531246920316	0.0303242274775433	0.0153400074121111	0.0153400074121111	0.0153400074121111	0.0238805268446826	0.0303242274775433	0.0153400074121112	0	0.0238805268446826	0.0153400074121112	0.0261212989576255	0.0153400074121111	0.0153400074121111	0.0406600717361692	0.0153400074121111	0.0261212989576255	0.0153400074121111	0.0153400074121111	0.0238805268446825	0.0153400074121111	0.0153400074121111	0.021980859328426	0.0261212989576255	0.0261212989576255	0.0238805268446826	0.0238805268446825	0.0153400074121111	0.021980859328426	0.0153400074121111	0.0261212989576255	0.021980859328426	0.0153400074121111	0.0153400074121111	0.0153400074121111	0.0153400074121111	0.0238805268446826	0.0303242274775433	0.0406600717361692	0.0153400074121111
"Pyrola_secunda"	1.02556717916386	0.53171609110641	0.176557583046682	0.109145573839226	0.420126342789674	0.463401433086476	0.375967501707819	0.0903557149692649	1.90333447951342	0.118738532846719	0.0482474626672919	0	0.127651310464572	0.0469438330940365	0.0551637680445753	0.578715877554173	0.598919814094596	0.0629257812528421	0.0917438660500766	0.074707762213669	0.0142001609422688	0.0142001609422688	0.036758211044738	0.0364421437958398	0.0830656513738693	0.0487256203105733	0.0326057179421061	0.0364421437958398	0.102014077210998	0.0198600614179918	0.0936561880507972	0.0409163308327806	0.0340602223602606	0.0326057179421061	0.0142001609422688	0.0326057179421061	0.036758211044738	0.0326057179421061	0.0340602223602607	0.0340602223602607	0.0608236685202982	0.0142001609422688	0.0142001609422688	0.0326057179421061	0.0184055569998373	0.0142001609422688	0.0326057179421061	0.0142001609422688	0.0142001609422688	0.0142001609422688	0.0264836374570023	0.0142001609422688	0.0340602223602607	0.0448000329560401	0.0326057179421061	0.0198600614179918	0.0406475398534083	0.0364421437958398	0.0382656184178291	0.0264836374570023	0.036758211044738	0.0142001609422688	0.0142001609422688	0.0340602223602607	0.0142001609422688	0.0142001609422688	0.0142001609422689	0.022241982853571	0.0225580501024692	0.0142001609422689	0.0142001609422688	0.0142001609422689	0.0184055569998373	0.0142001609422689	0.0144742388001875	0.022241982853571	0.0142001609422688	0.0142001609422688	0.0142001609422688	0.0184055569998373	0.022241982853571	0.0142001609422688	0	0.0184055569998373	0.0142001609422689	0.0198600614179918	0.0142001609422688	0.0142001609422688	0.42825025789052	0.0142001609422688	0.0198600614179918	0.0142001609422688	0.0142001609422688	0.0184055569998373	0.0142001609422688	0.0142001609422688	0.0225580501024691	0.0198600614179918	0.0198600614179918	0.0184055569998373	0.0184055569998373	0.0142001609422688	0.0225580501024691	0.0142001609422688	0.0198600614179918	0.0225580501024691	0.0142001609422688	0.0142001609422688	0.0142001609422688	0.0142001609422688	0.0184055569998373	0.022241982853571	0.42825025789052	0.0142001609422688
"Trillium_undulatum"	1.36984522473331	0.665793095568227	0.14475454848355	0.0510191586353051	0.328414382568672	0.587827393239184	0.38665366925999	0.0375127483087529	0.118738532846719	1.35590410689749	0.216695034195644	0	0.104219849439274	0.0342728353176682	0.0652129919600378	0.461300014525459	0.166694892530521	0.0580669137826564	0.0748586992563149	0.0845930181548793	0.0189670877270767	0.0189670877270766	0.0421663078826761	0.036353731510124	0.088825150583402	0.0390998260555798	0.0420137718044384	0.036353731510124	0.441525441110983	0.0251926025673936	0.43729330868246	0.324045511779012	0.0441596902944702	0.0420137718044384	0.0189670877270767	0.0420137718044383	0.0421663078826761	0.0420137718044384	0.0441596902944702	0.0441596902944703	0.0714385068003547	0.0189670877270767	0.0189670877270766	0.0420137718044383	0.0230466840773617	0.0189670877270767	0.0420137718044383	0.0189670877270766	0.0189670877270766	0.0189670877270766	0.0217131822725324	0.0189670877270766	0.0441596902944703	0.0405858639386467	0.0420137718044384	0.0251926025673936	0.040433327860409	0.036353731510124	0.0482392866447553	0.0217131822725324	0.042166307882676	0.0189670877270766	0.0189670877270766	0.0441596902944703	0.0189670877270766	0.0189670877270766	0.0189670877270767	0.0173866437830473	0.0231992201555994	0.0189670877270767	0.0189670877270766	0.0189670877270767	0.0230466840773617	0.0189670877270767	0.0650085102586929	0.0173866437830473	0.0189670877270767	0.0189670877270766	0.0189670877270766	0.0230466840773617	0.0173866437830473	0.0189670877270767	0	0.0230466840773617	0.0189670877270767	0.0251926025673936	0.0189670877270767	0.0189670877270766	0.0267161698905117	0.0189670877270766	0.0251926025673936	0.0189670877270767	0.0189670877270766	0.0230466840773617	0.0189670877270766	0.0189670877270767	0.0231992201555994	0.0251926025673936	0.0251926025673936	0.0230466840773617	0.0230466840773617	0.0189670877270766	0.0231992201555994	0.0189670877270767	0.0251926025673936	0.0231992201555994	0.0189670877270767	0.0189670877270767	0.0189670877270767	0.0189670877270767	0.0230466840773617	0.0173866437830473	0.0267161698905117	0.0189670877270767
