"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"
"C1"	0	0.0397247541577579	0.12886199343337	0.123311578718117	0.0950141100966091	0.143006968580554	0.253446173230198	0.046034982099631	0	0.246118846085483	0.112845386148273	0.246432934979168	0.0779813561473728	0.241735567116368	0.375664333814097	0.29031347616432	0.627535960941782	0.657256840329928	0.709029601398007	0.322527241822121	1.43345440809832	0.193919987921744	0.0686699889386693	0.26285934248898	0.233570290312726	0.277244776698836	0.259698503167515	0.100638114374527	0.351740354882202	0.165115996600808	0.275576222902069	0.0225398600288458	0.044296061069319	0.044296061069319	0.044296061069319	0.0480377003421286	0.281600088110109	0.28204382182404	0.0169268079222409	0.0169268079222409	0.0169268079222409	0.0169268079222409	0.0837216312767192	0.0411798551928387	0	0.0528078134482939	0.136806427103998	0.136806427103998	0.0334006193665078	0.026484343216817	0.0637790845806876	0.0528078134482939	0.0175462735313214	0.0175462735313214	0.0171025398173896	0.0171025398173896	0.0158543458351864	0.0158543458351864	0.0165679705842904	0.0165679705842904	0.00893806968549553	0.0260406095028852	0.00893806968549553	0
"C2"	0	0.0426788505812598	0.154703653518	0.129934866496738	0.103663348148354	0.145039190934688	0.268176122199163	0.0486441133631345	0	0.46621572114684	0.123142809187115	0.259678138851223	0.0850190698299667	0.24873226707675	0.397544369004974	0.499982816021942	0.528680356748354	0.563949192147354	0.636151622181388	0.034905597825914	0.155135990337395	1.21534097785073	0.0831675507728581	0.28754735791306	0.217683210996604	0.281247703667752	0.262681664438579	0.0855518549631896	0.381706011233931	0.195937974438892	0.302198914483393	0.0238526621402985	0.0462385661772059	0.0462385661772059	0.0462385661772059	0.0514735348341123	0.309326577491846	0.309233214054315	0.0184714213780672	0.0184714213780672	0.0184714213780672	0.0184714213780673	0.104681139183596	0.0665120418527125	0	0.0549151518783164	0.139570083882014	0.139570083882014	0.0352719506358963	0.0281687806099563	0.0697556543828652	0.0549151518783163	0.0185660392291728	0.0185660392291728	0.0186594026667038	0.0186594026667038	0.0167059114067235	0.0167059114067235	0.0198904697380285	0.0198904697380285	0.00960274138078346	0.0282621440474873	0.00960274138078346	0
"C3"	0	0.0429442441395216	0.150094834450747	0.138439880603841	0.101701857320638	0.146411645626023	0.276619629538954	0.0495989126295067	0	0.273529851737917	0.12080002076015	0.257037707541954	0.083097223011544	0.25603020809177	0.404695478511179	0.789302882235289	0.326896399318933	0.363878215908307	0.924861618814483	0.0309014950224012	0.137339977877339	0.207918876932145	1.12652895653005	0.280947095125271	0.204518597394206	0.294706446532695	0.275555856795382	0.0540369352283085	0.376285182358717	0.20545453660763	0.295174969248346	0.0242817287106707	0.04732444743893	0.04732444743893	0.04732444743893	0.0506329376576585	0.30113987761819	0.301984133037787	0.0181200031140225	0.0181200031140225	0.0181200031140225	0.0181200031140225	0.102142589589185	0.0466508924603164	0	0.0559920103700677	0.15906405481213	0.15906405481213	0.0369500029578061	0.0288130446687046	0.0711275840331828	0.0559920103700677	0.0191505897373122	0.0191505897373122	0.0183063343177149	0.0183063343177149	0.0177994132204938	0.0177994132204938	0.0192979072865247	0.0192979072865247	0.00966245493139235	0.0279687892491072	0.00966245493139235	0
"C4"	0	0.0427864110313505	0.151330661717869	0.138878428769336	0.101411292470144	0.150237488069803	0.275386595842974	0.0500272686633289	0	0.375941552781327	0.120108365268954	0.37782029171022	0.0880163893423182	0.402159994328372	0.551627405766799	0.414530895556099	0.443205696153572	0.474985138739538	0.548816553021145	0.0295716760300103	0.13142967124449	0.179717098695662	0.0702367737813177	1.28679117170225	0.234424859034535	0.290797865500636	0.271732639634584	0.0718861696362121	0.382518106198366	0.176552458810924	0.287678252869088	0.033097644346008	0.0692920438355615	0.0692920438355614	0.0692920438355615	0.0641869459737174	0.295255721660014	0.29606691488144	0.0180162547903431	0.0180162547903431	0.0180162547903431	0.0180162547903431	0.0899799478231274	0.0570509546418587	0	0.0566090296755212	0.158598860231237	0.158598860231237	0.0369210238506809	0.0286921683481059	0.0713860038134056	0.0566090296755211	0.0190652258660521	0.019065225866052	0.0182540326446259	0.0182540326446259	0.0178557979846289	0.0178557979846289	0.019456799363726	0.019456799363726	0.00962694248205387	0.0278809751266798	0.00962694248205387	0
"C5"	0	0.0441791840724564	0.140100569590382	0.14485303465495	0.0984237118941664	0.305976657570117	0.300701526185559	0.070373266708401	0	0.234891644906965	0.11660046950659	0.393894491892083	0.0837303413944844	0.431031046973743	0.570731222322236	0.283972503889762	0.455988182257295	0.483424458551708	0.547939326994911	0.0300304658973505	0.133468737321558	0.155488007854717	0.0584338849697732	0.267914124610897	1.26476393340564	0.31113925672241	0.290321458755718	0.0735649583942477	0.388458721378539	0.152423757191182	0.267429198775941	0.0342438733393341	0.073036667566971	0.073036667566971	0.073036667566971	0.0645085516075536	0.271956700942555	0.275058230768298	0.0174900704259885	0.0174900704259885	0.0174900704259885	0.0174900704259885	0.0743784544862974	0.0415020948666027	0	0.0878262766147304	0.163367717127758	0.163367717127758	0.039441759565186	0.0307581143829952	0.0785666699536126	0.0878262766147303	0.0208177979666925	0.0208177979666925	0.01771626814095	0.01771626814095	0.0186239615984935	0.0186239615984935	0.0180129303759062	0.0180129303759063	0.00994031641630268	0.0276565845572526	0.00994031641630268	0
"C6"	0	0.0550217302730959	0.144988558528344	0.156071262641107	0.0988958710396258	0.276607076830562	0.436076608675915	0.077754884627271	0	0.233885690579516	0.117004158117504	0.357280180338797	0.0814702981213875	0.388363001315785	0.5259596523993	0.384358714997416	0.416369755201413	0.444042898873862	0.514967285032374	0.0277244776698836	0.123219900755038	0.156248724259862	0.0654903214517099	0.258486991556121	0.241997199672986	1.30677940308493	0.276589484022753	0.0673698337502007	0.385586157844356	0.153739687069159	0.271274864217504	0.031557579143958	0.0665102492623787	0.0665102492623786	0.0665102492623787	0.0601691074702959	0.265776667661249	0.278165329936295	0.0175506237176256	0.0175506237176256	0.0175506237176256	0.0175506237176257	0.0729279922563954	0.0420299551544529	0	0.0950074459749443	0.166305896719715	0.166305896719715	0.0502562242588924	0.0425698083736253	0.092224075743575	0.0950074459749443	0.0301899190621787	0.0301899190621787	0.0178012567871327	0.0178012567871327	0.0200663051967137	0.0200663051967137	0.0186413860965013	0.0186413860965013	0.0123798893114466	0.0301811460985792	0.0123798893114466	0
"C7"	0	0.0440863638093029	0.137691433965183	0.142134748306973	0.0995284023418058	0.286132659418232	0.296659910298881	0.0674960211638159	0	0.240273628116435	0.117952928500844	0.378097416123682	0.0842963337215623	0.408204090431642	0.550141493487593	0.406598881382465	0.440537667170022	0.469542964177978	0.538251081240395	0.0292160816063454	0.129849251583757	0.164176040274112	0.0688889641988455	0.271732639634584	0.254031276411253	0.311163169525597	1.29062517573567	0.0712597132636229	0.389073051673361	0.161140538933093	0.273225204560785	0.0330084896092556	0.0697468577481034	0.0697468577481034	0.0697468577481034	0.0630986417288369	0.27819828403373	0.280821165402127	0.0176929392751265	0.0176929392751265	0.0176929392751265	0.0176929392751266	0.0740256120530194	0.0417305471785956	0	0.0837066990518021	0.15855756841887	0.15855756841887	0.0388124614293905	0.0304574256470157	0.0767644521454874	0.0837066990518021	0.0205379937899225	0.0205379937899225	0.017915112421525	0.0179151124215251	0.018274467639468	0.018274467639468	0.0177031843669521	0.0177031843669521	0.00991943185709316	0.0278345442786182	0.00991943185709316	0
"C8"	0	0.0421350497257168	0.115853787369874	0.119795459387125	0.103476266021094	0.155296805437481	0.261811316309279	0.0475045349952648	0	0.258003463059792	0.122898440876655	0.269781766622258	0.0854121800490692	0.253745718777306	0.397495829744852	0.306238874162496	0.840215489162763	0.870632696198864	0.441257275894731	0.0452871514685371	0.201276228749053	0.213879637407974	0.0540369352283085	0.287544678544849	0.257477354379867	0.303164251875903	0.285038853054491	1.13404235587369	0.381427365546951	0.168984483533894	0.301267728807801	0.0238497497846912	0.0466868644746487	0.0466868644746487	0.0466868644746487	0.0526018306769465	0.308956945753409	0.308456616691023	0.0184347661314982	0.0184347661314982	0.0184347661314982	0.0184347661314983	0.0671712698072183	0.0406958332535345	0	0.0556712801356132	0.121585460147073	0.121585460147073	0.0335276721711848	0.0276057850096979	0.0626745196173195	0.0556712801356132	0.0181253988214116	0.0181253988214116	0.0186257278837969	0.0186257278837969	0.0154022733497732	0.0154022733497732	0.0148954869475552	0.0148954869475552	0.00948038618828627	0.0281061140720832	0.00948038618828627	0
"C9"	0	0.0774633138764882	0.154356248606466	0.257282085584504	0.222502949486456	0.228484371363216	0.397434452458129	0.0733173740699294	0	0.302388431044859	0.271890589534375	0.308781851889424	0.0767066089047535	0.332335393100496	0.463289712863391	0.33621655020266	0.361714842390472	0.387817098933743	0.460508975615798	0.0243512553379986	0.108227801502216	0.146810004320743	0.0578900280551873	0.235395757660533	0.20917008074229	0.266944263123016	0.23942957026053	0.0586811331610693	1.41109635085466	0.145012536351507	0.273783853574131	0.0277973827718035	0.0577075681508481	0.0577075681508481	0.0577075681508481	0.0538901678603684	0.268548085860477	0.2560122478154	0.0407835884301562	0.0407835884301562	0.0407835884301562	0.0407835884301562	0.0777151850336937	0.0500846464967458	0	0.0837825607879472	0.165777728231978	0.165777728231978	0.0605938181519221	0.0449439384846957	0.102434833765161	0.0837825607879471	0.0275146928624859	0.0275146928624859	0.0400505309075621	0.0400505309075621	0.0330791252894362	0.0330791252894362	0.0198458033922599	0.0198458033922599	0.0174292456222098	0.057479776529772	0.0174292456222098	0
"C10"	0	0.0426774693593755	0.16232339833245	0.137562859262743	0.101764792955098	0.143355297185023	0.273094964011099	0.0494022347853291	0	0.461623663822825	0.120896502276342	0.25447007369579	0.0829635230878882	0.271373764800092	0.611255224283308	0.493684469169935	0.327225766585861	0.544277015299221	0.629170206962634	0.0297208793881454	0.132092797280646	0.195937974438892	0.0821818146430522	0.282483934097478	0.213393260067655	0.276731436724487	0.257824862292949	0.0675937934135575	0.377032594513919	1.20584027062977	0.295101345038459	0.0366753134569985	0.0610989522890068	0.0610989522890068	0.0610989522890068	0.0503360642959454	0.301267014923754	0.301855926623374	0.0181344753414513	0.0181344753414513	0.0181344753414512	0.0181344753414513	0.104782730014213	0.0670325175964546	0	0.0552305394448899	0.156312543686256	0.156312543686256	0.0365932277653188	0.0285090050373971	0.0722840494150898	0.0552305394448899	0.0189065744315376	0.0189065744315376	0.0183176627319177	0.0183176627319177	0.0176866533337812	0.0176866533337812	0.0208701512141722	0.0208701512141722	0.0096024306058595	0.0279200933377772	0.0096024306058595	0
"C11"	0	0.0535249652174666	0.148198988629495	0.146395485535226	0.10154249104065	0.149988733213517	0.410338004830417	0.0604090315558165	0	0.353454640338521	0.344968752822658	0.351990417274309	0.0833440389335551	0.253276908695926	0.497195886935479	0.387404006240361	0.412803689860262	0.442313824364107	0.512134617485184	0.0275576222902069	0.122478321289809	0.167888285824107	0.0655944376107435	0.2557140025503	0.208000487936843	0.271274864217504	0.242866848498475	0.0669483841795113	0.395465566273744	0.163945191688032	1.31307240941009	0.0298317532161287	0.0526266749987621	0.0526266749987621	0.0526266749987621	0.0602022534074974	0.27619994083505	0.286330308166762	0.0517453129233986	0.0517453129233986	0.0517453129233986	0.0517453129233987	0.0851276967638983	0.0543996197147873	0	0.0690290351678014	0.149639200159509	0.149639200159509	0.0472302924307009	0.0404511328929589	0.0844071575783809	0.0690290351678014	0.0284080157190289	0.0284080157190289	0.0182776483873169	0.018277648387317	0.018822276711672	0.018822276711672	0.0190541556809351	0.0190541556809351	0.01204311717393	0.0303207655612469	0.01204311717393	0
"C12"	0	0.0424571131617137	0.153273025995196	0.158299316407771	0.0948985676081816	0.148580772111663	0.288170933867231	0.0516207388375053	0	0.230003537107685	0.112752657367693	0.246509310711554	0.0759262605277147	0.368428553884853	1.46180571909632	0.270675594430063	0.288384391316744	0.321392173428043	0.403377565377264	0.0202858740259612	0.0901594401153833	0.119263310701492	0.0485634574213415	0.264781154768064	0.239707113375339	0.284018212295622	0.264067916874045	0.0476994995693823	0.361365976033445	0.183376567284993	0.268485778945159	1.08770834314578	0.120866912995416	0.120866912995416	0.120866912995416	0.0474288092294698	0.271482205246214	0.274350758498319	0.016912898605154	0.016912898605154	0.016912898605154	0.016912898605154	0.0669095395470724	0.0427068856244366	0	0.0577236328895786	0.205079163505725	0.205079163505725	0.0403030646740053	0.0295031458829631	0.075495818238925	0.0577236328895786	0.0199502954215776	0.0199502954215776	0.0170817421694727	0.0170817421694727	0.0203527692524277	0.0203527692524277	0.0197065319136681	0.0197065319136681	0.00955285046138557	0.0266345926308583	0.00955285046138557	0
"C13"	0	0.0419852943907745	0.161143180973651	0.168900672791931	0.0906212004771394	0.156029061197359	0.293347754386417	0.0536145947160406	0	0.215851035294361	0.107935672646358	0.242911239684625	0.0678972119814445	0.853857549256226	1.0072242749618	0.2595454945335	0.284563781555851	0.312058310085904	0.399422548848584	0.0199332274811935	0.0885921221386379	0.115596415443015	0.04732444743893	0.277168175342246	0.255628336484399	0.299296121680704	0.278987430992414	0.0466868644746488	0.375099192980513	0.152747380722517	0.23682003749443	0.060433456497708	1.13728063593077	0.137280635930768	0.137280635930768	0.0446602875628959	0.237001975589504	0.240998850191909	0.0161903508969537	0.0161903508969537	0.0161903508969537	0.0161903508969537	0.0662688654426777	0.0423035125117627	0	0.0597974282827065	0.223988889319834	0.223988889319834	0.0420244914758243	0.0297553819262147	0.0788272788729632	0.0597974282827065	0.0203086906882904	0.0203086906882904	0.0163118160858851	0.0163118160858851	0.0217158007875339	0.0217158007875339	0.0207184089823266	0.0207184089823266	0.00944669123792426	0.0257585073238094	0.00944669123792426	0
"C14"	0	0.0419852943907745	0.161143180973651	0.168900672791931	0.0906212004771394	0.156029061197359	0.293347754386417	0.0536145947160406	0	0.215851035294361	0.107935672646358	0.242911239684626	0.0678972119814445	0.853857549256226	1.0072242749618	0.2595454945335	0.284563781555851	0.312058310085904	0.399422548848584	0.0199332274811935	0.0885921221386379	0.115596415443015	0.04732444743893	0.277168175342246	0.255628336484399	0.299296121680704	0.278987430992414	0.0466868644746487	0.375099192980513	0.152747380722517	0.23682003749443	0.060433456497708	0.137280635930768	1.13728063593077	0.137280635930768	0.0446602875628959	0.237001975589504	0.240998850191909	0.0161903508969537	0.0161903508969537	0.0161903508969537	0.0161903508969537	0.0662688654426777	0.0423035125117627	0	0.0597974282827065	0.223988889319834	0.223988889319834	0.0420244914758244	0.0297553819262147	0.0788272788729632	0.0597974282827065	0.0203086906882904	0.0203086906882904	0.0163118160858851	0.0163118160858851	0.0217158007875339	0.0217158007875339	0.0207184089823266	0.0207184089823266	0.00944669123792426	0.0257585073238094	0.00944669123792426	0
"C15"	0	0.0419852943907745	0.161143180973651	0.168900672791931	0.0906212004771394	0.156029061197359	0.293347754386417	0.0536145947160406	0	0.215851035294361	0.107935672646358	0.242911239684625	0.0678972119814445	0.853857549256227	1.0072242749618	0.2595454945335	0.28456378155585	0.312058310085904	0.399422548848584	0.0199332274811935	0.0885921221386379	0.115596415443015	0.04732444743893	0.277168175342246	0.255628336484399	0.299296121680704	0.278987430992414	0.0466868644746487	0.375099192980513	0.152747380722517	0.23682003749443	0.060433456497708	0.137280635930768	0.137280635930768	1.13728063593077	0.0446602875628959	0.237001975589504	0.240998850191909	0.0161903508969537	0.0161903508969537	0.0161903508969537	0.0161903508969537	0.0662688654426777	0.0423035125117627	0	0.0597974282827065	0.223988889319834	0.223988889319834	0.0420244914758244	0.0297553819262147	0.0788272788729632	0.0597974282827065	0.0203086906882904	0.0203086906882904	0.0163118160858851	0.0163118160858851	0.0217158007875339	0.0217158007875339	0.0207184089823266	0.0207184089823266	0.00944669123792426	0.0257585073238094	0.00944669123792426	0
"C16"	0	0.0470495274080906	0.111331356171204	0.114045473032835	0.125951259163366	0.140639011807692	0.265292685680883	0.0456207768012999	0	0.254490687506758	0.111612151240304	0.834036592466929	0.669311541845208	0.232732032757344	0.395240076912248	0.295718180987888	0.324598767290749	0.347249996223925	0.400305022812477	0.0216169651539579	0.0960754006842573	0.128683837085281	0.0506329376576586	0.25674778389487	0.225779930626438	0.270760983616332	0.252394566915348	0.0526018306769465	0.350286091092395	0.125840160739864	0.270910140333738	0.0237144046147349	0.0446602875628959	0.0446602875628959	0.0446602875628959	1.28419712180025	0.459266590149677	0.454961780201255	0.0167418226860455	0.0167418226860455	0.0167418226860455	0.0167418226860456	0.0637814016271506	0.0397631002584019	0	0.0531485015125279	0.116022026530291	0.116022026530291	0.0330294060909202	0.0289525603678046	0.0610296706390363	0.0531485015125279	0.0183664167009842	0.0183664167009842	0.0226712266494059	0.0226712266494059	0.0146629893899359	0.0146629893899359	0.0143140315077262	0.0143140315077262	0.0105861436668204	0.0332573703162262	0.0105861436668204	0
"C17"	0	0.0803540124704132	0.137696278302578	0.128289174413079	0.286651395809469	0.140725733115379	0.267067725538055	0.0473270046653713	0	0.362710267462262	0.118423484064245	0.37934326071319	0.213749720613883	0.250026846830609	0.502744824530026	0.397394278607346	0.423404962833759	0.453531664326134	0.51924146215635	0.0281600088110109	0.125155594715604	0.171848098606581	0.0669199728040421	0.262449530364457	0.211521878510876	0.265776667661249	0.247287363585538	0.0686570990563131	0.387902790687355	0.16737056384653	0.27619994083505	0.0301646894718016	0.0526671056865564	0.0526671056865564	0.0526671056865564	0.102059242255484	1.35566928157957	0.322561334409578	0.0177635226096367	0.0177635226096367	0.0177635226096367	0.0177635226096368	0.0851293216859386	0.0539748339565577	0	0.0537962654426298	0.136509027126519	0.136509027126519	0.0349836265002503	0.0365689568815545	0.0668855351101932	0.0537962654426297	0.0184893040757115	0.0184893040757115	0.0515972512457045	0.0515972512457045	0.0164943224245388	0.0164943224245388	0.0177038072103315	0.0177038072103315	0.018079652805843	0.0696769040515474	0.018079652805843	0
"C18"	0	0.054717231429737	0.150313284551248	0.144847552474589	0.106550383033208	0.150606351836632	0.412338567990778	0.0606565168434099	0	0.361427300904396	0.117900555648296	0.378190609329027	0.210945189631995	0.256354249241357	0.508056960182072	0.396495935603619	0.422667796565839	0.452853389228177	0.523715848586374	0.028204382182404	0.125352809699573	0.171796230030175	0.0671075851195082	0.263170591005724	0.213934179486454	0.278165329936295	0.24961881369078	0.0685459148202274	0.36979546906669	0.167697737012985	0.286330308166762	0.0304834176109243	0.0535553000426465	0.0535553000426465	0.0535553000426465	0.101102617822501	0.322561334409578	1.33192878170912	0.0176850833472444	0.0176850833472444	0.0176850833472444	0.0176850833472444	0.0868916747336396	0.0554687238184572	0	0.0693344240740332	0.151474017678095	0.151474017678095	0.0471697729922483	0.0408578933172062	0.0846927217732888	0.0693344240740331	0.0285465162455154	0.0285465162455154	0.0191790689459774	0.0191790689459774	0.0186232567467329	0.0186232567467329	0.0193259937280176	0.0193259937280176	0.0123113770716908	0.0314904460176682	0.0123113770716908	0
"C19"	0	0.0384422123427911	0.0887933848409888	0.118470591524269	0.0951002923286071	0.111073628517085	0.237063655943378	0.039245792955382	0	0.192475683992949	2.13755654612652	0.193922296385009	0.046971385778634	0.171864479875037	0.281881643419234	0.212366902434365	0.227304351856194	0.2436253796635	0.285449750149201	0.0152341271300168	0.0677072316889637	0.0923571068903363	0.0362400062280449	0.144130038322744	0.122430492981919	0.157955613458631	0.141543514201012	0.0368695322629965	0.530186649592031	0.0906723767072563	0.465707816310588	0.016912898605154	0.0323807017939074	0.0323807017939073	0.0323807017939074	0.0334836453720911	0.159871703486731	0.1591657501252	1.32063348191898	0.320633481918978	0.320633481918978	0.320633481918978	0.0477908457449455	0.0306638607359934	0	0.0448468814217958	0.0925680115931538	0.0925680115931538	0.0316440324535959	0.0250615970347465	0.054834062676909	0.0448468814217957	0.0164120992576185	0.0164120992576185	0.0171180526191493	0.0171180526191493	0.0152319331959774	0.0152319331959774	0.0114162923366986	0.0114162923366986	0.00864949777712799	0.0257675503962773	0.00864949777712799	0
"C20"	0	0.0384422123427911	0.0887933848409888	0.118470591524269	0.0951002923286071	0.111073628517085	0.237063655943378	0.039245792955382	0	0.192475683992949	2.13755654612652	0.193922296385009	0.046971385778634	0.171864479875037	0.281881643419234	0.212366902434365	0.227304351856194	0.2436253796635	0.285449750149201	0.0152341271300168	0.0677072316889637	0.0923571068903363	0.0362400062280449	0.144130038322744	0.122430492981919	0.157955613458631	0.141543514201012	0.0368695322629965	0.530186649592031	0.0906723767072563	0.465707816310588	0.016912898605154	0.0323807017939074	0.0323807017939074	0.0323807017939074	0.0334836453720911	0.159871703486731	0.1591657501252	0.320633481918978	1.32063348191898	0.320633481918978	0.320633481918978	0.0477908457449455	0.0306638607359934	0	0.0448468814217958	0.0925680115931539	0.0925680115931539	0.0316440324535959	0.0250615970347465	0.0548340626769091	0.0448468814217957	0.0164120992576185	0.0164120992576185	0.0171180526191493	0.0171180526191493	0.0152319331959774	0.0152319331959774	0.0114162923366986	0.0114162923366986	0.00864949777712799	0.0257675503962773	0.00864949777712799	0
"C21"	0	0.0384422123427911	0.0887933848409888	0.118470591524269	0.0951002923286071	0.111073628517085	0.237063655943378	0.039245792955382	0	0.192475683992949	2.13755654612652	0.193922296385009	0.0469713857786341	0.171864479875037	0.281881643419234	0.212366902434365	0.227304351856194	0.2436253796635	0.285449750149201	0.0152341271300168	0.0677072316889638	0.0923571068903363	0.0362400062280449	0.144130038322745	0.122430492981919	0.157955613458631	0.141543514201012	0.0368695322629965	0.530186649592031	0.0906723767072563	0.465707816310588	0.016912898605154	0.0323807017939074	0.0323807017939074	0.0323807017939074	0.0334836453720911	0.159871703486731	0.1591657501252	0.320633481918978	0.320633481918978	1.32063348191898	0.320633481918978	0.0477908457449455	0.0306638607359934	0	0.0448468814217958	0.0925680115931539	0.0925680115931539	0.0316440324535959	0.0250615970347465	0.054834062676909	0.0448468814217957	0.0164120992576185	0.0164120992576185	0.0171180526191493	0.0171180526191493	0.0152319331959774	0.0152319331959774	0.0114162923366986	0.0114162923366986	0.00864949777712799	0.0257675503962773	0.00864949777712799	0
"C22"	0	0.0384422123427911	0.0887933848409888	0.118470591524269	0.0951002923286071	0.111073628517085	0.237063655943378	0.039245792955382	0	0.192475683992949	2.13755654612652	0.193922296385009	0.046971385778634	0.171864479875037	0.281881643419234	0.212366902434365	0.227304351856194	0.2436253796635	0.285449750149201	0.0152341271300168	0.0677072316889637	0.0923571068903363	0.0362400062280449	0.144130038322744	0.122430492981919	0.157955613458631	0.141543514201012	0.0368695322629965	0.530186649592031	0.0906723767072563	0.465707816310588	0.016912898605154	0.0323807017939074	0.0323807017939073	0.0323807017939073	0.0334836453720911	0.159871703486731	0.1591657501252	0.320633481918978	0.320633481918978	0.320633481918978	1.32063348191898	0.0477908457449455	0.0306638607359934	0	0.0448468814217958	0.0925680115931539	0.0925680115931539	0.0316440324535959	0.0250615970347465	0.054834062676909	0.0448468814217958	0.0164120992576185	0.0164120992576185	0.0171180526191493	0.0171180526191493	0.0152319331959774	0.0152319331959774	0.0114162923366986	0.0114162923366986	0.00864949777712799	0.0257675503962773	0.00864949777712799	0
"C23"	0	0.0429679835684708	0.68617464894932	0.189494655793974	0.0894182526927687	0.126985091031795	0.308856089068239	0.072293627296839	0	0.615926590417239	0.106201879433212	0.212987185938948	0.0707407194140186	0.243067375326974	0.371719664150403	0.265021166741012	0.270524977531063	0.301959796535327	0.737385911990541	0.0251164893830158	0.111628841702292	0.174468565305993	0.0680950597261236	0.23994652752834	0.173549727134694	0.218783976769186	0.197401632141385	0.0447808465381456	0.336765801812673	0.174637883357021	0.255383090291695	0.0223031798490241	0.0441792436284518	0.0441792436284518	0.0441792436284518	0.0425209344181004	0.255387965057816	0.260675024200919	0.0159302819149818	0.0159302819149818	0.0159302819149818	0.0159302819149818	1.19405826862607	0.149815113906636	0	0.0621181964716221	0.22239079644268	0.22239079644268	0.0457459432298835	0.0310501409307071	0.155656486283848	0.0621181964716221	0.0213823446278012	0.0213823446278011	0.0160952854846984	0.0160952854846984	0.0243635986020823	0.0243635986020823	0.0882224548649125	0.0882224548649125	0.00966779630290593	0.0257630817876043	0.00966779630290593	0
"C24"	0	0.0432260421967991	0.939580881267628	0.207355475022689	0.0860561394561554	0.117678327099189	0.320848803609471	0.0825191794916117	0	0.789333789179304	0.102212869119978	0.196202014238907	0.0671429961150375	0.23277855221716	0.355890713536972	0.240720629791922	0.245083097757215	0.275247730675619	0.416433929650722	0.0185309348367774	0.0823597103856775	0.166280104631781	0.0466508924603164	0.228203818567435	0.14525733203311	0.189134798195038	0.166922188714383	0.0406958332535345	0.325550202228848	0.167581293991137	0.244798288716543	0.0213534428122183	0.0423035125117627	0.0423035125117627	0.0423035125117627	0.039763100258402	0.24288675280451	0.249609257183057	0.0153319303679967	0.0153319303679967	0.0153319303679967	0.0153319303679967	0.224722670859955	1.19973663508091	0	0.0646201123930176	0.236965403580217	0.236965403580217	0.04887259912643	0.0319384689749355	0.194431609136894	0.0646201123930176	0.0222126094806557	0.0222126094806557	0.015490105102108	0.015490105102108	0.0266599896457743	0.0266599896457743	0.120803256162981	0.120803256162981	0.0097258594942798	0.0252159645963878	0.0097258594942798	0
"C25"	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C26"	0	0.0882739165748535	0.202199009200261	0.239659837379786	0.0843888771804655	0.595623407534373	0.892731288030023	0.554654010307978	0	0.170830594600734	0.0996597364928795	0.195672071490581	0.0528837573087573	0.229152680280868	0.320686849386548	0.203220948560386	0.22874579467549	0.245314956508957	0.317302025715728	0.0158423440344882	0.0704104179310585	0.0915252531305273	0.0373280069133784	0.150957412468056	0.204927978767704	0.285022337924833	0.223217864138139	0.0371141867570755	0.363057763414437	0.0920508990748164	0.207087105503404	0.0192412109631929	0.039864952188471	0.039864952188471	0.039864952188471	0.0354323343416853	0.161388796327889	0.208003272222099	0.0149489604739319	0.0149489604739319	0.0149489604739319	0.0149489604739319	0.0621181964716221	0.0430800749286784	0	1.31754418800924	0.177517970649829	0.177517970649829	0.0926178814498093	0.081666105016036	0.285011100010808	0.317544188009243	0.061804473786694	0.0618044737866939	0.0151899978924838	0.0151899978924838	0.0308134076631154	0.0308134076631154	0.025997015468605	0.025997015468605	0.019861631229342	0.0350516291218258	0.019861631229342	0
