"Decagonocarpus_cornutus"	"Retiniphyllum_rhabdocalyx"	"Aechmea_chantiniii"	"Aphelandra_macrostachya"	"Isertia_hypoleuca"	"Monotagma_secundum"	"Payparola_hulkiana"	"Tachia_occidentalis"	"Drymonia_semicordata"	"Satyria_panurensis"	"Billbergia_decora"	"Passiflora_vitifolia"	"Aechmea_contracta"	"Heliconia_sp1_M_PL_071"	"Alloplectus_savanarum"	"Pepinia_sp1_M_PL_071"	"Ischnosiphon_lasiocoleus"	"Palicourea_sp1_M_PL_071"	"Symphonia_globulifera"	"Ryania_pyrifera"	"Markea_coccinea"	"Pslicourea_quadrifolia"	"Psychotria_bahiensis"	"Psychotria_platypoda"	"Tabernamontana_macrocalyx"	"Psychotria_peppigiana"	"Psittacanthus_lasianthus"	"Aechmea_corymbosa"	"Vriesea_chrysostachys"	"Zygia_lathetica"	"Costus_scaber"	"Columnea_ericae"	"Isertia_rosea"	"Amasonia_arborea"	"Bromelia_sp1_M_PL_071"	"Calathea_zingiberea"	"Heliconia_tarumaensis"	"Passiflora_sp1_M_PL_071"	"Aechmea_rubiginosa"	"Ferdinandusa_sprucei"	"Gurania_rufipila"	"Justicia_cuatrecasii"	"Palicourea_subspicata"	"Renealmia_sp1_M_PL_071"	"Phaethornis_bourcieri"	"Chlorostilbon_olivaresi"	"Phaethornis_malaris"	"Thalurania_furcata"	"Phaethornis_ruber"	"Amazilia_versicolor"	"Florisuga_mellivora"	"Topaza_pyra"
"Decagonocarpus_cornutus"	1.21897002456473	0.2892643111438	0.290221000103167	0.0618664542041575	0.14094263750408	0.104661744287038	0.129644680660726	0.0618664542041575	0.0618664542041575	0.2892643111438	0.0618664542041575	0.0618664542041575	0.0712509755384377	0.0618664542041575	0.0618664542041575	0.0618664542041575	0.0712509755384377	0.03688351783047	0.0702942865790708	0.0702942865790708	0.0702942865790708	0.104661744287038	0.104661744287038	0.0334107687486008	0.03688351783047	0.03688351783047	0.255853542395199	0.03688351783047	0.255853542395199	0.0952772229527582	0.03688351783047	0.0702942865790708	0.0583937051222882	0.0619891055974286	0.0618664542041575	0.0702942865790708	0.0618664542041575	0.0952772229527582	0.03688351783047	0.255853542395199	0.03688351783047	0.03688351783047	0.03688351783047	0.0343674577079677	1.639267459132	1.70310019105901	0.416382272894791	0.593969222197347	0.305488512959713	0.0278950975188429	0.0253696747507344	0.0253696747507344
"Retiniphyllum_rhabdocalyx"	0.0964214370479333	1.19873023090959	0.177472911657036	0.0775207108730956	0.199708049988832	0.138533405528457	0.171227253459254	0.0775207108730956	0.0775207108730956	0.198730230909586	0.0775207108730956	0.0775207108730956	0.0810514746091023	0.0775207108730956	0.0775207108730956	0.0775207108730956	0.0810514746091023	0.0448268629422982	0.102308793861653	0.102308793861653	0.102308793861653	0.138533405528457	0.138533405528457	0.0574819309193547	0.0448268629422982	0.0448268629422982	0.141248299990231	0.0448268629422982	0.141248299990231	0.13500264179245	0.0448268629422982	0.102308793861653	0.0901757788501522	0.0753392654492406	0.0775207108730956	0.102308793861653	0.0775207108730956	0.13500264179245	0.0448268629422982	0.141248299990231	0.0448268629422982	0.0448268629422982	0.0448268629422982	0.0362246116668041	1.9923050196577	0.749944510372815	0.544897465513291	1.02190099412186	0.32199654814937	0.0339026694521583	0.0359474489979897	0.0359474489979897
"Aechmea_chantiniii"	0.0967403333677223	0.177472911657036	1.22629037871568	0.0752889440873715	0.164629466154438	0.165550620380985	0.196107561212072	0.0752889440873715	0.0752889440873715	0.177472911657036	0.0752889440873715	0.0752889440873715	0.129550045347957	0.0752889440873715	0.0752889440873715	0.0752889440873715	0.129550045347957	0.0447320032562848	0.0807325782893133	0.0807325782893133	0.0807325782893133	0.165550620380985	0.165550620380985	0.0360005750330285	0.0447320032562848	0.0447320032562848	0.141472336624007	0.0447320032562848	0.141472336624007	0.1112895191204	0.0447320032562848	0.0807325782893133	0.0665575158641152	0.0751798374055207	0.0752889440873715	0.0807325782893133	0.0752889440873715	0.1112895191204	0.0447320032562848	0.141472336624007	0.0447320032562848	0.0447320032562848	0.0447320032562848	0.0848180420916719	1.98808903361266	0.752424815082285	0.509282347184779	0.640010222809395	0.753938151925972	0.0338309268324843	0.0296333039077988	0.0296333039077988
"Aphelandra_macrostachya"	0.0309332271020787	0.116281066309643	0.112933416131057	1.12430946824431	0.236351111456625	0.117464072129343	0.191889584266457	0.124309468244315	0.124309468244315	0.116281066309643	0.124309468244315	0.124309468244315	0.0820001890289786	0.124309468244315	0.124309468244315	0.124309468244315	0.0820001890289786	0.0498839561072007	0.0853478392075647	0.0853478392075647	0.0853478392075647	0.117464072129343	0.117464072129343	0.035463883100364	0.0498839561072007	0.0498839561072007	0.0808171832092794	0.0498839561072007	0.0808171832092794	0.159773351344679	0.0498839561072007	0.0853478392075647	0.109889395237478	0.0838385816927742	0.124309468244315	0.0853478392075647	0.124309468244315	0.159773351344679	0.0498839561072007	0.0808171832092794	0.0498839561072007	0.0498839561072007	0.0498839561072007	0.0321162329217779	2.21706471587559	0.240591766349501	1.24042520228523	0.63046903289536	0.285477625971359	0.0377273617617484	0.0425432000621926	0.0425432000621926
"Isertia_hypoleuca"	0.028188527500816	0.119824829993299	0.0987776796926628	0.0945404445826501	1.69520808081078	0.122009370237285	0.17633373037289	0.0945404445826501	0.0945404445826501	0.119824829993299	0.0945404445826501	0.0945404445826501	0.0705891521918467	0.0945404445826501	0.0945404445826501	0.0945404445826501	0.0705891521918467	0.0402160844470448	0.0916363024924831	0.0916363024924831	0.0916363024924831	0.122009370237285	0.122009370237285	0.0514202180454383	0.0402160844470448	0.0402160844470448	0.0684046119478608	0.0402160844470448	0.0684046119478608	0.145960662628088	0.0402160844470448	0.0916363024924831	0.105744578181044	0.0675900578941929	0.0945404445826501	0.0916363024924831	0.0945404445826501	0.145960662628088	0.0402160844470448	0.0684046119478608	0.0402160844470448	0.0402160844470448	0.0402160844470448	0.0303730677448019	1.78738153097977	0.219244102784125	0.90540600226009	0.914137209696681	0.26998282439824	0.0304155260523868	0.305137454545941	0.305137454545941
"Monotagma_secundum"	0.0348872480956795	0.138533405528457	0.165550620380985	0.0783093814195617	0.203348950395475	1.18981788133309	0.223635614367649	0.0783093814195617	0.0783093814195617	0.138533405528457	0.0783093814195617	0.0783093814195617	0.130663372285306	0.0783093814195617	0.0783093814195617	0.0783093814195617	0.130663372285306	0.0444916483849981	0.103646157432777	0.103646157432777	0.103646157432777	0.189817881333085	0.189817881333085	0.0591545090477794	0.0444916483849981	0.0444916483849981	0.0793788964806776	0.0444916483849981	0.0793788964806776	0.137463890467341	0.0444916483849981	0.103646157432777	0.092972242082343	0.0747758796386523	0.0783093814195617	0.103646157432777	0.0783093814195617	0.137463890467341	0.0444916483849981	0.0793788964806776	0.0444916483849981	0.0444916483849981	0.0444916483849981	0.0861717239003076	1.97740659488881	0.271345262966396	0.563628883909393	1.05163571640497	0.765970879113845	0.0336491458373935	0.0366028110711855	0.0366028110711855
"Payparola_hulkiana"	0.0324111701651815	0.128420440094441	0.147080670909054	0.0959447921332283	0.220417162966113	0.167726710775737	1.22071944301157	0.0959447921332283	0.0959447921332283	0.128420440094441	0.0959447921332283	0.0959447921332283	0.114669500743872	0.0959447921332283	0.0959447921332283	0.0959447921332283	0.114669500743872	0.0429520598973953	0.0960092699292594	0.0960092699292594	0.0960092699292594	0.167726710775737	0.167726710775737	0.0530572100318641	0.0429520598973953	0.0429520598973953	0.0753632300625768	0.0429520598973953	0.0753632300625768	0.149002002165092	0.0429520598973953	0.0960092699292594	0.106049942267697	0.0721883359620089	0.0959447921332283	0.0960092699292594	0.0959447921332283	0.149002002165092	0.0429520598973953	0.0753632300625768	0.0429520598973953	0.0429520598973953	0.0429520598973953	0.0717174408464771	1.90898043988424	0.252086879062523	0.88321220393055	0.943239289455361	0.637488363079797	0.032484751182904	0.0396750893339003	0.0396750893339003
"Tachia_occidentalis"	0.0309332271020787	0.116281066309643	0.112933416131057	0.124309468244315	0.236351111456625	0.117464072129343	0.191889584266457	1.12430946824431	0.124309468244315	0.116281066309643	0.124309468244315	0.124309468244315	0.0820001890289786	0.124309468244315	0.124309468244315	0.124309468244315	0.0820001890289786	0.0498839561072007	0.0853478392075647	0.0853478392075647	0.0853478392075647	0.117464072129343	0.117464072129343	0.035463883100364	0.0498839561072007	0.0498839561072007	0.0808171832092794	0.0498839561072007	0.0808171832092794	0.159773351344679	0.0498839561072007	0.0853478392075647	0.109889395237478	0.0838385816927742	0.124309468244315	0.0853478392075647	0.124309468244315	0.159773351344679	0.0498839561072007	0.0808171832092794	0.0498839561072007	0.0498839561072007	0.0498839561072007	0.0321162329217779	2.21706471587559	0.240591766349501	1.24042520228523	0.63046903289536	0.285477625971359	0.0377273617617484	0.0425432000621926	0.0425432000621926
"Drymonia_semicordata"	0.0309332271020787	0.116281066309643	0.112933416131057	0.124309468244315	0.236351111456625	0.117464072129343	0.191889584266457	0.124309468244315	1.12430946824431	0.116281066309643	0.124309468244315	0.124309468244315	0.0820001890289786	0.124309468244315	0.124309468244315	0.124309468244315	0.0820001890289786	0.0498839561072007	0.0853478392075647	0.0853478392075647	0.0853478392075647	0.117464072129343	0.117464072129343	0.035463883100364	0.0498839561072007	0.0498839561072007	0.0808171832092794	0.0498839561072007	0.0808171832092794	0.159773351344679	0.0498839561072007	0.0853478392075647	0.109889395237478	0.0838385816927742	0.124309468244315	0.0853478392075647	0.124309468244315	0.159773351344679	0.0498839561072007	0.0808171832092794	0.0498839561072007	0.0498839561072007	0.0498839561072007	0.0321162329217779	2.21706471587559	0.240591766349501	1.24042520228523	0.63046903289536	0.285477625971359	0.0377273617617484	0.0425432000621926	0.0425432000621926
"Satyria_panurensis"	0.0964214370479333	0.198730230909586	0.177472911657036	0.0775207108730956	0.199708049988832	0.138533405528457	0.171227253459254	0.0775207108730956	0.0775207108730956	1.19873023090959	0.0775207108730956	0.0775207108730956	0.0810514746091023	0.0775207108730956	0.0775207108730956	0.0775207108730956	0.0810514746091023	0.0448268629422982	0.102308793861653	0.102308793861653	0.102308793861653	0.138533405528457	0.138533405528457	0.0574819309193547	0.0448268629422982	0.0448268629422982	0.141248299990231	0.0448268629422982	0.141248299990231	0.13500264179245	0.0448268629422982	0.102308793861653	0.0901757788501522	0.0753392654492406	0.0775207108730956	0.102308793861653	0.0775207108730956	0.13500264179245	0.0448268629422982	0.141248299990231	0.0448268629422982	0.0448268629422982	0.0448268629422982	0.0362246116668041	1.9923050196577	0.749944510372815	0.544897465513291	1.02190099412186	0.32199654814937	0.0339026694521583	0.0359474489979897	0.0359474489979897
