"Spermophilus_fulvus"	"Marmota_caudata"	"Meriones_tamariscinus"	"Cricetulus_migratorius"	"Microtus_gregalis"	"Apodemus_uralensis"	"Allactaga_elater"	"Allactaga_major"	"Marmota_baibacina"	"Alticola_argentatus"	"Microtus_socialis"	"Apodemus_agrarius"	"Microtus_kirgisorum"	"Clethrionomys_centralis"	"Ellobius_talpinus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Oropsylla_ilovaiskii"	"Citellophilus_lebedewi"	"Nosopsyllus_aralis"	"Rhadinopsylla_li"	"Oropsylla_silantiewi"	"Neopsylla_teratura"	"Frontopsylla_elata"	"Amphipsylla_schelkovnikovi"	"Pectinoctenus_nemorosa"	"Rhadinopsylla_bivirgis"	"Mesopsylla_hebes"	"Callopsylla_caspia"	"Nosopsyllus_fidus"	"Amphipsylla_rossica"	"Rhadinopsylla_angusta"	"Amphipsylla_asiatica"	"Frontopsylla_macrophthalma"	"Amphipsylla_anceps"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_meridiana"	"Amphipsylla_primaris"	"Ctenophthalmus_golovi"	"Frontopsylla_protera"	"Amphipsylla_sibirica"	"Peromyscopsylla_bidentata"	"Amphipsylla_dumalis"	"Frontopsylla_ornata"	"Rhadinopsylla_cedestis"	"Frontopsylla_ambigua"	"Neopsylla_mana"
"Microtus_socialis"	0.270595729337857	0.0744694869585041	0.507650094747748	0.7070233995993	0.550483206118193	0.423274761169207	0.215503080618305	0.17836079735985	0.0126723286631068	0.237819392021152	1.52113945767611	0.0672768320062104	0.0704658739893533	0.285828872354846	0.140594582117104	0.0862778679279758	0.0405893594006785	0.134766061067094	0.0167556345656634	0.583557433222121	0.0513872059340531	0.0281607303624595	0.588414263346093	0.182890323416272	0.0530267549699475	0.0841750599190271	0.1522235027052	0.200711695844318	0.137201814888975	0.235920411964317	0.0346315713683897	0.0495434885506374	0.0495434885506374	0.094176701666416	0.444826621497709	0.0952319970779347	0.0530267549699475	0.116926040649019	0.138243152323758	0.0524285433688363	0.0346315713683896	0.0356729088031729	0.470879370536805	0.164295901362854	0.116294316922644	0.0703044801715625	0.0708639338034732	0.0346315713683896	0.0346315713683896
"Apodemus_agrarius"	0.821697103481825	0.0663918278708755	0.576681548263472	0.548783827155532	0.321912222311479	0.481516808247538	0.198563985201632	0.128650523569784	0.0112977690284473	0.155211780150447	0.134553664012421	1.51651879885417	0.196110228566884	0.0405047960359879	0.0647630119863509	0.175155904865986	0.123254565522274	0.219832801536354	0.014938161270947	0.329861320046748	0.0543349910366546	0.0251061533965495	0.220846985950771	0.161429056154118	0.0411587870366649	0.0683689297737407	0.131655283451313	0.17633218012168	0.109527716810406	1.02639458400783	0.0393968297657076	0.0289721000080331	0.0289721000080331	0.0965782360140797	0.100405461447493	0.0808734393517457	0.0411587870366649	0.140503469885698	0.0934126540672651	0.038219928293514	0.0393968297657076	0.023281767022567	0.0485017326189893	0.0415089252387616	0.0703021424305228	0.0626785967882747	0.805688025006649	0.0393968297657076	0.0393968297657076
"Microtus_kirgisorum"	0.36164270722992	0.12412834131408	0.47207511268525	0.552354341961249	0.622904095378669	0.54411560159093	0.139200977114609	0.101918484650052	0.0211226799294968	0.484449422265134	0.140931747978707	0.196110228566884	1.35330134002454	0.0789406310684716	0.0699621829788519	0.0967331662261604	0.054246406084488	0.128053386076947	0.027928876795668	0.231765150414266	0.0724474260167441	0.0469392887322152	0.247685879229615	0.184493253593923	0.0414265756470937	0.100579917805156	0.114488881183782	0.145809101034569	0.14200649345225	0.87991349696047	0.0445185492210761	0.0560613685840802	0.0560613685840802	0.0738069799924595	0.129197587526383	0.0985481287257527	0.0414265756470937	0.737714384934892	0.170155357570944	0.100596290135438	0.0445185492210761	0.0726674133397701	0.0672329272760212	0.108190697320582	0.0729095579875771	0.117185962560846	0.142496008939586	0.0445185492210761	0.0445185492210761
"Clethrionomys_centralis"	0.135725217447714	0.152781839459247	0.258792186764839	0.391417665118081	0.375060931472185	0.3363226113664	0.100455101693962	0.0832104202188346	0.0259985903281492	0.778130623633319	0.571657744709693	0.0405047960359879	0.0789406310684716	1.86622548528925	0.0679340501307081	0.0436500794259927	0.0203587826171572	0.0662524773071341	0.0343759138783306	0.249194920816321	0.0618932184446724	0.0577746451736649	0.27311372521003	0.11392041009153	0.0293563248838561	0.0612727883988385	0.0776107477583419	0.100213145639483	0.0906291132826946	0.154274151073197	0.0275173045663418	0.0337554838324967	0.0337554838324967	0.0458936946899769	0.191734801276034	0.0570467806413322	0.0293563248838561	0.185998361358307	0.179831402261351	0.151095507423328	0.0275173045663418	0.116719593544998	0.968424460939845	0.956521061925162	0.0599266474426747	0.14423689811134	0.0385859408333517	0.0275173045663418	0.0275173045663418
"Ellobius_talpinus"	0.202882584376108	0.0742437994668864	0.506496408080658	0.971302874465077	0.540609482602748	0.532095255860904	0.156529798208384	0.13442515232087	0.0126339238588609	0.177042325171226	0.281189164234208	0.0647630119863509	0.0699621829788519	0.0679340501307081	1.471047880995	0.0760170643836754	0.0304323876564162	0.111236268980562	0.0167048548800495	0.2876790922144	0.0602399212686689	0.0280753863530243	0.935861420535454	0.210622312135007	0.0728477155848808	0.0921899198228667	0.158759938008401	0.193979142605287	0.165037635407748	0.253026184091517	0.0435350663886194	0.0486548534342473	0.0486548534342473	0.0808038813241456	0.184770130971825	0.0942395301615065	0.0728477155848808	0.106694184550415	0.148058917794812	0.0432612036557334	0.0435350663886194	0.0265563487756839	0.0938378845115154	0.0571266713345026	0.734819262032632	0.0700914151643033	0.0595757430502741	0.0435350663886194	0.0435350663886194
"Citellophilus_trispinus"	1.05617218016964	0.0514868669298851	1.15752701493684	0.55063397208189	0.355998425225488	0.363210118664812	0.30998084441601	0.193025548439643	0.00876142063302667	0.125933763008156	0.172555735855952	0.175155904865986	0.0967331662261604	0.0436500794259927	0.0760170643836755	1.26260325836976	0.158425827025446	0.332348948363364	0.0115845450592241	0.470379201368988	0.0413017365863451	0.0194698236289482	0.280264748588116	0.207232029047873	0.0412975479061418	0.0617570497974149	0.203382643782351	0.273128333775953	0.103054597703557	0.45596807979449	0.029717191527121	0.0320398582702939	0.0320398582702939	0.173923121337918	0.112162446744025	0.13621728961461	0.0412975479061418	0.0944598475232895	0.0922274706276592	0.0304746095104476	0.0297171915271209	0.0188900644512234	0.0584675763092858	0.0385326001929201	0.0755052268787957	0.0486072559783444	0.237245984215139	0.0297171915271209	0.029717191527121
"Neopsylla_setosa"	1.71130152443604	0.0470754778273614	0.668404726505385	0.490444267486469	0.280589984425021	0.331654222763474	0.296469983546537	0.168567812987268	0.00801074307566444	0.115381640846552	0.162357437602714	0.246509131044548	0.108492812168976	0.0407175652343144	0.0608647753128324	0.316851654050891	1.25669522866541	0.383557400348862	0.0105919825111563	0.507441487767138	0.037727328009986	0.0178016512792543	0.213247761895437	0.149328189544051	0.0367833200614852	0.0523884440970816	0.14751008934315	0.214215835641121	0.0891717641585668	0.540521194057292	0.0271353454988297	0.0252530985982519	0.0252530985982519	0.126862171683455	0.0985668421203478	0.0854095239837366	0.0367833200614852	0.0913821102012738	0.0793436647867199	0.0278992286381391	0.0271353454988297	0.0173072461269827	0.0548533278160521	0.0356301504824242	0.0641724689522598	0.0444425916258124	0.367624337635453	0.0271353454988296	0.0271353454988297
"Oropsylla_ilovaiskii"	0.852349778553027	0.0481253927099024	1.0412610976958	0.563102102045945	0.33736305486517	0.335662216392708	0.682159558087285	0.218888038972003	0.00818940506197918	0.119803423522549	0.179688081422793	0.146555201024236	0.0853689240512983	0.0441683182047561	0.0741575126537079	0.221565965575576	0.127852466782954	1.37505186614522	0.010828213359728	0.52338075381039	0.0382914856100406	0.0181986779155093	0.267572802648542	0.193772103634246	0.0422326576534459	0.0578259471881778	0.201612568137669	0.355098468707308	0.100058604841624	0.395627751763325	0.0274632722503125	0.0303626749378653	0.0303626749378653	0.247199399362261	0.11302515091144	0.124076173730487	0.0422326576534459	0.086749204289332	0.0905658461196937	0.0287987268881105	0.0274632722503125	0.0179705135283824	0.0603055615122686	0.0378462567205227	0.0756035383476144	0.0454337857786949	0.19380230724386	0.0274632722503125	0.0274632722503125
"Citellophilus_lebedewi"	0.0706132167410421	2.25106845451112	0.139745640081022	0.212984518599244	0.241090546245152	0.603084012352012	0.0414024442699369	0.0333743299903733	0.383059968099581	0.505500822461033	0.0670225382626537	0.029876322541894	0.055857753591336	0.0687518277566612	0.0334097097600989	0.0231690901184483	0.0105919825111563	0.0324846400791841	1.506490402265	0.0735508490803364	0.555833639639257	0.851244373554625	0.129706773539696	0.0995923330385545	0.0159738388949433	0.0710413865363192	0.0385632454993472	0.0478787954600831	0.0870152254312625	0.127066500647601	0.0493432373742555	0.0216981491620637	0.0216981491620637	0.0218926575680278	0.052752059166104	0.0342752567693557	0.0159738388949433	0.12265926164732	0.113497111426162	0.582315525634157	0.0493432373742555	0.0758251233691549	0.0460183935995946	0.106763445859653	0.0310082082869878	0.125168360743411	0.0240363276550086	0.0493432373742555	0.0493432373742555
"Nosopsyllus_aralis"	0.56382387529682	0.0544821104298788	0.802438731427476	0.809220542384286	0.389132370533042	0.356134036913912	0.466210265698664	0.382279013796144	0.00927111543029451	0.148644926707317	0.389038288814747	0.109953773348916	0.0772550501380886	0.0830649736054405	0.0958930307381335	0.156793067122996	0.0845735812945231	0.261690376905195	0.0122584748467227	1.52459923670618	0.0413967142305883	0.0206024787339878	0.327756658054612	0.197071179239134	0.0606915406788215	0.0641601527318393	0.247594730646137	0.352492040428337	0.124851693410661	0.330866817754835	0.0291382393838655	0.0350219133479738	0.0350219133479738	0.177116795610672	0.183247069010113	0.107241399176447	0.0606915406788215	0.0920834249162112	0.118010193032893	0.0345552138528203	0.0291382393838655	0.0222967390060976	0.124912853105766	0.0596759771285458	0.103843404510981	0.0514349783899631	0.134052779301535	0.0291382393838655	0.0291382393838655
"Rhadinopsylla_li"	0.125757760033287	1.23518586586502	0.249311917570579	0.353939430363261	0.378141226162059	1.31255375931308	0.0717132970165143	0.0569440477637852	0.210189191460223	0.391415641080509	0.102774411868106	0.0543349910366546	0.0724474260167442	0.0618932184446724	0.0602399212686689	0.0413017365863451	0.018863664004993	0.0574372284150608	0.277916819819629	0.124190142691765	1.38530758194524	0.46708709213383	0.240639209580022	0.190407002338798	0.0265454572772445	0.141423472480201	0.0660667441877322	0.082202236016448	0.167968929757446	0.232290043663235	0.107390762125616	0.0340327103545853	0.0340327103545853	0.0385735644100678	0.0837024103021538	0.0564707829359375	0.0265454572772445	0.125346398224197	0.119290513793906	0.336629165981705	0.107390762125616	0.0587123461620763	0.0509761909704265	0.0865642944621789	0.0536534218481455	0.166103108287692	0.0433144099714875	0.107390762125616	0.107390762125616
"Oropsylla_silantiewi"	0.0593388375975144	1.89165416345472	0.117433310992456	0.178978587058188	0.202597097685002	0.506793287690767	0.0347919699747369	0.0280456554540952	1.07820165386519	0.424790607110112	0.056321460724919	0.0251061533965495	0.0469392887322152	0.0577746451736649	0.0280753863530243	0.0194698236289482	0.00890082563962715	0.027298016873264	0.425622186777313	0.0618074362019634	0.46708709213383	2.39600367525599	0.10899728868882	0.0836910361668525	0.0134233940293641	0.0596986441481674	0.0324060886549137	0.0402342818992295	0.0731220381775315	0.106778571972774	0.0414649053565173	0.0182337387916502	0.0182337387916502	0.0183971912336368	0.044329461484121	0.0288027367809712	0.0134233940293641	0.103075009787664	0.095375723887531	0.48934077784383	0.0414649053565172	0.0637185910665168	0.038670918991256	0.089717181394666	0.026057317888225	0.105183496423034	0.0201985946680744	0.0414649053565172	0.0414649053565172
"Neopsylla_teratura"	0.236941957661596	0.096079091510886	0.643114324594064	0.832923578069537	0.706226854519686	0.716164463300711	0.179399193162516	0.144129496244038	0.016349593303323	0.214068040357451	0.392276175564062	0.0736156619835902	0.0825619597432049	0.0910379084033432	0.311953806845152	0.0934215828627052	0.0355412936492394	0.133786401324271	0.0216177955899493	0.327756658054612	0.0802130698600075	0.0363324295629401	1.47114660132774	0.242505248745511	0.0624692683552153	0.12215569117683	0.163588406441892	0.203953224903458	0.184624959532045	0.284766055265037	0.0585952742700582	0.0635604169067717	0.0635604169067717	0.0982451076750318	0.214291824763901	0.121440706120238	0.0624692683552153	0.132823504844832	0.158139891315605	0.053728001643567	0.0585952742700582	0.0321102060536176	0.129229198283418	0.0730772648351221	0.202848481435533	0.0907054803236758	0.068668341541855	0.0585952742700581	0.0585952742700582
"Frontopsylla_elata"	0.248880315906752	0.110658147820616	0.736488523754706	0.871761955439821	0.813844426817317	0.859288441119291	0.185391392007768	0.145817405687895	0.0188304831375418	0.227758174167891	0.182890323416272	0.0807145280770591	0.0922466267969613	0.056960205045765	0.105311156067503	0.103616014523936	0.0373320473860129	0.145329077725684	0.0248980832596386	0.2956067688587	0.0952035011693988	0.0418455180834263	0.363757873118266	1.27521753011923	0.0653821466579866	0.143551416323319	0.175411335502278	0.217124398704026	0.208933562981305	0.317136098784992	0.0703054179097602	0.0732459984135585	0.0732459984135585	0.107997030339671	0.179778467840206	0.139529965551482	0.0653821466579866	0.148920706597375	0.172791871196729	0.0590618093848223	0.0703054179097602	0.0341637261251837	0.0667824150392555	0.059795818395778	0.112772166888363	0.104469144034944	0.0736535850206894	0.0703054179097602	0.0703054179097602
"Amphipsylla_schelkovnikovi"	0.245222133743235	0.0709948395330812	0.509019730564426	1.77688192113159	0.503706568185923	0.453653146950004	0.196012787324685	0.188203491849231	0.0120810546264277	0.199380605169778	0.21210701987979	0.0823175740733298	0.0828531512941874	0.0587126497677122	0.145695431169762	0.0825950958122836	0.0367833200614852	0.126697972960338	0.0159738388949433	0.364149244072929	0.0530909145544891	0.0268467880587282	0.374815610131292	0.261528586631946	1.13326614408487	0.0824506667962788	0.235538967390437	0.279641844538491	0.215716810881148	0.327305141972081	0.0371170756595458	0.045333591136733	0.045333591136733	0.0899146528988524	0.226323814694555	0.0911453668875314	0.133266144084869	0.112524599994584	0.208506825997069	0.0458809296704099	0.0371170756595458	0.0299070907754666	0.0741447718684232	0.0563277831709371	0.198829088111262	0.0670241664350125	0.0738262283944836	0.0371170756595458	0.0371170756595458
"Pectinoctenus_nemorosa"	0.174628146990272	0.157869747858487	0.395142530543046	0.549671111975192	1.16013213652869	1.29436730148051	0.111030537710453	0.0887914235051649	0.0268643898666753	0.287583103166013	0.168350119838054	0.0683689297737407	0.100579917805156	0.0612727883988385	0.0921899198228667	0.0617570497974149	0.0261942220485408	0.0867389207822667	0.0355206932681596	0.192480458195518	0.141423472480201	0.0596986441481674	0.36646707353049	0.287102832646637	0.0412253333981394	1.21031467149962	0.103425588198563	0.128407459183415	0.251540004897763	0.284912143818099	0.105902779212041	0.104411892287583	0.104411892287582	0.060544698733726	0.183516002649284	0.139974720036457	0.0412253333981394	0.192810320774805	0.188774691160624	0.0786581587430616	0.105902779212041	0.043137465474902	0.0654515317430395	0.0707102202543793	0.0827107973184294	0.149040244686943	0.0569602404467241	0.105902779212041	0.105902779212041
"Rhadinopsylla_bivirgis"	0.327800198540334	0.057130734073107	0.960204437857596	1.04683985506861	0.419559013040773	0.381212100606403	0.293440617553045	0.564656177376335	0.00972182659647409	0.151635907342326	0.2029646702736	0.0877701889675417	0.0763259207891879	0.0517404985055613	0.105839958672267	0.135588429188234	0.0491700297810501	0.201612568137669	0.0128544151664491	0.495189461292275	0.0440444961251548	0.0216040591032758	0.327176812883785	0.233881780669705	0.0785129891301455	0.0689503921323753	1.33432824175023	0.400352380699665	0.147463381262521	0.319134748667613	0.0311900809587057	0.0377603111736696	0.0377603111736696	0.152442538356619	0.161940351115375	0.124178710580853	0.0785129891301456	0.0948523616301531	0.139018686405164	0.035599801267798	0.0311900809587057	0.0227453861013489	0.0689502751390625	0.0460286104288515	0.126140970532666	0.0539354670600546	0.0886666148164438	0.0311900809587057	0.0311900809587057
"Mesopsylla_hebes"	0.357026392735202	0.0531986616223145	0.922335644196625	0.932139481794969	0.389692338316714	0.356050678416928	0.576709709522242	0.491145388041432	0.00905271342732662	0.140612616644579	0.200711695844318	0.0881660900608399	0.0729045505172844	0.0501065728197417	0.0969895713026438	0.136564166887976	0.0535539589102803	0.266323851530481	0.0119696988650208	0.528738060642505	0.041101118008224	0.0201171409496147	0.305929837355188	0.217124398704026	0.0699104611346227	0.0642037295917074	0.300264285524748	1.43002397016725	0.13411419072633	0.308087835425958	0.0291314191432032	0.0350723104485042	0.0350723104485042	0.212769892620201	0.150142903148099	0.1180825184262	0.0699104611346227	0.088971250677969	0.126074664079814	0.0330615913617076	0.0291314191432032	0.0210918924966868	0.0677080893338554	0.0436398502655706	0.113555768220812	0.05022331163989	0.0932286994376582	0.0291314191432032	0.0291314191432032
"Callopsylla_caspia"	0.198159475907926	0.128911445083352	0.433101597216839	0.958741381693991	0.941323613747771	1.01412924997034	0.13935795424853	0.121928779619854	0.0219366114532595	0.258182270500601	0.182935753185299	0.0730184778736038	0.0946709956348334	0.0604194088551297	0.110025090271832	0.0687030651357044	0.0297239213861889	0.100058604841624	0.0290050751437542	0.249703386821322	0.111979286504964	0.0487480254516877	0.36924991906409	0.278578083975074	0.0719056036270493	0.167693336598509	0.147463381262521	0.17881892096844	1.23959894022556	0.29904314320276	0.0829742113612095	0.0847191252372994	0.0847191252372994	0.0703346834554348	0.197785273331041	0.123698268986815	0.0719056036270493	0.166048413848065	0.195352069439439	0.0677324157188444	0.0829742113612095	0.0387273405750902	0.0683492784515008	0.0659160745598986	0.121416894249374	0.1217015519363	0.0625822364293106	0.0829742113612095	0.0829742113612095
