"Sideroxylon_puberulum"	"Psiadia_terebinthina"	"Aphloia_theiformis"	"Coffea_mauritiana"	"Polyscias_mauritiana"	"Dracaena_reflexa"	"Claoxylon_linostachys"	"Bertiera_zaluzania"	"Pittosporum_senacia"	"Coffea_macrocarpa"	"Antirhea_borbonica"	"Stillingia_lineata"	"Doratoxylon_apetalum"	"Mimusops_erythroxylon"	"Phyllanthus_phillyreifolius"	"Antidesma_madagascariense"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Erythroxylum_macrocarpum"	"Chassalia_coriacea"	"Chassalia_petrinensis"	"Erythrospermum_monticolum"	"Flagellaria_indica"	"Monimiastrum_globosum"	"Roussea_simplex"	"Cordemoya_integrifolia"	"Molinaea_alternifolia"	"Euodia_chapelieri"	"Faujasiopsis_flexuosa"	"Ochna_mauritiana"	"Agauria_salicifolia"	"Olea_lancea"	"Pandanus_wiehii"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_064"	"Pachycerina_crinicornis"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_064"	"Stomorhina_lunata"	"Chaetocnema_sp1_M_PL_064"	"Lygistorrhina_sp1_M_PL_064"	"Chrysomya_megacephala"	"Panara_naso"	"Psilopa_iceryae"	"Lygaeidae_sp1_M_PL_064"	"Ornidia_obesa"	"Sapromyza_sp1_M_PL_064"	"Zosterops_mauritianus"	"Drosophila_sp1_M_PL_064"	"Eristalinus_flaveolus"	"Musca_domestica"	"Polistes_hebraeus"	"Stomoxys_calcitrans"	"Ahasverus_advena"	"Allograpta_nasuta"	"Nacoleia_sp2_M_PL_064"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Acopsis_viridicans"	"Dysauxes_florida"	"Eilema_squalida"	"Lecithoceridae_sp1_M_PL_064"	"Mauritiborium_undulatus"	"Pheidole_megacephala"	"Bactrocera_cucurbitae"	"Calcidoidae_sp1_M_PL_064"	"Condica_capensis"	"Dioxyna_sororcula"	"Episyrphus_sp1_M_PL_064"	"Eumolpinae_sp1_M_PL_064"	"Fannia_pusio"	"Henotesia_narcissus"	"Homoneura_sp1_M_PL_064"	"Ischiodon_aegyptius"	"Lecithoceridae_sp2_M_PL_064"	"Limoniidae_sp1_M_PL_064"	"Melanostoma_bituberculatum"	"Miridae_sp1_M_PL_064"	"Mythimna_sp1_M_PL_064"	"Orthellia_albigena"	"Psyllidae_sp1_M_PL_064"	"Sarcophaga_arno"	"Spilogona_sp1_M_PL_064"	"Stomoxys_niger"	"Syritta_sp1_M_PL_064"	"Trichoplusia_indicator"	"Zaprionus_vittiger"
"Sideroxylon_puberulum"	1.94255623311525	0.267297289918244	0.149339617662546	0.235833357364583	0.168691686232959	0.0960574691064703	0.0521154065943899	0.169233267910698	0.113217656301474	0.209428934050865	0.0535624970763091	0.12136345312438	0.13889822730163	0.0627328695779802	0.0818705880516694	0.0814281119572238	0.166215709575193	0.144504565989179	0.216321373707279	0.0186202222357616	0.0728143652736895	0.0731071088912878	0.079329221839413	0.109875410368771	0.0636543230692345	0.046269250379023	0.115256202017558	0.0701998960565863	0.0569814378377307	0.0312944911525405	0.0265080126270005	0	0.0285796383699231	0.303837551821948	0.349306691187949	0.471253557813342	0.348914659064122	0.109714140648699	0.338593613452558	0.175655446684645	0.206368391345745	0.159559305383969	0.103445679087565	0.0511534563967083	0.0609856716571291	0.16867017408953	0.0200472967438683	0.165751406621413	0.0235833357364583	0.16417438017256	0.102841212341396	0.167802945745053	0.194186148575937	0.0277410160245762	0.0433609096028371	0.0224009426493819	0.0384681790554939	0.0200472967438683	0.015634621978317	0.102841212341396	0.0555174637919688	0.0224009426493819	0.0197775738663787	0.0184208823116256	0	0.0184208823116256	0.0163832321865801	0.0200472967438683	0.0235833357364583	0.0112919165240364	0.0146570601523003	0.0112919165240364	0.0146570601523003	0.0304619882239256	0.102841212341396	0.102841212341396	0.0253037529349439	0.0163832321865801	0.0314143401076297	0.0112919165240364	0.0237987665518239	0.0140825210186432	0.0253037529349439	0.0146570601523003	0.0164490995005397	0.102841212341396	0.0163832321865801
"Psiadia_terebinthina"	0.378671160717513	1.76884196888318	0.169440539956352	0.253716972942783	0.197398847555235	0.0718671157129641	0.149406324241286	0.102268209834869	0.154955568234469	0.140508257048989	0.0489471873481918	0.101880022313314	0.133219555456671	0.10964028237613	0.164496371777498	0.170099358792223	0.131249990093522	0.0867823580910813	0.120890129730007	0.0166502320735383	0.0752893619347166	0.142843831030673	0.0689403688565925	0.104988589983073	0.0720946459768933	0.0618161065269889	0.0718153380374921	0.0473470508209737	0.0607526883633983	0.0279835833168711	0.0288048021499805	0	0.0295510745593762	0.163533887859682	0.361179800170154	0.512085371555208	0.239129634614801	0.260767528192032	0.35497651348242	0.293433816684519	0.240499132371738	0.0707333624345019	0.0925012892974351	0.19542089423074	0.207094872071909	0.0715662981328669	0.132663147666238	0.0565890939736458	0.0253716972942783	0.0647485335180506	0.0200472967438683	0.0577068467738626	0.0824099940933032	0.0518751128096049	0.0442696434912314	0.0254160809934528	0.169674831316176	0.132663147666238	0.0448218972723857	0.0200472967438683	0.0431024728640347	0.0254160809934527	0.0188979461969531	0.037011683649937	0	0.037011683649937	0.0169401064353112	0.132663147666238	0.0253716972942783	0.0197352508277034	0.0306178845826001	0.0197352508277034	0.0306178845826001	0.0184082777702765	0.0200472967438683	0.0200472967438683	0.0296098271332853	0.0169401064353112	0.0210762385573483	0.0197352508277034	0.0206821106569778	0.012592612492592	0.0296098271332853	0.0306178845826001	0.0321398619819015	0.0200472967438683	0.0169401064353112
"Aphloia_theiformis"	0.423128916710547	0.338881079912703	1.63362006453625	0.226223165740329	0.137770207035339	0.0914418377568439	0.126403939985937	0.151794255607695	0.186193947618208	0.14711061050359	0.0657264518290861	0.0992060709663805	0.13661493809883	0.0633361151939965	0.0683214532625896	0.101457542609662	0.141601600245138	0.135828034503492	0.155737833108517	0.0206921272251663	0.108246825795424	0.0623957326781884	0.0782608417095629	0.132268079646723	0.0577213488342435	0.0559409032919649	0.0935023601889886	0.0558026199196967	0.0558314933383707	0.0347766844120441	0.034833933346631	0	0.0424868791247038	0.427980414788928	0.519284078190824	0.619269926162329	0.247738678903888	0.372633544313186	0.233306222130441	0.18761751062519	0.127152308264514	0.0651330652802213	0.114956262362035	0.0577174785157843	0.0840027940445346	0.0811900117783154	0.0254160809934528	0.0730845836250446	0.0226223165740329	0.0699558222690453	0.0224009426493819	0.0763229253789451	0.0931941625469586	0.0254395405875118	0.0464305709104431	0.245043009680437	0.0407884079775354	0.0254160809934528	0.037921181995781	0.0224009426493819	0.0516434948986273	0.245043009680437	0.0238082543364101	0.0153723269840827	0	0.0153723269840827	0.0243555358039703	0.0254160809934528	0.0226223165740329	0.0114005007349194	0.0182623576697392	0.0114005007349194	0.0182623576697392	0.0273229660093851	0.0224009426493819	0.0224009426493819	0.0206655310553009	0.0243555358039703	0.0220665915755386	0.0114005007349194	0.0234782525128689	0.0156495079854198	0.0206655310553009	0.0182623576697392	0.0140390398525924	0.0224009426493819	0.0243555358039703
"Coffea_mauritiana"	0.445463008355323	0.338289297257044	0.150815443826886	1.60183213009654	0.144708713733508	0.0938582577886078	0.05606216098396	0.133203547678407	0.148712026787444	0.153331207533383	0.0550216217120853	0.129306293077071	0.13016871274321	0.113011424024472	0.0955790128078408	0.0979353040670398	0.157781430984076	0.114324797241131	0.150504475648631	0.022265920779848	0.0854264632022538	0.0901501618244926	0.091956806234038	0.208203461104302	0.0808164438659107	0.0711598374772681	0.0812579921189734	0.0537251765677582	0.0659815680526654	0.0374217155963833	0.0313535947594016	0	0.0335298868068846	0.208492539590203	0.409809727639701	0.557397240167139	0.397498597682735	0.120868787352461	0.384755258814043	0.353833268603258	0.274793606147273	0.068289323926492	0.123699559888045	0.0632838384368563	0.0638966526494925	0.0772486937393726	0.0253716972942783	0.0701356456658663	0.160183213009654	0.0749836744435995	0.0235833357364583	0.0718820864630074	0.0994292524815852	0.0406258427349158	0.197659836008429	0.0226223165740329	0.0468769751760425	0.0253716972942783	0.016818648295188	0.0235833357364583	0.0477594109004459	0.0226223165740329	0.0374766229987744	0.0215052778817642	0	0.0215052778817642	0.0192209542205071	0.0253716972942783	0.160183213009654	0.020342056324405	0.0176283547320672	0.020342056324405	0.0176283547320672	0.0239766385821133	0.0235833357364583	0.0235833357364583	0.0217063070600262	0.0192209542205071	0.0229996811300075	0.020342056324405	0.0275870418702114	0.0168397720183725	0.0217063070600262	0.0176283547320672	0.0202837864105108	0.0235833357364583	0.0192209542205071
"Polyscias_mauritiana"	0.477959777660051	0.394797695110471	0.137770207035339	0.217063070600262	1.75975196452536	0.0842030471611702	0.178089589840829	0.109263251153171	0.112737274725056	0.253112157460844	0.0471579129079055	0.0922433537309281	0.0885545908163316	0.065885419472313	0.0659781486637874	0.112682677749365	0.149160570484973	0.0755119880628829	0.103903090333116	0.0127795352834373	0.0522888278100577	0.106374202575207	0.0753741282789895	0.0775137151864882	0.0578333684026584	0.0535288235716675	0.0862849661857023	0.0552330664173897	0.0823490731043486	0.0214782105603989	0.0357708249508957	0	0.0205233649154476	0.163311202799561	0.25084112674436	0.635925776904813	0.213914318808518	0.143919727525019	0.517536090593921	0.157848876629082	0.122569685843126	0.327233371232874	0.0709974182413185	0.0738269047075926	0.346999498764338	0.0711140257243292	0.0296098271332853	0.0605566016924822	0.0217063070600262	0.0901194792413656	0.0253037529349439	0.05787941379906	0.0864988509621956	0.035793571084438	0.0356587757935941	0.0206655310553009	0.0444549105826375	0.0296098271332853	0.0534268769522485	0.0253037529349439	0.0591878844276842	0.0206655310553008	0.0139524687335679	0.0148450834493522	0	0.0148450834493522	0.011764986257263	0.0296098271332853	0.0217063070600262	0.0118593755050163	0.0202828819948857	0.0118593755050163	0.0202828819948857	0.0196673852075709	0.0253037529349439	0.0253037529349439	0.263962794678804	0.011764986257263	0.0379668236191267	0.0118593755050163	0.0226122384836968	0.00966519475217949	0.263962794678804	0.0202828819948857	0.0239341955794216	0.0253037529349439	0.011764986257263
"Dracaena_reflexa"	0.544325658269998	0.287468462851856	0.182883675513688	0.281574773365823	0.16840609432234	1.181057128394	0.0542160146763544	0.210978668453764	0.107727123052542	0.173637137898438	0.043192571919779	0.12704231200496	0.133709325120978	0.0762972594513766	0.137376834783569	0.0824859051056484	0.187405644273018	0.176457862344751	0.1890394044914	0.0195613977567948	0.0578995396124311	0.116882773411579	0.111936493537379	0.158489148555547	0.0469394884628768	0.0447882212636735	0.154505415940785	0.047712227917299	0.0799735752062471	0.0328762987509157	0.0235858887291499	0	0.0227255692978792	0.591481692122385	0.27775695808519	0.41930468851822	0.645863906145966	0.114732970745526	0.626529849745526	0.188465178084654	0.129742220742927	0.0801237255650578	0.108674431982194	0.0627062216505113	0.0630858532651466	0.105253463666396	0.0215601347138892	0.0951493117273286	0.0281574773365823	0.0885958273858501	0.0288172407319411	0.0968761704332201	0.107228174169552	0.0400321307188532	0.0566855240765808	0.0274325513270532	0.0524699225401923	0.0215601347138892	0.0162648044029063	0.0288172407319411	0.0454822280486662	0.0274325513270532	0.0285280467399984	0.030909787826303	0	0.030909787826303	0.013027396412797	0.0215601347138892	0.0281574773365823	0.0137335067012478	0.0148474629190167	0.0137335067012478	0.0148474629190167	0.0379761603216774	0.0288172407319411	0.0288172407319411	0.0252609141483511	0.013027396412797	0.0260455706847657	0.0137335067012478	0.0335809480612138	0.014794334437912	0.0252609141483511	0.0148474629190167	0.0262986240176054	0.0288172407319411	0.013027396412797
"Claoxylon_linostachys"	0.295320637368209	0.597625296965143	0.252807879971873	0.16818648295188	0.356179179681657	0.0542160146763544	1.80677354439938	0.0807024733614503	0.204131038959544	0.111093414737415	0.0346096788662264	0.071135670858906	0.1922732054343	0.060997060511695	0.0749172466148498	0.0855920090642191	0.0938915824134765	0.0666734496372901	0.0927313988480213	0.016644692866352	0.0512163398752613	0.0700088038249039	0.0520831472234966	0.0791587351572621	0.0466776449488504	0.0405234965439364	0.0605102262562156	0.0349917983011051	0.0422088965619215	0.0279742737249613	0.021200160729644	0	0.0201024134010401	0.145659929782831	0.24569616379049	0.376891746304783	0.18689485270565	0.704780200823417	0.233430398136416	0.171762985015932	0.141541578995591	0.0857255111411777	0.0924705159241776	0.0759804397645486	0.640280837544449	0.0770491610778991	0.0448218972723857	0.0440707770105812	0.016818648295188	0.0491991190233549	0.015634621978317	0.0445458579739104	0.0612961669842713	0.0267314517527085	0.0310672206234952	0.037921181995781	0.061678277760727	0.0448218972723858	0.542032063319815	0.015634621978317	0.0322383677004141	0.037921181995781	0.0142485723283072	0.0168563804883412	0	0.0168563804883412	0.0115236764719338	0.0448218972723857	0.016818648295188	0.0109794708921051	0.0154065616315595	0.0109794708921051	0.0154065616315595	0.0145264452050611	0.015634621978317	0.015634621978317	0.0534268769522485	0.0115236764719338	0.0166640122106122	0.0109794708921051	0.015624944167049	0.0125884231762326	0.0534268769522485	0.0154065616315594	0.0157519808606034	0.015634621978317	0.0115236764719338
"Bertiera_zaluzania"	0.575393110896372	0.245443703603686	0.182153106729234	0.239766385821133	0.131115901383806	0.126587201072258	0.0484214840168702	1.48311584810509	0.122384695278319	0.11584451300831	0.0352055387412914	0.138136523145983	0.117417351436422	0.0664561221463971	0.115302556047518	0.102433080070771	0.151096812434451	0.156112492722886	0.262878041746628	0.0225682363245231	0.0516099681990292	0.0615095634526038	0.117933904137341	0.147435069781567	0.0601879037272391	0.0599924955582347	0.104400611768743	0.0669419535043319	0.0596821604404828	0.0379298089487783	0.0374448379684209	0	0.0202569125181189	0.495137480429854	0.247584486332565	0.665686008327483	0.540521245020419	0.108705838208015	0.247081360800688	0.200423623020567	0.126350365326768	0.0675060503827429	0.125379090691795	0.0506858839598511	0.0526021081829084	0.0882010758277435	0.0184082777702765	0.336854547144836	0.0239766385821133	0.0750360914133733	0.0304619882239256	0.105019005348569	0.131098291270715	0.0258017537631873	0.0505149511427955	0.0273229660093852	0.0443513528809681	0.0184082777702765	0.0145264452050611	0.0304619882239256	0.0332191693848276	0.0273229660093851	0.0265383125606821	0.0259430751106916	0	0.0259430751106916	0.0116122428447816	0.0184082777702765	0.0239766385821133	0.0119621019863515	0.0184379544127388	0.0119621019863515	0.0184379544127388	0.266960852658917	0.0304619882239256	0.0304619882239256	0.0196673852075709	0.0116122428447816	0.0173766769512465	0.0119621019863515	0.0353801712412022	0.0170684140269502	0.0196673852075709	0.0184379544127388	0.0138396517768358	0.0304619882239256	0.0116122428447816
"Pittosporum_senacia"	0.38494003142501	0.371893363762726	0.22343273714185	0.267681648217399	0.135284729670067	0.0646362738315254	0.122478623375726	0.122384695278319	1.2665131884026	0.139263044220141	0.0624706063108248	0.131088927153637	0.12910588050593	0.132536965904354	0.0681565091465292	0.104708442275661	0.136059702550207	0.108691049525369	0.221778503754203	0.0769330216610056	0.102981026873945	0.0708597377529395	0.0768714052437344	0.215234270516442	0.0584887059490612	0.0852292082529195	0.06413604268335	0.0597740940004297	0.0548109597701803	0.129299196068917	0.0350152504638194	0	0.0404200530480233	0.211019459209401	0.494022870586951	0.622493341579011	0.234454170712298	0.355171696892502	0.219952325626233	0.446346291458668	0.130408086029122	0.0615613442177965	0.427405675894475	0.0626829628862349	0.0849282987454324	0.0686688140531046	0.0278920022822045	0.0756751988474931	0.0267681648217399	0.0657593812263237	0.0203791781342652	0.0781014398406036	0.110039304607157	0.0398000948571951	0.0655103335146994	0.0335149105712775	0.0432272168401736	0.0278920022822045	0.0367435870127178	0.0203791781342653	0.0490012294728923	0.0335149105712775	0.0387421686929594	0.0153352145579691	0	0.0153352145579691	0.0231707310466375	0.0278920022822045	0.0267681648217399	0.0238566538627837	0.018847519609619	0.0238566538627837	0.018847519609619	0.0220292451500975	0.0203791781342653	0.0203791781342653	0.0202927094505101	0.0231707310466375	0.0208894566330211	0.0238566538627837	0.0230614215731203	0.0581846382310125	0.0202927094505101	0.018847519609619	0.0159434409944114	0.0203791781342653	0.0231707310466375
"Coffea_macrocarpa"	0.593381979810784	0.281016514097978	0.14711061050359	0.229996811300075	0.253112157460844	0.0868185689492189	0.0555467073687073	0.0965370941735916	0.116052536850117	1.6659593184907	0.202428761593878	0.0753560282966538	0.0817688949939884	0.0587925762851869	0.0613187325228744	0.072317574622452	0.233029815803288	0.111806949123465	0.108886105241089	0.0131640501526399	0.124801741077695	0.0967915201727848	0.0564405506572916	0.0783755004745968	0.040598119867045	0.0360668292614519	0.0889785214958676	0.0389071673502998	0.0662772341801818	0.0221244540380502	0.0204097851474604	0	0.0489846833729954	0.179193805192311	0.598701685669944	0.362840624843741	0.231020187026249	0.0990943003501676	0.509638322585794	0.139173725457702	0.112157415108803	0.319275061500362	0.0731336119591105	0.0558714940282663	0.0757070743870872	0.0765058979300374	0.0210762385573483	0.0651239328450396	0.0229996811300075	0.323253604725827	0.0314143401076297	0.0729038194465727	0.0822105875681752	0.0323607557702102	0.0371072712154349	0.0220665915755386	0.0348729533749951	0.0210762385573483	0.0166640122106122	0.0314143401076297	0.34098684049085	0.0220665915755386	0.0141075900854274	0.0137967148176467	0	0.0137967148176467	0.0280803917424815	0.0210762385573483	0.0229996811300075	0.0105826637313337	0.0130171634320414	0.0105826637313337	0.0130171634320414	0.0173766769512465	0.0314143401076297	0.0314143401076297	0.0379668236191267	0.0280803917424815	0.249893897773605	0.0105826637313337	0.0169321651971875	0.0099560043171226	0.0379668236191267	0.0130171634320414	0.0217780920388766	0.0314143401076297	0.0280803917424815
