"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Alstonia_macrophylla"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Roscheria_melanochaetes"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_130"	"Phelsuma_sp1_M_PL_130"	"Unidentified_sp2_M_PL_130"	"Unidentified_sp1_M_PL_130"	"Unidentified_sp5_M_PL_130"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Rhynchium_brunneum"	"Unidentified_sp6_M_PL_130"	"Unidentified_sp7_M_PL_130"	"Hemipyrellia_sp1_M_PL_130"	"Mabuya_sechellensis"	"Unidentified_sp4_M_PL_130"	"Ornidia_obesa"	"Simosyrphus_aegyptius"	"Forcipomyia_sp1_M_PL_130"	"Lygistorrhina_sp1_M_PL_130"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_130"	"Ceratina_tabescens"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Polistes_olivaceus"
"Phelsuma_sp1_M_PL_130"	0.68262942812428	0.688340293926344	0.716519930720987	1.78962192131404	0.255216608204966	0.217888623144821	0.218430961405576	0.168194338422141	0	0.620101229323608	0.620101229323608	0.431781617112371	0.0476543280410546	1.26844328819711	0.051197207109321	0.156275271996493	0.0476543280410546	0.332930081961995	0.19361330983125	0.129853380708335	0.0779293089570399	0.0302749809159853	0.163338328915264	0.268443288197106	0.0779293089570399	0.163338328915264	0.11568400087421	0.0988515351503756	0.108620943955438	0.0302749809159853	0.051197207109321	0.0655292884216728	0.0476543280410546	0	0.0644867937648888
"Unidentified_sp2_M_PL_130"	1.95988955311703	0.856830354600591	0.679968539515375	0.34131471406214	0.306662394810454	0.17851138359416	0.173799480765172	0.23986568479824	0	0.493397414838905	0.493397414838905	0.318705116698753	0.0593190245492717	0.051197207109321	1.14699171648378	0.275309779865401	0.0593190245492717	0.112394375665705	0.310683732853116	0.114750583634632	0.102494847812955	0.0431758232636833	0.267507909589432	0.051197207109321	0.102494847812955	0.267507909589432	0.208188885040161	0.206310741033049	0.215990755316129	0.0431758232636833	0.146991716483777	0.0521398442295516	0.0593190245492717	0	0.0611971685563837
"Unidentified_sp1_M_PL_130"	1.223599021624	1.23833782492016	0.626139618689204	0.347278382214429	0.643515601169812	0.191600264747902	0.192295307465784	0.274076084431867	0	0.545905011750086	0.545905011750086	0.285945329822773	0.0857310801867801	0.0520917573321643	0.0917699266218003	1.32229201707179	0.0857310801867802	0.108444323014193	0.283187267688345	0.113832645106399	0.135064775384516	0.0493336951977361	0.233853572490609	0.0520917573321643	0.135064775384516	0.233853572490609	0.148122492303829	0.17750100680858	0.236560936885008	0.0493336951977361	0.0917699266218003	0.0576885922397352	0.0857310801867802	0	0.0563525656820283
"Unidentified_sp5_M_PL_130"	0.790920327323622	2.05770327755136	0.606414176571426	0.317695520273697	0.246301490033392	0.164244745784254	0.160975247879777	0.392587319845634	0	0.456990842592033	0.456990842592033	0.30400700923531	0.142456380753556	0.0476543280410546	0.0593190245492717	0.25719324056034	1.14245638075356	0.102231603932483	0.32701839876647	0.103850699626704	0.21312209832577	0.0706657175722141	0.256352681194256	0.0476543280410546	0.21312209832577	0.256352681194256	0.1138963004407	0.201775405302827	0.114736859806785	0.0706657175722141	0.0593190245492717	0.048292574363933	0.142456380753556	0	0.0545772758914283
"Nectarinia_dussumieri"	0.749295837771365	0.738339361734598	1.2609508007912	1.10976693987332	0.246015532098645	0.229001487889631	0.201394218619845	0.202077926484552	0	0.571735809526338	0.571735809526338	0.3872636028513	0.0511158019662415	0.166465040980998	0.0561971878328524	0.162666484521289	0.0511158019662415	1.27995061305221	0.257172588637522	0.182186018438098	0.0874898287334608	0.0363740267672193	0.220798561870302	0.166465040980998	0.0874898287334608	0.220798561870302	0.169682759904061	0.107312989799094	0.111550682555047	0.0363740267672193	0.0561971878328524	0.0604182655859535	0.0511158019662415	0	0.113485572071208
"Neophyllomyza_approximatonervis"	1.03561244284372	1.18089977332336	0.890921854010537	0.32268884971875	0.235399634939388	0.172229713079016	0.154652557158797	0.74443728018959	0	0.439041426156364	0.439041426156364	0.288011827223657	0.0817545996916174	0.0484033274578125	0.0776709332132789	0.212390450766259	0.0817545996916174	0.128586294318761	1.37360721019997	0.131851880784653	0.215753310125744	0.133998710434126	0.239608499765845	0.0484033274578124	0.215753310125744	0.239608499765845	0.157853900074227	0.159425532904896	0.130635851074641	0.133998710434126	0.0776709332132789	0.0463957671476392	0.0817545996916174	0	0.0801829668609483
"Rhynchium_brunneum"	0.765003890897545	0.75003283063731	1.30288142315478	0.432844602361117	0.27310367123969	0.775924913929212	0.230696373850684	0.206354399192823	0	0.654921372431664	0.654921372431664	0.291486660068766	0.0519253498133523	0.0649266903541676	0.0573752918173159	0.170748967659598	0.0519253498133523	0.182186018438098	0.263703761569306	1.35003680226269	0.0890691416680604	0.0371437918547081	0.226559969714598	0.0649266903541676	0.0890691416680604	0.226559969714598	0.174634619901246	0.109300641630668	0.118823617846246	0.0371437918547081	0.0573752918173159	0.0692089121552053	0.0519253498133523	0	0.11725932808393
"Unidentified_sp6_M_PL_130"	0.6832989854197	1.539215154575	0.539168602832676	0.259764363190133	0.199060844477387	0.135146558043732	0.130226636017952	1.25096096070658	0	0.36969895002874	0.36969895002874	0.245298301802823	0.106561049162885	0.03896465447852	0.0512474239064775	0.202597163076774	0.106561049162885	0.0874898287334608	0.431506620251487	0.0890691416680604	1.33173402209007	0.225172972927184	0.206333647324303	0.03896465447852	0.331734022090069	0.206333647324303	0.0997725981614183	0.157808473069362	0.0960361139138896	0.225172972927184	0.0512474239064775	0.0390679908053855	0.106561049162885	0	0.0485251742549408
"Unidentified_sp7_M_PL_130"	0.575677643515777	1.02072703159865	0.471923029093926	0.201833206106569	0.151820198921382	0.10604837030321	0.0994780241561265	2.10933460156752	0	0.282407057465448	0.282407057465448	0.186589594370336	0.0706657175722141	0.0302749809159854	0.0431758232636833	0.148001085593208	0.0706657175722141	0.0727480535344387	0.535994841736505	0.0742875837094163	0.450345945854368	1.37968022828215	0.156314613454351	0.0302749809159853	0.450345945854368	0.156314613454351	0.0856488958821366	0.113841540835897	0.0773353680209943	0.379680228282154	0.0431758232636833	0.0298434072468379	0.0706657175722141	0	0.0424730726184534
"Hemipyrellia_sp1_M_PL_130"	1.1889240426197	1.2342906872316	1.03058812898274	0.362974064256143	0.26325944694539	0.194290160670951	0.173044068159688	0.289471506396946	0	0.491252882386669	0.491252882386669	0.321819238174764	0.0854508937314186	0.0544461096384215	0.0891693031964775	0.233853572490609	0.0854508937314186	0.147199041246868	0.319477999687793	0.151039979809732	0.137555764882869	0.0521048711514502	1.26737312853634	0.0544461096384215	0.137555764882869	0.267373128536343	0.181922234804924	0.174620196927896	0.14840267875919	0.0521048711514502	0.0891693031964775	0.0519132204479063	0.0854508937314186	0	0.0927529316084467
"Mabuya_sechellensis"	0.68262942812428	0.688340293926344	0.716519930720987	1.78962192131404	0.255216608204966	0.217888623144821	0.218430961405576	0.168194338422141	0	0.620101229323608	0.620101229323608	0.431781617112371	0.0476543280410546	0.268443288197107	0.051197207109321	0.156275271996493	0.0476543280410546	0.332930081961995	0.19361330983125	0.129853380708335	0.0779293089570399	0.0302749809159853	0.163338328915264	1.26844328819711	0.0779293089570399	0.163338328915264	0.11568400087421	0.0988515351503756	0.108620943955438	0.0302749809159853	0.051197207109321	0.0655292884216728	0.0476543280410546	0	0.0644867937648888
"Unidentified_sp4_M_PL_130"	0.6832989854197	1.539215154575	0.539168602832676	0.259764363190133	0.199060844477387	0.135146558043732	0.130226636017952	1.25096096070658	0	0.36969895002874	0.36969895002874	0.245298301802823	0.106561049162885	0.03896465447852	0.0512474239064775	0.202597163076774	0.106561049162885	0.0874898287334608	0.431506620251487	0.0890691416680604	0.331734022090069	0.225172972927184	0.206333647324303	0.03896465447852	1.33173402209007	0.206333647324303	0.0997725981614183	0.157808473069362	0.0960361139138896	0.225172972927184	0.0512474239064775	0.0390679908053855	0.106561049162885	0	0.0485251742549408
"Ornidia_obesa"	1.1889240426197	1.2342906872316	1.03058812898274	0.362974064256143	0.26325944694539	0.194290160670951	0.173044068159688	0.289471506396946	0	0.491252882386669	0.491252882386669	0.321819238174764	0.0854508937314186	0.0544461096384215	0.0891693031964775	0.233853572490609	0.0854508937314186	0.147199041246868	0.319477999687793	0.151039979809732	0.137555764882869	0.0521048711514502	0.267373128536343	0.0544461096384215	0.137555764882869	1.26737312853634	0.181922234804924	0.174620196927896	0.14840267875919	0.0521048711514502	0.0891693031964775	0.0519132204479063	0.0854508937314186	0	0.0927529316084467
"Simosyrphus_aegyptius"	1.38792590026774	0.822584392071722	1.2426751051884	0.385613336247366	0.271738425401389	0.2093128681143	0.179078478299643	0.237913599672602	0	0.508383902283987	0.508383902283987	0.330725352644491	0.05694815022035	0.0578420004371049	0.10409444252008	0.222183738455743	0.05694815022035	0.169682759904061	0.315707800148455	0.174634619901246	0.0997725981614183	0.0428244479410683	0.272883352207386	0.0578420004371049	0.0997725981614183	0.272883352207386	1.21593520198704	0.16104259274043	0.165235588235393	0.0428244479410683	0.10409444252008	0.0537235434898929	0.05694815022035	0	0.111840759466956
"Forcipomyia_sp1_M_PL_130"	1.37540494022032	1.45726681607597	0.6431913580434	0.329505117167919	0.276481942421923	0.171378064689207	0.167387364322474	0.316226502321937	0	0.475194128715469	0.475194128715469	0.311356062967032	0.100887702651414	0.0494257675751878	0.103155370516524	0.266251510212871	0.100887702651414	0.107312989799094	0.318851065809793	0.109300641630668	0.157808473069362	0.0569207704179487	0.261930295391844	0.0494257675751878	0.157808473069362	0.261930295391844	0.16104259274043	1.20404307316794	0.165363807561457	0.0569207704179487	0.103155370516524	0.0502162092967423	0.100887702651414	0	0.057887222223906
"Lygistorrhina_sp1_M_PL_130"	1.43993836877419	0.828655098604558	0.636002339748093	0.362069813184794	0.842122656738022	0.205278024229726	0.207955337258788	0.214820466724984	0	0.590362096329114	0.590362096329114	0.276914490116505	0.0573684299033925	0.0543104719777191	0.107995377658065	0.354841405327512	0.0573684299033925	0.111550682555048	0.261271702149283	0.118823617846246	0.0960361139138896	0.0386676840104971	0.222604018138785	0.0543104719777191	0.0960361139138896	0.222604018138785	0.165235588235393	0.165363807561457	1.29747297542412	0.0386676840104971	0.107995377658065	0.0623866011776363	0.0573684299033925	0	0.0572402105773283
"Rhiparida_seychellensis"	0.575677643515777	1.02072703159865	0.471923029093926	0.201833206106569	0.151820198921382	0.10604837030321	0.0994780241561265	2.10933460156752	0	0.282407057465448	0.282407057465448	0.186589594370336	0.0706657175722141	0.0302749809159854	0.0431758232636833	0.148001085593208	0.0706657175722141	0.0727480535344387	0.535994841736505	0.0742875837094162	0.450345945854368	0.379680228282154	0.156314613454351	0.0302749809159853	0.450345945854368	0.156314613454351	0.0856488958821366	0.113841540835897	0.0773353680209943	1.37968022828215	0.0431758232636833	0.0298434072468379	0.0706657175722141	0	0.0424730726184534
"Scaptodrosophila_sp1_M_PL_130"	1.95988955311703	0.856830354600591	0.679968539515375	0.34131471406214	0.306662394810454	0.17851138359416	0.173799480765172	0.23986568479824	0	0.493397414838905	0.493397414838905	0.318705116698753	0.0593190245492717	0.051197207109321	0.146991716483777	0.275309779865401	0.0593190245492717	0.112394375665705	0.310683732853116	0.114750583634632	0.102494847812955	0.0431758232636833	0.267507909589432	0.051197207109321	0.102494847812955	0.267507909589432	0.208188885040161	0.206310741033049	0.215990755316129	0.0431758232636833	1.14699171648378	0.0521398442295516	0.0593190245492717	0	0.0611971685563837
"Ceratina_tabescens"	0.695197923060689	0.697559407479032	0.614524919447047	0.436861922811152	0.322814925003204	0.277035271867254	1.5270510286679	0.165796706926877	0	0.83512819805166	0.83512819805166	0.221268949765392	0.048292574363933	0.0655292884216728	0.0521398442295516	0.173065776719206	0.048292574363933	0.120836531171907	0.185583068590557	0.138417824310411	0.0781359816107709	0.0298434072468379	0.155739661343719	0.0655292884216728	0.0781359816107709	0.155739661343719	0.107447086979786	0.100432418593485	0.124773202355273	0.0298434072468379	0.0521398442295516	1.45811530860037	0.048292574363933	0	0.0553072427502342
"Cratopus_aurostriatus"	0.790920327323622	2.05770327755136	0.606414176571426	0.317695520273697	0.246301490033392	0.164244745784254	0.160975247879777	0.392587319845634	0	0.456990842592033	0.456990842592033	0.30400700923531	0.142456380753556	0.0476543280410546	0.0593190245492717	0.25719324056034	0.142456380753556	0.102231603932483	0.32701839876647	0.103850699626705	0.21312209832577	0.0706657175722141	0.256352681194256	0.0476543280410546	0.21312209832577	0.256352681194256	0.1138963004407	0.201775405302827	0.114736859806785	0.0706657175722141	0.0593190245492717	0.048292574363933	1.14245638075356	0	0.0545772758914283
"Megachile_seychellensis"	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0
"Polistes_olivaceus"	0.81596224741845	0.788338429542853	1.80538167086142	0.429911958432592	0.236814455992324	0.24011435263444	0.184357475834114	0.235961514546963	0	0.523370389729068	0.523370389729068	0.342745588590229	0.0545772758914283	0.0644867937648888	0.0611971685563837	0.169057697046085	0.0545772758914283	0.226971144142417	0.320731867443793	0.23451865616786	0.0970503485098817	0.0424730726184534	0.27825879482534	0.0644867937648888	0.0970503485098817	0.27825879482534	0.223681518933912	0.115774444447812	0.114480421154657	0.0424730726184533	0.0611971685563837	0.0553072427502342	0.0545772758914283	0	1.16248435037753
