"Cordia_martinicensis"	"Cordia_sp1_M_PL_041"	"Cornutia_pyramidata"	"Unidentified_sp21_M_PL_041"	"Croton_flavens"	"Vernonia_sp1_M_PL_041"	"Chamaecrista_glandulosa"	"Wedelia_calycina"	"Mimosa_casta"	"Lantana_camara"	"Gonzalagunia_hirsuta"	"Guettarda_scabra"	"Ipomoea_tiliacea"	"Calliandra_tergemina"	"Daphnopsis_americana"	"Lantana_involucrata"	"Tetrazygia_angustifolia"	"Wedelia_trilobata"	"Sida_rhombifolia"	"Byrsonima_spicata"	"Miconia_striata"	"Spermacoce_assurgens"	"Ludwigia_octovalvis"	"Odontonema_nitidum"	"Palicourea_crocea"	"Centrosema_virginianum"	"Coccoloba_sp1_M_PL_041"	"Desmodium_adscendens"	"Oxalis_barrelieri"	"Oxalis_frutescens"	"Stigmaphyllon_diversifolium"	"Orthorhyncus_cristatus"	"Apis_mellifera"	"Unidentified_sp1_M_PL_041"	"Unidentified_sp2_M_PL_041"	"Unidentified_sp8_M_PL_041"	"Xylocopa_sp1_M_PL_041"	"Unidentified_sp4_M_PL_041"	"Unidentified_sp3_M_PL_041"	"Wasmannia_auropunctata"	"Appias_drusilla"	"Unidentified_sp6_M_PL_041"	"Ascia_monuste"	"Unidentified_sp7_M_PL_041"	"Unidentified_sp5_M_PL_041"	"Coereba_flaveola"	"Electrostrymon_angerona"	"Polygonus_sp1_M_PL_041"	"Janonia_evarete"	"Dryas_iulia"	"Agraulis_vanillae"	"Allosmaitia_piplea"	"Urbanus_sp1_M_PL_041"	"Phoebis_sp1_M_PL_041"	"Unidentified_sp10_M_PL_041"	"Eulampis_holosericeus"	"Eulampis_jugularis"	"Marpesia_petreus"	"Unidentified_sp18_M_PL_041"	"Unidentified_sp13_M_PL_041"	"Unidentified_sp16_M_PL_041"	"Unidentified_sp20_M_PL_041"	"Cyanophaia_bicolor"	"Loxigilla_noctis"	"Unidentified_sp17_M_PL_041"	"Unidentified_sp19_M_PL_041"	"Unidentified_sp9_M_PL_041"	"Anartia_jatrophae"	"Anolis_oculatus"	"Hemiargus_hanno"	"Pyrgus_oileus"	"Unidentified_sp11_M_PL_041"	"Unidentified_sp12_M_PL_041"	"Unidentified_sp15_M_PL_041"
"Cordia_martinicensis"	1.860677547095	0.375213795614059	0.103043693932	0.310360000951769	0.0877192115886482	0.438627044561765	0.201421947959706	0.379923058673477	0.112474286766263	0.16721673026048	0.146009981009924	0.0775493330751351	0.106193526483231	0.17555964015082	0.0269801430717746	0.123771929337925	0.0263724829485463	0.109587109603548	0.0849650023235241	0.0443235007538593	0.0796967299234371	0.0399214243252985	0.0388156190427599	0.0252113729579068	0.0252113729579068	0	0.0305934900043166	0.0227164746569905	0	0.0252113729579068	0.0177900717488675	0.392176912678551	0.329757304210578	0.293027588317181	0.285138884280417	0.0700851576463079	0.203956600028777	0.204051815452669	0.151443164379936	0.0988337319381528	0.199630418976591	0.09836156700636	0.129242078877575	0.155241339958881	0.183382374629935	0.17444244548301	0.126638629088544	0.127265919555714	0.125663673933548	0.157351533126478	0.131049167526006	0.100741521493724	0.127308939873222	0.129147608943804	0.127308939873222	0.0281410346710545	0.0502274894813499	0.0728091214080652	0.0281410346710545	0.0254895006970572	0.0279324000856592	0.0728091214080652	0.0232647999225405	0.0231848311346999	0.0279324000856592	0.0263023656004715	0.0982986221051224	0.0246570996607983	0.0199455753392367	0.0222789472808264	0	0.0219014971514885	0	0.0222789472808264
"Cordia_sp1_M_PL_041"	0.719159774926947	1.6437833840968	0.103754664172832	0.24032646563962	0.0989122199735891	0.389341444776933	0.16834337431463	0.361786871947074	0.106104339002191	0.181993080867481	0.16748451205645	0.0998128321512226	0.128508772849385	0.176321370234726	0.0307321996371478	0.134746220820145	0.0308844154098229	0.0909685086769612	0.0471219730573594	0.0519065805207108	0.071890847037492	0.0350610446372945	0.0367517262399124	0.0302517303113922	0.0302517303113922	0	0.0216081989566187	0.0197237734321624	0	0.0302517303113922	0.0153741083671543	0.470582471510545	0.375615773342918	0.343160171220254	0.232050657597136	0.0712587262425271	0.144054659710791	0.141884387970045	0.131491822881083	0.0854117131508573	0.250877661355415	0.0874974945339561	0.08734799476241	0.0998462928996271	0.223130046706887	0.236731317550002	0.071414564704787	0.181098454470391	0.0736380420018878	0.209230326476951	0.184183543034461	0.0497704165786203	0.0782169109920613	0.176453881356832	0.0782169109920613	0.12328375380726	0.0553626794263205	0.0281410346710545	0.12328375380726	0.0141365919172078	0.0216293819075658	0.0281410346710544	0.0299438496453668	0.0233447994388873	0.0216293819075658	0.0250467834424897	0.0422776265882623	0.0204679144523163	0.0233579612343198	0.0242543197476261	0	0.0251226768084675	0	0.0242543197476261
"Cornutia_pyramidata"	0.592501240108998	0.311263992518497	1.47870535816667	0.194857574487884	0.054648925491898	0.37839974853879	0.267407502231828	0.280659631647864	0.12064557285052	0.132844594311041	0.183877158280884	0.0970256301959589	0.118858376127514	0.220544641063131	0.0211084922297919	0.131151651799002	0.0551893015159984	0.0738692835166299	0.0428948351559686	0.0927551285983166	0.0971081852254238	0.0363505596729802	0.0298690645766	0.0464455229673537	0.0464455229673537	0	0.0776326986545697	0.0185629259608327	0	0.0464455229673537	0.0150892529071864	0.722485912825502	0.257992682808568	0.613214461288871	0.209918213561374	0.0492660388980453	0.517551324363798	0.155706384990618	0.123752839738885	0.083829182817702	0.141474481950897	0.0944946967368614	0.080178554270157	0.0844779931499662	0.107822792588854	0.135462150420535	0.0751029774112731	0.0629243082211566	0.0641311180462924	0.0898719397405805	0.0704416575495746	0.0407220128386095	0.0669408114460567	0.0708553286939379	0.0669408114460567	0.0233447994388873	0.0598248307881603	0.0231848311346999	0.0233447994388873	0.0128684505467906	0.0175371817039096	0.0231848311346999	0.0291076890587877	0.332708705587501	0.0175371817039096	0.019430282191006	0.0360532816814905	0.0166205887912417	0.0417398078692425	0.0236072973238204	0	0.0275815737421326	0	0.0236072973238204
"Unidentified_sp21_M_PL_041"	0.71382800218907	0.288391758767544	0.0779430297951537	1.67468287254717	0.077560454116642	0.448930876640857	0.22888701076858	0.395630270524272	0.136643294021076	0.118680088327686	0.126495586111606	0.0512435713754519	0.0883301296665398	0.13036895122654	0.0331789927259313	0.11301232208582	0.0221535907458089	0.133237143424183	0.0441416501004187	0.0372329256232082	0.114505817635821	0.0366867791575527	0.0334012474329619	0.0186222015564136	0.0186222015564136	0	0.0213837739594126	0.0470464493270939	0	0.0186222015564136	0.0136947017712025	0.289678690877544	0.405521022205827	0.246151008286765	0.360049329864173	0.0656884855391981	0.142558493062751	0.302038517086123	0.313642995513959	0.0760816765066804	0.145127967914556	0.102187010606001	0.0688501586686237	0.234903488644046	0.256532870551612	0.104364475264813	0.208082188570865	0.0728299182282177	0.0867705994258698	0.0983139858515812	0.0709241978922086	0.178653858614905	0.0841820301148013	0.0784216240629944	0.0841820301148013	0.0216293819075658	0.0394296218589524	0.0279324000856592	0.0216293819075658	0.0132424950301256	0.150721458529245	0.0279324000856592	0.0153730714126356	0.0175371817039096	0.150721458529245	0.0273897879593727	0.0411748951157849	0.0299783572704412	0.0167548165304437	0.0203422179754476	0	0.018974337916741	0	0.0203422179754476
"Croton_flavens"	0.67251395551297	0.395648879894357	0.0728652339891973	0.258534847055473	1.35957938481537	0.351000517055434	0.187554399921947	0.482897904735596	0.123896212780826	0.155187893015016	0.136151401124659	0.0535740189396261	0.0752404832708704	0.115196614772477	0.0207375790166255	0.157178086297036	0.0196322242078299	0.0757077374174446	0.0758955879932225	0.0329953348030755	0.0608566694533406	0.0571243364973689	0.191569183752965	0.0199803913274993	0.0199803913274993	0	0.0184974085710556	0.0198650445690616	0	0.0199803913274993	0.0333157812914998	0.310806087316656	0.253459299092089	0.218135824531444	0.621670088799211	0.527511341538218	0.123316057140371	0.14239600450966	0.132433630460411	0.185087673841666	0.160699907529172	0.105815800914973	0.0715290764351689	0.105579612069923	0.135253278061999	0.106270236102376	0.0736980368444088	0.463863244913283	0.0659143233490831	0.117354643616146	0.0839232502113742	0.0495838997115871	0.0823114758349301	0.0785537484222348	0.0823114758349301	0.0296736659920767	0.0342086009518174	0.0263157634765945	0.0296736659920768	0.0227686763979667	0.0232681362349926	0.0263157634765945	0.0160722056818878	0.0163946776475694	0.0232681362349926	0.033431393404772	0.0490844398745612	0.017034240918925	0.014847900661384	0.0282920555334664	0	0.0204227101686989	0	0.0282920555334664
"Vernonia_sp1_M_PL_041"	0.720601573208614	0.333721238380228	0.108114213868226	0.320664911886326	0.0752143965118786	1.54855138008632	0.221757712491463	0.44506629218022	0.128716992161307	0.119283831298627	0.154171866450771	0.0556598466583583	0.0895645856611573	0.146159402225445	0.0299987236521461	0.127371686189129	0.0306323963173892	0.146847862688323	0.0512581569518576	0.0514830190208223	0.106408864336275	0.0595898040891634	0.0391014217493793	0.02047160852791	0.02047160852791	0	0.0351170807146109	0.038876060777831	0	0.02047160852791	0.0178097495972471	0.318447243767488	0.366651066859563	0.340359959082103	0.311854649507168	0.0709722405071071	0.234113871430739	0.246002714940368	0.259173738518873	0.0989430533180395	0.229641242568161	0.185689131075184	0.0715924528322544	0.187419308277755	0.212448401156272	0.112000441848287	0.0855690008262137	0.0757908646967656	0.160787953546535	0.105509917143278	0.0746976353769549	0.0570572949344543	0.158559466207985	0.15277627732018	0.158559466207986	0.0250290928785171	0.0420759421075771	0.0281974528646849	0.0250290928785171	0.0153774470855573	0.0288598420697694	0.0281974528646849	0.0166979539975075	0.0243256981203508	0.0288598420697693	0.0308122817663229	0.0435748999502422	0.0330407691048727	0.02316735855937	0.0229269035140431	0	0.0231257799676156	0	0.0229269035140431
"Chamaecrista_glandulosa"	0.661814971867605	0.288588641682223	0.152804286989616	0.326981443955115	0.0803804571094057	0.443515424982925	1.33574675484955	0.358299604691509	0.149072187185994	0.138086506453621	0.158597727305521	0.0738605766254724	0.0977755035896241	0.170270886629517	0.0224642280670875	0.139146641182839	0.0394389274249304	0.0852769373106507	0.0532240657224497	0.0662839116385385	0.11127937974309	0.0786116331591145	0.040104588440922	0.0328151019346651	0.0328151019346651	0	0.0496073895146231	0.0234652921237139	0	0.0328151019346651	0.0200146206871889	0.510457141205901	0.274562787486624	0.438210304721449	0.387938714995303	0.0669665591791103	0.330715930097487	0.322501067962971	0.156435280824759	0.111192337151049	0.149694373369358	0.260431166541891	0.0762933117508987	0.108642500690413	0.13028664881658	0.117239550010721	0.227064306031436	0.0716553928538078	0.0735961243814752	0.0972021841305116	0.072396826882638	0.0553254375507797	0.0792141707344525	0.0760529616127455	0.0792141707344525	0.0216441481261667	0.047540121302093	0.0258971075948193	0.0216441481261668	0.0159672197167349	0.0294283299559603	0.0258971075948193	0.0221581729876417	0.0343809645726635	0.0294283299559603	0.0248053572478737	0.0418643273115542	0.0191873108948964	0.0298277602373423	0.025046395412911	0	0.0237896590958281	0	0.025046395412911
"Wedelia_calycina"	0.672171565345382	0.33395711256653	0.0863568097378042	0.304330977326363	0.111437978015907	0.479302160809467	0.192930556372351	1.5844267861353	0.107255117923351	0.147121421418959	0.157181650172493	0.06436407260745	0.0956787279195168	0.138956722320922	0.029625904957565	0.141457311659216	0.0210394340342024	0.11603513027862	0.057745537331064	0.0353603933347939	0.0827236744356134	0.0664444986243241	0.0756754610073957	0.0266404462714978	0.0266404462714978	0	0.0211896754601987	0.0379453459357893	0	0.0266404462714978	0.022522530191771	0.414406942001077	0.362094393925795	0.233771489268915	0.328508844659621	0.177176436052082	0.141264503067991	0.158259296437479	0.252968972905262	0.125125167732061	0.240892079627799	0.195208748589125	0.0736277298040224	0.194195520520149	0.219242303962639	0.113029592955226	0.0784975108077179	0.0847805424477333	0.0832225516794838	0.187522090092356	0.0778310048983738	0.0536921535598442	0.166805732560777	0.082161430809284	0.166805732560777	0.0250467834424897	0.0423712221300297	0.0263023656004715	0.0250467834424897	0.0173236611993192	0.0273897879593727	0.0263023656004715	0.019309221782235	0.0194302821910059	0.0273897879593726	0.109691085193982	0.0436260267997907	0.0261079043126895	0.0159121770006572	0.0254623160986588	0	0.0235772475258739	0	0.0254623160986588
"Mimosa_casta"	0.646727148906011	0.318313017006573	0.12064557285052	0.34160823505269	0.0929221595856192	0.450509472564576	0.260876327575489	0.348579133250892	1.2098926869731	0.136714929636644	0.180811815053722	0.0573821231000195	0.107957208322126	0.153786780382129	0.0447569834407024	0.138767805503338	0.0508669270979567	0.12010595570425	0.0463813045897906	0.0854906337780786	0.142538074694903	0.0397237521503957	0.0367763809460962	0.0214133708646272	0.0214133708646272	0	0.0239345463857061	0.0266399528957891	0	0.0214133708646272	0.0162088546958413	0.333096880116424	0.547029797608585	0.565188078866186	0.492375817332879	0.0685584208341831	0.159563642571374	0.433541298007713	0.177599685971928	0.0900491927546739	0.154373892815609	0.104510655353575	0.0729834189143243	0.109145180446199	0.133018656721692	0.113753216657706	0.0895926977939998	0.0770568386735879	0.0812918777921595	0.097921279665252	0.073788878132498	0.0560514556771512	0.0784004392914573	0.0781415140341962	0.0784004392914573	0.023873476275493	0.0473583889297976	0.0253067145224091	0.023873476275493	0.0139143913769372	0.0307447411547421	0.0253067145224091	0.0172146369300059	0.0271452538913671	0.0307447411547421	0.024132401532754	0.0392211058993463	0.0270238400334563	0.0384707852001354	0.0249782049906008	0	0.0271217722580582	0	0.0249782049906008
"Lantana_camara"	0.769196959198209	0.436783394081955	0.106275675448833	0.237360176655373	0.0931127358090097	0.333994727636156	0.19332110903507	0.382515695689293	0.109371943709315	1.34318985553546	0.141562482521203	0.092993758871648	0.118369465887727	0.233943732070005	0.0227079115755666	0.161813572377082	0.0208310695819526	0.0771695303197323	0.046794039256029	0.0350102009780716	0.06004754045757	0.034136093966812	0.0354018510817029	0.040438938982345	0.040438938982345	0	0.0234848426061467	0.0181548152336462	0	0.040438938982345	0.0142978982062384	0.629050161947589	0.277541141479148	0.231456328688362	0.447713069098244	0.0703465095848818	0.156565617374311	0.140411037613142	0.121032101557641	0.0794327678124354	0.161171526898254	0.0881697589358827	0.30696474525377	0.0994143728350354	0.132173127391182	0.152480583299767	0.0763169985075218	0.090791586745736	0.068933245402579	0.331113795854829	0.304631939999416	0.05146142734587	0.0780519569360519	0.0843288556367859	0.0780519569360519	0.0327587545561466	0.0617246896352395	0.0300990114468864	0.0327587545561466	0.0140382117768087	0.0213624158989835	0.0300990114468864	0.0278981276614944	0.0239120269759874	0.0213624158989835	0.0264818558554126	0.0441372232236951	0.0173631443219398	0.0157545904401322	0.0291264430278748	0	0.0212343723781804	0	0.0291264430278748
