"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Memecylon_eleagni"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Phoenicophorium_borsigianum"	"Northea_hornei"	"Roscheria_melanochaetes"	"Campnosperma_seychellarum"	"Psychotria_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp2_M_PL_121"	"Rhiparida_seychellensis"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_121"	"Unidentified_sp4_M_PL_121"	"Unidentified_sp6_M_PL_121"	"Unidentified_sp1_M_PL_121"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_121"	"Cratopus_aurostriatus"	"Polistes_olivaceus"	"Simosyrphus_aegyptius"	"Unidentified_sp5_M_PL_121"	"Forcipomyia_litoraurea"	"Forcipomyia_sp1_M_PL_121"	"Lygistorrhina_sp1_M_PL_121"	"Nectarinia_dussumieri"	"Pachycerina_seychellensis"	"Unidentified_sp7_M_PL_121"	"Xylocopa_caffra"
"Apis_mellifera"	0.963995257895128	0.478013408332831	0.42973722080095	0.429737220800951	0.702337075653507	0.535343055295488	0.450192225911442	0.308516215371998	0.110330100285508	0.328640324915353	1.81751398377858	0.533518678944892	0.0788723392823286	0.218821365566258	0.185375865308871	0.422044246988413	0.106503526026542	0.128921166240285	0.0496485451284788	0.276725837312667	0.25807959175108	0.0462774323057998	0.139098433003071	0.186425356157216	0.128921166240285	0.139098433003071	0.0462774323057998	0.0462774323057998	0.0788723392823287	0.135057667773433	0.0903004811554509	0.0602260937207424	0.0903004811554509
"Lasioglossum_mahense"	0.958145038806134	0.285623901963096	0.443212303851632	0.443212303851632	0.68927001751432	0.7748127716651	0.199254705966374	0.688932876843874	0.108922249445543	0.145455935355453	0.622438458769041	1.62344786646638	0.0783936849932291	0.216029128066993	0.268900053332134	0.290791704505419	0.190506368338905	0.13296369115549	0.0490150122504943	0.231279493758196	0.24005224557729	0.103339931526581	0.165560121805553	0.142659062934926	0.13296369115549	0.165560121805553	0.103339931526581	0.103339931526581	0.0783936849932292	0.0597764117899122	0.0886204308232698	0.0871664368123238	0.0886204308232698
"Unidentified_sp2_M_PL_121"	2.00615723034009	0.332787447698197	0.193889618969866	0.193889618969866	0.500191213069904	0.636741504016864	0.210731888641508	0.359629890163061	0.148989414685499	0.153834278708301	0.552106374976301	0.470362109959375	1.16414013702783	0.295495672459574	0.289718039754182	0.368218548240911	0.125577902726356	0.0581668856909597	0.0670452366084748	0.303327611583194	0.210820893757265	0.0539444835244591	0.235773556229723	0.23901731275992	0.0581668856909597	0.235773556229723	0.0539444835244591	0.0539444835244591	0.164140137027826	0.0632195665924524	0.0643102988232733	0.0716334192018972	0.0643102988232734
"Rhiparida_seychellensis"	1.20387125816863	0.305717320873896	0.178705682315035	0.178705682315035	1.00394181845178	0.48960994821041	0.170241190848296	0.28117957522551	0.800593559535305	0.124276069319256	0.51058318632127	0.432058256133986	0.0984985574865246	1.58784389307835	0.195756612944022	0.26057626510835	0.0972580554574976	0.0536117046945105	0.360267101790887	0.296363188484095	0.252945750171241	0.0421769362838265	0.153579676660196	0.167284954683151	0.0536117046945105	0.153579676660196	0.0421769362838265	0.0421769362838265	0.0984985574865246	0.0510723572544889	0.129078233800943	0.0550811191736711	0.129078233800943
"Neophyllomyza_approximatonervis"	1.18033275455408	0.257529935127042	0.186688733688084	0.186688733688084	0.425977743830119	1.0602986128518	0.177000736869261	1.03441350349104	0.0987008132490869	0.12921053791456	0.432543685720699	0.537800106664268	0.0965726799180607	0.195756612944022	1.37101829938754	0.327101236986219	0.274445619469484	0.0560066201064253	0.0444153659620891	0.209285482385518	0.231996396413285	0.155162025523657	0.215856273863888	0.154516915321645	0.0560066201064253	0.215856273863888	0.155162025523657	0.155162025523657	0.0965726799180607	0.0531002210607783	0.0547685670638725	0.119283593945828	0.0547685670638725
"Phelsuma_sp1_M_PL_121"	1.12511223073612	0.300717330769056	0.219709711076866	0.219709711076866	0.459167351784905	0.896309528411726	0.617342508715978	0.349576458220781	0.0985372431081995	0.450660031362664	0.738577432229722	0.436187556758129	0.0920546370602276	0.195432198831262	0.245325927739664	1.58088922573454	0.153271290679436	0.0659129133230598	0.0443417593986898	0.21875183885561	0.227532023741702	0.0524364687331172	0.192889459006547	0.159716036483265	0.0659129133230598	0.192889459006547	0.0524364687331172	0.0524364687331172	0.0920546370602277	0.185202752614793	0.059035802372345	0.100834821946319	0.059035802372345
"Unidentified_sp4_M_PL_121"	0.767420516661066	0.219901178841465	0.183088291047193	0.183088291047193	0.388871009210227	1.27207716726927	0.160135160983137	1.37180531015504	0.0735565125308806	0.11689866751769	0.372762341092898	0.571519105016715	0.0627889513631781	0.145887083186246	0.411668429204227	0.306542581358873	1.34887947784105	0.054926487314158	0.0331004306388963	0.16226441778668	0.242584147741294	0.205770796523256	0.205897632680971	0.112266716602508	0.054926487314158	0.205897632680971	0.205770796523256	0.205770796523255	0.0627889513631782	0.0480405482949413	0.0499977011841721	0.143108681317793	0.0499977011841721
"Unidentified_sp6_M_PL_121"	0.710928602889508	0.282441196958768	0.322871741994791	1.55574845432356	0.514703993363443	0.484578182574464	0.240206399461658	0.368919527257925	0.0810933348320326	0.17535067160701	0.902448163681996	0.797782146932937	0.0581668856909597	0.160835114083531	0.168019860319276	0.263651653292239	0.109852974628316	1.46672453629707	0.0364920006744147	0.187892382724839	0.184240542573507	0.0553379290886888	0.112681931230587	0.121716155006682	0.0968615225984372	0.112681931230587	0.0553379290886888	0.0553379290886888	0.0581668856909597	0.0720619198384974	0.066176227718157	0.0545150455396272	0.066176227718157
"Unidentified_sp1_M_PL_121"	0.819441780770247	0.208093302443576	0.121640002248049	0.121640002248049	0.683355355416758	0.333263914328094	0.115878457636235	0.191391139439213	2.05754687665848	0.0845912740744517	0.347539815899352	0.294090073502966	0.0670452366084747	1.08080130537266	0.133246097886267	0.177367037594759	0.0662008612777925	0.0364920006744147	1.92589609449632	0.201726203926148	0.172173157679584	0.0287086709158819	0.104537426970385	0.11386622965828	0.0364920006744147	0.104537426970385	0.0287086709158819	0.0287086709158819	0.0670452366084748	0.0347635372908706	0.0878599742678689	0.0374921903619106	0.0878599742678689
"Hemipyrellia_germana"	1.2357791583019	0.725933939017345	0.20876931413871	0.20876931413871	0.995648240592811	0.556303462112896	0.203620962808881	0.303947593578349	0.149426817723073	0.148643302850483	0.645693620396222	0.462558987516391	0.101109203861065	0.296363188484095	0.209285482385518	0.291669118474147	0.108176278524453	0.0626307942416131	0.0672420679753828	1.39245625678762	0.353931192414251	0.0455921390367524	0.163693343348765	0.264444340139967	0.0626307942416131	0.163693343348765	0.0455921390367524	0.0455921390367524	0.101109203861065	0.0610862888426643	0.128011916647647	0.0625841394877008	0.128011916647647
"Ornidia_obesa"	0.858899937529598	0.703895532457204	0.204711713970563	0.204711713970563	0.974408293903006	0.957110285457021	0.199566417325801	0.360319053646321	0.127535672355247	0.145683484647835	0.602185714085854	0.48010449115458	0.0702736312524216	0.252945750171241	0.231996396413285	0.303376031655602	0.161722765160863	0.061413514191169	0.0573910525598614	0.353931192414251	1.39133246827574	0.0540478580469481	0.177948538366336	0.228650126055293	0.061413514191169	0.177948538366337	0.0540478580469481	0.0540478580469481	0.0702736312524217	0.0598699251977403	0.125281066358958	0.107674907113915	0.125281066358958
"Unidentified_sp3_M_PL_121"	0.659321465298945	0.173130129665154	0.184459763628963	0.184459763628963	0.341270645419966	0.704992360489299	0.121702069774007	2.2148663499431	0.0637970464797376	0.0888425109350253	0.323942026140598	0.620039589159486	0.0539444835244591	0.12653080885148	0.46548607657097	0.209745874932469	0.411541593046511	0.0553379290886888	0.0287086709158819	0.136776417110257	0.162143574140844	1.33222995249146	0.133256124079505	0.0928987626991187	0.0553379290886888	0.133256124079505	0.332229952491465	0.332229952491465	0.0539444835244591	0.0365106209322022	0.0438776544111385	0.0793116405550462	0.0438776544111385
"Cratopus_aurostriatus"	1.44083839918164	0.299729837857987	0.187803218717645	0.187803218717645	0.468331293035196	1.23795173903305	0.204650070416888	0.444187080265018	0.116152696633762	0.149394551404328	0.486844515510749	0.496680365416659	0.117886778114862	0.230369514990294	0.323784410795833	0.385778918013094	0.205897632680971	0.0563409656152935	0.0522687134851927	0.245540015023148	0.266922807549505	0.0666280620397526	1.25715634875608	0.185325991632909	0.0563409656152935	0.25715634875608	0.0666280620397526	0.0666280620397526	0.117886778114862	0.0613950211250664	0.0602140233902395	0.139269570641218	0.0602140233902395
"Polistes_olivaceus"	1.46066135575507	0.900765302286059	0.202860258344471	0.202860258344471	0.579332917454877	0.585042980026208	0.213374831079749	0.309662542330396	0.126518032953644	0.155763626688216	0.652488746550255	0.427977188804777	0.11950865637996	0.250927432024727	0.231775372982468	0.319432072966531	0.112266716602508	0.0608580775033412	0.0569331148291398	0.396666510209951	0.342975189082939	0.0464493813495594	0.185325991632909	1.32218084939432	0.0608580775033412	0.185325991632909	0.0464493813495594	0.0464493813495594	0.11950865637996	0.0640124493239246	0.0744856608156271	0.0658173352529484	0.0744856608156271
"Simosyrphus_aegyptius"	0.710928602889508	0.282441196958768	1.55574845432356	0.322871741994791	0.514703993363443	0.484578182574464	0.240206399461658	0.368919527257925	0.0810933348320326	0.17535067160701	0.902448163681996	0.797782146932937	0.0581668856909597	0.160835114083531	0.168019860319276	0.263651653292239	0.109852974628316	0.0968615225984372	0.0364920006744147	0.187892382724839	0.184240542573507	0.0553379290886888	0.112681931230587	0.121716155006682	1.46672453629707	0.112681931230587	0.0553379290886888	0.0553379290886888	0.0581668856909597	0.0720619198384974	0.0661762277181569	0.0545150455396272	0.066176227718157
"Unidentified_sp5_M_PL_121"	1.44083839918164	0.299729837857987	0.187803218717645	0.187803218717645	0.468331293035196	1.23795173903305	0.204650070416888	0.444187080265018	0.116152696633762	0.149394551404328	0.486844515510749	0.496680365416659	0.117886778114862	0.230369514990294	0.323784410795832	0.385778918013094	0.205897632680971	0.0563409656152935	0.0522687134851927	0.245540015023148	0.266922807549505	0.0666280620397526	0.25715634875608	0.185325991632909	0.0563409656152935	1.25715634875608	0.0666280620397526	0.0666280620397526	0.117886778114862	0.0613950211250664	0.0602140233902395	0.139269570641218	0.0602140233902395
"Forcipomyia_litoraurea"	0.659321465298945	0.173130129665154	0.184459763628963	0.184459763628963	0.341270645419966	0.704992360489299	0.121702069774007	2.2148663499431	0.0637970464797376	0.0888425109350252	0.323942026140598	0.620039589159486	0.0539444835244591	0.12653080885148	0.46548607657097	0.209745874932469	0.411541593046511	0.0553379290886888	0.0287086709158819	0.136776417110257	0.162143574140844	0.332229952491465	0.133256124079505	0.0928987626991187	0.0553379290886888	0.133256124079505	1.33222995249146	0.332229952491465	0.0539444835244591	0.0365106209322022	0.0438776544111385	0.0793116405550462	0.0438776544111385
"Forcipomyia_sp1_M_PL_121"	0.659321465298945	0.173130129665154	0.184459763628963	0.184459763628963	0.341270645419966	0.704992360489299	0.121702069774007	2.2148663499431	0.0637970464797376	0.0888425109350252	0.323942026140598	0.620039589159486	0.0539444835244591	0.12653080885148	0.46548607657097	0.209745874932469	0.411541593046511	0.0553379290886888	0.0287086709158819	0.136776417110257	0.162143574140844	0.332229952491465	0.133256124079505	0.0928987626991187	0.0553379290886888	0.133256124079505	0.332229952491465	1.33222995249146	0.0539444835244591	0.0365106209322022	0.0438776544111385	0.0793116405550462	0.0438776544111385
"Lygistorrhina_sp1_M_PL_121"	2.00615723034009	0.332787447698197	0.193889618969866	0.193889618969866	0.500191213069904	0.636741504016864	0.210731888641508	0.359629890163061	0.148989414685499	0.153834278708301	0.552106374976301	0.470362109959375	0.164140137027826	0.295495672459574	0.289718039754182	0.368218548240911	0.125577902726356	0.0581668856909597	0.0670452366084748	0.303327611583194	0.210820893757265	0.0539444835244591	0.235773556229723	0.23901731275992	0.0581668856909597	0.235773556229723	0.0539444835244591	0.0539444835244591	1.16414013702783	0.0632195665924524	0.0643102988232734	0.0716334192018972	0.0643102988232734
"Nectarinia_dussumieri"	0.772683591685529	0.288023698023986	0.240206399461658	0.240206399461658	0.429597527956673	0.529515339179381	1.62771832650603	0.243404139548014	0.0772523050908235	0.288234378349404	0.945403674414029	0.358658470739474	0.0632195665924523	0.153217071763467	0.159300663182335	0.740811010459174	0.0960810965898825	0.0720619198384974	0.0347635372908706	0.183258866527993	0.179609775593221	0.0365106209322022	0.122790042250133	0.128024898647849	0.0720619198384974	0.122790042250133	0.0365106209322022	0.0365106209322022	0.0632195665924523	1.48831549795181	0.0552339678801437	0.0595704756576804	0.0552339678801437
"Pachycerina_seychellensis"	0.786014763395563	0.376271212479915	0.22058742572719	0.22058742572719	1.82827888686868	0.498824426286271	0.184113226267146	0.292517696074257	0.195244387261931	0.134402655175016	0.632103368088156	0.531722584939619	0.0643102988232733	0.38723470140283	0.164305701191617	0.23614320948938	0.0999954023683441	0.066176227718157	0.0878599742678689	0.384035749942942	0.375843199076874	0.0438776544111385	0.120428046780479	0.148971321631254	0.066176227718157	0.120428046780479	0.0438776544111385	0.0438776544111385	0.0643102988232734	0.0552339678801437	1.23506442831169	0.0561177479572056	0.235064428311687
"Unidentified_sp7_M_PL_121"	0.875519568023188	0.266672228017776	0.181716818465424	0.181716818465424	0.436471373000488	1.83916197404924	0.198568252192268	0.528744270366974	0.0833159785820235	0.144954824100355	0.421582656045197	0.522998620873943	0.0716334192018972	0.165243357521013	0.357850781837483	0.403339287785277	0.286217362635586	0.0545150455396272	0.0374921903619106	0.187752418463102	0.323024721341745	0.0793116405550461	0.278539141282437	0.131634670505897	0.0545150455396272	0.278539141282437	0.0793116405550461	0.0793116405550461	0.0716334192018972	0.0595704756576804	0.0561177479572056	1.20690572208054	0.0561177479572056
"Xylocopa_caffra"	0.786014763395563	0.376271212479915	0.22058742572719	0.22058742572719	1.82827888686868	0.498824426286271	0.184113226267146	0.292517696074257	0.195244387261931	0.134402655175016	0.632103368088157	0.531722584939619	0.0643102988232733	0.38723470140283	0.164305701191617	0.23614320948938	0.0999954023683441	0.066176227718157	0.0878599742678689	0.384035749942942	0.375843199076874	0.0438776544111385	0.120428046780479	0.148971321631254	0.066176227718157	0.120428046780479	0.0438776544111385	0.0438776544111385	0.0643102988232734	0.0552339678801437	0.235064428311687	0.0561177479572056	1.23506442831169
