"Sideroxylon_cinereum"	"Croton_fothergillifolius"	"Dodonaea_viscosa"	"Trochetia_blackburniana"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Claoxylon_linostachys"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_072"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Stomorhina_lunata"	"Stomoxys_niger"	"Musca_domestica"	"Ophyra_capensis"	"Dysauxes_florida"	"Melanostoma_annulipes"	"Nacoleia_sp2_M_PL_072"	"Pachycerina_crinicornis"	"Nacoleia_sp1_M_PL_072"	"Orchisia_costata"	"Ceratitis_roas"	"Chrysomya_megacephala"	"Diptera_sp1_M_PL_072"	"Diptera_sp2_M_PL_072"	"Eristalinus_flaveolus"	"Graphomya_maculata"	"Henotesia_narcissus"	"Homoneura_sp1_M_PL_072"	"Homoneura_sp2_M_PL_072"	"Limnophora_quaterna"	"Lygistorrhina_sp1_M_PL_072"	"Orthellia_albigena"	"Paragus_borbonicus"	"Phorinia_sp1_M_PL_072"	"Sapromyza_sp1_M_PL_072"	"Technomyrmex_albipes"	"Unidentified_sp1_M_PL_072"
"Sideroxylon_cinereum"	3.17163702687388	0.350455574001194	0.722542823781662	0.113623440591236	0.663550645395209	0.241348384093659	0	0.252496534647191	0.213317441435293	0.209352578242669	0.356406541077728	0.272434581562884	0.22488488572204	0.122199143447805	0.222639953343176	0.22488488572204	0.135486518548312	0.22488488572204	0.28400202584963	0.0630820033202149	0.133766587734552	0.0746494476069611	0.150235438115079	0	0.0591171401275906	0.150235438115079	0.0591171401275906	0.150235438115079	0.0591171401275906	0.150235438115079	0.150235438115079	0.0591171401275906	0.150235438115079	0.150235438115079	0.150235438115079	0.150235438115079	0.0591171401275906	0.0746494476069611
"Croton_fothergillifolius"	1.33173118120454	2.13744783671163	0.967075178628885	0.047709078141339	0.41101293432343	0.368181685727024	0	0.10602017364742	0.447822613928308	0.142206336117124	0.298899796946617	0.526946946725217	0.109320958431601	0.463864943405002	0.173536509038322	0.109320958431601	0.4951951163262	0.109320958431601	0.18844529122851	0.384740610608093	0.125363287908295	0.0462389551113858	0.0630820033202149	0	0.0791243327969089	0.0630820033202149	0.0791243327969088	0.0630820033202149	0.0791243327969089	0.0630820033202149	0.0630820033202149	0.0791243327969088	0.0630820033202149	0.0630820033202149	0.0630820033202149	0.0630820033202149	0.0791243327969088	0.0462389551113859
"Dodonaea_viscosa"	1.24802851380469	0.439579626649493	2.68481412519111	0.0447104421133038	0.633249148167126	0.212776038811121	0	0.099356538029564	0.138241472924499	0.2787837503705	0.413857091182637	0.357908083167408	0.130357669296392	0.298790943039818	0.122949951770927	0.130357669296392	0.142957144440245	0.130357669296392	0.350024279539301	0.0791243327969088	0.290907139411711	0.0712405291688017	0.0591171401275906	0	0.219666610242909	0.0591171401275906	0.219666610242909	0.0591171401275906	0.219666610242909	0.0591171401275906	0.0591171401275906	0.219666610242909	0.0591171401275906	0.0591171401275906	0.0591171401275906	0.0591171401275906	0.219666610242909	0.0712405291688017
"Trochetia_blackburniana"	2.15884537123348	0.238545390706695	0.491814863246342	1.75801259401588	0.451660523336235	0.164279152198205	0	1.68447243114641	0.145199266859317	0.142500494434086	0.242596048968874	0.185438664761291	0.153072905407439	0.0831775682291785	0.151544842191574	0.153072905407439	0.0922219159866665	0.153072905407439	0.193312303309412	0.0429381703272051	0.0910512067772999	0.0508118088753265	0.102261096532112	0	0.0402393979019734	0.102261096532112	0.0402393979019734	0.102261096532112	0.0402393979019734	0.102261096532112	0.102261096532112	0.0402393979019734	0.102261096532112	0.102261096532112	0.102261096532112	0.102261096532112	0.0402393979019734	0.0508118088753265
"Psiadia_terebinthina"	1.57593278281362	0.256883083952144	0.870717578729798	0.0564575654170294	2.28423158133323	0.218935302491019	0	0.125461256482288	0.120888402718347	0.145889976775763	0.468546620423057	0.192128931887149	0.331625500506949	0.117479484280188	0.140330038354267	0.331625500506949	0.111919545858692	0.331625500506949	0.402866029675751	0.0462389551113859	0.32821658206879	0.256976052899988	0.0746494476069611	0	0.0712405291688017	0.0746494476069611	0.0712405291688017	0.0746494476069611	0.0712405291688017	0.0746494476069611	0.0746494476069611	0.0712405291688017	0.0746494476069611	0.0746494476069611	0.0746494476069611	0.0746494476069611	0.0712405291688017	0.256976052899988
"Erythroxylum_macrocarpum"	1.52853976592651	0.613636142878373	0.780178808974109	0.0547597173994016	0.583827473309384	1.70221598624907	0	0.121688260887559	0.182859020946205	0.136237326871434	0.71258271349346	0.246691832589541	0.138085105975403	0.174287317361443	0.583069311102819	0.138085105975403	0.621119301592827	0.138085105975403	0.20191791761874	0.110454505718107	0.129513402390642	0.0656805907473057	0.0724045152280976	0	0.0638328116433362	0.0724045152280976	0.0638328116433362	0.0724045152280976	0.0638328116433362	0.0724045152280976	0.0724045152280976	0.0638328116433362	0.0724045152280976	0.0724045152280976	0.0724045152280976	0.0724045152280976	0.0638328116433362	0.0656805907473057
"Claoxylon_linostachys"	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	2.39871707914831	0.26505043411855	0.546460959162602	0.842236215573204	0.50184502592915	0.182532391331339	0	1.87163603460712	0.161332518732575	0.15833388270454	0.269551165520971	0.206042960845879	0.170081006008265	0.0924195202546428	0.168383157990638	0.170081006008265	0.102468795540741	0.170081006008265	0.214791448121569	0.047709078141339	0.101168007530333	0.0564575654170294	0.113623440591236	0	0.0447104421133038	0.113623440591236	0.0447104421133038	0.113623440591236	0.0447104421133038	0.113623440591236	0.113623440591236	0.0447104421133038	0.113623440591236	0.113623440591236	0.113623440591236	0.113623440591236	0.0447104421133038	0.0564575654170294
"Chaetocnema_sp1_M_PL_072"	2.02651569363529	1.11955653482077	0.760328101084746	0.0725996334296587	0.483553610873388	0.274288531419307	0	0.161332518732575	1.29751302491362	0.158201511461907	0.294887852110955	0.359721687729645	0.150392629869138	0.263728839083763	0.178279408071674	0.150392629869138	0.283806735693531	0.150392629869138	0.212601292685163	0.201520176267739	0.116608444039281	0.0543997812232561	0.0959928486458821	0	0.0622086628160248	0.0959928486458821	0.0622086628160247	0.095992848645882	0.0622086628160247	0.0959928486458821	0.0959928486458821	0.0622086628160247	0.0959928486458821	0.0959928486458821	0.0959928486458821	0.0959928486458821	0.0622086628160247	0.0543997812232561
"Fannia_pusio"	1.98884949330536	0.355515840292809	1.53331062703775	0.0712502472170429	0.583559907103051	0.204355990307151	0	0.15833388270454	0.158201511461907	1.21966134787593	0.346618634517164	0.283654199128632	0.159859149758294	0.18944553891943	0.155515457301346	0.159859149758294	0.125299648344851	0.159859149758294	0.285311837425019	0.0639928512527057	0.191103177215818	0.0656504895490932	0.0942086602092012	0	0.125452687666725	0.0942086602092012	0.125452687666725	0.0942086602092011	0.125452687666725	0.0942086602092012	0.0942086602092011	0.125452687666725	0.0942086602092011	0.0942086602092011	0.0942086602092011	0.0942086602092011	0.125452687666725	0.0656504895490933
