"Marmota_caudata"	"Cricetulus_migratorius"	"Microtus_juldaschi"	"Alticola_argentatus"	"Oropsylla_silantiewi"	"Citellophilus_lebedewi"	"Amphipsylla_anceps"	"Callopsylla_caspia"	"Rhadinopsylla_li"	"Neopsylla_meridiana"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Amphipsylla_montana"	"Leptopsylla_nana"	"Neopsylla_pleskei"	"Amphipsylla_phaiomydis"	"Paraneopsylla_ioffi"	"Rhadinopsylla_dahurica"	"Pectinoctenus_pamirensis"	"Neopsylla_teratura"	"Frontopsylla_elata"	"Frontopsylla_protera"	"Paradoxopsyllus_naryni"
"Marmota_caudata"	1.92281682762764	1.28700999290727	1.18556968335062	0.867761390851307	0.37050042529919	0.288422524144146	0.534497163958756	0.534497163958756	0.534497163958756	0.159298500729479	0.24607463981461	0.159298500729479	0.24607463981461	0.24607463981461	0.163996738659567	0.168854040240174	0.452419262803713	0.159298500729479	0.0772205995744361	0.0772205995744361	0.0820779011550433	0.159298500729479	0.0772205995744361
"Cricetulus_migratorius"	0.514803997162907	2.64971479828712	1.24185812338401	0.856780975902799	0.163195392731791	0.0772205995744361	0.407856378219298	0.407856378219298	0.407856378219298	0.244957681054582	0.330635778644862	0.244957681054582	0.330635778644862	0.330635778644862	0.244660985487507	0.171652890747634	0.321881585061944	0.244957681054582	0.158982887897228	0.158982887897228	0.0859747931573546	0.244957681054582	0.158982887897227
"Microtus_juldaschi"	0.547186007700288	1.43291321928924	2.42507383116321	0.857984836584101	0.249967627927881	0.0820779011550432	0.421740904743645	0.421740904743646	0.421740904743645	0.253864519930192	0.339663003588602	0.253864519930192	0.339663003588602	0.339663003588602	0.171773276815765	0.253688210431248	0.253851177970808	0.253864519930192	0.0859747931573545	0.0859747931573545	0.167889726772838	0.253864519930192	0.0859747931573545
"Alticola_argentatus"	0.578507593900871	1.42796829317133	1.23931143062148	2.01737057704316	0.172574622743541	0.0867761390851306	0.459989778038137	0.459989778038137	0.459989778038137	0.17147658124869	0.373213638953006	0.17147658124869	0.373213638953006	0.373213638953006	0.287415155294596	0.287535541362726	0.374191294379726	0.17147658124869	0.0856780975902799	0.0856780975902798	0.0857984836584101	0.17147658124869	0.0856780975902798
"Oropsylla_silantiewi"	1.11150127589757	1.22396544548843	1.62478958153123	0.776585802345934	1.27921062395218	0.166725191384635	0.430307130916081	0.430307130916081	0.430307130916081	0.185923359296852	0.263581939531446	0.185923359296852	0.263581939531446	0.263581939531446	0.151096506963899	0.19014401280214	0.317821698348534	0.185923359296852	0.0734379267293058	0.0734379267293058	0.112485432567546	0.185923359296852	0.0734379267293058
"Citellophilus_lebedewi"	1.73053514486488	1.15830899361654	1.06701271501556	0.780985251766176	0.33345038276927	1.25958027172973	0.481047447562881	0.481047447562881	0.481047447562881	0.143368650656531	0.221467175833149	0.143368650656531	0.221467175833149	0.221467175833149	0.14759706479361	0.151968636216157	0.407177336523342	0.143368650656531	0.0694985396169925	0.0694985396169925	0.073870111039539	0.143368650656531	0.0694985396169925
"Amphipsylla_anceps"	0.801745745938134	1.52946141832237	1.37065794041685	1.03497700058581	0.21515356545804	0.12026186189072	1.41041895061596	0.410418950615963	0.410418950615963	0.186659388666662	0.290157088725243	0.186659388666662	0.290157088725243	0.290157088725243	0.195265385157923	0.198389403625901	0.315527247048643	0.186659388666662	0.0917676850993421	0.0917676850993421	0.0948917035673202	0.186659388666662	0.091767685099342
"Callopsylla_caspia"	0.801745745938134	1.52946141832237	1.37065794041685	1.03497700058581	0.21515356545804	0.12026186189072	0.410418950615963	1.41041895061596	0.410418950615963	0.186659388666662	0.290157088725243	0.186659388666662	0.290157088725243	0.290157088725243	0.195265385157923	0.198389403625901	0.315527247048643	0.186659388666662	0.0917676850993421	0.091767685099342	0.0948917035673203	0.186659388666662	0.091767685099342
"Rhadinopsylla_li"	0.801745745938134	1.52946141832237	1.37065794041685	1.03497700058581	0.21515356545804	0.12026186189072	0.410418950615963	0.410418950615963	1.41041895061596	0.186659388666662	0.290157088725243	0.186659388666662	0.290157088725243	0.290157088725243	0.195265385157923	0.198389403625901	0.315527247048643	0.186659388666662	0.091767685099342	0.091767685099342	0.0948917035673203	0.186659388666662	0.091767685099342
"Neopsylla_meridiana"	0.477895502188438	1.83718260790937	1.65011937954625	0.771644615619105	0.185923359296852	0.0716843253282657	0.373318777333324	0.373318777333325	0.373318777333324	1.22446999044315	0.301634452005059	0.224469990443148	0.301634452005059	0.301634452005059	0.187395418036472	0.191403495530497	0.259079743364738	0.224469990443148	0.110230956474562	0.110230956474562	0.114239033968587	0.224469990443148	0.110230956474562
"Amalaraeus_penicilliger"	0.49214927962922	1.65317889322431	1.47187301555061	1.11964091685902	0.175721293020964	0.073822391944383	0.386876118300324	0.386876118300324	0.386876118300324	0.201089634670039	1.31305372635594	0.201089634670039	0.313053726355941	0.313053726355941	0.21115482527936	0.213862992762482	0.284977217223743	0.201089634670039	0.0991907335934586	0.0991907335934585	0.101898901076581	0.201089634670039	0.0991907335934585
"Amphipsylla_primaris"	0.477895502188438	1.83718260790937	1.65011937954625	0.771644615619105	0.185923359296852	0.0716843253282657	0.373318777333325	0.373318777333325	0.373318777333325	0.224469990443148	0.301634452005059	1.22446999044315	0.301634452005059	0.301634452005059	0.187395418036472	0.191403495530497	0.259079743364738	0.224469990443148	0.110230956474562	0.110230956474562	0.114239033968587	0.224469990443148	0.110230956474562
"Amphipsylla_montana"	0.49214927962922	1.65317889322431	1.47187301555061	1.11964091685902	0.175721293020964	0.073822391944383	0.386876118300324	0.386876118300324	0.386876118300324	0.201089634670039	0.313053726355941	0.201089634670039	1.31305372635594	0.313053726355941	0.21115482527936	0.213862992762482	0.284977217223743	0.201089634670039	0.0991907335934586	0.0991907335934586	0.101898901076581	0.201089634670039	0.0991907335934585
"Leptopsylla_nana"	0.49214927962922	1.65317889322431	1.47187301555061	1.11964091685902	0.175721293020964	0.073822391944383	0.386876118300324	0.386876118300324	0.386876118300324	0.201089634670039	0.313053726355941	0.201089634670039	0.313053726355941	1.31305372635594	0.21115482527936	0.213862992762483	0.284977217223743	0.201089634670039	0.0991907335934586	0.0991907335934585	0.101898901076581	0.201089634670039	0.0991907335934585
"Neopsylla_pleskei"	0.4919902159787	1.83495739115631	1.11652629930247	1.29336819882568	0.151096506963899	0.073798532396805	0.390530770315846	0.390530770315846	0.390530770315846	0.187395418036472	0.316732237919041	0.187395418036472	0.316732237919041	0.316732237919041	1.23943426335195	0.206634794449662	0.313232795748751	0.187395418036472	0.110097443469378	0.110097443469378	0.0772979745670941	0.187395418036472	0.110097443469378
"Amphipsylla_phaiomydis"	0.506562120720522	1.28739668060726	1.64897336780311	1.29390993613227	0.19014401280214	0.0759843181080783	0.396778807251802	0.396778807251802	0.396778807251802	0.191403495530497	0.320794489143724	0.191403495530497	0.320794489143724	0.320794489143724	0.206634794449662	1.24355068830729	0.282619112557741	0.191403495530497	0.0772438008364355	0.0772438008364355	0.114159694694062	0.191403495530497	0.0772438008364355
"Paraneopsylla_ioffi"	0.904838525607426	1.60940792530972	1.10002177120683	1.12257388313918	0.211881132232356	0.135725778841114	0.420702996064857	0.420702996064857	0.420702996064857	0.172719828909825	0.284977217223743	0.172719828909825	0.284977217223743	0.284977217223743	0.208821863832501	0.18841274170516	1.34454764267361	0.172719828909825	0.096564475518583	0.096564475518583	0.0761553533912424	0.172719828909825	0.096564475518583
"Rhadinopsylla_dahurica"	0.477895502188438	1.83718260790937	1.65011937954625	0.771644615619105	0.185923359296852	0.0716843253282657	0.373318777333325	0.373318777333325	0.373318777333325	0.224469990443148	0.301634452005059	0.224469990443148	0.301634452005059	0.301634452005059	0.187395418036472	0.191403495530497	0.259079743364738	1.22446999044315	0.110230956474562	0.110230956474562	0.114239033968587	0.224469990443148	0.110230956474562
"Pectinoctenus_pamirensis"	0.463323597446617	2.38474331845841	1.11767231104561	0.771102878312519	0.146875853458612	0.0694985396169925	0.367070740397368	0.367070740397368	0.367070740397368	0.220461912949124	0.297572200780376	0.220461912949124	0.297572200780376	0.297572200780376	0.220194886938757	0.154487601672871	0.289693426555749	0.220461912949124	1.1430845991075	0.143084599107505	0.0773773138416191	0.220461912949124	0.143084599107505
"Neopsylla_teratura"	0.463323597446617	2.38474331845841	1.11767231104561	0.771102878312519	0.146875853458612	0.0694985396169925	0.367070740397368	0.367070740397368	0.367070740397368	0.220461912949124	0.297572200780376	0.220461912949124	0.297572200780376	0.297572200780376	0.220194886938757	0.154487601672871	0.289693426555749	0.220461912949124	0.143084599107505	1.1430845991075	0.0773773138416191	0.220461912949124	0.143084599107505
"Frontopsylla_elata"	0.49246740693026	1.28962189736032	2.18256644804689	0.772186352925691	0.224970865135093	0.0738701110395389	0.379566814269281	0.379566814269281	0.379566814269281	0.228478067937173	0.305696703229742	0.228478067937173	0.305696703229742	0.305696703229742	0.154595949134188	0.228319389388123	0.228466060173727	0.228478067937173	0.0773773138416191	0.0773773138416191	1.15110075409555	0.228478067937173	0.0773773138416191
"Frontopsylla_protera"	0.477895502188438	1.83718260790937	1.65011937954625	0.771644615619105	0.185923359296852	0.0716843253282657	0.373318777333324	0.373318777333324	0.373318777333324	0.224469990443148	0.301634452005059	0.224469990443148	0.301634452005059	0.301634452005059	0.187395418036472	0.191403495530497	0.259079743364738	0.224469990443148	0.110230956474562	0.110230956474562	0.114239033968586	1.22446999044315	0.110230956474562
"Paradoxopsyllus_naryni"	0.463323597446617	2.38474331845841	1.11767231104561	0.771102878312519	0.146875853458612	0.0694985396169925	0.367070740397368	0.367070740397368	0.367070740397368	0.220461912949124	0.297572200780376	0.220461912949124	0.297572200780376	0.297572200780376	0.220194886938757	0.154487601672871	0.289693426555749	0.220461912949124	0.143084599107505	0.143084599107505	0.0773773138416191	0.220461912949124	1.1430845991075
