"Prunus_mahaleb"	"Crataegus_monogyna"	"Juniperus_phoenicea"	"Berberis_vulgaris"	"Hedera_helix"	"Rosa_canina"	"Lonicera_arborea"	"Juniperus_sabina"	"Taxus_baccata"	"Juniperus_communis"	"Daphne_laureola"	"Rhamnus_myrtifolius"	"Rubus_ulmifolius"	"Sorbus_aria"	"Amelanchier_ovalis"	"Arum_italicum"	"Prunus_prostrata"	"Rhamnus_saxatilis"	"Rubia_peregrina"	"Cotoneaster_granatensis"	"Juniperus_oxycedrus"	"Lonicera_splendida"	"Lonicera_etrusca"	"Paeonia_officinalis"	"Polygonatum_odoratum"	"Turdus_viscivorus"	"Phoenicurus_ochruros"	"Turdus_merula"	"Fringilla_coelebs"	"Turdus_torquatus"	"Parus_ater"	"Turdus_iliacus"	"Erithacus_rubecula"	"Sylvia_communis"	"Sylvia_atricapilla"	"Garrulus_glandarius"	"Phoenicurus_phoenicurus"	"Turdus_pilaris"	"Coccothraustes_coccothraustes"	"Parus_major"	"Columba_palumbus"	"Parus_caeruleus"	"Parus_cristatus"	"Corvus_corone"	"Sylvia_melanocephala"	"Sitta_europaea"	"Sylvia_cantillans"	"Dendrocopos_major"	"Serinus_serinus"	"Pica_pica"	"Sylvia_borin"	"Turdus_philomelos"	"Loxia_curvirostra"	"Serinus_citinella"	"Sylvia_conspicillata"	"Corvus_corax"	"Ficedula_hypoleuca"	"Emberiza_cia"
"Prunus_mahaleb"	2.02011999985039	0.605763023122701	0.232464414626679	0.369755349660798	0.169056124470699	0.17881976504615	0.229072937657592	0.116722360554394	0.196834596581557	0.116419862583407	0.111279704866495	0.0855831747135739	0.273204407368197	0.0196518711500595	0.0806294559086819	0.0476228453591202	0.0476228453591202	0.071480451528509	0.0868352377175841	0.0476228453591202	0.0241252251608765	0.0574314528376726	0.0295570784206167	0.0227414324164253	0.0227414324164253	0.348475474545994	0.261909645453703	0.40429213184756	0.216800689910435	0.21835412388955	0.197047189470778	0.249432016049869	0.331752172569266	0.126095332046709	0.218276976870302	0.120751976039574	0.122169259172595	0.0919148663765606	0.163013091722691	0.169220748701535	0.163851443420013	0.121275521340815	0.0975055345769063	0.165531987703274	0.072724319994614	0.0975055345769063	0.072724319994614	0.072724319994614	0.072724319994614	0.0485512013462008	0.072724319994614	0.0722188788868039	0.0448984381499842	0.072724319994614	0.100044760731434	0.0247812145822923	0.100044760731434	0.0247812145822923
"Crataegus_monogyna"	0.688367071730343	1.79746289611529	0.269022542731561	0.4051790683265	0.1797328043832	0.251948914029338	0.240687003415981	0.133609733777729	0.210315241487538	0.133165731082757	0.112645524490664	0.0659840865056241	0.225074963282244	0.0268025247274089	0.0749244805301712	0.0484836047039758	0.0484836047039758	0.0712320093040426	0.0702286047197203	0.0484836047039758	0.025253221110638	0.0583651344758071	0.0296747068127087	0.0240154087928234	0.0240154087928234	0.364768749375882	0.207815778063101	0.426940600761304	0.223147770712988	0.297805830304543	0.197831378751391	0.317560657169312	0.326242612148699	0.0683572923264328	0.219390956527099	0.125216041878347	0.0706236663549688	0.154826305945344	0.177220759373995	0.173774956778177	0.172846338140591	0.12436101342618	0.0983137876051907	0.175313019779327	0.0247812145822923	0.0983137876051907	0.0247812145822923	0.0247812145822923	0.0247812145822923	0.0995797988438877	0.0247812145822923	0.124384322179423	0.101876825851199	0.0247812145822923	0.0472887109105167	0.0735325730228983	0.0472887109105167	0.0735325730228983
"Juniperus_phoenicea"	0.645734485074109	0.657610660010483	1.36669703308754	0.392592484304141	0.190864315321559	0.271805085254251	0.230854949702175	0.172438534536915	0.25880485450435	0.17315984749052	0.0829824828001759	0.0711670300747167	0.209299751138217	0.0350928083733105	0.0601776775160103	0.0499303634545907	0.0499303634545907	0.0741231285662439	0.0714806546139422	0.0499303634545907	0.0313011862686898	0.039400844130325	0.0189048336103163	0.02943707899754	0.02943707899754	0.452128246103297	0.207795594486433	0.523325848845156	0.159413415155623	0.389920093036783	0.126032224068776	0.401503479184499	0.273243792760676	0.0656206129606723	0.162613010410798	0.186818399044578	0.0698346387617777	0.219388117949708	0.24651201726742	0.117143337612776	0.247102717724611	0.0753867840125188	0.0501486957358241	0.243095423537918	0.0232464414626679	0.0501486957358241	0.0232464414626679	0.023246441462668	0.0232464414626679	0.0521403425498509	0.0232464414626679	0.0784103014780811	0.0574803263642594	0.0232464414626679	0.0441764165764897	0.0269022542731561	0.0441764165764897	0.0269022542731561
"Berberis_vulgaris"	0.660277410108568	0.636709964513071	0.252380882766948	1.48667497529463	0.205815944178152	0.216977384262773	0.263421200298056	0.146950100869454	0.213225636614071	0.133633509153748	0.128009267435088	0.101487653493666	0.230059843110059	0.0292391624373478	0.0788798097650643	0.0541245047710706	0.0541245047710706	0.0857865304880168	0.0754648933867096	0.0541245047710706	0.0271683181280608	0.0538075240081683	0.0215092476325835	0.0266525612396999	0.0266525612396999	0.392431261849767	0.298986186011101	0.473823310927998	0.251208816254548	0.324879582637198	0.143394984217224	0.347306279900996	0.366292580418276	0.0694154390909273	0.250001414761878	0.0750553008615925	0.14978824550952	0.171267232524758	0.123453140710237	0.20053338048511	0.12309721662835	0.145389175282409	0.0498172125848978	0.197078281715606	0.0237699867639085	0.0498172125848978	0.0237699867639085	0.0237699867639085	0.0237699867639085	0.121619188518501	0.0237699867639085	0.0734631658615571	0.0504571815505513	0.0237699867639085	0.0467759710749144	0.0260472258209893	0.0467759710749144	0.0260472258209893
"Hedera_helix"	0.603771873109638	0.564874528061486	0.245396976842004	0.411631888356305	1.25462403724922	0.223561832564593	0.300227395095751	0.157917433866601	0.239647890706298	0.158010138282647	0.127826189017968	0.0908835352953521	0.25386576956737	0.0366678854191332	0.0819558003230523	0.053579244632798	0.053579244632798	0.0948071574801045	0.0763768107454199	0.053579244632798	0.0328145802996647	0.0633160028821027	0.0221871627322684	0.0310276364707358	0.0310276364707358	0.473988382106268	0.372170294287218	0.551602426146415	0.319890978943156	0.40742094910148	0.147914418215123	0.428248576425029	0.300688108827495	0.07003540761231	0.316785354602947	0.0693839885368446	0.075462897986315	0.0992609572341767	0.12149508240482	0.130089972857024	0.12478620113218	0.0713063408184065	0.0448442908526441	0.124271176598595	0.021735787431947	0.0448442908526441	0.021735787431947	0.021735787431947	0.021735787431947	0.0495705533864596	0.021735787431947	0.0736457865409509	0.0482592095842139	0.021735787431947	0.047122364388684	0.0231085034206972	0.047122364388684	0.0231085034206972
"Rosa_canina"	0.558811765769218	0.692859513580681	0.305780720911033	0.379710422459853	0.195616603494019	1.37927977168361	0.234968463774436	0.156944632757185	0.246221063267559	0.157556646502376	0.082962639290438	0.0706686115383703	0.253328080917555	0.0363779125843077	0.06016648938836	0.050828757382211	0.050828757382211	0.0758473915526153	0.0733406052818834	0.050828757382211	0.0324052509080721	0.0389213197068207	0.018645583258615	0.0301290669816034	0.0301290669816034	0.46807584644993	0.208212157291374	0.535627857450727	0.157700172374933	0.40419902871453	0.124303888390767	0.419545932946193	0.275995872008101	0.0674522132440123	0.165518386598619	0.0790395484870957	0.0657277627587648	0.238501254963371	0.261908392419102	0.115034872343347	0.135099614475124	0.0728714321255544	0.0484614763959924	0.131699538112951	0.0201172235676918	0.0484614763959924	0.0201172235676918	0.0201172235676918	0.0201172235676918	0.0527542085578625	0.0201172235676918	0.208846035234462	0.183513227142706	0.0201172235676918	0.0454500316594473	0.0283442528283006	0.0454500316594473	0.0283442528283006
"Lonicera_arborea"	0.636313715715532	0.588346008350175	0.230854949702175	0.409766311574753	0.233510196185584	0.208860856688388	1.31873949897822	0.144853403975114	0.222778543857212	0.144615375768979	0.141777846068041	0.0850006813327314	0.240132177343771	0.0329108961804028	0.0993641306938071	0.0509743755115127	0.0509743755115127	0.0884425401662884	0.0731617908380968	0.0509743755115127	0.0298960852973183	0.0816182617927193	0.0425527285005859	0.0283693845962038	0.0283693845962038	0.431832343183487	0.342064112779124	0.504344615043623	0.303843036716593	0.365676624226698	0.283684856670573	0.386602797448599	0.301399878870785	0.0688690487515653	0.291128036644246	0.0700614890775747	0.0747496181953841	0.0969931617190647	0.118620921638955	0.237092079400294	0.121154842899927	0.0733181141371628	0.0469759941073572	0.122477221822901	0.0229072937657592	0.0469759941073572	0.0229072937657592	0.0229072937657592	0.0229072937657591	0.0504108203714036	0.0229072937657592	0.0715787644534188	0.0475655467190417	0.0229072937657592	0.0469205115001362	0.0240687003415981	0.0469205115001362	0.0240687003415981
"Juniperus_sabina"	0.583611802771972	0.587882828622009	0.310389362166448	0.41146028243447	0.221084407413242	0.251111412411496	0.260736127155206	1.21444503165083	0.24837983314804	0.181237619861946	0.08486379176728	0.078606999527147	0.224445142363615	0.0434285842977317	0.0619792899502203	0.0567093250087686	0.0567093250087686	0.0834982266149672	0.0792451093774261	0.0567093250087686	0.0377041800205576	0.0395967109204452	0.018649542762064	0.0353368172367142	0.0353368172367142	0.544615933630276	0.219572394161018	0.628210084208252	0.162922419009631	0.482539825530352	0.124330285080427	0.490948081883245	0.284966770294059	0.0672280719493803	0.167548413331792	0.076098713196427	0.0710431429144367	0.109789740349431	0.132291478321875	0.116678760999442	0.136664216000732	0.0715107951362839	0.0450597769797823	0.321149837050078	0.021010024899791	0.0450597769797823	0.021010024899791	0.021010024899791	0.021010024899791	0.0505007702364929	0.021010024899791	0.074744300212646	0.0522997859762846	0.021010024899791	0.0434545391361525	0.0240497520799913	0.0434545391361524	0.0240497520799913
"Taxus_baccata"	0.615108114317366	0.578366914090731	0.291155461317394	0.373144864074624	0.209691904368011	0.246221063267559	0.250625861839364	0.155237395717525	1.28941198561388	0.177759898370735	0.0952880827461533	0.0877203449678725	0.240333711286938	0.0354011523141951	0.0870708567233733	0.0630534256321219	0.0630534256321219	0.101093747814425	0.0856224958041742	0.0630534256321219	0.0319946021783664	0.0407787685792507	0.0200009212446909	0.0309847356019255	0.0309847356019255	0.462144253687515	0.35001245448486	0.550839744034231	0.161605479268798	0.393346136824389	0.133339474964606	0.415846595214635	0.427582533735952	0.0718640119853712	0.167288404536829	0.0749199029145126	0.0724478797248699	0.104463764535771	0.247678620913674	0.116294645703677	0.251975533002806	0.0697922409018562	0.0458043567827732	0.12685051826275	0.0221438921154252	0.0458043567827732	0.0221438921154252	0.0221438921154252	0.0221438921154252	0.0476483487864311	0.0221438921154252	0.0753937054136423	0.0513603342849485	0.0221438921154252	0.046177263244119	0.0236604646673481	0.046177263244119	0.0236604646673481
"Juniperus_communis"	0.582099312917037	0.58592921676413	0.311687725482936	0.374173825630493	0.221214193595705	0.252090634403801	0.260307676384162	0.181237619861946	0.284415837393176	1.21620009920323	0.0837681258062201	0.0781460024247951	0.224789161926379	0.0436349179810821	0.0622535664296014	0.0570083091302011	0.0570083091302011	0.0840107874266411	0.0795852357915702	0.0570083091302011	0.0378657877130234	0.0391604442028998	0.018599036587025	0.0354818797101909	0.0354818797101909	0.546950266965893	0.221281004225662	0.630788972625616	0.159922059234581	0.484832422012023	0.123993577246834	0.49324314824968	0.287019058933469	0.0673100621951223	0.164778775535914	0.0760941794082032	0.0684534076401264	0.107552832161292	0.136451157485363	0.1138580344524	0.327006978971518	0.0689794385075841	0.0449254068599095	0.132770982631028	0.0209555752650133	0.0449254068599096	0.0209555752650133	0.0209555752650133	0.0209555752650133	0.0480238632425708	0.0209555752650133	0.0748089441579618	0.0523300279653239	0.0209555752650133	0.0434344914576512	0.0239698315948962	0.0434344914576512	0.0239698315948962
"Daphne_laureola"	0.695498155415591	0.619550384698653	0.186710586300396	0.448032436022808	0.223695830781445	0.165925278580876	0.319000153653093	0.1060797397091	0.190576165492307	0.104710157257775	1.22749247519858	0.0672434074920845	0.255158174728351	0.0207154624328576	0.0918126193899416	0.064155962942222	0.064155962942222	0.0877658288564739	0.0869320226504993	0.064155962942222	0.0212752355893858	0.0839419974397131	0.0255955277402642	0.0214891832399923	0.0214891832399923	0.30730895851335	0.235503119474478	0.382029924266529	0.453805875440159	0.230171804809528	0.170636851601761	0.263373454749734	0.568890396029729	0.0766333578629462	0.441547794065123	0.0690542352354003	0.0740130410154814	0.0914849806536824	0.109160647693633	0.387271084063245	0.109341882159684	0.0791852617782555	0.0503831766053607	0.116950673555933	0.0250379335949613	0.0503831766053607	0.0250379335949613	0.0250379335949613	0.0250379335949613	0.0541473281832943	0.0250379335949613	0.0695276543235831	0.044011836850748	0.0250379335949613	0.0505537510677964	0.0253452430103994	0.0505537510677964	0.0253452430103994
"Rhamnus_myrtifolius"	0.713193122613116	0.483883301041243	0.21350109022415	0.473609049637108	0.212061582355822	0.188449630768987	0.255002043998194	0.131011665878578	0.233920919914326	0.130243337374658	0.0896578766561126	1.23085909998953	0.232832239448722	0.0214373814138492	0.104151242609797	0.0682144574466641	0.0682144574466641	0.105501457174904	0.0658856759006681	0.0682144574466641	0.0212355230852752	0.0426610301204372	0.0210543154513378	0.0441814683700146	0.0441814683700146	0.306735333453975	0.590639380818102	0.785448326578038	0.168052225204106	0.238193126820547	0.140362103008919	0.273833144645426	0.320439854355326	0.0687238791291448	0.172137985594782	0.0668202873881744	0.425378978459032	0.0927922144837131	0.114336974340047	0.121589701061304	0.116580191605975	0.0759164744138592	0.0454701783657594	0.120848683294418	0.0256749524140722	0.0454701783657594	0.0256749524140722	0.0256749524140722	0.0256749524140722	0.050241521999787	0.0256749524140722	0.0642790333580705	0.0409958094131983	0.0256749524140722	0.0489581763589444	0.0197952259516872	0.0489581763589444	0.0197952259516872
