"Oxalis_compacta"	"Phacelia_secunda"	"Azorella_madreporica"	"Tropaeolum_polyphyllum"	"Draba_tenuis"	"Laretia_acaulis"	"Nassauvia_lagascae"	"Nototriche_compacta"	"Caiophora_coronata"	"Draba_gilliesii"	"Junellia_uniflora"	"Oreopolus_glacialis"	"Adesmia_capitellata"	"Adesmia_glomerula"	"Chaetanthera_lycopodioides"	"Loasa_caespitosa"	"Nassauvia_pungens"	"Viola_atropurpurea"	"Acaena_pinnatifida"	"Calandrinia_affinis"	"Calandrinia_caespitosa"	"Calandrinia_occulta"	"Calandrinia_picta"	"Calandrinia_sericea"	"Cardamine_nivalis"	"Chaetanthera_flabellata"	"Erigeron_andicola"	"Leuceria_salina"	"Nassauvia_pinnigera"	"Oxalis_sp1_M_PL_003"	"Pozoa_coriacea"	"Ranunculus_peduncularis"	"Senecio_francisci"	"Valeriana_radicalis"	"Viola_montagnei"	"Viola_philippii"	"Unidentified_sp1_M_PL_003"	"Scaeva_melanostoma"	"Yramea_modesta"	"Phulia_nymphula"	"Unidentified_sp2_M_PL_003"	"Anthidium_sp1_M_PL_003"	"Bombus_dahlbomii"	"Megachile_sp1_M_PL_003"	"Anthidium_espinosai"	"Faunula_leucoglene"	"Habromyia_lipoflava"	"Megachile_semirufa"	"Unidentified_sp3_M_PL_003"	"Unidentified_sp4_M_PL_003"	"Andinus_venustus"	"Cynthia_terpsichore"	"Dasybasis_sp1_M_PL_003"	"Hypsochila_wagenknechti"	"Pseudolucia_chilensis"	"Tatochila_mercedis"	"Unidentified_sp5_M_PL_003"	"Unidentified_sp6_M_PL_003"	"Unidentified_sp7_M_PL_003"	"Vibrissomyia_sp1_M_PL_003"	"Villa_sp1_M_PL_003"
"Junellia_uniflora"	0.403666099935361	0.139973768152853	0.212327954211178	0.201606946455119	0.214781778107117	0.192850435599548	0.195388663025159	0.276811502757701	0.0691780944700754	0.158933248417419	1.27111588788544	0.264513081642835	0.0416050683411187	0.0545641564677392	0.173769770256355	0.0473033610718837	0.0537202098728948	0.175367455915258	0.0292416829763668	0.0292416829763668	0.0780213382861716	0.0780213382861716	0.0780213382861716	0.0339431334708688	0.0780213382861716	0.0780213382861716	0.0292416829763668	0.0339431334708688	0.0292416829763668	0.0780213382861716	0.0780213382861716	0.0780213382861716	0.0339431334708688	0.0780213382861716	0.097346117629086	0.097346117629086	1.30035563810286	0.292416829763668	0.865298823369654	0.744710026434757	0.264002149217869	0.158212084344831	0.0659235880067532	0.078571828067197	0.0397183459764313	0.0685163195911435	0.0816103797679104	0.0572853155848494	0.0570426787029441	0.110608488194584	0.0518999271345464	0.0518999271345464	0.038219031758012	0.0518999271345464	0.0793539244928504	0.0518999271345464	0.0439624491806608	0.0483259000741012	0.0483259000741012	0.0433913480098984	0.0433913480098984
"Oreopolus_glacialis"	0.480673225645568	0.156360194366968	0.142695732344388	0.233026833185511	0.132000201567849	0.0918905025008211	0.226246342921504	0.309753266511017	0.07865960861188	0.179052479940016	0.264513081642834	1.6858910963739	0.0477040784227643	0.0631938954773497	0.147960886513292	0.0544616730183992	0.0560009260539477	0.150364776419427	0.0305789472015266	0.0305789472015266	0.033812581289885	0.033812581289885	0.033812581289885	0.034325227515082	0.033812581289885	0.033812581289885	0.0305789472015266	0.034325227515082	0.0305789472015266	0.033812581289885	0.033812581289885	0.033812581289885	0.034325227515082	0.033812581289885	0.116552195129542	0.116552195129542	0.563543021498084	0.305789472015266	1.0360195122626	0.887820151737612	0.266973991783971	0.183264596149228	0.0722523284628857	0.0899066119867168	0.0449208644452892	0.0793426801221458	0.0463605948846746	0.0653988591284372	0.065542712556956	0.0993945303177448	0.0618008432972873	0.0618008432972873	0.0256852318219899	0.0618008432972873	0.505767328912171	0.0618008432972873	0.0509054271573384	0.029700045352766	0.029700045352766	0.0206753630626848	0.0206753630626848
"Adesmia_capitellata"	0.439706587497972	0.86011578037597	0.103554438301473	0.317564100213339	0.0384745270041383	0.0375889542099656	0.170502911878938	0.0871620846374527	0.338895062498438	0.0898264365195849	0.062407602511678	0.0715561176341464	1.55737567650865	0.252304334379952	0.0355848816166311	0.277228853605443	0.105677661939414	0.0369943575337982	0.0422077797058903	0.0422077797058903	0.0101716366387512	0.0101716366387512	0.0101716366387512	0.0222054118358147	0.0101716366387512	0.0101716366387512	0.0422077797058903	0.0222054118358147	0.0422077797058903	0.0101716366387512	0.0101716366387512	0.0101716366387512	0.0222054118358147	0.0101716366387512	0.026822720895047	0.026822720895047	0.16952727731252	0.422077797058904	0.238424185733751	0.197658572050177	0.172708758723003	1.22632857893513	0.278240833678663	0.310931889217246	0.829836421485288	0.151900105643739	0.0270973135915075	0.186178905094797	0.158830056787932	0.028268237619358	0.0565337041068821	0.0565337041068821	0.0186397988942652	0.0565337041068821	0.0214668352902439	0.0565337041068821	0.038363155172761	0.00865676857593111	0.00865676857593111	0.00845751469724226	0.00845751469724226
"Adesmia_glomerula"	0.443458822497886	0.477174567022044	0.114330028774517	0.253918284236531	0.0476392634664186	0.0443739776904236	0.5741484146628	0.107387330198849	0.286358363116865	0.110651891705532	0.0818462347016087	0.0947908432160246	0.252304334379952	1.53872846442462	0.0538947634721994	0.236055336715362	0.0806227517214475	0.0406003903833201	0.0469124753447007	0.0469124753447007	0.0126489191539108	0.0126489191539108	0.0126489191539108	0.0224935720425423	0.0126489191539108	0.0126489191539108	0.0469124753447007	0.0224935720425423	0.0469124753447007	0.0126489191539108	0.0126489191539108	0.0126489191539108	0.0224935720425423	0.0126489191539108	0.0279514712294094	0.0279514712294094	0.210815319231846	0.469124753447007	0.248457522039194	0.320801011364467	0.174950004775329	1.12668948929349	0.193763932263017	0.223506377737795	0.185113135524285	0.821611202290208	0.0305635501597583	0.117281476215882	0.131612800097635	0.0348809835746851	0.0570161343211568	0.0570161343211568	0.020579405179413	0.0570161343211568	0.0284372529648074	0.0570161343211568	0.12918339329913	0.0107188342799442	0.0107188342799442	0.0099841449803453	0.0099841449803453
"Chaetanthera_lycopodioides"	0.339503319760369	0.119027120529609	0.24803170977292	0.131151118155507	0.250519828948203	0.240461879785485	0.223569989289525	0.247473391513069	0.0560189270582933	0.179781322649021	0.260654655384532	0.221941329769938	0.0355848816166311	0.0538947634721994	1.21364305298416	0.0378994141708028	0.0525229260906231	0.145649087052853	0.0297413471080324	0.0297413471080324	0.098637484652477	0.098637484652477	0.098637484652477	0.0350344072093102	0.098637484652477	0.098637484652477	0.0297413471080324	0.0350344072093102	0.0297413471080324	0.098637484652477	0.098637484652477	0.098637484652477	0.0350344072093102	0.098637484652477	0.0470116024003763	0.0470116024003763	1.64395807754128	0.297413471080324	0.417880910225568	0.894487753690834	0.27248983385019	0.135630749690098	0.0582950629377098	0.058516005724294	0.0338672648069254	0.0745558911526328	0.0987496307108598	0.0414612693474328	0.0404128793854793	0.112048474603786	0.0436504268263332	0.0436504268263332	0.0446457077591255	0.0436504268263332	0.0665823989309815	0.0436504268263332	0.050303247590143	0.0563669615133457	0.0563669615133457	0.0541039229517342	0.0541039229517342
"Loasa_caespitosa"	0.429079980284349	0.744419202262994	0.110188312974446	0.509620610002856	0.0426713223010657	0.0410020516528781	0.171974483288027	0.096290920824422	0.334281670561328	0.0945214900572474	0.0709550416078255	0.0816925095275988	0.277228853605443	0.236055336715363	0.0378994141708028	1.42411571287812	0.0996181227805474	0.0443751370897012	0.0453561237863037	0.0453561237863037	0.0113195096526785	0.0113195096526785	0.0113195096526785	0.0225854617528193	0.0113195096526785	0.0113195096526785	0.0453561237863037	0.0225854617528193	0.0453561237863037	0.0113195096526785	0.0113195096526785	0.0113195096526785	0.0225854617528193	0.0113195096526785	0.0330556274370227	0.0330556274370227	0.188658494211308	0.453561237863037	0.293827799440202	0.206732590696523	0.175664702521928	1.13894476398393	0.256775536759094	0.844246660935119	0.236415864461899	0.144919160261719	0.0290593579572978	0.203394590139963	0.192016210968912	0.0312665047032347	0.0551674260365592	0.0551674260365592	0.0198338963354002	0.0551674260365591	0.0245077528582796	0.0551674260365591	0.0386942587398061	0.00960104751773978	0.00960104751773978	0.00922546162189757	0.00922546162189757
"Nassauvia_pungens"	0.208857669307181	0.49500065478367	0.306350785159688	0.241282510020809	0.0918165464762563	0.0892632189938312	0.132654353571059	0.257532039924761	0.364453464882633	0.236873967972842	0.0805803148093422	0.0840013890809216	0.105677661939414	0.0806227517214475	0.0525229260906231	0.0996181227805474	1.40568245413559	0.0473166894989885	0.0427708611399033	0.0427708611399033	0.0192593007802694	0.0192593007802694	0.0192593007802694	0.160839481522586	0.0192593007802694	0.0192593007802694	0.0427708611399033	0.160839481522586	0.0427708611399033	0.0192593007802694	0.0192593007802694	0.0192593007802694	0.160839481522586	0.0192593007802694	0.0280573887187191	0.0280573887187191	0.320988346337824	0.427708611399033	0.249399010833059	0.258717085747195	1.25097374517566	0.339102607991898	0.816143242043357	0.162509105272543	0.121805046090287	0.0661274678281398	0.0752273656023558	0.117680950021296	0.152766891268536	0.078603431940229	0.0268531289109233	0.0268531289109233	0.0551431413287438	0.0268531289109233	0.0252004167242765	0.0268531289109233	0.0298472295534884	0.0206587229571577	0.0206587229571577	0.020084224273612	0.020084224273612
"Viola_atropurpurea"	0.345157797963816	0.129679771097119	0.232700325943509	0.218505338871715	0.249285284656352	0.23746932677476	0.114856254286906	0.24378128993047	0.0653830849219242	0.100955957068918	0.263051183872887	0.225547164629141	0.0369943575337982	0.0406003903833201	0.145649087052853	0.0443751370897012	0.0473166894989885	1.21580385051365	0.0244997546353965	0.0244997546353965	0.0984017536936136	0.0984017536936136	0.0984017536936136	0.0292088690742816	0.0984017536936136	0.0984017536936136	0.0244997546353965	0.0292088690742816	0.0244997546353965	0.0984017536936136	0.0984017536936136	0.0984017536936136	0.0292088690742816	0.0984017536936136	0.117402096820033	0.117402096820033	1.64002922822689	0.244997546353965	1.04357419395585	0.367479259460754	0.227180092799968	0.13833077056099	0.0603594014156899	0.0787517383518421	0.036099426554777	0.044112832887048	0.0953166571941526	0.0587829266614766	0.0589458864734861	0.110939979282035	0.0443774311667764	0.0443774311667764	0.0418860586698316	0.0443774311667764	0.0676641493887423	0.0443774311667764	0.0258426572145539	0.0560891890476792	0.0560891890476792	0.053430598524321	0.053430598524321
"Acaena_pinnatifida"	0.194750747642516	0.439708592338221	0.358621925576449	0.389594978648524	0.0686088002927387	0.100871960565974	0.367252538535629	0.129564845301555	0.129720375589148	0.279231896754617	0.0877250489291005	0.0917368416045798	0.0844155594117807	0.0938249506894015	0.0594826942160649	0.0907122475726074	0.0855417222798066	0.0489995092707929	1.19797448778252	0.19797448778252	0.0207571545577573	0.0207571545577573	0.0207571545577573	0.0425318693137895	0.0207571545577573	0.0207571545577573	0.19797448778252	0.0425318693137895	0.19797448778252	0.0207571545577573	0.0207571545577573	0.0207571545577573	0.0425318693137895	0.0207571545577573	0.0282423547130356	0.0282423547130356	0.345952575962622	1.9797448778252	0.251043153004761	0.301198641786837	0.33080342799614	0.250940524320435	0.14336617655339	0.176903896415141	0.103943290586034	0.124853048980747	0.087248137731105	0.136083385007467	0.109043208833479	0.0445890702587161	0.025039381839752	0.025039381839752	0.0645519466037609	0.025039381839752	0.0275210524813739	0.025039381839752	0.0826318211705165	0.0154369800658662	0.0154369800658662	0.0226961911273442	0.0226961911273442
"Calandrinia_affinis"	0.194750747642516	0.439708592338221	0.358621925576449	0.389594978648524	0.0686088002927387	0.100871960565974	0.367252538535629	0.129564845301555	0.129720375589148	0.279231896754617	0.0877250489291005	0.0917368416045798	0.0844155594117807	0.0938249506894015	0.0594826942160649	0.0907122475726074	0.0855417222798066	0.0489995092707929	0.19797448778252	1.19797448778252	0.0207571545577573	0.0207571545577573	0.0207571545577573	0.0425318693137895	0.0207571545577573	0.0207571545577573	0.19797448778252	0.0425318693137895	0.19797448778252	0.0207571545577573	0.0207571545577573	0.0207571545577573	0.0425318693137895	0.0207571545577573	0.0282423547130356	0.0282423547130356	0.345952575962622	1.9797448778252	0.251043153004761	0.301198641786837	0.33080342799614	0.250940524320435	0.14336617655339	0.176903896415141	0.103943290586034	0.124853048980747	0.087248137731105	0.136083385007467	0.109043208833479	0.0445890702587161	0.025039381839752	0.025039381839752	0.0645519466037609	0.025039381839752	0.0275210524813739	0.025039381839752	0.0826318211705165	0.0154369800658662	0.0154369800658662	0.0226961911273442	0.0226961911273442
"Calandrinia_caespitosa"	0.158323935642289	0.0774924787948977	0.324480208799323	0.0944920746890885	0.35526489288776	0.377311106321846	0.090686498077384	0.152074854613976	0.0352697405502089	0.0846748141836217	0.234064014858515	0.101437743869655	0.0203432732775024	0.0252978383078216	0.197274969304954	0.0226390193053569	0.0385186015605389	0.196803507387227	0.0207571545577573	0.0207571545577573	1.16001446183367	0.160014461833667	0.160014461833667	0.0266571521545769	0.160014461833667	0.160014461833667	0.0207571545577573	0.0266571521545769	0.0207571545577573	0.160014461833667	0.160014461833667	0.160014461833667	0.0266571521545769	0.160014461833667	0.0367890455535607	0.0367890455535607	2.66690769722778	0.207571545577573	0.327013738253873	0.289803946998903	0.207333405646709	0.0732867874676837	0.0395381646865398	0.0388200039506812	0.0207783447941107	0.0317884893059311	0.143301436506294	0.0286324452632706	0.0275894956090986	0.114151443187891	0.02035593458258	0.02035593458258	0.0584064375838782	0.02035593458258	0.0304313231608965	0.02035593458258	0.0204044620674114	0.079934600899746	0.079934600899746	0.0848949989224154	0.0848949989224154
"Calandrinia_occulta"	0.158323935642289	0.0774924787948977	0.324480208799323	0.0944920746890885	0.35526489288776	0.377311106321846	0.090686498077384	0.152074854613976	0.0352697405502089	0.0846748141836217	0.234064014858515	0.101437743869655	0.0203432732775024	0.0252978383078216	0.197274969304954	0.0226390193053569	0.0385186015605389	0.196803507387227	0.0207571545577573	0.0207571545577573	0.160014461833667	1.16001446183367	0.160014461833667	0.0266571521545769	0.160014461833667	0.160014461833667	0.0207571545577573	0.0266571521545769	0.0207571545577573	0.160014461833667	0.160014461833667	0.160014461833667	0.0266571521545769	0.160014461833667	0.0367890455535607	0.0367890455535607	2.66690769722778	0.207571545577573	0.327013738253873	0.289803946998903	0.207333405646709	0.0732867874676837	0.0395381646865398	0.0388200039506812	0.0207783447941107	0.0317884893059311	0.143301436506294	0.0286324452632706	0.0275894956090986	0.114151443187891	0.02035593458258	0.02035593458258	0.0584064375838782	0.02035593458258	0.0304313231608965	0.02035593458258	0.0204044620674114	0.079934600899746	0.079934600899746	0.0848949989224154	0.0848949989224154
