"Nephrosperma_vanhoutteanum"	"Northea_hornei"	"Dillenia_ferruginea"	"Craterispermum_microdon"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Paragenipa_wrightii"	"Diospyros_seychellarum"	"Memecylon_eleagni"	"Soulamea_terminaloides"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_107"	"Hemipyrellia_germana"	"Neophyllomyza_approximatonervis"	"Tricimba_seychellensis"	"Phelsuma_sp1_M_PL_107"	"Unidentified_sp3_M_PL_107"	"Lygistorrhina_sp1_M_PL_107"	"Hemipyrellia_sp1_M_PL_107"	"Mabuya_sechellensis"	"Scaptodrosophila_sp1_M_PL_107"	"Dichaetomyia_fasciculifera"	"Melanostoma_annulipes"	"Unidentified_sp2_M_PL_107"	"Unidentified_sp4_M_PL_107"
"Nephrosperma_vanhoutteanum"	1.82091554676661	0.616012716321954	0.501319372390612	0.248045221509314	0.248045221509314	0.321162814192143	0.248045221509314	0.62773747269585	0.181073011701799	0.361919902180111	0.0888813939598185	0.888813939598186	0.819481046595385	0.133862904825428	0.339535769049198	0.148827132905589	0.482198142699011	0.273137332014992	0.475873923573402	0.133862904825428	0.475873923573402	0.0941606209043775	0.0751979058585918	0.0616012716321954	0.0616012716321954	0.0616012716321954	0.0616012716321954	0.0751979058585917	0.0744135664527943
"Northea_hornei"	0.410675144214636	2.52099123051891	0.472386665454981	0.181815350378427	0.181815350378427	0.499126408278233	0.181815350378427	0.397414142644304	0.132725205776252	0.211038027611071	0.0733550191031733	0.733550191031733	0.527734992649589	0.364402564914493	0.445880652550105	0.109089210227056	0.496861836364936	0.0616012716321954	0.184524801312162	0.364402564914493	0.184524801312162	0.0596121213966456	0.0708579998182472	0.252099123051891	0.252099123051891	0.252099123051891	0.252099123051891	0.0708579998182472	0.0545446051135282
"Dillenia_ferruginea"	0.501319372390612	0.708579998182472	1.93626791973859	0.250541418718843	0.250541418718843	0.341199363148018	0.250541418718843	0.500869277695523	0.182895235664755	0.250356689541873	0.0900457822184675	0.900457822184676	0.825328475078111	0.147627856526551	0.511535586295926	0.150324851231306	0.513265950345932	0.0751979058585917	0.225435304375482	0.147627856526551	0.225435304375482	0.0751303916543285	0.290440187960789	0.0708579998182472	0.0708579998182472	0.0708579998182472	0.0708579998182472	0.290440187960789	0.0751624256156528
"Craterispermum_microdon"	0.496090443018629	0.545446051135282	0.501082837437685	1.70822744016703	0.338364426468403	0.295407434531756	0.338364426468403	0.492645551145041	0.247006031321934	0.179132370418526	0.121390882624149	1.21390882624149	1.11657909953587	0.121011277883173	0.257343574526495	0.203018655881042	0.27058726995162	0.0744135664527943	0.202050110250108	0.121011277883173	0.202050110250108	0.0738968326717562	0.0751624256156528	0.0545446051135282	0.0545446051135282	0.0545446051135282	0.0545446051135282	0.0751624256156528	0.51246823205011
"Erythroxylum_sechellarum"	0.496090443018629	0.545446051135282	0.501082837437685	0.338364426468403	1.52329593331772	0.295407434531756	0.523295933317718	0.492645551145041	0.247006031321934	0.179132370418526	0.121390882624149	1.21390882624149	1.11657909953587	0.121011277883173	0.257343574526495	0.613977559990631	0.27058726995162	0.0744135664527943	0.202050110250108	0.121011277883173	0.202050110250108	0.0738968326717562	0.0751624256156528	0.0545446051135282	0.0545446051135282	0.0545446051135282	0.0545446051135282	0.0751624256156528	0.101509327940521
"Syzygium_wrightii"	0.481744221288215	1.12303441862603	0.511799044722028	0.221555575898817	0.221555575898817	1.68232896390547	0.221555575898817	0.393814978920183	0.161735570406136	0.178914386359822	0.0651195828125124	0.651195828125124	0.858808778609991	0.490827458741333	0.301819861316881	0.13293334553929	0.639858948642869	0.0722616331932322	0.185008195939206	0.490827458741333	0.185008195939206	0.0590722468380274	0.0767698567083042	0.112303441862603	0.112303441862603	0.112303441862602	0.112303441862602	0.0767698567083042	0.0664666727696451
"Paragenipa_wrightii"	0.496090443018629	0.545446051135282	0.501082837437685	0.338364426468403	0.523295933317718	0.295407434531756	1.52329593331772	0.492645551145041	0.247006031321934	0.179132370418526	0.121390882624149	1.21390882624149	1.11657909953587	0.121011277883173	0.257343574526495	0.613977559990631	0.27058726995162	0.0744135664527943	0.202050110250108	0.121011277883173	0.202050110250108	0.0738968326717562	0.0751624256156528	0.0545446051135282	0.0545446051135282	0.0545446051135282	0.0545446051135282	0.0751624256156528	0.101509327940521
"Diospyros_seychellarum"	0.62773747269585	0.596121213966456	0.500869277695523	0.246322775572521	0.246322775572521	0.262543319280122	0.246322775572521	1.84881264632911	0.17981562616794	0.419407312906742	0.088882698977534	0.888826989775341	0.808292686136942	0.118684368234673	0.537886603872363	0.147793665343512	0.287975380793379	0.0941606209043775	0.497304711725767	0.118684368234673	0.497304711725767	0.277321896949367	0.0751303916543285	0.0596121213966456	0.0596121213966456	0.0596121213966456	0.0596121213966456	0.0751303916543285	0.0738968326717562
"Memecylon_eleagni"	0.543219035105398	0.597263425993134	0.548685706994265	0.370509046982901	0.370509046982901	0.323471140812273	0.370509046982901	0.53944687850382	1.27047160429752	0.196149945608286	0.132923016473443	1.32923016473443	1.22265411399178	0.132507349282075	0.281791214106512	0.222305428189741	0.296293060597024	0.0814828552658098	0.221244870723869	0.132507349282075	0.221244870723869	0.080917031775573	0.0823028560491398	0.0597263425993134	0.0597263425993134	0.0597263425993134	0.0597263425993134	0.0823028560491398	0.11115271409487
"Soulamea_terminaloides"	0.723839804360222	0.633114082833213	0.500713379083745	0.179132370418526	0.179132370418526	0.238552515146429	0.179132370418526	0.838814625813484	0.130766630405524	1.59480802092314	0.0651517249155053	0.651517249155054	0.583243604355724	0.116985724191268	0.742683015294847	0.107479422251116	0.300668701707863	0.108575970654033	0.712840570802998	0.116985724191268	0.712840570802998	0.125822193872023	0.0751070068625618	0.0633114082833213	0.0633114082833213	0.0633114082833213	0.0633114082833213	0.0751070068625618	0.0537397111255579
