"Dracaena_reflexa"	"Stillingia_lineata"	"Myonima_violacea"	"Psiadia_terebinthina"	"Bertiera_zaluzania"	"Erythroxylum_macrocarpum"	"Homalanthus_populifolius"	"Croton_fothergillifolius"	"Molinaea_alternifolia"	"Olea_lancea"	"Psidium_cattleianum"	"Faujasiopsis_flexuosa"	"Claoxylon_linostachys"	"Aphloia_theiformis"	"Flagellaria_indica"	"Chassalia_coriacea"	"Antirhea_borbonica"	"Chaetocnema_sp1_M_PL_075"	"Stomorhina_lunata"	"Apis_mellifera"	"Technomyrmex_albipes"	"Dysauxes_florida"	"Allograpta_nasuta"	"Ophyra_capensis"	"Dioxyna_sororcula"	"Pachycerina_crinicornis"	"Ischiodon_aegyptius"	"Nacoleia_sp1_M_PL_075"	"Brachymyrmex_sp1_M_PL_075"	"Lygistorrhina_sp1_M_PL_075"	"Musca_domestica"	"Polistes_hebraeus"	"Melanostoma_bituberculatum"	"Panara_naso"	"Paragus_borbonicus"	"Chrysomya_megacephala"	"Fannia_pusio"	"Melanostoma_annulipes"	"Cerambycidae_sp1_M_PL_075"	"Episyrphus_sp1_M_PL_075"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Stomoxys_calcitrans"	"Agathidinae_sp1_M_PL_075"	"Cerambycidae_sp2_M_PL_075"	"Eumolpinae_sp1_M_PL_075"	"Eumolpinae_sp2_M_PL_075"	"Gelechioidea_sp1_M_PL_075"	"Henotesia_narcissus"	"Leptotes_pirithous"	"Mauritiborium_undulatus"	"Nacoleia_sp2_M_PL_075"	"Phorinia_sp1_M_PL_075"	"Stomoxys_niger"	"Syritta_sp1_M_PL_075"	"Villa_unifasciata"
"Dracaena_reflexa"	1.95424261024069	0.307313303589574	0.271657445685162	0.220972140733273	0.280760719249246	0.515980236991577	0.290006331239062	0.340211445881802	0.323374364109694	0.144927275947891	0.146433545546569	0.0612420593284028	0.0618613904768184	0.102334289173969	0.0476203576736219	0.105764049466109	0.0884563294033874	0.32683322398184	0.460015455792455	0.260269600357791	0.148130089976606	0.290757162529884	0.409296539500954	0.0772727235822534	0.136571901543748	0.353090160813833	0.233665376793314	0.205718097531396	0.0271657445685162	0.0457241617115617	0.0868732207825049	0.105652690600914	0.0695981917655108	0.0648993729321483	0.0185584171430455	0.135293719170509	0.0577695280126324	0.167919431434904	0.0535545195568015	0.168463877262825	0.135293719170509	0.0615808619008793	0.0271657445685162	0.0291036927698725	0.0306190301293622	0.0306190301293622	0.0331701580923157	0.0331701580923157	0.135293719170509	0.0271657445685162	0.0331701580923157	0.0306190301293622	0.0331701580923157	0.135293719170509	0.0251438157482379	0.0331701580923157
"Stillingia_lineata"	0.363188449696769	1.68535609787209	0.260620457779742	0.27709013264535	0.242516166436417	0.398963997447909	0.357214930362137	0.321467586980784	0.412140650880075	0.142263223157308	0.174863275464048	0.0774113076555974	0.0670009710342924	0.20619328703768	0.10949830080743	0.103030422018967	0.0643386374602455	0.481924077924176	0.506415411005834	0.151488395286209	0.261160208799928	0.172592154072361	0.417600048335471	0.221378919806765	0.156320317585087	0.355518686209898	0.119064809848064	0.0830282854336189	0.0260620457779742	0.0461623370882619	0.215172109889027	0.141023583524188	0.233560496590902	0.0565568121559127	0.0201002913102877	0.0251438157482379	0.178079451309821	0.0653304954139783	0.17351864584134	0.0507915012984606	0.0251438157482379	0.0612735597474821	0.0260620457779742	0.0370926585792067	0.0289320828282705	0.0289320828282706	0.0256476855502227	0.0256476855502227	0.0251438157482379	0.0260620457779742	0.0256476855502227	0.0289320828282705	0.0256476855502227	0.0251438157482379	0.13789277164408	0.0256476855502227
"Myonima_violacea"	0.392394088211901	0.318536115064129	1.89167099281535	0.199993355065967	0.282217988168368	0.365092532581439	0.217439234419376	0.308904040506205	0.38161082397587	0.148655519728866	0.186644992204604	0.0500925915981059	0.19447005549561	0.142805566383398	0.0480045977550327	0.0877397128342376	0.0468856879283862	0.294139848369053	0.347021386723657	0.320410479854236	0.313660652770257	0.329603043005974	0.454322686188868	0.092538272372067	0.169913824128874	0.217281817224864	0.121266122871084	0.0760656677818485	0.189167099281535	0.247508115930218	0.0848689338079822	0.289239424472456	0.0797953672040034	0.0497921480876495	0.058341016648683	0.0271657445685162	0.0505239596501539	0.051627658440696	0.0517754771435985	0.0506359788058945	0.0271657445685162	0.0491836656030026	0.189167099281535	0.0343449741578283	0.0278013636455585	0.0278013636455585	0.0234702342373782	0.0234702342373782	0.0271657445685162	0.189167099281535	0.0234702342373782	0.0278013636455585	0.0234702342373782	0.0271657445685162	0.0260620457779742	0.0234702342373782
"Psiadia_terebinthina"	0.410376832790363	0.435427351299836	0.257134313656243	1.43977264313183	0.250058222628788	0.5595977224803	0.307268094252431	0.393437000129201	0.300962028150105	0.138333049590575	0.19707834736056	0.0837035038891711	0.118064128424975	0.122745455718435	0.0713409991540539	0.106317284283282	0.0715409177966959	0.522339690254366	0.546221601881155	0.144485996774992	0.155985561017437	0.342771572943057	0.318022958687841	0.0903301842674165	0.325983957212941	0.419146861663076	0.123621768553794	0.0960134468287049	0.0257134313656243	0.0611326698931169	0.0972801173341673	0.115891843960682	0.0953470513532314	0.0678693245872896	0.0354192385274926	0.0284107038085636	0.0701935348006579	0.0629783644119622	0.22073949974278	0.0643848431108687	0.0284107038085636	0.221087764847826	0.0257134313656243	0.0270865825335094	0.0354093300116281	0.0354093300116281	0.035974139302305	0.035974139302305	0.0284107038085636	0.0257134313656243	0.035974139302305	0.0354093300116281	0.035974139302305	0.0284107038085636	0.0356258741972593	0.035974139302305
"Bertiera_zaluzania"	0.521412764320028	0.381096832971512	0.362851699073616	0.250058222628788	1.35823755166559	0.511735978018986	0.271342097454318	0.365610956543417	0.410017908041946	0.169733119283019	0.167779363416241	0.0682861807530528	0.0720314501407524	0.123114716803214	0.0530548427623358	0.120229079682059	0.0565651311779677	0.345008896394367	0.534109068519576	0.322105082587438	0.311902960047445	0.344966160895956	0.482978040713635	0.0957830729748948	0.147391035419083	0.406456350827219	0.280527273714046	0.0944571018796103	0.0362851699073617	0.0578946049495874	0.0986082476577823	0.131087878326784	0.0827561404941708	0.0689660367772669	0.0216094350422257	0.0360978067606173	0.0617066359340072	0.0666237927242281	0.063330992879812	0.0689951196332664	0.0360978067606173	0.0650476557820646	0.0362851699073616	0.0369016117237752	0.0329049860889075	0.0329049860889075	0.0328973128726491	0.0328973128726491	0.0360978067606173	0.0362851699073616	0.0328973128726491	0.0329049860889075	0.0328973128726491	0.0360978067606173	0.0311806499703964	0.0328973128726491
"Erythroxylum_macrocarpum"	0.479124505777893	0.3134717122805	0.234702342373782	0.27979886124015	0.255867989009493	2.07027633174493	0.245163356335955	0.299364757537215	0.299827321739406	0.130880139121692	0.151596782075026	0.067955834514243	0.0587115587030904	0.101284552536739	0.0561358420043862	0.158810590108012	0.0601854176343317	0.415879326774967	0.452391255223276	0.14597019546127	0.135942519795146	0.285543865438029	0.407218549160227	0.0754211688275356	0.135398733452881	0.362945371371071	0.226141122676542	0.0871964242061143	0.0234702342373782	0.0410837018483054	0.0802130220945642	0.100531138288196	0.0736978387729628	0.180732369787435	0.0176134676109271	0.0331701580923157	0.0532285631380176	0.0607510356801106	0.0616218248525277	0.166259350847347	0.0331701580923157	0.169063332057336	0.0234702342373782	0.0269844589565466	0.0269428281783494	0.0269428281783494	0.133089192755031	0.133089192755031	0.0331701580923157	0.0234702342373782	0.133089192755031	0.0269428281783494	0.133089192755031	0.0331701580923157	0.0256476855502227	0.133089192755031
"Homalanthus_populifolius"	0.471260288263476	0.491170529247938	0.244619138721798	0.268859582470877	0.237424335272528	0.42903587358792	1.47526389603095	0.349594689121834	0.366560426027897	0.150197356773866	0.204437150527454	0.0810905127659777	0.10978065006762	0.128659879312487	0.0716017704808911	0.113750075024872	0.0698517410384552	0.503494269821349	0.531940360710958	0.154398455716815	0.159628539865007	0.181225672312343	0.459056910876236	0.102125590853561	0.301731253043074	0.397042648916848	0.123723014158311	0.0955225177526644	0.0244619138721798	0.0573961088924659	0.239144306311733	0.123199512154942	0.101355949227451	0.0617059000952565	0.0329341950202861	0.0326257122643945	0.206153867969222	0.198592900567877	0.0747543402691389	0.0602065898521894	0.0326257122643945	0.0621485381911934	0.0244619138721798	0.0329904383425107	0.031463522020965	0.0314635220209651	0.0275808775877949	0.0275808775877949	0.0326257122643945	0.0244619138721798	0.0275808775877949	0.031463522020965	0.0275808775877949	0.0326257122643945	0.0401866796657404	0.0275808775877949
"Croton_fothergillifolius"	0.442274879646342	0.353614345678862	0.278013636455585	0.275405900090441	0.255927669580392	0.419110660552101	0.279675751297467	1.77053335085477	0.308213589063434	0.130287215181566	0.181618785692646	0.0768987843426012	0.109269530400475	0.112254448931	0.0647555850229511	0.093457645870584	0.111846116075626	0.48591621092091	0.495226712654295	0.148379226295389	0.276725657155375	0.313025539630735	0.296446334508826	0.0819285568534546	0.291693094154341	0.373657074595587	0.118206067412328	0.240297783940323	0.0278013636455585	0.0605822227657011	0.0881348278649447	0.113489219095419	0.0833293470980735	0.0549801219395246	0.0327808591201426	0.0306190301293622	0.0603956048492356	0.0620825521503273	0.0643414128398986	0.0575618583077116	0.0306190301293622	0.0623521581899775	0.0278013636455585	0.0277392230157091	0.159348001576929	0.159348001576929	0.0269428281783494	0.0269428281783494	0.0306190301293622	0.0278013636455585	0.0269428281783494	0.159348001576929	0.0269428281783494	0.0306190301293622	0.0289320828282705	0.0269428281783494
"Molinaea_alternifolia"	0.420386673342602	0.453354715968083	0.343449741578283	0.210673419705073	0.287012535629363	0.419758250435169	0.293248340822317	0.308213589063434	1.58795770467311	0.166730073164654	0.200280665971513	0.0764574501844726	0.0697805098872662	0.198159625760175	0.0722059727661506	0.0918961762293126	0.0635924495558623	0.463889483812901	0.513371414057682	0.280780738534103	0.278994660897099	0.182160543157241	0.441467667156034	0.224594767795826	0.144800916732781	0.245467518789924	0.235905956870774	0.0854595180857196	0.0343449741578283	0.0552791271240081	0.212999290342298	0.25789760324932	0.114171262120014	0.0545533118253404	0.0209341529661799	0.0291036927698725	0.0700830969217175	0.0620941311123832	0.0641792411127162	0.0560881517264191	0.0291036927698725	0.054071041490056	0.0343449741578283	0.14291619342058	0.0277392230157091	0.0277392230157091	0.0269844589565466	0.0269844589565466	0.0291036927698725	0.0343449741578283	0.0269844589565466	0.0277392230157091	0.0269844589565466	0.0291036927698725	0.0370926585792067	0.0269844589565466
"Olea_lancea"	0.471013646830645	0.391223863682596	0.33447491938995	0.242082836783507	0.297032958745283	0.458080486925922	0.300394713547731	0.325718037953914	0.416825182911635	1.2282506419265	0.212448219255181	0.100377864776138	0.0718979803124379	0.141434378515049	0.0813386225626699	0.109886894889288	0.0806766457283974	0.625879471602311	0.655593924964171	0.418116741761459	0.170475558865968	0.194133671742062	0.584575151481073	0.101346226838327	0.154044038407516	0.259455878754368	0.137760886691383	0.0982277510819066	0.033447491938995	0.0550168860327263	0.103317896946561	0.141025173032861	0.100434340529482	0.0624140997691672	0.0215693940937314	0.0326086370882755	0.065803630484514	0.0664030423623953	0.0631341613682737	0.0620566683906562	0.0326086370882755	0.0605729674602602	0.0334474919389949	0.0375142664620472	0.0293146234158522	0.0293146234158523	0.0294480313023807	0.0294480313023807	0.0326086370882755	0.0334474919389949	0.0294480313023807	0.0293146234158522	0.0294480313023807	0.0326086370882755	0.0320092252103942	0.0294480313023807
