"Sideroxylon_puberulum"	"Labourdonnaisia_callophylloides"	"Psiadia_terebinthina"	"Bakerella_hoyifolia"	"Stillingia_lineata"	"Warneckea_trinervis"	"Gaertnera_sp1_M_PL_066"	"Eugenia_orbiculata"	"Phyllanthus_phillyreifolius"	"Euodia_chapelieri"	"Flagellaria_indica"	"Gaertnera_petrinensis"	"Agauria_salicifolia"	"Antidesma_madagascariense"	"Cordemoya_integrifolia"	"Erythrospermum_monticolum"	"Euodia_obtusifolia"	"Helichrysum_proteoides"	"Olea_lancea"	"Smilax_anceps"	"Mimusops_erythroxylon"	"Monimiastrum_globosum"	"Pandanus_barklyi"	"Pyrostria_fasciculata"	"Badula_platiphylla"	"Grangeria_borbonica"	"Ocotea_laevigata"	"Pandanus_wiehii"	"Gaertnera_rotundifolia"	"Apis_mellifera"	"Technomyrmex_albipes"	"Villa_unifasciata"	"Chrysomya_megacephala"	"Paragus_borbonicus"	"Lygistorrhina_sp1_M_PL_066"	"Pachycerina_crinicornis"	"Fannia_pusio"	"Musca_domestica"	"Nacoleia_sp1_M_PL_066"	"Phelsuma_cepediana"	"Stomorhina_lunata"	"Ceratitis_roas"	"Chaetocnema_sp1_M_PL_066"	"Melanostoma_bituberculatum"	"Brachymyrmex_sp1_M_PL_066"	"Cerambycidae_sp1_M_PL_066"	"Hippotion_eson"	"Macroglossum_milvus"	"Mordellidae_sp1_M_PL_066"	"Panara_naso"	"Psilopa_iceryae"	"Ahasverus_advena"	"Allograpta_nasuta"	"Bactrocera_cucurbitae"	"Dioxyna_sororcula"	"Ischiodon_aegyptius"	"Lauxania_sp1_M_PL_066"	"Ornidia_obesa"	"Orthellia_albigena"	"Phalanta_phalantha"	"Phorinia_sp1_M_PL_066"	"Polistes_hebraeus"	"Sapromyza_sp1_M_PL_066"	"Sepsis_lateralis"	"Siphona_sp1_M_PL_066"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_066"	"Zosterops_mauritianus"
"Sideroxylon_puberulum"	2.66978035481459	0.0792593200205635	0.29433495905601	0.0920174616686214	0.259505871835807	0.0709319847592059	0.098083020516143	0.0902565359130908	0.199827063563843	0.140921386898998	0.0889429275977504	0.067990848328948	0.0481055927338211	0.0527434300469022	0.0481187898755665	0.173770908165703	0.0970227151059434	0.0286228276766236	0.121254013654997	0.079982626445889	0.0725214994696785	0.0402182650926983	0.062956376915778	0.140380578208523	0.0327663230234334	0.0481187898755665	0.0362804272081125	0.015090517840833	0.013352478423206	0.636062837258302	0.303270523094667	0.184198247944492	0.341434113945983	0.212466108100944	0.160186821288875	0.143912361258846	0.199112702064246	0.189620317194476	0.202300994751432	0.0503017261361099	0.0641434379944051	0.160186821288875	0.0389258807753711	0.199285275626158	0.0534282838393677	0.0475898736528199	0.0296721742737912	0.0176549436929058	0.0152979408740133	0.031120969888084	0.196155692730367	0.014744845360545	0.0390984543372832	0.0359688714414918	0.160186821288875	0.0200121587094938	0.0389258807753711	0.160186821288875	0.160186821288875	0.029433495905601	0.029433495905601	0.0178333470046268	0.0163261922436506	0.160186821288875	0.0359688714414918	0.160186821288875	0.0216475167302195	0.160186821288875
"Labourdonnaisia_callophylloides"	0.297222450077113	1.60682582501681	0.301074146860788	0.124874085729673	0.157301959202761	0.0980798710915085	0.181607669668387	0.155858818863643	0.143264329011074	0.172707060161419	0.122984164378067	0.142068581931207	0.0775562734767912	0.130348641622405	0.0990978894784075	0.0802269020952648	0.146930863910154	0.0461459827186908	0.12458219441412	0.0970632163898456	0.0719221789699567	0.0813181835505786	0.273906913014317	0.0954188042331038	0.0889948012768348	0.0990978894784075	0.0396094312301779	0.182345705972497	0.0247230609128393	1.02546628263757	0.823696327373371	0.252144682585439	0.200481526398735	0.188730599942813	0.0178333470046268	0.157117410546372	0.0414286408850409	0.0479407616907056	0.0464589882745579	0.607819019908324	0.151384081077095	0.0178333470046268	0.0235952938804141	0.0358843999760614	0.0592263796030325	0.0630992279874967	0.0549401353618651	0.0326893805403098	0.0319654309345217	0.0710700234212431	0.0436209262266201	0.0400476605745757	0.0180510529714346	0.0257875792219933	0.0178333470046268	0.0276714369850651	0.0235952938804141	0.0178333470046268	0.0178333470046268	0.0301074146860788	0.0301074146860788	0.361535810628782	0.0178242440535801	0.0178333470046268	0.0257875792219933	0.0178333470046268	0.034900323064556	0.0178333470046268
"Psiadia_terebinthina"	0.49055826509335	0.133810731938128	1.76199681744436	0.124153833757488	0.190027683429147	0.107418276113799	0.174327100782094	0.152189920430165	0.135230071796694	0.176434743621689	0.134693763152098	0.153168417353327	0.0618311870445124	0.156139859723178	0.0761507493938405	0.0941127224728494	0.128431659258042	0.0367895562914849	0.142484001733345	0.166398889636576	0.0847926406551327	0.0855646295196249	0.147544348919471	0.11125787961419	0.0661532657182448	0.0761507493938405	0.0410508964790662	0.0305633093268164	0.0237319246442851	0.817545695366331	0.612285226036644	0.410697212597949	0.373357322828372	0.216654872460107	0.029433495905601	0.162835222700296	0.057937648419973	0.205633177650037	0.0628108597898581	0.101877697756055	0.267304944337231	0.029433495905601	0.028504152514372	0.0506088584619921	0.226119348635409	0.0663016324867897	0.0527376103206336	0.031378878140777	0.0344628939044986	0.0813048518214522	0.0537749088290058	0.0297689695732102	0.0211753625563911	0.0243414129234048	0.029433495905601	0.0303060967092222	0.028504152514372	0.029433495905601	0.029433495905601	0.176199681744436	0.176199681744436	0.0301074146860788	0.0184729034155798	0.029433495905601	0.0243414129234048	0.029433495905601	0.0278240341700306	0.029433495905601
"Bakerella_hoyifolia"	0.460087308343107	0.166498780972898	0.372461501272465	1.18137171020775	0.2582565557092	0.108471369141774	0.192560505298709	0.172455282977914	0.167561165764046	0.24196803142228	0.136014255977146	0.146584859218936	0.0822128451004432	0.117220495069344	0.103904460674769	0.104874224114607	0.164500781889301	0.0489166428347637	0.195976309578409	0.113255640296373	0.126383892367743	0.0862349413968225	0.10936115338494	0.107035981175543	0.092416500571438	0.103904460674769	0.0475758029415014	0.0288783171511167	0.0262141192087318	1.08703650743919	0.855366055288975	0.277752209393928	0.602523051923175	0.251134476944852	0.0276052385005864	0.188717351667955	0.0663437218569665	0.064851388627833	0.0597160328532493	0.096261057170389	0.105220644663532	0.0276052385005864	0.0387384833563801	0.0512019389263731	0.0712228422161585	0.0828971083251727	0.0582535982416263	0.0346608909537676	0.0329815933242605	0.0681477418450636	0.0577662483381148	0.0415874252571471	0.0235967004257867	0.0301610098375284	0.0276052385005864	0.0306032075948579	0.0387384833563801	0.0276052385005864	0.0276052385005864	0.0372461501272465	0.0372461501272465	0.037462225718902	0.0214091113236756	0.0276052385005864	0.0301610098375284	0.0276052385005864	0.0369957802951994	0.0276052385005864
"Stillingia_lineata"	0.648764679589518	0.10486797280184	0.28504152514372	0.1291282778546	1.79016338408262	0.0888152962949605	0.122384524047932	0.118191352591469	0.177457393256277	0.220116595968537	0.111367142689606	0.0785010388440065	0.0665954400387759	0.062097439249038	0.0639903792667466	0.155841959731209	0.154978697380684	0.0396242868230717	0.200760467377696	0.134283890924199	0.104762185410925	0.0462731939965194	0.08066607818958	0.0913850112425816	0.0409514158717226	0.0639903792667466	0.0458553074269655	0.0196418290427211	0.0166607503325756	0.88053970717937	0.379028104679388	0.194729791580839	0.506628100127751	0.495478745960276	0.0389258807753711	0.181892719460296	0.307450388387764	0.0674300332897431	0.0663413841481456	0.0654727634757371	0.0713332077459574	0.0389258807753711	0.268524507612393	0.0739903217148931	0.0687893197916316	0.0717641594930621	0.0370238896279457	0.0220292143286277	0.0176627337399015	0.0362919655146129	0.0708682115615009	0.0184281371422752	0.035064440939522	0.0319423307861298	0.0389258807753711	0.0250576071051613	0.268524507612393	0.0389258807753711	0.0389258807753711	0.028504152514372	0.028504152514372	0.0235952938804141	0.0206348883421345	0.0389258807753711	0.0319423307861298	0.0389258807753711	0.0299679480174491	0.0389258807753711
"Warneckea_trinervis"	0.35465992379603	0.130773161455345	0.322254828341396	0.108471369141774	0.177630592589921	1.21884460171582	0.222376831595189	0.189619122216841	0.123008970004113	0.234851853693652	0.274413293687546	0.172188431564871	0.0807296075694019	0.0877161156069724	0.0800248358554933	0.195269375216331	0.206405320407371	0.0480341165037941	0.141644935491277	0.108854778771575	0.0764806497900748	0.1080445198701	0.098750518861327	0.154524549092124	0.0537659148768053	0.0800248358554933	0.15925493225819	0.0242667604051441	0.0302731485028745	1.06742481119543	0.497633412137542	0.676033782385783	0.22125081444885	0.245962887786429	0.0212795954277618	0.631711231290819	0.0479241843162499	0.0535050782619014	0.0676369601553991	0.0808892013504804	0.0881654731746294	0.0212795954277618	0.0266445888884882	0.0652152048514363	0.0648819164656119	0.0745344129843265	0.0672736633397211	0.0400278296871341	0.0387423971020959	0.0650572317841876	0.0434212100285021	0.0241946616945624	0.0439356094236746	0.0221416146007403	0.0212795954277618	0.0617429910796978	0.0266445888884882	0.0212795954277618	0.0212795954277618	0.0322254828341396	0.0322254828341396	0.0294239613274526	0.0716647195161853	0.0212795954277618	0.0221416146007403	0.0212795954277618	0.0363283234062308	0.0212795954277618
"Gaertnera_sp1_M_PL_066"	0.294249061548429	0.14528613573471	0.31378878140777	0.115536303179225	0.146861428857518	0.133426098957113	1.64729621410667	0.187352942604466	0.135610568797214	0.165525508811253	0.16730545323776	0.186522528135258	0.0694768838538477	0.111293325996979	0.0908031933907704	0.0832085174776802	0.140792399022798	0.0413387458930394	0.120523457463143	0.0910270026950204	0.0660718556814943	0.114841711204581	0.0943201192666608	0.132555762152251	0.0831335252062706	0.0908031933907704	0.0448909064827288	0.0250624998576608	0.224253770323765	0.918638797623097	0.769446961075816	0.581131232949782	0.192368631687983	0.181059793248473	0.0176549436929058	0.178067262381491	0.0396841580215334	0.0490338218336827	0.0574216723385812	0.0835416661922027	0.0930629117198689	0.0176549436929058	0.0220292143286277	0.0363768601253838	0.0586869789492831	0.0692721900152122	0.498341711830588	0.2965133185392	0.0419675688304331	0.0753555666295267	0.0420648460764042	0.0374100863428218	0.018721916432478	0.0244099023834985	0.0176549436929058	0.037643726978496	0.0220292143286277	0.0176549436929058	0.0176549436929058	0.031378878140777	0.031378878140777	0.0326893805403097	0.020200907917228	0.0176549436929058	0.0244099023834985	0.0176549436929058	0.0312645977342314	0.0176549436929058
"Eugenia_orbiculata"	0.338462009674091	0.155858818863643	0.342427320967872	0.129341462233436	0.177287028887203	0.142214341662631	0.234191178255583	1.32594983685001	0.153900863963343	0.189617624447149	0.178325193307374	0.193448202763343	0.0764766839380779	0.11719421386095	0.0972335367700825	0.0996978620824615	0.157509698983796	0.0455036269431564	0.26989329998068	0.105913857059853	0.0776115524065094	0.118867092302749	0.102623952849836	0.140785299052231	0.0869410249192035	0.0972335367700825	0.0497034155355478	0.0270638712736728	0.0318814881322726	1.01119170984792	0.804687486196628	0.596774955340652	0.249728309159413	0.238798233100486	0.0203077205804454	0.19715688162434	0.0469007749135259	0.0545504526772326	0.0625433102961149	0.090212904245576	0.100188182110023	0.0203077205804454	0.0265930543330805	0.0427397395489993	0.0660168892147431	0.359064705786906	0.0708477514050503	0.0421544120860049	0.0435258456217522	0.0786841097800371	0.0480098760938471	0.0391234612136416	0.0224320189685538	0.0277021555134017	0.0203077205804454	0.0401231684941591	0.0265930543330805	0.0203077205804454	0.0203077205804454	0.0342427320967872	0.0342427320967872	0.0350682342443197	0.0223665369909965	0.0203077205804454	0.0277021555134017	0.0203077205804454	0.034414507772135	0.0203077205804454
"Phyllanthus_phillyreifolius"	0.59948119069153	0.114611463208859	0.243414129234049	0.100536699458428	0.212948871907532	0.0738053820024676	0.135610568797214	0.123120691170674	1.90816411533432	0.198333351994288	0.092545933545414	0.118528209123556	0.0425291137472234	0.0937014988149441	0.072712682901402	0.163709363999327	0.170509335437262	0.0253048226795979	0.152832940718887	0.124881219362514	0.0531288392366238	0.0698755632622583	0.0656377367666237	0.0739404830852294	0.0796770760030321	0.072712682901402	0.0437526996343118	0.0186899590076632	0.0184612707102089	0.562329392879954	0.737455603450286	0.199712915915149	0.216409017665757	0.558162859749016	0.0359688714414918	0.173552375216103	0.0679112022276216	0.0603102843648966	0.0581510163670606	0.0622998633588773	0.0721431835978752	0.0359688714414918	0.0319423307861298	0.0728034783413404	0.0618057787321592	0.0620895671751512	0.0410250460226865	0.0244099023834985	0.0266688470528001	0.0547792966972833	0.379438412201669	0.0358546842013645	0.0368346068998487	0.343469540760178	0.0359688714414918	0.0208228350477181	0.0319423307861298	0.0359688714414918	0.0359688714414918	0.0243414129234048	0.0243414129234048	0.0257875792219933	0.0196887148354403	0.0359688714414918	0.343469540760178	0.0359688714414918	0.0191381011862505	0.0359688714414918
"Euodia_chapelieri"	0.422764160696995	0.138165648129136	0.317582538519041	0.145180818853368	0.264139915162245	0.140911112216191	0.165525508811253	0.151694099557719	0.198333351994288	1.27650899151244	0.176691049800867	0.125367264092448	0.0704103102344262	0.0963291893255408	0.0859923693369749	0.205016596047238	0.217320541996046	0.0418941345894836	0.199095509358985	0.137203267252176	0.101082584105877	0.0742825170654192	0.0926219481652354	0.0965237563540237	0.0741146802478845	0.0859923693369749	0.11568520219963	0.0241947350460107	0.0225337247289268	0.930980768655192	0.68597254051653	0.268304731714915	0.460354607349726	0.486075934946711	0.0253658496418197	0.458884635391864	0.0649868369161564	0.0571241034937238	0.0543229765480268	0.0806491168200358	0.088443595099137	0.0253658496418197	0.0396209872743367	0.0714945837524484	0.0729192340275568	0.0789276620062583	0.0500749438420596	0.0297945915860255	0.0282076344208009	0.0571063912184631	0.0610658530007916	0.033351606111548	0.0461287341106287	0.0357000033589719	0.0253658496418197	0.039755486205195	0.0396209872743368	0.0253658496418197	0.0253658496418197	0.0317582538519041	0.0317582538519041	0.0310872708290555	0.0520583409898333	0.0253658496418197	0.0357000033589719	0.0253658496418197	0.0316846396054918	0.0253658496418197
