"Medusagyne_oppositifolia"	"Nephrosperma_vanhoutteanum"	"Deckenia_nobilis"	"Psychotria_pervillei"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Diospyros_seychellarum"	"Memecylon_eleagni"	"Mimusops_sechellarum"	"Canthium_bibracteatum"	"Timonius_sechellensis"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Nectarinia_dussumieri"	"Phelsuma_sp1_M_PL_088"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_germana"	"Megachile_seychellensis"	"Geron_seychellarum"	"Unidentified_sp2_M_PL_088"	"Mabuya_sechellensis"	"Musca_domestica"	"Parasarcophaga_hirticeps"	"Rhiparida_seychellensis"	"Rhynchium_brunneum"	"Cratopus_aurostriatus"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_088"	"Lampides_boeticus"	"Lygistorrhina_sp1_M_PL_088"	"Scaptodrosophila_sp1_M_PL_088"	"Unidentified_sp1_M_PL_088"
"Medusagyne_oppositifolia"	2.68958163354004	0.925601045565402	0.272306121785893	0.259423936705721	0.301052735214022	0.219199957349968	0.0574422560049088	0.12904649220173	0.121378935017083	0.0820513904820261	0.171895248547131	0.0341781423229207	0.716755422430473	0.331355951826904	0.458017504932022	0.151902854768537	0.212769991818246	0.224516949022435	0.338378241771409	0.127490999908184	0.118740068821148	0.0694200784174052	0.0258490152022089	0.268958163354004	0.338378241771409	0.0451579102821033	0.268958163354004	0.0451579102821033	0.268958163354004	0.268958163354004	0.0493199904037428	0.0694200784174052	0.268958163354004	0.0694200784174052
"Nephrosperma_vanhoutteanum"	0.694200784174052	2.33461129059471	0.325544229961975	0.291335841007335	0.444814715998137	0.336429956115323	0.074241332639036	0.19347158983946	0.155446225887722	0.128025960228956	0.24086237536991	0.0441735929202264	0.755004618393976	0.532971760322164	0.383313941180103	0.196327079645451	0.372677188038799	0.379627331031947	0.244515925212008	0.26215806222236	0.250792586920551	0.175095846794603	0.0334085996875662	0.0694200784174052	0.244515925212008	0.0667222073997206	0.0694200784174052	0.0667222073997206	0.0694200784174052	0.0694200784174052	0.0756967401259477	0.175095846794603	0.0694200784174052	0.175095846794603
"Deckenia_nobilis"	0.61268877401826	0.976632689885926	1.45366684772234	0.3448724682334	0.552856482181231	0.341583289708449	0.0970129874871334	0.159947656222263	0.204866012175857	0.185206336173829	0.276101623373313	0.0577227275548444	0.945969025536045	0.735127397481686	0.539187675233312	0.256545455799308	0.566593816084379	0.316602716433138	0.13451632914327	0.145223897041463	0.150103691925845	0.0732474517414444	0.04365584436921	0.061268877401826	0.13451632914327	0.0829284723271846	0.061268877401826	0.0829284723271846	0.061268877401826	0.061268877401826	0.0768562401844009	0.0732474517414444	0.061268877401826	0.0732474517414444
"Psychotria_pervillei"	0.583703857587872	0.874007523022007	0.3448724682334	1.49201662051732	0.478306149534678	0.261360026493495	0.264441359729814	0.14812701783536	0.152474164544103	0.228866188863808	0.277639909335747	0.15734260903924	0.88633542821707	0.425604144815974	0.53722099495435	0.699300484618842	0.317882576998081	0.556292199073973	0.123920949985438	0.132207722252563	0.124356570187687	0.0655505642266505	0.118998611878416	0.0583703857587872	0.123920949985438	0.0717459224302018	0.0583703857587872	0.0717459224302018	0.0583703857587872	0.0583703857587872	0.0588060059610364	0.0655505642266505	0.0583703857587872	0.0655505642266505
"Phoenicophorium_borsigianum"	0.451579102821033	0.889629431996274	0.368570988120821	0.318870766356452	1.95427136266676	0.318533836938005	0.0893655357878842	0.147619597077089	0.191754190638212	0.170014525977578	0.309776062562946	0.0531724937937911	0.877016353391044	0.693683701994049	0.26655451243921	0.236322194639072	0.519297920816829	0.52454165299882	0.111880117681824	0.133151026084411	0.138392320710772	0.0667222073997206	0.0402144911045479	0.0451579102821033	0.111880117681824	0.293140704400014	0.0451579102821033	0.293140704400013	0.0451579102821033	0.0451579102821033	0.0716701133110512	0.0667222073997206	0.0451579102821033	0.0667222073997206
"Erythroxylum_sechellarum"	0.493199904037428	1.00928986834597	0.341583289708449	0.261360026493495	0.477800755407008	1.80498393737296	0.0617665634606055	0.168220254606441	0.222656533339249	0.0970250918763563	0.28852056482982	0.0367511052590603	1.0009211999196	0.817096088981924	0.260678976675128	0.163338245595823	0.26788438496576	0.292729028846981	0.125016730529691	0.151395854698846	0.481818126034864	0.0756967401259477	0.0277949535572725	0.0493199904037428	0.125016730529691	0.0716701133110512	0.0493199904037428	0.0716701133110511	0.0493199904037428	0.0493199904037428	0.406121385908917	0.0756967401259477	0.0493199904037428	0.0756967401259477
"Syzygium_wrightii"	0.25849015202209	0.445447995834216	0.194025974974267	0.528882719459629	0.268096607363653	0.123533126921211	2.33349617620363	0.0676380991408665	0.0709760697594884	0.461549914050025	0.122590834166604	0.388430224841162	0.389075142054363	0.213790370360347	0.221912071137402	1.72635655484961	0.324976396483835	0.229398952920512	0.0592576148897752	0.0638457443009561	0.0612035532448387	0.0334085996875662	1.05007327929163	0.025849015202209	0.0592576148897752	0.0402144911045479	0.0258490152022089	0.0402144911045479	0.025849015202209	0.0258490152022089	0.0277949535572725	0.0334085996875662	0.025849015202209	0.0334085996875662
"Diospyros_seychellarum"	0.580709214907785	1.16082953903676	0.319895312444525	0.29625403567072	0.442858791231268	0.336440509212882	0.0676380991408665	1.4596874299186	0.195068707596978	0.101223757281358	0.262307829306283	0.0402446689888156	1.24922728417595	0.467639861195889	0.283766740244466	0.178865195505847	0.271018170189076	0.298840540930244	0.145133136918535	0.743921558891128	0.162761330000655	0.0870622154277569	0.0304371446133899	0.0580709214907785	0.145133136918535	0.0664288186846902	0.0580709214907785	0.0664288186846902	0.0580709214907785	0.0580709214907785	0.0756991145728984	0.0870622154277569	0.0580709214907785	0.0870622154277569
"Memecylon_eleagni"	0.546205207576873	0.932677355326334	0.409732024351715	0.304948329088206	0.575262571914635	0.445313066678498	0.0709760697594884	0.195068707596978	1.27857136193264	0.109182183491463	0.352990255513117	0.0422307615068956	1.24089433566327	1.02987952244209	0.285374401931145	0.18769227336398	0.297561875486964	0.330750638135452	0.124571322407162	0.157731720068115	0.170146241652137	0.069950801649475	0.0319392313917698	0.0546205207576873	0.124571322407162	0.0862893857871953	0.0546205207576873	0.0862893857871953	0.0546205207576873	0.0546205207576873	0.100195440002662	0.069950801649475	0.0546205207576873	0.069950801649475
"Mimusops_sechellarum"	0.369231257169118	0.768155761373737	0.370412672347659	0.457732377727615	0.510043577932733	0.194050183752713	0.461549914050025	0.101223757281358	0.109182183491463	1.47265751279641	0.174296497954246	0.274622198859765	0.548006894855192	0.362543293372956	0.280867444086879	1.2205431060434	0.88015695082955	0.289396953167928	0.094534807819942	0.103162372879641	0.101272973447391	0.0576116821030303	0.207697461322511	0.0369231257169118	0.094534807819942	0.0765065366899099	0.0369231257169118	0.0765065366899099	0.0369231257169118	0.0369231257169118	0.0436612913443604	0.0576116821030303	0.0369231257169118	0.0576116821030303
