"Pistacia_lentiscus"	"Rubus_ulmifolius"	"Rhamnus_lycioides"	"Phillyrea_angustifolia"	"Myrtus_communis"	"Olea_europaea"	"Daphne_gnidium"	"Smilax_aspera"	"Asparagus_aphyllus"	"Asparagus_aculeatus"	"Lonicera_periclymenum"	"Osyris_alba"	"Crataegus_monogyna"	"Tamus_communis"	"Pyrus_bourgaeana"	"Rubia_pregrina"	"Sylvia_atricapilla"	"Turdus_merula"	"Sylvia_borin"	"Sylvia_melanocephala"	"Erithacus_rubecula"	"Cyanopica_cyanus"	"Sylvia_cantillans"	"Turdus_philomelos"	"Ficedula_hypoleuca"	"Sylvia_communis"	"Phoenicurus_phoenicurus"	"Sturnus_unicolor"	"Sylvia_hortensis"	"Luscinia_megarhynchos"	"Muscicapa_striata"	"Saxicola_torquata"	"Sylvia_undata"
"Lonicera_periclymenum"	0.545738153231642	0.436773734052327	0.409250714608936	0.383470440784494	0.339074858164124	0.302546813190107	0.259789371801702	0.24748480670904	0.220735333369656	0.192418487063715	1.21601704577064	0.192391014948506	0.135117570310068	0.151892686192498	0.108102969666202	0.122353894873183	0.667988834957132	0.668763198690225	0.608815607896047	0.602626176668863	0.314936871346105	0.278978476473601	0.404000155440587	0.188778975372935	0.153018334455187	0.1546003499671	0.123225495721096	0.120064891750516	0.122324530859517	0.0898240050608775	0.0898240050608775	0.0896634384307512	0.0594087571117405
"Osyris_alba"	0.547298367454956	0.406608575963408	0.37947905330991	0.386723430137421	0.34721959349755	0.335020562080803	0.23278864466112	0.247412700687922	0.250913622477544	0.193456592691942	0.192391014948506	1.22245763816125	0.136798200496469	0.152704015300933	0.108784342804154	0.12310154006295	0.671195721045933	0.675624155889355	0.610889463120911	0.605208764516806	0.316177603514339	0.279751501880371	0.213036495566647	0.383046865237349	0.149036585236011	0.147156349461137	0.115515341540802	0.124506034188063	0.120575656237768	0.0855853729415153	0.0855853729415153	0.0937264390763575	0.0602243828682772
"Crataegus_monogyna"	0.582323513909657	0.406834025151316	0.380557566197757	0.357724240198882	0.398421727635354	0.369100799134278	0.20406926875059	0.221834594077545	0.198410405340206	0.16939944081747	0.168896962887585	0.170997750620586	1.22629246550144	0.153113554204187	0.140902100789899	0.11427947952009	0.718236379702514	0.726449451987666	0.398642538936481	0.400216650567636	0.304585052440223	0.54220950888488	0.209301375031272	0.193406430151573	0.145326079480648	0.143041966224325	0.113773619298962	0.379512732051298	0.116784262015816	0.0875361418881717	0.0875361418881716	0.103596927313474	0.066686847400046
"Tamus_communis"	0.542046981544917	0.431220502832276	0.403971126256378	0.379807739349276	0.335724084992891	0.326820417014483	0.227839837820843	0.244866452746351	0.218842019602254	0.190363964705273	0.189865857740623	0.190880019126166	0.153113554204187	1.18535794023452	0.124753572314971	0.117683824251432	0.486404920680642	0.723816763799301	0.651018668193616	0.645928688567546	0.310688894178757	0.521402712461746	0.213608060644518	0.189853699313207	0.151406174806553	0.149217038601845	0.118141859927813	0.12604436395207	0.121108340337325	0.0888481664937051	0.0888481664937051	0.0915938142561276	0.0589117725546793
"Pyrus_bourgaeana"	0.541837979535677	0.427814182645849	0.400978917822382	0.377012311530649	0.354132335384749	0.328390299264893	0.211550673419563	0.234250619259028	0.208762827540538	0.180533927186185	0.180171616110336	0.181307238006924	0.187869467719865	0.166338096419962	1.15734436787061	0.124863035019635	0.797061150774192	0.807287850171882	0.413141371685904	0.407554371364641	0.305062105929043	0.610834278138416	0.210725499115945	0.188192669029017	0.149341262496532	0.146422698031457	0.11557623617895	0.135667110441152	0.119267843659853	0.0883768638821489	0.0883768638821489	0.093396480204182	0.0605574502776927
"Rubia_pregrina"	0.526664148779259	0.418849161338596	0.391765541228395	0.369365629064249	0.317184043775426	0.315522807428658	0.236291946511513	0.258777178066341	0.233255938252931	0.204737827061396	0.203923158121972	0.205169233438249	0.15237263936012	0.156911765668575	0.124863035019635	1.14750384162152	0.801705035270125	0.806629789422646	0.736720864243849	0.42101627569718	0.31207449794091	0.283629455380685	0.212115834585336	0.190120741276899	0.149754060526356	0.146863102183593	0.116642277987427	0.122264908179936	0.120371644934227	0.0862618848645181	0.0862618848645181	0.087981064323909	0.0564287835810432
"Sylvia_atricapilla"	0.584362582716667	0.461487250820162	0.431672245397803	0.406528221097442	0.375928508581847	0.348797248273621	0.279465221266153	0.282829363628195	0.255050915614128	0.22333477855508	0.222662944985711	0.223731907015311	0.191529701254004	0.129707978848171	0.159412230154838	0.160341007054025	1.56736021173629	0.560613264242911	0.471793089376163	0.457524353032321	0.347988984431299	0.317338215960861	0.238366916895706	0.211440913726988	0.164886553615317	0.164454021025912	0.131192621117939	0.142744315996291	0.132511135210482	0.0952613783837198	0.0952613783837197	0.0996501332141401	0.064770408386778
"Turdus_merula"	0.58135381879498	0.458259506264066	0.428531801711688	0.40576319235931	0.376704510683425	0.351199999354508	0.214357825546661	0.283275311337455	0.255765571735707	0.223980263820067	0.222921066230075	0.225208051963118	0.193719853863378	0.193017803679814	0.161457570034376	0.161325957884529	0.560613264242911	1.57648197821487	0.478114625979788	0.463620244575938	0.339527997473205	0.332318554869096	0.229431394753527	0.211902052770932	0.164263016472279	0.155402196870605	0.122203390223025	0.143387928128894	0.132123131343902	0.0946430983670258	0.0946430983670258	0.0998009610096344	0.0646809610741836
"Sylvia_borin"	0.589830761085882	0.476417114044426	0.445681090318492	0.418927350090746	0.304647126652816	0.351745443800731	0.293816774892229	0.296485918588821	0.266703306826603	0.235144381162841	0.234159849190787	0.234957485815735	0.122659242749686	0.200313436367266	0.095340316542901	0.170012507133196	0.54437664158788	0.551670722284371	1.50582849879021	0.482242988049006	0.352731344565197	0.29577474710566	0.239254470301887	0.210392837758412	0.170030631666925	0.169687456048792	0.135411581950458	0.121417449807935	0.136604549893038	0.0976351394643147	0.0976351394643146	0.0938191201892556	0.0586445758091825
"Sylvia_melanocephala"	0.597502918933716	0.475558429433022	0.444821990144162	0.418927563012429	0.382947308392717	0.354952660320947	0.293101036401351	0.293803393048617	0.265102715217972	0.232472705461723	0.231779298718794	0.232772601737233	0.123143584790042	0.198747288790014	0.0940510087764557	0.0971576020839645	0.527912715037294	0.534946436049159	0.482242988049006	1.48756096517916	0.359223483119323	0.302794597112685	0.246063274627412	0.217533398374997	0.16996804610019	0.169877743102685	0.135601851583486	0.12930033783816	0.136606396839378	0.0979174326175982	0.0979174326175982	0.101593031260401	0.066097765228306
"Erithacus_rubecula"	0.629596279412994	0.503511705106608	0.47092550671164	0.44110568699175	0.405849832611622	0.374643557111546	0.316193740436226	0.315365654550304	0.282489341992913	0.250353003098756	0.157468435673052	0.15808880175717	0.121834020976089	0.124275557671503	0.091518631778713	0.0936223493822731	0.521983476646948	0.509291996209807	0.458550747934757	0.466990528055121	1.38222822484159	0.296421034073076	0.245124232966978	0.214242259294382	0.18014696142545	0.180253429610783	0.144162964311458	0.13473506309945	0.144827548422077	0.103509483398229	0.103509483398229	0.10732240837983	0.069858052668675
"Cyanopica_cyanus"	0.64041019694061	0.506300518401937	0.476392345631783	0.444416291645411	0.427808098683892	0.394637083254848	0.211345864585729	0.214730722564443	0.185059604451958	0.154464714912138	0.154988042485334	0.155417501044651	0.240982003948836	0.231734538871887	0.203611426046139	0.0945431517935617	0.528897026601436	0.553864258115159	0.42723019026373	0.437369973607212	0.32935670452564	1.38645748963143	0.234620018737252	0.203965930265469	0.168654638234176	0.168219442208341	0.131858109255535	0.16609145734532	0.132925212311792	0.104685069523084	0.104685069523084	0.111870506456832	0.0724067981313473
"Sylvia_cantillans"	0.678828547533433	0.554798444173475	0.522907953588609	0.480245011131708	0.443521757712107	0.274120277084122	0.36253342968084	0.218521606224913	0.183684898214788	0.154059465798708	0.288571539600419	0.152168925404748	0.119600785732155	0.122061748939724	0.090310928192548	0.0909067862508583	0.510786250490799	0.491638703043272	0.444329730560648	0.45697465287948	0.350177475667112	0.301654309805038	1.29132925142473	0.197502882773864	0.180953610229659	0.199469416102564	0.160176642464515	0.130177144620477	0.141735513710513	0.11356520150555	0.11356520150555	0.103266967830742	0.0758549401223302
"Turdus_philomelos"	0.687496404329624	0.387214232568368	0.357509835260688	0.498317174203522	0.488770287342251	0.454529993143543	0.212529390010942	0.218121017218699	0.351342059925282	0.159826719288857	0.157315812810779	0.319205721031124	0.128937620101049	0.126569132875472	0.0940963345145083	0.0950603706384497	0.528602284317469	0.529755131927329	0.45585114847656	0.471322363145827	0.357070432157303	0.305948895398204	0.230420029902842	1.27676893757617	0.158832781234239	0.158113857736099	0.117342452573992	0.154850158162402	0.132019543589687	0.0900172452868712	0.0900172452868712	0.125839193639666	0.0803861943253121
"Ficedula_hypoleuca"	0.734830577968329	0.622327593092942	0.581968018964954	0.540716098928192	0.29770009356926	0.26617084575152	0.226517844733413	0.413376939356835	0.181463038292592	0.152873137670429	0.153018334455187	0.149036585236011	0.116260863584518	0.121124939845243	0.0896047574979189	0.0898524363158138	0.494659660845952	0.492789049416836	0.442079642334006	0.441916919860495	0.3602939228509	0.303578348821517	0.253335054321522	0.190599337481087	1.22302348643565	0.198998745698355	0.154758337604231	0.118471582607108	0.179375885013281	0.125634614709935	0.125634614709935	0.0923128883005911	0.065695803725439
"Sylvia_communis"	0.737379941780476	0.624938280662148	0.590121869426591	0.536831969415243	0.299223385924089	0.264177093253831	0.42011308433308	0.22177765785984	0.179601966791078	0.15114147239858	0.1546003499671	0.147156349461137	0.11443357297946	0.119373630881476	0.0878536188188745	0.0881178613101556	0.493362063077736	0.466206590611815	0.441187385726859	0.44168213206698	0.360506859221566	0.302794995975014	0.27925718254359	0.189736629283319	0.198998745698356	1.22449901481634	0.180576399136915	0.118133129602602	0.154739605491361	0.126561859722661	0.126561859722661	0.0923855756822234	0.0659678663568402
"Phoenicurus_phoenicurus"	0.788444888919727	0.675637351356912	0.642961544977213	0.350664785179549	0.298476542827906	0.262032564226978	0.468934155975344	0.217925224407584	0.176830843896081	0.150428792066933	0.15403186965137	0.144394176926003	0.113773619298962	0.118141859927813	0.0866821771342124	0.0874817084905701	0.491972329192273	0.458262713336344	0.440087641338989	0.44070601764633	0.360407410778645	0.296680745824954	0.280309124312901	0.176013678860989	0.193447922005288	0.225720498921143	1.19702974377009	0.120406409621108	0.145225806131997	0.136738209430402	0.136738209430402	0.094807345278842	0.0686040888561441
"Sturnus_unicolor"	0.781977907812883	0.382103947408572	0.354770568137646	0.33317780689287	0.590322115985744	0.545813665269369	0.201805616381855	0.20509613170344	0.185947931932455	0.151106646345914	0.150081114688145	0.155632542735079	0.379512732051298	0.12604436395207	0.101750332830864	0.0916986811349521	0.535291184986091	0.537704730483354	0.394606711875789	0.42022609797402	0.336837657748624	0.37370577902697	0.227810003085835	0.232275237243603	0.148089478258885	0.147666412003252	0.120406409621108	1.23449955209082	0.121481685648561	0.0944599732291555	0.0944599732291555	0.149109187379277	0.0945278208523402
"Sylvia_hortensis"	0.778311285883735	0.661979489277257	0.393164675516614	0.589095231171383	0.300995807620061	0.269108888741757	0.223256375032241	0.462775759273128	0.183305768692177	0.153601371384498	0.152905663574396	0.15071957029721	0.116784262015816	0.121108340337325	0.0894508827448896	0.0902787337006701	0.496916757039308	0.495461742539632	0.443964787152375	0.443970789727979	0.362068871055192	0.299081727701532	0.248037148993398	0.198029315384531	0.224219856266601	0.193424506864201	0.145225806131997	0.121481685648561	1.19473250560286	0.116521415056424	0.116521415056424	0.0952052266950025	0.0682943378208268
"Luscinia_megarhynchos"	0.873601937821058	0.755344928179056	0.720388503662129	0.349785581410624	0.301131508780564	0.263344382602726	0.231356611356742	0.219336768599174	0.173695133255328	0.146689959669266	0.149706675101462	0.142642288235859	0.116714855850896	0.118464221991607	0.0883768638821489	0.0862618848645181	0.476306891918599	0.473215491835129	0.423085604345363	0.424308874676259	0.345031611327429	0.314055208569252	0.264985470179616	0.180034490573742	0.209391024516558	0.210936432871102	0.182317612573869	0.125946630972207	0.155361886741898	1.15257176254229	0.152571762542288	0.0996857884057559	0.0733513501454832
"Muscicapa_striata"	0.873601937821058	0.755344928179056	0.720388503662129	0.349785581410624	0.301131508780564	0.263344382602726	0.231356611356742	0.219336768599174	0.173695133255328	0.146689959669266	0.149706675101462	0.142642288235859	0.116714855850896	0.118464221991607	0.0883768638821489	0.0862618848645181	0.476306891918599	0.473215491835129	0.423085604345363	0.424308874676259	0.345031611327429	0.314055208569252	0.264985470179616	0.180034490573742	0.209391024516558	0.210936432871102	0.182317612573869	0.125946630972207	0.155361886741898	0.152571762542288	1.15257176254229	0.0996857884057559	0.0733513501454832
"Saxicola_torquata"	0.867940156244281	0.387421722332702	0.358860154324201	0.336919803797495	0.667569636357053	0.617021313952209	0.20785337455063	0.206911130714656	0.188407454307878	0.150655696215978	0.149439064051252	0.156210731793929	0.138129236417965	0.122125085674837	0.093396480204182	0.0879810643239091	0.498250666070701	0.499004805048172	0.406549520820107	0.440236468795069	0.357741361266099	0.335611519370496	0.240956258271732	0.251678387279333	0.153854813834318	0.153975959470372	0.126409793705123	0.198812249839036	0.126940302260003	0.0996857884057559	0.0996857884057559	1.16773317164499	0.106031040249773
"Sylvia_undata"	1.0336890381842	0.399410234311959	0.368677782292587	0.338695966642149	0.820429820397468	0.304831627526654	0.211408963842715	0.206118857121026	0.181997080871597	0.145823293425206	0.148521892779351	0.150560957170693	0.133373694800092	0.117823545109359	0.090836175416539	0.0846431753715649	0.485778062900835	0.485107208056377	0.381189742759686	0.429635473983989	0.349290263343375	0.325830591591063	0.265492290428156	0.241158582975936	0.164239509313598	0.164919665892101	0.137208177712288	0.18905564170468	0.136588675641654	0.110027025218225	0.110027025218225	0.15904656037466	1.12856339762199
