"Clethrionomys_rutilus"	"Sorex_araneus"	"Clethrionomys_glareolus"	"Microtus_arvalis"	"Microtus_agrestis"	"Sorex_caecutiens"	"Clethrionomys_rufocanus"	"Microtus_oeconomus"	"Apodemus_agrarius"	"Neomys_fodiens"	"Sorex_isodon"	"Sorex_roboratus"	"Micromys_minutus"	"Tamias_sibiricus"	"Arvicola_terrestris"	"Sorex_arcticus"	"Sorex_minutus"	"Apodemus_peninsulae"	"Sorex_minutissimus"	"Sciurus_vulgaris"	"Sicista_betulina"	"Myopus_schisticolor"	"Sorex_daphaenodon"	"Talpa_altaica"	"Cricetus_cricetus"	"Apodemus_uralensis"	"Talpa_europaea"	"Peromyscopsylla_silvatica"	"Corrodopsylla_birulai"	"Megabothris_rectangulatus"	"Doratopsylla_dasycnema"	"Palaeopsylla_soricis"	"Ctenophthalmus_uncinatus"	"Amalaraeus_penicilliger"	"Hystrichopsylla_talpae"	"Rhadinopsylla_li"	"Ceratophyllus_indages"	"Megabothris_walkeri"	"Ctenophthalmus_assimilis"	"Tarsopsylla_octodecimdentata"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Amphipsylla_sibirica"	"Neopsylla_acanthina"	"Nosopsyllus_fasciatus"	"Leptopsylla_segnis"	"Catallagia_dacenkoi"	"Megabothris_calcarifer"	"Megabothris_turbidus"	"Catallagia_ioffi"	"Ctenophthalmus_pisticus"	"Neopsylla_mana"	"Rhadinopsylla_integella"
"Clethrionomys_rutilus"	1.46339098164731	0.224523018646631	0.334029192598977	0.309463959162518	0.284570630063401	0.232592695538091	0.186633994454942	0.216409170448233	0.298272978660144	0.103199445880527	0.149904623336939	0.0881792642057722	0.11659719789975	0.0702281663017727	0.158182253397848	0.0978302027729961	0.102860640434157	0.196092915848552	0.0833220282073254	0.0322146468613234	0.102981855547237	0.10427962409057	0.0405060799352495	0.0882325664168257	0.0611674201123451	0.0563249221550616	0.0611674201123451	0.373134349076609	0.379348712049105	0.413000033783777	0.246361921108096	0.416512565986648	0.394379798529511	0.300206726667865	0.375480439457277	0.575031446474622	0.0528348020253902	0.091373544672633	0.208814324220369	0.0144965910875955	0.0733653581483793	0.072947919642625	0.0919481063273722	0.0567527015774531	0.019174691485295	0.153846613226575	0.134902588793345	0.035390103286566	0.0359777246500721	0.0940751345344697	0.0158013374178989	0.0176094364991393	0.0940751345344697
"Sorex_araneus"	0.285756569186622	1.28082225098372	0.353733797503135	0.30329323995688	0.303224324536378	0.219553389978508	0.226200611935229	0.243717692571478	0.277231072779182	0.108077008594986	0.158606939991006	0.0802815976650615	0.101545182808516	0.110980754588697	0.166902634788729	0.101592278798771	0.107012417942472	0.184669296195379	0.0885247304477366	0.0338622467011245	0.108604236410671	0.109815779037746	0.0419282106169539	0.080532507667428	0.0643335267417406	0.058022069566946	0.0643335267417406	0.402551668661249	0.387203090307285	0.431578814193608	0.261476295910642	0.432543566134709	0.413252779171925	0.322056287849225	0.396576029252792	0.604441103615073	0.152385278783739	0.0964345831543587	0.130092734655118	0.015238011015506	0.0724226314226511	0.0748186196383857	0.182452584548386	0.056046503501686	0.0178219975358046	0.0729371252228725	0.0576272928287194	0.0386676218803457	0.0382200756888491	0.0183700651619971	0.0249706697824569	0.0182866101837787	0.0183700651619971
"Clethrionomys_glareolus"	0.275082864493276	0.22888657485497	1.45435401842481	0.319907321981893	0.343668053256716	0.20138042952049	0.179840022104086	0.263581226007319	0.321125322004154	0.0991584928983173	0.144010867723643	0.0838036969293879	0.0953834694359719	0.0683635707577939	0.181917791846984	0.0938948993579746	0.0988852133339848	0.187235009206103	0.080616036556709	0.0312045355500077	0.0993549691989101	0.100552254794072	0.0388228904408819	0.0841960521346017	0.0592206544134768	0.0694910030968314	0.0592206544134768	0.361340130109243	0.360110076242264	0.401042055086249	0.231332306109257	0.396178649335767	0.381579878248929	0.288958037753294	0.363602988252802	0.557000959567637	0.0520928890281371	0.161685117975874	0.195781242391137	0.0140420409975035	0.137209785290064	0.140197681303979	0.159946449790313	0.11820445413924	0.0206437707002671	0.0742201945510629	0.0563736077873906	0.0985609494134631	0.0990881590209259	0.0176838984317106	0.0153818034205036	0.0169010818844354	0.0176838984317106
"Microtus_arvalis"	0.309463959162518	0.238301831394692	0.388458890978013	1.35529456774804	0.315159573057797	0.230225655556265	0.187040124703758	0.246000221847406	0.30307953858529	0.102843616259213	0.149856546296496	0.0873937197989391	0.0982177549724792	0.0707277246369248	0.173769071598408	0.0970982800348234	0.102317385151742	0.17829213613598	0.0834688622954168	0.032084759968708	0.102955657068577	0.104224308116324	0.0401883649538682	0.0877168977505778	0.0612494322457916	0.0564795821730005	0.0612494322457916	0.374762245188695	0.375074360399767	0.411082903687852	0.245518618883073	0.412516970618425	0.395703833559466	0.303252115170385	0.377066197010674	0.572712965441437	0.0541151730823404	0.167628119755313	0.206729493554497	0.0144381419859186	0.0748222435876743	0.0798584341449982	0.167576521769149	0.127175234677407	0.0194836846233401	0.0748862057924319	0.127740500015743	0.0406927615772601	0.0408257289668372	0.0198941116604476	0.0159137380433081	0.0174776904062682	0.0198941116604476
"Microtus_agrestis"	0.284570630063401	0.238247683564297	0.417311207526012	0.315159573057797	1.36267568030539	0.208679710873443	0.186725373860216	0.247617512499191	0.298320443517396	0.102591248093569	0.149559457832965	0.0871494376326718	0.097497417934718	0.0706924586144603	0.190334696077816	0.0967972842410839	0.10206064036151	0.177846457144633	0.0834747082447367	0.032063535017864	0.102824988659061	0.10412131230142	0.040052962669134	0.0875782170928337	0.0612312194021078	0.0567428187470064	0.0612312194021078	0.374720578660146	0.372891721484532	0.410948496351492	0.243601129819111	0.410314734146395	0.395618638719097	0.303619300558664	0.377047109315504	0.572334100068871	0.0540713328658994	0.171626051964773	0.206739075326141	0.0144285907580388	0.076078180416901	0.150283921835294	0.169706390947643	0.061530947346337	0.0191777427975469	0.0728057499586209	0.0573352584649726	0.0423525609398136	0.109693525728993	0.0182938262183615	0.0159058031882536	0.0174235111633951	0.0182938262183615
"Sorex_caecutiens"	0.325629773753327	0.241508728976359	0.342346730184833	0.322315917778772	0.29215159522282	1.25344367391105	0.201634156944958	0.231281216245739	0.283426454807955	0.110263757949944	0.162126993619405	0.0823008135404945	0.104515772054754	0.0754315132192527	0.169224031385481	0.104082807151756	0.109659962338656	0.188974559439553	0.0900134293011819	0.0342049755374694	0.110604433980701	0.11235517695662	0.0428909961158036	0.0825412695648164	0.065670242092046	0.058888670571054	0.065670242092046	0.404196941644297	0.400693967484609	0.442645647124086	0.270357386952937	0.443962278423265	0.42383965452583	0.330574780435888	0.406750430253628	0.610558813343829	0.0568953112668934	0.0955864337683085	0.133868805027438	0.0153922389918612	0.0729085678669127	0.0741633882611176	0.0963085353355076	0.0570648197517051	0.0182202720947971	0.0768639096070363	0.154463582250486	0.0370472472587681	0.0369054126354539	0.0209333425984282	0.0169720904743319	0.018734905287316	0.0209333425984282
"Clethrionomys_rufocanus"	0.29031954692991	0.276467414587503	0.339697819529941	0.290951305094735	0.290461692671447	0.224037952161065	1.24232589825195	0.229539869764101	0.279301015282438	0.106906782424904	0.167173568365386	0.0763544530065374	0.0991084394035192	0.121717166715175	0.173017518284603	0.0986579779878357	0.105556011381477	0.185778110813282	0.0930570161952114	0.0350783376277707	0.113746031594529	0.115198560057668	0.0375961205734218	0.0767311683183353	0.0673159955707169	0.0597461265726661	0.0673159955707169	0.425353342363353	0.297324616620414	0.451507089290231	0.280488827997791	0.45007821031746	0.432189598967117	0.342452337789836	0.418911268524844	0.626148326655706	0.174239013529632	0.0936055576727049	0.126423281578553	0.0157852519324968	0.0724407165316935	0.0740760756716048	0.0967611480592099	0.0546430799489412	0.0179550652681568	0.0730357948876126	0.0575308276103658	0.0367645370092896	0.0366565395964302	0.0186633994454942	0.0273863625109143	0.0177584360378104	0.0186633994454942
"Microtus_oeconomus"	0.275429853297751	0.243717692571478	0.407352803829493	0.313091191442153	0.315149561362607	0.21025565113249	0.18780534798881	1.3014182365293	0.270512129200157	0.107635141296202	0.14924211109065	0.0806049589479876	0.101218726569262	0.0735638063471737	0.184311002305067	0.101514411729784	0.107050435014684	0.184605790905551	0.087945070310656	0.0334168880654254	0.107975528831548	0.109651776258334	0.0418882791550815	0.081023021027025	0.0642100246755519	0.0583584301770746	0.0642100246755519	0.394705924442812	0.391204102331616	0.432350039367797	0.173881265824079	0.431265918121749	0.415203428607914	0.323230822579066	0.397255436293315	0.596491451967842	0.055272929710116	0.189167303867946	0.13341520800859	0.0150375996294414	0.0749239102655851	0.0799504045402524	0.188372854591747	0.0590830930003317	0.0173900654485815	0.0717762201764592	0.0567565043352036	0.128045410571177	0.0418253513323508	0.0177062048548554	0.0165518564281141	0.0182725941113611	0.0177062048548554
"Apodemus_agrarius"	0.298272978660144	0.2178244143265	0.389937891005044	0.30307953858529	0.298320443517396	0.202447467719968	0.179550652681568	0.212545244371552	1.42050986874591	0.102755447057001	0.143283698931506	0.0880234881094266	0.116211802875933	0.0695454107759517	0.170354617140196	0.0976504629716211	0.102670607651714	0.213918697935333	0.077465519038205	0.0322894796609192	0.102470940007047	0.0982391177114903	0.0404728950441825	0.0882427660866091	0.0610279076757243	0.0750186287748825	0.0610279076757243	0.370182944480168	0.377967193705522	0.414759024434451	0.242217905930067	0.412404834086268	0.39363537176159	0.222567157216348	0.372909290595225	0.576367211947407	0.0514247802285505	0.0958601579980077	0.209458288362794	0.0145302658474136	0.155859720688502	0.150304899488323	0.0945172611055401	0.131445946885844	0.091318491562237	0.152803177358733	0.0568786482034321	0.0380338361488485	0.039821513497814	0.019174691485295	0.0156477174245891	0.0175770833348918	0.019174691485295
"Neomys_fodiens"	0.288958448465476	0.23776941890897	0.337138875854279	0.287962125525798	0.287255494661992	0.220527515899887	0.192432208364828	0.236797310851644	0.287715251759604	1.13475803604217	0.147390723579996	0.0968871982635289	0.114335720701504	0.0867473799620995	0.16421358302416	0.115488882280371	0.124356595273266	0.203745222141024	0.0860418261322067	0.0403096841196434	0.123702924053626	0.102719175000187	0.0524635741639201	0.0974787608359801	0.0689853740976904	0.0579912106752996	0.0689853740976904	0.493016899663479	0.506298882004129	0.346615196743312	0.16939347973738	0.539706986997295	0.520897225199301	0.226594715170434	0.309763557763317	0.719527861535635	0.0582152428750527	0.0926751578287323	0.135631025831343	0.0181393578538395	0.0741163946086496	0.0732849619390177	0.0936549912856118	0.0548563601186158	0.0184959804702602	0.0780268326691282	0.0569352276161431	0.0372228541550134	0.0363149533785394	0.0185759002584949	0.0195181604914724	0.0207879988104667	0.0185759002584949
