"Clethrionomys_centralis"	"Alticola_argentatus"	"Microtus_gregalis"	"Sicista_tianshanica"	"Sorex_minutus"	"Sorex_asper"	"Apodemus_uralensis"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Paraneopsylla_ioffi"	"Corrodopsylla_birulai"	"Frontopsylla_ornata"	"Amphipsylla_kuznetzovi"	"Neopsylla_mana"	"Rhadinopsylla_dahurica"	"Frontopsylla_elata"	"Amphipsylla_sibirica"	"Stenoponia_suknevi"	"Rhadinopsylla_angusta"	"Pectinoctenus_nemorosa"	"Palaeopsylla_soricis"	"Callopsylla_caspia"	"Ctenophthalmus_assimilis"
"Corrodopsylla_birulai"	1.13963109800363	0.953498772027224	0.89636698692152	0.501513269216878	0.503942114821373	0.632097982339287	0.109791881933247	0.475481100607385	0.303938971561867	0.221160014368739	1.47548110060739	0.475481100607385	0.384771519939538	0.2944991314805	0.21322939089402	0.303501779353058	0.117784212750179	0.21322939089402	0.2944991314805	0.18929662065222	0.159087446548065	0.0683778658802177	0.0733391171117607
"Frontopsylla_ornata"	1.13963109800363	0.953498772027224	0.89636698692152	0.501513269216878	0.503942114821373	0.632097982339287	0.109791881933247	0.475481100607385	0.303938971561867	0.221160014368739	0.475481100607385	1.47548110060739	0.384771519939538	0.2944991314805	0.21322939089402	0.303501779353058	0.117784212750179	0.21322939089402	0.2944991314805	0.18929662065222	0.159087446548065	0.0683778658802177	0.0733391171117608
"Amphipsylla_kuznetzovi"	1.16878435778038	0.992997754684553	0.933999056243487	0.531480783121224	0.329041887197666	0.667424688001099	0.113113578234747	0.461725823927446	0.280247537365484	0.230413638668306	0.461725823927446	0.461725823927446	1.40249828423187	0.306831743270045	0.221019997669904	0.316686538631725	0.121028171672459	0.221019997669904	0.306831743270046	0.1955030032738	0.129354601162403	0.0701270614668229	0.0764181046017399
"Neopsylla_mana"	1.22579580618626	1.04318099688136	0.980875356654287	0.333541430226286	0.323383434073295	0.711374690738702	0.118690390502962	0.44174869722075	0.290248779542185	0.243248783375111	0.44174869722075	0.44174869722075	0.383539679087557	1.32350222164683	0.232039761408992	0.292077218849724	0.126958424097509	0.232039761408992	0.323502221646825	0.205196998863611	0.131756766504369	0.0735477483711758	0.0802534382717144
"Rhadinopsylla_dahurica"	1.31222117463633	1.11861746999468	1.06435103484504	0.327668412432504	0.322733994471482	0.464127232568385	0.127122786314739	0.426458781788041	0.307804966219969	0.222303082058001	0.426458781788041	0.426458781788041	0.368366662783174	0.309386348545323	1.2497128472151	0.308693161452953	0.135938524319812	0.249712847215102	0.309386348545323	0.219834834569413	0.136825389483046	0.0787332704781795	0.0870832664873217
"Frontopsylla_elata"	1.21935052201646	1.03702929897034	0.984886739783854	0.576560857999623	0.329969420777398	0.47100159368896	0.118043672026526	0.455252669029588	0.290914366829646	0.211495576503772	0.455252669029588	0.455252669029588	0.395858173289656	0.292077218849724	0.231519871089715	1.33530082552965	0.126280683732924	0.231519871089715	0.292077218849724	0.204057881155699	0.132555527060919	0.0731610313209874	0.0805816423459517
"Amphipsylla_sibirica"	1.59101679356711	0.781528975327482	0.609059069863819	0.270297672145164	0.282123383718827	0.388959368896772	0.813856841743983	0.353352638250536	0.254689995549107	0.204084742478887	0.353352638250536	0.353352638250536	0.302570429181147	0.253916848195018	0.203907786479718	0.252561367465848	1.46169658639882	0.203907786479718	0.253916848195018	0.52031125954838	0.146243216683416	0.0954610076140267	0.0498321057161307
"Stenoponia_suknevi"	1.31222117463633	1.11861746999468	1.06435103484504	0.327668412432504	0.322733994471482	0.464127232568385	0.127122786314739	0.426458781788041	0.307804966219969	0.222303082058001	0.426458781788041	0.426458781788041	0.368366662783174	0.309386348545323	0.249712847215102	0.308693161452953	0.135938524319812	1.2497128472151	0.309386348545323	0.219834834569413	0.136825389483046	0.0787332704781796	0.0870832664873217
"Rhadinopsylla_angusta"	1.22579580618626	1.04318099688136	0.980875356654287	0.333541430226286	0.323383434073295	0.711374690738703	0.118690390502962	0.44174869722075	0.290248779542185	0.243248783375111	0.44174869722075	0.44174869722075	0.383539679087557	0.323502221646825	0.232039761408992	0.292077218849724	0.126958424097509	0.232039761408992	1.32350222164683	0.205196998863611	0.131756766504369	0.0735477483711758	0.0802534382717144
"Pectinoctenus_nemorosa"	1.39420134022793	1.1014379476733	0.654804432091821	0.290235223915848	0.293082791748743	0.418142386008677	0.584937983596839	0.378593241304441	0.272589737084187	0.220021090404575	0.378593241304441	0.378593241304441	0.325838338789667	0.273595998484815	0.219834834569413	0.272077174874266	0.346874173032253	0.219834834569413	0.273595998484815	1.42948201910775	0.136406982928449	0.0836520804136756	0.0535749080802399
"Palaeopsylla_soricis"	1.48344252103355	0.778230102790111	0.707230030873645	0.332627610540382	0.854865759656599	0.453253490543533	0.127192589825339	0.477262339644195	0.359113920962757	0.20564925775544	0.477262339644195	0.477262339644195	0.323386502906007	0.263513533008738	0.20523808422457	0.265111054121838	0.146243216683416	0.20523808422457	0.263513533008738	0.204610474392674	1.2428823880002	0.089006551262013	0.0578642752532982
"Callopsylla_caspia"	1.97302024294723	0.800456346839646	0.706253421435604	0.313579521385617	0.331288266373289	0.451042527056837	0.161201779224932	0.410267195281307	0.295831699381731	0.236406622639972	0.410267195281307	0.410267195281307	0.350635307334114	0.294190993484703	0.236199811434539	0.29264412528395	0.190922015228053	0.236199811434539	0.294190993484703	0.250956241241027	0.178013102524026	1.11838121457683	0.0577843708447313
"Ctenophthalmus_assimilis"	0.963072847412188	0.814140170779444	1.7405045265517	0.339315388454676	0.321912109232584	0.46483075041583	0.0930663124167335	0.440034702670564	0.31919397912383	0.178608837278082	0.440034702670564	0.440034702670564	0.382090523008699	0.321013753086858	0.261249799461965	0.322326569383807	0.0996642114322613	0.261249799461965	0.321013753086858	0.16072472424072	0.115728550506596	0.0577843708447313	1.14240491580878
