"Euphorbia_obtusifolia"	"Parolinea_intermedia"	"Argyranthemum_frutescencs"	"Convolvulus_sp1_M_PL_050"	"Euphorbia_canariensis"	"Lavandula_buchii"	"Plocama_pendula"	"Echium_bonnetii"	"Periploca_laevigata"	"Ceballosia_fruticosa"	"Echium_aculeatum"	"Fagonia_albiflora"	"Lotus_sp1_M_PL_050"	"Noechamaelea_pulverulenta"	"Lasioglossum_evylaeus"	"Camponotus_rufoglaucus"	"Eucera_gracilipes"	"Sphecodes_marginatus"	"Unidentified_sp1_M_PL_050"	"Unidentified_sp2_M_PL_050"	"Amegilla_quadrifasciata"	"Amegilla_sp1_M_PL_050"	"Anthophora_orotavae"	"Hylaeus_sp1_M_PL_050"	"Unidentified_sp3_M_PL_050"	"Unidentified_sp4_M_PL_050"	"Amegilla_canifrons"	"Apis_mellifera"	"Lucilia_sp1_M_PL_050"	"Unidentified_sp5_M_PL_050"	"Unidentified_sp6_M_PL_050"	"Unidentified_sp7_M_PL_050"	"Unidentified_sp8_M_PL_050"	"Unidentified_sp9_M_PL_050"	"Anthophora_alluardii"	"Gallotia_galloti"	"Unidentified_sp10_M_PL_050"	"Unidentified_sp11_M_PL_050"	"Unidentified_sp12_M_PL_050"	"Unidentified_sp13_M_PL_050"	"Unidentified_sp14_M_PL_050"	"Unidentified_sp15_M_PL_050"	"Unidentified_sp16_M_PL_050"	"Unidentified_sp17_M_PL_050"	"Unidentified_sp18_M_PL_050"	"Unidentified_sp19_M_PL_050"	"Unidentified_sp20_M_PL_050"	"Unidentified_sp21_M_PL_050"	"Unidentified_sp22_M_PL_050"
"Echium_aculeatum"	0.654476179243284	0.405770076077765	0.309405190424951	0.431205788120836	0.381024310949207	0.519210146859267	0.30278487458515	0.417879048474111	0.237240475214005	0.0671735065469104	1.33992486693827	0.0390586162377942	0.0390586162377942	0.118946198827501	0.35641543324771	0.925137101991672	0.303789237405066	0.240713580348448	0.17736833181293	0.158739547944297	0.736595560369229	0.130419032313451	0.166828740107916	0.122931705070673	0.0998543579300289	0.130893080806052	0.0916105113825756	0.0786171010486805	0.0962443419049367	0.0610458369991536	0.0690365988769849	0.0775139738829008	0.0666549880691208	0.0786171010486805	0.0584111415216675	0.0752182287253399	0.034648738901115	0.0278464671382456	0.0388085209308752	0.034648738901115	0.034648738901115	0.0278464671382456	0.034648738901115	0.0278464671382456	0.034648738901115	0.034648738901115	0.034648738901115	0.034648738901115	0.034648738901115
"Fagonia_albiflora"	0.408669678697867	0.641631043975705	0.589410600657182	0.570277281921425	0.216248339696532	0.542015668379261	0.203747551020784	0.416394904898539	0.0945485604116551	0.0762269703764001	0.0781172324755884	1.19953850490342	0.199538504903421	0.0267930524190628	0.369322364869772	0.208390407703822	1.55196614924883	0.251298526382409	0.202832386642251	0.120283771945751	0.171080600188419	0.164798803481789	0.188424930990598	0.0765255244470998	0.156868994848269	0.0672368178866045	0.113473848108861	0.0830592180693116	0.0456013643084822	0.10554403947534	0.0856270920423083	0.0459633917939822	0.104371909432075	0.0830592180693115	0.0609767626926668	0.0749510828817369	0.0216354535781224	0.0530469540591464	0.0513249553729283	0.0216354535781224	0.0216354535781224	0.0530469540591464	0.0216354535781224	0.0530469540591464	0.0216354535781224	0.0216354535781224	0.0216354535781224	0.0216354535781224	0.0216354535781224
"Lotus_sp1_M_PL_050"	0.408669678697867	0.641631043975705	0.589410600657182	0.570277281921425	0.216248339696532	0.542015668379261	0.203747551020784	0.416394904898539	0.0945485604116551	0.0762269703764001	0.0781172324755884	0.199538504903421	1.19953850490342	0.0267930524190628	0.369322364869772	0.208390407703822	1.55196614924883	0.251298526382409	0.202832386642251	0.120283771945751	0.171080600188419	0.164798803481789	0.188424930990598	0.0765255244470998	0.156868994848269	0.0672368178866045	0.113473848108861	0.0830592180693116	0.0456013643084822	0.10554403947534	0.0856270920423083	0.0459633917939822	0.104371909432075	0.0830592180693115	0.0609767626926668	0.0749510828817369	0.0216354535781224	0.0530469540591464	0.0513249553729283	0.0216354535781224	0.0216354535781224	0.0530469540591464	0.0216354535781224	0.0530469540591464	0.0216354535781224	0.0216354535781224	0.0216354535781224	0.0216354535781224	0.0216354535781224
"Noechamaelea_pulverulenta"	0.86905693527478	0.353233434714235	0.312637926707102	0.491351344340452	0.523024771213232	0.257673672368388	0.387258366447484	0.166192630155972	0.353512767090486	0.0696315084308649	0.237892397655001	0.0267930524190628	0.0267930524190628	1.18810603550072	0.323100851651491	1.46304694278338	0.208390407703822	0.237542656852177	0.206109135114849	0.212526969333858	0.165954540514269	0.102110826517794	0.0878038789552288	0.162937938301982	0.10125995177999	0.184389555930218	0.0578892055271538	0.0869896723528326	0.138380659356848	0.0570383307893493	0.0755557997845299	0.104849183334859	0.0723590343942798	0.0869896723528326	0.0289882881414437	0.029914673428075	0.0460088965733707	0.0281374134036392	0.0442216209906407	0.0460088965733707	0.0460088965733707	0.0281374134036392	0.0460088965733707	0.0281374134036392	0.0460088965733707	0.0460088965733707	0.0460088965733707	0.0460088965733707	0.0460088965733707
"Lasioglossum_evylaeus"	0.798997997408522	0.63664574153249	0.5678330525502	0.560899294286226	0.450547031436484	0.49935060430418	0.390750910235704	0.367299038668792	0.158223279578548	0.0844730992762078	0.0891038583119274	0.0461652956087215	0.0461652956087215	0.0403876064564363	1.42756494974677	0.314125827994505	0.359063410290056	0.297672501694557	0.24666154326681	0.179691647651747	0.16238750618497	0.158747076504457	0.174379966979079	0.151599071552411	0.153675108249755	0.128586672922229	0.108266140018697	0.110701833569832	0.0862867789417776	0.103194171763994	0.0884938311600539	0.0929864350170556	0.101585911215278	0.110701833569832	0.0561769429842203	0.0661138269603826	0.0422998939804511	0.0511049747295179	0.0504809364857604	0.0422998939804511	0.0422998939804511	0.0511049747295179	0.0422998939804511	0.051104974729518	0.0422998939804511	0.0422998939804511	0.0422998939804511	0.0422998939804511	0.0422998939804511
"Camponotus_rufoglaucus"	0.965618816971978	0.392481594126927	0.347375474119002	0.545945938156058	0.581138634681369	0.28630408040932	0.430287073830537	0.184658477951081	0.392791963433873	0.0773683427009611	0.264324886283335	0.0297700582434031	0.0297700582434031	0.209006706111912	0.359000946279434	1.62560771420376	0.231544897448691	0.263936285391308	0.22901015012761	0.23614107703762	0.184393933904744	0.11345647390866	0.0975598655058098	0.181042153668869	0.112511057533322	0.204877284366909	0.0643213394746153	0.0966551915031474	0.153756288174275	0.063375923099277	0.0839508886494777	0.116499092594288	0.0803989271047553	0.0966551915031473	0.0322092090460485	0.0332385260311945	0.0511209961926341	0.0312637926707102	0.0491351344340452	0.0511209961926341	0.0511209961926341	0.0312637926707102	0.0511209961926341	0.0312637926707102	0.0511209961926341	0.0511209961926341	0.0511209961926341	0.0511209961926341	0.0511209961926341
"Eucera_gracilipes"	0.454077420775408	0.712923382195227	0.654900667396869	0.633641424357138	0.240275932996146	0.602239631532512	0.226386167800871	0.462661005442821	0.10505395601295	0.0846966337515556	0.0867969249728759	0.22170944989269	0.22170944989269	0.0297700582434031	0.410358183188636	0.231544897448691	1.7244068324987	0.279220584869343	0.22536931849139	0.133648635495279	0.19008955576491	0.183109781646432	0.209361034433998	0.0850283604967775	0.174298883164743	0.0747075754295606	0.12608205345429	0.0922880200770129	0.0506681825649802	0.1172711549726	0.0951412133803425	0.0510704353266469	0.115968788257861	0.0922880200770128	0.0677519585474076	0.0832789809797077	0.0240393928645804	0.0589410600657182	0.0570277281921425	0.0240393928645804	0.0240393928645804	0.0589410600657182	0.0240393928645804	0.0589410600657182	0.0240393928645804	0.0240393928645804	0.0240393928645804	0.0240393928645804	0.0240393928645804
"Sphecodes_marginatus"	0.846216410928096	0.694815713294278	0.381135536978485	0.664807560427	0.2976659842973	0.55109904970002	0.454945081665777	0.207698393785136	0.132558544198979	0.302305351602438	0.0802378601161493	0.0418830877304015	0.0418830877304015	0.0395904428086961	0.396896668926076	0.307925666289859	0.325757349014234	1.42775874470434	0.229270552703633	0.142414986349532	0.135491391024844	0.178679881890123	0.156232912333018	0.146528877826565	0.150983437126935	0.108112788021469	0.118847201451693	0.125090320610308	0.0633130956782165	0.0911507566885046	0.195870088659527	0.0782871155766984	0.0941348787664936	0.125090320610307	0.0619986430912522	0.0373857108813244	0.0447996923432521	0.0343021983280637	0.05983268043843	0.0447996923432521	0.0447996923432521	0.0343021983280637	0.0447996923432521	0.0343021983280637	0.0447996923432521	0.0447996923432521	0.0447996923432521	0.0447996923432521	0.0447996923432521
"Unidentified_sp1_M_PL_050"	0.964937383543022	0.668450890624256	0.694240760384327	0.646284027505694	0.556627843676932	0.308191009256413	0.256370198741915	0.180484615220368	0.183384982782137	0.0845682791230527	0.0709473327251719	0.0405664773284502	0.0405664773284502	0.0412218270229699	0.394658469226897	0.320614210178654	0.315517045887946	0.27512466324436	1.2890442201346	0.217448842279444	0.09908501900734	0.14752848752248	0.121850155786634	0.152161082530161	0.175338667415723	0.154967173844854	0.0893629250469674	0.0931469663169082	0.103882253539636	0.11717310494021	0.0962212880808862	0.113705552718874	0.120647230910102	0.0931469663169082	0.0346714885413465	0.0324872307396662	0.0510849203052188	0.0624816684345894	0.0581655624755125	0.0510849203052188	0.0510849203052188	0.0624816684345894	0.0510849203052188	0.0624816684345895	0.0510849203052188	0.0510849203052188	0.0510849203052188	0.0510849203052188	0.0510849203052188
"Unidentified_sp2_M_PL_050"	1.17198570959549	0.368265346351434	0.716772102280222	0.370815747733321	0.726675937869034	0.228341299444392	0.238856901862498	0.144751727707332	0.518722758088477	0.0590111720524693	0.0793697739721487	0.0300709429864378	0.0300709429864378	0.0531317423334644	0.359383295303494	0.413246884815835	0.233885112116738	0.213622479524299	0.271811052849305	1.3250194550581	0.0874601054622808	0.0891926145486103	0.0818745082399312	0.179625880562344	0.128013707566336	0.260509965852876	0.0558191972526114	0.065959336344492	0.198463663580174	0.0946402902703373	0.0599284447196101	0.143797345282969	0.0978829065012189	0.065959336344492	0.0256883961874941	0.0260553109873198	0.0620463022727024	0.06450948920522	0.0333734172959989	0.0620463022727024	0.0620463022727024	0.06450948920522	0.0620463022727024	0.0645094892052201	0.0620463022727024	0.0620463022727024	0.0620463022727024	0.0620463022727024	0.0620463022727024
"Amegilla_quadrifasciata"	0.488772692457542	0.509229686045884	0.340191615714222	0.412289146556911	0.265582056316867	0.867496245944606	0.242568203025351	0.743961629769166	0.134409092597248	0.0719061162921731	0.491063706912819	0.0570268667294729	0.0570268667294729	0.0553181801714231	0.433033349826588	0.430252512444402	0.443542296784789	0.270982782049688	0.165141698345567	0.116613473949708	1.45248508913799	0.176363597899008	0.273170668067336	0.0921394131548495	0.10938751564452	0.0859962285354277	0.139257574708886	0.0780494774939204	0.0601200271700285	0.0722814924543978	0.0694637755216	0.0557541827010469	0.067723268604402	0.0780494774939204	0.0975933276687682	0.13391309335845	0.0258762013653993	0.03061724541428	0.037106023190122	0.0258762013653993	0.0258762013653993	0.03061724541428	0.0258762013653993	0.03061724541428	0.0258762013653993	0.0258762013653993	0.0258762013653993	0.0258762013653993	0.0258762013653993
"Amegilla_sp1_M_PL_050"	0.495703166002516	0.92494784746501	0.442327464378668	0.840577377007271	0.253321927716758	0.801103282562374	0.268045577351864	0.261743160648365	0.108320838285466	0.109902631142108	0.0869460215423006	0.0549329344939297	0.0549329344939297	0.0340369421725981	0.423325537345219	0.264731772453541	0.427256157175009	0.357359763780246	0.245880812537466	0.118923486064814	0.176363597899008	1.24145363437515	0.212915439361201	0.0949486622592835	0.191138986880963	0.0791140142707335	0.165801670444495	0.115884387759008	0.0528709054823651	0.115487022950308	0.125108147944603	0.0547418256565038	0.115461435724734	0.115884387759008	0.0901241192882671	0.0471137689167056	0.0262431087883685	0.0398094717940801	0.0756519639306544	0.0262431087883685	0.0262431087883685	0.0398094717940801	0.0262431087883685	0.0398094717940802	0.0262431087883685	0.0262431087883685	0.0262431087883685	0.0262431087883685	0.0262431087883685
"Anthophora_orotavae"	0.457088865704237	0.929852664855671	0.405427433941938	0.441830580717978	0.236023955191636	0.862860735104896	0.258717375099074	0.700278962975891	0.0974489985366776	0.0812087927510764	0.111219160071944	0.0628083103301993	0.0628083103301993	0.029267959651743	0.465013245277545	0.227639686180223	0.488509080345995	0.312465824666035	0.203083592977723	0.109166010986575	0.273170668067336	0.212915439361201	1.29920090043224	0.0895591235259092	0.152332075716675	0.0726775419318005	0.173150687096583	0.114886460662143	0.0484787196298115	0.112567323452057	0.0763087090026024	0.0507515172610481	0.0762532213193924	0.114886460662143	0.0970718326993007	0.126050213335661	0.024198822301989	0.0364884690547744	0.0397647522646181	0.024198822301989	0.024198822301989	0.0364884690547744	0.024198822301989	0.0364884690547744	0.024198822301989	0.024198822301989	0.024198822301989	0.024198822301989	0.024198822301989
"Hylaeus_sp1_M_PL_050"	1.31634915183216	0.419212712016531	0.339766276602147	0.359401163749468	0.770563910657534	0.251585205596176	0.636016566372314	0.149758700022654	0.233531984426237	0.0733723015420977	0.0819544700471155	0.0255085081490333	0.0255085081490333	0.0543126461006606	0.40426419080643	0.422431691894027	0.198399507825814	0.29305775565313	0.253601804216935	0.239501174083125	0.0921394131548494	0.0949486622592835	0.0895591235259091	1.25177999764888	0.0972242915239069	0.208922209188931	0.0626025575218314	0.129701706848109	0.139233136444876	0.0648781867864548	0.0653636404313961	0.156377512693028	0.0629250696316453	0.129701706848109	0.0283033356295697	0.0269565660040777	0.0696890727440554	0.0305789648941932	0.0323461047374521	0.0696890727440554	0.0696890727440554	0.0305789648941932	0.0696890727440554	0.0305789648941932	0.0696890727440554	0.0696890727440554	0.0696890727440554	0.0696890727440554	0.0696890727440554
"Unidentified_sp3_M_PL_050"	0.521882335906008	0.891010602180886	0.927085138278315	0.853402877559808	0.27962007680765	0.368283203994813	0.25425312027309	0.211107487867193	0.12515981108351	0.10013523219969	0.0665695719533526	0.0522896649494229	0.0522896649494229	0.0337533172599967	0.409800288666013	0.262525800911085	0.406697394051067	0.301966874253869	0.292231112359538	0.170684943421782	0.10938751564452	0.191138986880963	0.152332075716675	0.0972242915239069	1.2331447888766	0.0872472809767332	0.11433272790058	0.111038835492127	0.0596182161346504	0.156338529896212	0.121867113470243	0.0590863234829434	0.160243921425431	0.111038835492127	0.0414318604494164	0.0379993478160947	0.0276290648420828	0.0834376624450483	0.0768062589803828	0.0276290648420828	0.0276290648420828	0.0834376624450484	0.0276290648420828	0.0834376624450484	0.0276290648420828	0.0276290648420828	0.0276290648420828	0.0276290648420828	0.0276290648420828
"Unidentified_sp4_M_PL_050"	1.3857362136602	0.31715734891119	0.350407365174328	0.330682005253949	0.868167437057379	0.208030188086132	0.252605780606047	0.129582822966235	0.643460516326464	0.057462642782728	0.0872620538707012	0.0224122726288682	0.0224122726288682	0.0614631853100729	0.342897794459277	0.478046996856122	0.174317676002308	0.216225576042937	0.258278623074758	0.347346621137168	0.0859962285354278	0.0791140142707336	0.0726775419318006	0.208922209188931	0.0872472809767332	1.31580995827148	0.0493526337978781	0.0638401047290954	0.242447452842409	0.0574859005038778	0.055619569725083	0.171031342098024	0.0612980433385449	0.0638401047290954	0.0234033961596898	0.0233249081339224	0.0733625054290692	0.0315366628656895	0.0297613804728554	0.0733625054290691	0.0733625054290692	0.0315366628656895	0.0733625054290692	0.0315366628656895	0.0733625054290691	0.0733625054290692	0.0733625054290691	0.0733625054290692	0.0733625054290691
"Amegilla_canifrons"	0.473086884374968	1.12523153971194	0.417882708982284	0.464724992652887	0.238777284754958	1.02055873443803	0.279970770107989	0.293604301760507	0.0983143552456377	0.0906615709789391	0.0916105113825756	0.0567369240544304	0.0567369240544304	0.0289446027635769	0.433064560074787	0.225124688161154	0.441287187090014	0.35654160435508	0.223407312617418	0.111638394505223	0.208886362063329	0.248702505666743	0.259726030644874	0.093903836282747	0.17149909185087	0.0740289506968172	1.20687725632798	0.134060014219903	0.0489831744652012	0.12967384251211	0.0826229562792825	0.0519082207665487	0.0794346931471654	0.134060014219903	0.114812857624279	0.0528487743168913	0.025045776231616	0.0376094438084056	0.0418252493387599	0.025045776231616	0.025045776231616	0.0376094438084056	0.025045776231616	0.0376094438084056	0.025045776231616	0.025045776231616	0.025045776231616	0.025045776231616	0.025045776231616
"Apis_mellifera"	0.591992313279215	1.10773874718516	0.401761284392677	0.441850749095655	0.310830160244742	0.386016391072553	0.854955984787219	0.21260931540729	0.130893309064724	0.093022695439514	0.0786171010486805	0.0415296090346558	0.0415296090346558	0.0434948361764163	0.442807334279328	0.338293170261016	0.323008070269545	0.375270961830922	0.232867415792271	0.131918672688984	0.117074216240881	0.173826581638512	0.172329690993215	0.194552560272163	0.16655825323819	0.0957601570936431	0.134060014219903	1.21887656794232	0.0644193875670964	0.126791685819581	0.0816267803663903	0.0663091625540802	0.0759250830139499	0.218876567942323	0.0434268439956622	0.0382696767733122	0.0313407695265467	0.0361585155953409	0.039766567418609	0.0313407695265467	0.0313407695265467	0.0361585155953409	0.0313407695265467	0.036158515595341	0.0313407695265467	0.0313407695265467	0.0313407695265467	0.0313407695265467	0.0313407695265467
