"Spermophilus_xanthoprymnus"	"Meriones_vinogradovi"	"Cricetulus_migratorius"	"Meriones_persicus"	"Microtus_arvalis"	"Mesocricetus_brandti"	"Meriones_tristrami"	"Arvicola_terrestris"	"Microtus_socialis"	"Apodemus_flavicollis"	"Crocidura_suaveolens"	"Dryomys_nitedula"	"Chionomys_nivalis"	"Allactaga_elater"	"Sciurus_anomalus"	"Neomys_schelkovnikovi"	"Neopsylla_setosa"	"Xenopsylla_cheopis"	"Citellophilus_transcaucasicus"	"Amphipsylla_schelkovnikovi"	"Nosopsyllus_iranus"	"Oropsylla_ilovaiskii"	"Nosopsyllus_consimilis"	"Ctenophthalmus_teres"	"Megabothris_walkeri"	"Ctenophthalmus_acuminatus"	"Wagnerina_schelkovnikovi"	"Amphipsylla_rossica"	"Ctenophthalmus_secundus"	"Neopsylla_pleskei"	"Nosopsyllus_mokrzeckyi"	"Stenoponia_ivanovi"	"Leptopsylla_segnis"	"Nosopsyllus_fasciatus"	"Callopsylla_saxatilis"	"Ctenophthalmus_bogatschevi"	"Frontopsylla_elata"	"Callopsylla_caspia"	"Stenoponia_tripectinata"	"Ceratophyllus_sciurorum"	"Xenopsylla_conformis"	"Ctenophthalmus_proximus"	"Mesopsylla_tuschkan"	"Rhadinopsylla_cedestis"	"Megabothris_turbidus"	"Ctenophthalmus_golovi"	"Myoxopsylla_jordani"	"Rhadinopsylla_integella"	"Ophthalmopsylla_volgensis"	"Hystrichopsylla_talpae"	"Paradoxopsyllus_hesperius"	"Mesopsylla_apscheronica"	"Rhadinopsylla_ucrainica"
"Spermophilus_xanthoprymnus"	1.40678771978337	0.245669942741037	0.640117983802508	0.355765509972386	0.509098860340071	0.471742146110853	0.219192962743902	0.35757574630659	0.213381199824389	0.468905456054464	0.168209355771779	0.0594581418252222	0.0377563097734002	0.0483048351960752	0.0134905027670672	0.0477012217237293	0.281545595045668	0.177692911416609	0.274772351737395	0.125758714636237	0.34311158215843	0.216879343418181	0.489665386393286	0.371009502295672	0.0881706923581338	0.123678451039912	0.0360066365888911	0.202779270986222	0.156376780056757	0.398124324955623	0.183031717109177	0.028636810894129	0.0916387659170394	0.0973025191368484	0.0748833477172438	0.0842689402222773	0.117949498489941	0.0842689402222773	0.0606942226748351	0.0299788950379272	0.0291080871795589	0.0916387659170394	0.0481131077412974	0.0935731670864204	0.0590350035568919	0.028636810894129	0.0442133744506303	0.0326590716538283	0.0606942226748351	0.028636810894129	0.0169903393980301	0.0326590716538283	0.0326590716538283
"Meriones_vinogradovi"	0.245669942741037	1.52111410862778	0.511249222776471	0.659439548439161	0.39191706279497	0.378888445450553	0.329744309765454	0.258183322629405	0.177882549144662	0.455258710550734	0.132230560114199	0.0514848754194217	0.0281539727057818	0.0883928597175275	0.0116814423220537	0.0218669615376303	0.113257025179344	0.393130463426085	0.103513329091985	0.131439630807388	0.385562248111187	0.0603439042764527	0.504823858587453	0.170076367514902	0.0669709256360878	0.102642144563065	0.0287577687811765	0.165894079593905	0.184464244958468	0.433215885361883	0.17992818934752	0.0220453347822171	0.0754901612829703	0.0770338420945857	0.0558387125331338	0.0687777272840108	0.0976858766024438	0.0687777272840109	0.249525958838724	0.0259587607156748	0.053954144872295	0.0754901612829703	0.0653850893413661	0.298987605303542	0.051839040999671	0.0220453347822171	0.0410537650943053	0.0262307385311922	0.249525958838724	0.0220453347822171	0.0126692877176018	0.0262307385311922	0.0262307385311922
"Cricetulus_migratorius"	0.280051617913597	0.223671534964706	1.71588948720852	0.371643566983966	0.510472673449235	0.435627455779636	0.210710264010896	0.372181596436257	0.233442696726132	0.538113049343172	0.148935985868844	0.0765738112250675	0.0385860713531233	0.0633628210429224	0.017373889941822	0.026521372488944	0.197700648614957	0.24607242146821	0.191690729652493	0.19065647698097	0.2534557534239	0.13252542024437	0.404714803822888	0.206277341580675	0.0859737868645142	0.185660554424219	0.0965187836554794	0.274100323827262	0.223817787726639	0.312438700330973	0.249470947107999	0.0287140878815195	0.157238864207636	0.155391695398666	0.0765290415170278	0.0894341684336758	0.115950248225132	0.0894341684336758	0.0591649697162282	0.0386086443151601	0.0304072009350517	0.157238864207636	0.0587821284948685	0.0907715093178626	0.0604276828872206	0.0287140878815195	0.0532410023930737	0.0301588238616671	0.0591649697162282	0.0287140878815195	0.0173637321089055	0.0301588238616671	0.0301588238616671
"Meriones_persicus"	0.226396233618791	0.419643349006739	0.540572461067587	1.68556864221899	0.414789530587799	0.358979933691026	0.296210749383072	0.278919363422584	0.2286078012111	0.471906183213622	0.145488223253123	0.0547181499014703	0.0300995127943593	0.0766195913165695	0.0124150424146193	0.022223127635391	0.118658915244116	0.327726658749129	0.105667874399295	0.22594044384838	0.320663663978306	0.0595152881146106	0.453840023435983	0.172846548275264	0.0723404664702463	0.105136291784222	0.0304072009350517	0.178663582125449	0.273584867966043	0.370540297879636	0.278161810933265	0.0233319110955637	0.0797725989299386	0.0785915689784557	0.0596973670421459	0.0726973090904505	0.100916971034732	0.0726973090904505	0.191864306508394	0.0275889831435985	0.137910161636099	0.0797725989299385	0.0610235388982225	0.236295918915855	0.0513971797536065	0.0233319110955637	0.0429601677762073	0.0248524569478403	0.191864306508394	0.0233319110955637	0.0135447807574617	0.0248524569478403	0.0248524569478403
"Microtus_arvalis"	0.222730751398781	0.171463714972799	0.510472673449235	0.285167802279112	1.85366578615633	0.433806537284661	0.154612786587501	0.44513982994104	0.186662819500185	0.533913256737002	0.19523373190573	0.0777561024867159	0.0917538469642983	0.0446740550369693	0.0176421409003473	0.0384620591361365	0.11538308197423	0.147419197205518	0.198040130787572	0.184314122373405	0.155952822915108	0.0573508987756485	0.389816170286547	0.299149348836617	0.175831303754955	0.193048169317823	0.0287140878815195	0.280794954529496	0.133269960581693	0.290254144077858	0.181640645877229	0.104268700471293	0.0951672401136063	0.163015548626366	0.181978463145858	0.17072185270338	0.199476153179335	0.17072185270338	0.0453772458777808	0.0392047575563274	0.0233319110955637	0.0951672401136063	0.0501359454580925	0.068569163865906	0.0600653809650098	0.104268700471294	0.0533594514374711	0.0300327602735535	0.0453772458777808	0.104268700471293	0.0412892311339342	0.0300327602735535	0.0300327602735535
"Mesocricetus_brandti"	0.254015001751998	0.204016855242606	0.53615686865186	0.303752251584714	0.533915738196506	1.79425411911258	0.183736581269712	0.31576672673499	0.197816215980679	0.542286013507484	0.174406016992572	0.0808872829932673	0.0364357954784928	0.047428121829522	0.0183525768135985	0.0399317285962609	0.216707920774237	0.160648749614237	0.118686115249184	0.114716473480163	0.265679171046625	0.0628178955154954	0.413116494495875	0.310580111304251	0.087261302792352	0.214912765256657	0.0301588238616671	0.294686842011874	0.142747788656862	0.326215519579974	0.172415843985204	0.0300327602735535	0.0864978715815987	0.184409176996861	0.0722643276990108	0.086371807993485	0.216147024453653	0.086371807993485	0.0510831954790324	0.0407835040302188	0.0248524569478402	0.0864978715815986	0.0518462430830808	0.0786436826694892	0.154721181121436	0.0300327602735535	0.0547697731577761	0.12421759286164	0.0510831954790324	0.0300327602735535	0.0163961079653218	0.12421759286164	0.12421759286164
"Meriones_tristrami"	0.255725123201219	0.384701694726363	0.561894037362388	0.543053040535632	0.412300764233337	0.398095926084375	1.36151327628509	0.274508970524588	0.212299394419049	0.507230130679812	0.137937876117983	0.0568415652978808	0.0297728757712356	0.0912027882163634	0.0128968257398553	0.0231836055416675	0.123890880366534	0.39929973946478	0.110137226862448	0.131074979160078	0.390166221518719	0.0644854840132196	0.521023386082781	0.180316931990747	0.0704805605504648	0.110890639630956	0.0316065396016343	0.18224784324428	0.340641747465456	0.441889834357584	0.183703398585032	0.0231919179881252	0.0825980593134765	0.0823589447802163	0.0590495369462839	0.0741834376999674	0.104112917730558	0.0741834376999674	0.0938932588722788	0.028659612755234	0.0444316124074607	0.0825980593134765	0.0695729495481029	0.298120250315043	0.0560921820411962	0.0231919179881252	0.0455841644401037	0.0275604871904568	0.0938932588722788	0.0231919179881252	0.013397794097056	0.0275604871904567	0.0275604871904567
"Arvicola_terrestris"	0.227548202195103	0.164298478036894	0.541355049361829	0.278919363422584	0.647476116277876	0.373178858868624	0.149732165740685	1.56898684860746	0.193907100144859	0.604125907777034	0.209866149221801	0.0864417937884137	0.107473162689347	0.0478323577109535	0.0196128439687997	0.0424034969245785	0.114628943433552	0.152362454892528	0.224499601742019	0.118778493278083	0.151947468495361	0.0597074189516875	0.417583705479804	0.329804976080055	0.202568089650256	0.126689294839827	0.0304512215266029	0.310079549247782	0.138799868911013	0.22235008234845	0.282487602159536	0.0364205315406305	0.192804955088763	0.0927072125273689	0.213155106000538	0.19877426510279	0.134013980173148	0.19877426510279	0.0439447652224355	0.0435840977084439	0.0228206751891205	0.192804955088762	0.0555066432823872	0.0664045900835382	0.0598175417725937	0.0364205315406305	0.0599146204489823	0.0258354594601355	0.0439447652224355	0.0364205315406305	0.0483629232102061	0.0258354594601355	0.0258354594601355
"Microtus_socialis"	0.248944733128454	0.207529640668772	0.622513857936351	0.41911430222035	0.497767518667161	0.42860180129147	0.212299394419049	0.355496350265575	1.33825533674331	0.524010850628692	0.175012321311987	0.0976079464646974	0.0372296660522326	0.0504939673184788	0.0221463407945112	0.0261338668257487	0.297434317391177	0.180032761866321	0.124109072429335	0.298045298127109	0.189514478595901	0.0670235844825781	0.508316095238177	0.203263408644712	0.0885877057829144	0.122163870178913	0.0350164045089198	0.381270619651548	0.331366394712803	0.246989511868793	0.360109768407832	0.0279994229250278	0.0935780798785126	0.0926882598310493	0.0738388376702614	0.0865610982946206	0.118649683506151	0.0865610982946207	0.0609735525533642	0.0492140906544693	0.034291170181665	0.0935780798785126	0.0521978956411794	0.0928184617162216	0.0591480427449657	0.0279994229250278	0.0587579942872731	0.0296724323971018	0.0609735525533643	0.0279994229250278	0.0167533497235047	0.0296724323971018	0.0296724323971018
"Apodemus_flavicollis"	0.205146137023828	0.199175685865946	0.538113049343172	0.324435500959365	0.533913256737002	0.440607385974831	0.19021129900493	0.415336561596711	0.196504068985759	1.70919271312768	0.176363559102608	0.125861702180361	0.041748719350379	0.101819576631014	0.0285568567972248	0.0361718220560272	0.116623989536277	0.252914478747926	0.120659493932532	0.11632181287064	0.167833099313397	0.056644790928617	0.389210943417078	0.2813363937691	0.095760143642384	0.186947158090238	0.0302688590255534	0.288163361404668	0.210962977143355	0.294007810118286	0.248158805243544	0.0300326206914563	0.160393031451444	0.0908050679768057	0.082801626711585	0.160156793117347	0.188423739703154	0.160156793117347	0.052153025274245	0.0634596817716107	0.0265447228057662	0.160393031451444	0.141960899597388	0.0806847201249845	0.126645678373228	0.0300326206914563	0.133900600767541	0.030503588259796	0.0521530252742451	0.0300326206914563	0.0187869237076706	0.030503588259796	0.030503588259796
