"Arvicola_terrestris"	"Apodemus_sylvaticus"	"Apodemus_agrarius"	"Microtus_arvalis"	"Chionomys_gud"	"Spermophilus_pygmaeus"	"Cricetulus_migratorius"	"Microtus_socialis"	"Cricetus_cricetus"	"Microtus_majori"	"Mesocricetus_raddei"	"Amphipsylla_rossica"	"Nosopsyllus_consimilis"	"Ctenophthalmus_wagneri"	"Leptopsylla_taschenbergi"	"Nosopsyllus_mokrzeckyi"	"Ctenophthalmus_proximus"	"Ctenophthalmus_orientalis"	"Citellophilus_tesquorum"	"Megabothris_turbidus"	"Ctenophthalmus_golovi"	"Ctenophthalmus_secundus"	"Paradoxopsyllus_hesperius"	"Ctenophthalmus_chionomydis"	"Rhadinopsylla_ucrainica"	"Amphipsylla_kuznetzovi"	"Callopsylla_caspia"	"Ctenophthalmus_acuminatus"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"
"Arvicola_terrestris"	1.74165648764779	0.799853178778932	0.422633690929793	0.483222224104295	0.720296998659111	0.103256165515249	0.319398670925553	0.225909079582368	0.060252727124097	0.283422505954408	0.103256165515249	0.39204444513657	0.53557979665864	0.545122406086695	0.384254490871277	0.211645143782067	0.266462152132102	0.574282891210677	0.101839725320404	0.274252106397395	0.274541422627476	0.208452411788666	0.101932075538266	0.0540222748994333	0.266145809626276	0.0540222748994333	0.0540222748994333	0.101839725320404	0.117503022509094	0.218877655558853
"Apodemus_sylvaticus"	0.615271675983794	1.91530855517122	0.442644142997949	0.446640057750451	0.663856101228556	0.149258068359276	0.353092312792552	0.241094324256981	0.0574934210977952	0.229241166738996	0.149258068359276	0.346766355817934	0.511052631980402	0.51088781550866	0.346252595349756	0.292262728913823	0.24488412524134	0.593640814515735	0.199764415350451	0.245397885709519	0.156742920946957	0.296719744279502	0.102753054511025	0.0497892075921417	0.23776194301946	0.0497892075921418	0.0497892075921418	0.199764415350451	0.190023434870977	0.112799601120742
"Apodemus_agrarius"	0.60376241561399	0.822053408424763	1.53226041198855	0.388310262024839	0.690008524954792	0.111962621763524	0.416835486557737	0.282568044484392	0.0670974777931083	0.236336619367625	0.111962621763524	0.266101991066086	0.59642202482763	0.589210034171548	0.41318129606142	0.368192262282105	0.308254917332095	0.636800654401004	0.107294569607608	0.161175612336761	0.159264996134584	0.380019432919484	0.11427596235527	0.0517506393716094	0.163000646590891	0.0517506393716094	0.0517506393716094	0.107294569607608	0.106836994931501	0.104264222522738
"Microtus_arvalis"	0.690317463006136	0.829474392965123	0.388310262024839	1.60996399102777	0.640314063080484	0.111284410216533	0.332617111674729	0.242369809709285	0.0662074580543616	0.241014522761049	0.111284410216533	0.428800914580024	0.588510738260992	0.583152293633302	0.271731149422505	0.205266876881926	0.169479327070232	0.629079995206946	0.107503134879641	0.326549092227752	0.164380394022825	0.211776529335479	0.0979161214822457	0.0480235547310363	0.167577276683789	0.0480235547310363	0.0480235547310363	0.107503134879641	0.2644205205572	0.269123941945551
"Chionomys_gud"	0.600247498882592	0.719177442997603	0.402504972890295	0.373516536796949	2.04028841987717	0.0971804615501489	0.384061434131093	0.219039147102194	0.0580181221380249	0.271943396820628	0.0971804615501489	0.36604393299804	0.515716641226888	0.524687595587307	0.369771017638613	0.312170693574203	0.155562121863184	0.5509627466978	0.0935204152897087	0.151835037222611	0.268231170674862	0.208432870181409	0.210630846610451	0.153021631490788	0.256833113982363	0.153021631490788	0.153021631490788	0.0935204152897088	0.0978127623231781	0.10204582963047
"Spermophilus_pygmaeus"	0.516280827576247	0.970177444335297	0.391869176172334	0.389495435757865	0.583082769300894	1.42802938049551	0.340959801674469	0.250470461684138	0.0457289626308773	0.172952749911505	0.174110885197707	0.246354966268632	0.40647966783002	0.404237970192319	0.246660161464778	0.212424488503998	0.164014585037122	1.08628672102418	0.709779351984655	0.163709389840976	0.129110850909518	0.225049134685361	0.0948751779487373	0.043731207697567	0.157362612941104	0.043731207697567	0.043731207697567	0.145516029100643	0.117244115359114	0.096543259079302
"Cricetulus_migratorius"	0.532331118209254	0.765033344383863	0.486308067650693	0.388053296953851	0.768122868262185	0.113653267224823	1.51739463285533	0.298887142844886	0.0708183030643371	0.208902586062795	0.113653267224823	0.255378511292718	0.629496027238552	0.612762636344778	0.268011267525169	0.400707579950507	0.163398970541376	0.66804749498299	0.104107817170053	0.150766214308925	0.152522097622626	0.410347971970943	0.285218410047964	0.0576092151196639	0.15848286267738	0.0576092151196639	0.0576092151196639	0.104107817170053	0.102856413670092	0.0978023673900423
"Microtus_socialis"	0.564772698955919	0.783556553835188	0.494494077847686	0.42414716699125	0.657117441306582	0.125235230842069	0.448330714267329	1.34316025156408	0.080353008262545	0.216755520022125	0.125235230842069	0.257662773151414	0.714248962333733	0.690701246902421	0.266707375975813	0.234357448204902	0.168653575872842	0.754642962655305	0.110602076836752	0.159608973048443	0.148883343009004	0.487284696708827	0.116533415238093	0.0492838080979936	0.154359573961847	0.0492838080979937	0.0492838080979937	0.110602076836752	0.10877943014241	0.105362750090622
"Cricetus_cricetus"	0.60252727124097	0.747414474271338	0.469682344551758	0.463452206380531	0.696217465656299	0.0914579252617545	0.424909818386023	0.32141203305018	1.16450553813668	0.190120892539552	0.0914579252617545	0.26055175639425	1.46227145010386	0.456993666602241	0.261352774159122	0.228084591683939	0.166359263413501	0.496528598516421	0.0929001453558052	0.165558245648628	0.149220965157309	0.248185989196007	0.115952782682126	0.0522163099242224	0.158187843323925	0.0522163099242225	0.0522163099242225	0.0929001453558052	0.111330791236941	0.113814166660613
"Microtus_majori"	0.708556264886021	0.745033791901736	0.413589083893344	0.421775414831836	0.815830190461885	0.0864763749557526	0.313353879094192	0.216755520022125	0.047530223134888	1.40778077659931	0.0864763749557526	0.547515532996738	0.422490872310115	0.696464346223561	0.546463004733218	0.21294534802276	0.168525065713732	0.457542408948893	0.0904936312463627	0.169577593977252	0.441708002859228	0.200528075743097	0.10819034614877	0.0611872642846414	0.176536590640657	0.0611872642846414	0.0611872642846414	0.0904936312463627	0.10580753013751	0.117998331460978
"Mesocricetus_raddei"	0.516280827576247	0.970177444335297	0.391869176172334	0.389495435757865	0.583082769300894	0.174110885197707	0.340959801674469	0.250470461684138	0.0457289626308773	0.172952749911505	1.42802938049551	0.246354966268632	0.40647966783002	0.404237970192319	0.246660161464778	0.212424488503997	0.164014585037122	1.08628672102418	0.145516029100643	0.163709389840976	0.129110850909518	0.225049134685361	0.0948751779487373	0.043731207697567	0.157362612941104	0.043731207697567	0.043731207697567	0.709779351984655	0.117244115359114	0.0965432590793021
"Amphipsylla_rossica"	0.78408889027314	0.90159252512663	0.37254278749252	0.600321280412034	0.878505439195297	0.0985419865074528	0.306454213551261	0.206130218521132	0.05211035127885	0.438012426397391	0.0985419865074528	1.37461081267527	0.463203122478667	0.514856602267115	0.345325006442766	0.22217234241146	0.180884302563706	0.504991594184409	0.106761837975582	0.210170108796215	0.235008704003643	0.202663733639067	0.111856039972336	0.0658879079396473	0.198873852111458	0.0658879079396473	0.0658879079396473	0.106761837975582	0.139602108671633	0.147752164748987
"Nosopsyllus_consimilis"	0.6694747458233	0.830460526968153	0.521869271724176	0.514946895978368	0.773574961840333	0.101619916957505	0.472122020428914	0.357124481166867	0.182783931262982	0.211245436155058	0.101619916957505	0.289501951549167	1.62474605567095	0.507770740669157	0.290391971287913	0.253427324093266	0.184843626015001	0.551698442796024	0.103222383728672	0.183953606276254	0.16580107239701	0.275762210217786	0.128836425202362	0.0580181221380249	0.175764270359917	0.0580181221380249	0.058018122138025	0.103222383728672	0.123700879152157	0.126460185178459
"Ctenophthalmus_wagneri"	0.681403007608368	0.830192700201573	0.515558779900104	0.51025825692914	0.787031393380961	0.10105949254808	0.459571977258583	0.34535062345121	0.0571242083252802	0.348232173111781	0.10105949254808	0.321785376416947	0.507770740669157	1.53471119212656	0.322466872227499	0.251724159181383	0.185087278773777	0.547312496469677	0.10295165089136	0.184405782963224	0.198705864138476	0.270400694954333	0.12796315109236	0.0590273545035721	0.177828504433049	0.0590273545035721	0.0590273545035721	0.10295165089136	0.123079512278471	0.1269309037185
"Leptopsylla_taschenbergi"	0.768508981742554	0.900256747909365	0.578453814485988	0.380423609191507	0.887450442332672	0.0986640645859112	0.321613521030203	0.213365900780651	0.0522705548318244	0.437170403786575	0.0986640645859112	0.345325006442766	0.464627154060662	0.515946995563999	1.37078603283777	0.251498911783492	0.205863908810842	0.50638131283934	0.106724296226616	0.180402882415837	0.234087932383759	0.232947456284188	0.114800811329481	0.0665587831749504	0.198050058694736	0.0665587831749504	0.0665587831749504	0.106724296226616	0.111237074059007	0.118077415252881
"Nosopsyllus_mokrzeckyi"	0.529112859455167	0.949853868969925	0.644336458993685	0.35921703454337	0.936512080722608	0.106212244251999	0.601061369925761	0.234357448204902	0.0570211479209848	0.21294534802276	0.106212244251999	0.277715428014325	0.506854648186531	0.503448318362766	0.314373639729366	1.30899998456214	0.196222530370049	0.551126634884444	0.11355462391901	0.159564318655009	0.165771266710282	0.291492004354051	0.16039761154306	0.0702384060541956	0.183617677410771	0.0702384060541956	0.0702384060541956	0.11355462391901	0.111944161304044	0.0938052046493984
"Ctenophthalmus_proximus"	0.888207173773672	1.06116454271247	0.719261473774888	0.395451763163876	0.622248487452738	0.109343056691415	0.326797941082753	0.224871434497122	0.0554530878045002	0.224700087618309	0.109343056691415	0.301473837606177	0.492916336040002	0.493566076730071	0.343106514684736	0.261630040493399	1.24588035841166	0.541417308038225	0.122669613083539	0.204247681333102	0.177164801912705	0.265557476696296	0.0956883277213682	0.0466686365589553	0.200072519770988	0.0466686365589553	0.0466686365589554	0.122669613083539	0.124309035693472	0.1307824437607
"Ctenophthalmus_orientalis"	0.638092101345197	0.857481176522728	0.495289397867448	0.489284440716514	0.734616995597067	0.241397049116484	0.445364996655327	0.335396872291247	0.0551698442796024	0.203352181755064	0.241397049116484	0.280550885658005	0.490398615818688	0.486499996861935	0.281322951577411	0.244945171059753	0.180472436012742	1.65800310017188	0.167992753553991	0.179700370093336	0.158278804685737	0.265313192655503	0.121901024168079	0.05509627466978	0.171888645242421	0.05509627466978	0.05509627466978	0.167992753553991	0.122272080972268	0.120336288641762
