"Coffea_macrocarpa"	"Sideroxylon_puberulum"	"Phyllanthus_phillyreifolius"	"Badula_platiphylla"	"Coffea_mauritiana"	"Warneckea_trinervis"	"Antirhea_borbonica"	"Grangeria_borbonica"	"Helichrysum_proteoides"	"Mimusops_erythroxylon"	"Aphloia_theiformis"	"Agauria_salicifolia"	"Psiadia_terebinthina"	"Bertiera_zaluzania"	"Gaertnera_rotundifolia"	"Stillingia_lineata"	"Faujasiopsis_flexuosa"	"Olea_lancea"	"Cordemoya_integrifolia"	"Euodia_chapelieri"	"Monimiastrum_globosum"	"Ochna_mauritiana"	"Erythrospermum_monticolum"	"Flagellaria_indica"	"Ocotea_laevigata"	"Polyscias_mauritiana"	"Nacoleia_sp3_M_PL_065"	"Apis_mellifera"	"Technomyrmex_albipes"	"Brachymyrmex_sp2_M_PL_065"	"Pheidole_megacephala"	"Pachycerina_crinicornis"	"Stomorhina_lunata"	"Psilopa_iceryae"	"Allograpta_nasuta"	"Chaetocnema_sp2_M_PL_065"	"Nacoleia_sp4_M_PL_065"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_065"	"Paragus_borbonicus"	"Lygistorrhina_sp2_M_PL_065"	"Panara_naso"	"Zosterops_mauritianus"	"Ahasverus_advena"	"Chrysomya_megacephala"	"Drosophila_sp2_M_PL_065"	"Eilema_squalida"	"Gelechioidea_sp1_M_PL_065"	"Ischiodon_aegyptius"	"Polistes_hebraeus"	"Scopariinae_sp1_M_PL_065"	"Trichoplusia_indicator"	"Achaea_finita"	"Acopsis_viridicans"	"Aganais_borbonica"	"Agrostis_atritegulator"	"Campopleginae_sp1_M_PL_065"	"Cephonodes_trochilus"	"Cerambycidae_sp1_M_PL_065"	"Eristalinus_flaveolus"	"Foudia_madagascariense"	"Hippotion_eson"	"Limonia_sp1_M_PL_065"	"Lygaeidae_sp2_M_PL_065"	"Mordellidae_sp2_M_PL_065"	"Ornidia_obesa"	"Peribaea_sp1_M_PL_065"	"Phelsuma_cepediana"	"Pycnonotus_jocosus"	"Spodoptera_littoralis"	"Tarundia_servillei"
"Coffea_macrocarpa"	1.65754685098243	0.398418905661441	0.0888260044915124	0.104201656939866	0.256126342487926	0.191116977317739	0.0536101269543983	0.288054500028055	0.366042245678309	0.183324607722524	0.138848129455488	0.0889011348869383	0.182543153003412	0.144108785791434	0.157702071384765	0.148486425486554	0.151840562858846	0.135343813507928	0.0528514726724499	0.224443119665413	0.0283512700514792	0.0380040123534935	0.0182807993875002	0	0.0830924629834689	0.0830924629834689	0.476534461816874	0.465315030713749	0.587238585249443	0.11216238609247	0.0399717020211806	0.553949753223126	0.189008467009861	0.36663262593546	0.152492987429838	0.088310611181922	0.0784244620723111	0.07058964795472	0.0234453728114699	0.0541090295380915	0.047062574444354	0.0609359979583341	0.0239051343396865	0.0283863728492577	0.0611286125047727	0.0283863728492577	0.213113166554884	0.31411257040432	0.0438293621466517	0.0239051343396865	0.0432081750042082	0.0239051343396865	0.0239051343396865	0.047062574444354	0.0239051343396865	0.0239051343396865	0	0.0239051343396865	0.0412480367375679	0.034401055917193	0.0239051343396865	0.0239051343396865	0.0384189513731889	0.0455521688576538	0.0234453728114698	0.0283863728492577	0.0267275565875797	0.0432326357374301	0.0239051343396865	0.0239051343396865	0.047062574444354
"Sideroxylon_puberulum"	0.185928822642006	2.94511994475881	0.0352845478427438	0.12111970916683	0.22585166243166	0.168436639968962	0.0450400918941479	0.216930370282072	0.114347962079341	0.104345054560902	0.0841809223169627	0.0755925756843698	0.223505032263096	0.0876965680658128	0.196090874562491	0.0955237547838018	0.0976248927099335	0.0403566783193394	0.0209943059664326	0.0359932428011899	0.0519037993253446	0.0351228178502947	0.020273023098122	0	0.0179473006810901	0.0179473006810901	0.400356372392425	0.382437233080985	0.233270066293695	0.067208092096398	0.0158780465292347	0.119648671207267	0.346025328835631	0.0860549882351417	0.309725653505403	0.0381795181149753	0.0678944084227154	0.0660653103817751	0.0272519345625368	0.0507200307005487	0.0147018808387724	0.0675767436604068	0.176707196685529	0.0352963574212484	0.0475128710554974	0.0352963574212484	0.0239051343396865	0.040102093600222	0.0329995438937169	0.176707196685529	0.0325395555423108	0.176707196685529	0.176707196685529	0.0147018808387724	0.176707196685529	0.176707196685529	0	0.176707196685529	0.0234776372762029	0.0303185951944131	0.176707196685529	0.176707196685529	0.033877749364749	0.0292874678129801	0.0272519345625368	0.0352963574212484	0.0171942758610843	0.0263089704197438	0.176707196685529	0.176707196685529	0.0147018808387724
"Phyllanthus_phillyreifolius"	0.310891015720293	0.264634108820579	1.89226640504717	0.0790550377742393	0.285798939412528	0.279847242445005	0.0273309813333694	0.141338263548189	0.187370939322204	0.235648458944453	0.191341894349708	0.0584607018729969	0.152546437732146	0.221311978090473	0.106086805537284	0.285049158173198	0.0724920274692215	0.161564093923586	0.125898511003064	0.0503621756412942	0.0172535971320096	0.0530430959260419	0.0192128871889894	0	0.0221765691644009	0.0221765691644009	0.242942056296617	0.3169709600265	1.39887234447849	0.0992805011455425	0.851519882271224	0.147843794429339	0.115023980880064	0.158513701868987	0.151097981737748	0.0771114526039281	0.0691771567547278	0.0440827051920504	0.0177873834992038	0.0741908141309975	0.0240905493414263	0.0640429572966313	0.0158780465292347	0.0190956249967112	0.101681352111277	0.0190956249967112	0.0399717020211806	0.062634681059763	0.0751782416378944	0.0158780465292347	0.0212007395322284	0.0158780465292347	0.0158780465292347	0.0240905493414263	0.0158780465292347	0.0158780465292347	0	0.0158780465292347	0.0530209032625018	0.0503725036401009	0.0158780465292347	0.0158780465292347	0.0428698409118792	0.0217476082407665	0.0177873834992038	0.0190956249967112	0.0513088484711756	0.0663935934271419	0.0158780465292347	0.0158780465292347	0.0240905493414263
"Badula_platiphylla"	0.182352899644766	0.454198909375613	0.0395275188871196	2.18504471615971	0.126936983790369	0.107311980552411	0.0203155686282461	0.262213524543025	0.443524531113202	0.0998140100873912	0.238646575325602	0.0362179498860139	0.24434845997645	0.0720143704575453	0.080403928573723	0.0944768911792571	0.208919596706912	0.0620046581104482	0.0235188737378362	0.0498802206795764	0.114025521223434	0.0370819014353882	0.0219201882092023	0	0.0292290582268008	0.0292290582268008	0.180582832251077	0.258236592854862	0.261320819309291	0.620253616305312	0.0177873834992038	0.194860388178672	0.760170141489557	0.171047930544942	0.116733614770264	0.0794827348413603	0.0353386250172616	0.0759842976779213	0.491635061135934	0.0536581094087337	0.0570245825716973	0.0730672940306742	0.0272519345625368	0.0144727071432702	0.0363219969117003	0.0144727071432702	0.0234453728114699	0.0458914721172792	0.033692696058191	0.0272519345625368	0.0393320286814538	0.0272519345625368	0.0272519345625368	0.0570245825716973	0.0272519345625368	0.0272519345625368	0	0.0272519345625368	0.022458152269663	0.0193161564994341	0.0272519345625368	0.0272519345625368	0.0190405475685554	0.0626758790120735	0.491635061135935	0.0144727071432702	0.0170058404122663	0.0216043111372636	0.0272519345625368	0.0272519345625368	0.0570245825716973
"Coffea_mauritiana"	0.298814066235913	0.564629156079149	0.0952663131375094	0.0846246558602462	1.63722145570714	0.271698017354945	0.0688148787909333	0.245403340625151	0.160085494834714	0.193551776591397	0.141016354753629	0.224861852101775	0.249328211540531	0.159504099076571	0.279594539980431	0.177045580898616	0.0716601509146746	0.0832220586754162	0.0566834563168181	0.052445536524615	0.0257733078091143	0.048501089546283	0.0243389268603728	0	0.0245367872604455	0.0245367872604455	0.611687811474963	0.531151431191812	0.629816181297979	0.0819278747591073	0.0428698409118792	0.163578581736303	0.171822052060762	0.117949343815992	0.416092859772268	0.0641315704975274	0.34677105180187	0.0742097328248523	0.0190405475685554	0.0692674362928307	0.0205824207644632	0.0811297562012426	0.033877749364749	0.0503270171964776	0.080773847685641	0.0503270171964776	0.0384189513731889	0.0620194428092656	0.0536936948575783	0.033877749364749	0.0368105010937726	0.033877749364749	0.033877749364749	0.0205824207644632	0.033877749364749	0.033877749364749	0	0.033877749364749	0.0435491497330642	0.04890564312389	0.033877749364749	0.033877749364749	0.245583218356072	0.0214980452744024	0.0190405475685554	0.0503270171964776	0.031868204561751	0.0478512297229713	0.033877749364749	0.033877749364749	0.0205824207644632
"Warneckea_trinervis"	0.267563768244834	0.505309919906885	0.111938896978002	0.0858495844419291	0.326037620825934	1.64806460078347	0.0311296930979123	0.205455479151313	0.149960693977357	0.152832508573397	0.158494032220045	0.0666297586252825	0.292840093439884	0.181713046813893	0.22154076325471	0.397433572888105	0.0705141616792021	0.0928419870306847	0.0666036437019112	0.0465842573185333	0.0252369946970441	0.0820216947943611	0.0332201821945665	0	0.0216704700487935	0.0216704700487935	0.276708383092553	0.587083381975382	0.740040485576791	0.0861450268196792	0.0503725036401009	0.14446980032529	0.168246631313627	0.116614859238993	0.459679217861158	0.0536679750832459	0.0788890345052671	0.0747443358886796	0.0193161564994341	0.115464057135841	0.0192806606542316	0.110733940648555	0.0303185951944131	0.0398773373858477	0.368189671260883	0.0398773373858477	0.034401055917193	0.055363971710533	0.108447805777321	0.0303185951944131	0.030818321872697	0.0303185951944131	0.0303185951944131	0.0192806606542316	0.0303185951944131	0.0303185951944131	0	0.0303185951944131	0.0343873144290143	0.296651628141025	0.0303185951944131	0.0303185951944131	0.04890564312389	0.0211542485037606	0.0193161564994341	0.0398773373858477	0.071538043119859	0.0545139140441678	0.0303185951944131	0.0303185951944131	0.0192806606542316
"Antirhea_borbonica"	0.375270888680788	0.675601378412218	0.0546619626667388	0.0812622745129846	0.4128892727456	0.155648465489561	1.16989131539207	0.34652727689215	0.186065566492307	0.306183705910409	0.0881660053222598	0.247976603513982	0.177202629849465	0.0925603378165336	0.411468650188648	0.106830505736242	0.0755634394056933	0.0599310839338302	0.0325238677867096	0.0669791077024631	0.0277540946190356	0.0319584192931401	0.0168335684216436	0	0.031703736976183	0.031703736976183	1.51014502570731	0.311512700616533	0.361376308741218	0.0686565290539675	0.0245978832000325	0.211358246507887	0.185027297460237	0.121809849542758	0.23113094891607	0.0928140495217102	0.173522862493132	0.0785594860112423	0.0182840117654215	0.0458098855099433	0.0239227156918681	0.0561118947388121	0.0405360827047331	0.0740643570339567	0.0472462148206445	0.0740643570339567	0.0482491142589585	0.0783897127250669	0.0336107797144365	0.0405360827047331	0.0519790915338225	0.0405360827047331	0.0405360827047331	0.0239227156918681	0.0405360827047331	0.0405360827047331	0	0.0405360827047331	0.0688913338298421	0.028016723788121	0.0405360827047331	0.0405360827047331	0.06193339091184	0.022669031821708	0.0182840117654215	0.0740643570339567	0.0192294910325235	0.0277681013449601	0.0405360827047331	0.0405360827047331	0.0239227156918681
"Grangeria_borbonica"	0.336063583366064	0.542325925705179	0.0471127545160632	0.174809016362017	0.245403340625151	0.171212899292761	0.0577545461486917	1.61493736125792	0.264519861866938	0.145193534681991	0.118117321352811	0.0931903092675729	0.363353098718406	0.117101705299859	0.177731287262602	0.129933140635031	0.143332141211189	0.0612862637697393	0.0280320889370576	0.120683260012006	0.0713782882514862	0.0537459295534806	0.0323377944274632	0	0.0768012211076811	0.0768012211076811	0.513373743543926	0.510685830505238	0.311467654856195	0.108776921613046	0.0212007395322284	0.512008140717874	0.475855255009908	0.147796332589697	0.18666297502381	0.0666782418291973	0.0787461402641804	0.296743568996448	0.0393320286814538	0.0778909301220665	0.0340096965257492	0.107792648091544	0.0325395555423108	0.0319916317072684	0.0542062871870026	0.0319916317072684	0.0432081750042082	0.0975156420096108	0.0475736336133718	0.0325395555423108	0.242240604188688	0.0325395555423108	0.0325395555423108	0.0340096965257492	0.0325395555423108	0.0325395555423108	0	0.0325395555423108	0.032668545303448	0.030818321872697	0.0325395555423108	0.0325395555423108	0.0368105010937726	0.0429996423633567	0.0393320286814538	0.0319916317072684	0.0233879653143056	0.0351305115899576	0.0325395555423108	0.0325395555423108	0.0340096965257492
"Helichrysum_proteoides"	0.366042245678309	0.245031347312873	0.0535345540920584	0.253442589207544	0.137216138429755	0.107114781412398	0.0265807952131868	0.226731310171661	2.24759108767824	0.270697383902625	0.177678656676123	0.0449440558710912	0.124574780627916	0.0792978132980849	0.0825706135724347	0.0905924155375096	0.18128387173469	0.133183198441131	0.0318530596847747	0.137887591001246	0.0310070876099676	0.0245152225839753	0.012212904352182	0	0.0887871953235341	0.0887871953235341	0.236273735228327	0.23141639131402	0.353922885386386	0.399304176561736	0.0240905493414263	0.591914635490227	0.206713917399784	0.450356172250472	0.0881138897946927	0.349882908365293	0.0408072459064542	0.0526959136199365	0.0570245825716973	0.0349928518909391	0.288975996987202	0.04070968117394	0.0147018808387724	0.0148627104430383	0.0355872954509833	0.0148627104430383	0.047062574444354	0.109111990394915	0.0273384849595406	0.0147018808387724	0.0340096965257492	0.0147018808387724	0.0147018808387724	0.288975996987202	0.0147018808387724	0.0147018808387724	0	0.0147018808387724	0.0609069113780905	0.0192806606542316	0.0147018808387724	0.0147018808387724	0.0205824207644632	0.0543851615204071	0.0570245825716973	0.0148627104430383	0.0163066347967517	0.0237893439894255	0.0147018808387724	0.0147018808387724	0.288975996987202
"Mimusops_erythroxylon"	0.320818063514417	0.391293954603382	0.117824229472226	0.0998140100873912	0.290327664887095	0.191040635716746	0.0765459264776024	0.217790302022987	0.473720421829593	1.68626133304663	0.13925411689488	0.120555540887124	0.146924839104138	0.139331133260295	0.205081884120234	0.173331753053874	0.0844699892806522	0.109921562323718	0.0701054165359747	0.0656210309052451	0.0218469463871325	0.0377049797456517	0.0160298493497934	0	0.0337711556150274	0.0337711556150274	0.680408235356465	0.280944984391471	0.778949072621941	0.125141298716218	0.0530209032625018	0.225141037433516	0.14564630924755	0.176960647945527	0.160367566445544	0.440315711313583	0.0977991431322699	0.0547072711690688	0.022458152269663	0.053238441415318	0.0609069113780905	0.0534328311659781	0.023477637276203	0.0369147391416422	0.0655870299787116	0.0369147391416422	0.041248036737568	0.0707775006449282	0.0481669564352405	0.023477637276203	0.032668545303448	0.023477637276203	0.0234776372762029	0.0609069113780905	0.023477637276203	0.023477637276203	0	0.0234776372762029	0.379408799935492	0.0343873144290143	0.023477637276203	0.0234776372762029	0.0435491497330642	0.0253409967841957	0.022458152269663	0.0369147391416422	0.0311997155496973	0.0417993399780884	0.023477637276203	0.0234776372762029	0.0609069113780905
