"Cecropia_schreberiana"	"Guarea_guidonia"	"Schefflera_morototoni"	"Alchornea_latifolia"	"Dendropanax_arboreus"	"Ocotea_floribunda"	"Inga_vera"	"Ficus_sp1_M_SD_006"	"Miconia_prasina"	"Musa_acuminata"	"Phytolacca_rivinoides"	"Tournefortia_hisutissima"	"Casearia_sylvestris"	"Citrus_sinensis"	"Coffea_arabica"	"Miconia_laevigatta"	"Momordica_charantia"	"Murraya_paniculata"	"Piper_amalaga"	"Roystonea_borinquena"	"Solanum_rugosum"	"Spindalis_portoricensis"	"Loxigilla_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Nesospingus_speculiferus"	"Melanerpes_portoricensis"	"Tyrannus_caudifasciatus"	"Columba_squamosa"	"Euphonia_musica"	"Icterus_dominicensis"	"Myarchus_antillarum"	"Vireo_flavirostris"	"Vireo_latimeri"
"Cecropia_schreberiana"	1.92417728664128	0.588595184687135	0.340694318879179	0.174876745704108	0.234174282748572	0.228091135356097	0.280877945964496	0.145943707332912	0.289664598380058	0.114599310603094	0.145943707332912	0.145943707332912	0	0.0866461702884476	0.0866461702884476	0.0681865898088408	0.0887494112858795	0.11478785267595	0.0681865898088408	0.0681865898088408	0.0681865898088408	0.833391653219165	0.588203836104403	0.673914657799038	0.604777580742775	0.353337334201292	0.493052284921553	0.382626175586501	0.268094252409617	0.0756765237454888	0.068427340606829	0.192417728664128	0.0515696897713922	0.0756765237454887	0.0756765237454887	0
"Guarea_guidonia"	0.756765237454888	2.25793123626863	0.254524080366318	0.205121779224603	0.18753934356941	0.207637889868076	0.26923638656371	0.0861166023574498	0.269440399933761	0.0652669133168324	0.0861166023574498	0.0861166023574498	0	0.103699038012643	0.103699038012643	0.0388338134235153	0.104292870669761	0.0643186207091577	0.0388338134235153	0.0388338134235153	0.0388338134235153	0.47463549739852	0.676151608079734	0.806548073431668	0.367755025041713	0.213715357797023	0.579404837054227	0.214395402363859	0.365981968408598	0.290305444663109	0.0622913669604228	0.0756765237454888	0.0293701109925746	0.290305444663109	0.290305444663109	0
"Schefflera_morototoni"	0.766562217478152	0.445417140641056	1.47597902095113	0.109934579801504	0.268093129095368	0.318031590413186	0.255560472791264	0.209759808867966	0.161326734030379	0.165025322621425	0.209759808867966	0.209759808867966	0	0.0516012595741014	0.0516012595741014	0.0981900669597479	0.120593319093408	0.0513921542288749	0.0981900669597479	0.0981900669597479	0.0981900669597479	1.20010081839692	0.388888801516017	0.401343130020789	0.867764659286141	0.4854196432992	0.669962883852264	0.171307180762916	0.133924139830237	0.0572679180824215	0.0954094771239557	0.0766562217478153	0.0742613951796413	0.0572679180824215	0.0572679180824215	0
"Alchornea_latifolia"	0.786945355668487	0.717926227286111	0.219869159603008	1.33526649793779	0.252461836771944	0.141695927219526	0.410676952616535	0.0879716386318971	0.419301412757251	0.068942316057156	0.0879716386318971	0.0879716386318971	0	0.170776299797743	0.170776299797743	0.0410206780540079	0.056487066292365	0.0840349148194619	0.0410206780540079	0.0410206780540079	0.0410206780540079	0.501363842882318	1.09660132093364	1.328260109538	0.365174137828028	0.251368182262486	0.313817034957583	0.28011638273154	0.17099933621792	0.0923048006510714	0.0425087781658579	0.0786945355668487	0.0310240422257202	0.0923048006510714	0.0923048006510714	0
"Dendropanax_arboreus"	0.702522848245717	0.437591801661957	0.357457505460491	0.168307891181296	1.34210278592413	0.24822100031621	0.234628525546429	0.230691168458847	0.224906946890184	0.184765614898361	0.230691168458847	0.230691168458847	0	0.0568962737160159	0.0568962737160159	0.109935540864525	0.0604457026365111	0.0565990557088877	0.109935540864525	0.109935540864525	0.109935540864525	1.34365661056642	0.7427441164352	0.44252657334679	0.939210436844727	0.221068781217111	0.335809459091728	0.188663519029626	0.126514087895395	0.056261803070823	0.0744663000948629	0.0702522848245717	0.0831445267042626	0.056261803070823	0.056261803070823	0
"Ocotea_floribunda"	0.68427340606829	0.484488409692177	0.424042120550914	0.0944639514796842	0.24822100031621	1.77598057832201	0.157818677801011	0.1976730452155	0.139823260565966	0.107935415217681	0.1976730452155	0.1976730452155	0	0.0439159963789744	0.0439159963789744	0.0642215720545201	0.163014349014088	0.0453593090862817	0.0642215720545201	0.0642215720545201	0.0642215720545201	0.784930325110801	0.336986367338066	0.341568860725357	1.03795590236318	0.211182421071088	0.90563527230049	0.151197696954272	0.130718707567252	0.0622913669604228	0.532794173496603	0.068427340606829	0.0485709368479564	0.0622913669604228	0.0622913669604228	0
"Inga_vera"	0.842633837893487	0.628218235315324	0.340747297055018	0.27378463507769	0.234628525546429	0.157818677801011	1.45281768435792	0.0996275555450664	0.351784060536747	0.0781623747563854	0.0996275555450664	0.0996275555450664	0	0.138783665076327	0.138783665076327	0.0465066129800493	0.0620866922297207	0.0779994254590574	0.0465066129800493	0.0465066129800493	0.0465066129800493	0.568414158645047	0.900006466675752	1.07942850614921	0.413162886616799	0.596776830934104	0.344926067942893	0.259998084863524	0.165034299758462	0.080770915969113	0.0473456033403032	0.0842633837893487	0.0351730686403734	0.080770915969113	0.080770915969113	0
"Ficus_sp1_M_SD_006"	0.656746682998103	0.301408108251075	0.419519617735932	0.0879716386318971	0.34603675268827	0.29650956782325	0.1494413333176	1.29623733800765	0.131127651080044	0.237979728637407	0.296237338007652	0.296237338007652	0	0.0381722239512785	0.0381722239512785	0.141597938539257	0.0618125850425776	0.0431560124481466	0.141597938539257	0.141597938539257	0.141597938539257	1.73064147103536	0.331996097870791	0.296895075176611	1.20275088475418	0.204898982285675	0.343403250236542	0.143853374827155	0.104427139360663	0.0387524710608524	0.0889528703469749	0.0656746682998103	0.107090877886833	0.0387524710608524	0.0387524710608524	0
"Miconia_prasina"	0.868993795140175	0.628694266512108	0.215102312040505	0.279534275171501	0.224906946890183	0.139823260565966	0.351784060536747	0.0874184340533625	1.50020286676469	0.0685404142220225	0.0874184340533625	0.0874184340533625	0	0.14204576233468	0.14204576233468	0.0407815464621034	0.055434092621896	0.220668591593188	0.0407815464621034	0.0407815464621034	0.0407815464621034	0.498441123425708	0.916590085578807	1.10480037371418	0.362731347932015	0.240832617884155	0.307967181232756	0.735561971977293	0.167731499494146	0.0808321199801283	0.0419469781697898	0.0868993795140175	0.0308431863999101	0.0808321199801283	0.0808321199801283	0
"Musa_acuminata"	0.515696897713922	0.228434196608913	0.33005064524285	0.068942316057156	0.277148422347542	0.161903122826521	0.117243562134578	0.237979728637407	0.102810621333034	1.95556322605389	0.237979728637407	0.237979728637407	0	0.0297736223470211	0.0297736223470211	0.163560119502068	0.043769670528021	0.0338683052758777	0.163560119502068	0.163560119502068	0.163560119502068	1.99906812724749	0.261124624734233	0.231572618254609	0.578819182163752	0.161004153591407	0.243164836266783	0.112894350919592	0.0809398007639667	0.0293701109925746	0.0485709368479564	0.0515696897713922	0.880003451724253	0.0293701109925746	0.0293701109925746	0
