"Nephrosperma_vanhoutteanum"	"Deckenia_nobilis"	"Diospyros_seychellarum"	"Phoenicophorium_borsigianum"	"Premna_serratifolia"	"Canthium_bibracteatum"	"Psychotria_pervillei"	"Syzygium_wrightii"	"Dillenia_ferruginea"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Megachile_seychellensis"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_089"	"Hemipyrellia_germana"	"Rhynchium_brunneum"	"Unidentified_sp4_M_PL_089"	"Nectarinia_dussumieri"	"Ceratina_tabescens"	"Lygistorrhina_sp1_M_PL_089"	"Unidentified_sp5_M_PL_089"	"Dichaetomyia_fasciculifera"	"Neophyllomyza_approximatonervis"	"Mabuya_sechellensis"	"Phelsuma_sp1_M_PL_089"	"Chalcidoma_disjunctum"	"Cratopus_aurostriatus"	"Eagris_sabadius"	"Ornidia_obesa"	"Polistes_olivaceus"	"Unidentified_sp1_M_PL_089"	"Unidentified_sp3_M_PL_089"	"Unidentified_sp6_M_PL_089"
"Memecylon_eleagni"	0.481846529382383	0.314782930063379	0.310315611331348	0.401017589971643	0.35752505418524	0.313174837148193	0.270603683322863	0.363130295461373	0.266661493670381	0.311412026901621	1.87268784329842	1.39637992709794	0.378316188470967	0.330981685382278	0.215599703478642	0.0481846529382383	0.332688941045836	0.109485568167429	0.0997440573631639	0.11535537306685	0.0563714706866748	0.0481846529382383	0.0566609274114083	0.107613569267217	0.101813411066024	0.0544695443192059	0.0544695443192059	0.842709529484289	0.0515594044249256	0.0544695443192059	0.0599988360758357	0.0566609274114083	0.0560541648422918	0.0481846529382383	0.0608858287476441
"Apis_mellifera"	0.63710818885004	0.416212985306024	0.410306197204782	0.530234368962506	0.472727571644928	0.414086729118167	0.357798203504674	0.480138946221148	0.352585752741948	0.411755902236588	0.253887259472353	1.84632457027395	0.500218071422723	0.437631339561012	0.285070719043983	0.063710818885004	0.439888710938383	0.1447642512436	0.131883809180183	0.152525437721724	0.07453561124127	0.063710818885004	0.0749183373550843	0.142289052697765	0.134619954631743	0.0720208419331722	0.0720208419331722	0.114249266762559	0.0681729902951794	0.0720208419331722	0.0793317943669383	0.0749183373550843	0.0741160624025858	0.063710818885004	0.0805045957885517
"Lasioglossum_mahense"	0.748139429070912	0.494241340529537	0.482136279965291	0.617486304249312	0.551876473161339	0.482880472910714	0.221682572349472	0.288682205289534	0.246436359486093	0.495190328687819	0.108090339563134	0.786056969378565	1.58878722611872	0.470311267341412	0.29643775044584	0.0748139429070912	0.436805005331873	0.169566001367953	0.154205039167717	0.0931809095720613	0.0869184851239286	0.0748139429070912	0.0889634412953166	0.168525355424433	0.157595413881292	0.0433023307934302	0.0433023307934301	0.0486406528034101	0.0793910962606258	0.0433023307934302	0.055448180884371	0.0889634412953166	0.0891342591638075	0.0748139429070912	0.0498785787786312
"Megachile_seychellensis"	0.772748030104006	0.287320200642614	0.510831325737986	0.433909275045636	0.580374312526421	0.50820141001897	0.458244441438368	0.322424673419583	0.233385292531684	0.519075915337131	0.110327228460759	0.802324122528521	0.54869647856498	1.54429550640993	0.277524467825877	0.0772748030104006	0.386913763993625	0.179005785511801	0.133063138373411	0.15146870033657	0.0914762538034147	0.0772748030104006	0.0517176361156706	0.149222000123694	0.164330949889364	0.0483637010129375	0.0483637010129375	0.0496472528073417	0.0557883353630104	0.0483637010129375	0.0525116908196289	0.0517176361156706	0.0934336647606836	0.0772748030104006	0.103104999323633
"Rhiparida_seychellensis"	0.912448967214548	0.290046675761911	0.587742334997099	0.757592424900845	0.40136634767086	0.308489926104862	0.209483468622816	0.285465896043219	0.563176959828534	0.313229252379141	0.107799851739321	0.783944477370952	0.518766063280221	0.416286701738816	1.42115807332675	0.0912448967214549	0.434880981198946	0.165998572450107	0.188649637065849	0.0899536648466165	0.0555281866988752	0.0912448967214548	0.052208401637144	0.15378600577264	0.151449848872084	0.0428198844064828	0.0428198844064828	0.0485099332826945	0.0974047403443943	0.0428198844064828	0.12671481596142	0.052208401637144	0.0563812654282455	0.0912448967214548	0.0471337804401336
"Unidentified_sp2_M_PL_089"	1.92385078454302	0.252485691223692	0.330720614120105	0.472409392884197	0.408773763034383	0.286667840067514	0.205053300652054	0.235278531453752	0.232561988338738	0.292670893069225	0.0963693058764766	0.700819007735044	0.523697600349638	0.463648818062404	0.364979586885819	1.1923850784543	0.306720277695536	0.120845774996776	0.253123428967985	0.0814287723647749	0.0516002112121525	0.192385078454302	0.0454474244202646	0.113419111266143	0.25370114290946	0.0352917797180629	0.0352917797180629	0.0433661876444145	0.0607383505136825	0.0352917797180629	0.052326447376216	0.0454474244202646	0.0526807607524605	0.192385078454302	0.0461369926467121
"Hemipyrellia_germana"	0.511200462825893	0.536565702151397	0.317090499773885	0.61811083559161	0.54270963070779	0.50209484397779	0.237160639886744	0.608929248612505	0.454457443303329	0.297626484750269	0.110896313681945	0.80646263672037	0.509605839553852	0.386913763993625	0.28992065413263	0.0511200462825893	1.54142904809204	0.138482734565468	0.130591439430082	0.144700531266393	0.0903770719160023	0.0511200462825893	0.0965818263872515	0.133044160402541	0.132526490888758	0.0913393872918757	0.0913393872918757	0.0499033411568754	0.0794713931474927	0.0913393872918757	0.102252924743249	0.0965818263872515	0.0535727672550485	0.0511200462825893	0.0533611439745173
"Rhynchium_brunneum"	0.604228874983882	0.301428763653342	0.883250846417245	0.432080654137419	0.963065971842822	0.339282157171802	0.237096694069745	0.287141580831549	0.253492791494205	0.326288202493719	0.109485568167429	0.7962033818398	0.593481004787836	0.537017356535402	0.331997144900214	0.0604228874983881	0.415448203696403	1.30344504813153	0.115976114458913	0.096417993290425	0.0610707882909243	0.0604228874983881	0.0542571774576016	0.114285103409395	0.204882783274811	0.0430712371247324	0.0430712371247324	0.0492685056753429	0.0555532269605253	0.0430712371247324	0.0570358780861961	0.0542571774576016	0.0587318764488695	0.0604228874983881	0.0533467561656926
"Unidentified_sp4_M_PL_089"	1.26561714483992	0.277375931213154	0.325699982210733	1.0487328970894	0.382334117739876	0.295208283732848	0.19660681075657	0.261649860594734	0.254553227027275	0.329319792695478	0.0997440573631639	0.725360950491009	0.539717637087009	0.399189415120233	0.377299274131698	0.126561714483992	0.391774318290246	0.115976114458913	1.26139880125263	0.0834840115094384	0.0531374910719127	0.126561714483992	0.0499276676183677	0.194114649453823	0.183911832144974	0.0392474790892101	0.0392474790892101	0.0448848258134238	0.134837086768637	0.0392474790892101	0.0572744760811368	0.0499276676183677	0.0592775626851861	0.126561714483992	0.0442365324202283
"Nectarinia_dussumieri"	0.407143861823875	0.259886235727929	0.262596017595329	0.332652641432618	0.327671400821772	0.290983306090139	0.968098067846996	1.29245803869983	0.218471266740602	0.261525895417216	0.11535537306685	0.838889907469482	0.326133183502215	0.454406101009711	0.179907329693233	0.0407143861823875	0.434101593799179	0.096417993290425	0.0834840115094384	1.41169077107055	0.0523769950962251	0.0407143861823875	0.0467795224310273	0.0898442865021499	0.0898650963056533	0.193868705804975	0.193868705804975	0.0519099178800825	0.0427696253270509	0.193868705804975	0.0491560350166354	0.0467795224310273	0.047074661175099	0.0407143861823875	0.217822065265574
"Ceratina_tabescens"	0.516002112121525	0.335278182622901	0.332576392642571	0.425248218357456	0.415185506041238	1.44269293541307	0.246457647807923	0.32867346290445	0.248773395448944	0.333211310529729	0.11274294137335	0.81989172365397	0.6084293958675	0.548857522820488	0.222112746795501	0.0516002112121525	0.542262431496013	0.122141576581849	0.106274982143825	0.10475399019245	1.25968472837435	0.0516002112121525	0.0603500728721221	0.114652806827024	0.113878037118338	0.0493010194356675	0.0493010194356675	0.0507343236180073	0.054674770931673	0.0493010194356675	0.0559740139760124	0.0603500728721221	0.0599780358953512	0.0516002112121525	0.0554529707567828
"Lygistorrhina_sp1_M_PL_089"	1.92385078454302	0.252485691223692	0.330720614120105	0.472409392884197	0.408773763034383	0.286667840067514	0.205053300652054	0.235278531453752	0.232561988338738	0.292670893069225	0.0963693058764766	0.700819007735044	0.523697600349639	0.463648818062403	0.364979586885819	0.192385078454302	0.306720277695536	0.120845774996776	0.253123428967985	0.0814287723647749	0.0516002112121525	1.1923850784543	0.0454474244202646	0.113419111266143	0.253701142909459	0.0352917797180629	0.0352917797180629	0.0433661876444145	0.0607383505136825	0.0352917797180629	0.052326447376216	0.0454474244202646	0.0526807607524605	0.192385078454302	0.0461369926467121
"Unidentified_sp5_M_PL_089"	0.454474244202646	1.67813201854125	0.289858494474735	0.423172639683662	0.375598839398339	0.335278182622901	0.195704007914237	0.330170953875675	0.252461076917281	0.288669792809612	0.113321854822817	0.824101710905927	0.622744089067216	0.310305816694024	0.208833606548576	0.0454474244202646	0.579490958323509	0.108514354915203	0.0998553352367354	0.0935590448620546	0.0603500728721221	0.0454474244202646	1.30206376333743	0.106368473522201	0.101787250330015	0.0495256430813513	0.0495256430813513	0.0509948346702675	0.0544079108164708	0.0495256430813513	0.0568037423063883	0.302063763337426	0.0519605627057302	0.0454474244202646	0.0440334017807033
"Dichaetomyia_fasciculifera"	0.567095556330715	0.295467982006114	0.327648382842567	1.06870628527252	0.368722629984885	0.318480018963956	0.2151848309663	0.276184663564883	0.242136236354641	0.949601949709366	0.107613569267217	0.782589789837708	0.589838743985517	0.447666000371082	0.30757201154528	0.0567095556330715	0.399132481207624	0.114285103409395	0.194114649453823	0.0898442865021499	0.0573264034135121	0.0567095556330715	0.0531842367611005	1.30833344476844	0.112017950130804	0.0414276995347324	0.0414276995347324	0.0484261061702478	0.137405093820752	0.0414276995347324	0.0544806531797941	0.0531842367611005	0.170928350947686	0.0567095556330715	0.0484165869674174
"Neophyllomyza_approximatonervis"	1.2685057145473	0.282742362027821	0.365795527747182	0.443809805368564	0.926930588535457	0.316327880884273	0.219394608616981	0.270008729112218	0.236198536020894	0.305314941336446	0.101813411066024	0.740409750474588	0.551583948584522	0.492992849668091	0.302899697744168	0.12685057145473	0.397579472666273	0.204882783274811	0.183911832144974	0.0898650963056533	0.0569390185591691	0.12685057145473	0.0508936251650077	0.112017950130804	1.26589015973505	0.0405013093668326	0.0405013093668326	0.045816034979711	0.057061260690244	0.0405013093668326	0.0531446706047012	0.0508936251650078	0.0549566894405602	0.12685057145473	0.0493637869388207
"Mabuya_sechellensis"	0.352917797180629	0.275142461563063	0.22462019574368	0.336024721358335	0.304738926770683	0.273894552420375	0.354643164734766	2.05295133029751	0.232679752060662	0.220290114495042	0.108939088638412	0.792229261264895	0.303116315554011	0.290182206077625	0.171279537625931	0.0352917797180629	0.548036323751254	0.0861424742494647	0.0784949581784202	0.387737411609949	0.0493010194356675	0.0352917797180629	0.0495256430813513	0.0828553990694649	0.0810026187336652	1.30794269954463	0.307942699544627	0.0490225898872853	0.0432031784603573	0.307942699544627	0.0523529442136489	0.0495256430813513	0.0396522206091076	0.0352917797180629	0.0797947120653224
"Phelsuma_sp1_M_PL_089"	0.352917797180629	0.275142461563063	0.22462019574368	0.336024721358335	0.304738926770683	0.273894552420375	0.354643164734766	2.05295133029751	0.232679752060662	0.220290114495042	0.108939088638412	0.792229261264895	0.303116315554011	0.290182206077625	0.171279537625931	0.0352917797180629	0.548036323751254	0.0861424742494647	0.0784949581784202	0.387737411609949	0.0493010194356675	0.0352917797180629	0.0495256430813513	0.0828553990694648	0.0810026187336653	0.307942699544627	1.30794269954463	0.0490225898872853	0.0432031784603573	0.307942699544627	0.0523529442136489	0.0495256430813513	0.0396522206091076	0.0352917797180629	0.0797947120653224
"Chalcidoma_disjunctum"	0.433661876444145	0.283304637057041	0.279284050198213	0.360915830974479	0.321772548766716	0.281857353433374	0.243543314990577	0.326817265915235	0.239995344303343	0.280270824211459	1.68541905896858	1.25674193438815	0.340484569623871	0.29788351684405	0.194039733130778	0.0433661876444145	0.299420046941253	0.0985370113506857	0.0897696516268475	0.103819835760165	0.0507343236180073	0.0433661876444145	0.0509948346702675	0.0968522123404956	0.0916320699594219	0.0490225898872853	0.0490225898872853	1.75843857653586	0.046403463982433	0.0490225898872853	0.0539989524682521	0.0509948346702675	0.0504487483580626	0.0433661876444145	0.0547972458728797
"Cratopus_aurostriatus"	0.607383505136825	0.302266171202615	0.320679350301362	1.62505640129461	0.35589447244537	0.303748727398183	0.188160320861087	0.288021189735715	0.276544465715812	0.365968692321731	0.103118808849851	0.749902893246973	0.55573767382438	0.334730012178062	0.389618961377577	0.0607383505136825	0.476828358884956	0.111106453921051	0.269674173537275	0.0855392506541018	0.054674770931673	0.0607383505136825	0.0544079108164708	0.274810187641504	0.114122521380488	0.0432031784603573	0.0432031784603573	0.046403463982433	1.20893582302359	0.0432031784603573	0.0622225047860576	0.0544079108164708	0.0658743646179116	0.0607383505136824	0.0423360721937445
"Eagris_sabadius"	0.352917797180629	0.275142461563063	0.22462019574368	0.336024721358335	0.304738926770683	0.273894552420375	0.354643164734766	2.05295133029751	0.232679752060662	0.220290114495042	0.108939088638412	0.792229261264895	0.303116315554011	0.290182206077625	0.171279537625931	0.0352917797180629	0.548036323751254	0.0861424742494647	0.0784949581784202	0.387737411609949	0.0493010194356675	0.0352917797180629	0.0495256430813513	0.0828553990694649	0.0810026187336653	0.307942699544627	0.307942699544627	0.0490225898872853	0.0432031784603573	1.30794269954463	0.0523529442136489	0.0495256430813513	0.0396522206091076	0.0352917797180629	0.0797947120653224
"Ornidia_obesa"	0.52326447376216	0.315576346146602	0.333938124106699	0.483952815002671	0.359752625554576	0.31096674431118	0.204262781420542	0.349019628090993	1.47645088597423	0.259660008741837	0.119997672151671	0.872649738036321	0.388137266190597	0.315070144917773	0.506859263845681	0.052326447376216	0.613517548459495	0.114071756172392	0.114548952162274	0.0983120700332709	0.0559740139760124	0.052326447376216	0.0568037423063883	0.108961306359588	0.106289341209402	0.0523529442136489	0.0523529442136489	0.0539989524682522	0.0622225047860576	0.0523529442136489	1.3322014493442	0.0568037423063883	0.0467388015735306	0.052326447376216	0.045959125819622
"Polistes_olivaceus"	0.454474244202646	1.67813201854125	0.289858494474735	0.423172639683662	0.375598839398339	0.335278182622901	0.195704007914237	0.330170953875675	0.252461076917281	0.288669792809612	0.113321854822817	0.824101710905927	0.622744089067216	0.310305816694023	0.208833606548576	0.0454474244202646	0.579490958323509	0.108514354915203	0.0998553352367354	0.0935590448620546	0.0603500728721221	0.0454474244202646	0.302063763337426	0.106368473522201	0.101787250330016	0.0495256430813513	0.0495256430813513	0.0509948346702674	0.0544079108164708	0.0495256430813513	0.0568037423063883	1.30206376333743	0.0519605627057302	0.0454474244202646	0.0440334017807033
"Unidentified_sp1_M_PL_089"	0.526807607524605	0.288669792809612	0.334617415383773	0.512356169250424	0.3815507875244	0.333211310529729	0.242209341071513	0.26434813739405	0.207728006993469	1.533235207097	0.112108329684584	0.815276686428444	0.623939814146653	0.560601988564101	0.225525061712982	0.0526807607524605	0.321436603530291	0.117463752897739	0.118555125370372	0.0941493223501979	0.0599780358953512	0.0526807607524605	0.0519605627057302	0.341856701895372	0.10991337888112	0.0396522206091075	0.0396522206091075	0.0504487483580626	0.0658743646179116	0.0396522206091075	0.0467388015735306	0.0519605627057302	1.27598233727746	0.0526807607524605	0.0544971017410904
"Unidentified_sp3_M_PL_089"	1.92385078454302	0.252485691223692	0.330720614120105	0.472409392884197	0.408773763034383	0.286667840067514	0.205053300652054	0.235278531453752	0.232561988338738	0.292670893069225	0.0963693058764766	0.700819007735044	0.523697600349638	0.463648818062403	0.364979586885819	0.192385078454302	0.306720277695536	0.120845774996776	0.253123428967985	0.081428772364775	0.0516002112121525	0.192385078454302	0.0454474244202646	0.113419111266143	0.253701142909459	0.0352917797180629	0.0352917797180628	0.0433661876444145	0.0607383505136824	0.0352917797180628	0.052326447376216	0.0454474244202646	0.0526807607524605	1.1923850784543	0.0461369926467121
"Unidentified_sp6_M_PL_089"	0.461369926467121	0.244630009892796	0.300571839446978	0.329280561506901	0.350603874872861	0.308072059759904	1.58155297095923	0.531964747102149	0.204262781420542	0.302761676339391	0.121771657495288	0.885550553674068	0.349150051450418	0.618629995941796	0.188535121760535	0.0461369926467121	0.320166863847104	0.106693512331385	0.0884730648404566	0.435644130531148	0.0554529707567827	0.0461369926467121	0.0440334017807033	0.0968331739348349	0.0987275738776413	0.0797947120653224	0.0797947120653224	0.0547972458728797	0.0423360721937445	0.0797947120653224	0.045959125819622	0.0440334017807033	0.0544971017410904	0.0461369926467121	1.35584941846583
