"Achyrocline_satureoides"	"Eryngium_stenophyllum"	"Gerardia_genistifolia"	"Baccharis_tandilensis"	"Foeniculum_vulgare"	"Lathyrus_pubescens"	"Eupatorium_bupleurifolium"	"Senecio_madagascariensis"	"Eupatorium_macrocephalum"	"Colletia_paradoxa"	"Spilanthes_stolonifera"	"Verbena_intermedia"	"Senecio_selloi"	"Bidens_pilosa"	"Passiflora_caerulea"	"Rodophiala_bifidum"	"Eupatorium_tenacetifolium"	"Canna_glauca"	"Cynara_cardunculus"	"Gomphrena_perennis"	"Lathyrus_nervosus"	"Melilotus_officinalis"	"Rapistrum_rugosum"	"Spartium_junceum"	"Vernonia_echioides"	"Apis_mellifera"	"Astylus_quadrilineatus"	"Brachygastra_lechiguana"	"Augochlora_semiramis"	"Augochloropsis_erato"	"Allograpta_sp1_M_PL_072_04"	"Polybia_scutellaris"	"Unidentified_sp15_M_PL_072_04"	"Lerodea_eufala"	"Polistes_sp1_M_PL_072_04"	"Toxomerus_sp1_M_PL_072_04"	"Unidentified_sp1_M_PL_072_04"	"Unidentified_sp4_M_PL_072_04"	"Unidentified_sp7_M_PL_072_04"	"Bombus_bellicosus"	"Lucilia_sericata"	"Platycheirus_sp1_M_PL_072_04"	"Unidentified_sp12_M_PL_072_04"	"Unidentified_sp9_M_PL_072_04"	"Vanessa_sp1_M_PL_072_04"	"Xylocopa_augusti"	"Xylocopa_ciliata"	"Agraulis_vanillae"	"Augochlorella_ephyra"	"Chlorion_sp1_M_PL_072_04"	"Corticea_immocerina"	"Mischocyttarus_drewseni"	"Parachytas_sp1_M_PL_072_04"	"Unidentified_sp6_M_PL_072_04"	"Camponotus_sp1_M_PL_072_04"	"Chilicola_sp1_M_PL_072_04"	"Colletes_sp1_M_PL_072_04"	"Discodon_sp2_M_PL_072_04"	"Leioproctus_indigoticus"	"Pampasatyrus_gyrtone"	"Podagritus_sp1_M_PL_072_04"	"Ruizantheda_divaricata"	"Thespieus_catochra"	"Unidentified_sp10_M_PL_072_04"	"Unidentified_sp3_M_PL_072_04"	"Villa_sp1_M_PL_072_04"	"Augochloropsis_sp1_M_PL_072_04"	"Bombus_atratus"	"Campsomeris_sp1_M_PL_072_04"	"Ceratina_montana"	"Ceratina_rupestris"	"Chauliognathus_sp1_M_PL_072_04"	"Chlorostilbon_aureoventris"	"Chrysodina_sp1_M_PL_072_04"	"Cochliomyia_macellaria"	"Colias_lesbia"	"Colletes_cyaneus"	"Discodon_sp1_M_PL_072_04"	"Entypus_ferruginipennis"	"Entypus_sp1_M_PL_072_04"	"Gaesischia_sp1_M_PL_072_04"	"Hedriodiscus_pulcher"	"Leucospis_sp1_M_PL_072_04"	"Megacyllene_insignita"	"Melissoptila_tandilensis"	"Palpada_sp1_M_PL_072_04"	"Paramoecerus_barbicornis"	"Strymon_eurytulus"	"Unidentified_sp11_M_PL_072_04"	"Unidentified_sp13_M_PL_072_04"	"Unidentified_sp14_M_PL_072_04"	"Unidentified_sp2_M_PL_072_04"	"Unidentified_sp5_M_PL_072_04"	"Unidentified_sp8_M_PL_072_04"
"Achyrocline_satureoides"	2.00819916966104	0.579106875961055	0.437342320912509	0.42076132321947	0.287653707521952	0.206331089939927	0.171440959814857	0.19480065597501	0.186381488078957	0.112640076387745	0.134098776892865	0.1054937788038	0.0750499702337024	0.0622274496204885	0.0508062794634369	0.0470953822063209	0.035116082672473	0.0287200206914749	0.0174358498512411	0.0247857897592119	0.0155037105425243	0.0209567406403818	0.0194672253846185	0.0217431705017836	0	0.191726293422861	0.137810760377994	0.183410055463115	0.162996871647414	0.151411752991477	0.14495447001189	0.144316701395711	0.150674665006672	0.122942099058506	0.128887015012373	0.125585945650388	0.128614189791632	0.131685784821988	0.0879741307571892	0.105405167121933	0.112005380380925	0.110159065596497	0.112005380380925	0.0774926660055159	0.0678454812808433	0.0675866651925696	0.0695504768349086	0.0875113629355682	0.0957334023049163	0.0881390568606611	0.0530662193038084	0.0909673142199513	0.0909234498435623	0.0911676433100536	0.0710528267761238	0.0710528267761239	0.0710528267761239	0.0712430454024995	0.0698853836825888	0.032961745421088	0.0712430454024995	0.0710528267761238	0.0688431280494216	0.0698853836825888	0.0698853836825888	0.0712430454024994	0.0154296863833371	0.0196804044410629	0.0196804044410629	0.0201148165339298	0.0201148165339297	0.020847847534598	0.0199144874438275	0.0141286146618963	0.020847847534598	0.0196804044410629	0.0168816346314486	0.0210380661609735	0.0502049792415259	0.020847847534598	0	0.0154296863833372	0.0502049792415259	0.0210380661609735	0.0196804044410629	0.020847847534598	0.0210380661609735	0.0186682348861465	0.020847847534598	0.0196804044410629	0.0502049792415259	0.0210380661609735	0.0199144874438275	0.016886243302583
"Eryngium_stenophyllum"	0.833913901383919	1.89762010669661	0.320929958832602	0.399391555190504	0.348675340017354	0.20981002357639	0.161030368418796	0.198712262630249	0.135566945473827	0.0996544322405275	0.143327229902558	0.104591877008685	0.0942236624921762	0.0468695626847442	0.0494731703735966	0.0455099203208999	0.0258686640459514	0.0145026146638624	0.0317180775052114	0.0169930821601987	0.0217638886511374	0.0228970665767223	0.013688924744477	0.0264252591458392	0	0.19675157493642	0.19345678801011	0.197768483037678	0.178088295596729	0.106469414679266	0.176168394305595	0.164929818950344	0.166539197145433	0.0821656612487027	0.150437085792653	0.149745683558522	0.152684421498984	0.14771265928387	0.0778908720999014	0.0660126648856979	0.133270811136403	0.075524809600883	0.133270811136403	0.140969233356495	0.0601638671974036	0.0602092637360663	0.0541321746732196	0.048465410887404	0.0483420488795412	0.0557655901302023	0.0463889630201843	0.113301233376877	0.0552592734415903	0.11066125586106	0.089162171375676	0.0891621713756761	0.0891621713756761	0.0408174252941232	0.0352896956820651	0.0323768367944141	0.0408174252941232	0.089162171375676	0.0344045420819807	0.0352896956820651	0.0352896956820651	0.0408174252941232	0.0144927331576916	0.0144418481474671	0.0144418481474671	0.0214990844853838	0.0214990844853838	0.0683143238410782	0.0241390620012015	0.01365297609627	0.0683143238410781	0.0144418481474671	0.0171662746562501	0.0199695777595252	0.020847847534598	0.0683143238410782	0	0.0144927331576917	0.020847847534598	0.0199695777595252	0.0144418481474671	0.0683143238410782	0.0199695777595252	0.0140608688054233	0.0683143238410782	0.0144418481474671	0.020847847534598	0.0199695777595252	0.0241390620012015	0.0212003240607396
"Gerardia_genistifolia"	0.787216177642517	0.401162448540753	1.89651800374086	0.312688353333491	0.209066044722713	0.243931621920251	0.216733590337503	0.185580796189064	0.215280430025787	0.124962236058766	0.0739218223160318	0.122410571408073	0.0521684686879755	0.0568610960860054	0.0725323281575105	0.0783982595024036	0.0625607223174987	0.0431604306613979	0.0125689849590271	0.0133930578372837	0.0149883429300904	0.0259036835468064	0.0277915395150611	0.013358884299976	0	0.24028567261951	0.133229714934137	0.146494796409714	0.201473094252938	0.216156418450475	0.0890592286665065	0.103694538275243	0.171607686373184	0.168091683595809	0.0841885151448674	0.0736507030477451	0.0763866006891383	0.149573783519731	0.165291365068661	0.146509799405455	0.0642304733513923	0.0595247014990388	0.0642304733513923	0.0558621553734538	0.0797364433352439	0.14756516522135	0.154529701344167	0.0582667762694432	0.14386810220466	0.0540591575165523	0.0569746500684094	0.0485960556847178	0.120658132276076	0.0452105259359348	0.03412225258853	0.03412225258853	0.03412225258853	0.0353148221077375	0.105023714609402	0.0362082947873911	0.0353148221077375	0.03412225258853	0.0412084474436416	0.105023714609402	0.105023714609402	0.0353148221077375	0.0195060231303753	0.0853433101683385	0.0853433101683386	0.0110882733474048	0.0110882733474048	0.0144418481474671	0.0144738030961878	0.0235194778507211	0.0144418481474671	0.0853433101683386	0.0199580417934751	0.0156344176666745	0.0196804044410629	0.0144418481474671	0	0.0195060231303753	0.0196804044410629	0.0156344176666745	0.0853433101683386	0.0144418481474671	0.0156344176666745	0.0170583288258016	0.0144418481474671	0.0853433101683386	0.0196804044410629	0.0156344176666745	0.0144738030961878	0.0117379054547945
"Baccharis_tandilensis"	0.841522646438941	0.554710493320145	0.347431503703879	1.83894799244338	0.34992755901954	0.21202229866228	0.160758222413295	0.153640131337767	0.139788168626687	0.121969274874657	0.0832815661314735	0.0989923917279155	0.0687871753432428	0.0396010717702282	0.0505780079789121	0.0398142879980425	0.0258850800880566	0.0150708837647869	0.0384101750222244	0.0133611666492113	0.0235590490322652	0.015358970050089	0.0133458839561694	0.0163938943836582	0	0.148396210258534	0.209413769175691	0.224620915214987	0.119458655945136	0.103801319659095	0.109292629224388	0.188996316627291	0.190633845806335	0.0829381712185381	0.174528076610095	0.0828046051128484	0.0915532447465869	0.17281521529531	0.0759615277248752	0.0679985796717761	0.157180797628636	0.0593829628853837	0.157180797628636	0.170711888987664	0.0640897270925231	0.0632213742787451	0.0557297605861653	0.0468972045547107	0.0502362792159563	0.131280857014341	0.0461018199142662	0.0652333980064669	0.128619883449817	0.0534998788402197	0.0410076439204987	0.0410076439204987	0.0410076439204987	0.112985465783142	0.0366724838276481	0.0282958518375956	0.112985465783142	0.0410076439204987	0.0350168830236422	0.0366724838276481	0.0366724838276481	0.112985465783142	0.0144682400171966	0.0156344176666745	0.0156344176666746	0.012492234919721	0.012492234919721	0.0199695777595252	0.0242257540859682	0.0119442863994127	0.0199695777595252	0.0156344176666746	0.0173472789814593	0.0919473996221687	0.0210380661609735	0.0199695777595252	0	0.0144682400171966	0.0210380661609735	0.0919473996221687	0.0156344176666746	0.0199695777595252	0.0919473996221687	0.0118803215310685	0.0199695777595252	0.0156344176666746	0.0210380661609735	0.0919473996221687	0.0242257540859682	0.0154771144522296
"Foeniculum_vulgare"	0.796579497753099	0.670529500033373	0.321640068804173	0.484515081719363	1.599102698231	0.211571226867279	0.153833996471174	0.185793031745212	0.138223445411084	0.10011635091907	0.116756932967503	0.10471227356689	0.0833098223401624	0.0387154887095912	0.0424219009062572	0.0380184598761752	0.0249319088570512	0.0141321741945268	0.0448792267612007	0.0152772602574984	0.0159863159706735	0.0161981545998197	0.0129257814383419	0.0329872963363292	0	0.146568631786576	0.142100586405987	0.243984792936859	0.125985646887486	0.100533855631548	0.219915308908861	0.210141846198256	0.212308425746756	0.0809039040055695	0.19629678651585	0.09703317227376	0.188995572124754	0.193460216504715	0.0750544638735652	0.0655210081884465	0.178986413408528	0.0678989344777705	0.178986413408528	0.199463230049781	0.0599952299686973	0.0582071668042236	0.0533605663053749	0.0453514785978132	0.0471072473150894	0.059157694167656	0.0455611700360379	0.154760659322559	0.0586140446259834	0.0615670893901544	0.0440535494450289	0.0440535494450289	0.0440535494450289	0.0441402415297956	0.0343882905400153	0.0305664325394747	0.0441402415297956	0.0440535494450289	0.0337368319849359	0.0343882905400153	0.0343882905400153	0.0441402415297956	0.0138450596824056	0.0144738030961878	0.0144738030961878	0.0175135399451255	0.0175135399451254	0.0241390620012015	0.110707109877531	0.0114055379628526	0.0241390620012015	0.0144738030961878	0.0173103731073228	0.0242257540859681	0.0199144874438275	0.0241390620012015	0	0.0138450596824057	0.0199144874438275	0.0242257540859681	0.0144738030961878	0.0241390620012015	0.0242257540859681	0.0116146466128774	0.0241390620012015	0.0144738030961878	0.0199144874438275	0.0242257540859681	0.110707109877531	0.0187447100265365
"Lathyrus_pubescens"	0.675265385257943	0.476840962673613	0.443512039855001	0.346945579629186	0.25003872266133	1.46076424643843	0.250188190643338	0.215355531360183	0.249358540116168	0.188580602164668	0.0778551789650768	0.126863002987722	0.0749550839153293	0.0660954002884345	0.0850437117108993	0.101890273400306	0.0363907401059692	0.0151395930513385	0.0146211705550248	0.0135259305231235	0.029829876724445	0.0313677427681713	0.0175387402535665	0.0151916486875816	0	0.297558095916785	0.265154459772844	0.264280920959186	0.243971332641333	0.136412424194406	0.10127765791721	0.21073957324298	0.111498943707746	0.107127808132231	0.188222636085079	0.0819730778358257	0.0824185570621994	0.0886636031699558	0.209306081849377	0.181292605145139	0.0687055613764807	0.0601152467694377	0.0687055613764807	0.0649829802445545	0.195256956202816	0.198329288846865	0.0837866660106784	0.0616461087295958	0.0504653101711283	0.062516003937608	0.0726049421587334	0.0513582823950215	0.0541869554063829	0.0457261861324602	0.0340479092876986	0.0340479092876987	0.0340479092876986	0.0342289136129079	0.0368396764249236	0.0418989349803169	0.0342289136129079	0.0340479092876986	0.0418174886430654	0.0368396764249236	0.0368396764249237	0.0342289136129079	0.0225169371579004	0.019958041793475	0.0199580417934751	0.0116782768447615	0.0116782768447615	0.0171662746562501	0.0173103731073228	0.0305670820200917	0.0171662746562501	0.019958041793475	0.119517074708599	0.0173472789814593	0.0168816346314486	0.0171662746562501	0	0.0225169371579004	0.0168816346314486	0.0173472789814593	0.0199580417934751	0.0171662746562501	0.0173472789814593	0.0198286200865304	0.0171662746562501	0.019958041793475	0.0168816346314486	0.0173472789814593	0.0173103731073228	0.0168648938809491
"Eupatorium_bupleurifolium"	0.617187455333486	0.40257592104699	0.433467180675007	0.289364800343932	0.199984195412526	0.275207009707672	1.618659854424	0.269527325545963	0.258604661429352	0.153076502401885	0.0771134465722557	0.120387841128022	0.0796190056805509	0.0666309409008323	0.095244997181045	0.0677407614182288	0.0923141452023051	0.0143571408960462	0.0120769371697694	0.0144604220694298	0.0335343920398151	0.0171381882840608	0.0399820158619909	0.0149027540116812	0	0.302567564186509	0.298083484798356	0.151244409304793	0.13329701998714	0.310971234482151	0.0993516934112082	0.226432043296691	0.0994115537740503	0.228145373957851	0.0807526563985314	0.0836611721041278	0.0795919555084095	0.0777417423710063	0.120714384884661	0.0833131128145481	0.058235719240631	0.064268542530799	0.058235719240631	0.0536752763100864	0.217018265559278	0.0853066640740272	0.232587241512507	0.0612794347965221	0.0478571363201541	0.0528594017608165	0.0730794008023547	0.0437674792234344	0.049403949530909	0.0414894365268672	0.0299224195410288	0.0299224195410288	0.0299224195410288	0.0298979264005337	0.0349357095137125	0.169936846197296	0.0298979264005337	0.0299224195410288	0.0412901525262724	0.0349357095137125	0.0349357095137125	0.0298979264005337	0.14567938689816	0.0195060231303753	0.0195060231303753	0.0115670169858384	0.0115670169858383	0.0144927331576917	0.0138450596824057	0.0203222284254686	0.0144927331576917	0.0195060231303753	0.0225169371579004	0.0144682400171966	0.0154296863833371	0.0144927331576917	0	0.14567938689816	0.0154296863833371	0.0144682400171966	0.0195060231303753	0.0144927331576917	0.0144682400171966	0.0199892822702497	0.0144927331576917	0.0195060231303753	0.0154296863833372	0.0144682400171966	0.0138450596824057	0.0179142762781239
"Senecio_madagascariensis"	0.701282361510036	0.496780656575624	0.371161592378129	0.27655223640798	0.241530941268776	0.236891084496201	0.269527325545963	1.42379233684108	0.211992042725464	0.13277739039119	0.202543339821572	0.0960355051095374	0.138736004052148	0.0429588157799413	0.108102637580071	0.0429803179843745	0.0550048314650582	0.0140689030252466	0.01366450767485	0.0496706530702241	0.0334388021658016	0.0315404394265569	0.0354498318527638	0.0366753375882611	0	0.158742631060732	0.297233797029347	0.1437493489253	0.24531452887322	0.275720914410385	0.244502250588407	0.109604604473495	0.099953809928674	0.0969773851861665	0.0853471451743579	0.225154574875139	0.210660346820475	0.0826674190089572	0.217855575341697	0.0748155327897295	0.0659651473519414	0.220758458089885	0.0659651473519414	0.0607311452215556	0.084755269952778	0.0688949734334231	0.0869111093879751	0.0516189080442797	0.0468963434174886	0.0512762794168283	0.169257123146922	0.0521375355315424	0.0480619425151657	0.0657976636477092	0.0354161626744733	0.0354161626744733	0.0354161626744733	0.0313596708581499	0.0342343306947667	0.152398769614833	0.0313596708581499	0.0354161626744733	0.0387312633102973	0.0342343306947667	0.0342343306947667	0.0313596708581499	0.0242574592991367	0.0167022716570158	0.0167022716570158	0.0303815009732358	0.0303815009732358	0.0178841036367225	0.0167213728570691	0.0128940953953124	0.0178841036367225	0.0167022716570158	0.0193819978224165	0.013827611820399	0.0175320590377509	0.0178841036367225	0	0.0242574592991367	0.0175320590377509	0.013827611820399	0.0167022716570158	0.0178841036367225	0.013827611820399	0.0128876447339824	0.0178841036367225	0.0167022716570158	0.0175320590377509	0.013827611820399	0.0167213728570691	0.0312156009117332
"Eupatorium_macrocephalum"	0.74552595231583	0.37657484853841	0.478400955612859	0.279576337253374	0.19965608781601	0.304771549030873	0.28733851269928	0.235546714139405	1.45903656723352	0.203399003923964	0.0762497691472985	0.128761261696682	0.0562721590566383	0.109690286353309	0.0807730302279383	0.0575974865167869	0.0716364586289988	0.0165066541686881	0.0116683606131799	0.0144662497201515	0.0170767402814948	0.0178887681054412	0.020892529872318	0.0138516117843948	0	0.208392416067436	0.15179324694662	0.284522393188022	0.13913486304232	0.162497454562473	0.0923440785626323	0.110792324913608	0.104701074867037	0.235107341782164	0.0849318587706724	0.0774927487876634	0.0786538575410281	0.0815240477616342	0.237798667078475	0.211005702545443	0.0599960047590556	0.0642944432006733	0.0599960047590556	0.0518593805030218	0.227209827466498	0.0942529935578263	0.225528572251915	0.19744889143724	0.0550221805622937	0.0631268162591591	0.197612711584493	0.0460171878963869	0.0541450086731431	0.0436323087273733	0.0321948433552785	0.0321948433552785	0.0321948433552785	0.0326169656705644	0.0401661918104744	0.0470596704154817	0.0326169656705645	0.0321948433552785	0.164541805531247	0.0401661918104744	0.0401661918104744	0.0326169656705644	0.0258604661429352	0.0215280430025787	0.0215280430025787	0.0114374653720948	0.0114374653720948	0.0135566945473828	0.0138223445411084	0.0172792459550361	0.0135566945473828	0.0215280430025787	0.0249358540116169	0.0139788168626687	0.0186381488078957	0.0135566945473828	0	0.0258604661429352	0.0186381488078957	0.0139788168626687	0.0215280430025787	0.0135566945473828	0.0139788168626687	0.0329070859059927	0.0135566945473828	0.0215280430025787	0.0186381488078957	0.0139788168626687	0.0138223445411084	0.0126612357877436
"Colletia_paradoxa"	0.675840458326472	0.415226801002198	0.416540786862553	0.365907824623971	0.216918760324651	0.345731103968557	0.255127504003142	0.221295650651983	0.305098505885947	1.35773386006751	0.0739021237536317	0.133864460727418	0.0550231651163784	0.084491654961212	0.0531105788595178	0.145295832646744	0.0359781624830725	0.0146467178905384	0.0136159585688477	0.0135135249911901	0.0166133385963813	0.0178673719169035	0.0160868497261807	0.0137268987818436	0	0.398529005611487	0.147674120856723	0.351709643017656	0.138968448242583	0.125119942314738	0.0915126585456242	0.116405585848283	0.10799695850305	0.113207275746789	0.093444110488	0.0752263155671493	0.0778635560538246	0.0839013555721147	0.113391058538644	0.0944372877802715	0.0651570201632999	0.0600601110719561	0.0651570201632999	0.0605153714171011	0.285418495283704	0.294280254537665	0.088405834475075	0.0727533585351201	0.0488223929684612	0.238851481699486	0.2540865381574	0.0468616289321014	0.0539357380981752	0.0429294948572857	0.0318441762942409	0.0318441762942409	0.0318441762942409	0.0351914026893603	0.0356403468669767	0.0428780839189612	0.0351914026893603	0.0318441762942409	0.0474058620467565	0.0356403468669767	0.0356403468669767	0.0351914026893603	0.0229614753602828	0.0187443354088149	0.0187443354088149	0.0110853185630447	0.0110853185630447	0.0149481648360791	0.0150174526378605	0.0435887497940232	0.0149481648360791	0.0187443354088149	0.0282870903247001	0.0182953912311985	0.0168960114581618	0.0149481648360791	0	0.0229614753602828	0.0168960114581618	0.0182953912311985	0.0187443354088149	0.0149481648360791	0.0182953912311985	0.0253474964883636	0.0149481648360791	0.0187443354088149	0.0168960114581618	0.0182953912311985	0.0150174526378605	0.0123802121511851
