"Miconia_minutiflora"	"Miconia_ternatifolia"	"Miconia_splendens"	"Miconia_dolichorrhyncha"	"Miconia_wittii"	"Miconia_phanerostila"	"Miconia_duckei"	"Melastomataceae_unknown"	"Tococa_discolor"	"Clidemia_hirta"	"Ossaea_cucullata"	"Clidemia_japurensis_var._heterobasis"	"Henriettea_sp."	"Ossaea_araneifera"	"Melastomataceae_minute-seeded"	"otherMelastomes"	"Psychotria_deflexa"	"Psychotria_alboviridula"	"Palicourea_punicea"	"Psychotria_spp."	"otherRubiaceae"	"Coussapoa_cf_parvifolia"	"Ficus_americana"	"Coussapoa_sp."	"Clusia_sp."	"Marcgraviaceae_1"	"Alchornea_triplinervia"	"Croton_schiedianus"	"Anthurium_acaule"	"Unidentified_1"	"Unidentified_2"	"Codonanthe_sp."	"Dilleniaceae"	"Sorocea_sp."	"Iryanthera_grandis"	"Unidentified_3"	"Ficus_sp."	"Piper_aduncum"	"Piper_sp._2"	"Piper_arboreum"	"Pothomorphe_peltata"	"Piper_sp._5"	"Piperaceae_unknown_6"	"Piperaceae_unknown_7"	"Cecropia_distachya"	"Cecropia_ficifolia"	"Cecropia_sciadophylla"	"Cecropia_membranacea"	"Ficus_sp._1"	"Ficus_sp._2"	"Ficus_sp._3"	"Vismia_angusta"	"Vismia_macrophylla"	"Vismia_sp._1"	"Anthurium_sp."	"Philodendron_sp."	"Araceae_unknown"	"Solanum_lanceolatum"	"Solanum_sp."	"Guttiferae_unknown"	"Passifloraceae_unknown"	"Gurania_acuminata"	"Unknown_family"	"Amaranthaceae"	"Solanum_jamiacense"	"Physalis_sp."	"Thoracocarpus_bissectus"	"Ficus_sp._9"	"Cactaceae"	"Curcurbid"	"Unknown_1"	"Vismia_sp._2"	"Piper_sp."	"Ficus_sp._42"	"Passifloraceae"	"Gesneriacea"	"Unknown_2"	"Marcgravia_sp."	"Marcgravia_sp._301"	"Souroubea_guianensis"	"Coussapoa_villosa"	"Havetiopsis_flavida"	"Philodendron_cuneatum"	"Phytolacca_rivinoides"	"Catharus_ustulatus"	"Machaeropterus_regulus"	"Manacus_manacus"	"Pipra_coronata"	"Pipra_pipra"	"Tachyphonus_surinamus"	"Tangara_schrankii"	"Artibeus_gnomus"	"Artibeus_jamaicensis"	"Artibeus_lituratus"	"Artibeus_obscurus"	"Carollia_brevicauda"	"Carollia_castanea"	"Carollia_perspicillata"	"Phyllostomus_hastatus"	"Rhinophylla_pumilio"	"Sturnira_lilium"	"Uroderma_bilobatum"
"Miconia_minutiflora"	1.15567494336087	0.0916242936993994	0.0733094354290263	0.148823538600559	0.114828505244843	0.125619327055115	0.22767413952191	0.0232042115454438	0.126078711436525	0.0825370537343001	0.207165147562668	0.0388238502296147	0.155674943360866	0.0388238502296147	0.119910286355757	0.155674943360866	0.0528004434697847	0.0916242936993994	0.0388238502296147	0.0388238502296147	0.119910286355757	0.148823538600559	0.0620280617750585	0.0227448271640337	0.0232042115454438	0.0671098428859727	0.028285992656358	0.0205089919592416	0.0388238502296147	0.0388238502296147	0.0232042115454438	0.0205089919592416	0.0640506496614669	0.0388238502296147	0.0388238502296147	0.0388238502296147	0.0227448271640337	0.039201154698017	0.0167045422692631	0.02622068415275	0.0123582036200133	0.0167045422692631	0.0167045422692631	0.0123582036200133	0.038229036887613	0.0557653219006078	0.0161259884099453	0.0253660786751728	0.0112873330053242	0.0344641055523211	0.0139814293290958	0.0473992153219802	0.0334177859928844	0.0123582036200133	0.0317100175028012	0.0123582036200133	0.0241381271181251	0.0250828404186366	0.0166771377593706	0.0179564420790849	0.0123582036200133	0.0106195679747565	0.0044652874456089	0.0241381271181251	0.00615428052914764	0.00615428052914764	0.00615428052914764	0.00615428052914764	0.00615428052914764	0.00615428052914764	0.00615428052914764	0.00620392309086565	0.00620392309086565	0.00620392309086565	0.00620392309086565	0.00620392309086565	0.0044652874456089	0.00743358484886199	0.157365120877752	0.139722154083839	0.0649226018290892	0.102587870432576	0.134620293713718	0.0450277733204803	0.159514381905212	0.711673885127411	0.220002165105007	0.821340231752207	1.33726595235339	0.412519316363445	0.202176241458077	0.0338893994297235	0.0666939517868643	0.0326374919134507	0.00899371653171179	0.225656952735413	0.0676097123216633	0.234370427877147	0.059537165941452	0.0825953872095777	0.0287928942623817	0.0315728311890151
"Miconia_ternatifolia"	0.137436440549099	1.10831937582024	0.0856282531061494	0.114802121795166	0.130390114127935	0.0927313834874664	0.210356186436386	0.0220707383076992	0.0952389055704684	0.0874818206614249	0.188996206616567	0.0440511025339062	0.137436440549099	0.0440511025339062	0.137808403580005	0.137436440549099	0.0642682732863299	0.108319375820236	0.0440511025339062	0.0440511025339062	0.137808403580005	0.114802121795166	0.0661218408416054	0.0195632162246972	0.0220707383076992	0.0735401302936746	0.0294890277597684	0.0213599798198195	0.0440511025339062	0.0440511025339062	0.0220707383076992	0.0213599798198195	0.029117064728863	0.0440511025339062	0.0440511025339062	0.0440511025339062	0.0195632162246972	0.0418252005523495	0.0179330658985534	0.0279838801209323	0.0132752276244545	0.0179330658985534	0.0179330658985534	0.0132752276244545	0.0409597428209488	0.0596279385083891	0.0171243496316018	0.0271394663217975	0.012042603734051	0.0367978080985259	0.0147676949894607	0.0506686101787845	0.0359009151893238	0.0132752276244545	0.0337232197609964	0.0132752276244545	0.0260571915507155	0.0268997310161904	0.0179101476326276	0.0194474454119401	0.0132752276244545	0.0113037086399314	0.00471688076708186	0.0260571915507155	0.00658682787284957	0.00658682787284957	0.00658682787284957	0.00658682787284957	0.00658682787284957	0.00658682787284957	0.00658682787284957	0.00668839975160491	0.00668839975160491	0.00668839975160491	0.00668839975160491	0.00668839975160491	0.00471688076708186	0.00812412565216206	0.171352683629249	0.14312089251874	0.0659092717415665	0.104679353803672	0.151789467404552	0.0507395022855111	0.166133176376374	0.323522941431811	0.229359104798199	0.999728695565132	1.51731575394566	0.392368681025763	0.173895255330642	0.0356946932163071	0.0698997336022948	0.0349184862145951	0.0096097962698475	0.241517022004484	0.072455262041539	0.252672879505074	0.0628917435610915	0.0902680628018007	0.0308994667211544	0.0336913508513856
"Miconia_splendens"	0.10996415314354	0.0856282531061494	1.17500172444179	0.0872182255699669	0.108035868557852	0.0648106101182645	0.273051033742939	0.0224076154517024	0.0700333984728606	0.158360852754884	0.160387679423526	0.0232898829837681	0.10996415314354	0.0232898829837681	0.113644163934433	0.10996415314354	0.0623383701223813	0.0856282531061494	0.0232898829837681	0.0232898829837681	0.113644163934433	0.0872182255699669	0.0456974984354705	0.0171848270971063	0.0224076154517024	0.0513057938120518	0.0280159108282837	0.112663354319413	0.0232898829837681	0.0232898829837681	0.0224076154517024	0.112663354319413	0.0243359000373901	0.0232898829837681	0.0232898829837681	0.0232898829837681	0.0171848270971063	0.0486206331653724	0.0191976866770235	0.0315860899648756	0.0139989013153974	0.0191976866770235	0.0191976866770235	0.0139989013153974	0.0462393715351834	0.069803531178884	0.0210862504722533	0.0311114344551179	0.015326451507963	0.041732152169004	0.0191406310540914	0.0596981935642082	0.0405575625101168	0.0139989013153974	0.0416316178020974	0.0139989013153974	0.0270589764178699	0.0293622481088352	0.0191196967377998	0.01997147059082	0.0139989013153974	0.0137617436540656	0.00675222776623931	0.0270589764178699	0.00700951588782626	0.00700951588782626	0.00700951588782626	0.00700951588782626	0.00700951588782626	0.00700951588782626	0.00700951588782626	0.00698938542757117	0.00698938542757117	0.00698938542757117	0.00698938542757117	0.00698938542757117	0.00675222776623931	0.0078612897408464	0.147080886711202	0.2105711065681	0.164494286323761	0.084225864126417	0.129896059614096	0.0302792684113392	0.876270533595436	0.270398889304335	0.217901528664429	0.969707979681487	0.802207080552011	0.398357608030265	0.152754018640945	0.0555804405359454	0.0897677889587452	0.0401451556477617	0.0110767604272741	0.257015582553629	0.0808699945141832	0.264043449486022	0.0900297035498575	0.0873476637871822	0.0341386361493493	0.0392292911842947
"Miconia_dolichorrhyncha"	0.111617653950419	0.0574010608975828	0.0436091127849835	1.18808291212222	0.0974540847177619	0.14802988830204	0.194959930112744	0.0400530238201791	0.127680263273372	0.0930823685082929	0.175341231824986	0.0334106464003566	0.111617653950419	0.0334106464003566	0.0810716149519707	0.111617653950419	0.0239904144972262	0.0574010608975828	0.0334106464003566	0.0334106464003566	0.0810716149519707	0.188082912122219	0.0734636702205357	0.0604026488488467	0.0400530238201791	0.0570812004547445	0.0236705540543879	0.0196186982877572	0.0334106464003566	0.0334106464003566	0.0400530238201791	0.0196186982877572	0.0542165930528365	0.0334106464003566	0.0334106464003566	0.0334106464003566	0.0604026488488467	0.0467964918369743	0.0194982796099945	0.0313659573549354	0.0143986816173157	0.0194982796099945	0.0194982796099945	0.0143986816173157	0.0449032557677271	0.0658478483997597	0.0195796771192185	0.029887647225142	0.0133137694508846	0.0411189459801957	0.0173074795212579	0.0560032587464385	0.0386957792251806	0.0143986816173157	0.0381617566788161	0.0143986816173157	0.0275474286861063	0.0293822336295661	0.0194398484842071	0.020205300693644	0.0143986816173157	0.012723498642992	0.00543980177631703	0.0275474286861063	0.00728369686667495	0.00728369686667495	0.00728369686667495	0.00728369686667495	0.00728369686667495	0.00728369686667495	0.00728369686667495	0.00711498475064078	0.00711498475064078	0.00711498475064078	0.00711498475064078	0.00711498475064078	0.00543980177631703	0.00804914907611177	0.180304564260036	0.184439268278202	0.0854501839273987	0.155289891278959	0.119901915411189	0.0405256311509973	0.152589875571445	0.602406589475962	0.184104309311906	0.373184225512408	1.15081115379006	0.712053756803185	0.53691243421197	0.0413252313349588	0.0858597739054085	0.0384966231909038	0.0106742728587328	0.267068885111415	0.0793270798861145	0.268788312801985	0.0725306903508938	0.0894349897345753	0.0336077791126094	0.0376661222986239
"Miconia_wittii"	0.114828505244843	0.0869267427519569	0.0720239123719012	0.129938779623683	1.13096488659007	0.0859006357855649	0.207927369740504	0.0440381438381176	0.108933134180433	0.10312176915692	0.185836972271131	0.0369932278494292	0.114828505244843	0.0369932278494292	0.113897065940127	0.114828505244843	0.0499335149025277	0.0869267427519569	0.0369932278494292	0.0369932278494292	0.113897065940127	0.129938779623683	0.0810313716875468	0.0210056454432495	0.0440381438381176	0.0639635510375989	0.0269703231881697	0.0220903974693735	0.0369932278494292	0.0369932278494292	0.0440381438381176	0.0220903974693735	0.0279017624928863	0.0369932278494292	0.0369932278494292	0.0369932278494292	0.0210056454432495	0.0464243743125609	0.0194095064104722	0.0309031094375921	0.0143103925462906	0.0194095064104722	0.0194095064104722	0.0143103925462906	0.0450408076640298	0.0661116715288804	0.0193681213915965	0.0298706323365063	0.0135548500007705	0.0406441487224422	0.0169993555298994	0.0562658667183501	0.0392665111884507	0.0143103925462906	0.0379734368962991	0.0143103925462906	0.0279358082176957	0.0292803999509799	0.0193705314952253	0.0207659612094283	0.0143103925462906	0.0126366245958	0.0055057525027795	0.0279358082176957	0.00713087209302051	0.00713087209302051	0.00713087209302051	0.00713087209302051	0.00713087209302051	0.00713087209302051	0.00713087209302051	0.0071795204532701	0.0071795204532701	0.0071795204532701	0.0071795204532701	0.0071795204532701	0.0055057525027795	0.00852630180722348	0.174807226386838	0.15822860988136	0.0918719922465881	0.123030258112634	0.153801580943589	0.0441727483026993	0.171814202539572	0.310019583254292	0.209769180352431	0.776743565150431	1.27421118148034	0.782900334899869	0.18671684838444	0.0425021969833363	0.0816792586566847	0.03854179329198	0.0106348130257678	0.261465310077419	0.0793195489983806	0.271226328234648	0.0734100333703933	0.0947366867469276	0.0337342596595647	0.0374169801566787
"Miconia_phanerostila"	0.125619327055115	0.0618209223249776	0.0432070734121763	0.19737318440272	0.0859006357855649	1.17329347094213	0.192256661367411	0.0240797134605874	0.124799820564375	0.0793092692950868	0.173948807906562	0.0369217023736504	0.125619327055115	0.0369217023736504	0.0860706897158374	0.125619327055115	0.0248992199513272	0.0618209223249776	0.0369217023736504	0.0369217023736504	0.0860706897158374	0.19737318440272	0.0610014158342377	0.0725733638383442	0.0240797134605874	0.0611714697645101	0.0242497673908597	0.0183078534608491	0.0369217023736504	0.0369217023736504	0.0240797134605874	0.0183078534608491	0.0637984047301377	0.0369217023736504	0.0369217023736504	0.0369217023736504	0.0725733638383442	0.0438544151716379	0.0185435770018894	0.0295740871162766	0.0137380013597667	0.0185435770018894	0.0185435770018894	0.0137380013597667	0.0421366952402389	0.0614374186763919	0.018154347855096	0.0280725415115481	0.0122252450897762	0.0387129846501692	0.0159224138247517	0.0521842183960909	0.0362618045713393	0.0137380013597667	0.0353910518494532	0.0137380013597667	0.026165557730923	0.0278290655659019	0.0184893649054693	0.0191394033233904	0.0137380013597667	0.0118638460214769	0.00489190371036445	0.026165557730923	0.00697194231111247	0.00697194231111247	0.00697194231111247	0.00697194231111247	0.00697194231111247	0.00697194231111247	0.00697194231111247	0.00676605904865421	0.00676605904865421	0.00676605904865421	0.00676605904865421	0.00676605904865421	0.00489190371036445	0.00762198072903359	0.179833981712709	0.183104342835403	0.0660011008176545	0.153809166128426	0.107260617874365	0.0436877614223046	0.142394415806604	0.708871163668197	0.188609301928909	0.387321199242868	1.27174752620351	0.428083794854886	0.645096567451949	0.0363945736074802	0.0794002622853898	0.0360660284389552	0.0100040816324408	0.25563788474079	0.0747533988774647	0.255606675171381	0.0652253828048593	0.0846886747670399	0.0316757569713507	0.0352654168090768
"Miconia_duckei"	0.113837069760955	0.0701187288121287	0.0910170112476463	0.129973286741829	0.103963684870252	0.0961283306837058	1.25274281226054	0.0338449560581233	0.108568044410602	0.116752733300946	0.200839782421371	0.0310047474036528	0.113837069760955	0.0310047474036528	0.123276485414421	0.113837069760955	0.0391139814084759	0.0701187288121287	0.0310047474036528	0.0310047474036528	0.123276485414421	0.129973286741829	0.0648497034617761	0.0214052423312268	0.0338449560581233	0.0841625040059452	0.0531577566022924	0.0519030298391704	0.0310047474036528	0.0310047474036528	0.0338449560581233	0.0519030298391704	0.0437183409488262	0.0310047474036528	0.0310047474036528	0.0310047474036528	0.0214052423312268	0.0442488451527287	0.018120143793591	0.0292372080470397	0.0133229367051237	0.018120143793591	0.018120143793591	0.0133229367051237	0.0423248119724427	0.0628729844405568	0.0187190820675122	0.0283983414310923	0.0132289928554619	0.0384730328013288	0.0167002458641789	0.0535987362448508	0.0368984903806719	0.0133229367051237	0.0368660321642	0.0133229367051237	0.0255755747746215	0.0274358403346281	0.0180563761733115	0.0187899637254009	0.0133229367051237	0.0123050250396714	0.00558318161073027	0.0255755747746215	0.00672184342894114	0.00672184342894114	0.00672184342894114	0.00672184342894114	0.00672184342894114	0.00672184342894114	0.00672184342894114	0.00660109327618257	0.00660109327618257	0.00660109327618257	0.00660109327618257	0.00660109327618257	0.00558318161073027	0.00745543098103052	0.146147294887633	0.198037575663407	0.111094967544085	0.106112689678726	0.124742052556406	0.0376058406798354	0.403690232082436	0.485759343875846	0.41344921801783	0.608439710798514	1.06794129945915	0.60168810769997	0.190268820722016	0.0441859971951957	0.0798698655406588	0.03651679131933	0.0100906860611515	0.246467592394509	0.0746232213761577	0.249374634878008	0.0744424214764037	0.0828381220114503	0.031556263121252	0.0356397772332724
"Melastomataceae_unknown"	0.0696126346363313	0.0441414766153984	0.0448152309034048	0.160212095280717	0.132114431514353	0.0722391403817621	0.20306973634874	1.08797295489895	0.136321591400363	0.134401666147911	0.179518503580258	0.0228774784804751	0.0696126346363313	0.0228774784804751	0.0660743906603708	0.0696126346363313	0.0212639981349232	0.0441414766153984	0.0228774784804751	0.0228774784804751	0.0660743906603708	0.160212095280717	0.11085043337943	0.023890503880354	0.0879729548989545	0.0448103925254475	0.0219329140449724	0.0235512327684816	0.0228774784804751	0.0228774784804751	0.0879729548989545	0.0235512327684816	0.025471158020933	0.0228774784804751	0.0228774784804751	0.0228774784804751	0.023890503880354	0.0556227218329836	0.0223623874343098	0.0367415680709118	0.0163807223899629	0.0223623874343098	0.0223623874343098	0.0163807223899629	0.0532029373501917	0.079079137569863	0.023855664911586	0.0353329643659239	0.0165793425342097	0.0483368299702749	0.0214626766107767	0.0674603797974813	0.0459977031867046	0.0163807223899629	0.0464738711669045	0.0163807223899629	0.0316930415516562	0.0340417378205588	0.0222912992204207	0.0234029928044046	0.0163807223899629	0.0153024565075372	0.00708349597417478	0.0316930415516562	0.0082189605333624	0.0082189605333624	0.0082189605333624	0.0082189605333624	0.0082189605333624	0.0082189605333624	0.0082189605333624	0.00816176185660047	0.00816176185660047	0.00816176185660047	0.00816176185660047	0.00816176185660047	0.00708349597417478	0.00933065411734632	0.181716311902016	0.1884440446066	0.143797433256631	0.159732066730557	0.157825808021662	0.0310392403370756	0.183176254865968	0.283012866899255	0.170589331460896	0.330773304321028	0.788002036549699	1.56396364264808	0.212360034492035	0.0561172045173946	0.105238308765465	0.0457884074467497	0.0126848465376085	0.301361886223288	0.0930481229120638	0.308333225693796	0.094446612988997	0.103673934637181	0.0394038455363853	0.0448682387672651
"Tococa_discolor"	0.126078711436525	0.0634926037136456	0.0466889323152404	0.170240351031163	0.108933134180433	0.124799820564375	0.217136088821205	0.0454405304667875	1.14525325422696	0.103090091142974	0.196713144182314	0.0372266160372958	0.126078711436525	0.0372266160372958	0.0886865059926466	0.126078711436525	0.0262659876763498	0.0634926037136456	0.0372266160372958	0.0372266160372958	0.0886865059926466	0.170240351031163	0.0826671465040833	0.0249870968041998	0.0454405304667875	0.0624205183162968	0.025193902279001	0.0204229446388906	0.0372266160372958	0.0372266160372958	0.0454405304667875	0.0204229446388906	0.0625861077228798	0.0372266160372958	0.0372266160372958	0.0372266160372958	0.0249870968041998	0.0440631199206032	0.018283243920052	0.0293648869792928	0.0134793727757907	0.018283243920052	0.018283243920052	0.0134793727757907	0.0423594767951698	0.0623604270385009	0.0185506065654757	0.0282268075307401	0.0128702091909206	0.0385674128921904	0.0163500786153281	0.0530783598495817	0.0367282812342536	0.0134793727757907	0.0361784018871767	0.0134793727757907	0.0259457728833681	0.0276002141951625	0.018234042106413	0.0191800271885742	0.0134793727757907	0.0119849794372422	0.00526843555608732	0.0259457728833681	0.00671654388115489	0.00671654388115489	0.00671654388115489	0.00671654388115489	0.00671654388115489	0.00671654388115489	0.00671654388115489	0.00676282889463584	0.00676282889463584	0.00676282889463584	0.00676282889463584	0.00676282889463584	0.00526843555608732	0.00766252896331608	0.15506213272374	0.15998763410733	0.0905214619674386	0.127652958198826	0.13007503591954	0.0439894449319317	0.158845124969149	0.695401196920887	0.195952573281119	0.408582030520997	1.2822501079513	0.807831652742889	0.222107527148443	0.0407158686418983	0.079680848069198	0.0363621070913391	0.0100608841295486	0.246273275642346	0.0747268844662868	0.255484647130687	0.0702458074144976	0.085139210703512	0.0316977955374821	0.035484562901575
"Clidemia_hirta"	0.0825370537343001	0.0583212137742832	0.105573901836589	0.124109824677724	0.10312176915692	0.0793092692950868	0.233505466601893	0.0448005553826371	0.103090091142974	1.16020063504558	0.152179082739267	0.0340736958003201	0.0825370537343001	0.0340736958003201	0.0831626873966132	0.0825370537343001	0.0242475179739631	0.0583212137742832	0.0340736958003201	0.0340736958003201	0.0831626873966132	0.124109824677724	0.0788742511829572	0.0210197335347499	0.0448005553826371	0.05891516942265	0.0248414736223299	0.081326383862626	0.0340736958003201	0.0340736958003201	0.0448005553826371	0.081326383862626	0.0242158399600168	0.0340736958003201	0.0340736958003201	0.0340736958003201	0.0210197335347499	0.0514802456459925	0.0204571092071926	0.0337545296866536	0.0149648501414685	0.0204571092071926	0.0204571092071926	0.0149648501414685	0.0486593102691378	0.0731181442106805	0.022371081409769	0.0327777367737702	0.0158853416877989	0.0444476448680002	0.0201886237312404	0.0624493649513709	0.0422607412201305	0.0149648501414685	0.0436820367551786	0.0149648501414685	0.0284617229923243	0.0311954876962161	0.0203699385342297	0.0209254499526839	0.0149648501414685	0.014340305618457	0.00689120325177936	0.0284617229923243	0.00744910236667759	0.00744910236667759	0.00744910236667759	0.00744910236667759	0.00744910236667759	0.00744910236667759	0.00744910236667759	0.00751574777479094	0.00751574777479094	0.00751574777479094	0.00751574777479094	0.00751574777479094	0.00689120325177936	0.0080046137851317	0.14711096661827	0.213510944569341	0.15686761456804	0.122822965242374	0.126091233083521	0.041589443575111	0.632538541153758	0.269064888444631	0.19321146150701	0.377183612928316	1.17364952201103	0.796454317913548	0.186842075864444	0.0557972927533865	0.0973393713502059	0.0422288557817647	0.0116970908145518	0.273133753444845	0.0854351410223738	0.28392824926988	0.0918827100237249	0.08894015316813	0.0360339226184081	0.0414811451931517
