"Discaria_nana"	"Azorella_monanthos"	"Phacelia_secunda"	"Senecio_looseri"	"Sisyrinchium_junceum"	"Adesmia_haemisphaerica"	"Jaborosa_laciniata"	"Astragalus_nivicola"	"Cerastium_arvense"	"Montiopsis_gilliesii"	"Oxalis_erythrorhiza"	"Perezia_pilifera"	"Senecio_tricephalus"	"Tarasa_humilis"	"Astragalus_cruckshanksii"	"Calandrinia_caespitosa"	"Epilobium_nivale"	"Hypochoeris_montana"	"Leuceria_candidissima"	"Loasa_incurva"	"Menonvillea_hookeri"	"Megachile_sp1_M_PL_022"	"Chilimelissa_sp1_M_PL_022"	"Geron_sp1_M_PL_022"	"Megachile_sp2_M_PL_022"	"Unidentified_sp2_M_PL_022"	"Unidentified_sp5_M_PL_022"	"Anthidium_chubuti"	"Thysanoptera_sp1_M_PL_022"	"Astylus_sp1_M_PL_022"	"Chironomidae_sp1_M_PL_022"	"Chlorobrachycoma_versicolor"	"Hypodinerus_sp1_M_PL_022"	"Ichneumonidae_sp1_M_PL_022"	"Liphantus_sp1_M_PL_022"	"Liphantus_sp2_M_PL_022"	"Microcerella_rusca"	"Mosillus_sp1_M_PL_022"	"Spinoliella_sp1_M_PL_022"	"Thyridanthrax_sp2_M_PL_022"	"Tropidia_notata"	"Unidentified_sp1_M_PL_022"	"Agrotis_ipsilon"	"Alloscirtetica_antarctica"	"Alloscirtetica_sp1_M_PL_022"	"Calliphoridae_sp1_M_PL_022"	"Chilimelissa_farellones"	"Coccinela_anchoralis"	"Dasybaris_chillan"	"Dolichogyna_sp1_M_PL_022"	"Hypodinerus_sp2_M_PL_022"	"Issoria_lathonioides"	"Peridroma_saucia"	"Phulia_sp1_M_PL_022"	"Phulia_sp2_M_PL_022"	"Podagritus_sp1_M_PL_022"	"Pseudoleucania_nobilis"	"Pseudoleucania_sp1_M_PL_022"	"Pyrgus_fides"	"Tamseuxoa_ingoufii"	"Thyridanthrax_sp1_M_PL_022"	"Thyridanthrax_sp3_M_PL_022"	"Thyridanthrax_sp4_M_PL_022"	"Unidentified_sp3_M_PL_022"	"Unidentified_sp4_M_PL_022"	"Unidentified_sp6_M_PL_022"
"Menonvillea_hookeri"	0.282046613949081	0.484797032305978	0.205385150140332	0.949932372830395	0.227574471044272	0.235090919445208	0.120681935914008	0.124698705083775	0.013858523342357	0.0230546460392256	0.010989206466823	0.0230546460392256	0.726094132410816	0.144620032371581	0.051214040650284	0.00914196707878173	0.00724918241718999	0.00374002404963305	0.0258172719251905	0.0314188504753883	1.5626981707573	0.398331427279987	0.0322185885208444	0.0702465049868248	0.25635200360647	0.100978010434909	0.251973771368695	0.104729501584628	1.875660569191	0.00831116455474011	0.042895484547439	0.0484474894493375	0.0203154823972927	0.363102137007815	0.0573717153893123	0.0580825258874698	0.0484474894493375	0.0580825258874698	0.20756887049177	0.0484474894493375	0.0183240475304498	0.0580825258874699	0.0120877120263892	0.0341361706566408	0.0341361706566408	0.00623633550406065	0.0308077725210498	0.0363597774229483	0.0120877120263892	0.0120877120263892	0.0120877120263892	0.0120877120263892	0.0120877120263892	0.0120877120263892	0.0423163655001375	0.0363597774229484	0.0120877120263892	0.0120877120263892	0.142489855924559	0.0120877120263892	0.0120877120263892	0.0120877120263892	0.0363597774229484	0.0120877120263892	0.0217227484645214	0.0308077725210498
"Megachile_sp1_M_PL_022"	0.380215926090929	0.290213312214219	0.526499122127729	0.672211236174537	0.685739669395164	0.587021676221858	0.100481804753561	0.378569515375501	0.0186821292164788	0.0604883327848873	0.0288323133079581	0.0604883327848873	0.0836353465813876	0.360271364318437	0.241942154602172	0.0123239255755763	0.0190196352493673	0.00981267805859079	0.0777939961078548	0.0856951447106338	0.0569044896114267	1.88177231357245	0.0845317122194103	0.184305322380089	0.42292739216804	0.135122559851907	0.307236453881341	0.28565048236878	0.189681632038089	0.0218059512413129	0.0952698365801993	0.0380609666771063	0.0273865012790585	0.0594019043776908	0.172875546906344	0.0398527232717074	0.0380609666771063	0.0398527232717074	0.262953799369477	0.0380609666771063	0.0247019264084553	0.0398527232717075	0.0162949682610398	0.102860950409275	0.102860950409275	0.00840695814741545	0.0789748683191594	0.0217659984160665	0.0162949682610398	0.0162949682610398	0.0162949682610398	0.0162949682610398	0.0162949682610398	0.0162949682610398	0.105663901719934	0.0217659984160665	0.0162949682610398	0.0162949682610398	0.100831685426181	0.0162949682610398	0.0162949682610398	0.0162949682610398	0.0217659984160665	0.0162949682610398	0.018086724855641	0.0789748683191594
"Chilimelissa_sp1_M_PL_022"	0.568917847271465	0.1220304004621	0.0793648309648876	0.084871774805899	0.087070836204091	0.0768478682663685	0.0407202842685502	0.217731441622382	0.0279541071452767	0.765020575014109	0.89427521128281	0.765020575014109	0.0152641669539899	0.0310325768636558	0.0190196352493673	0.0184403143773464	0.58992104273698	0.304354168545831	0.00987778393911957	0.0110520171446137	0.00805464713021109	0.147930496383968	2.62187130105325	0.778220143453904	0.104943440426159	0.052768849302221	0.0476203871882218	0.0368400571487123	0.0268488237673703	0.676342596768513	0.0362869180992245	0.0335344734891489	0.0409784763941031	0.016021155163953	0.0219506309758213	0.0164819312029965	0.0335344734891489	0.0164819312029965	0.02669542580953	0.0335344734891488	0.0369615416698659	0.0164819312029965	0.0243821934544914	0.0130606254306137	0.0130606254306136	0.0125793482153745	0.0119047246447331	0.0091522800346575	0.0243821934544914	0.0243821934544914	0.0243821934544914	0.0243821934544914	0.0243821934544913	0.0243821934544914	0.0138326162879463	0.0091522800346575	0.0243821934544914	0.0243821934544914	0.0127307662208849	0.0243821934544914	0.0243821934544914	0.0243821934544914	0.0091522800346575	0.0243821934544914	0.00732965116833903	0.0119047246447332
"Geron_sp1_M_PL_022"	1.24041717003192	0.266064080648946	0.173039920434335	0.185046764177334	0.189841399341891	0.167552161942408	0.0887828357249422	0.474722000618367	0.060948614360076	0.556870762240794	0.265437507528385	0.556870762240794	0.0332806131267814	0.0676606321222446	0.04146869753552	0.0402055985484535	0.175099532277128	0.0903379752512574	0.0215366293371053	0.0240968215277741	0.0175616262467062	0.322534314165155	0.778220143453904	1.69676102206074	0.228809213863027	0.115052440402822	0.103827197890055	0.0803227384259138	0.0585387541556873	0.200751056113905	0.0791167239236611	0.0731155419071817	0.089345774552119	0.0349310819557225	0.0478591763046784	0.0359357164791605	0.0731155419071817	0.0359357164791606	0.0582042990816102	0.0731155419071817	0.080587612320545	0.0359357164791606	0.0531607358585108	0.0284762099012837	0.0284762099012837	0.0274268764620342	0.0259559880651503	0.0199548060486709	0.0531607358585108	0.0531607358585108	0.0531607358585108	0.0531607358585108	0.0531607358585107	0.0531607358585108	0.0301593891496334	0.0199548060486709	0.0531607358585108	0.0531607358585108	0.0277570146266002	0.0531607358585108	0.0531607358585108	0.0531607358585108	0.0199548060486709	0.0531607358585108	0.0159809104304896	0.0259559880651503
"Megachile_sp2_M_PL_022"	0.328553131902668	0.262453342479441	0.289817984995739	0.765245524528286	0.889472216785702	0.737862695756796	0.0792639296461062	0.490478176197842	0.0161436479733795	0.075094347215067	0.0357944027695594	0.075094347215067	0.0914680892919106	0.184091205195572	0.095158663237809	0.0106493812261369	0.0236122740958858	0.0121821286736736	0.100906511988294	0.109412103186608	0.0640880009016176	0.74012293629407	0.104943440426159	0.228809213863027	1.52816639929267	0.0915050542817324	0.310758812350785	0.364707010622026	0.213626669672058	0.027071397052608	0.0575535462594752	0.0337648491960724	0.0236652916136376	0.0608446408673178	0.22423669330732	0.0339515080222572	0.0337648491960724	0.0339515080222572	0.19762787101725	0.0337648491960724	0.0213454900981351	0.0339515080222573	0.0140808485101143	0.133420832517855	0.133420832517855	0.00726464158802077	0.0434726977493608	0.0196840006859581	0.0140808485101143	0.0140808485101144	0.0140808485101144	0.0140808485101144	0.0140808485101143	0.0140808485101144	0.132815285236223	0.0196840006859581	0.0140808485101144	0.0140808485101144	0.114786828679243	0.0140808485101144	0.0140808485101143	0.0140808485101144	0.0196840006859581	0.0140808485101143	0.0142675073362991	0.0434726977493608
"Unidentified_sp2_M_PL_022"	1.35345526298125	1.11037860627057	0.625537100076249	0.173585452573662	0.110967371548209	0.143104038790226	0.703925204226259	0.0768780122707036	0.0665028063703253	0.0377597901836346	0.0179985470072225	0.0377597901836346	0.078645492878193	0.0528145379503464	0.030402575966679	0.0438694983199205	0.0118729910929997	0.00612555591422279	0.012588735427738	0.0174262326223857	0.0252445026087272	0.236464479740837	0.0527688493022211	0.115052440402822	0.0915050542817324	1.3618207227988	0.22890550535002	0.0580874420746191	0.0841483420290906	0.0136123464760507	0.151835790567777	0.141283621026632	0.0974877740442678	0.11866886726548	0.0279749676171955	0.209984932231019	0.141283621026632	0.209984932231019	0.0498043599637052	0.141283621026632	0.0879314884229857	0.20998493223102	0.0580052255563394	0.0166451057322313	0.0166451057322313	0.0299262628666464	0.0938305650114374	0.0832783954702927	0.0580052255563393	0.0580052255563393	0.0580052255563394	0.0580052255563393	0.0580052255563393	0.0580052255563394	0.0257587269822406	0.0832783954702927	0.0580052255563394	0.0580052255563394	0.0260378178860493	0.0580052255563393	0.0580052255563393	0.0580052255563394	0.0832783954702927	0.0580052255563393	0.126706536760727	0.0938305650114374
"Unidentified_sp5_M_PL_022"	0.570174396947318	0.842808498240394	0.66574948436998	0.677925366293033	0.332403571995982	0.61381364043992	0.229979998572428	0.162410054427491	0.0280158484396317	0.0340757066426122	0.0162424951205687	0.0340757066426122	0.114656087345188	0.144060394166873	0.0691282021233017	0.0184810428782444	0.0107145871173499	0.00552790800321875	0.0377096489239139	0.0658960237309244	0.0629934428421737	0.537663794292346	0.0476203871882218	0.103827197890055	0.310758812350785	0.22890550535002	1.37524832024667	0.219653412436415	0.209978142807246	0.0122842400071528	0.124298468238954	0.0876466829514861	0.0410689841738765	0.114805876673364	0.0837992198309197	0.104607037111066	0.087646682951486	0.104607037111067	0.166515982319048	0.087646682951486	0.0370431773812907	0.104607037111067	0.0244360455834565	0.0498605357993973	0.0498605357993973	0.0126071317978342	0.099862422655497	0.0632106373680295	0.0244360455834565	0.0244360455834565	0.0244360455834565	0.0244360455834565	0.0244360455834565	0.0244360455834565	0.110486455279186	0.0632106373680296	0.0244360455834565	0.0244360455834565	0.101688804943955	0.0244360455834565	0.0244360455834565	0.0244360455834565	0.0632106373680296	0.0244360455834565	0.041396399743037	0.099862422655497
"Anthidium_chubuti"	0.226375541822063	0.219820883725937	0.261710513335544	0.407084529587155	1.22257813355391	0.978141077022424	0.0666942808397258	0.219204069425016	0.011123093046762	0.0351488386723878	0.0167540132510704	0.0351488386723878	0.0530768510185492	0.141910157313814	0.0856951447106339	0.00733750255605726	0.0110520171446137	0.00570199610645675	0.138695838680485	0.558678950916626	0.0349098338615426	0.666517792193819	0.0491200761982831	0.107096984567885	0.486276014162701	0.0774499227661588	0.292871216581886	1.86226316972209	0.116366112871809	0.0126711024587928	0.0489583859355629	0.0261883752146765	0.0163055612356828	0.0403711492377924	0.308212974845523	0.0284915368305959	0.0261883752146765	0.0284915368305959	0.12492225022929	0.0261883752146765	0.0147072008062742	0.0284915368305959	0.00970180893523127	0.183386720033086	0.183386720033086	0.00500539187104288	0.0392565770003316	0.0164865662794453	0.00970180893523127	0.00970180893523128	0.00970180893523127	0.00970180893523127	0.00970180893523127	0.00970180893523128	0.176065393864036	0.0164865662794453	0.00970180893523128	0.00970180893523128	0.0610626794380732	0.00970180893523127	0.00970180893523127	0.00970180893523128	0.0164865662794453	0.00970180893523127	0.0120049705511506	0.0392565770003316
"Thysanoptera_sp1_M_PL_022"	0.31338512661009	0.538663369228864	0.228205722378147	1.05548041425599	0.252860523382525	0.261212132716898	0.134091039904453	0.13855411675975	0.0153983592692856	0.0256162733769173	0.0122102294075811	0.0256162733769173	0.80677125823424	0.160688924857312	0.0569044896114267	0.0101577411986464	0.0080546471302111	0.00415558227737006	0.0286858576946562	0.0349098338615426	0.625220189730332	0.442590474755541	0.0357984316898271	0.0780516722075831	0.284835559562745	0.112197789372121	0.279970857076327	0.116366112871809	2.08406729910111	0.00923462728304457	0.0476616494971544	0.0538305438325973	0.0225727582192141	0.403446818897572	0.0637463504325692	0.0645361398749664	0.0538305438325973	0.0645361398749665	0.230632078324189	0.0538305438325972	0.0203600528116109	0.0645361398749665	0.0134307911404324	0.0379290785073787	0.0379290785073787	0.0069292616711785	0.034230858356722	0.0403997526921648	0.0134307911404324	0.0134307911404324	0.0134307911404324	0.0134307911404324	0.0134307911404324	0.0134307911404324	0.0470181838890416	0.0403997526921648	0.0134307911404324	0.0134307911404324	0.158322062138399	0.0134307911404324	0.0134307911404324	0.0134307911404324	0.0403997526921648	0.0134307911404324	0.0241363871828016	0.034230858356722
"Astylus_sp1_M_PL_022"	0.293518125025405	0.0629583594740771	0.0409461866761522	0.0437873487852091	0.0449218963855502	0.0396476263030309	0.0210085543041565	0.112332781983522	0.0144221826673084	0.394692143797088	1.6078744720631	0.394692143797088	0.00787514346033875	0.0160104377449435	0.00981267805859079	0.00951379276793031	0.304354168545831	1.30352030351728	0.00509618152273048	0.00570199610645675	0.00415558227737005	0.076320829344595	1.35268519353702	0.40150211222781	0.054142794105216	0.0272246929521013	0.0245684800143055	0.0190066536881891	0.0138519409245669	2.89671178559395	0.0187212762167974	0.0173012251759303	0.0211417617065118	0.00826569151770822	0.0113248478282899	0.00850341673530395	0.0173012251759303	0.00850341673530395	0.0137727993030059	0.0173012251759303	0.0190693304156633	0.00850341673530395	0.0125793482153745	0.00673828445783252	0.00673828445783251	0.00648998220028876	0.00614192800142284	0.00472187696055578	0.0125793482153745	0.0125793482153745	0.0125793482153745	0.0125793482153745	0.0125793482153745	0.0125793482153745	0.00713657273454555	0.00472187696055578	0.0125793482153745	0.0125793482153745	0.00656810231778136	0.0125793482153745	0.0125793482153745	0.0125793482153745	0.00472187696055578	0.0125793482153745	0.00378153977474816	0.00614192800142284
"Chironomidae_sp1_M_PL_022"	1.87093802968341	0.519935152555345	0.985983727110747	0.201238303376391	0.147272914241706	0.175102752573253	0.203310151179375	0.104373048043501	0.0919296211127424	0.0519316389102985	0.0247536874422099	0.0519316389102985	0.0488972459842789	0.0707899836225656	0.0428714264610897	0.0606426492214309	0.016329113144651	0.00842457429755881	0.0167074314475885	0.0220312736710033	0.0214477422737195	0.333444428030697	0.072573836198449	0.158233447847322	0.11510709251895	0.303671581135553	0.248596936477907	0.0734375789033444	0.0714924742457316	0.0187212762167974	1.22808061748162	0.119178194856654	0.134761442714291	0.0609988971345764	0.0371276254390855	0.0755909636539384	0.119178194856654	0.0755909636539384	0.0620412381366131	0.119178194856654	0.121551387915737	0.0755909636539385	0.0801830584150031	0.0220909371362559	0.0220909371362559	0.0413683295007341	0.147897559066612	0.0389951364416509	0.0801830584150031	0.0801830584150031	0.0801830584150031	0.0801830584150031	0.080183058415003	0.0801830584150031	0.0315184954631855	0.0389951364416509	0.0801830584150031	0.0801830584150031	0.0301857455064586	0.0801830584150031	0.0801830584150031	0.0801830584150031	0.0389951364416509	0.0801830584150031	0.0365958272122875	0.147897559066612
"Chlorobrachycoma_versicolor"	1.94765069983169	1.36471773713327	0.238049670521021	0.128575628211503	0.0715368670131477	0.0996985600449924	0.339084538397861	0.0652236110011622	0.0956989424849054	0.0479925069283488	0.0228760643992856	0.0479925069283488	0.0881291139221524	0.03235898421188	0.0171274350046978	0.0631291343282779	0.015090513070117	0.00778555132916864	0.00811552693006298	0.0117847688466044	0.0242237447246688	0.133213383369872	0.0670689469782977	0.146231083814363	0.0675296983921449	0.282567242053264	0.175293365902972	0.0392825628220148	0.0807458157488959	0.0173012251759303	0.119178194856654	1.1858245745635	0.140286965173951	0.142011931549963	0.0180345042890288	0.16338904719661	0.185824574563496	0.16338904719661	0.0338478871270714	0.185824574563496	0.126535268396708	0.16338904719661	0.0834707442785009	0.0107305300519722	0.0107305300519722	0.0430645241182074	0.0357074505781531	0.102353830284995	0.0834707442785008	0.0834707442785008	0.0834707442785009	0.0834707442785008	0.0834707442785008	0.0834707442785009	0.0179457408080986	0.102353830284995	0.0834707442785009	0.0834707442785009	0.0192863442317255	0.0834707442785008	0.0834707442785008	0.0834707442785009	0.102353830284995	0.0834707442785008	0.0610352169116151	0.0357074505781531
"Hypodinerus_sp1_M_PL_022"	2.49565297020592	0.444405457439775	0.185365912322154	0.0701488137943494	0.0491615962051886	0.0582241673460798	0.149353867034786	0.0631789053501668	0.122625350674358	0.0586459129257999	0.0279541071452767	0.0586459129257999	0.031544107068638	0.0213905586290845	0.0123239255755763	0.83719403384821	0.0184403143773464	0.00951379276793031	0.0055771558720172	0.00733750255605726	0.0101577411986464	0.0958527544767049	0.0819569527882062	0.178691549104238	0.0473305832272751	0.194975548088535	0.0821379683477529	0.0244583418535242	0.0338591373288212	0.0211417617065118	0.134761442714291	0.140286965173951	1.86043118632936	0.0475252574888702	0.0123936797155938	0.0602141053742446	0.140286965173951	0.0602141053742446	0.0201480734522404	0.140286965173951	0.162137963669429	0.0602141053742447	0.106956555865968	0.0073742394307783	0.0073742394307783	0.0551814078034611	0.027804886848323	0.0333304093079831	0.106956555865968	0.106956555865968	0.106956555865968	0.106956555865968	0.106956555865968	0.106956555865968	0.0104803501222944	0.0333304093079831	0.106956555865968	0.106956555865968	0.0105223220691524	0.106956555865968	0.106956555865968	0.106956555865968	0.0333304093079831	0.106956555865968	0.0268836960662615	0.027804886848323
"Ichneumonidae_sp1_M_PL_022"	0.659808991470481	1.51645871125448	0.218142459524657	0.376892624314362	0.117228806590623	0.147900485704384	0.34780241140165	0.0698299322403291	0.0324200960322165	0.022928506703854	0.0109290810067475	0.022928506703854	0.856089717879306	0.065418318634709	0.0267308569699609	0.0213863658699916	0.00720951982377883	0.0037195611829687	0.0132990662938942	0.0181670171570066	0.181551068503908	0.207906665321918	0.0320423103279059	0.0698621639114451	0.121689281734636	0.237337734530959	0.229611753346728	0.0605567238566886	0.605170228346359	0.00826569151770822	0.0609988971345764	0.142011931549963	0.0475252574888702	1.49897477638977	0.0295534806530982	0.176338837396383	0.142011931549963	0.176338837396383	0.0859721370327733	0.142011931549963	0.0428665714203752	0.176338837396383	0.0282775282058778	0.0175843209885934	0.0175843209885934	0.0145890432144974	0.0327213689286986	0.113734403344086	0.0282775282058778	0.0282775282058778	0.0282775282058778	0.0282775282058778	0.0282775282058778	0.0282775282058778	0.0266220874267892	0.113734403344086	0.0282775282058778	0.0282775282058778	0.0565338936471544	0.0282775282058778	0.0282775282058778	0.0282775282058778	0.113734403344086	0.0282775282058778	0.0626044340522969	0.0327213689286986
"Liphantus_sp1_M_PL_022"	0.17206558671816	0.142136864776674	0.198355906722048	0.339393586192104	1.74144971059588	0.423754171480368	0.04534469409475	0.200237137433254	0.00845454202254836	0.0314144132762249	0.0149739654618501	0.0314144132762249	0.0419849239885503	0.126273433449306	0.0777939961078548	0.0055771558720172	0.00987778393911958	0.00509618152273048	0.953861941958355	0.138695838680485	0.0286858576946562	0.605064414172203	0.0439012619516426	0.0957183526093569	0.44847338661464	0.0559499352343911	0.16759843966184	0.462319462268285	0.0956195256488539	0.01132484782829	0.0371276254390855	0.0180345042890288	0.0123936797155938	0.0295534806530982	2.1196932043519	0.0188223097953055	0.0180345042890288	0.0188223097953056	0.107732082981003	0.0180345042890288	0.0111787833409251	0.0188223097953056	0.0073742394307783	0.261217456589381	0.261217456589381	0.00380454391014676	0.0297533860083072	0.0106602648582505	0.0073742394307783	0.0073742394307783	0.0073742394307783	0.0073742394307783	0.0073742394307783	0.0073742394307783	0.0762757508664661	0.0106602648582506	0.0073742394307783	0.0073742394307783	0.0509090379288157	0.0073742394307783	0.0073742394307783	0.0073742394307783	0.0106602648582506	0.0073742394307783	0.008162044937055	0.0297533860083072
"Liphantus_sp2_M_PL_022"	0.835972496279096	1.70082205998579	0.265090473041752	0.145932601770934	0.074661828854712	0.111105325007198	1.20454025727314	0.0493829764979064	0.0410759916279083	0.0235879414569707	0.0112434065722352	0.0235879414569707	0.108393739772107	0.0348390922781271	0.0179337254722683	0.0270963474184101	0.00741686904134844	0.00382653753088678	0.0084700394078875	0.0128211915737681	0.0290412629437349	0.139484531450976	0.0329638624059931	0.0718714329583211	0.0679030160445145	0.419969864462039	0.209214074222133	0.0427373052458938	0.0968042098124497	0.00850341673530395	0.0755909636539384	0.16338904719661	0.0602141053742446	0.176338837396383	0.0188223097953056	1.3443789008081	0.16338904719661	0.3443789008081	0.0375674817907973	0.16338904719661	0.0543115889302343	0.344378900808101	0.0358273926976756	0.0111992743282068	0.0111992743282068	0.0184841962325587	0.0397635709562629	0.127561654498934	0.0358273926976755	0.0358273926976756	0.0358273926976756	0.0358273926976756	0.0358273926976755	0.0358273926976756	0.0199989585012957	0.127561654498935	0.0358273926976756	0.0358273926976756	0.0218898902656401	0.0358273926976755	0.0358273926976755	0.0358273926976756	0.127561654498935	0.0358273926976755	0.216817246309166	0.0397635709562629
"Microcerella_rusca"	1.94765069983168	1.36471773713327	0.238049670521021	0.128575628211503	0.0715368670131477	0.0996985600449923	0.339084538397862	0.0652236110011622	0.0956989424849054	0.0479925069283487	0.0228760643992856	0.0479925069283487	0.0881291139221523	0.03235898421188	0.0171274350046978	0.0631291343282779	0.015090513070117	0.00778555132916863	0.00811552693006298	0.0117847688466044	0.0242237447246688	0.133213383369872	0.0670689469782977	0.146231083814363	0.0675296983921449	0.282567242053264	0.175293365902972	0.0392825628220148	0.0807458157488959	0.0173012251759303	0.119178194856654	0.185824574563496	0.140286965173951	0.142011931549963	0.0180345042890288	0.16338904719661	1.1858245745635	0.16338904719661	0.0338478871270714	0.185824574563496	0.126535268396708	0.16338904719661	0.0834707442785009	0.0107305300519722	0.0107305300519722	0.0430645241182074	0.0357074505781531	0.102353830284995	0.0834707442785008	0.0834707442785008	0.0834707442785009	0.0834707442785008	0.0834707442785008	0.0834707442785008	0.0179457408080986	0.102353830284995	0.0834707442785008	0.0834707442785008	0.0192863442317255	0.0834707442785008	0.0834707442785008	0.0834707442785008	0.102353830284995	0.0834707442785008	0.061035216911615	0.0357074505781531
"Mosillus_sp1_M_PL_022"	0.835972496279096	1.70082205998579	0.265090473041752	0.145932601770934	0.074661828854712	0.111105325007198	1.20454025727314	0.0493829764979064	0.0410759916279083	0.0235879414569707	0.0112434065722352	0.0235879414569707	0.108393739772107	0.0348390922781271	0.0179337254722683	0.0270963474184101	0.00741686904134844	0.00382653753088678	0.00847003940788749	0.0128211915737682	0.0290412629437349	0.139484531450976	0.0329638624059931	0.0718714329583211	0.0679030160445144	0.419969864462039	0.209214074222133	0.0427373052458938	0.0968042098124497	0.00850341673530395	0.0755909636539385	0.16338904719661	0.0602141053742446	0.176338837396383	0.0188223097953056	0.3443789008081	0.16338904719661	1.3443789008081	0.0375674817907973	0.16338904719661	0.0543115889302343	0.344378900808101	0.0358273926976756	0.0111992743282068	0.0111992743282068	0.0184841962325587	0.0397635709562629	0.127561654498934	0.0358273926976756	0.0358273926976756	0.0358273926976756	0.0358273926976756	0.0358273926976755	0.0358273926976756	0.0199989585012957	0.127561654498934	0.0358273926976756	0.0358273926976756	0.0218898902656401	0.0358273926976756	0.0358273926976756	0.0358273926976756	0.127561654498934	0.0358273926976756	0.216817246309166	0.0397635709562628
"Spinoliella_sp1_M_PL_022"	0.279722419761938	0.291463778973178	0.333687562883533	1.25619848103468	0.427337262491314	0.403829303485417	0.0872649909322717	0.233453686260752	0.013744322718057	0.0382048762010131	0.0182107013006411	0.0382048762010131	0.142471896910633	0.818962516847783	0.118329209716265	0.0090666330535082	0.0120129416142885	0.00619775968635266	0.0484794373414516	0.0562150126031803	0.103784435245885	0.92033829779317	0.05339085161906	0.11640859816322	0.3952557420345	0.0996087199274104	0.333031964638096	0.187383375343934	0.345948117486284	0.0137727993030059	0.0620412381366131	0.0338478871270714	0.0201480734522405	0.0859721370327734	0.107732082981004	0.0375674817907973	0.0338478871270714	0.0375674817907973	1.5569629047367	0.0338478871270714	0.0181730489272087	0.0375674817907973	0.0119881037040831	0.0641005893736971	0.0641005893736971	0.00618494522312566	0.05005313443253	0.0218597834229884	0.0119881037040831	0.0119881037040831	0.0119881037040831	0.0119881037040831	0.0119881037040831	0.0119881037040831	0.072689274627375	0.0218597834229884	0.0119881037040831	0.0119881037040831	0.188429772155202	0.0119881037040831	0.0119881037040831	0.0119881037040831	0.0218597834229884	0.0119881037040831	0.0157076983678089	0.05005313443253
"Thyridanthrax_sp2_M_PL_022"	1.94765069983169	1.36471773713326	0.238049670521021	0.128575628211503	0.0715368670131477	0.0996985600449923	0.339084538397861	0.0652236110011622	0.0956989424849053	0.0479925069283487	0.0228760643992856	0.0479925069283487	0.0881291139221523	0.03235898421188	0.0171274350046978	0.0631291343282779	0.015090513070117	0.00778555132916863	0.00811552693006298	0.0117847688466044	0.0242237447246688	0.133213383369872	0.0670689469782977	0.146231083814363	0.0675296983921449	0.282567242053264	0.175293365902972	0.0392825628220148	0.0807458157488959	0.0173012251759303	0.119178194856654	0.185824574563496	0.140286965173951	0.142011931549963	0.0180345042890288	0.16338904719661	0.185824574563496	0.16338904719661	0.0338478871270714	1.1858245745635	0.126535268396708	0.16338904719661	0.0834707442785008	0.0107305300519722	0.0107305300519722	0.0430645241182074	0.0357074505781531	0.102353830284995	0.0834707442785008	0.0834707442785008	0.0834707442785008	0.0834707442785008	0.0834707442785008	0.0834707442785008	0.0179457408080986	0.102353830284995	0.0834707442785008	0.0834707442785008	0.0192863442317255	0.0834707442785008	0.0834707442785008	0.0834707442785008	0.102353830284995	0.0834707442785008	0.0610352169116151	0.0357074505781531
"Tropidia_notata"	2.25101539561057	0.40084240017864	0.167195330216179	0.0632724428115784	0.0443425072523361	0.0525167155278877	0.134713382871312	0.0569857629722109	1.25710175738214	0.0528971192956849	0.0252138924384881	0.0528971192956849	0.0284519809043938	0.0192937389010488	0.0111158668838049	0.072962083651243	0.0166326937514396	0.00858119868704848	0.00503045250341628	0.00661824036282337	0.00916202376522492	0.0864567424295935	0.0739230833397317	0.16117522464109	0.0426909801962702	0.175862976845971	0.0740863547625814	0.0220608012094112	0.0305400792174164	0.0190693304156633	0.121551387915737	0.126535268396708	0.162137963669429	0.0428665714203752	0.0111787833409251	0.0543115889302343	0.126535268396708	0.0543115889302343	0.0181730489272087	0.126535268396708	1.66216787920527	0.0543115889302343	0.0964720883833102	0.00665137608785041	0.00665137608785041	0.565695790821962	0.0250792995324269	0.030063180013398	0.0964720883833102	0.0964720883833102	0.0964720883833102	0.0964720883833102	0.0964720883833102	0.0964720883833102	0.00945300879501978	0.030063180013398	0.0964720883833102	0.0964720883833102	0.00949086642173677	0.0964720883833102	0.0964720883833102	0.0964720883833103	0.030063180013398	0.0964720883833102	0.0242484089168362	0.0250792995324269
