"Nephrosperma_vanhoutteanum"	"Pittosporum_senacia"	"Chrysobalanus_icaco"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Paragenipa_wrightii"	"Northea_hornei"	"Phoenicophorium_borsigianum"	"Ixora_pudica"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp3_M_PL_123"	"Nectarinia_dussumieri"	"Ornidia_obesa"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Megachile_seychellensis"	"Phelsuma_sp1_M_PL_123"	"Neophyllomyza_approximatonervis"	"Cratopus_aurostriatus"	"Unidentified_sp2_M_PL_123"	"Rhynchium_brunneum"	"Unidentified_sp5_M_PL_123"	"Polistes_olivaceus"	"Tricimba_seychellensis"	"Chalcidoma_disjunctum"	"Dichaetomyia_fasciculifera"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_123"	"Lampides_boeticus"	"Mabuya_sechellensis"	"Scaptodrosophila_sp1_M_PL_123"	"Unidentified_sp1_M_PL_123"	"Unidentified_sp4_M_PL_123"
"Nephrosperma_vanhoutteanum"	2.39454331451577	0.657536882480171	0.400829753121381	0.263818633263557	0.312466654254252	0.269465312003589	0.361908079766977	0.602589265331146	0	0.585462832015263	0.520319377657207	0.179590748588683	0.280908966753707	0.155135817194844	0.164035273787135	0.367108981242804	0.233389220791606	0.382839660832979	0.244734202946739	0.257066511274116	0.101285826190363	0.0450933472261554	0.257066511274116	0.0450933472261554	0.179590748588683	0.0474873539874403	0.179590748588683	0.0450933472261554	0.0537984722029231	0.179590748588683	0.0537984722029231	0.0537984722029231	0	0.0474873539874403	0.077475762685433
"Pittosporum_senacia"	0.717312962705641	2.17942930872756	0.579261124082832	0.36859025893171	0.391901607973869	0.269185278707817	0.342156202404893	0.41532115120252	0	0.609724066014769	0.548135949581889	0.0537984722029231	0.4361809134781	0.314026109335961	0.305071936333545	0.356056138805604	0.232115415644269	0.229351710071101	0.115386588635804	0.107196905928961	0.244663190049054	0.0651668764593186	0.107196905928961	0.0651668764593186	0.0537984722029231	0.0663462466077078	0.0537984722029231	0.0651668764593186	0.178316943441346	0.0537984722029231	0.178316943441346	0.178316943441346	0	0.0663462466077078	0.0533984337260382
"Chrysobalanus_icaco"	0.601244629682072	0.796484045613893	2.10396878641703	0.300945906542688	0.406189505288222	0.292753288783714	0.379002794648651	0.382568937760577	0	0.657518514154977	0.58929801111822	0.0450933472261554	0.509067468896207	0.374977475883114	0.370083867967991	0.232561769492285	0.110260223685474	0.228370775094179	0.113313850262912	0.0942807820810867	0.119337139637002	0.236696488471916	0.0942807820810867	0.236696488471916	0.0450933472261554	0.0541702631776839	0.0450933472261554	0.236696488471916	0.0651668764593186	0.0450933472261554	0.0651668764593186	0.0651668764593186	0	0.0541702631776839	0.0491874348549313
"Erythroxylum_sechellarum"	0.633164719832537	0.810898569649762	0.481513450468301	2.02777073775892	0.335037475405224	0.27778724045645	0.282239156821315	0.414746544344333	0	0.75993907517433	0.709136026946494	0.0474873539874402	0.29412843268887	0.180823255358332	0.171319558013228	0.227464901869503	0.113833600595148	0.214117087019393	0.098290402215277	0.100811909688855	0.431344979404314	0.0541702631776839	0.100811909688855	0.0541702631776839	0.0474873539874403	0.364998732796606	0.0474873539874403	0.0541702631776839	0.0663462466077078	0.0474873539874402	0.0663462466077078	0.0663462466077078	0	0.364998732796606	0.0533245557014143
"Dillenia_ferruginea"	0.749919970210206	0.862183537542511	0.649903208461155	0.335037475405224	1.49351793314739	0.324200667895174	0.354974218694062	0.493420883381117	0	0.729320709197045	0.665425349832114	0.0562439977657654	0.549330137995053	0.412489628353707	0.207551759752108	0.459059343030879	0.126786287201062	0.256524335270397	0.120139357130697	0.119683825629052	0.130849035008237	0.0731141109518799	0.119683825629052	0.07311411095188	0.0562439977657654	0.0603067455729404	0.0562439977657654	0.0731141109518799	0.0705422894352964	0.0562439977657654	0.0705422894352964	0.0705422894352964	0	0.0603067455729404	0.0634398278632864
"Paragenipa_wrightii"	0.808395936010766	0.740259516446498	0.585506577567427	0.347234050570562	0.405250834868967	1.40420550006061	0.437563547813726	0.534741931398284	0	0.785973362422548	0.707211923816077	0.0606296952008074	0.594089004082117	0.199381327962009	0.205197616292065	0.262894067223403	0.121196382910066	0.524089905357838	0.139391133807278	0.12938222923773	0.12306881681196	0.0658694899763356	0.12938222923773	0.0658694899763356	0.0606296952008074	0.0625021291027012	0.0606296952008074	0.0658694899763356	0.0605666877092589	0.0606296952008074	0.0605666877092589	0.0605666877092589	0	0.0625021291027013	0.0687525340369222
"Northea_hornei"	0.868579391440746	0.752743645290764	0.606404471437841	0.282239156821315	0.354974218694062	0.350050838250981	1.57284621173682	0.475319961064315	0	0.732636804562115	0.449524486449487	0.0651434543580559	0.555577735553667	0.193703978834569	0.412920937582265	0.251739496578423	0.126731570790937	0.488129777499709	0.348255772470684	0.126256020780611	0.112391164660717	0.0682205030367571	0.126256020780611	0.0682205030367571	0.0651434543580559	0.0508030482278368	0.0651434543580559	0.0682205030367571	0.0615881164328807	0.0651434543580559	0.0615881164328807	0.0615881164328807	0	0.0508030482278368	0.0611125664225547
"Phoenicophorium_borsigianum"	1.03301016913911	0.652647523318245	0.437221643154945	0.296247531674524	0.352443488129369	0.305566817941876	0.339514257903082	1.84650646347569	0	0.664099089166026	0.602986522743472	0.077475762685433	0.295890796903733	0.166025696444256	0.163698435003524	0.431721998150204	0.130874196411471	0.444748837020356	0.138588329107988	0.314883736560879	0.106722989427452	0.0491874348549313	0.314883736560879	0.0491874348549313	0.0774757626854331	0.0533245557014143	0.077475762685433	0.0491874348549313	0.0533984337260382	0.077475762685433	0.0533984337260382	0.0533984337260382	0	0.0533245557014143	0.237407973875446
"Ixora_pudica"	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0
"Apis_mellifera"	0.878194248022895	0.838370590770308	0.657518514154977	0.474961921983957	0.455825443248153	0.392986681211274	0.457898002851322	0.581086703020273	0	1.62152587592955	0.539104235416308	0.0658645686017171	0.395457013839539	0.224613370053764	0.224986430782334	0.291218253344224	0.134458526028379	0.31141935991867	0.148286209114955	0.140575716132895	0.154087103383774	0.0739708328424349	0.140575716132895	0.073970832842435	0.0658645686017171	0.0854931459571122	0.0658645686017171	0.073970832842435	0.0685939574266616	0.0658645686017171	0.0685939574266616	0.0685939574266616	0	0.0854931459571122	0.074711147531178
