"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"	"C45"	"C46"
"R11"	0.157732642864872	0.278018246836269	0.196645918289385	0.117961750208079	0.156289256467939	0.155278772852105	0.144623077322472	0.265806622231027	0.2493867397031	0.245856054500234	1.30134094299292	0.127198898288587	0.222248853462288	0.281771288485287	0.238392362278625	0.198697764408859	0.298014323743213	0.23636604260655	0.145672282694794	0.0301874008578264	0.215668653642407	0	0.216018831136036	0.216205553177648	0.206840906432983	0.197748907882253	0.189437094738294	0.162361590130277	0.188738438652776	0.179373791908111	0.169439981116671	0.18017550737033	0.179508894367461	0.171505106738297	0.162563707339899	0.153377622930184	0.144966359089752	0.153915602094688	0.159681369563071	0.107456206864368	0.116303338129974	0.126431358825609	0.127073187671996	0.117708540927331	0.0819437987676109	0.118518244239187	0.118518244239187	0.109461309966446	0.109461309966446	0.0545177377717727	0.098990366951113	0.0906378258495944	0.0358017738543341	0.0364147525815291	0.0362870258021183	0.0628808806248549	0.0178980761245552	0.0176698041715709	0.0186610369510469	0.0186610369510469	0.0186610369510469	0.0186610369510469	0.00905693427274137	0.00993381079144044	0.00894139939839864	0.00886372659774563	0.00956903840031698	0
"R12"	0.166813709870743	0.259345613403246	0.199294161319815	0.124224729654175	0.161667016702266	0.161255456485322	0.153254020005174	0.233688270214315	0.227791508705067	0.240710729246752	0.264182327214757	1.22138980379923	0.252873806432996	0.262803890165689	0.23148931499157	0.178510434590594	0.263852492167274	0.271323030844793	0.147976849676309	0.0370089423889837	0.203701786857768	0	0.258480792559901	0.256108186422824	0.246595388943633	0.236250551407738	0.23238581605443	0.203381550194496	0.152792815511574	0.143280018032383	0.13448493496014	0.220602262119985	0.222033518880465	0.210729422163207	0.20269645260663	0.194341100317249	0.109044927269488	0.115576304713254	0.125571354184725	0.107448421886836	0.1167652766109	0.090207354375939	0.0884208708321215	0.0789080733529301	0.081219204205925	0.0801212072897569	0.0801212072897569	0.0716739393915741	0.071673939391574	0.0526234696063492	0.0624151683784147	0.0514077566039583	0.0353357004236232	0.0345091321974737	0.035093913256429	0.026013938373783	0.0949025931835345	0.094732369304319	0.0187576152636106	0.0187576152636106	0.0187576152636106	0.0187576152636106	0.00844726789818285	0.00879508307224246	0.00803296955657674	0.0101746136566797	0.00841277772771534	0
"R13"	0.146937464260419	0.271442418598827	0.191732428788778	0.105634885243946	0.144346870742468	0.143101539855145	0.13179752654744	0.339007998427876	0.23718662411981	0.241491350346867	0.272759956521899	0.149425431074043	1.34737511531222	0.268671989011416	0.223291515482101	0.173557101706999	0.273118140261147	0.218045283286504	0.142742904802069	0.0318122667624604	0.209679083584406	0	0.223858902361361	0.223301468771955	0.214125139177536	0.159005248096582	0.199301362009788	0.174025717898829	0.145632452211701	0.136456122617283	0.127352184608578	0.143362190922525	0.189200866277053	0.178952018860909	0.171141949284094	0.162239589549517	0.152677600268934	0.163280192222412	0.118070968882151	0.101056353938125	0.108978970331421	0.134578241547615	0.0909019353353643	0.0817256057409455	0.127172633425952	0.130527469368602	0.130527469368602	0.12189158400752	0.12189158400752	0.0522190813682239	0.0639367536278948	0.0561273951671619	0.0329960848917189	0.0378415644305585	0.0328713207952182	0.0304002245028384	0.0654647286168498	0.0185215356591392	0.0673241790243581	0.0673241790243581	0.0673241790243581	0.0673241790243581	0.00863588536108123	0.0091039380087049	0.00781006957681497	0.0081766981232439	0.0122042879434035	0
"R14"	0.158461703546873	0.278089865390155	0.208713503385571	0.116354804370414	0.162654090740825	0.156020100418156	0.145509470897178	0.244661272068367	0.236955380158386	0.242610534416369	0.271708028182241	0.122016091862641	0.211099419937541	1.34041573946006	0.263050977970333	0.210875709998845	0.267129568200635	0.244340121437577	0.139880977878303	0.0298192178508684	0.2127913165655	0	0.214719595584014	0.214893458081561	0.20590110950367	0.197265224142589	0.186688788377544	0.159807074917963	0.189002499027836	0.180010150449945	0.171105831509924	0.143818962471142	0.143182680782547	0.170938872232455	0.161449465282507	0.151943981323175	0.143852904780153	0.151820204191907	0.161833664460247	0.144050119859725	0.152776730187506	0.125621919936994	0.125904601617709	0.116912253039818	0.116699174368703	0.115249088116576	0.115249088116576	0.0721642964910738	0.0721642964910738	0.0895856809766536	0.0642779807628593	0.0886154246323497	0.0716013648032467	0.0711491167462014	0.0359004247923211	0.0267690590072238	0.0170831532592641	0.017610022452092	0.0174436911555424	0.0174436911555424	0.0174436911555424	0.0174436911555424	0.043084791625502	0.00890431894002117	0.00948940694994803	0.00916275455390916	0.0088078057944612	0
"R15"	0.160853216761715	0.276664604980313	0.213713774183888	0.119947119244665	0.168294648700868	0.158135736461696	0.149976635863451	0.238352575578151	0.228069610698632	0.239561003622129	0.268191407563453	0.125390045620434	0.204683889191926	0.306892807632055	1.27879305409185	0.215461621675612	0.262798130731702	0.258500900499349	0.149316108012826	0.0307437186942492	0.20881728492788	0	0.221516950056967	0.221243146659887	0.21164425400192	0.203270822171341	0.192737483253866	0.164448772883823	0.195608172796311	0.186009280138344	0.177249342447287	0.145354790651574	0.144803759454815	0.1767246932251	0.167028920249698	0.157388186203777	0.14888149694809	0.117853675307986	0.168324879419949	0.150389131891151	0.159385165834501	0.130721437321763	0.131234561128427	0.12163566847046	0.122600998493438	0.0805976538754911	0.0805976538754912	0.0707332422016037	0.0707332422016037	0.094440728538124	0.103223532927858	0.0547649916739464	0.0772087079464598	0.07601696376142	0.0363494439942367	0.0262803439973186	0.0170542811427626	0.0183746330809095	0.0169541245513922	0.0169541245513922	0.0169541245513922	0.0169541245513922	0.00986441167388747	0.00875993769105675	0.00969577297540255	0.0096937837687256	0.00858069272081343	0
"R16"	0.161534060386293	0.267073960777413	0.201997410999082	0.12209630570742	0.161279598526095	0.173013930431823	0.161591120874233	0.239168039653568	0.226204173281126	0.228184510159438	0.268241981951959	0.116031782483886	0.190912811877699	0.295225993998383	0.258553946010735	1.29257070393625	0.273302399709407	0.258888222137022	0.139102431675576	0.0263420554734967	0.201842454685942	0	0.228552381419884	0.229300155692946	0.220357856513802	0.212547786936987	0.152224838830701	0.124417008393362	0.204847067132026	0.195904767952882	0.186794687962568	0.14413922451365	0.143097826440334	0.183019091601388	0.124853409924257	0.115965258044646	0.107748462950588	0.164996138054081	0.177943220312437	0.159844597985982	0.169001820914039	0.0899048219914515	0.140416930937383	0.131474631758239	0.130413936970313	0.0789222483984725	0.0789222483984725	0.0694328414485245	0.0694328414485245	0.0543669327477813	0.113173590978057	0.103168085093451	0.08705916993262	0.0368851128478377	0.0867032625066886	0.0266615288162407	0.0158430391333917	0.0177412778867151	0.0164201190043434	0.0164201190043434	0.0164201190043434	0.0164201190043434	0.00948940694994803	0.00911007999031356	0.058165681677131	0.00970830833013834	0.00861004942752845	0
"R17"	0.153122532804559	0.273568736948867	0.191780504997744	0.113382968423717	0.151425991939392	0.158607655444938	0.147922574225611	0.266854960377072	0.247800907777836	0.241305541867765	0.298014323743213	0.12704008882128	0.222540706879453	0.27702325591177	0.23359833842818	0.202446222006968	1.33817397459983	0.231522810471514	0.14572025719937	0.0302341263843384	0.211071415483427	0	0.215866028273672	0.215841708164803	0.206473977344843	0.197370039336138	0.189608113511869	0.163054554667449	0.188335908510281	0.178968177690321	0.134362378536994	0.179963433534706	0.17937081428254	0.171321029416879	0.162210949426565	0.153187421951935	0.144898154307732	0.154340062056956	0.124665821276122	0.106228287852903	0.114732010484682	0.126638885335167	0.127786076511543	0.118418345691583	0.0812839700395063	0.11906503625271	0.11906503625271	0.110160717312689	0.110160717312689	0.053395802202438	0.100066242412354	0.0918573447095491	0.0354564420140733	0.035901157929551	0.0715129142159556	0.0641463885183426	0.0178990210809474	0.0174771884649242	0.0187107165822795	0.0187107165822795	0.0187107165822795	0.0187107165822795	0.00890431894002118	0.0446057991533276	0.00911007999031356	0.00868210539268177	0.00960677857357458	0
"R18"	0.163134661145417	0.268539640735684	0.205923201271906	0.124793569661548	0.163584899367956	0.160369414665192	0.152359573048986	0.229340261582505	0.223506874541729	0.235203560984257	0.265911797932369	0.146966641707596	0.199874843012629	0.285063475010507	0.258500900499349	0.215740185114185	0.260463161780453	1.31807200144453	0.150605670245782	0.0283105010599838	0.206893059924273	0	0.222004650390559	0.22237834549789	0.212696552410661	0.204519854287417	0.193828147413737	0.125359136547723	0.195770784300996	0.186088991213767	0.177406885821086	0.185636800721873	0.185067577667397	0.177423899709018	0.167715591378879	0.158738944121006	0.148339327132752	0.115697712234083	0.168660964643366	0.150437720321004	0.15979723804562	0.0904262987057941	0.131173663737146	0.121491870649917	0.122325152749478	0.0785257555823622	0.0785257555823623	0.0693630010284531	0.0693630010284531	0.0546964892321741	0.10431366664766	0.0534190654691649	0.0779925467069431	0.0363793317968407	0.0365527676806763	0.0258020814073976	0.0183513117799236	0.0596023137108498	0.0164329475402141	0.0164329475402141	0.0164329475402141	0.0164329475402141	0.00916275455390916	0.00868210539268177	0.00970830833013834	0.04942770005417	0.00825624941697019	0
"R19"	0.15599134461436	0.274045144502283	0.211953769702109	0.118640876596257	0.162481236483761	0.151024102867793	0.142903643009654	0.242598422193282	0.235711670358513	0.23503156029264	0.28093940233996	0.13740707469943	0.22431027897468	0.279761955756606	0.255970470879131	0.198717759536536	0.281031924598785	0.258181148992769	1.18142454804565	0.031119861481215	0.203911698811425	0	0.24924647497007	0.24864958933191	0.172700868386118	0.163524538791699	0.22162668660212	0.12709810682438	0.221226919059342	0.14527819811355	0.13591046729359	0.211939719322489	0.211892548772444	0.205174142886782	0.196231843707638	0.186731949139908	0.177579476676235	0.11729553128422	0.126686967149127	0.108424254659742	0.117322320404461	0.15948449682404	0.158988313506146	0.083039592560354	0.149746685028071	0.0815456935476102	0.0815456935476103	0.0725533449697193	0.0725533449697193	0.0544184052553239	0.131637626633715	0.0546240686650816	0.0372153335022313	0.0368627040714114	0.0353793543659962	0.027465920763583	0.01868912707361	0.0191945905664202	0.0179098727933769	0.0179098727933769	0.0179098727933769	0.0179098727933769	0.00899234857789092	0.00936773081995948	0.00894229917914414	0.00968179308722884	0.00873354319895815	0
"R20"	0.182961532287482	0.271112418557467	0.177112079288433	0.129756016250756	0.144616100840681	0.183226673663453	0.175105207786666	0.256810357335149	0.239001367066443	0.247207087579785	0.271686607720437	0.160372083685596	0.233289956258043	0.278312699941438	0.245949749553994	0.175613703156645	0.272107137459046	0.22648400847987	0.14522602024567	1.07643822265944	0.170768864920347	0	0.49945044026871	0.183837639110322	0.174501680665957	0.164958000637219	0.475443124386393	0.447882314405227	0.153946103500823	0.144610145056459	0.135539907141157	0.148222461475999	0.14841391409779	0.13375636597551	0.125853749333461	0.118973599233761	0.106616410944477	0.117310062664697	0.126187679734209	0.107399758258055	0.117131459476862	0.0896689848750851	0.0896615454301888	0.0803255869858243	0.0796965834473091	0.0808393158699288	0.0808393158699289	0.0718935505146683	0.0718935505146683	0.0519295486780912	0.0623264720493983	0.0535722404409721	0.0345646479235794	0.0353840973955801	0.0377856674181197	0.0273716310367148	0.0206463627454333	0.0195958330346903	0.0187888528928035	0.0187888528928035	0.0187888528928035	0.0187888528928035	0.00894576535526052	0.00907023791530152	0.00790261664204902	0.00849315031799513	0.00924517286406537	0
"R21"	0.166109440823135	0.288099333497273	0.207914908728654	0.123735102519555	0.172652361877042	0.162915088458018	0.151587777345581	0.235782431204803	0.239385614851266	0.266776895054569	0.277288268968809	0.126101106150047	0.21966380185033	0.283721755420667	0.238648325631863	0.192230909224707	0.271377534192977	0.236449211342027	0.13594113254095	0.0243955521314781	1.24238134292309	0	0.181062868718897	0.226989117776157	0.218250044969953	0.209263798530622	0.153344611555412	0.126458560634915	0.200784627233834	0.19204555442763	0.182999636621198	0.191283540357712	0.190902523607211	0.181617921151018	0.172967530235906	0.162996179810048	0.154525758300704	0.163616716068529	0.173632373431365	0.155109298443439	0.164389431132405	0.0921215599697115	0.0900728511458175	0.0813337783396135	0.0807591451827136	0.127102524488563	0.127102524488563	0.117982896635756	0.117982896635756	0.100632994797412	0.0619826489866025	0.0539143095865169	0.0355861764044398	0.0359132784801644	0.0359555490880427	0.0267770276287658	0.0177163230189503	0.0175969220049446	0.0174744139627046	0.0174744139627046	0.0174744139627046	0.0174744139627046	0.00911962785280716	0.00904591780643258	0.00865039091511179	0.008866845425326	0.00848816752337292	0
"R22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316
"C1"	0.194571581599632	0.292047623131864	0.228723483452835	0.157374926005103	0.192503844171924	0.194960827297133	0.186011570563196	0.272211923222357	0.255209033210694	0.265033578195148	0.291625422033649	0.168012515163935	0.246244792597497	0.30060743381762	0.265820340068361	0.228552381419884	0.291419138169457	0.266405580468671	0.174472532479049	0.0749175660403065	0.190116012154842	0	1.22019283640999	0.205865395690246	0.194649304316593	0.184575653710331	0.188787081256044	0.155777661164433	0.174360480182784	0.163144388809131	0.153430417536816	0.165876243366246	0.165963453542523	0.151190754769623	0.140905897605729	0.131287287064975	0.118445920705862	0.129267041712413	0.143443977106832	0.121920010255328	0.13372312970571	0.10119746439829	0.100077611469455	0.0888615200958016	0.091022559727673	0.0867784297926978	0.0867784297926978	0.0771160479914172	0.0771160479914172	0.0582804948342454	0.0706938684671284	0.0591681273046007	0.0399057109853141	0.0397228305452266	0.0421260692054655	0.0292344479094417	0.0217052862714568	0.0216218449327707	0.0198732798422661	0.0198732798422661	0.0198732798422661	0.0198732798422661	0.00966238180128064	0.00971397127231523	0.0102848571638948	0.00999020926757517	0.00979962923600486	0
"C2"	0.193813237483736	0.292812034304155	0.230109610777645	0.157103984887199	0.19376547591856	0.194046805962888	0.184953286193347	0.271265666546491	0.255226324361011	0.265914219531513	0.291877496789825	0.166470321174836	0.24563161564915	0.300850841314185	0.265491775991865	0.229300155692946	0.291386306022484	0.266854014597468	0.174054712532337	0.0275756458665483	0.238338573664965	0	0.205865395690246	1.20780721223021	0.196617980710272	0.186569414615534	0.17429264817865	0.141313592244769	0.17646821375077	0.165278982230834	0.155566105363418	0.167813991915923	0.167875440970447	0.153344524752521	0.143026017746339	0.133268303190908	0.120601841336893	0.131350841115586	0.145578988323204	0.12406693956367	0.13584973843021	0.101307830277548	0.100096120226658	0.0889068887067221	0.0910703750057662	0.0888602741805364	0.0888602741805364	0.0791900685668661	0.0791900685668661	0.0604721499096148	0.0706783964293025	0.0591835204161502	0.0399516797669528	0.0397466436940329	0.042043713880612	0.029207690756084	0.021573434483765	0.0215318939364321	0.0198141300904117	0.0198141300904117	0.0198141300904116	0.0198141300904117	0.00967020561367024	0.00971287686741612	0.0103185070061826	0.0100070255474051	0.00976556399567369	0
