"Bouvardia_ternifolia"	"Salvia_elegans"	"Penstemon_roseus"	"Castilleja_tenuiflora"	"Penstemon_gentianoides"	"Prunella_vulgaris"	"Castilleja_scorzonerifolia"	"Salvia_mocinoi"	"Hylocharis_leucotis"	"Archilochus_colubris"	"Eugenes_fulgens"	"Lampornis_clemenciae"	"Colibri_thalassinus"	"Selasphorus_platycercus"	"Selasphorus_rufus"	"Selasphorus_sasin"
"Bouvardia_ternifolia"	1.58914317087213	0.82623773014546	0.82623773014546	0.566139966286947	0.589143170872128	0.446815081653794	0.209720522380463	0.209720522380463	0.932091210579837	0.662916025739737	0.932091210579837	0.577995030796695	0.577995030796695	0.351251198923453	0.351251198923453	0.351251198923453
"Salvia_elegans"	0.516398581340912	1.84834000843515	0.84834000843515	0.628164012403863	0.516398581340912	0.523133185656444	0.191191758562207	0.191191758562207	0.849741149165363	0.583504593041217	0.849741149165363	0.489279991180637	0.489279991180637	0.491765077176648	0.491765077176648	0.491765077176648
"Penstemon_roseus"	0.516398581340912	0.84834000843515	1.84834000843515	0.628164012403863	0.516398581340912	0.523133185656444	0.191191758562207	0.191191758562207	0.849741149165363	0.583504593041217	0.849741149165363	0.489279991180637	0.489279991180637	0.491765077176648	0.491765077176648	0.491765077176648
"Castilleja_tenuiflora"	0.471783305239122	0.837552016538484	0.837552016538484	1.67632097941522	0.471783305239122	0.56656789812171	0.200799186822348	0.200799186822348	0.892440830321548	0.609739340519527	0.892440830321548	0.358291193607243	0.358291193607243	0.54187957229535	0.54187957229535	0.54187957229535
"Penstemon_gentianoides"	0.589143170872128	0.82623773014546	0.82623773014546	0.566139966286947	1.58914317087213	0.446815081653794	0.209720522380463	0.209720522380463	0.932091210579837	0.662916025739737	0.932091210579837	0.577995030796695	0.577995030796695	0.351251198923453	0.351251198923453	0.351251198923453
"Prunella_vulgaris"	0.446815081653794	0.83701309705031	0.83701309705031	0.679881477746052	0.446815081653794	1.5986720301252	0.208474014728689	0.208474014728689	0.926551176571951	0.451163597893594	0.926551176571951	0.349181376231686	0.349181376231686	0.578071133920764	0.578071133920764	0.578071133920764
"Castilleja_scorzonerifolia"	0.524301305951158	0.764767034248826	0.764767034248826	0.602397560467045	0.524301305951158	0.521185036821722	1.28071930852405	0.280719308524054	1.24764137121802	0.45118068691846	1.24764137121802	0.360821052848403	0.360821052848403	0.356245523403953	0.356245523403953	0.356245523403953
"Salvia_mocinoi"	0.524301305951158	0.764767034248826	0.764767034248826	0.602397560467045	0.524301305951158	0.521185036821722	0.280719308524054	1.28071930852405	1.24764137121802	0.45118068691846	1.24764137121802	0.360821052848403	0.360821052848403	0.356245523403953	0.356245523403953	0.356245523403953
"Hylocharis_leucotis"	0.582557006612398	0.849741149165362	0.849741149165362	0.669330622741161	0.582557006612398	0.579094485357469	0.311910342804505	0.311910342804505	1.88626819024224	0.501311874353844	0.886268190242243	0.40091228094267	0.40091228094267	0.395828359337725	0.395828359337725	0.395828359337725
"Archilochus_colubris"	0.662916025739737	0.933607348865947	0.933607348865947	0.731687208623432	0.662916025739737	0.451163597893594	0.180472274767384	0.180472274767384	0.802098998966151	1.55846450405466	0.802098998966151	0.448711422761143	0.448711422761143	0.4010241824092	0.4010241824092	0.4010241824092
"Eugenes_fulgens"	0.582557006612398	0.849741149165362	0.849741149165362	0.669330622741161	0.582557006612398	0.579094485357469	0.311910342804505	0.311910342804505	0.886268190242243	0.501311874353844	1.88626819024224	0.40091228094267	0.40091228094267	0.395828359337725	0.395828359337725	0.395828359337725
"Lampornis_clemenciae"	0.722493788495868	0.978559982361274	0.978559982361274	0.537436790410864	0.722493788495868	0.436476720289607	0.180410526424201	0.180410526424201	0.80182456188534	0.560889278451429	0.80182456188534	1.4802737598898	0.480273759889799	0.379357324245046	0.379357324245046	0.379357324245046
"Colibri_thalassinus"	0.722493788495868	0.978559982361274	0.978559982361274	0.537436790410864	0.722493788495868	0.436476720289607	0.180410526424201	0.180410526424201	0.80182456188534	0.560889278451429	0.80182456188534	0.480273759889799	1.4802737598898	0.379357324245046	0.379357324245046	0.379357324245046
"Selasphorus_platycercus"	0.439063998654317	0.983530154353296	0.983530154353296	0.812819358443025	0.439063998654317	0.722588917400956	0.178122761701976	0.178122761701976	0.79165671867545	0.5012802280115	0.79165671867545	0.379357324245046	0.379357324245046	1.47328319362812	0.473283193628117	0.473283193628117
"Selasphorus_rufus"	0.439063998654317	0.983530154353296	0.983530154353296	0.812819358443025	0.439063998654317	0.722588917400956	0.178122761701976	0.178122761701976	0.79165671867545	0.5012802280115	0.79165671867545	0.379357324245046	0.379357324245046	0.473283193628117	1.47328319362812	0.473283193628117
"Selasphorus_sasin"	0.439063998654317	0.983530154353296	0.983530154353296	0.812819358443025	0.439063998654317	0.722588917400956	0.178122761701976	0.178122761701976	0.79165671867545	0.5012802280115	0.79165671867545	0.379357324245046	0.379357324245046	0.473283193628117	0.473283193628117	1.47328319362812
