"Ficus_sp1_M_SD_018"	"Ficus_sp3_M_SD_018"	"Dysoxylum_sp2_M_SD_018"	"Elmerillia_tsiampaca"	"Piper_sp2_M_SD_018"	"Elaeocarpus_sp1_M_SD_018"	"Psychotriasp._sp1_M_SD_018"	"Rhus_sp1_M_SD_018"	"Aglaia_sp1_M_SD_018"	"Ficus_dammaropsis"	"Gynotroches_sp1_M_SD_018"	"Myristica_subaluata"	"Symplocos_sp1_M_SD_018"	"Dracantomelon_sp1_M_SD_018"	"Dysoxylum_sp1_M_SD_018"	"Eurya_sp1_M_SD_018"	"Ficus_sp2_M_SD_018"	"Ficus_sp4_M_SD_018"	"Ficus_sp5_M_SD_018"	"Heritiera_sp1_M_SD_018"	"Musa_sp1_M_SD_018"	"Myristica_fatua"	"Osmoxylum_sp1_M_SD_018"	"Pandanus_limbatus"	"Piper_sp1_M_SD_018"	"Poikilospermum_sp1_M_SD_018"	"Schefflera_sp1_M_SD_018"	"Sloanea_sp1_M_SD_018"	"Syzigium_sp1_M_SD_018"	"Manucodia_chalybata"	"Parasidea_raggiana"	"Meliphaga_sp1_M_SD_018"	"Rhyticeros_plicatus"	"Cicinnurus_magnificus"	"Oriolus_szalayi"	"Ailuroedus_buccoides"	"Coracina_boyeri"	"Coracina_schisticeps"	"Ducula_rufigaster"	"Ducula_zoeae"	"Melanocharis_nigra"	"Pitohui_kirhocephalus"	"Ptilinopus_pulchellus"	"Ptilinopus_rivoli"	"Cacatua_galerita"	"Coracina_melaena"	"Cracticus_cassicus"	"Cyclopsittaca_gulielmiterti"	"Dicrurus_hottentottus"	"Glycichaera_fallax"	"Gymnophaps_albertisii"	"Macropygia_amboinensis"	"Melilestes_megarhycus"	"Microdynamis_parva"	"Mino_dumonti"	"Parotia_lawesii"	"Philemon_buceroides"	"Ptilinopus_ornatus"	"Reinwardtoena_reinwardtii"	"Xanthotis_flaviventer"	"Xanthotis_polygramma"
"Sloanea_sp1_M_SD_018"	0.217550021881465	0.06261983045311	0.0731822793136944	0.101085169187722	0.169881353979571	0.0375179798356896	1.28053384313172	0.0111477060806636	0.0290639959521931	0.163519249695931	0.130554485879938	0.0240001517259721	0.163519249695931	0.00461529232638937	0.0163552878517028	0.0231267053316727	0.00461529232638937	0	0.0142800902769534	0	0.0163552878517028	0.00461529232638937	0	0.0142800902769534	0.0142800902769534	0	0.837495751917075	1.83749575191708	0.0114676452439853	0.126934135795141	0.127207794402133	0.648626357127194	0.0205124103395083	2.79165250639025	0.0469991800543567	0.0418340376670297	0.0190284629553112	0.022232735847761	0.025483656097745	0.0282415735566452	0.0513926785148283	0.0113954328824561	0.0193065150089639	0.0739122940241303	0.00334431182419906	0.0109773418970542	0	0	0.00334431182419906	0	0.0151627753781583	0.0735836623631691	0.0735836623631691	0.008051121058257	0.0279707170990455	0.0108000682766874	0.384160152939515	0.0151627753781583	0	0.0279707170990455	0.0279707170990455
"Syzigium_sp1_M_SD_018"	0.223645957053444	0.092479727971767	0.1740290920792	1.75476258587231	0.169869922042871	0.0518605718209593	0.0586124090248135	0.0164634241004684	0.244759910212777	0.0526376694859305	0.187794216790608	0.0301095208704497	0.0526376694859305	0.0068160673027417	0.0767495538483087	0.0231251490512144	0.0068160673027417	0	0.0179151649179176	0	0.0767495538483087	0.0068160673027417	0	0.0179151649179176	0.0179151649179176	0	0.0114676452439853	0.0114676452439853	1.87974197402753	0.15924591038149	0.596940974375735	0.208796088960858	0.0302936324566298	0.0382254841466175	0.0667490947436928	0.0461347575140046	0.0379946145511072	0.0416625353581678	1.95498216450563	0.373356347476596	0.0513892201138098	0.0168292779693677	0.027448422285515	0.34772178543662	0.00493902723014053	0.02610436381188	0	0	0.00493902723014052	0	0.263214387880847	0.0236869512686687	0.0236869512686687	0.0118902507392272	0.0287544801925857	0.0135492843917024	0.0175837227074441	0.263214387880847	0	0.0287544801925857	0.0287544801925857
"Manucodia_chalybata"	0.643869594407834	0.636535403542895	0.602914214977954	0.175465401253678	0.472769523363865	0.194654051562849	0.081096808980229	0.113317291619724	0.0823294209704003	0.0728300900523942	0.0691884867282731	0.414603314222312	0.0728300900523942	0.0469148022629431	0.053813798639271	0.0643602208276858	0.0469148022629431	0	0.246688971962276	0	0.053813798639271	0.0469148022629431	0	0.246688971962276	0.246688971962276	0	0.0158667669743926	0.0158667669743926	0.0199057387976862	2.1927908618869	0.41855176719433	0.288892690541164	0.208510232279747	0.0528892232479755	0.255060631983215	0.14349472967435	0.172277398416494	0.148833347715548	0.0442349751059693	0.0633680496247319	0.143022712950413	0.115835453655718	0.140236481638655	0.0574546292157747	0.0339951874859172	0.0904371322466931	0	0	0.0339951874859172	0	0.0263198101880517	0.0327735405235774	0.0327735405235774	0.0818402661698007	0.0827832335667216	0.186571491400041	0.0243290426940687	0.0263198101880518	0	0.0827832335667215	0.0827832335667216
"Parasidea_raggiana"	0.647651193485761	0.284609841681311	0.563022323782619	0.751703449213888	0.489070151284816	0.158126725005212	0.092881881626954	0.050666806980629	0.387240145331009	0.0834138345045864	0.125857322071682	0.0904433590575983	0.0834138345045864	0.020976703527012	0.258084033079542	0.0665792979060001	0.020976703527012	0	0.053813798639271	0	0.258084033079542	0.020976703527012	0	0.053813798639271	0.053813798639271	0	0.0181725420574475	0.0181725420574475	0.0852772820536764	0.47834487679352	2.00732025728533	0.330874876868193	0.0932297934533867	0.0605751401914917	0.204315481660302	0.13547064473283	0.121046042497847	0.131891366068956	0.189505071230392	0.287013582781037	0.147953995346667	0.051792736024643	0.0840307114320179	0.16939131231434	0.0152000420941887	0.0844533485673928	0	0	0.0152000420941887	0	0.112755517382083	0.0375362255270639	0.0375362255270639	0.0365926939304543	0.083269439162455	0.0406995115759192	0.0278645644880862	0.112755517382083	0	0.083269439162455	0.083269439162455
"Meliphaga_sp1_M_SD_018"	0.660170313314372	0.190024127473759	0.222076595744519	0.306749809707927	0.515516503804675	0.113850857328549	0.552533563478721	0.033828471044779	0.0881966691981366	0.496210266361233	0.39617645221344	0.0728300900523942	0.496210266361233	0.0140054179484754	0.0496312315302289	0.0701795576608044	0.0140054179484754	0	0.0433339035811746	0	0.0496312315302289	0.0140054179484754	0	0.0433339035811746	0.0433339035811746	0	0.108104392854532	0.108104392854532	0.0347993481601429	0.385190254054885	0.386020689679558	1.96830072323289	0.0622463019932239	0.360347976181775	0.142622203177295	0.126948227883406	0.0577431628940183	0.0674667465602427	0.0773318848003176	0.0857009725953504	0.155954572579565	0.0345802148457741	0.0585869307309052	0.224291874952237	0.0101485413134337	0.0333114893616779	0	0	0.0101485413134337	0	0.046012471456189	0.223294619862555	0.223294619862555	0.0244316735323404	0.0848790402832764	0.0327735405235774	0.165760069043616	0.046012471456189	0	0.0848790402832764	0.0848790402832764
"Rhyticeros_plicatus"	0.231479668818663	1.19674665325569	0.314166709118101	0.0667581900433138	0.133970057251896	0.170249024511088	0.0262103021004828	0.21304720640376	0.0319534562444335	0.0235385175604628	0.0232120323215035	0.0788484071646102	0.0235385175604628	0.66145266507162	0.020976703527012	0.0182379405670648	0.66145266507162	0	0.0469148022629431	0	0.020976703527012	0.66145266507162	0	0.0469148022629431	0.0469148022629431	0	0.00512810258487707	0.00512810258487707	0.00757340811415745	0.417020464559494	0.163152138543427	0.0933694529898359	2.93978962254053	0.0170936752829236	0.230754104920132	0.0751893176586676	0.200992433214875	0.0981997137210415	0.0168297958092388	0.0243927838164921	0.0405287568156995	0.217781588768288	0.204942134200486	0.0204591430511737	0.063914161921128	0.0471250063677151	0	0	0.063914161921128	0	0.0100137285064971	0.0105923329022083	0.0105923329022083	0.15386742684716	0.0297616717052567	0.0354817832240746	0.00786309063014484	0.0100137285064971	0	0.0297616717052567	0.0297616717052567
"Cicinnurus_magnificus"	0.241722246534961	0.0695775893923445	0.0813136436818826	0.112316854653024	0.188757059977301	0.0416866442618773	1.42281538125747	0.0123863400896262	0.0322933288357701	0.181688055217702	0.145060539866597	0.0266668352510801	0.181688055217701	0.00512810258487707	0.0181725420574475	0.0256963392574141	0.00512810258487707	0	0.0158667669743926	0	0.0181725420574475	0.00512810258487707	0	0.0158667669743926	0.0158667669743926	0	0.930550835463417	0.930550835463417	0.0127418280488725	0.141037928661268	0.141341993780147	0.720695952363549	0.0227915670438981	3.10183611821139	0.0522213111715074	0.0464822640744774	0.0211427366170124	0.0247030398308456	0.0283151734419389	0.0313795261740502	0.057102976127587	0.0126615920916179	0.0214516833432932	0.0821247711379225	0.00371590202688785	0.0121970465522824	0	0	0.00371590202688785	0	0.0168475281979537	0.0817596248479657	0.0817596248479657	0.00894569006473	0.031078574554495	0.012000075862986	0.426844614377239	0.0168475281979537	0	0.031078574554495	0.031078574554495
"Oriolus_szalayi"	0.904855662374322	0.93925467150824	0.866933719297316	0.196126969740727	0.269731754018258	0.226401495523931	0.0800726771296447	0.16720797448828	0.0934585767468209	0.0719103545431738	0.0702510738692006	0.128601999319268	0.0719103545431738	0.0692262314760396	0.0612946444980906	0.0367197850008049	0.0692262314760396	0	0.0765181895949646	0	0.0612946444980906	0.0692262314760396	0	0.0765181895949646	0.0765181895949646	0	0.0156663933514522	0.0156663933514522	0.0222496982478976	0.680161685288574	0.476736123874038	0.285244406354589	0.307672139893509	0.0522213111715074	1.36713995796521	0.116472164380466	0.2508013728028	0.197960506551777	0.0494437738842169	0.0714754049971785	0.0815995222240108	0.170923707254686	0.188681763565381	0.0610320287022494	0.0501623923464841	0.130040057894597	0	0	0.050162392346484	0	0.0294190454611091	0.0323596595444282	0.0323596595444282	0.120761314908202	0.116338585162413	0.0578708996936707	0.0240218031388934	0.0294190454611091	0	0.116338585162413	0.116338585162413
"Ailuroedus_buccoides"	0.36006896389799	0.45907255614931	0.462600340906971	0.203334672006169	0.978267410891715	0.986597999590544	0.106909207371298	0.0817250045013057	0.0936512608027462	0.0960112647857695	0.0888423735522874	0.108525425804131	0.0960112647857695	0.0338351929464004	0.0609617901297737	0.133175899633998	0.0338351929464004	0	0.0645726283534577	0	0.0609617901297737	0.0338351929464004	0	0.0645726283534577	0.0645726283534577	0	0.0209170188335149	0.0209170188335149	0.0230673787570023	0.573978918697402	0.474147256564907	0.380844683650219	0.150378635317335	0.0697233961117162	0.174708246570699	1.47206753383767	0.1284136654981	0.365369451013209	0.0512608416822274	0.0726432681621611	0.295946443631107	0.0835411157124458	0.355003014239217	0.0704792688994547	0.0245175013503917	0.0693900511360456	0	0	0.0245175013503917	0	0.0305002008009253	0.0432050691535963	0.0432050691535963	0.0590236143620541	0.0462945810725988	0.0488364416118588	0.0320727622113895	0.0305002008009253	0	0.0462945810725988	0.0462945810725988
"Coracina_boyeri"	0.414854294600689	1.22717046723971	1.1005639321648	0.167457745614139	0.249768175305067	0.278184646477292	0.0486282942191285	0.218463313948168	0.0824753817592296	0.043671299667745	0.0467558885658466	0.130293830735163	0.043671299667745	0.0904465949466938	0.0544707191240312	0.0340020541171604	0.0904465949466938	0	0.0775248292874222	0	0.0544707191240312	0.0904465949466938	0	0.0775248292874222	0.0775248292874222	0	0.00951423147765558	0.00951423147765558	0.0189973072755536	0.689109593665975	0.423661148742465	0.173229488682055	0.40198486642975	0.0317141049255186	0.3762020592042	0.1284136654981	1.3228636498984	0.248539983767907	0.0422162383901191	0.0622325836337741	0.0755601202603564	0.223318054258127	0.241234454016865	0.0461588116967518	0.0655389941844505	0.16508458982472	0	0	0.0655389941844504	0	0.0251186618421208	0.0196520848504852	0.0196520848504852	0.157779060073677	0.0533384093058029	0.0586322238308235	0.0145884882657386	0.0251186618421208	0	0.0533384093058029	0.0533384093058029
"Coracina_schisticeps"	0.376450480464781	0.59956380766347	1.14302138997927	0.183623766948962	0.371704151782281	0.994875678974661	0.0568169916109449	0.10673553499064	0.0899632840126462	0.0510252705077466	0.0536108341331212	0.112563036087389	0.0510252705077466	0.0441898711744687	0.0593511147310304	0.0506017416712014	0.0441898711744687	0	0.0669750064719966	0	0.0593511147310304	0.0441898711744687	0	0.0669750064719966	0.0669750064719966	0	0.0111163679238805	0.0111163679238805	0.0208312676790839	0.595333390862192	0.461619781241348	0.202400239680728	0.196399427442083	0.0370545597462684	0.296940759827665	0.365369451013209	0.248539983767907	1.46991591218929	0.0462917059535198	0.068027042848035	0.112448314824892	0.10910743576821	0.375549478963416	0.0516684404022488	0.0320206604971919	0.17145320849689	0	0	0.0320206604971919	0	0.0275435650423443	0.022961371728486	0.022961371728486	0.0770867752710176	0.0484007760597576	0.0506533662393251	0.0170450974832835	0.0275435650423443	0	0.0484007760597576	0.0484007760597576
"Ducula_rufigaster"	0.24849550783716	0.102755253301963	0.193365657865778	1.94973620652479	0.188744357825413	0.0576228575788437	0.0651248989164595	0.0182926934449649	0.271955455791975	0.0584862994288116	0.208660240878453	0.0334550231893886	0.0584862994288116	0.00757340811415744	0.0852772820536763	0.0256946100569049	0.00757340811415744	0	0.0199057387976862	0	0.0852772820536763	0.00757340811415744	0	0.0199057387976862	0.0199057387976862	0	0.0127418280488725	0.0127418280488725	0.977491082252812	0.176939900423877	0.663267749306372	0.231995654400953	0.0336595916184775	0.0424727601629084	0.0741656608263254	0.0512608416822274	0.0422162383901191	0.0462917059535198	2.17220240500625	0.414840386085107	0.0570991334597887	0.0186991977437419	0.0304982469839055	0.386357539374023	0.00548780803348947	0.0290048486798666	0	0	0.00548780803348947	0	0.292460430978719	0.0263188347429653	0.0263188347429653	0.0132113897102524	0.0319494224362063	0.0150547604352248	0.0195374696749378	0.292460430978719	0	0.0319494224362063	0.0319494224362063
"Ducula_zoeae"	0.349848518926617	0.148931496746249	0.287228322252185	1.64553353147092	0.265002631399744	0.0831426483673573	0.0721729102003155	0.0265130796405411	0.865491693574613	0.0648158616267356	0.187635048328771	0.0479254156825703	0.0648158616267356	0.0109767527174215	0.129156112251467	0.0360759884762676	0.0109767527174215	0	0.0285156223311293	0	0.129156112251467	0.0109767527174215	0	0.0285156223311293	0.0285156223311293	0	0.0141207867783226	0.0141207867783226	0.186678173738298	0.253472198498927	1.00454753973363	0.257102917786051	0.0487855676329842	0.0470692892610753	0.107213107495768	0.0726432681621611	0.0622325836337741	0.0680270428480351	0.414840386085107	1.63630129182921	0.0801688632805947	0.0271022591881086	0.0440911298061535	0.331265801468586	0.00795392389216232	0.0430842483378278	0	0	0.00795392389216231	0	0.246830029720639	0.029167137732031	0.029167137732031	0.0191483352959463	0.0449805238619936	0.0215664370571566	0.0216518730600946	0.246830029720639	0	0.0449805238619936	0.0449805238619936
"Melanocharis_nigra"	0.364304601699577	0.247450576335854	0.291633641066882	0.226493229390495	1.26246208314582	0.229010895549532	0.13133684509345	0.0440516410619873	0.102655286382268	0.117948836404713	0.107169718676693	0.108168438365859	0.117948836404713	0.0182379405670648	0.0665792979060001	0.92816710711733	0.0182379405670648	0	0.0643602208276858	0	0.0665792979060001	0.0182379405670648	0	0.0643602208276858	0.0643602208276858	0	0.0256963392574142	0.0256963392574142	0.0256946100569049	0.572090851801652	0.517838983713334	0.467863717738696	0.0810575136313991	0.0856544641913805	0.122399283336016	0.295946443631107	0.0755601202603564	0.112448314824892	0.0570991334597887	0.0801688632805947	2.06259357137184	0.0450305664189203	0.100518342765184	0.0822003578130863	0.0132154923185962	0.0437450461600322	0	0	0.0132154923185962	0	0.0339739844085743	0.053076976382121	0.053076976382121	0.0318150741003241	0.0468391630756599	0.0486757972646363	0.0394010535280351	0.0339739844085743	0	0.0468391630756599	0.0468391630756599
"Pitohui_kirhocephalus"	0.257191718185905	1.32967758920194	0.349063380500142	0.0741734843835096	0.148851038995875	0.189159762310627	0.0291216618107211	1.62132721917661	0.0355027478457382	0.0261531036648712	0.0257903534501382	0.0876066456219716	0.0261531036648712	0.0980017149457296	0.0233067312110893	0.0202637548885141	0.0980017149457296	0	0.0521259541450731	0	0.0233067312110893	0.0980017149457296	0	0.0521259541450731	0.0521259541450731	0	0.00569771644122803	0.00569771644122803	0.00841463898468386	0.463341814622872	0.18127457608625	0.103740644537322	0.435563177536576	0.0189923881374268	0.25638556088203	0.0835411157124458	0.223318054258127	0.10910743576821	0.0186991977437419	0.0271022591881086	0.0450305664189203	1.65735671293609	0.227706475876294	0.0227316817100886	0.486398165752983	0.0523595070750213	0	0	0.486398165752982	0	0.0111260226575264	0.011768896649192	0.011768896649192	0.170958547183106	0.0330675066239021	0.0394229905298872	0.00873649854321632	0.0111260226575264	0	0.0330675066239021	0.0330675066239021
"Ptilinopus_pulchellus"	0.325019265909393	1.25128558603519	0.535699191129886	0.120976379702825	0.332268966362691	0.983982000979777	0.0493388716895744	0.222756335096375	0.0576548285571772	0.0443094434099283	0.0432978363120352	0.106061204600664	0.0443094434099283	0.0922239603902189	0.0378138201444081	0.0452332542443327	0.0922239603902189	0	0.063106416737395	0	0.0378138201444081	0.0922239603902189	0	0.063106416737395	0.063106416737395	0	0.00965325750448194	0.00965325750448194	0.0137242111427575	0.560945926554622	0.294107490012063	0.175760792192716	0.409884268400973	0.0321775250149398	0.283022645348072	0.355003014239217	0.241234454016865	0.375549478963416	0.0304982469839055	0.0440911298061535	0.100518342765184	0.227706475876294	1.45607417564131	0.0376304832958396	0.0668269005289125	0.0803548786694828	0	0	0.0668269005289125	0	0.0181464569554238	0.0199392495344677	0.0199392495344677	0.160879575347382	0.0417881913312076	0.0477275420702987	0.0148016615068723	0.0181464569554238	0	0.0417881913312076	0.0417881913312076
"Ptilinopus_rivoli"	0.353027354995951	0.124914434517999	0.200655896010537	1.53255157285029	0.271717849437702	0.0719001866688944	0.188886973617222	0.0222375147163911	0.225295701202317	0.169632510468079	0.820537397988591	0.0434530809194935	0.169632510468079	0.00920661437302814	0.076226090541453	0.0369901610158888	0.00920661437302814	0	0.0258545831470986	0	0.076226090541453	0.00920661437302814	0	0.0258545831470986	0.0258545831470986	0	0.0369561470120651	0.0369561470120651	0.17386089271831	0.229818516863099	0.59286959310019	0.672875624856712	0.0409182861023473	0.123187156706884	0.091548043053374	0.0704792688994546	0.0461588116967518	0.0516684404022488	0.386357539374022	0.331265801468586	0.0822003578130863	0.0227316817100886	0.0376304832958396	1.59912456502241	0.00667125441491732	0.0300983844015805	0	0	0.00667125441491732	0	0.229882735927543	0.0763346297106354	0.0763346297106354	0.0160604272951713	0.0453892313566222	0.0195538864137721	0.0566660920851665	0.229882735927543	0	0.0453892313566222	0.0453892313566222
"Cacatua_galerita"	0.15096035632651	0.780462932792441	0.204885027684866	0.0435366103990165	0.0873690881062748	0.111028556138847	0.0170931493236841	2.90817032429931	0.0208385693877159	0.0153507347598157	0.0151378161555159	0.051421291995505	0.0153507347598157	0.0575227457290152	0.0136800378847698	0.0118939430867366	0.0575227457290152	0	0.0305956687373255	0	0.0136800378847698	0.0575227457290152	0	0.0305956687373255	0.0305956687373255	0	0.00334431182419906	0.00334431182419906	0.00493902723014053	0.271961499887338	0.106400294659321	0.0608912478806022	0.255656647684512	0.0111477060806635	0.150487177039452	0.0490350027007834	0.131077988368901	0.0640413209943839	0.0109756160669789	0.0159078477843246	0.0264309846371924	0.972796331505965	0.133653801057825	0.0133425088298346	1.87245109728979	0.0307327541527299	0	0	0.872451097289794	0	0.00653049155985247	0.00690783064191706	0.00690783064191706	0.100345234216171	0.0194091886705512	0.0231395813979773	0.00512794479710523	0.00653049155985247	0	0.0194091886705512	0.0194091886705512
"Coracina_melaena"	0.466285509156078	0.575448688867988	1.70788613101418	0.230105132860275	0.289203360724658	0.289078324472177	0.0561064141404991	0.102442513842433	0.114783837214699	0.0503871267655633	0.0570688863869326	0.136795662221889	0.0503871267655633	0.0424125057309436	0.0760080137106536	0.039370541544029	0.0424125057309436	0	0.0813934190220238	0	0.0760080137106536	0.0424125057309436	0	0.0813934190220238	0.0813934190220238	0	0.0109773418970542	0.0109773418970542	0.02610436381188	0.723497057973545	0.59117343997175	0.199868936170068	0.188500025470861	0.0365911396568472	0.390120173683792	0.138780102272091	0.330169179649439	0.34290641699378	0.0580096973597333	0.0861684966756557	0.0874900923200645	0.104719014150043	0.160709757338966	0.060196768803161	0.0307327541527299	1.25618291965213	0	0	0.0307327541527299	0	0.0345157699290413	0.0226742070445035	0.0226742070445035	0.0739862599973128	0.0599509940343529	0.06155804799985	0.0168319242421497	0.0345157699290413	0	0.0599509940343529	0.0599509940343529
"Cracticus_cassicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyclopsittaca_gulielmiterti"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dicrurus_hottentottus"	0.15096035632651	0.780462932792441	0.204885027684866	0.0435366103990165	0.0873690881062748	0.111028556138846	0.0170931493236841	2.90817032429931	0.0208385693877159	0.0153507347598157	0.0151378161555159	0.051421291995505	0.0153507347598157	0.0575227457290152	0.0136800378847698	0.0118939430867366	0.0575227457290152	0	0.0305956687373255	0	0.0136800378847698	0.0575227457290152	0	0.0305956687373255	0.0305956687373255	0	0.00334431182419906	0.00334431182419906	0.00493902723014053	0.271961499887338	0.106400294659321	0.0608912478806022	0.255656647684512	0.0111477060806635	0.150487177039452	0.0490350027007834	0.131077988368901	0.0640413209943839	0.0109756160669789	0.0159078477843246	0.0264309846371924	0.972796331505965	0.133653801057825	0.0133425088298346	0.872451097289794	0.0307327541527299	0	0	1.87245109728979	0	0.00653049155985247	0.00690783064191706	0.00690783064191706	0.100345234216171	0.0194091886705512	0.0231395813979773	0.00512794479710523	0.00653049155985247	0	0.0194091886705512	0.0194091886705512
"Glycichaera_fallax"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0
"Gymnophaps_albertisii"	0.29570965432622	0.122278751429336	0.230105132860275	2.3201860857645	0.224605785812241	0.068571200518824	0.0774986297105868	0.0217683051995082	0.32362699239245	0.0695986963202859	0.248305686645359	0.0398114775953724	0.0695986963202859	0.00901235565584736	0.101479965643875	0.0305765859677169	0.00901235565584736	0	0.0236878291692466	0	0.101479965643875	0.00901235565584736	0	0.0236878291692466	0.0236878291692466	0	0.0151627753781583	0.0151627753781583	0.263214387880847	0.210558481504414	0.789288621674582	0.276074828737134	0.0400549140259883	0.050542584593861	0.0882571363833272	0.0610004016018506	0.0502373236842417	0.0550871300846885	0.584920861957437	0.493660059441277	0.0679479688171485	0.0222520453150529	0.0362929139108476	0.459765471855087	0.00653049155985247	0.0345157699290413	0	0	0.00653049155985247	0	1.34802791286468	0.0313194133441286	0.0313194133441286	0.0157215537552004	0.0380198126990855	0.0179151649179176	0.023249588913176	0.348027912864675	0	0.0380198126990855	0.0380198126990855
"Macropygia_amboinensis"	0.44935962502911	0.129344153994743	0.15116138029669	0.208796088960858	0.350897788304022	0.077495121374895	0.376094274300642	0.0230261021397235	0.0600330269331854	0.337756567859327	0.269666324615871	0.0495734226407053	1.85036160987613	0.00953309961198745	0.0337826029743575	0.0477692787439089	0.00953309961198745	0	0.0294961864712197	0	0.0337826029743575	0.00953309961198745	0	0.0294961864712197	0.0294961864712197	0	0.0735836623631691	0.0735836623631691	0.0236869512686687	0.262188324188619	0.262753578689447	1.33976771917533	0.0423693316088331	0.245278874543897	0.0970789786332847	0.0864101383071925	0.0393041697009705	0.045922743456972	0.0526376694859305	0.0583342754640621	0.106153952764242	0.0235377932983841	0.0398784990689355	0.152669259421271	0.00690783064191706	0.0226742070445035	0	0	0.00690783064191706	0	0.0313194133441286	1.83266272444426	0.151990455536697	0.016629962656467	0.0577748089323142	0.0223080401883174	0.112828282290193	0.0313194133441286	0	0.0577748089323142	0.0577748089323142
"Melilestes_megarhycus"	0.449359625029111	0.129344153994743	0.15116138029669	0.208796088960858	0.350897788304022	0.077495121374895	0.376094274300642	0.0230261021397235	0.0600330269331854	1.85036160987613	0.269666324615871	0.0495734226407053	0.337756567859327	0.00953309961198745	0.0337826029743575	0.0477692787439089	0.00953309961198745	0	0.0294961864712197	0	0.0337826029743575	0.00953309961198745	0	0.0294961864712197	0.0294961864712197	0	0.0735836623631691	0.0735836623631691	0.0236869512686687	0.262188324188619	0.262753578689447	1.33976771917533	0.0423693316088331	0.245278874543897	0.0970789786332847	0.0864101383071925	0.0393041697009705	0.045922743456972	0.0526376694859305	0.0583342754640621	0.106153952764242	0.0235377932983841	0.0398784990689355	0.152669259421271	0.00690783064191706	0.0226742070445035	0	0	0.00690783064191706	0	0.0313194133441286	0.151990455536697	1.83266272444426	0.016629962656467	0.0577748089323142	0.0223080401883174	0.112828282290193	0.0313194133441286	0	0.0577748089323142	0.0577748089323142
"Microdynamis_parva"	0.363423080045301	1.87889224561143	0.493241733315418	0.104810358368003	0.210332989885476	0.267290968482408	0.041150174297758	0.334484114053903	0.0501669263037605	0.0369554725699266	0.0364428907447605	0.123791999248438	0.0369554725699266	0.138480684162444	0.0329334245374088	0.0286335666902917	0.138480684162444	0	0.0736562395528206	0	0.0329334245374088	0.138480684162444	0	0.0736562395528206	0.0736562395528206	0	0.008051121058257	0.008051121058257	0.0118902507392272	0.654722129358406	0.25614885751318	0.146590041194042	0.61546970738864	0.02683707019419	0.362283944724607	0.118047228724108	0.315558120147354	0.154173550542035	0.0264227794205049	0.0382966705918926	0.0636301482006483	0.341917094366212	0.321759150694764	0.0321208545903426	0.100345234216171	0.0739862599973127	0	0	0.100345234216171	0	0.0157215537552004	0.016629962656467	0.016629962656467	1.24157186015004	0.046725824577253	0.0557063996617971	0.0123450522893274	0.0157215537552004	0	0.046725824577253	0.046725824577253
"Mino_dumonti"	1.88485839792159	0.363423080045301	0.399673293562352	0.253465417993903	0.309658911444641	0.122835193617208	0.142961442950677	0.0646972955685041	0.115424966722004	0.128388464294032	0.117241444475909	0.125218336487478	0.128388464294032	0.026785504534731	0.0749424952462095	0.0421552467680939	0.026785504534731	0	0.0745049102100494	0	0.0749424952462095	0.026785504534731	0	0.0745049102100494	0.0745049102100494	0	0.0279707170990455	0.0279707170990455	0.0287544801925857	0.662265868533772	0.582886074137185	0.509274241699659	0.119046686821027	0.0932357236634851	0.349015755487239	0.0925891621451976	0.106676818611606	0.0968015521195152	0.0638988448724126	0.0899610477239871	0.0936783261513198	0.0661350132478042	0.0835763826624153	0.0907784627132445	0.0194091886705512	0.0599509940343529	0	0	0.0194091886705512	0	0.0380198126990855	0.0577748089323142	0.0577748089323142	0.046725824577253	1.24233893687563	0.0563482514193651	0.0428884328852031	0.0380198126990855	0	0.242338936875633	0.242338936875633
