"Miconia_argentea"	"Miconia_lacera"	"Miconia_minutiflora"	"Miconia_impetiolaris"	"Pipra_mentalis"	"Pipra_coronata"	"Catharus_ustulatus"	"Tachyphonus_luctuosus"	"Eucometis_penicillata"	"Euphonia_fulvicrissa"	"Manacus_vitellinus"	"Mionectes_oleagineus"	"Catharus_minimus"	"Dendroica_pensylvanica"	"Catharus_fuscescens"	"Dendroica_striata"	"Empidonax_virescens"	"Habia_fuscicauda"	"Leptotila_cassinii"	"Oryzoborus_angolensis"	"Ramphocelus_dimidiatus"	"Schiffornis_turdinus"	"Seiurus_aurocapillus"
"Catharus_minimus"	1.22868082176431	1.74328406793742	1.12410494867001	0.640772266891425	0.557845656017893	0.557845656017893	0.46172981598418	0.0850625184298367	0.181178358463551	0.174328406793742	0.355506765257292	0.383517249224152	1.37666729755434	0.0850625184298367	0.174328406793742	0.0850625184298367	0.174328406793742	0.0850625184298367	0.0850625184298367	0.0850625184298367	0.0850625184298367	0.0961158400337138	0.174328406793742
"Dendroica_pensylvanica"	2.78973456541776	0.787369299751718	0.507711704913898	0.652026535179783	0.461064487050178	0.461064487050178	0.363260506773211	0.193135469913537	0.290939450190505	0.0787369299751717	0.369676380165676	0.382327557075006	0.170125036859673	1.19313546991354	0.0787369299751717	0.193135469913537	0.0787369299751717	0.193135469913537	0.193135469913537	0.193135469913537	0.193135469913537	0.0978039802769674	0.0787369299751717
"Catharus_fuscescens"	1.13731121075248	2.40621010593816	0.600198905520377	0.593121883052141	0.516362026020477	0.516362026020477	0.427393743562656	0.0787369299751717	0.167705212432993	0.240621010593816	0.408326223026809	0.275741015426661	0.348656813587484	0.0787369299751718	1.24062101059382	0.0787369299751718	0.240621010593816	0.0787369299751718	0.0787369299751717	0.0787369299751717	0.0787369299751717	0.0889682824578211	0.240621010593816
"Dendroica_striata"	2.78973456541776	0.787369299751718	0.507711704913898	0.652026535179783	0.461064487050178	0.461064487050178	0.363260506773211	0.193135469913537	0.290939450190505	0.0787369299751717	0.369676380165676	0.382327557075006	0.170125036859673	0.193135469913537	0.0787369299751717	1.19313546991354	0.0787369299751717	0.193135469913537	0.193135469913537	0.193135469913537	0.193135469913537	0.0978039802769674	0.0787369299751717
"Empidonax_virescens"	1.13731121075248	2.40621010593816	0.600198905520377	0.593121883052141	0.516362026020477	0.516362026020477	0.427393743562656	0.0787369299751717	0.167705212432993	0.240621010593816	0.408326223026809	0.275741015426661	0.348656813587484	0.0787369299751717	0.240621010593816	0.0787369299751717	1.24062101059382	0.0787369299751717	0.0787369299751717	0.0787369299751717	0.0787369299751717	0.0889682824578212	0.240621010593816
"Habia_fuscicauda"	2.78973456541776	0.787369299751718	0.507711704913898	0.652026535179783	0.461064487050178	0.461064487050178	0.363260506773211	0.193135469913537	0.290939450190505	0.0787369299751717	0.369676380165676	0.382327557075006	0.170125036859673	0.193135469913537	0.0787369299751717	0.193135469913537	0.0787369299751718	1.19313546991354	0.193135469913537	0.193135469913537	0.193135469913537	0.0978039802769674	0.0787369299751717
"Leptotila_cassinii"	2.78973456541776	0.787369299751718	0.507711704913898	0.652026535179783	0.461064487050178	0.461064487050178	0.363260506773211	0.193135469913537	0.290939450190505	0.0787369299751717	0.369676380165676	0.382327557075006	0.170125036859673	0.193135469913537	0.0787369299751717	0.193135469913537	0.0787369299751717	0.193135469913537	1.19313546991354	0.193135469913537	0.193135469913537	0.0978039802769674	0.0787369299751717
"Oryzoborus_angolensis"	2.78973456541776	0.787369299751718	0.507711704913898	0.652026535179783	0.461064487050178	0.461064487050178	0.363260506773211	0.193135469913537	0.290939450190505	0.0787369299751717	0.369676380165676	0.382327557075006	0.170125036859673	0.193135469913537	0.0787369299751717	0.193135469913537	0.0787369299751717	0.193135469913537	0.193135469913537	1.19313546991354	0.193135469913537	0.0978039802769674	0.0787369299751717
"Ramphocelus_dimidiatus"	2.78973456541776	0.787369299751718	0.507711704913898	0.652026535179783	0.461064487050178	0.461064487050178	0.363260506773211	0.193135469913537	0.290939450190505	0.0787369299751717	0.369676380165676	0.382327557075006	0.170125036859673	0.193135469913537	0.0787369299751717	0.193135469913537	0.0787369299751717	0.193135469913537	0.193135469913537	0.193135469913537	1.19313546991354	0.0978039802769674	0.0787369299751717
"Schiffornis_turdinus"	1.4127241595562	0.889682824578212	0.573685542275591	1.86074957885316	0.569148097172369	0.569148097172369	0.290035660344395	0.0978039802769674	0.376916417104941	0.0889682824578212	0.465884699562762	0.480179814714548	0.192231680067428	0.0978039802769674	0.0889682824578212	0.0978039802769674	0.0889682824578212	0.0978039802769674	0.0978039802769674	0.0978039802769674	0.0978039802769674	1.27911243682797	0.0889682824578212
"Seiurus_aurocapillus"	1.13731121075248	2.40621010593816	0.600198905520377	0.593121883052141	0.516362026020477	0.516362026020477	0.427393743562656	0.0787369299751717	0.167705212432993	0.240621010593816	0.408326223026809	0.275741015426661	0.348656813587484	0.0787369299751718	0.240621010593816	0.0787369299751717	0.240621010593816	0.0787369299751718	0.0787369299751718	0.0787369299751717	0.0787369299751717	0.0889682824578211	1.24062101059382
