"Acrocomia_aculeata"	"Agonandra_brasiliensis"	"Alibertia_sessilis"	"Anonna_dioica"	"Attalea_phalerata"	"Bactris_glaucescens"	"Byrsonima_orbignyana"	"Byrsonima_verbascifolia"	"Caryocar_brasiliense"	"Cecropia_pachystachia"	"Copernicia_alba"	"Couepia_uiti"	"Curatella_americana"	"Diospyros_hispida"	"Dipteryx_alata"	"Doliocarpus_dentatus"	"Dulacia_egleri"	"Enterolobium_contortisiliquum"	"Eugenia_dysenterica"	"Ficus_gomelleira"	"Ficus_pertusa"	"Garcinia_brasiliensis"	"Genipa_americana"	"Guazuma_ulmifolia"	"Hancornia_speciosa"	"Hymenaea_stigonocarpa"	"Inga_laurina"	"Licania_parvifolia"	"Melicoccus_lepidopetalus"	"Mouriri_elliptica"	"Ocotea_diospyrifolia"	"Pouteria_gardneri"	"Pouteria_ramiflora"	"Protium_heptaphyllum"	"Psidium_nutans"	"Psittacanthus_calyculatus"	"Psittacanthus_cordatus"	"Rhamnidium_elaeocarpum"	"Salacia_elliptica"	"Sterculia_apetala"	"Swartzia_jorori"	"Syagrus_flexuosa"	"Tocoyena_formosa"	"Vitex_cymosa"	"Zanthoxyllum_rigidum"	"Aburria_pipile"	"Agouti_paca"	"Alouatta_caraya"	"Aratinga_aurea"	"Aratinga_leucophthalmus"	"Brotogeris_versicolurus"	"Casiornis_rufa"	"Cerdocyon_thous"	"Columba_sp."	"Crax_fasciolata"	"Crypturellus_sp."	"Cyanocorax_chrysops"	"Cyanocorax_cyanomelas"	"Dasyprocta_sp."	"Euphractus_sexcintus"	"Geochelone_carbonaria"	"Gnorimopsar_chopi"	"Guira_guira"	"Icterus_croconotus"	"Mazama_sp."	"Myiarchus_ferox"	"Myiodynastes_maculatus"	"Nasua_nasua"	"Ortalis_canicollis"	"Paroaria_coronata"	"Pecari_tajacu"	"Piaractus_mesopotamicus"	"Pitangus_sulphuratus"	"Procyon_cancrivorus"	"Psarocolius_decumanus"	"Pteroglossus_castanotis"	"Ramphastos_toco"	"Ramphocelus_carbo"	"Rhea_americana"	"Saltator_coerulescens"	"Sus_scrofa"	"Tachyphonus_rufus"	"Tapirus_terrestris"	"Tayassu_pecari"	"Thraupis_palmerum"	"Thraupis_sayaca"	"Tityra_cayana"	"Trogon_curucui"	"Turdus_rufiventris"	"Turdus_sp."	"Tyrannus_melancholicus"
"Cerdocyon_thous"	0	0.00714285714285714	0.00714285714285714	0.00714285714285714	0	0	0.00714285714285714	0.00714285714285714	0	0	0	0.00714285714285714	0	0.00714285714285714	0	0	0	0	0	0	0	0	0.00714285714285714	0.00714285714285714	0.00714285714285714	0.00714285714285714	0	0	0	0	0	0	0.00714285714285714	0	0.00714285714285714	0	0	0	0.00714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Columba_sp."	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0.0333333333333333	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crax_fasciolata"	0	0	0.0142857142857143	0	0	0	0.0142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142857142857143	0.0142857142857143	0.0142857142857143	0	0	0	0	0	0.0142857142857143	0	0	0	0	0.0142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crypturellus_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyanocorax_chrysops"	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyanocorax_cyanomelas"	0	0	0	0	0	0	0	0	0	0.0125	0.0125	0	0.0125	0	0	0.0125	0	0	0	0	0.0125	0	0.0125	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dasyprocta_sp."	0.00625	0	0	0	0.00625	0	0.00625	0	0.00625	0	0	0	0	0	0	0	0.00625	0.00625	0	0.00625	0	0.00625	0	0.00625	0.00625	0	0	0	0.00625	0	0	0	0	0.00625	0.00625	0	0	0	0.00625	0.00625	0	0	0	0.00625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Euphractus_sexcintus"	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Geochelone_carbonaria"	0.00714285714285714	0.00714285714285714	0.00714285714285714	0.00714285714285714	0	0	0.00714285714285714	0	0	0	0	0	0	0	0	0	0	0	0.00714285714285714	0	0	0	0.00714285714285714	0	0.00714285714285714	0	0	0	0	0.00714285714285714	0	0.00714285714285714	0	0.00714285714285714	0.00714285714285714	0	0	0	0	0	0	0.00714285714285714	0	0.00714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gnorimopsar_chopi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Guira_guira"	0	0	0	0	0	0	0	0	0	0	0.05	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Icterus_croconotus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mazama_sp."	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0.0166666666666667	0	0.0166666666666667	0	0	0	0	0.0166666666666667	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Myiarchus_ferox"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Myiodynastes_maculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nasua_nasua"	0.00625	0.00625	0	0	0.00625	0	0.00625	0	0	0	0	0.00625	0	0	0.00625	0	0	0	0	0	0.00625	0.00625	0.00625	0.00625	0.00625	0	0	0	0.00625	0.00625	0	0.00625	0	0	0.00625	0	0	0	0	0	0	0	0	0.00625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ortalis_canicollis"	0	0	0	0	0	0	0.00833333333333333	0	0	0.00833333333333333	0.00833333333333333	0	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0.00833333333333333	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0	0	0.00833333333333333	0.00833333333333333	0	0	0	0	0	0.00833333333333333	0	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paroaria_coronata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pecari_tajacu"	0	0	0.0111111111111111	0	0	0	0.0111111111111111	0	0	0	0	0	0	0	0	0	0	0.0111111111111111	0.0111111111111111	0.0111111111111111	0	0	0	0.0111111111111111	0.0111111111111111	0	0	0	0.0111111111111111	0.0111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Piaractus_mesopotamicus"	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pitangus_sulphuratus"	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0.0166666666666667	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0.0166666666666667	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Procyon_cancrivorus"	0	0	0.02	0	0.02	0	0.02	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psarocolius_decumanus"	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0.0166666666666667	0	0	0.0166666666666667	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteroglossus_castanotis"	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ramphastos_toco"	0	0	0	0	0	0	0	0	0	0.0111111111111111	0.0111111111111111	0	0.0111111111111111	0	0	0	0	0	0	0	0.0111111111111111	0	0.0111111111111111	0	0	0	0	0	0	0	0.0111111111111111	0	0	0.0111111111111111	0	0	0	0.0111111111111111	0	0.0111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ramphocelus_carbo"	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0.0166666666666667	0	0	0	0	0.0166666666666667	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhea_americana"	0.00769230769230769	0.00769230769230769	0	0	0.00769230769230769	0.00769230769230769	0.00769230769230769	0	0	0	0.00769230769230769	0	0	0	0.00769230769230769	0	0	0	0	0	0.00769230769230769	0	0	0	0.00769230769230769	0	0	0	0	0	0	0.00769230769230769	0	0	0.00769230769230769	0	0	0	0	0	0	0	0.00769230769230769	0.00769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Saltator_coerulescens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sus_scrofa"	0.00434782608695652	0.00434782608695652	0.00434782608695652	0.00434782608695652	0.00434782608695652	0.00434782608695652	0.00434782608695652	0	0	0	0.00434782608695652	0.00434782608695652	0	0.00434782608695652	0.00434782608695652	0	0	0	0	0.00434782608695652	0.00434782608695652	0.00434782608695652	0.00434782608695652	0.00434782608695652	0.00434782608695652	0	0	0	0.00434782608695652	0	0	0.00434782608695652	0.00434782608695652	0	0.00434782608695652	0	0	0	0	0	0	0.00434782608695652	0	0.00434782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachyphonus_rufus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tapirus_terrestris"	0.005	0	0.005	0.005	0.005	0.005	0	0.005	0	0	0.005	0.005	0	0.005	0.005	0	0	0	0	0.005	0	0.005	0	0.005	0.005	0	0	0	0.005	0	0	0	0.005	0	0.005	0	0	0	0.005	0	0	0.005	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tayassu_pecari"	0	0.00588235294117647	0.00588235294117647	0.00588235294117647	0.00588235294117647	0.00588235294117647	0.00588235294117647	0	0	0	0	0	0	0.00588235294117647	0	0	0	0.00588235294117647	0.00588235294117647	0.00588235294117647	0	0	0	0.00588235294117647	0.00588235294117647	0	0.00588235294117647	0	0.00588235294117647	0.00588235294117647	0	0	0	0	0.00588235294117647	0	0	0	0	0	0	0	0	0.00588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thraupis_palmerum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thraupis_sayaca"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tityra_cayana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trogon_curucui"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_rufiventris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tyrannus_melancholicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
