"Neolitsea_dealbata"	"Ficus_destruens"	"Linociera_ramiflora"	"Litsea_leefeana"	"Tieghemopanax_elegans"	"Tieghemopanax_murrayi"	"Archontophoenix_alexandrae"	"Canarium_australianum"	"Cissus_hypoglauca"	"Cryptocarya_hypospodia"	"Cryptocarya_mackinnoniana"	"Cryptocarya_sp1_M_SD_007"	"Dysoxylum_micranthum"	"Elaeocarpus_grahamii"	"Elaeocarpus_largiflorens"	"Endiandra_hypotephra"	"Endiandra_muelleri"	"Ficus_virens"	"Kissodendron_australianum"	"Litsea_bindoniana"	"Myristica_muelleri"	"Notothixos_subarueus"	"Pothos_loureirii"	"Aceratium_megalospermun"	"Antirhea_tenuiflora"	"Cinnamomun_laubatii"	"Cissus_sterculifolius"	"Citronella_emythii"	"Dysoxylum_oppositifolium"	"Elaeocarpus_grandis"	"Eugenia_johnsonii"	"Eugenia_sp1_M_SD_007"	"Ficus_leptoclada"	"Flagellaria_sp1_M_SD_007"	"Glochidion_ferdinandii"	"Gomphandra_australiana"	"Hakea_laurina"	"Piper_sp1_M_SD_007"	"Symplocos_etawellii"	"Terminalia_sericocarpa"	"Tetrasynandra_laxiflora"	"Alphitonia_whitei"	"Breynia_stipitata"	"Calamus_sp1_M_SD_007"	"Cananga_odorata"	"Canthium_coprosmoides"	"Clerodendrum_traceyanum"	"Dendrophthoe_falcata"	"Dysoxylum_sp1_M_SD_007"	"Elaeocarpus_arnhemicus"	"Embelia_sp1_M_SD_007"	"Euodia_xanthoxyloides"	"Freycinetia_excelsa"	"Ganophyllum_faloatum"	"Gmelina_fasciculiflora"	"Helicia_nortoniana"	"Hibbertia_scandens"	"Homalanthus_populifolius"	"Hypaerpa_decumbens"	"Lantana_camara"	"Litsea_glutinosa"	"Melia_asederach"	"Morinda_jasminioides"	"Pilidiostigma_tropicum"	"Planchonella_obovata"	"Planchonella_obovoidea"	"Planchonella_xerocarpa"	"Rauwenhoffia_leichardtii"	"Solanum_torvum"	"Solanum_viride"	"Strychnos_colubrina"	"Symplocos_paucistamineus"	"Ptilinopus_magnificus"	"Ptilinopus_superbus"	"Macropygia_amboinensis"	"Ptilinopus_regina"	"Ducula_spilorrhoa"	"Columba_leucomela"	"Lopholaimus_antarcticus"
"Cryptocarya_mackinnoniana"	0.000141392852850166	0.000141168668251827	0.000141168668251827	0.000141165657201868	0.000141028311123003	0.000141028311123003	0.000140801115474705	0.000140841119591401	0.000140700762462577	0.000140841119591401	1.00348542498343	0.000140838108541442	0.000140700762462577	0.000140700762462577	0.000140801115474705	0.000140801115474705	0.000140801115474705	0.000140841119591401	0.000140700762462577	0.000140700762462577	0.000140841119591401	0.000140700762462577	0.000140700762462577	7.0463964561533e-05	0.000140473566814279	7.06013396282066e-05	0.000140473566814279	0.000140473566814279	0.000140473566814279	0.000140473566814279	0.000140473566814279	0.000140473566814279	0.000140473566814279	0.000140473566814279	7.0463964561533e-05	7.06043506781655e-05	0.000140473566814279	0.000140473566814279	0.000140473566814279	0.000140473566814279	0.000140473566814279	7.02367689132351e-05	2.27195648297906e-07	7.02367689132351e-05	7.02367979010438e-05	7.02367689132351e-05	7.02367689132351e-05	3.27548660426424e-07	7.02367979010438e-05	7.02367689132351e-05	7.02367689132351e-05	2.27195648297906e-07	2.27195648297906e-07	3.27548660426424e-07	7.02367979010438e-05	2.27195648297906e-07	2.27195648297906e-07	2.27195648297906e-07	7.02367979010438e-05	2.27195648297906e-07	3.67552777121648e-07	7.02367979010438e-05	7.02367979010438e-05	7.02367689132351e-05	7.02367979010438e-05	7.02367979010438e-05	2.27195648297906e-07	7.02367689132351e-05	2.27195648297906e-07	2.27195648297906e-07	7.02367979010438e-05	7.02367689132351e-05	0.0337136629925011	0.0337136490783529	4.99830426255393e-05	3.93058392511709e-05	2.94042221697319e-05	1.45816690865084e-05	0.0334495141661142
"Cryptocarya_sp1_M_SD_007"	0.000977694621733306	0.000141378261017132	0.000141378261017132	0.000977391025560467	0.000141314353978498	0.000141314353978498	0.00014101075780566	0.000140736151391109	0.000140672244352475	0.000140736151391109	0.000140838108541442	1.00097674891593	0.000140672244352475	0.000140672244352475	0.00014101075780566	0.00014101075780566	0.00014101075780566	0.000140736151391109	0.000140672244352475	0.000140672244352475	0.000140736151391109	0.000140672244352475	0.000140672244352475	7.04442803577184e-05	0.000140368648179637	0.000906608231749564	0.000140368648179637	0.000140368648179637	0.000140368648179637	0.000140368648179637	0.000140368648179637	0.000140368648179637	0.000140368648179637	0.000140368648179637	7.04442803577184e-05	7.05954672062294e-05	0.000140368648179637	0.000140368648179637	0.000140368648179637	0.000140368648179637	0.000140368648179637	7.014068418488e-05	3.03596172838389e-07	7.014068418488e-05	7.02279639947569e-05	7.014068418488e-05	7.014068418488e-05	6.42109626022933e-07	7.02279639947569e-05	7.014068418488e-05	7.014068418488e-05	3.03596172838389e-07	3.03596172838389e-07	6.42109626022933e-07	7.02279639947569e-05	3.03596172838389e-07	3.03596172838389e-07	3.03596172838389e-07	7.02279639947569e-05	3.03596172838389e-07	3.67503211472457e-07	7.02279639947569e-05	7.02279639947569e-05	7.014068418488e-05	7.02279639947569e-05	7.02279639947569e-05	3.03596172838389e-07	7.014068418488e-05	3.03596172838389e-07	3.03596172838389e-07	7.02279639947569e-05	7.014068418488e-05	0.0337094227174833	0.0336675284087424	6.67911580244455e-05	7.70531551227519e-05	2.94002569177966e-05	0.0334552107101923	4.69460361804806e-06
"Dysoxylum_micranthum"	0.000293803251830311	0.000141015047014664	0.000141015047014664	0.000141088565281825	0.00029336276739887	0.00029336276739887	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000140598726085315	0.000140700762462577	0.000140672244352475	1.00029294644647	0.000292946446469521	0.000140648080850384	0.000140648080850384	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000292946446469521	0.000140598726085315	0.000292946446469521	0.000292946446469521	0.000222846465356733	0.000140231759921035	7.05404655442281e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000222846465356733	7.04669472770677e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	7.01317788082472e-05	0.000152714686548486	7.01317788082472e-05	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	4.16320929349303e-07	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	4.16320929349303e-07	7.00999811127878e-05	0.000152714686548486	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	0.000152714686548486	3.66966164279874e-07	7.00999811127878e-05	7.00999811127878e-05	7.01317788082472e-05	7.00999811127878e-05	7.00999811127878e-05	0.000152714686548486	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	7.01317788082472e-05	0.0336479909341381	0.0336632538279586	0.0335972310406669	4.99585115219163e-05	2.93572931423899e-05	1.76193772576124e-05	4.69002541541923e-06
"Elaeocarpus_grahamii"	0.000293803251830311	0.000141015047014664	0.000141015047014664	0.000141088565281825	0.00029336276739887	0.00029336276739887	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000140598726085315	0.000140700762462577	0.000140672244352475	0.000292946446469521	1.00029294644647	0.000140648080850384	0.000140648080850384	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000292946446469521	0.000140598726085315	0.000292946446469521	0.000292946446469521	0.000222846465356733	0.000140231759921035	7.05404655442281e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000222846465356733	7.04669472770677e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	7.01317788082472e-05	0.000152714686548486	7.01317788082472e-05	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	4.16320929349303e-07	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	4.16320929349303e-07	7.00999811127878e-05	0.000152714686548486	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	0.000152714686548486	3.66966164279874e-07	7.00999811127878e-05	7.00999811127878e-05	7.01317788082472e-05	7.00999811127878e-05	7.00999811127878e-05	0.000152714686548486	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	7.01317788082472e-05	0.0336479909341381	0.0336632538279586	0.0335972310406669	4.99585115219163e-05	2.93572931423899e-05	1.76193772576124e-05	4.69002541541923e-06
"Elaeocarpus_largiflorens"	0.000420543984509652	0.000420090919874598	0.000420090919874598	0.00042022768208239	0.000419865005127115	0.000419865005127115	0.000419548702699854	0.000140873995597868	0.000140648080850384	0.000140873995597868	0.000140801115474705	0.00014101075780566	0.000140648080850384	0.000140648080850384	1.0004195487027	0.000419548702699854	0.000419548702699854	0.000140873995597868	0.000140648080850384	0.000140648080850384	0.000140873995597868	0.000140648080850384	0.000140648080850384	7.04821609190053e-05	0.000140331778423123	7.08448993139158e-05	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	7.04821609190053e-05	7.07081371061235e-05	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	7.01658584917441e-05	3.16302427261213e-07	7.01658584917441e-05	7.0165919931379e-05	7.01658584917441e-05	7.01658584917441e-05	0.000279216924276731	7.0165919931379e-05	7.01658584917441e-05	7.01658584917441e-05	3.16302427261213e-07	3.16302427261213e-07	0.000279216924276731	7.0165919931379e-05	3.16302427261213e-07	3.16302427261213e-07	3.16302427261213e-07	7.0165919931379e-05	3.16302427261213e-07	5.42217174744494e-07	7.0165919931379e-05	7.0165919931379e-05	7.01658584917441e-05	7.0165919931379e-05	7.0165919931379e-05	3.16302427261213e-07	7.01658584917441e-05	3.16302427261213e-07	3.16302427261213e-07	7.0165919931379e-05	7.01658584917441e-05	0.0336796415670619	0.0336796120760371	6.95865339974669e-05	0.0335060309132077	4.33773739795595e-05	2.71591753014706e-05	4.69337051582351e-06
"Endiandra_hypotephra"	0.000420543984509652	0.000420090919874598	0.000420090919874598	0.00042022768208239	0.000419865005127115	0.000419865005127115	0.000419548702699854	0.000140873995597868	0.000140648080850384	0.000140873995597868	0.000140801115474705	0.00014101075780566	0.000140648080850384	0.000140648080850384	0.000419548702699854	1.0004195487027	0.000419548702699854	0.000140873995597868	0.000140648080850384	0.000140648080850384	0.000140873995597868	0.000140648080850384	0.000140648080850384	7.04821609190053e-05	0.000140331778423123	7.08448993139158e-05	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	7.04821609190053e-05	7.07081371061235e-05	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	7.01658584917441e-05	3.16302427261213e-07	7.01658584917441e-05	7.0165919931379e-05	7.01658584917441e-05	7.01658584917441e-05	0.000279216924276731	7.0165919931379e-05	7.01658584917441e-05	7.01658584917441e-05	3.16302427261213e-07	3.16302427261213e-07	0.000279216924276731	7.0165919931379e-05	3.16302427261213e-07	3.16302427261213e-07	3.16302427261213e-07	7.0165919931379e-05	3.16302427261213e-07	5.42217174744494e-07	7.0165919931379e-05	7.0165919931379e-05	7.01658584917441e-05	7.0165919931379e-05	7.0165919931379e-05	3.16302427261213e-07	7.01658584917441e-05	3.16302427261213e-07	3.16302427261213e-07	7.0165919931379e-05	7.01658584917441e-05	0.0336796415670619	0.0336796120760371	6.95865339974669e-05	0.0335060309132077	4.33773739795595e-05	2.71591753014706e-05	4.69337051582351e-06
"Endiandra_muelleri"	0.000420543984509652	0.000420090919874598	0.000420090919874598	0.00042022768208239	0.000419865005127115	0.000419865005127115	0.000419548702699854	0.000140873995597868	0.000140648080850384	0.000140873995597868	0.000140801115474705	0.00014101075780566	0.000140648080850384	0.000140648080850384	0.000419548702699854	0.000419548702699854	1.0004195487027	0.000140873995597868	0.000140648080850384	0.000140648080850384	0.000140873995597868	0.000140648080850384	0.000140648080850384	7.04821609190053e-05	0.000140331778423123	7.08448993139158e-05	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	7.04821609190053e-05	7.07081371061235e-05	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	0.000140331778423123	7.01658584917441e-05	3.16302427261213e-07	7.01658584917441e-05	7.0165919931379e-05	7.01658584917441e-05	7.01658584917441e-05	0.000279216924276731	7.0165919931379e-05	7.01658584917441e-05	7.01658584917441e-05	3.16302427261213e-07	3.16302427261213e-07	0.000279216924276731	7.0165919931379e-05	3.16302427261213e-07	3.16302427261213e-07	3.16302427261213e-07	7.0165919931379e-05	3.16302427261213e-07	5.42217174744494e-07	7.0165919931379e-05	7.0165919931379e-05	7.01658584917441e-05	7.0165919931379e-05	7.0165919931379e-05	3.16302427261213e-07	7.01658584917441e-05	3.16302427261213e-07	3.16302427261213e-07	7.0165919931379e-05	7.01658584917441e-05	0.0336796415670619	0.0336796120760371	6.95865339974669e-05	0.0335060309132077	4.33773739795595e-05	2.71591753014706e-05	4.69337051582351e-06
"Ficus_virens"	0.000141465574688766	0.000559651447106376	0.000559651447106376	0.000141238497796214	0.00014110107249042	0.00014110107249042	0.000140873995597868	0.000559149100701271	0.000140598726085315	0.000559149100701271	0.000140841119591401	0.000140736151391109	0.000140598726085315	0.000140598726085315	0.000140873995597868	0.000140873995597868	0.000140873995597868	1.0005591491007	0.000140598726085315	0.000140598726085315	0.000559149100701271	0.000140598726085315	0.000140598726085315	7.03910493073092e-05	0.000140371649192763	7.05721789763523e-05	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	7.03910493073092e-05	0.000488985128286514	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	7.0163972414757e-05	2.2707689255221e-07	7.0163972414757e-05	7.02076767780056e-05	7.0163972414757e-05	7.0163972414757e-05	5.02346405104921e-07	7.02076767780056e-05	7.0163972414757e-05	7.0163972414757e-05	2.2707689255221e-07	2.2707689255221e-07	5.02346405104921e-07	7.02076767780056e-05	2.2707689255221e-07	2.2707689255221e-07	2.2707689255221e-07	7.02076767780056e-05	2.2707689255221e-07	0.000418777451508508	7.02076767780056e-05	7.02076767780056e-05	7.0163972414757e-05	7.02076767780056e-05	7.02076767780056e-05	2.2707689255221e-07	7.0163972414757e-05	2.2707689255221e-07	2.2707689255221e-07	7.02076767780056e-05	7.0163972414757e-05	0.0336996848534427	0.0336787067590834	4.99569163614863e-05	6.02815686125905e-05	0.0335021961206807	1.45800879338686e-05	4.69470398638002e-06
"Kissodendron_australianum"	0.000293803251830311	0.000141015047014664	0.000141015047014664	0.000141088565281825	0.00029336276739887	0.00029336276739887	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000140598726085315	0.000140700762462577	0.000140672244352475	0.000292946446469521	0.000292946446469521	0.000140648080850384	0.000140648080850384	0.000140648080850384	0.000140598726085315	1.00029294644647	0.000292946446469521	0.000140598726085315	0.000292946446469521	0.000292946446469521	0.000222846465356733	0.000140231759921035	7.05404655442281e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000222846465356733	7.04669472770677e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	7.01317788082472e-05	0.000152714686548486	7.01317788082472e-05	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	4.16320929349303e-07	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	4.16320929349303e-07	7.00999811127878e-05	0.000152714686548486	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	0.000152714686548486	3.66966164279874e-07	7.00999811127878e-05	7.00999811127878e-05	7.01317788082472e-05	7.00999811127878e-05	7.00999811127878e-05	0.000152714686548486	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	7.01317788082472e-05	0.0336479909341381	0.0336632538279586	0.0335972310406669	4.99585115219163e-05	2.93572931423899e-05	1.76193772576124e-05	4.69002541541923e-06
"Litsea_bindoniana"	0.000293803251830311	0.000141015047014664	0.000141015047014664	0.000141088565281825	0.00029336276739887	0.00029336276739887	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000140598726085315	0.000140700762462577	0.000140672244352475	0.000292946446469521	0.000292946446469521	0.000140648080850384	0.000140648080850384	0.000140648080850384	0.000140598726085315	0.000292946446469521	1.00029294644647	0.000140598726085315	0.000292946446469521	0.000292946446469521	0.000222846465356733	0.000140231759921035	7.05404655442281e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000222846465356733	7.04669472770677e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	7.01317788082472e-05	0.000152714686548486	7.01317788082472e-05	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	4.16320929349303e-07	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	4.16320929349303e-07	7.00999811127878e-05	0.000152714686548486	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	0.000152714686548486	3.66966164279874e-07	7.00999811127878e-05	7.00999811127878e-05	7.01317788082472e-05	7.00999811127878e-05	7.00999811127878e-05	0.000152714686548486	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	7.01317788082472e-05	0.0336479909341381	0.0336632538279586	0.0335972310406669	4.99585115219163e-05	2.93572931423899e-05	1.76193772576124e-05	4.69002541541923e-06
"Myristica_muelleri"	0.000141465574688766	0.000559651447106376	0.000559651447106376	0.000141238497796214	0.00014110107249042	0.00014110107249042	0.000140873995597868	0.000559149100701271	0.000140598726085315	0.000559149100701271	0.000140841119591401	0.000140736151391109	0.000140598726085315	0.000140598726085315	0.000140873995597868	0.000140873995597868	0.000140873995597868	0.000559149100701271	0.000140598726085315	0.000140598726085315	1.0005591491007	0.000140598726085315	0.000140598726085315	7.03910493073092e-05	0.000140371649192763	7.05721789763523e-05	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	7.03910493073092e-05	0.000488985128286514	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	0.000140371649192763	7.0163972414757e-05	2.2707689255221e-07	7.0163972414757e-05	7.02076767780056e-05	7.0163972414757e-05	7.0163972414757e-05	5.02346405104921e-07	7.02076767780056e-05	7.0163972414757e-05	7.0163972414757e-05	2.2707689255221e-07	2.2707689255221e-07	5.02346405104921e-07	7.02076767780056e-05	2.2707689255221e-07	2.2707689255221e-07	2.2707689255221e-07	7.02076767780056e-05	2.2707689255221e-07	0.000418777451508508	7.02076767780056e-05	7.02076767780056e-05	7.0163972414757e-05	7.02076767780056e-05	7.02076767780056e-05	2.2707689255221e-07	7.0163972414757e-05	2.2707689255221e-07	2.2707689255221e-07	7.02076767780056e-05	7.0163972414757e-05	0.0336996848534427	0.0336787067590834	4.99569163614863e-05	6.02815686125905e-05	0.0335021961206807	1.45800879338686e-05	4.69470398638002e-06
"Notothixos_subarueus"	0.000293803251830311	0.000141015047014664	0.000141015047014664	0.000141088565281825	0.00029336276739887	0.00029336276739887	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000140598726085315	0.000140700762462577	0.000140672244352475	0.000292946446469521	0.000292946446469521	0.000140648080850384	0.000140648080850384	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000292946446469521	0.000140598726085315	1.00029294644647	0.000292946446469521	0.000222846465356733	0.000140231759921035	7.05404655442281e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000222846465356733	7.04669472770677e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	7.01317788082472e-05	0.000152714686548486	7.01317788082472e-05	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	4.16320929349303e-07	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	4.16320929349303e-07	7.00999811127878e-05	0.000152714686548486	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	0.000152714686548486	3.66966164279874e-07	7.00999811127878e-05	7.00999811127878e-05	7.01317788082472e-05	7.00999811127878e-05	7.00999811127878e-05	0.000152714686548486	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	7.01317788082472e-05	0.0336479909341381	0.0336632538279586	0.0335972310406669	4.99585115219163e-05	2.93572931423899e-05	1.76193772576124e-05	4.69002541541923e-06
"Pothos_loureirii"	0.000293803251830311	0.000141015047014664	0.000141015047014664	0.000141088565281825	0.00029336276739887	0.00029336276739887	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000140598726085315	0.000140700762462577	0.000140672244352475	0.000292946446469521	0.000292946446469521	0.000140648080850384	0.000140648080850384	0.000140648080850384	0.000140598726085315	0.000292946446469521	0.000292946446469521	0.000140598726085315	0.000292946446469521	1.00029294644647	0.000222846465356733	0.000140231759921035	7.05404655442281e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000222846465356733	7.04669472770677e-05	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	0.000140231759921035	7.01317788082472e-05	0.000152714686548486	7.01317788082472e-05	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	4.16320929349303e-07	7.00999811127878e-05	7.01317788082472e-05	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	4.16320929349303e-07	7.00999811127878e-05	0.000152714686548486	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	0.000152714686548486	3.66966164279874e-07	7.00999811127878e-05	7.00999811127878e-05	7.01317788082472e-05	7.00999811127878e-05	7.00999811127878e-05	0.000152714686548486	7.01317788082472e-05	0.000152714686548486	0.000152714686548486	7.00999811127878e-05	7.01317788082472e-05	0.0336479909341381	0.0336632538279586	0.0335972310406669	4.99585115219163e-05	2.93572931423899e-05	1.76193772576124e-05	4.69002541541923e-06
"Aceratium_megalospermun"	0.000334972105911202	0.00010596618831998	0.00010596618831998	0.000106046034895594	0.000334649312394116	0.000334649312394116	0.000105723241378508	0.000105586573960964	0.0003342696980351	0.000105586573960964	0.0001056959468423	0.000105666420536578	0.0003342696980351	0.0003342696980351	0.000105723241378508	0.000105723241378508	0.000105723241378508	0.000105586573960964	0.0003342696980351	0.0003342696980351	0.000105586573960964	0.0003342696980351	0.0003342696980351	1.00033381381805	0.000105343627019492	7.78673498565813e-07	0.000105343627019492	0.000105343627019492	0.000105343627019492	0.000105343627019492	0.000105343627019492	0.000105343627019492	0.000105343627019492	0.000105343627019492	0.00033381381805362	6.98826922952056e-07	0.000105343627019492	0.000105343627019492	0.000105343627019492	0.000105343627019492	0.000105343627019492	0.000104887747038012	0.000228926071015608	0.000104887747038012	4.55879981480111e-07	0.000104887747038012	0.000104887747038012	3.79614359016025e-07	4.55879981480111e-07	0.000104887747038012	0.000104887747038012	0.000228926071015608	0.000228926071015608	3.79614359016025e-07	4.55879981480111e-07	0.000228926071015608	0.000228926071015608	0.000228926071015608	4.55879981480111e-07	0.000228926071015608	2.42946941471945e-07	4.55879981480111e-07	4.55879981480111e-07	0.000104887747038012	4.55879981480111e-07	4.55879981480111e-07	0.000228926071015608	0.000104887747038012	0.000228926071015608	0.000228926071015608	4.55879981480111e-07	0.000104887747038012	0.000218822391110453	0.0503461185782456	0.0503637356234338	4.5553723081923e-05	1.94357553177556e-05	1.29117406834281e-05	3.52319822807665e-06
"Antirhea_tenuiflora"	0.000211382315010998	0.000211047159036481	0.000211047159036481	0.000211042657516793	0.00021083732512889	0.00021083732512889	0.000210497667634685	0.000210557473789144	0.000210347639881552	0.000210557473789144	0.000210710350221418	0.000210552972269455	0.000210347639881552	0.000210347639881552	0.000210497667634685	0.000210497667634685	0.000210497667634685	0.000210557473789144	0.000210347639881552	0.000210347639881552	0.000210557473789144	0.000210347639881552	0.000210347639881552	0.000105343627019492	1.00021000798239	0.000105549002744169	0.000210007982387347	0.000210007982387347	0.000210007982387347	0.000210007982387347	0.000210007982387347	0.000210007982387347	0.000210007982387347	0.000210007982387347	0.000105343627019492	0.000105553504263857	0.000210007982387347	0.000210007982387347	0.000210007982387347	0.000210007982387347	0.000210007982387347	0.000105003969525287	3.3965749420537e-07	0.000105003969525287	0.000105004012862061	0.000105003969525287	0.000105003969525287	4.89685247337504e-07	0.000105004012862061	0.000105003969525287	0.000105003969525287	3.3965749420537e-07	3.3965749420537e-07	4.89685247337504e-07	0.000105004012862061	3.3965749420537e-07	3.3965749420537e-07	3.3965749420537e-07	0.000105004012862061	3.3965749420537e-07	5.49491401796864e-07	0.000105004012862061	0.000105004012862061	0.000105003969525287	0.000105004012862061	0.000105004012862061	3.3965749420537e-07	0.000105003969525287	3.3965749420537e-07	3.3965749420537e-07	0.000105004012862061	0.000105003969525287	0.0504019261737891	0.0504019053721375	7.47246487251813e-05	5.87622296805005e-05	4.39593121437492e-05	2.17995952843301e-05	7.02367834071395e-06
"Cinnamomun_laubatii"	0.00136089238942322	0.000106576614691233	0.000106576614691233	0.00136063069385105	0.000106529044543047	0.000106529044543047	0.000106267348970874	0.000105858268464528	0.000105810698316342	0.000105858268464528	0.00010590200944231	0.00135991234762435	0.000105810698316342	0.000105810698316342	0.000106267348970874	0.000106267348970874	0.000106267348970874	0.000105858268464528	0.000105810698316342	0.000105810698316342	0.000105858268464528	0.000105810698316342	0.000105810698316342	7.78673498565813e-07	0.000105549002744169	1.0013593953697	0.000105549002744169	0.000105549002744169	0.000105549002744169	0.000105549002744169	0.000105549002744169	0.000105549002744169	0.000105549002744169	0.000105549002744169	7.78673498565813e-07	0.000105341290538136	0.000105549002744169	0.000105549002744169	0.000105549002744169	0.000105549002744169	0.000105549002744169	5.1697792639251e-07	2.61695572173303e-07	5.1697792639251e-07	0.000105032024817776	5.1697792639251e-07	5.1697792639251e-07	7.18346226704825e-07	0.000105032024817776	5.1697792639251e-07	5.1697792639251e-07	2.61695572173303e-07	2.61695572173303e-07	7.18346226704825e-07	0.000105032024817776	2.61695572173303e-07	2.61695572173303e-07	2.61695572173303e-07	0.000105032024817776	2.61695572173303e-07	3.09265720359686e-07	0.000105032024817776	0.000105032024817776	5.1697792639251e-07	0.000105032024817776	0.000105032024817776	2.61695572173303e-07	5.1697792639251e-07	2.61695572173303e-07	2.61695572173303e-07	0.000105032024817776	5.1697792639251e-07	0.0504153719125326	0.000248149404668405	5.75730258781266e-05	8.62015472045789e-05	2.47412576287749e-05	0.0501745337952071	3.53006698141033e-06
