"Barnadesia_spinosa"	"Siphocampylus_paramicola"	"Brachyotum_lindenii"	"Disterigma_codonanthum"	"Puya_clava-herculis"	"Siphocampylus_giganteus"	"Macleania_rupestris"	"Guzmania_candelabrum"	"Desfontainea_spinosa"	"Guzmania_bakeri"	"Espeletia_sp1_M_PL_068"	"Gaultheria_erecta"	"Disterigma_sp1_M_PL_068"	"Tillandsia_orbicularis"	"Gaiadendron_punctatum"	"Racinaea_tetrantha"	"Brachyotum_ledifolium"	"Vaccinium_floribundum"	"Bomarea_sp1_M_PL_068"	"Brachyotum_sp1_M_PL_068"	"Fuchsia_corollata"	"Bomarea_linifolia"	"Centropogon_sp1_M_PL_068"	"Elleanthus_sp1_M_PL_068"	"Passiflora_mixta"	"Tillandsia_complanata"	"Tristerix_longebracteatus"	"Gaultheria_insipida"	"Bejaria_aestuans"	"Diplostephium_sp1_M_PL_068"	"Pernettya_prostrata"	"Eriocnemis_mosquera"	"Aglaeactis_cupripennis"	"Pterophanes_cyanopterus"	"Chalcostigma_herrani"	"Metallura_tyrianthina"	"Eriocnemis_derbyi"	"Lafresnaya_lafresnayi"	"Coeligena_lutetiae"	"Ensifera_ensifera"
"Espeletia_sp1_M_PL_068"	3.67725089943554e-06	0.000721920105331123	0.000719081203376451	0.000720372899224133	2.06985810271401e-06	0.000720767478150889	0.000720988653803109	0.000720372899224133	1.94148937196446e-06	1.53646412386412e-06	1.00071762709985	0.000719707404276771	2.08030442405898e-06	8.70969176502214e-07	0.000717627099852712	2.74579937142089e-06	2.06985810271401e-06	0.000719707404276771	2.11959847110044e-06	8.70969176502214e-07	2.19749484289342e-06	0.000718498069029215	1.88478130464245e-06	0.000718498069029215	8.75345906032376e-07	2.08030442405898e-06	6.15754578975478e-07	0.000718836435100269	8.70969176502214e-07	8.70969176502214e-07	0.000717627099852712	0.000217742294125553	4.66507477789058e-05	3.69452747385286e-05	0.10046779397938	0.000145120229706812	7.32044442098097e-05	1.044951542335e-05	1.21507574430101e-05	4.37672953016188e-08
"Gaultheria_erecta"	0.00041642506268433	0.000656959393822786	0.000375214020066763	0.000654842204572733	0.000135943415020705	0.000377465194966535	0.000655474067618932	0.000654842204572733	0.000136187387882942	0.000135514319052309	0.000239902468092257	1.00065389596155	0.000413993493457537	0.000134568076029369	0.000239902468092257	0.000414939736480476	0.000135943415020705	0.000653895961549794	0.000136257794997445	0.000134568076029369	0.000280841962203937	0.000374470544121627	0.000136256169311026	0.000374470544121627	0.000135244297516954	0.000413993493457537	6.3186304619927e-07	0.000519327885520424	0.000134568076029369	0.000134568076029369	0.000239902468092257	0.0336420190073424	5.94780756109157e-05	3.79117827719562e-05	0.033586345532916	0.0335310500913801	0.000104086732523291	2.22555077615225e-05	2.01920649190049e-05	6.76221487584771e-06
"Disterigma_sp1_M_PL_068"	0.000622798968576777	0.000624479038068618	0.000203280428411919	0.000622076857247033	0.000202880193479701	0.000205814053374358	0.000622716774526844	0.000622076857247033	0.000203310337138431	0.000202503246516531	1.04015221202949e-06	0.000620990240186305	1.00061995008797	0.000201416629455803	1.04015221202949e-06	0.000621036705035003	0.000202880193479701	0.000620990240186305	0.000203326893260617	0.000201416629455803	0.000420164195884459	0.000202456781667833	0.000203441863314218	0.000202456781667833	0.000202428773322415	0.000619950087974276	6.39917279811166e-07	0.000419573610730502	0.000201416629455803	0.000201416629455803	1.04015221202949e-06	0.0503541573639508	6.58917395269207e-05	3.839503678867e-05	0.000145621309684129	0.0502240150222167	0.000119527876680031	2.81585039306088e-05	2.42127186570023e-05	1.01214386661208e-05
"Tillandsia_orbicularis"	0.000405797811495232	0.0004074635316248	0.000403610761019615	0.000404822849934147	0.000403534542796179	0.000406201177391139	0.000405617600887212	0.000404822849934147	0.000403602798681765	0.000402925755109345	8.70969176502214e-07	0.000403704228088108	0.000402833258911606	1.00040180713326	8.70969176502214e-07	0.000403951880757644	0.000403534542796179	0.000403704228088108	0.000403858413689151	0.000401807133263307	2.63582780052446e-06	0.00040267810243981	0.000403839027267127	0.00040267810243981	0.000403826264586238	0.000402833258911606	7.94750953065918e-07	1.89709482480118e-06	0.000401807133263307	0.000401807133263307	8.70969176502214e-07	0.100451783315827	7.46126863844519e-05	4.76850571839551e-05	0.00012193568471031	0.000123135077795876	0.000123048403064172	2.73981647334489e-05	2.03113071725953e-05	2.01913132293119e-05
"Gaiadendron_punctatum"	3.67725089943554e-06	0.000721920105331123	0.000719081203376451	0.000720372899224133	2.06985810271401e-06	0.000720767478150889	0.000720988653803109	0.000720372899224133	1.94148937196446e-06	1.53646412386412e-06	0.000717627099852712	0.000719707404276771	2.08030442405898e-06	8.70969176502214e-07	1.00071762709985	2.74579937142089e-06	2.06985810271401e-06	0.000719707404276771	2.11959847110044e-06	8.70969176502214e-07	2.19749484289342e-06	0.000718498069029215	1.88478130464245e-06	0.000718498069029215	8.75345906032376e-07	2.08030442405898e-06	6.15754578975478e-07	0.000718836435100269	8.70969176502214e-07	8.70969176502214e-07	0.000717627099852712	0.000217742294125553	4.66507477789058e-05	3.69452747385286e-05	0.10046779397938	0.000145120229706812	7.32044442098097e-05	1.044951542335e-05	1.21507574430101e-05	4.37672953016188e-08
"Racinaea_tetrantha"	0.000720808923118866	0.000722411750611809	0.000136438289484241	0.000719537734497281	0.000136210584062904	0.000442771599833136	0.000720225295533085	0.000719537734497281	0.000440296376232306	0.00043924862493602	9.15266457140296e-07	0.000414939736480476	0.000414024470023336	0.000134650626919215	9.15266457140296e-07	1.00071862246804	0.000136210584062904	0.000414939736480476	0.000440121021043906	0.000134650626919215	0.000281293990508293	0.000135565893376355	0.000440562683906858	0.000135565893376355	0.000135327263235392	0.000414024470023336	6.87561035803404e-07	0.000280289109561261	0.000134650626919215	0.000134650626919215	9.15266457140296e-07	0.0336626567298037	6.97916886308875e-05	4.12536621482042e-05	0.000128137303999641	0.0335248611724945	0.0335057797818486	3.94217691251556e-05	3.14325388885722e-05	6.76636316176959e-06
"Brachyotum_ledifolium"	0.000556064787566641	0.00111528355595491	0.000554002181954588	0.000136900536763809	0.00111184104494105	0.00111472684401876	0.000695429352451177	0.000136900536763809	0.000136707360642194	0.000135468636008497	6.89952700904671e-07	0.000135943415020705	0.000135253462319801	0.000134511514265393	6.89952700904671e-07	0.000136210584062904	1.00111184104494	0.000135943415020705	0.000554269350996787	0.000134511514265393	0.000420781387676396	0.000135201466966298	0.000136522124523943	0.000135201466966298	0.000135187451523008	0.000135253462319801	0.000558528815687368	1.43190075531226e-06	0.000134511514265393	0.000134511514265393	6.89952700904671e-07	0.0336278785663482	0.0335040571990632	0.0335117289412421	9.65933781266539e-05	8.90337665289102e-05	0.000105283391741406	3.16046554633916e-05	3.71617390109323e-05	6.7593725761504e-06
"Vaccinium_floribundum"	0.00041642506268433	0.000656959393822786	0.000375214020066763	0.000654842204572733	0.000135943415020705	0.000377465194966535	0.000655474067618932	0.000654842204572733	0.000136187387882942	0.000135514319052309	0.000239902468092257	0.000653895961549794	0.000413993493457537	0.000134568076029369	0.000239902468092257	0.000414939736480476	0.000135943415020705	1.00065389596155	0.000136257794997445	0.000134568076029369	0.000280841962203937	0.000374470544121627	0.000136256169311026	0.000374470544121627	0.000135244297516954	0.000413993493457537	6.3186304619927e-07	0.000519327885520424	0.000134568076029369	0.000134568076029369	0.000239902468092257	0.0336420190073424	5.94780756109157e-05	3.79117827719562e-05	0.033586345532916	0.0335310500913801	0.000104086732523291	2.22555077615225e-05	2.01920649190049e-05	6.76221487584771e-06
"Bomarea_sp1_M_PL_068"	0.000860034730896975	0.000861950868099123	0.00055376627944204	0.000440827553867606	0.000554269350996787	0.00086098111245976	0.000442037158246054	0.000440827553867606	0.00044062469986899	0.000439189230099878	7.06532823700148e-07	0.000136257794997445	0.000135551262173745	0.000134619471229717	7.06532823700148e-07	0.000440121021043906	0.000554269350996787	0.000136257794997445	1.00085762950549	0.000134619471229717	0.000420807536101762	0.000135326004053417	0.000440662664564325	0.000135326004053417	0.00013529595098464	0.000135551262173745	1.20960437844781e-06	1.63832376772799e-06	0.000134619471229717	0.000134619471229717	7.06532823700148e-07	0.0336548678074292	0.0334752220310898	7.25762627068685e-05	9.89145953180206e-05	0.000111814913283341	0.0335026734757177	4.42030339334045e-05	4.30640930733544e-05	6.76479754923201e-06
"Brachyotum_sp1_M_PL_068"	0.000405797811495232	0.0004074635316248	0.000403610761019615	0.000404822849934147	0.000403534542796179	0.000406201177391139	0.000405617600887212	0.000404822849934147	0.000403602798681765	0.000402925755109345	8.70969176502214e-07	0.000403704228088108	0.000402833258911606	0.000401807133263307	8.70969176502214e-07	0.000403951880757644	0.000403534542796179	0.000403704228088108	0.000403858413689151	1.00040180713326	2.63582780052446e-06	0.00040267810243981	0.000403839027267127	0.00040267810243981	0.000403826264586238	0.000402833258911606	7.94750953065918e-07	1.89709482480118e-06	0.000401807133263307	0.000401807133263307	8.70969176502214e-07	0.100451783315827	7.46126863844519e-05	4.76850571839551e-05	0.00012193568471031	0.000123135077795876	0.000123048403064172	2.73981647334489e-05	2.03113071725953e-05	2.01913132293119e-05
"Fuchsia_corollata"	0.000700843441983472	0.000702734318424391	0.000420355507797407	0.000282026488789257	0.000420781387676396	0.0015379200143221	0.000283184866949211	0.000282026488789257	0.00111728473763158	2.06313585216133e-06	7.32498280964475e-07	0.000280841962203937	0.000280109463922973	8.78609266841488e-07	7.32498280964475e-07	0.000281293990508293	0.000420781387676396	0.000280841962203937	0.000420807536101762	8.78609266841488e-07	1.00181319685669	1.61110754780596e-06	2.86818707774037e-06	1.61110754780596e-06	8.83024388785414e-07	0.000280109463922973	1.15837815995363e-06	0.000279963352937096	8.78609266841488e-07	8.78609266841488e-07	7.32498280964475e-07	0.000219652316710372	0.033499552019968	6.9502689597218e-05	0.000102549759335026	0.0335077025587358	0.000130297924385182	2.41515367673711e-05	0.0334566480533826	4.41512194392707e-08
"Bomarea_linifolia"	0.000204737531197334	0.000564691818477961	0.000561345982198033	0.00056259787457914	0.000202802200449446	0.000563484327771014	0.000563303127345161	0.00056259787457914	0.000202772144026865	0.000202231109616605	0.000359249034514607	0.00056170581618244	0.000202456781667833	0.000201339051219905	0.000359249034514607	0.000203348840064533	0.000202802200449446	0.00056170581618244	0.000202989006080126	0.000201339051219905	2.41666132170894e-06	1.00056058808573	0.000202861904285885	0.000560588085734512	0.000202350805246135	0.000202456781667833	7.05252766020698e-07	0.000360366764962535	0.000201339051219905	0.000201339051219905	0.000359249034514607	0.0503347628049762	6.06317170816788e-05	4.23151659612419e-05	0.050294864832045	0.000134127653751344	9.81264236369908e-05	1.89238400783994e-05	1.62310323078027e-05	1.01175402623068e-05
"Centropogon_sp1_M_PL_068"	0.00155629482554944	0.00155771732097465	0.000136356149968493	0.000441190944341739	0.000136522124523943	0.000442823566835606	0.000441985179332071	0.000441190944341739	0.000440286190965824	0.000439547784119756	6.28260434880818e-07	0.000136256169311026	0.000135627908876145	0.000134613009089042	6.28260434880818e-07	0.000440562683906858	0.000136522124523943	0.000136256169311026	0.000440662664564325	0.000134613009089042	2.86818707774037e-06	0.000135241269523923	1.00155416504532	0.000135241269523923	0.000135289456370897	0.000135627908876145	7.94234990331383e-07	1.64316022198363e-06	0.000134613009089042	0.000134613009089042	6.28260434880818e-07	0.0336532522722606	8.91904355655491e-05	4.7654099419883e-05	8.79564608833145e-05	0.000121787974452338	0.0335428252533785	0.0334385178359403	2.21522053820456e-05	6.76447281854484e-06
"Elleanthus_sp1_M_PL_068"	0.000204737531197334	0.000564691818477961	0.000561345982198033	0.00056259787457914	0.000202802200449446	0.000563484327771014	0.000563303127345161	0.00056259787457914	0.000202772144026865	0.000202231109616605	0.000359249034514607	0.00056170581618244	0.000202456781667833	0.000201339051219905	0.000359249034514607	0.000203348840064533	0.000202802200449446	0.00056170581618244	0.000202989006080126	0.000201339051219905	2.41666132170894e-06	0.000560588085734512	0.000202861904285885	1.00056058808573	0.000202350805246135	0.000202456781667833	7.05252766020698e-07	0.000360366764962535	0.000201339051219905	0.000201339051219905	0.000359249034514607	0.0503347628049762	6.06317170816788e-05	4.23151659612419e-05	0.050294864832045	0.000134127653751344	9.81264236369908e-05	1.89238400783994e-05	1.62310323078027e-05	1.01175402623068e-05
"Passiflora_mixta"	0.00020391849823881	0.00020475554353005	0.000202819477899304	0.000203428567806104	0.000202781177284512	0.000204121194668914	0.000203827940144328	0.000203428567806104	0.000202815476724505	0.000202475253823792	4.37672953016188e-07	0.000202866446275431	0.000202428773322415	0.000201913132293119	4.37672953016188e-07	0.000202990894853088	0.000202781177284512	0.000202866446275431	0.00020294392647696	0.000201913132293119	1.32453658317812e-06	0.000202350805246135	0.000202934184556345	0.000202350805246135	1.00522805339929	0.000202428773322415	3.99372338224079e-07	9.53313982312153e-07	0.000201913132293119	0.000201913132293119	4.37672953016188e-07	0.0504782830732798	3.74938122534934e-05	2.39623402934448e-05	6.12742134222663e-05	6.18769235155158e-05	6.18333683739558e-05	1.37679219766075e-05	1.02066870214047e-05	0.0502614026699645
"Tillandsia_complanata"	0.000622798968576777	0.000624479038068618	0.000203280428411919	0.000622076857247033	0.000202880193479701	0.000205814053374358	0.000622716774526844	0.000622076857247033	0.000203310337138431	0.000202503246516531	1.04015221202949e-06	0.000620990240186305	0.000619950087974276	0.000201416629455803	1.04015221202949e-06	0.000621036705035003	0.000202880193479701	0.000620990240186305	0.000203326893260617	0.000201416629455803	0.000420164195884459	0.000202456781667833	0.000203441863314218	0.000202456781667833	0.000202428773322415	1.00061995008797	6.39917279811166e-07	0.000419573610730502	0.000201416629455803	0.000201416629455803	1.04015221202949e-06	0.0503541573639508	6.58917395269207e-05	3.839503678867e-05	0.000145621309684129	0.0502240150222167	0.000119527876680031	2.81585039306088e-05	2.42127186570023e-05	1.01214386661208e-05
"Tristerix_longebracteatus"	4.91900221204019e-06	0.00167827523926556	3.46171916653102e-06	2.67843768638569e-06	0.0016755864470621	0.00167792388742768	0.00167541892016093	2.67843768638569e-06	2.51643673966865e-06	1.5775995008538e-06	6.15754578975478e-07	1.89558913859781e-06	1.27983455962233e-06	7.94750953065918e-07	6.15754578975478e-07	2.06268310741021e-06	0.0016755864470621	1.89558913859781e-06	3.62881313534342e-06	7.94750953065918e-07	3.4751344798609e-06	1.4105055320414e-06	2.38270497099415e-06	1.4105055320414e-06	7.98744676448159e-07	1.27983455962233e-06	1.00167274048247	1.10083818553189e-06	7.94750953065918e-07	7.94750953065918e-07	6.15754578975478e-07	0.00019868773826648	0.00016409709075917	0.100364428948473	8.62056410565668e-05	5.82100327867698e-05	8.61133402566666e-05	2.41531641042106e-05	2.81651171644457e-05	3.99372338224079e-08
"Gaultheria_insipida"	0.000421738688278879	0.000781707324921779	0.000361015649590337	0.000779851881892026	2.14785113296838e-06	0.000363097203754233	0.000780402300984792	0.000779851881892026	2.47968248353046e-06	1.80860102379014e-06	0.000359418217550135	0.000778991828280637	0.000419573610730502	9.48547412400592e-07	0.000359418217550135	0.000420433664341892	2.14785113296838e-06	0.000778991828280637	2.45748565159199e-06	9.48547412400592e-07	0.000419945029405644	0.000360366764962535	2.46474033297545e-06	0.000360366764962535	9.53313982312153e-07	0.000419573610730502	5.50419092765946e-07	1.00077804328087	9.48547412400592e-07	9.48547412400592e-07	0.000359418217550135	0.000237136853100148	5.19107702241476e-05	3.30251455659568e-05	0.0503185504570188	0.0502350075981722	9.46058972528503e-05	1.96841792755593e-05	2.01324437922097e-05	4.76656991156076e-08
"Bejaria_aestuans"	0.000405797811495232	0.0004074635316248	0.000403610761019615	0.000404822849934147	0.000403534542796179	0.000406201177391139	0.000405617600887212	0.000404822849934147	0.000403602798681765	0.000402925755109345	8.70969176502214e-07	0.000403704228088108	0.000402833258911606	0.000401807133263307	8.70969176502214e-07	0.000403951880757644	0.000403534542796179	0.000403704228088108	0.000403858413689151	0.000401807133263307	2.63582780052446e-06	0.00040267810243981	0.000403839027267127	0.00040267810243981	0.000403826264586238	0.000402833258911606	7.94750953065918e-07	1.89709482480118e-06	1.00040180713326	0.000401807133263307	8.70969176502214e-07	0.100451783315827	7.46126863844519e-05	4.76850571839551e-05	0.00012193568471031	0.000123135077795876	0.000123048403064172	2.73981647334489e-05	2.03113071725953e-05	2.01913132293119e-05
"Diplostephium_sp1_M_PL_068"	0.000405797811495232	0.0004074635316248	0.000403610761019615	0.000404822849934147	0.000403534542796179	0.000406201177391139	0.000405617600887212	0.000404822849934147	0.000403602798681765	0.000402925755109345	8.70969176502214e-07	0.000403704228088108	0.000402833258911606	0.000401807133263307	8.70969176502214e-07	0.000403951880757644	0.000403534542796179	0.000403704228088108	0.000403858413689151	0.000401807133263307	2.63582780052446e-06	0.00040267810243981	0.000403839027267127	0.00040267810243981	0.000403826264586238	0.000402833258911606	7.94750953065918e-07	1.89709482480118e-06	0.000401807133263307	1.00040180713326	8.70969176502214e-07	0.100451783315827	7.46126863844519e-05	4.76850571839551e-05	0.00012193568471031	0.000123135077795876	0.000123048403064172	2.73981647334489e-05	2.03113071725953e-05	2.01913132293119e-05
"Pernettya_prostrata"	3.67725089943554e-06	0.000721920105331123	0.000719081203376451	0.000720372899224133	2.06985810271401e-06	0.000720767478150889	0.000720988653803109	0.000720372899224133	1.94148937196446e-06	1.53646412386412e-06	0.000717627099852712	0.000719707404276771	2.08030442405898e-06	8.70969176502214e-07	0.000717627099852712	2.74579937142089e-06	2.06985810271401e-06	0.000719707404276771	2.11959847110044e-06	8.70969176502214e-07	2.19749484289342e-06	0.000718498069029215	1.88478130464245e-06	0.000718498069029215	8.75345906032376e-07	2.08030442405898e-06	6.15754578975478e-07	0.000718836435100269	8.70969176502214e-07	8.70969176502214e-07	1.00071762709985	0.000217742294125553	4.66507477789058e-05	3.69452747385286e-05	0.10046779397938	0.000145120229706812	7.32044442098097e-05	1.044951542335e-05	1.21507574430101e-05	4.37672953016188e-08
"Eriocnemis_mosquera"	0.00405797811495232	0.004074635316248	0.00403610761019615	0.00404822849934147	0.00403534542796179	0.00406201177391139	0.00405617600887212	0.00404822849934147	0.00403602798681765	0.00402925755109345	8.70969176502214e-06	0.00403704228088108	0.00402833258911606	0.00401807133263307	8.70969176502214e-06	0.00403951880757644	0.00403534542796179	0.00403704228088108	0.00403858413689151	0.00401807133263307	2.63582780052446e-05	0.00402678102439809	0.00403839027267127	0.00402678102439809	0.00403826264586238	0.00402833258911606	7.94750953065918e-06	1.89709482480118e-05	0.00401807133263307	0.00401807133263307	8.70969176502214e-06	1.00451783315827	0.000746126863844519	0.000476850571839551	0.0012193568471031	0.00123135077795876	0.00123048403064172	0.000273981647334489	0.000203113071725953	0.000201913132293119
