"Clethrionomys_rutilus"	"Clethrionomys_rufocanus"	"Microtus_agrestis"	"Microtus_oeconomus"	"Sorex_araneus"	"Tamias_sibiricus"	"Apodemus_peninsulae"	"Sicista_betulina"	"Sorex_caecutiens"	"Peromyscopsylla_silvatica"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Hystrichopsylla_talpae"	"Neopsylla_acanthina"	"Neopsylla_mana"	"Ctenophthalmus_uncinatus"	"Peromyscopsylla_ostsibirica"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Megabothris_calcarifer"	"Amphipsylla_sibirica"	"Catallagia_dacenkoi"	"Catallagia_ioffi"	"Neopsylla_pleskei"	"Ctenophyllus_armatus"	"Megabothris_turbidus"
"Amalaraeus_penicilliger"	0.0504586720016417	0.0503138838313118	6.23178244267625e-05	9.86886953170873e-05	1.8111740523346e-05	1.81571327821669e-05	2.01121386061993e-05	2.01121386061993e-05	4.55068857370503e-08	0.00120270588865072	1.00119898381625	0.00120672831637196	0.00119898381624788	0.00036206389731463	0.000360419085726012	0.00119898381624788	0.000364141158128856	9.10137714741006e-07	0.000361324672752179	0.00036132694236512	0.00036206389731463	0.000838564730521864	0.000360419085726012	0.000360419085726012	0.000360419085726012	9.07856639108342e-07	1.64481158861812e-06
"Megabothris_rectangulatus"	0.016967596553023	0.0168627392332865	0.01680638678338	0.0168747556808063	6.09038434588954e-06	6.1056482738478e-06	0.0167432057122561	0.0167432057122561	1.53024732308783e-08	0.00124370159291676	0.000402242772123986	1.00459234273537	0.000402242772123986	0.000402443046249317	0.000121197118235879	0.000402242772123986	0.00096265593902865	3.06049464617565e-07	0.000121501637453173	0.000121502400649571	0.000402443046249317	0.000281045653888108	0.000121197118235879	0.000121197118235879	0.000121197118235879	3.0528241369239e-07	0.000281245928013438
"Hystrichopsylla_talpae"	0.0504586720016417	0.0503138838313119	6.23178244267625e-05	9.86886953170873e-05	1.8111740523346e-05	1.81571327821669e-05	2.01121386061993e-05	2.01121386061993e-05	4.55068857370503e-08	0.00120270588865072	0.00119898381624788	0.00120672831637196	1.00119898381625	0.00036206389731463	0.000360419085726012	0.00119898381624788	0.000364141158128855	9.10137714741006e-07	0.000361324672752179	0.00036132694236512	0.00036206389731463	0.000838564730521864	0.000360419085726012	0.000360419085726012	0.000360419085726012	9.07856639108342e-07	1.64481158861812e-06
"Neopsylla_acanthina"	0.0504446716733579	0.000104688836010147	9.02567664980008e-05	0.0502939351252536	1.81067152164353e-05	1.81520948806614e-05	2.01221523124658e-05	2.01221523124658e-05	4.5494259337777e-08	0.00120330470828546	0.00036206389731463	0.00120732913874795	0.00036206389731463	1.00119855133547	0.000360319083381128	0.00036206389731463	0.00120155989435195	9.0988518675554e-07	0.000361224419141949	0.000361226688125161	0.00119855133546869	1.74481393350245e-06	0.000360319083381128	0.000360319083381128	0.000360319083381128	9.07604744033067e-07	0.00083823225208756
"Neopsylla_mana"	0.100593954738835	0.000138595399049404	5.43203091242872e-05	0.000126595117663285	3.610740303248e-05	3.61978966314627e-05	1.21197118235879e-05	1.21197118235879e-05	9.07221181720602e-08	0.000724758767050555	0.000720838171452024	0.000727182709415273	0.000720838171452024	0.000720638166762256	1.00071852824813	0.000720838171452024	0.000722448843733065	1.8144423634412e-06	0.000720333618286158	0.000720338142966107	0.000720638166762256	2.30992331749007e-06	0.000718528248134534	0.000718528248134534	0.000718528248134534	1.80989483157313e-06	2.10991862772142e-06
"Ctenophthalmus_uncinatus"	0.0504586720016417	0.0503138838313118	6.23178244267625e-05	9.86886953170873e-05	1.8111740523346e-05	1.81571327821669e-05	2.01121386061993e-05	2.01121386061993e-05	4.55068857370503e-08	0.00120270588865072	0.00119898381624788	0.00120672831637196	0.00119898381624788	0.00036206389731463	0.000360419085726012	1.00119898381625	0.000364141158128856	9.10137714741006e-07	0.000361324672752179	0.00036132694236512	0.00036206389731463	0.000838564730521864	0.000360419085726012	0.000360419085726012	0.000360419085726012	9.07856639108342e-07	1.64481158861812e-06
"Peromyscopsylla_ostsibirica"	0.0337142793742097	0.000116669450492923	0.0334772925416277	0.0336134188994169	1.21014734580691e-05	1.21318025815796e-05	3.2088531300955e-05	3.2088531300955e-05	3.04057122062039e-08	0.00191889417179711	0.000242760772085904	0.0019253118780573	0.000242760772085904	0.00080103992956797	0.000240816281244355	0.000242760772085904	1.00191694968096	6.08114244124077e-07	0.000241421354917258	0.000241422871373434	0.00080103992956797	1.94449084154872e-06	0.000240816281244355	0.000240816281244355	0.000240816281244355	6.0659012907898e-07	0.000560223648323615
"Palaeopsylla_soricis"	0.000127010965440884	1.74991981224232e-07	6.85853829172451e-08	1.59840302096293e-07	0.0505044584126501	4.57038378700555e-08	1.53024732308782e-08	1.53024732308782e-08	0.0503781519055594	9.15087899206518e-07	9.10137714741006e-07	9.18148393852695e-07	9.10137714741006e-07	9.0988518675554e-07	9.07221181720602e-07	9.10137714741006e-07	9.12171366186115e-07	1.00756303811119	0.00252613014181423	9.09506373614105e-07	9.09885186755541e-07	2.91653302040387e-09	9.07221181720601e-07	9.07221181720602e-07	9.07221181720602e-07	2.28519189350278e-09	2.66400503493822e-09
"Corrodopsylla_birulai"	0.0504233532800311	6.94718165460203e-05	2.72283970181463e-05	6.34565999322283e-05	0.0502699898221031	1.8144423634412e-05	6.07508187265866e-06	6.07508187265866e-06	0.000126306507090711	0.000363289895984988	0.000361324672752179	0.00036450491235952	0.000361324672752179	0.000361224419141949	0.000360166809143079	0.000361324672752179	0.000362132032375888	0.00252613014181423	1.00287366630025	0.000361074030324799	0.00036122441914195	1.15786360910034e-06	0.000360166809143079	0.000360166809143079	0.000360166809143079	9.07221181720602e-07	1.05760999887047e-06
"Ceratophyllus_indages"	0.0504236700076275	6.94722529240087e-05	2.72285680497057e-05	6.34569985264325e-05	1.80991768349207e-05	0.0503959782907548	6.07512003247856e-06	6.07512003247856e-06	4.54753186807052e-08	0.000363292177942218	0.00036132694236512	0.000364507201948713	0.00036132694236512	0.000361226688125161	0.000360169071483054	0.00036132694236512	0.000362134307060151	9.09506373614104e-07	0.000361074030324799	1.00287996798602	0.000361226688125161	1.15787088206681e-06	0.000360169071483053	0.000360169071483054	0.000360169071483053	0.00251979891453774	1.05761664210721e-06
"Megabothris_calcarifer"	0.0504446716733579	0.000104688836010147	9.02567664980008e-05	0.0502939351252536	1.81067152164353e-05	1.81520948806613e-05	2.01221523124659e-05	2.01221523124659e-05	4.5494259337777e-08	0.00120330470828546	0.00036206389731463	0.00120732913874795	0.00036206389731463	0.00119855133546869	0.000360319083381128	0.00036206389731463	0.00120155989435196	9.0988518675554e-07	0.000361224419141949	0.000361226688125161	1.00119855133547	1.74481393350245e-06	0.000360319083381127	0.000360319083381128	0.000360319083381128	9.07604744033067e-07	0.00083823225208756
"Amphipsylla_sibirica"	0.00032338926444861	0.100489172263574	7.03153397292378e-05	7.07822729708897e-05	1.16078014212074e-07	1.16368932871036e-07	2.81045653888108e-05	2.81045653888108e-05	2.91653302040387e-10	0.00168065301025088	0.00167712946104373	0.00168627392332865	0.00167712946104373	3.4896278670049e-06	2.30992331749007e-06	0.00167712946104373	5.83347252464616e-06	5.83306604080775e-09	2.31572721820068e-06	2.31574176413362e-06	3.4896278670049e-06	1.00167481953773	2.30992331749007e-06	2.30992331749007e-06	2.30992331749007e-06	5.81844664355182e-09	1.17970454951483e-06
"Catallagia_dacenkoi"	0.100593954738835	0.000138595399049404	5.43203091242872e-05	0.000126595117663285	3.61074030324799e-05	3.61978966314627e-05	1.21197118235879e-05	1.21197118235879e-05	9.07221181720601e-08	0.000724758767050555	0.000720838171452024	0.000727182709415273	0.000720838171452024	0.000720638166762255	0.000718528248134534	0.000720838171452024	0.000722448843733065	1.8144423634412e-06	0.000720333618286157	0.000720338142966107	0.000720638166762255	2.30992331749007e-06	1.00071852824813	0.000718528248134534	0.000718528248134534	1.80989483157313e-06	2.10991862772141e-06
"Catallagia_ioffi"	0.100593954738835	0.000138595399049404	5.43203091242872e-05	0.000126595117663285	3.61074030324799e-05	3.61978966314627e-05	1.21197118235879e-05	1.21197118235879e-05	9.07221181720601e-08	0.000724758767050555	0.000720838171452024	0.000727182709415272	0.000720838171452024	0.000720638166762255	0.000718528248134534	0.000720838171452024	0.000722448843733065	1.8144423634412e-06	0.000720333618286157	0.000720338142966107	0.000720638166762255	2.30992331749007e-06	0.000718528248134534	1.00071852824813	0.000718528248134534	1.80989483157313e-06	2.10991862772141e-06
"Neopsylla_pleskei"	0.100593954738835	0.000138595399049404	5.43203091242872e-05	0.000126595117663285	3.61074030324799e-05	3.61978966314626e-05	1.21197118235879e-05	1.21197118235879e-05	9.07221181720602e-08	0.000724758767050555	0.000720838171452024	0.000727182709415272	0.000720838171452024	0.000720638166762255	0.000718528248134534	0.000720838171452024	0.000722448843733065	1.8144423634412e-06	0.000720333618286157	0.000720338142966107	0.000720638166762255	2.30992331749007e-06	0.000718528248134533	0.000718528248134533	1.00071852824813	1.80989483157313e-06	2.10991862772141e-06
"Ctenophyllus_armatus"	0.000253385276420239	3.49106798613109e-07	1.36826975124149e-07	3.18879389580063e-07	9.09506373614105e-08	0.100755758684878	3.0528241369239e-08	3.0528241369239e-08	2.28519189350278e-10	1.82558883388049e-06	1.81571327821669e-06	1.83169448215434e-06	1.81571327821669e-06	1.81520948806613e-06	1.80989483157313e-06	1.81571327821669e-06	1.81977038723694e-06	4.57038378700555e-09	1.8144423634412e-06	0.00503959782907548	1.81520948806613e-06	5.81844664355182e-09	1.80989483157313e-06	1.80989483157313e-06	1.80989483157313e-06	1.00503778793424	5.31465649300105e-09
"Megabothris_turbidus"	0.000295388607880998	7.07822729708897e-05	0.000126193223871714	0.100461275132844	1.06027400390541e-07	1.06293129860021e-07	2.81245928013438e-05	2.81245928013438e-05	2.66400503493822e-10	0.00168185064952036	3.28962317723624e-06	0.00168747556808063	3.28962317723624e-06	0.00167646450417512	2.10991862772142e-06	3.28962317723624e-06	0.00168067094497084	5.32801006987643e-09	2.11521999774094e-06	2.11523328421442e-06	0.00167646450417512	1.17970454951483e-06	2.10991862772142e-06	2.10991862772141e-06	2.10991862772142e-06	5.31465649300105e-09	1.00167435458555
