"Catostomus_catostomus"	"Catostomus_commersoni"	"Catostomus_macrocheilus"	"Coregonus_clupeaformis"	"Cottus_cognatus"	"Lota_lota"	"Mylocheilus_caurinus"	"Oncorhynchus_nerka"	"Prosopium_coulteri"	"Prosopium_williamsoni"	"Ptychocheilus_oregonensis"	"Rhinichthys_cataractae"	"Richardsonius_balteatus"	"Salmo_gairdneri"	"Salvelinus_malma"	"Salvelinus_namaycush"	"Thymallus_arcticus"	"Acolpenteron_catostomi"	"Anoncohaptor_anomalum"	"Pellucidhaptor_pellucidhaptor"	"Pseudomurraytrema_copulata"	"Tetraonchus_borealis"	"Tetraonchus_variabilis"	"Octomacrum_lanceatus"	"Allocreadium_isosporum"	"Bunodera_luciopercae"	"Crepidostomum_farionis"	"Phyllodistomum_sp."	"Diplostomum_sp.1_(L)"	"Diplostomum_sp.2_(L)"	"Neascus_sp_(L)"	"Tetracotyle_sp._(L)"	"Glaridacris_catostomi"	"Glaridacris_sp."	"Glaridacris_vogei"	"Hunterella_nodulosa"	"Monobothrium_sp."	"Proteocephalus_ptychocheilus"	"Proteocephalus_salmonidicola"	"Proteocephalus_sp."	"Proteocephalus_tumidocollus"	"Bothriocephalus_opsariichthydis"	"Diphyllobothrium_sp._(L)"	"Eubothrium_salvelini"	"Ligula_intestinalis_(L)"	"Hysterothylacium_brachyurum"	"Raphidascaris_acus"	"Eustrongylides_sp._(L)"	"Philometroides_huronensis"	"Philonema_agubernaculum"	"Philonema_sp."	"Haplonema_hamatulum"	"Truttaedacnitis_truttae"	"Cystidicola_farionis"	"Cystidicoloides_tenuissima"	"Rhabdochona_canadensis"	"Rhabdochona_cascadilla"	"Rhabdochona_cotti"	"Rhabdochona_kisutchi"	"Rhabdochona_milleri"	"Rhabdochona_zacconis"	"Neoechinorhynchus_cristatus"	"Neoechinorhynchus_cylindratus"	"Neoechinorhynchus_rutili"	"Octospinifer_macilentus"	"Pomphorhynchus_bulbocolli"	"Ergasilus_nerkae"	"Salmincola_californiensis"	"Salmincola_edwardsii"	"Salmincola_thymalli"
"Ptychocheilus_oregonensis"	6.72540726477998e-05	0.000351013714298388	0.000435304325303879	0.000663300485233828	0.000150809125935723	8.41536866280894e-05	0.00127729350003828	0.000150638033613995	3.00247008715521e-07	0.000304711691603606	1.00477546472114	6.58670579856502e-05	0.000838590233944373	0.000435425388366573	0.000152183739176215	0.000150297669703667	0.000198402408379978	3.64929630922364e-06	6.84033007557261e-06	1.04823779243047e-05	6.84033007557261e-06	2.20447120422197e-06	2.03141127735738e-06	2.9020288353592e-06	0.0091598682765566	2.72140867729108e-06	2.03558095708194e-05	4.39516460633547e-06	0.00917698365933324	0.00916752812578992	0.00913432240655583	0.00917528117740107	3.93830124021342e-06	2.9020288353592e-06	2.9020288353592e-06	6.09306260170817e-06	3.93830124021342e-06	0.00913432240655583	8.95198465742442e-07	1.12333705244825e-05	2.72140867729108e-06	0.00915986827655661	1.78292245138141e-05	8.99174845725382e-06	1.29958633565667e-05	2.57827219830423e-06	0.00913432240655583	3.09859651761275e-05	6.84033007557261e-06	4.75281995464846e-06	1.61592504059955e-05	2.57827219830423e-06	7.31799252820942e-06	4.59658385091834e-06	4.92587988151306e-06	8.95198465742442e-07	0.00914480478448014	2.51348543226205e-06	8.95198465742442e-07	3.29335289928251e-06	2.9020288353592e-06	6.84033007557261e-06	1.04823779243047e-05	3.00247008715521e-05	6.84033007557261e-06	0.00915180129396452	0.00917752022389216	4.39138278510961e-06	2.56517257356096e-06	4.23588248157935e-06
"Rhinichthys_cataractae"	0.000362073848578349	0.000362597064581219	0.000363472911538236	0.000362070887036149	0.000361413877350503	1.10996096089087e-06	1.15414926226484e-06	0.000361836911999794	2.70918260632979e-07	0.000363432934062255	0.000362268818921076	1.00538632748284	0.000362093256086435	0.000363681506125654	0.000363510262308659	0.000361782056063022	0.000361913255038365	6.44619550556989e-06	9.74253245630824e-06	4.52616570108044e-06	9.74253245630824e-06	4.02125838931516e-06	2.4228862270817e-06	2.42315274358824e-06	3.31643588452781e-06	2.27300941328534e-06	2.45423325357401e-05	6.29341954661639e-06	1.14633104559697e-05	3.47835461132986e-05	3.29335289928251e-06	0.0503154183591379	7.31937971272001e-06	2.42315274358824e-06	2.42315274358824e-06	5.71948969432659e-06	7.31937971272001e-06	3.29335289928251e-06	2.13829566063917e-06	1.22023008914134e-05	2.27300941328534e-06	3.31643588452781e-06	2.25163693169364e-05	1.48744020572597e-05	1.05497303235888e-05	2.16049487985699e-06	3.29335289928251e-06	1.06078294954746e-05	9.74253245630824e-06	4.69589564036704e-06	1.84965686940139e-05	2.16049487985699e-06	1.08539919239287e-05	8.58098251064334e-06	6.29426780260051e-06	2.13829566063917e-06	7.81951860036295e-06	6.02356462250839e-06	2.13829566063917e-06	0.0502693163741418	2.42315274358824e-06	9.74253245630824e-06	4.52616570108044e-06	2.70918260632979e-05	9.74253245630824e-06	1.73294471043376e-05	1.89509022518164e-05	6.29281003620781e-06	6.15809628356164e-06	6.44414461639686e-06
"Richardsonius_balteatus"	9.09116558374248e-05	9.17233107381974e-05	0.000206809269318972	0.000647370997208704	0.000835599533203279	0.000241702193630025	0.000317184880596336	0.000332651964175584	0.00012595168947267	0.00033455048123374	0.00115306157167351	9.05233140216089e-05	1.00441285196659	0.000334511891057512	0.00033504202129021	0.000332302992249585	0.000218260368709801	2.3888579714312e-06	3.22270625086936e-06	0.0125551606495824	3.22270625086936e-06	2.42511520788668e-06	2.23033654155827e-06	1.37872846212648e-06	1.68260755362314e-05	2.09069931910945e-06	3.76475321546017e-05	5.78683225439371e-06	0.0125784604350907	0.012605936428385	1.04823779243047e-05	0.0126098976432101	1.84397778874288e-06	1.37872846212648e-06	1.37872846212648e-06	2.21257674156464e-06	1.84397778874288e-06	1.04823779243047e-05	1.97083541935417e-06	1.43710148682837e-05	2.09069931910945e-06	1.68260755362314e-05	2.25790848647197e-05	1.3680259684746e-05	0.0125690873084691	6.80487929195468e-06	1.04823779243047e-05	2.44715284595605e-05	3.22270625086936e-06	4.32103586066771e-06	1.88868293952799e-05	6.80487929195468e-06	9.98412674946173e-06	7.89342743035228e-06	4.51581452699613e-06	1.97083541935417e-06	0.0125656430275067	1.39266588867213e-05	1.97083541935417e-06	4.52616570108044e-06	1.37872846212648e-06	3.22270625086936e-06	0.0125551606495824	0.012595168947267	3.22270625086936e-06	2.3489700498624e-05	3.00281767768792e-05	5.78295478854928e-06	5.66309088879401e-06	4.65545174944494e-06
"Salmo_gairdneri"	4.64136902314968e-05	0.000241302656720014	0.000299436466862186	0.000636180661401923	0.000182635979793669	0.000200553768142935	9.11317675341525e-05	0.000881164672766873	6.33020153993132e-05	0.00114596889032662	0.000299354954502019	4.54601882657068e-05	0.000167255945528756	1.00342888500467	0.000728363135033355	0.000855093766295835	0.000788506537536285	2.51195078165343e-06	4.70561129728992e-06	2.09069931910945e-06	4.70561129728992e-06	8.76118375040317e-06	7.63979260217746e-06	1.99624311241457e-06	4.54404402797413e-06	0.00627143053127918	0.00631532353022111	0.00628122124986548	1.29965499611028e-05	0.00632287173942726	2.72140867729108e-06	0.00633260422541296	2.70936818487534e-06	1.99624311241457e-06	1.99624311241457e-06	4.18990362805107e-06	2.70936818487534e-06	2.72140867729108e-06	4.28448902960797e-06	2.80768068321033e-05	0.00627143053127918	4.54404402797414e-06	0.00631776956370943	0.006302646573345	5.13463231567059e-06	8.29556439246667e-06	2.72140867729108e-06	1.67908499790296e-05	4.70561129728991e-06	0.00627907032388136	0.00630826852186169	8.29556439246667e-06	0.0062928558547587	2.14253234795169e-05	0.00628019171502959	4.28448902960797e-06	4.81210799640053e-06	3.04393299656115e-06	4.28448902960797e-06	2.27300941328534e-06	1.99624311241457e-06	4.70561129728991e-06	2.09069931910945e-06	0.00633020153993132	4.70561129728991e-06	0.00629234344280072	0.00629528746929963	0.00628093157312691	1.37855308773395e-05	1.64009763525806e-05
"Salvelinus_malma"	4.29503378622029e-05	4.3544480678758e-05	9.80101931092446e-05	0.000563791538608078	0.00032015343187322	0.000780417058987251	0.000148971024606453	0.000682214728074039	5.968973154038e-05	0.00117763046927754	9.84718312316686e-05	4.27659132127834e-05	0.000157666833548334	0.000685518244737275	1.00383464327329	0.0010023681160481	0.000362202894324638	1.13062726364166e-06	1.5264861789031e-06	1.97083541935417e-06	1.5264861789031e-06	4.02447660360709e-06	7.85086979518359e-06	6.53401287394965e-07	3.8746189578715e-06	4.28448902960797e-06	0.00595523181248419	1.18646526748751e-05	1.14833697633065e-05	0.00596586419456472	8.95198465742442e-07	0.00595729171054072	8.73084891508135e-07	6.53401287394965e-07	6.53401287394964e-07	1.0492602026564e-06	8.73084891508135e-07	8.95198465742442e-07	0.00590490966631347	0.00592597861514001	4.28448902960797e-06	3.8746189578715e-06	0.00594542500428487	0.00593576261229518	7.3067259505745e-06	0.00592051800749322	8.95198465742442e-07	0.005921075847132	1.5264861789031e-06	1.21353588247916e-05	0.00593428758077322	0.00592051800749321	0.00592818244864991	0.0059238979596203	8.30896563321506e-06	0.00590490966631347	2.86603388509662e-06	5.33589053122033e-06	0.00590490966631347	2.13829566063917e-06	6.53401287394964e-07	1.5264861789031e-06	1.97083541935417e-06	0.005968973154038	1.5264861789031e-06	1.97177328792712e-05	1.88707601798237e-05	1.54219125412535e-05	0.00591604708982512	1.18753463987907e-05
"Salvelinus_namaycush"	8.07409798092715e-05	8.14861203520992e-05	0.000183680771889871	0.000456784834174246	0.00018364051068188	0.000216001334574232	1.30611343314364e-06	0.000680142770443264	0.000112030747435989	0.00133389956194483	0.000183697151860038	8.03960124584495e-05	0.000295380437555187	0.00152016669563704	0.00189336199697974	1.00244305873687	0.000355235324907903	2.1216604771466e-06	2.86244338943841e-06	3.69225546943984e-06	2.86244338943841e-06	3.94705916564337e-06	8.89266374629885e-06	1.2245384792658e-06	1.6960963764814e-06	9.5010418477315e-06	5.29838803763917e-05	1.70581837415455e-05	9.95620018766369e-06	0.0111938797974548	1.66997410781852e-06	0.011199164535462	1.63790491017261e-06	1.2245384792658e-06	1.2245384792658e-06	1.96532139155762e-06	1.63790491017261e-06	1.66997410781852e-06	1.11374235116455e-05	3.21550774935009e-05	9.5010418477315e-06	1.6960963764814e-06	0.0111838593866944	0.011175344479187	6.75293064747116e-06	1.54574502031302e-05	1.66997410781852e-06	2.31168847046386e-05	2.86244338943841e-06	1.83937055940303e-05	4.56031785068757e-05	1.54574502031302e-05	0.0111677873372932	0.0111582862954454	1.34481010133749e-05	1.11374235116455e-05	5.36222957725836e-06	3.06067517803133e-06	1.11374235116455e-05	4.01980062292247e-06	1.2245384792658e-06	2.86244338943841e-06	3.69225546943984e-06	0.0112030747435989	2.86244338943841e-06	2.65968494351489e-05	2.16773671231563e-05	0.0111477572500352	0.0111493936316991	1.28397229119422e-05
"Thymallus_arcticus"	8.12443113422615e-05	0.000241427277350851	0.00024239875346616	0.000839871828068324	0.00022157476582002	0.000253353976654422	0.000161023242144564	0.000680815019582967	0.00011204865675793	0.00124152335776665	0.000242491832464417	8.04251677863033e-05	0.000194009216630934	0.00140178940006451	0.000684161022613205	0.000355235324907903	1.00306761694759	2.51870626024397e-06	4.71349969070625e-06	2.42511520788668e-06	4.71349969070625e-06	0.0111451957438621	8.276822385111e-06	1.6159916897744e-06	5.42493604711326e-06	8.76118375040317e-06	0.0111909815485074	1.63257950791028e-05	1.62487695356832e-05	5.5978441912786e-05	2.20447120422197e-06	0.011203225872632	3.09750800093186e-06	1.6159916897744e-06	1.6159916897744e-06	3.81078512023668e-06	3.09750800093186e-06	2.20447120422197e-06	4.02447660360709e-06	2.8264628598101e-05	8.76118375040317e-06	5.42493604711326e-06	0.0111861686153763	3.25741532334643e-05	6.11802797155367e-06	9.09155613669552e-06	2.20447120422197e-06	1.92146765952764e-05	4.71349969070625e-06	1.70380061355142e-05	0.0111822215562106	9.09155613669552e-06	2.50095419047646e-05	1.62483581543615e-05	0.0111539569276125	4.02447660360709e-06	4.62958641210865e-06	3.692912763667e-06	4.02447660360709e-06	4.02125838931516e-06	1.6159916897744e-06	4.71349969070625e-06	2.42511520788668e-06	0.011204865675793	4.71349969070625e-06	3.14519807406561e-05	0.0111715913670605	1.27082429160465e-05	7.97153576925045e-06	0.0111534725662472
"Acolpenteron_catostomi"	0.050256572449699	0.000239241655164471	0.0503652631564353	2.00303245727134e-05	9.52936559908674e-06	3.0971285453488e-06	4.89162307654435e-06	9.55605598560317e-06	1.00467809118868e-08	1.5248858837626e-05	2.007112970073e-05	6.4461955055699e-06	9.55543188572481e-06	2.00956062532274e-05	9.61033174095414e-06	9.54747214715969e-06	1.13341781710979e-05	1.0008941747816	0.000896349705732972	1.1944289857156e-07	0.000896349705732971	1.25935313012199e-07	1.01659058917507e-07	0.000335768421042902	2.80297276992069e-07	1.25597539082671e-07	9.36970250653384e-07	2.31775938922707e-07	6.00043421290763e-07	0.000336987446718433	1.82464815461182e-07	0.000897955033925886	0.00056058128469007	0.000335768421042902	0.000335768421042902	0.000337943345180761	0.00056058128469007	1.82464815461182e-07	5.65313631820831e-08	4.64672067666759e-07	1.25597539082671e-07	2.80297276992069e-07	8.22287943618958e-07	4.96049384879627e-07	2.78265658556339e-07	1.18473934089059e-07	1.82464815461182e-07	4.14845643615256e-07	0.00089634970573297	2.27256598000178e-07	7.16204919761628e-07	1.18473934089059e-07	3.89870985039591e-07	2.6427344595692e-07	2.5153285209487e-07	5.65313631820832e-08	3.01907714032742e-07	1.58822759984779e-07	5.65313631820832e-08	3.22309775278495e-07	0.000335768421042902	0.000896349705732971	1.1944289857156e-07	1.00467809118868e-06	0.000896349705732971	0.000338553369839949	0.000338675478555575	2.31680562940001e-07	1.62614387039413e-07	2.27594371929705e-07
"Anoncohaptor_anomalum"	0.0335880458408063	0.0336010845789588	0.0336548941719533	2.50211107088845e-05	8.56493583949827e-06	2.08400805567804e-06	7.65065990892753e-06	8.60002888129076e-06	1.07288038369264e-08	1.75003197611275e-05	2.50812102770996e-05	6.49502163753883e-06	8.59388333565163e-06	2.50965935855462e-05	8.65008834711756e-06	8.58733016831523e-06	1.41404990721188e-05	0.000597566470488647	1.00090303087575	1.07423541695645e-07	0.000903030875751909	1.57116656356875e-07	1.16668798407516e-07	0.000224365961146355	3.81024200697638e-07	1.56853709909664e-07	1.01171811262366e-06	2.5240958636845e-07	7.38658849482129e-07	0.000225651411926485	2.28011002519087e-07	0.000904756514109159	0.000678664914605554	0.000224365961146355	0.000224365961146355	0.000529830366409617	0.000678664914605555	2.28011002519087e-07	5.08828726301033e-08	5.13318654585251e-07	1.56853709909664e-07	3.81024200697638e-07	9.22703800499737e-07	5.15376037054017e-07	2.5017247235395e-07	9.25630337436641e-08	2.28011002519087e-07	4.63313799874475e-07	0.000903030875751909	2.7352250831718e-07	8.2728902085179e-07	9.25630337436641e-08	4.19820160595231e-07	2.62966450685567e-07	3.13970366266539e-07	5.08828726301033e-08	3.35434544214733e-07	1.42748930658305e-07	5.08828726301033e-08	3.24751081876942e-07	0.000224365961146355	0.000903030875751909	1.07423541695645e-07	1.07288038369264e-06	0.000903030875751909	0.000530582111027542	0.00053077557208367	2.52268489557611e-07	1.4629765227805e-07	2.73785454764391e-07
"Pellucidhaptor_pellucidhaptor"	9.09116558374248e-06	9.17233107381974e-06	2.06809269318973e-05	6.47370997208703e-05	8.35599533203279e-05	2.41702193630025e-05	3.17184880596336e-05	3.32651964175584e-05	1.2595168947267e-05	3.3455048123374e-05	0.000115306157167351	9.05233140216089e-06	0.100441285196659	3.34511891057512e-05	3.3504202129021e-05	3.32302992249585e-05	2.18260368709801e-05	2.3888579714312e-07	3.22270625086936e-07	1.00125551606496	3.22270625086936e-07	2.42511520788668e-07	2.23033654155827e-07	1.37872846212648e-07	1.68260755362314e-06	2.09069931910945e-07	3.76475321546017e-06	5.78683225439371e-07	0.00125784604350907	0.0012605936428385	1.04823779243047e-06	0.00126098976432101	1.84397778874288e-07	1.37872846212648e-07	1.37872846212648e-07	2.21257674156464e-07	1.84397778874288e-07	1.04823779243047e-06	1.97083541935417e-07	1.43710148682837e-06	2.09069931910945e-07	1.68260755362314e-06	2.25790848647197e-06	1.3680259684746e-06	0.00125690873084691	6.80487929195468e-07	1.04823779243047e-06	2.44715284595605e-06	3.22270625086936e-07	4.32103586066771e-07	1.88868293952799e-06	6.80487929195468e-07	9.98412674946173e-07	7.89342743035228e-07	4.51581452699613e-07	1.97083541935417e-07	0.00125656430275067	1.39266588867213e-06	1.97083541935417e-07	4.52616570108044e-07	1.37872846212648e-07	3.22270625086936e-07	0.00125551606495824	0.0012595168947267	3.22270625086936e-07	2.3489700498624e-06	3.00281767768792e-06	5.78295478854929e-07	5.66309088879401e-07	4.65545174944495e-07
"Pseudomurraytrema_copulata"	0.0335880458408063	0.0336010845789588	0.0336548941719533	2.50211107088845e-05	8.56493583949827e-06	2.08400805567804e-06	7.65065990892753e-06	8.60002888129076e-06	1.07288038369264e-08	1.75003197611275e-05	2.50812102770996e-05	6.49502163753883e-06	8.59388333565163e-06	2.50965935855462e-05	8.65008834711756e-06	8.58733016831523e-06	1.41404990721188e-05	0.000597566470488648	0.000903030875751909	1.07423541695645e-07	1.00090303087575	1.57116656356875e-07	1.16668798407516e-07	0.000224365961146355	3.81024200697638e-07	1.56853709909664e-07	1.01171811262366e-06	2.5240958636845e-07	7.38658849482129e-07	0.000225651411926485	2.28011002519087e-07	0.000904756514109159	0.000678664914605554	0.000224365961146355	0.000224365961146355	0.000529830366409617	0.000678664914605555	2.28011002519087e-07	5.08828726301033e-08	5.13318654585251e-07	1.56853709909664e-07	3.81024200697638e-07	9.22703800499737e-07	5.15376037054017e-07	2.5017247235395e-07	9.25630337436641e-08	2.28011002519087e-07	4.63313799874475e-07	0.000903030875751908	2.7352250831718e-07	8.2728902085179e-07	9.25630337436641e-08	4.19820160595231e-07	2.62966450685567e-07	3.13970366266539e-07	5.08828726301033e-08	3.35434544214733e-07	1.42748930658305e-07	5.08828726301033e-08	3.24751081876942e-07	0.000224365961146355	0.000903030875751909	1.07423541695645e-07	1.07288038369264e-06	0.000903030875751909	0.000530582111027542	0.00053077557208367	2.52268489557611e-07	1.4629765227805e-07	2.73785454764391e-07
"Tetraonchus_borealis"	8.12443113422615e-06	2.41427277350851e-05	2.4239875346616e-05	8.39871828068324e-05	2.2157476582002e-05	2.53353976654422e-05	1.61023242144564e-05	6.80815019582967e-05	1.1204865675793e-05	0.000124152335776665	2.42491832464417e-05	8.04251677863033e-06	1.94009216630934e-05	0.000140178940006451	6.84161022613205e-05	3.55235324907903e-05	0.100306761694759	2.51870626024397e-07	4.71349969070625e-07	2.42511520788668e-07	4.71349969070625e-07	1.00111451957439	8.276822385111e-07	1.6159916897744e-07	5.42493604711326e-07	8.76118375040317e-07	0.00111909815485074	1.63257950791028e-06	1.62487695356832e-06	5.5978441912786e-06	2.20447120422197e-07	0.0011203225872632	3.09750800093186e-07	1.6159916897744e-07	1.6159916897744e-07	3.81078512023668e-07	3.09750800093186e-07	2.20447120422197e-07	4.02447660360709e-07	2.8264628598101e-06	8.76118375040317e-07	5.42493604711326e-07	0.00111861686153763	3.25741532334643e-06	6.11802797155367e-07	9.09155613669552e-07	2.20447120422197e-07	1.92146765952764e-06	4.71349969070625e-07	1.70380061355142e-06	0.00111822215562106	9.09155613669552e-07	2.50095419047646e-06	1.62483581543614e-06	0.00111539569276125	4.02447660360709e-07	4.62958641210865e-07	3.692912763667e-07	4.02447660360709e-07	4.02125838931516e-07	1.6159916897744e-07	4.71349969070625e-07	2.42511520788668e-07	0.0011204865675793	4.71349969070625e-07	3.14519807406561e-06	0.00111715913670605	1.27082429160465e-06	7.97153576925046e-07	0.00111534725662472
"Tetraonchus_variabilis"	4.91016846746848e-06	1.61357105126289e-05	2.23141035628046e-05	7.49767242985201e-05	3.62274860936104e-05	2.14165973357683e-05	1.68935107876213e-05	7.72353788396282e-05	6.74719927158275e-06	0.100277983298758	2.23455240509311e-05	4.8457724541634e-06	1.78426923324661e-05	0.000122236681634839	0.000133464786518121	8.00339737166896e-05	7.4491401465999e-05	2.03318117835014e-07	3.50006395222549e-07	2.23033654155827e-07	3.50006395222549e-07	8.27682238511099e-07	1.00066851988866	1.48760690418697e-07	5.41011343488164e-07	7.63979260217746e-07	0.000673536698637225	1.62215013621362e-06	1.51381224062919e-06	0.000674173218245655	2.03141127735738e-07	0.000675016102864962	2.01245704803852e-07	1.48760690418697e-07	1.48760690418697e-07	2.95448967806233e-07	2.01245704803852e-07	2.03141127735738e-07	7.85086979518359e-07	0.000670912913756888	7.63979260217746e-07	5.41011343488164e-07	0.000673393841630247	0.00067181639214875	8.26825089049333e-07	1.21341892623373e-06	2.03141127735738e-07	0.000670246637288552	3.50006395222549e-07	0.000669283867918605	0.000672504575255616	1.21341892623372e-06	0.000670958221272754	0.000670194242012536	1.59166149872885e-06	7.85086979518359e-07	4.26174781891564e-07	6.03791434893506e-07	7.85086979518359e-07	2.4228862270817e-07	1.48760690418697e-07	3.50006395222549e-07	2.23033654155827e-07	0.000674719927158275	3.50006395222549e-07	0.000670532225257133	3.17788905300844e-06	1.65324563484763e-06	1.67435335414824e-06	0.000669347570896899
"Octomacrum_lanceatus"	0.00015090567374336	0.000171714548858783	0.100479016856632	3.18455777181545e-05	1.09929622544672e-05	6.1545872808847e-06	9.69505791447474e-06	1.10366962605716e-05	1.40122970447083e-08	2.23141035628046e-05	3.19223171889511e-05	4.84630548717648e-06	1.10298276970119e-05	3.19398897986332e-05	1.11078218857144e-05	1.10208463133922e-05	1.45439252079696e-05	0.000671536842085804	0.000673097883439065	1.37872846212648e-07	0.000673097883439065	1.6159916897744e-07	1.48760690418697e-07	1.00066986011238	4.84104041825415e-07	1.99624311241457e-07	1.32271781820158e-06	3.22254269692253e-07	9.40432665219608e-07	0.000671571760604444	2.9020288353592e-07	0.000675090354363683	3.23777106152123e-06	0.000669860112377544	0.000669860112377544	0.000671421153730806	3.23777106152123e-06	2.9020288353592e-07	6.53401287394964e-08	6.55186554790534e-07	1.99624311241457e-07	4.84104041825415e-07	1.13886388293601e-06	6.58808936777027e-07	3.21088883787102e-07	1.88431874357191e-07	2.9020288353592e-07	5.91218015022142e-07	0.000673097883439065	3.48385001660155e-07	1.01641003500943e-06	1.88431874357191e-07	5.36178978326231e-07	3.36554667084774e-07	3.61223480218897e-07	6.53401287394965e-08	4.28075729748568e-07	1.83216037574454e-07	6.53401287394964e-08	2.42315274358824e-07	0.000669860112377544	0.000673097883439065	1.37872846212648e-07	1.40122970447082e-06	0.000673097883439065	0.000672378197393183	0.000672584937030032	3.22078159168038e-07	1.87793976666077e-07	3.10359859396137e-07
"Allocreadium_isosporum"	3.44207304714255e-06	3.20362926459827e-05	3.63078031369061e-05	7.28247222294472e-05	3.27873404011074e-05	4.27956507129959e-06	0.0502289194667888	7.67247092519145e-06	2.79067309278749e-08	4.05758507616123e-05	0.0503792755210613	3.31643588452781e-06	6.73043021449255e-05	3.63523522237931e-05	3.29342611419078e-05	7.63243369416628e-06	2.44122122120097e-05	2.80297276992069e-07	5.71536301046457e-07	8.41303776811569e-07	5.71536301046457e-07	2.71246802355663e-07	2.70505671744082e-07	2.42052020912707e-07	1.00146257180316	2.27202201398707e-07	2.40822949741085e-06	3.12451878345278e-07	0.00146414135416271	0.000461298557139434	0.00045799341382783	0.000461979518714723	3.2948428013375e-07	2.42052020912707e-07	2.42052020912707e-07	5.33291044967095e-07	3.2948428013375e-07	0.00045799341382783	1.93730947893575e-07	1.2777335188787e-06	2.27202201398707e-07	0.00146257180316361	1.86098734145714e-06	8.61493316807006e-07	1.38775945016336e-06	2.79322249319567e-07	0.00045799341382783	0.00100558908162876	5.71536301046457e-07	4.97707873142789e-07	1.77618252263307e-06	2.79322249319567e-07	7.76243639860434e-07	5.49041438461727e-07	4.9844900375437e-07	1.93730947893575e-07	0.000458834717604642	5.4645567335179e-07	1.93730947893575e-07	1.6582179422639e-07	2.42052020912707e-07	5.71536301046457e-07	8.41303776811569e-07	2.79067309278749e-06	5.71536301046457e-07	0.000459752659968234	0.00146433179043462	3.12007020222776e-07	2.78535766717645e-07	5.41752474099745e-07
"Bunodera_luciopercae"	4.64136902314968e-06	2.41302656720014e-05	2.99436466862186e-05	6.36180661401923e-05	1.82635979793669e-05	2.00553768142935e-05	9.11317675341525e-06	8.81164672766873e-05	6.33020153993132e-06	0.000114596889032662	2.99354954502019e-05	4.54601882657068e-06	1.67255945528756e-05	0.100342888500467	7.28363135033355e-05	8.55093766295835e-05	7.88506537536285e-05	2.51195078165343e-07	4.70561129728992e-07	2.09069931910945e-07	4.70561129728992e-07	8.76118375040317e-07	7.63979260217746e-07	1.99624311241458e-07	4.54404402797414e-07	1.00062714305313	0.000631532353022111	0.000628122124986548	1.29965499611028e-06	0.000632287173942726	2.72140867729108e-07	0.000633260422541296	2.70936818487534e-07	1.99624311241457e-07	1.99624311241457e-07	4.18990362805107e-07	2.70936818487534e-07	2.72140867729108e-07	4.28448902960797e-07	2.80768068321033e-06	0.000627143053127919	4.54404402797414e-07	0.000631776956370943	0.0006302646573345	5.13463231567059e-07	8.29556439246668e-07	2.72140867729108e-07	1.67908499790296e-06	4.70561129728992e-07	0.000627907032388136	0.000630826852186169	8.29556439246667e-07	0.00062928558547587	2.14253234795169e-06	0.000628019171502959	4.28448902960797e-07	4.81210799640053e-07	3.04393299656115e-07	4.28448902960797e-07	2.27300941328534e-07	1.99624311241457e-07	4.70561129728992e-07	2.09069931910945e-07	0.000633020153993132	4.70561129728992e-07	0.000629234344280072	0.000629528746929963	0.000628093157312691	1.37855308773395e-06	1.64009763525806e-06
"Crepidostomum_farionis"	6.20125518493337e-06	1.59666902527577e-05	2.48009590912796e-05	0.0125811025698407	0.0125693400321605	0.0125641131439021	1.73804877358735e-05	0.0125866702914947	8.96435807638255e-06	0.012628813099448	2.79892381598767e-05	6.13558313393503e-06	3.76475321546017e-05	0.0126306470604422	0.0126548676015289	5.96068654234407e-05	0.0125898542420708	2.34242562663346e-07	3.79394292233871e-07	4.70594151932521e-07	3.79394292233871e-07	0.000139887269356342	8.41920873296531e-05	1.65339727275198e-07	6.02057374352713e-07	7.89415441277638e-05	1.00110389547971	0.000218793436255483	0.000126883677224693	0.000965560890357196	2.54447619635242e-07	0.00085468673055715	2.14054564958674e-07	1.65339727275198e-07	1.65339727275197e-07	3.10491456845722e-07	2.14054564958674e-07	2.54447619635242e-07	7.44403976560523e-05	0.000424295402811832	7.89415441277639e-05	6.02057374352714e-07	0.000643786514800643	0.000378088219745893	0.000209959594687941	0.000325722660534095	2.54447619635242e-07	0.000368469095276432	3.79394292233871e-07	0.000163133631457417	0.000643124216295937	0.000325722660534095	0.000238236327618174	0.00015929478349041	0.000218828813484106	7.44403976560524e-05	7.25041771567764e-07	0.000209489000536009	7.44403976560524e-05	3.06779156696752e-07	1.65339727275197e-07	3.79394292233871e-07	4.70594151932521e-07	0.000896435807638256	3.79394292233871e-07	0.000289509596232305	0.000345552388013711	7.96038426324687e-05	7.51026961607572e-05	0.000224079356685995
