"Daucus_carota"	"Leontodon_hispidus"	"Torilis_japonica"	"Eupatorium_cannabinum"	"Centaurea_nigra"	"Leontodon_autumnalis"	"Knautia_arvensis"	"Trifolium_pratense"	"Aethusa_cynapium"	"Hypochoeris_radicata"	"Crepis_capillaris"	"Linum_catharticum"	"Chamerion_angustifolium"	"Plantago_major"	"Angelica_sylvestris"	"Leontodon_saxatilis"	"Senecio_jacobea"	"Agrimonia_eupatoria"	"Clematis_vitalba"	"Euphrasia_officinalis"	"Convolvulus_arvensis"	"Medicago_lupulina"	"Lathyrus_pratensis"	"Lotus_corniculatus"	"Rubus_fruticosus"	"Unidentified_sp32_M_PL_017"	"Sphaerophoria_scripta"	"Eriothrix_rufomaculata"	"Unidentified_sp22_M_PL_017"	"Episyrphus_balteatus"	"Unidentified_sp31_M_PL_017"	"Unidentified_sp42_M_PL_017"	"Unidentified_sp39_M_PL_017"	"Symphyta_sp1_M_PL_017"	"Syritta_pipiens"	"Unidentified_sp17_M_PL_017"	"Unidentified_sp18_M_PL_017"	"Unidentified_sp15_M_PL_017"	"Eristalis_tenax"	"Bombus_pascuorum"	"Melanostoma_mellinum"	"Episyrphus_arbustorum"	"Unidentified_sp13_M_PL_017"	"Unidentified_sp33_M_PL_017"	"Scatophaga_stercoraria"	"Unidentified_sp16_M_PL_017"	"Melanostoma_scalare"	"Platycheirus_clypeatus"	"Unidentified_sp19_M_PL_017"	"Unidentified_sp38_M_PL_017"	"Unidentified_sp29_M_PL_017"	"Bombus_muscorum"	"Eristalis_pertinax"	"Unidentified_sp8_M_PL_017"	"Helophilus_pendulus"	"Platycheirus_albimanus"	"Syrphus_vitripennis."	"Pyonia_tithonus"	"Bombus_lapidarius"	"Bombus_terrestris"	"Meliscaeva_auricollis"	"Metasyrphus_corollae"	"Polyommatus_icarus"	"Rhingia_campestris"	"Syrphus_ribesii"	"Unidentified_sp43_M_PL_017"	"Apis_mellifera"	"Chrysotoxum_bicinctum"	"Unidentified_sp10_M_PL_017"	"Unidentified_sp27_M_PL_017"	"Aglais_urticae"	"Pieris_brassicae"	"Unidentified_sp1_M_PL_017"	"Unidentified_sp12_M_PL_017"	"Unidentified_sp2_M_PL_017"	"Unidentified_sp20_M_PL_017"	"Unidentified_sp24_M_PL_017"	"Unidentified_sp25_M_PL_017"	"Unidentified_sp7_M_PL_017"	"Unidentified_sp41_M_PL_017"	"Unidentified_sp6_M_PL_017"	"Maniola_jurtina"	"Psithyrus_sp1_M_PL_017"	"Unidentified_sp14_M_PL_017"	"Unidentified_sp28_M_PL_017"	"Unidentified_sp3_M_PL_017"	"Unidentified_sp36_M_PL_017"	"Unidentified_sp40_M_PL_017"	"Unidentified_sp9_M_PL_017"	"Xanthogramma_pedissequum"	"Helophilus_trivittatus"	"Platycheirus_scutatus"	"Scaeva_pyrastri"	"Thymelicus_sylvestris"	"Unidentified_sp11_M_PL_017"	"Unidentified_sp21_M_PL_017"	"Unidentified_sp23_M_PL_017"	"Unidentified_sp26_M_PL_017"	"Unidentified_sp30_M_PL_017"	"Unidentified_sp34_M_PL_017"	"Unidentified_sp35_M_PL_017"	"Unidentified_sp37_M_PL_017"	"Unidentified_sp4_M_PL_017"	"Unidentified_sp5_M_PL_017"
"Daucus_carota"	1.00413633682582	0.000903427138682787	0.000820214319988059	0.00052757285653937	0.00026995818222319	0.000302393972067879	0.00050160883438733	0.00024352901320499	0.000478638613652583	0.000100631918541788	0.000274920647556058	0.000121884540494588	0.000272152120487236	0.000128923055873813	0.000209601349479098	4.13580966841683e-05	0.000202916855487867	0.000227637666475272	8.31717000892319e-05	0.00011652763986793	4.71941916794165e-05	3.14033082243239e-05	3.67345654930216e-05	2.35914662335537e-07	2.20367733520382e-05	0.00222132612612397	0.00221607257975873	0.00221396970222833	0.00220342133378942	0.00221072368371295	0.00220246001089003	0.00220411046003036	0.00220074926378602	0.00219995968454437	0.00220367733520382	0.00219942603292795	0.00219518990868315	0.00219550727034381	0.00219547247989532	7.13888269790864e-06	0.00220489249147325	0.00219501906926022	0.0021884797323645	8.79993405584394e-06	0.00218807026287124	0.00219017459244985	0.00219958556138331	0.00219004798608286	0.00218770691925649	0.00219018491761084	0.00218689373516989	3.94056777902483e-06	1.21723587305938e-05	0.00218982952327562	1.02009778309511e-05	0.002188475409696	0.00218618593733607	6.15163011148464e-06	0.0021884089157792	3.8578350830526e-06	0.00219017459244985	0.00218807665836451	2.79411025132091e-06	0.00219079178407611	0.00218290508005612	0.0021855622186993	1.34979091111595e-06	0.00218290508005612	0.00218290508005612	7.70476732550225e-06	7.45897784355336e-06	3.3324266628631e-06	7.63165883931372e-06	0.00218556221869931	2.65713864318467e-06	0.00219042478687035	2.32890388310109e-06	0.00218618593733607	4.98324612062989e-06	6.92444321950023e-06	4.2871764653701e-06	0.00218541312422806	3.8578350830526e-06	4.63064819106819e-06	2.65713864318467e-06	3.66345782860254e-06	0.00218290508005612	3.28085727995223e-06	1.43252360708818e-06	0.00218290508005612	2.29379502843204e-06	0.00218290508005612	2.29379502843204e-06	1.43252360708818e-06	2.29379502843204e-06	0.00218290508005612	0.00218290508005612	1.34979091111595e-06	0.00218290508005612	2.29379502843204e-06	2.32890388310109e-06	0.00218290508005612	2.65713864318467e-06	2.65713864318467e-06
"Leontodon_hispidus"	0.00122228377586495	1.00317022225579	0.000483884376717853	0.000539762821734697	0.000290337325217625	0.000556036778810541	0.000662672296703473	0.000387800054868108	0.000210006619197828	0.000324250923530179	0.000411837979067995	0.000131705257898999	0.000332987442601062	4.28004146355209e-05	0.000282988756690409	0.000129530424191585	0.000241148350578659	0.000151586515512463	0.000112216258036301	0.000231113470429061	6.37358402402759e-05	4.24420942609223e-05	4.95911518527283e-05	3.15786527967252e-07	2.97531300519662e-05	0.00299649665367955	0.00299304350527093	0.00298664016632466	0.00297149537517526	0.00298112443710949	0.00296942500342159	0.00298031471935473	0.00297259967060998	0.00296673304916473	0.00297531300519662	0.00296773285043562	1.2019400613156e-05	0.00296401922497732	0.00296682801810759	9.54157182198208e-06	2.12345937025009e-05	0.00296623947420694	6.93947102716346e-06	0.00295906997753161	0.0029564711538202	6.34273131003798e-06	0.00296556304470966	5.97865057494115e-06	8.31729500380941e-06	0.00295864890673257	4.40719380316656e-06	5.59453827685918e-06	0.00296037752435434	8.39115765325159e-06	0.00295966571458718	0.00295893562909741	4.59267615005608e-06	7.11184298671287e-06	9.71987648862522e-06	4.76504810960549e-06	6.34273131003799e-06	8.82917607794077e-06	3.7486527458283e-06	0.00295980102824621	2.65713864318467e-06	0.00295315779233668	1.45168662608813e-06	2.65713864318467e-06	2.65713864318467e-06	0.00295810773411036	0.00295616081005412	7.51971522615211e-06	0.00295933345257515	0.00295315779233668	0.0029505006536935	0.00296044935270976	3.14431951878232e-06	4.59267615005608e-06	0.00295477785968435	5.73401901006691e-06	5.1780467421732e-06	5.97050012670203e-06	4.76504810960549e-06	3.38722413295954e-06	0.0029505006536935	0.0029537431629288	2.65713864318467e-06	1.93553750687141e-06	2.28117679334181e-06	2.65713864318467e-06	2.34679487710737e-06	2.65713864318467e-06	2.34679487710738e-06	2.28117679334181e-06	2.34679487710738e-06	2.65713864318467e-06	2.65713864318467e-06	1.45168662608812e-06	2.65713864318467e-06	2.34679487710738e-06	3.14431951878232e-06	2.65713864318467e-06	0.0029505006536935	0.0029505006536935
"Torilis_japonica"	0.00150919434877803	0.00065808275233628	1.00261865161676	0.000772073239628581	0.000687485282114947	0.000162166883831547	0.000256671371930043	0.00028447558522213	0.000627169902275623	0.000350761860532693	0.000419861999619407	0.000189606476730489	0.000264662960799217	0.000102668662883048	0.000216637289644406	7.5439457189928e-05	0.000238125498288085	0.000149803037566698	0.000152292688966106	0.000180156862166007	5.29788681985445e-05	2.40652273080555e-05	6.72877177056246e-05	3.66508862852852e-07	4.03240016676529e-05	0.00405722711742364	0.00404875552698982	0.00404715523560241	0.00403486505224986	0.00404790972466846	0.00403384678266375	2.98821990914865e-05	0.00403326501119736	0.0040281067049587	0.0040324001667653	2.36926698738963e-05	0.0040249853493796	0.00402553080586459	1.62148415927061e-05	9.77688039407313e-06	0.00403696840761571	1.3511110382756e-05	0.00401711230391931	1.08145440786105e-05	6.49975164647387e-06	0.00401898187959931	0.0040269321554169	8.57568401230423e-06	7.92105431190063e-06	1.09803159551708e-05	8.50727313224909e-06	2.95674265507452e-06	0.0040187237268013	0.00402054973032988	0.00402035149193865	9.72031634097381e-06	0.00401375546374701	8.07762344252313e-06	1.10382990939434e-05	4.72078327022495e-06	0.00401898187959931	6.40083281747094e-06	5.12913764914167e-06	9.14638125446602e-06	3.28085727995223e-06	5.21639478682364e-06	3.43742641057474e-06	3.28085727995224e-06	3.28085727995223e-06	5.82960468279856e-06	6.57573453881981e-06	4.75505617326191e-06	6.77826659169414e-06	5.21639478682365e-06	1.93553750687142e-06	9.44040108335969e-06	2.40708099604895e-06	0.00401375546374701	3.1829750748064e-06	0.00401726887304993	0.00401398222507238	4.56421413960245e-06	4.72078327022495e-06	0.00401391203287763	1.93553750687141e-06	5.44315611219834e-06	3.28085727995223e-06	0.00401047460646706	1.6733857954243e-06	3.28085727995223e-06	3.35684017229818e-06	3.28085727995223e-06	3.35684017229818e-06	1.6733857954243e-06	3.35684017229818e-06	3.28085727995224e-06	3.28085727995224e-06	3.43742641057474e-06	3.28085727995224e-06	3.35684017229818e-06	2.40708099604896e-06	3.28085727995224e-06	1.93553750687141e-06	1.93553750687141e-06
"Eupatorium_cannabinum"	0.00105514571307874	0.000797910258216508	0.000839210043074545	1.00331723494778	0.000682560487972988	0.000311060216842052	0.000842996452412257	0.000363794149313948	0.000279558953774727	0.000114181456576155	0.000209977089655573	0.000157334632710108	0.000170473936820177	4.9203359946766e-07	0.000355135294473129	8.19554947897932e-05	8.26587641149552e-05	0.00011373603124365	0.000110802980513101	8.66515056928906e-05	5.74240656386133e-05	2.60618785802503e-05	3.76100927537065e-07	3.81841618434703e-07	4.38957715890735e-05	0.00440280030197542	0.0043969718512484	0.0043934186363869	0.00438407726576049	0.00439070618817082	1.75849455388897e-05	2.36805934546965e-05	0.00438087839662887	2.02378270848528e-05	0.00438957715890735	0.0043807366548193	0.00437193388011611	1.07992787561145e-05	0.0043790499586895	9.80564741342451e-06	1.55908904671868e-05	0.0043774431383818	0.00436789948279978	6.66011891387767e-06	8.85557216760072e-06	7.98029314885296e-06	1.36083452306844e-05	3.73189653895992e-06	0.00436875762488954	0.00437083538522096	4.62345297655477e-06	6.35494784626099e-06	0.00437430743049472	0.00437131228523965	1.12827251315928e-05	6.80687754786168e-06	5.65063520073022e-06	0.00436987663230097	9.55130242069844e-06	7.62778470192623e-06	7.98029314885296e-06	6.10826631776269e-06	5.57186010498637e-06	1.05603115358025e-05	2.29379502843204e-06	4.64058990553942e-06	3.41280243986494e-06	2.29379502843205e-06	2.29379502843204e-06	6.44430514409416e-06	0.00436881062473822	3.53458546454657e-06	1.07506300931132e-05	4.64058990553942e-06	2.34679487710738e-06	8.06659535576138e-06	3.9459477163681e-06	5.65063520073022e-06	4.7395657758924e-06	0.00436901849021121	4.49865473805973e-06	6.50877729049333e-06	7.62778470192623e-06	6.76964261216313e-06	2.34679487710738e-06	3.48860944286893e-06	2.29379502843204e-06	3.35684017229818e-06	2.1399655841997e-06	2.29379502843204e-06	0.00436224884759904	2.29379502843204e-06	0.00436224884759904	2.1399655841997e-06	0.00436224884759905	2.29379502843205e-06	2.29379502843205e-06	3.41280243986494e-06	2.29379502843205e-06	0.00436224884759904	3.9459477163681e-06	2.29379502843204e-06	2.34679487710738e-06	2.34679487710738e-06
"Centaurea_nigra"	0.000620903819113337	0.000493573452869963	0.000859356602643684	0.000784944561168937	1.00309910980484	0.000265114237546107	0.00100245137842092	0.000703438421771349	0.000220502243233943	0.000172923339858727	0.000220148191434447	0.000172394101832075	0.000262647953299796	4.90013089450324e-07	8.52940026302522e-05	9.42043041262405e-05	0.000136684342724649	0.000130568030094193	6.45527326268359e-05	0.000162141997287222	0.000107813395052428	7.17689806676367e-05	0.000101109947079151	0.000268631488231857	2.42759365980573e-07	0.00505508459015189	0.00505786777087072	0.00505067838047889	0.00503180639379657	0.00504621801387075	1.58598430360757e-05	0.00504201807714884	1.81013540377851e-05	1.58709589357894e-05	2.42759365980573e-05	0.00503453204591819	1.26640179881698e-05	1.48375238477482e-05	0.00503289929925144	0.0050431327507511	1.60082989890471e-05	1.42135882983259e-05	8.20001976155563e-06	6.64758866280653e-06	7.81373442930866e-06	6.62473601530688e-06	1.48541585816221e-05	2.9982250569417e-06	9.77485024308548e-06	7.16199111740515e-06	3.18730960473214e-06	9.15012996134782e-06	1.74520454378756e-05	0.00502369556878576	0.00502443821199305	6.85502746938464e-06	4.78721732169069e-06	0.00502392060835617	0.00502360969253756	0.00502050780591631	6.62473601530688e-06	5.02123157610957e-06	0.00503306499650504	1.04402139623066e-05	1.34979091111595e-06	2.80147753720407e-06	0.00501549554902421	1.34979091111595e-06	1.34979091111595e-06	6.11750644790229e-06	9.87674595805765e-06	3.76857368740348e-06	1.2956924190592e-05	2.80147753720408e-06	1.45168662608813e-06	6.54937211007839e-06	9.47711140336136e-07	4.78721732169069e-06	3.49102691490434e-06	0.00502234577787465	5.166659809162e-06	6.36204780322053e-06	0.00502050780591631	0.00501893297543479	1.45168662608812e-06	3.18092002467539e-06	1.34979091111595e-06	3.43742641057474e-06	4.13787306924323e-06	1.34979091111595e-06	3.41280243986494e-06	1.34979091111595e-06	3.41280243986494e-06	4.13787306924323e-06	3.41280243986494e-06	1.34979091111595e-06	1.34979091111595e-06	0.00501549554902421	1.34979091111595e-06	3.41280243986494e-06	9.47711140336137e-07	1.34979091111595e-06	1.45168662608812e-06	1.45168662608812e-06
"Leontodon_autumnalis"	0.0010700094396248	0.00145425003688911	0.000311859391983745	0.000550337306720554	0.000407868057763242	1.00208979178627	0.000464030414807442	0.000399019074202385	0.000186460573793973	0.000596321344429618	0.000241419543698833	0.000286688051331613	0.000467322849903343	7.8326089509799e-07	0.000336637944167514	8.93595671942609e-05	0.000347445567061347	0.000402588540280911	4.39164072457249e-05	5.6065399381314e-05	0.000110549030759323	0.000110244495603659	3.71857314846921e-07	2.81472762885212e-07	7.73886869265927e-05	0.00776007859954732	0.00776288362212151	0.00774805301444989	0.00772797196521199	4.26349217930045e-05	2.15306269504473e-05	0.00774965691564738	1.84953182333764e-05	1.74769923579024e-05	0.00773886869265927	1.92684154004273e-05	1.21933825581484e-05	1.42242430210633e-05	0.00772408576149518	6.73932989145994e-06	2.65995047641829e-05	0.0077234396717835	5.96631594416522e-06	1.72846057194815e-05	8.92346554233276e-06	5.12738316032998e-06	1.69090887873107e-05	7.38457292745987e-06	7.03903045026746e-06	1.27365059689418e-05	3.879945592395e-06	4.66732309875713e-06	1.25847375563274e-05	8.00565623298144e-06	8.96561883213436e-06	8.00494845282839e-06	3.5735450453802e-06	6.75226326163844e-06	1.13858472900148e-05	4.35949236285342e-06	5.12738316032999e-06	0.00771574147797148	4.40058495168038e-06	1.35966940413662e-05	2.32610747744523e-06	6.60331346829554e-06	2.03934028881621e-06	2.32610747744523e-06	2.32610747744523e-06	0.0077173334482304	8.99012896367254e-06	0.00771434622718482	1.1178518269464e-05	6.60331346829555e-06	4.27720599085032e-06	0.00771932939679708	3.74042160186127e-06	3.57354504538021e-06	0.00771266021973138	5.67954875553621e-06	7.21065101223114e-06	4.64625955148244e-06	4.35949236285342e-06	3.28677785675119e-06	4.27720599085032e-06	1.02404194351465e-05	2.32610747744522e-06	1.24743756793498e-06	2.34717102471991e-06	2.32610747744523e-06	2.39277089878501e-06	2.32610747744523e-06	2.39277089878502e-06	2.34717102471991e-06	2.39277089878502e-06	2.32610747744523e-06	2.32610747744523e-06	2.03934028881621e-06	2.32610747744523e-06	2.39277089878502e-06	3.74042160186127e-06	2.32610747744523e-06	4.27720599085032e-06	4.27720599085032e-06
"Knautia_arvensis"	0.00115370031909086	0.0011265429043959	0.000320839214912555	0.000969445920274096	0.00100245137842092	0.000301619769624838	1.00255987842375	0.000859462306064338	0.000200510020413865	9.51217959940021e-05	0.000194232358350296	0.000144868804298323	0.000220871528344438	4.86015625762756e-07	0.000235415512552518	0.000183691634387273	5.90567423215034e-05	9.47214502423344e-05	2.87183899056789e-05	3.67420942426913e-05	3.02008165377089e-05	2.99556842281662e-05	0.000100901188231729	0.000101163614269513	5.04122145331153e-05	0.00505487441983112	0.00505237429342544	0.00504551018139734	2.45574014835922e-05	3.43185233359812e-05	1.4059166648244e-05	2.83002531972768e-05	1.71905877843774e-05	0.00502580940237413	0.00504122145331153	0.0050361932173753	1.18860154138747e-05	1.45066341919619e-05	0.0050352238496263	0.00503297054975981	1.20401210895872e-05	0.00502777166002754	8.00638329364816e-06	7.06720055773904e-06	0.0050186207977742	5.46231786836908e-06	1.60039419295677e-05	3.70826282082459e-06	0.00501952241855274	1.26521158347655e-05	4.17896100871885e-06	0.00501785505274265	0.00502666675334788	1.30186401857527e-05	1.05275275913395e-05	6.73995801152129e-06	3.79140103158687e-06	0.0050220266312729	1.47846769713935e-05	0.00501781164901084	5.46231786836908e-06	6.01221437400305e-06	1.51260982294881e-05	0.00502082951305763	2.50804417193665e-06	5.82140565545401e-06	5.01225689210458e-06	2.50804417193665e-06	2.50804417193665e-06	7.84222884099895e-06	0.00502032773586432	3.27137003397723e-06	0.00502576070508585	5.82140565545402e-06	3.31336148351737e-06	8.87976700851001e-06	2.6157279172502e-06	3.79140103158687e-06	5.63351355755458e-06	1.05105960138161e-05	2.23457481959023e-06	0.00501530743629068	0.00501781164901084	6.29561375175481e-06	3.31336148351736e-06	4.26457944345738e-06	2.50804417193665e-06	1.28335685965022e-06	5.05566062390787e-06	2.50804417193665e-06	4.21498226206128e-06	2.50804417193665e-06	4.21498226206129e-06	5.05566062390787e-06	4.21498226206129e-06	2.50804417193665e-06	2.50804417193665e-06	5.01225689210458e-06	2.50804417193665e-06	4.21498226206129e-06	2.6157279172502e-06	2.50804417193665e-06	3.31336148351736e-06	3.31336148351736e-06
"Trifolium_pratense"	0.000658960859260562	0.000775600109736216	0.000418346448856074	0.00049219208436593	0.000827574613848645	0.000305132233213588	0.00101113212478157	1.00270874187172	0.000193287900928173	0.000203242291183189	0.000277381334933101	0.000261647885932063	0.000393002108927824	8.48911578660974e-05	9.34852705244222e-05	0.000258199775932301	0.000160716590695321	0.00015359378733691	7.5795773634721e-05	4.29307669070338e-05	0.000126798566651479	8.44140094267924e-05	0.000118845138569239	0.00031585822508256	5.92391706956065e-05	0.00594429448165821	0.00594819744894127	0.00593165866835552	1.89730647342435e-05	0.00593383801145618	1.71432026418694e-05	0.00593095352019772	1.38454516460895e-05	1.54037156799886e-05	0.00592391706956065	0.00591725616020243	1.07866285837252e-05	1.56498116324502e-05	0.00591568108759497	0.00592921541876822	1.95569878760144e-05	1.42952228613066e-05	5.24587498671217e-06	8.54503317132759e-06	8.76936102433786e-06	4.71664191024726e-06	0.00591274504056426	6.1821512110028e-06	8.62814981519575e-06	6.89239121267882e-06	3.04325611482295e-06	0.00590334237751639	0.00590943690568935	9.38374805595541e-06	9.16570483068518e-06	4.78696957310583e-06	3.10590940251247e-06	1.13334992773508e-05	0.00590778713465808	9.1935336931511e-06	4.71664191024726e-06	5.69961697351947e-06	0.00591821750121584	1.26993821136161e-05	1.43252360708818e-06	3.71370040042999e-06	4.13787306924323e-06	1.43252360708818e-06	1.43252360708818e-06	8.55836890733996e-06	9.47680300144938e-06	4.3795939365518e-06	0.00591207854870804	3.71370040042999e-06	2.28117679334181e-06	8.06982880884141e-06	1.03872522804914e-06	3.10590940251247e-06	4.62834781806173e-06	7.95122444886722e-06	3.70580870725618e-06	6.48818423099605e-06	9.1935336931511e-06	5.81125886466753e-06	2.28117679334181e-06	4.3135997051737e-06	1.43252360708818e-06	1.67338579542429e-06	0.00589828671689248	1.43252360708818e-06	2.13996558419969e-06	1.43252360708818e-06	2.1399655841997e-06	0.00589828671689247	2.1399655841997e-06	1.43252360708818e-06	1.43252360708818e-06	4.13787306924323e-06	1.43252360708818e-06	2.1399655841997e-06	1.03872522804914e-06	1.43252360708818e-06	2.28117679334181e-06	2.28117679334181e-06
"Aethusa_cynapium"	0.0018347813523349	0.000595018754393846	0.00130660396307421	0.000535821328068227	0.000367503738723238	0.000201998954943471	0.000334183367356441	0.000273824526314912	1.001823539363	0.000261236392460507	0.00056351339017034	0.000260357802897694	0.000380226455870893	9.37913076026325e-05	0.000260943294327483	0.000107059585252814	0.000305545188414301	0.000260795335576177	0.000211652827907176	6.07279429736643e-05	6.04550714586493e-05	5.36024837195266e-07	4.28059570318157e-07	2.183353546571e-07	2.47738124673319e-07	0.00840127369232045	4.65954772845916e-05	0.00838340945085555	0.00837281095042947	0.00838866652700356	0.00837710346584738	3.14320553213673e-05	2.76996182012522e-05	0.00836876085250957	2.47738124673319e-05	0.00836641297586978	0.00836387648816459	1.95017888778311e-05	1.47413743749591e-05	5.15148778438194e-06	0.00837897790515467	1.41924931105802e-05	1.15447289141911e-05	1.23183056973754e-05	7.40962711053563e-06	0.00835774456565776	2.42004450306679e-05	1.03749737285615e-05	7.98922989867646e-06	1.09677381588482e-05	0.00835251814980545	3.28164934451699e-06	1.25877783049185e-05	1.33822476078073e-05	1.03321882802366e-05	7.25690884809502e-06	9.21507096606837e-06	5.83809347852112e-06	1.12391708738314e-05	3.50843553039839e-06	0.00835774456565776	8.80243492342351e-06	3.45916796908382e-06	1.12118916692445e-05	3.98865511377152e-06	5.73871027375342e-06	1.83751869361619e-06	3.98865511377152e-06	3.98865511377152e-06	7.1061578336406e-06	5.75062994488683e-06	4.16620203955485e-06	7.70819413581923e-06	5.73871027375342e-06	1.7500551599819e-06	1.1111863243882e-05	2.89936993697204e-06	9.21507096606838e-06	3.30389327493168e-06	9.39359249403578e-06	7.83877977690192e-06	5.65957195055373e-06	3.5084355303984e-06	7.06393454591306e-06	1.7500551599819e-06	4.36241908458697e-06	3.98865511377152e-06	5.22641585229686e-06	1.61073250773478e-06	3.98865511377152e-06	2.32965794812272e-06	3.98865511377152e-06	2.32965794812272e-06	1.61073250773478e-06	2.32965794812273e-06	3.98865511377152e-06	3.98865511377152e-06	1.83751869361619e-06	3.98865511377152e-06	2.32965794812272e-06	2.89936993697204e-06	3.98865511377152e-06	1.7500551599819e-06	1.7500551599819e-06
"Hypochoeris_radicata"	0.000462906825292224	0.00110245314000261	0.000876904651331733	0.000262617350125157	0.000345846679717453	0.000775217747758503	0.000190243591988004	0.000345511895011421	0.000313483670952609	1.00220969855294	0.000563808517722161	0.000455052878416927	0.000272746898045549	0.000112459168653822	5.74920318573709e-05	0.000187545146208116	0.000383909147819755	0.000622748683972819	0.000128499132752548	7.25795999821816e-05	0.000215185407418898	0.000143245927422129	3.82741723786239e-07	2.2061708303303e-07	2.50096813491523e-07	0.0100793334576866	0.0100872049583743	0.0100631107716961	2.45402770276188e-05	0.0100715271995475	2.58060269120191e-05	0.0100691313200384	1.92624345784985e-05	1.66572335789138e-05	2.50096813491523e-05	1.74142854957968e-05	1.09955852615669e-05	1.72728527743342e-05	1.60667307011366e-05	4.74304221070014e-06	0.0100567543088176	1.29438747446882e-05	5.65575235650636e-06	0.0100378222576287	5.20004638065969e-06	7.12630171534989e-06	2.09633821878127e-05	1.25393166902055e-05	3.09935171111945e-06	6.02944334045201e-06	3.61868311002295e-06	2.98364087177191e-06	1.08755832781622e-05	7.38498575509363e-06	1.02938512387705e-05	6.06331842027421e-06	4.51393779074481e-06	3.82226592428884e-06	7.49544447629251e-06	2.68045135852729e-06	7.12630171534989e-06	1.47538911793743e-05	3.77268716457081e-06	7.92751536111517e-06	1.00631918541788e-06	4.24882842071967e-06	1.72923339858727e-06	1.00631918541788e-06	1.00631918541788e-06	1.19331916600535e-05	5.33554176100336e-06	0.0100280601989737	1.09147787622766e-05	4.24882842071967e-06	3.24250923530179e-06	1.50109062127628e-05	6.38800353970788e-07	4.51393779074481e-06	9.20572267959797e-06	6.37866656967575e-06	0.0100256046041347	1.9575371453579e-06	2.68045135852729e-06	5.2368520039142e-06	3.24250923530179e-06	0.0100253394947647	1.00631918541788e-06	3.50761860532693e-06	2.03242291183189e-06	1.00631918541788e-06	1.14181456576155e-06	1.00631918541788e-06	1.14181456576155e-06	2.03242291183189e-06	1.14181456576155e-06	1.00631918541788e-06	1.00631918541788e-06	1.72923339858727e-06	1.00631918541788e-06	1.14181456576155e-06	6.38800353970788e-07	1.00631918541788e-06	3.24250923530179e-06	3.24250923530179e-06
