"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"	"C45"	"C46"
"R11"	0.000328447483417977	0.000674931395299308	0.000400226439775646	0.000244058136316759	0.000311401664970877	0.000299938546847376	0.000271197784925065	0.000697695914487931	0.000714736490045602	0.000587430984749823	1.00094174653354	0.000254321747675415	0.00048430215187022	0.000626423393993318	0.000505770332801793	0.000423932513361583	0.000890706996124767	0.000488496738167711	0.000367813867886585	6.74782578457366e-05	0.000519952726904086	0	0.00375058676574914	0.00375081345585383	0.00374818621394035	0.00374598484052276	0.00374451971057739	0.00373782324778558	0.00374386497764232	0.00374123773572884	0.00373793882092838	0.00374214781707564	0.00374124164053651	0.00374025345647125	0.00373813379390444	0.00373574058436122	0.00373423121236241	0.00373629904990047	0.00373483127097166	2.56057993410884e-05	2.76396171437281e-05	0.00372921847522344	0.00373001555850136	0.00372738831658789	2.06199455327133e-05	0.00372825084244563	0.00372825084244563	0.00372601361603851	0.00372601361603851	1.37142035777113e-05	0.00372217103622901	0.003720745791217	8.49966843629984e-06	9.13651865062309e-06	9.10117851789989e-06	0.00371328135228635	4.15769455355664e-06	3.99172421166353e-06	4.99215707554363e-06	4.99215707554363e-06	4.99215707554363e-06	4.99215707554364e-06	2.23722640711899e-06	3.2989148004621e-06	2.11966256680791e-06	2.0354030756988e-06	2.79078365795173e-06	0
"R12"	0.000419625510618355	0.000469024831573523	0.000426475626181759	0.000304510126203356	0.000366375113259722	0.000360352427604856	0.000360147868644916	0.000362230955491962	0.000479244865946933	0.000527659759129091	0.000528206706710478	1.00129551023208	0.000821624434087269	0.000432049669128661	0.000431320016996968	0.000215716689696225	0.000528166770360734	0.00085786465320848	0.000387244084954043	0.000139506847042527	0.000388152912086564	0	0.00774703374806249	0.00774423186702815	0.00774146583784991	0.00773773118133133	0.00774153294202523	0.00773265489240692	3.67751310561922e-05	3.40091018779491e-05	3.20529286543908e-05	0.00773607842579101	0.00773772940897938	0.0077329695109163	0.00773189092746781	0.00773048661344548	2.73279273785272e-05	2.65926647921054e-05	2.99692553241867e-05	2.5475349803194e-05	2.8012934188222e-05	2.19964062512484e-05	1.99414704693721e-05	1.7175441291129e-05	1.98123374291323e-05	1.85068410988204e-05	1.85068410988204e-05	1.6963806566218e-05	1.6963806566218e-05	1.14141042639076e-05	1.45776336007379e-05	1.00667094927784e-05	7.99322077360619e-06	6.92150322296637e-06	7.68794513553586e-06	5.36141818149085e-06	0.00770600781214999	0.00770584759168645	5.18358034054635e-06	5.18358034054635e-06	5.18358034054635e-06	5.18358034054635e-06	1.54303453260236e-06	1.95617322355827e-06	1.07858344848113e-06	3.57443605503533e-06	1.44892382196785e-06	0
"R13"	0.000230335447740382	0.000609632678720496	0.000368774880772599	0.000126979637918551	0.000209321083264803	0.000195248519579681	0.000160018401289907	0.00137477794390361	0.000564990489808953	0.00054789939002684	0.000594370822749816	0.000485505347415205	1.00178248754387	0.000502500152566197	0.000365413878580465	0.00018914040032044	0.000594400110260797	0.000315759177954816	0.000335554804240823	8.26998099589394e-05	0.000465199580067901	0	0.00459285970928639	0.00459231828504999	0.0045899214650197	3.63647034566563e-05	0.00458876187611052	0.00458399122918943	2.95277551927549e-05	2.71309351624633e-05	2.49294532726085e-05	3.4498620255905e-05	0.00458559890142847	0.00458203432048737	0.00458108861848576	0.00457896205945366	0.00457604570519678	0.00457991537767056	2.24729728821348e-05	1.92134358152216e-05	2.02715994645429e-05	0.00457154014850504	2.25917327864237e-05	2.01949127561321e-05	0.00457113303305541	0.00457446590146935	0.00457446590146935	0.00457267125806732	0.00457267125806733	1.13815070305949e-05	1.6082710183852e-05	1.50987928771592e-05	5.57856647252133e-06	1.06601874089182e-05	5.43427648076273e-06	9.90196708306117e-06	0.00455729141808162	5.0503197600569e-06	0.00455905587333865	0.00455905587333866	0.00455905587333865	0.00455905587333866	1.79464340202213e-06	2.2014818898548e-06	9.45702001602201e-07	1.3156632414784e-06	5.49911177561446e-06	0
"R14"	0.000329512836309241	0.000673595150879383	0.00052788445584255	0.000218318242986788	0.000372699615593711	0.000302008304023459	0.000274292553778455	0.000497392660751851	0.000577633475843992	0.000549459326963521	0.000604051129922128	0.000200594489238307	0.000394821548444869	1.00129704898993	0.000772311892556956	0.000544448309295848	0.000554651746382268	0.000562038733226411	0.000298787312080176	6.50723071759384e-05	0.000484387019787583	0	0.00361812433610749	0.00361826186405775	0.00361612766897147	0.00361433302556945	0.00361043329968434	0.00360413795785138	0.00361293461548012	0.00361080042039383	0.00360874615466649	3.44661236405287e-05	3.37493171475769e-05	0.00360867735057092	0.00360595510902444	0.00360319039479881	0.00360208270189438	0.00360304753185056	0.00360623470477152	0.00360217815967284	0.0036039974783644	0.00359747422771825	0.00359776442968415	0.00359563023459787	0.00359539555333595	0.00359373886089779	0.00359373886089779	1.76779716480523e-05	1.76779716480523e-05	0.00358869904363977	1.66972936843317e-05	0.00358757564346866	0.00358434292507031	0.00358390784839095	8.4926761991573e-06	6.28106277746813e-06	3.33767793462449e-06	3.88486258771241e-06	3.78421404502953e-06	3.78421404502953e-06	3.78421404502953e-06	3.78421404502954e-06	0.00357606088924974	2.05426572734173e-06	2.72224154647924e-06	2.34182805511005e-06	1.9895706430074e-06	0
"R15"	0.000351816846021613	0.000660070456994919	0.000583058593225617	0.000254318045987683	0.000434247451631552	0.000319745087175956	0.000319519227759527	0.000444523847126127	0.00047876638757659	0.000515383664809208	0.000568991624402017	0.000233631675873358	0.000334962722032093	0.000901030541316449	1.00095961020319	0.000592464997620219	0.000511354592971051	0.00071449709817303	0.00040763337231586	7.58091332491956e-05	0.000439574531560013	0	0.00421510992243487	0.00421467616338161	0.0042117644964365	0.00421024193860908	0.00420651825790795	0.00419851020267055	0.0042095783434282	0.00420666667648309	0.0042047727705832	3.63082718338243e-05	3.57492366717795e-05	0.00420445136067567	0.00420148903568756	0.00419852913900622	0.00419697782237738	2.9361724135685e-05	0.00420269117759374	0.00419846448415716	0.00420058380120706	0.00419247415371594	0.00419303974796869	0.00419012808102357	0.0041913947234862	1.9286844098971e-05	1.9286844098971e-05	1.60688778799837e-05	1.60688778799837e-05	0.004183282404693	0.00418529548336396	1.40412618716233e-05	0.00417982240496276	0.0041785763970869	8.98476586790712e-06	5.77937767507143e-06	3.31972456490597e-06	4.774237979875e-06	3.30065321592311e-06	3.30065321592311e-06	3.30065321592311e-06	3.30065321592311e-06	3.21796621898732e-06	1.89390589989278e-06	2.9623249881011e-06	2.97707124238763e-06	1.77809538850451e-06	0
"R16"	0.000356311943271324	0.000553261002134241	0.000446188155001578	0.000275239710720356	0.000351198854902157	0.000481493218780073	0.000442784258408359	0.000463926718406452	0.000464162385098511	0.000391286128505184	0.000572308893038137	0.000140215848302547	0.000208054440352484	0.000762227633014187	0.000710957997144263	1.00145769290219	0.00062833990228852	0.000710996430026419	0.000293077550915349	2.5656820226159e-05	0.000365629308279025	0	0.00504781634051434	0.00504870220511766	0.00504660879403969	0.00504566309203809	3.61019423852232e-05	2.87523819261434e-05	0.00504482221279395	0.00504272880171598	0.00504040161689269	3.4783472070501e-05	3.37110767455879e-05	0.00503636465666915	2.90761921581777e-05	2.70590341377656e-05	2.58026158665581e-05	0.0050321648483228	0.00503838351956618	0.00503397019274337	0.00503626385699937	2.16636727716291e-05	0.00502839869366159	0.00502630528258362	0.00502511039172159	1.74091607739981e-05	1.74091607739981e-05	1.46869192275188e-05	1.46869192275189e-05	1.33001250133957e-05	0.00502160923996588	0.00501833135764769	0.00501593551617066	9.77121418321403e-06	0.0050155768770077	6.30255426372454e-06	2.02428545008333e-06	4.04106857359121e-06	2.80140887522801e-06	2.80140887522801e-06	2.80140887522801e-06	2.80140887522801e-06	2.72224154647924e-06	2.32718482329081e-06	0.00500728846451098	2.96248512511008e-06	1.85570687362581e-06	0
"R17"	0.000277240941307843	0.000623741866394546	0.000348984524429368	0.000192855390470167	0.000260161539111785	0.000341387789458639	0.00031264332710565	0.000697815198986975	0.000690097601262188	0.000536229090272579	0.000890706996124767	0.000254302519062576	0.000484326015768057	0.000575194403655686	0.000454537415974268	0.000465436964658163	1.00135403857642	0.00043726009130176	0.000367820758970323	6.74845249068071e-05	0.000468744565365772	0	0.003750414187101	0.00375039681991537	0.00374776952877987	0.00374556804689002	0.00374471607003612	0.00373865973359961	0.00374344790400601	0.00374082061287051	3.21019514763556e-05	0.003741919981575	0.00374112103911154	0.00374004771245085	0.00373772052762756	0.00373551711883056	0.00373413834478455	0.00373678010588859	2.91015271230417e-05	2.41954840686615e-05	2.58026123225796e-05	0.00372947603250284	0.00373084398103772	0.00372821668990222	1.97723850017884e-05	0.00372884156887587	0.00372884156887586	0.00372678730314852	0.00372678730314852	1.23507411614717e-05	0.00372347913589634	0.00372219071189451	8.097273497616e-06	8.48435504532926e-06	0.00371526380874893	0.00371480883699057	4.15765511341308e-06	3.77809027064894e-06	4.9927426858027e-06	4.9927426858027e-06	4.9927426858027e-06	4.99274268580271e-06	2.05426572734173e-06	0.00370871866139416	2.32718482329082e-06	1.82191704709067e-06	2.7912607959479e-06	0
"R18"	0.000374194275742436	0.00057115246251346	0.000489271318434421	0.000306480203017642	0.000375217908367134	0.000342115478330381	0.000341909245417987	0.00036239448024706	0.00043326433189543	0.000468184677618681	0.000549558830438675	0.000464676687154593	0.000289445913125248	0.000655711855430813	0.00071449709817303	0.000592497025022016	0.00049191760271448	1.00139222776294	0.000418108266809521	4.60417021733063e-05	0.000422142975445374	0	0.00421551891655697	0.00421599439779617	0.00421300791017611	0.00421169224693463	0.0042077649629124	2.97568579216055e-05	0.00420965472057867	0.0042066682329586	0.00420484631591151	0.00420639735013209	0.00420582925540881	0.00420523448725097	0.00420227200212585	0.00420015022493116	0.00419635245414353	2.68102786112126e-05	0.00420296255794675	0.00419837315317924	0.00420092715487105	2.22689762568536e-05	0.00419304152322092	0.00419005503560085	0.00419106246496701	1.69245009309753e-05	1.69245009309753e-05	1.45826728758652e-05	1.45826728758652e-05	1.37403648506387e-05	0.00418670055771026	1.24949691887606e-05	0.00418074900010152	9.21483381065802e-06	9.20201888121887e-06	5.3068980437777e-06	4.89009929651373e-06	0.00417604205173395	2.76524116246664e-06	2.76524116246664e-06	2.76524116246664e-06	2.76524116246664e-06	2.34182805511005e-06	1.82191704709067e-06	2.96248512511008e-06	0.00417246761567891	1.44957792098824e-06	0
"R19"	0.000303461402301205	0.000631649281042694	0.000571540638249177	0.000247579147958569	0.000376646514684602	0.000248445137051397	0.000248225301361911	0.000461440928560309	0.000561670147132125	0.000463558004361527	0.000709355316638415	0.000359583793171612	0.00052730040666415	0.000597574624160353	0.000698800066827189	0.000418682215593356	0.000709368606585622	0.000716757028816322	1.00078581353549	7.84557983449247e-05	0.000385102206016602	0	0.00719256632893357	0.00719178495568405	4.33148590019971e-05	4.09180389717055e-05	0.00718526117394758	3.17414300791299e-05	0.00718477634276128	3.63062460792211e-05	3.36789549437188e-05	0.0071822488625444	0.00718220363845672	0.00718277178119013	0.00718067837011216	0.00717788152137812	0.00717555830021714	2.85786396330597e-05	3.1236910825753e-05	2.6546509345956e-05	2.86096689122774e-05	0.00717116054160036	0.00717047764007432	2.20075433922596e-05	0.00716803558612891	2.01781094928933e-05	2.01781094928933e-05	1.80439144066063e-05	1.80439144066063e-05	1.35046562433088e-05	0.00716356195908843	1.37699470454387e-05	1.0125760729435e-05	9.74932893688738e-06	7.92831966245306e-06	7.10029676321915e-06	5.16284920853476e-06	5.75251679831118e-06	4.24258374453283e-06	4.24258374453283e-06	4.24258374453283e-06	4.24258374453283e-06	2.13419508628697e-06	2.6272911355023e-06	2.09341107796678e-06	2.98648762006801e-06	1.84576371424124e-06	0
"R20"	0.000604967389571397	0.000607228270239319	0.000171232458879942	0.000365790567359471	0.000170350871421632	0.000605005144232618	0.000604785440156147	0.000607021230640928	0.000606398566931482	0.000606624714557475	0.000607304320611629	0.000604529670517617	0.000606465273032222	0.000607341533642092	0.000606473065993565	0.000171045468174393	0.000607360724161264	0.00036833361738645	0.000366127058942982	1.00060197987053	4.64484402440987e-06	0	0.0334014107072897	4.80334965768558e-05	4.54183032986916e-05	4.2661642966727e-05	0.0333986346247081	0.0333914364532962	3.81985230875765e-05	3.55833298094123e-05	3.33338456458521e-05	3.97255608898481e-05	3.98457057134149e-05	3.09629256556471e-05	3.01076983147751e-05	3.05750579597322e-05	2.4392777133639e-05	2.85615299411022e-05	3.06973301374544e-05	2.53998001479342e-05	2.84480548759298e-05	2.13730253920464e-05	2.15135454885094e-05	1.88983522103452e-05	1.79910931813911e-05	1.92878119695554e-05	1.92878119695554e-05	1.71187350636908e-05	1.71187350636908e-05	1.05594558362362e-05	1.4458959480768e-05	1.25876641027828e-05	7.08599876081997e-06	7.98029523113456e-06	1.09178965902604e-05	6.9268443476485e-06	7.40688856671554e-06	6.18495164052778e-06	5.18474525452836e-06	5.18474525452836e-06	5.18474525452836e-06	5.18474525452836e-06	2.16907690586461e-06	2.24948416356024e-06	8.55227340871964e-07	1.53472340577687e-06	2.42808492256371e-06	0
