"Arvicola_terrestris"	"Apodemus_sylvaticus"	"Apodemus_agrarius"	"Microtus_arvalis"	"Chionomys_gud"	"Spermophilus_pygmaeus"	"Cricetulus_migratorius"	"Microtus_socialis"	"Cricetus_cricetus"	"Microtus_majori"	"Mesocricetus_raddei"	"Amphipsylla_rossica"	"Nosopsyllus_consimilis"	"Ctenophthalmus_wagneri"	"Leptopsylla_taschenbergi"	"Nosopsyllus_mokrzeckyi"	"Ctenophthalmus_proximus"	"Ctenophthalmus_orientalis"	"Citellophilus_tesquorum"	"Megabothris_turbidus"	"Ctenophthalmus_golovi"	"Ctenophthalmus_secundus"	"Paradoxopsyllus_hesperius"	"Ctenophthalmus_chionomydis"	"Rhadinopsylla_ucrainica"	"Amphipsylla_kuznetzovi"	"Callopsylla_caspia"	"Ctenophthalmus_acuminatus"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"
"Mesocricetus_raddei"	0.000566589555551754	0.00308111032753699	0.0005648527389021	0.000564600326230542	0.000566676808816674	0.000560977113170208	0.00056346589287406	0.000561613133164587	9.21846324159068e-07	2.95958110841713e-06	1.00306724277733	4.2228759442879e-05	7.37477059327254e-05	7.37295108280199e-05	4.2232365338187e-05	4.58835784695267e-05	3.74360690703376e-05	0.0502550665158253	5.17497043318719e-05	3.74324631750296e-05	1.04621918233669e-05	5.52016000585024e-05	1.41134049547066e-05	4.72230674013895e-06	3.4089050969018e-05	4.72230674013895e-06	4.72230674013895e-06	0.0501770629875399	3.17665676195121e-05	1.37316145016681e-05
"Amphipsylla_rossica"	0.0201871666748452	0.020183462961549	8.0400329216111e-05	0.0201301905669972	0.020196355877325	1.68915037771516e-05	5.6342004996201e-05	3.97387054784228e-05	1.02138581718609e-05	0.0200924470239679	1.68915037771516e-05	1.00131531736635	0.000817108653748869	0.00131839844353088	0.00102889179152021	0.000325647982589168	0.000358277650276641	0.000817776418309397	0.000156101982585388	0.000644703225102084	0.000872485807992023	0.000158338484581753	0.000169241999060978	0.000168302965644375	0.000525432039789357	0.000168302965644375	0.000168302965644375	0.000156101982585388	0.000442831558353633	0.000489445817705554
"Nosopsyllus_consimilis"	0.0126410047795835	0.0126765335053343	0.0126181407988654	0.0126124533004796	0.0126610054017762	1.84369264831813e-05	0.0126102365651403	0.0125796163672962	0.012530845160194	4.33912784650799e-05	1.84369264831813e-05	0.000510692908593042	1.00246761281552	0.00121561308146396	0.000510774158569982	0.000593449938231526	0.00040418099826022	0.00121637199215065	9.84336425190381e-05	0.00040409974828328	0.000233003208105597	0.000802431969065795	0.000315678987767141	0.000105508378348135	0.000329430222338849	0.000105508378348135	0.000105508378348135	9.84336425190381e-05	0.000277689700487445	0.000306587952088402
"Ctenophthalmus_wagneri"	0.0126522488018645	0.0126773083887246	0.0126126441917178	0.0126069732373978	0.0126722637066531	1.8432377707005e-05	0.012598467394402	0.0125678566856386	1.51951635182995e-05	0.0125702786847703	1.8432377707005e-05	0.000823999027206799	0.00121561308146396	1.00152835053223	0.000824080040839943	0.000593275042275407	0.000404220876165243	0.00121593680288283	9.84393757216931e-05	0.000404139862532099	0.000546381652693345	0.000801869261860929	0.000315576654128809	0.000105602197555443	0.000329642442410431	0.000105602197555443	0.000105602197555443	9.84393757216931e-05	0.000277617374513454	0.000306622105695757
"Leptopsylla_taschenbergi"	0.0201728176733452	0.0201834486904826	0.0201099839594431	8.62758932717669e-05	0.0202035413349073	1.68929461352748e-05	7.06864130827705e-05	4.69072721632501e-05	1.02154831713996e-05	0.0200924383979631	1.68929461352748e-05	0.00102889179152021	0.000817238653711971	0.00131852806534391	1.00131494476389	0.000612083734096272	0.000644270959487451	0.000817906400008358	0.000156101944925861	0.000358217987113574	0.00087240198114009	0.000444893571442792	0.000169540951342273	0.00016836284445756	0.00052534831881011	0.000168362844457561	0.00016836284445756	0.000156101944925861	0.000156489810380122	0.000202960689494478
"Nosopsyllus_mokrzeckyi"	0.000111979762450733	0.0251878957202868	0.0251305020981057	6.73738412340215e-05	0.0252108984276246	2.29417892347633e-05	0.0251281820303081	6.71959858321534e-05	1.48362484557881e-05	4.53533173336229e-05	2.29417892347633e-05	0.000407059978236459	0.00118689987646305	0.00118655008455081	0.00076510466762034	1.0011816540709	0.000553880014456794	0.00118771043054095	0.000194900133463945	0.000195835325072914	0.000212344450788053	0.000973243150316559	0.000628893854068673	0.000210090820230205	0.000404963661856919	0.000210090820230205	0.000210090820230205	0.000194900133463945	0.000194715527448407	2.08228107070764e-06
"Ctenophthalmus_proximus"	0.0335091056080689	0.033556878927153	0.0334663903974252	0.000100504322830666	0.000122296323740054	2.4957379380225e-05	7.59852370956145e-05	5.74082921145833e-05	1.34726999420073e-05	5.81444429705151e-05	2.49573793802251e-05	0.000597129417127734	0.00107781599536059	0.00107792233644065	0.00107378493247908	0.000738506685942393	1.00107131218537	0.00107896446330441	0.000259377706870188	0.000594656670022304	0.000337563803186119	0.00073892275721409	2.28555664942736e-06	1.01913603116712e-06	0.000594240030013034	1.01913603116712e-06	1.01913603116712e-06	0.000259377706870188	0.000259565613941615	0.000336526832121127
"Ctenophthalmus_orientalis"	0.0112349940111092	0.0113224138636809	0.0112146572811905	0.0112096024373421	0.011252752057995	0.0111677925590723	0.0112076092593385	0.0111803841557033	1.35152443572294e-05	3.85875812397413e-05	0.0111677925590723	0.000454320232394109	0.00108121954857836	0.00108083271367363	0.000454392444449088	0.000527871302462644	0.000359654821101469	1.00219664728005	0.000645485119212699	0.000359582609046491	0.00020708756345871	0.0007136079725386	0.000280566421472266	9.37729338166252e-05	0.000293218365186801	9.37729338166253e-05	9.37729338166252e-05	0.000645485119212699	0.000247232668935399	0.000272487117787407
"Citellophilus_tesquorum"	9.67970999259174e-05	0.0502997926870589	8.23974968514574e-05	8.24040872687842e-05	8.07841183384435e-05	0.0501770629875399	6.17085981427482e-05	5.18785075884577e-05	4.9216821259519e-06	2.06040409286013e-05	5.17497043318719e-05	0.00039025495646347	0.000393734570076152	0.000393757502886772	0.000390254862314651	0.000389800266927889	0.000389066560305283	0.00290468303645715	1.00289577463159	0.000389066654454101	2.1562730086279e-06	0.000390424028631447	1.70167762186617e-06	6.73200986153695e-07	0.000388562654193558	6.73200986153696e-07	6.73200986153695e-07	0.000389508967424739	0.000388098683454842	2.14517224595609e-06
"Megabothris_turbidus"	0.0335330206105688	0.0335569027122637	8.37510137134977e-05	0.0335070287790397	0.000110320561102951	2.49549754500197e-05	5.20778902846652e-05	4.54606809732046e-05	1.34699916094427e-05	5.81588196451255e-05	2.49549754500197e-05	0.00107450537517014	0.00107759932875541	0.0010777063000856	0.000597029978522624	0.000261113766763886	0.000594656670022304	0.00107874782713947	0.000259377769636068	1.00107213206667	0.000337703514606007	0.000261330945779024	1.78730284726901e-06	9.19338009191256e-07	0.000594379564978446	9.19338009191256e-07	9.19338009191256e-07	0.000259377769636068	0.000736801860564133	0.000814002045806254
"Ctenophthalmus_golovi"	0.0335326572676157	0.000141540829513162	8.03918428825769e-05	9.01716422747336e-05	0.0335984362943621	6.97479454891128e-06	5.41040852654086e-05	3.29815017121015e-05	7.7667736035199e-06	0.0334581011837739	6.97479454891128e-06	0.00145414301332004	0.000621341888281592	0.00145701774051559	0.00145400330190015	0.00028312593438407	0.000337563803186119	0.000621262690376131	1.43751533908527e-06	0.000337703514606007	1.00145176607139	3.96350280718824e-06	0.000280888703874108	0.000279986969119684	0.000616402317407481	0.000279986969119684	0.000279986969119684	1.43751533908527e-06	2.37694192985018e-06	0.000336614738994367
"Ctenophthalmus_secundus"	0.000104773071246812	0.0251981566608539	0.0251518654018687	7.8295301527743e-05	0.000125307705598818	2.76008000292512e-05	0.0251432749343082	0.0250979389148944	2.00607992266449e-05	3.52266205173166e-05	2.76008000292512e-05	0.000197923105727191	0.00160486393813159	0.00160373852372186	0.000556116964303491	0.000973243150316559	0.000554192067910567	0.00160561793821185	0.000195212014315724	0.000195998209334268	2.97262710539118e-06	1.00159964739231	0.00042009881311846	1.04423087999015e-06	0.000195923935906719	1.04423087999015e-06	1.04423087999015e-06	0.000195212014315724	0.0001949504786218	2.1662350200073e-06
"Paradoxopsyllus_hesperius"	9.0901242961945e-05	0.000129480958637008	0.000106632061927352	5.4315412700726e-05	0.0503105979595242	1.41134049547066e-05	0.0501608041558074	6.65960438243338e-05	1.5783949388357e-05	4.67624154203084e-05	1.41134049547066e-05	0.000423104997652446	0.00126271595106856	0.00126230661651523	0.000423852378355683	0.00125778770813735	3.42833497414104e-06	0.0012625488966252	1.70167762186617e-06	2.68095427090351e-06	0.000421333055811162	0.00084019762623692	1.00125526838559	0.000419254982996034	0.000421160002799785	0.000419254982996035	0.000419254982996034	1.70167762186617e-06	1.77194184128406e-06	1.68494689677268e-06
"Ctenophthalmus_chionomydis"	0.000120409316475196	0.000113642268778154	6.85400541319126e-05	4.7582469516982e-05	0.100434141210283	9.44461348027789e-06	9.35273543826433e-05	3.05927740600193e-05	1.05508378348135e-05	7.22254976777063e-05	9.44461348027789e-06	0.000841514828221875	0.000844067026785081	0.000844817580443542	0.000841814222287802	0.000840363280920819	3.05740809350135e-06	0.000843956404349627	1.34640197230739e-06	2.75801402757377e-06	0.000839960907359053	4.17692351996059e-06	0.000838509965992069	1.00083695117675	0.000839029441215404	0.000836951176752359	0.000836951176752359	1.34640197230739e-06	1.55392086282181e-06	1.88384272928027e-06
"Rhadinopsylla_ucrainica"	0.0335061816070332	0.0335277108092426	8.90922325507621e-05	9.88596801296205e-05	0.0335611776486162	2.27260339793453e-05	6.58112876833168e-05	3.827383219476e-05	1.0981007411295e-05	6.65608372805793e-05	2.27260339793453e-05	0.000875720066315595	0.000878480592903597	0.000879046513094483	0.000875580531350183	0.000539951549142558	0.000594240030013034	0.000879655095560402	0.000259041769462372	0.000594379564978446	0.000616402317407481	0.000261231914542292	0.000280773335199857	0.000279676480405135	1.00087264376424	0.000279676480405135	0.000279676480405135	0.000259041769462372	0.000259317748908114	0.000336474097215041
"Amphipsylla_kuznetzovi"	0.000120409316475196	0.000113642268778154	6.85400541319126e-05	4.7582469516982e-05	0.100434141210283	9.4446134802779e-06	9.35273543826433e-05	3.05927740600193e-05	1.05508378348135e-05	7.22254976777063e-05	9.44461348027789e-06	0.000841514828221875	0.000844067026785081	0.000844817580443542	0.000841814222287803	0.000840363280920819	3.05740809350135e-06	0.000843956404349627	1.34640197230739e-06	2.75801402757377e-06	0.000839960907359053	4.17692351996059e-06	0.000838509965992069	0.000836951176752359	0.000839029441215404	1.00083695117675	0.000836951176752359	1.34640197230739e-06	1.55392086282181e-06	1.88384272928027e-06
"Callopsylla_caspia"	0.000120409316475196	0.000113642268778154	6.85400541319126e-05	4.7582469516982e-05	0.100434141210283	9.4446134802779e-06	9.35273543826433e-05	3.05927740600193e-05	1.05508378348135e-05	7.22254976777063e-05	9.44461348027789e-06	0.000841514828221875	0.000844067026785081	0.000844817580443542	0.000841814222287803	0.000840363280920819	3.05740809350135e-06	0.000843956404349627	1.34640197230739e-06	2.75801402757377e-06	0.000839960907359054	4.17692351996059e-06	0.000838509965992069	0.000836951176752359	0.000839029441215404	0.000836951176752359	1.00083695117675	1.34640197230739e-06	1.55392086282181e-06	1.88384272928027e-06
"Ctenophthalmus_acuminatus"	9.67970999259174e-05	0.0502997926870589	8.23974968514573e-05	8.24040872687842e-05	8.07841183384435e-05	5.17497043318719e-05	6.17085981427482e-05	5.18785075884577e-05	4.9216821259519e-06	2.06040409286014e-05	0.0501770629875399	0.00039025495646347	0.000393734570076152	0.000393757502886772	0.000390254862314651	0.00038980026692789	0.000389066560305283	0.00290468303645715	0.000389508967424739	0.000389066654454102	2.1562730086279e-06	0.000390424028631447	1.70167762186617e-06	6.73200986153695e-07	0.000388562654193558	6.73200986153695e-07	6.73200986153695e-07	1.00289577463159	0.000388098683454842	2.14517224595609e-06
"Megabothris_walkeri"	0.000168930785689305	0.0502463461596026	8.04130587164121e-05	0.0501902189540808	9.32352517693086e-05	3.17665676195121e-05	5.96988845923895e-05	4.98745111279049e-05	1.38844850243723e-05	4.39657842588529e-05	3.17665676195121e-05	0.00110707889588408	0.00111075880194978	0.00111046949805382	0.000391224525950305	0.000389431054896814	0.000389348420912423	0.00111254701020929	0.000388098683454842	0.0011052027908462	3.56541289477528e-06	0.0003899009572436	1.77194184128406e-06	7.76960431410905e-07	0.00038897662336217	7.76960431410905e-07	7.76960431410905e-07	0.000388098683454842	1.00110351348299	0.000718692435772333
"Hystrichopsylla_talpae"	0.0502310632937048	0.000189616897713449	7.14716606638943e-05	0.0502063690976022	0.000113030563756816	1.37316145016681e-05	4.45815319279526e-05	4.43931705295786e-05	1.53293976044201e-05	6.67821675945078e-05	1.37316145016681e-05	0.00122361454426388	0.00122635180835361	0.00122648842278303	0.000507401723736194	4.16456214141528e-06	0.000504790248181691	0.00122619203004333	2.14517224595609e-06	0.00122100306870938	0.000504922108491551	4.33247004001461e-06	1.68494689677268e-06	9.41921364640136e-07	0.000504711145822561	9.41921364640136e-07	9.41921364640136e-07	2.14517224595609e-06	0.000718692435772333	1.00121954447719
