"Geissomeria_schottiana"	"Justicia_scheidweileri"	"Ruellia_brevifolia"	"Passiflora_speciosa"	"Mendoncia_velloziana"	"Fridericia_speciosa"	"Corymborkis_flava"	"Heliconia_simulans"	"Mutisia_speciosa"	"Lantana_camara"	"Rubus_rosaefolius"	"Passiflora_kermesina"	"Hyptis_asperrima"	"Ruellia_subsessilis"	"Thalurania_glucopis"	"Phaethornis_squalidus"	"Phaethornis_ruber"	"Calliphlox_amethystina"	"Chlorostilbon_aureoventris"	"Phaethornis_pretrei"	"Amazilia_fimbriata"	"Amazilia_lactea"
"Geissomeria_schottiana"	1.00394677138159	0.000932539802704332	0.00143475884659467	0.000225257048529363	0.00070964824833609	0.000226266248578671	0.00022588661516425	0.000932539802704332	0.000203163761939385	0.000428420810468748	0.000428420810468748	0.000203163761939385	1.00920004930885e-06	0.000203163761939385	0.0201647596894234	0.0202731343676426	0.0203163761939385	7.59266828842116e-06	1.88869990466337e-05	0.0201267607225184	0.0200789354276319	2.3654941611203e-05
"Justicia_scheidweileri"	0.00155423300450722	1.00154838122006	0.00071345126082048	0.000373679019512253	0.00117863097044824	0.00037535318192972	0.000374723407887127	0.001548381220059	0.000337028922869019	0.000710707942381272	0.000710707942381272	0.000337028922869019	1.67416241746722e-06	0.000337028922869019	0.033506931107109	0.0336311117561028	0.0337028922869018	1.2595480851864e-05	3.13316512462204e-05	5.48663687841604e-05	3.10846600901444e-05	3.92876990149413e-05
"Ruellia_brevifolia"	0.00239126474432444	0.00071345126082048	1.00238381356259	0.000373865676422466	0.000340721322138476	0.000375540675103056	0.000374910586481183	0.00071345126082048	0.000336916932156036	0.000710782608578501	0.000710782608578501	0.000336916932156036	1.6749986805907e-06	0.000336916932156036	0.000106746089679137	0.0336479108780219	0.0336916932156036	1.26017724374647e-05	3.13473017615239e-05	0.0334606190803063	4.78252948864889e-05	1.13573774046159e-05
"Passiflora_speciosa"	0.00112628524264681	0.00112103705853676	0.0011215970292674	1.00111612726895	4.92621028485484e-06	0.00112112775929141	0.00111924671180008	0.00112103705853676	2.47414668978327e-06	0.00111860141564264	0.00111860141564264	2.47414668978327e-06	5.00049033855357e-06	2.47414668978327e-06	9.74257157648821e-05	0.100451454205757	0.000247414668978327	3.76209498266413e-05	9.35832854166451e-05	5.99122724951828e-05	2.25257048529363e-05	1.64207009495161e-07
"Mendoncia_velloziana"	0.00118274708056015	0.00117863097044824	0.000340721322138476	1.64207009495161e-06	1.00452540692343	1.64942692232555e-06	1.64665948538658e-06	0.00117863097044824	0.000337328636092733	0.000338970706187685	0.000338970706187685	0.000337328636092733	7.35682737394003e-09	0.000337328636092733	0.0335864105704221	0.000147786308545645	0.0337328636092733	5.53487387795488e-08	1.37681713048878e-07	3.50123190158189e-05	2.3654941611203e-05	0.033484180230781
"Fridericia_speciosa"	0.000377110414297786	0.00037535318192972	0.000375540675103056	0.000373709253097136	1.64942692232555e-06	1.00317446733435	0.00149550799359339	0.00037535318192972	8.2841046645077e-07	0.000374537663563587	0.000374537663563587	8.2841046645077e-07	0.00280075808125665	8.2841046645077e-07	3.26207346453479e-05	0.0336338327787422	8.2841046645077e-05	0.033579186815208	0.0336539622148876	2.00602307893909e-05	7.54220828595571e-06	5.49808974108518e-08
"Corymborkis_flava"	0.000564716537910626	0.000562085111830691	0.000562365879721775	0.000559623355900038	2.46998922807986e-06	0.00224326199039009	1.00223531412382	0.000562085111830691	1.24053081762307e-06	0.000560863886717661	0.000560863886717661	1.24053081762307e-06	0.00168363863449005	1.24053081762307e-06	4.88490045211946e-05	0.0503661020310034	0.000124053081762307	0.000158957331404172	0.0502707230375952	3.00398600822717e-05	1.12943307582125e-05	8.23329742693288e-08
"Heliconia_simulans"	0.00155423300450722	0.001548381220059	0.00071345126082048	0.000373679019512253	0.00117863097044824	0.00037535318192972	0.000374723407887127	1.00154838122006	0.000337028922869019	0.000710707942381272	0.000710707942381272	0.000337028922869019	1.67416241746722e-06	0.000337028922869019	0.033506931107109	0.0336311117561028	0.0337028922869018	1.2595480851864e-05	3.13316512462204e-05	5.48663687841604e-05	3.10846600901444e-05	3.92876990149413e-05
"Mutisia_speciosa"	0.00101581880969693	0.00101108676860706	0.00101075079646811	2.47414668978327e-06	0.0010119859082782	2.48523139935231e-06	2.48106163524613e-06	0.00101108676860706	1.00100557624631	0.00100805039299763	0.00100805039299763	0.00100557624630785	1.10847095690376e-08	0.00100557624630785	0.000121455024377016	0.000222673202080495	0.100557624630785	8.33952821235289e-08	2.07448363885836e-07	5.40080694095421e-05	2.03163761939385e-05	3.37328636092733e-05
"Lantana_camara"	0.00107105202617187	0.00106606191357191	0.00106617391286775	0.000559300707821319	0.000508456059281527	0.00056180649534538	0.000560863886717661	0.00106606191357191	0.000504025196498815	1.00106332590432	0.00106332590432013	0.000504025196498815	2.5057875240613e-06	0.000504025196498815	0.000109440370070949	0.0503370637039187	0.0504025196498815	1.88521725543824e-05	4.68953668902654e-05	5.69601709523625e-05	2.14210405234374e-05	1.69485353093842e-05
"Rubus_rosaefolius"	0.00107105202617187	0.00106606191357191	0.00106617391286775	0.000559300707821319	0.000508456059281527	0.00056180649534538	0.000560863886717661	0.00106606191357191	0.000504025196498815	0.00106332590432013	1.00106332590432	0.000504025196498815	2.5057875240613e-06	0.000504025196498815	0.000109440370070949	0.0503370637039187	0.0504025196498815	1.88521725543824e-05	4.68953668902654e-05	5.69601709523625e-05	2.14210405234374e-05	1.69485353093842e-05
"Passiflora_kermesina"	0.00101581880969693	0.00101108676860706	0.00101075079646811	2.47414668978327e-06	0.0010119859082782	2.48523139935231e-06	2.48106163524613e-06	0.00101108676860706	0.00100557624630785	0.00100805039299763	0.00100805039299763	1.00100557624631	1.10847095690376e-08	0.00100557624630785	0.000121455024377016	0.000222673202080495	0.100557624630785	8.33952821235289e-08	2.07448363885836e-07	5.40080694095421e-05	2.03163761939385e-05	3.37328636092733e-05
"Hyptis_asperrima"	2.52300012327212e-06	2.51124362620082e-06	2.51249802088605e-06	2.50024516927678e-06	1.103524106091e-08	0.00420113712188498	0.00168363863449005	2.51124362620082e-06	5.54235478451882e-09	2.5057875240613e-06	2.5057875240613e-06	5.54235478451882e-09	1.00419863687672	5.54235478451882e-09	2.18244085580861e-07	0.000225022065234911	5.54235478451882e-07	0.0503499697478986	0.0504341516796231	1.34209936494977e-07	5.04600024654424e-08	3.67841368697001e-10
"Ruellia_subsessilis"	0.00101581880969693	0.00101108676860706	0.00101075079646811	2.47414668978327e-06	0.0010119859082782	2.48523139935231e-06	2.48106163524613e-06	0.00101108676860706	0.00100557624630785	0.00100805039299763	0.00100805039299763	0.00100557624630785	1.10847095690376e-08	1.00100557624631	0.000121455024377016	0.000222673202080495	0.100557624630785	8.33952821235289e-08	2.07448363885836e-07	5.40080694095421e-05	2.03163761939385e-05	3.37328636092733e-05
"Thalurania_glucopis"	0.0252059496117792	0.0251301983303318	8.00595672593526e-05	2.43564289412205e-05	0.0251898079278166	2.44655509840109e-05	2.44245022605973e-05	0.0251301983303318	3.03637560942539e-05	5.47201850354744e-05	5.47201850354744e-05	3.03637560942539e-05	1.0912204279043e-07	3.03637560942539e-05	1.00301912581185	0.00219207860470985	0.00303637560942539	8.2097446827322e-07	2.04219958130308e-06	0.000506787644477563	0.000504118992235584	0.000839660264260553
