"Elmerrillia_tsiampacca"	"Cinnamomum_culilaban"	"Piper_plagiophyllum"	"Ficus_nodosa"	"Pipturus_argenteus"	"Castanopsis_acuminatissima"	"Caldcluvia_brassii"	"Aleurites_moluccana"	"Melicope_denhamii"	"Cordia_dicotoma"	"Coenobius_kleinhoviae"	"Micromolpus_sp._3"	"Rhyparida_coriacea"	"Rhyparida_sp._5"	"Rhyparida_sp._6"	"Rhyparida_sp._7"	"Rhyparida_sp._8"	"Rhyparidella_wauensis"	"Rhyparidella_sp._10"	"Rhyparidella_sp._11"	"Rhyparidella_sp._12"	"Rhyparidella_sp._13"	"Rhyparidella_sp._14"	"Rhyparidella_sp._15"	"Rhyparidella_sp._16"	"Rhyparidella_sp._17"	"Rhyparidella_sp._18"	"Rhyparidella_sp._19"	"Stethotes_integra"	"Stethotes_lateralis"	"Stethotes_suturalis"	"Stethotes_sp._25"	"Stethotes_sp._26"	"Thyrasia_sp._27"	"Atysa_sp._29"	"Aulacophora_sp._30"	"Momaea_sp._32"	"Neolepta_sp._34"	"Neolepta_sp._35"	"Neolepta_sp._36"	"Neolepta_sp._40"	"Oides_sp._41"	"Sastra_sp._42"	"Crepidodera_sp._44"	"Manobia_sp._45"	"Xenidea_sp._46"
"Coenobius_kleinhoviae"	2.15804698418607e-05	7.57274416921853e-05	7.77918162876917e-05	0.100466312211338	0.000218076763587796	4.96783707133054e-05	1.21530083643059e-05	3.3506685405726e-05	3.37857162345058e-05	2.14885266359852e-05	1.00083721926843	4.96783707133054e-07	0.000838367040867749	1.51912604553824e-07	7.57274416921853e-07	1.51912604553824e-07	1.48562960228083e-06	0.000841271113881857	1.51912604553824e-07	0.00083836704086775	1.14777243993577e-06	5.08584232707521e-06	0.000842305110754889	0.000837219268427813	5.08584232707521e-06	0.000839074239197638	0.000840170443192781	0.000838367040867749	3.10902889387878e-06	2.19282793216893e-06	9.86553474031935e-07	1.46447274680996e-06	1.14777243993577e-06	4.96783707133054e-07	0.000837976542844735	0.000838423250464835	4.89769766898881e-07	1.14777243993577e-06	1.51912604553824e-07	6.48696311686878e-07	1.14777243993577e-06	1.48562960228083e-06	1.90504685685762e-06	2.28658016666109e-06	0.000838367040867749	7.07198329888106e-07
"Micromolpus_sp._3"	3.66061059122615e-05	7.63875309271843e-05	9.55569934496272e-05	5.96140448559665e-05	6.23467125446591e-05	0.100394131099351	9.88137140599916e-05	5.09643302169808e-05	8.47883884542216e-05	5.08920903290333e-05	4.96783707133054e-07	1.00100394131099	8.24924299473365e-07	1.2351714257499e-06	7.63875309271843e-07	1.2351714257499e-06	1.17602447688253e-06	5.05679215632343e-06	1.2351714257499e-06	8.24924299473365e-07	3.28140592340311e-07	0.00100977362170093	0.00101027040540806	4.96783707133054e-07	0.00100977362170093	1.69362423992452e-06	0.00100957661418277	8.24924299473365e-07	0.00100590202683557	2.04472441733368e-06	0.0010060243663038	1.632575249723e-06	3.28140592340311e-07	0.00100394131099351	1.2606590164049e-06	0.00100530679464109	2.08305531029211e-06	3.28140592340311e-07	1.2351714257499e-06	0.00100517648241926	3.28140592340311e-07	1.17602447688253e-06	1.09201590161215e-06	1.9289626510367e-06	8.24924299473364e-07	8.68699940451156e-07
"Rhyparida_coriacea"	3.30897666884093e-05	7.1339246967684e-05	8.56426115608789e-05	0.050302022452065	0.0503541823177654	4.12462149736682e-05	6.16109403991847e-06	3.02385328584777e-05	6.57634073854646e-05	2.04153657961474e-05	0.000419183520433875	4.12462149736682e-07	1.00068420553263	7.70136754989809e-08	7.1339246967684e-07	7.70136754989809e-08	0.00026567964627262	0.000687621694363117	7.70136754989809e-08	0.00068420553263264	0.000265022012198765	0.000269361020223883	0.000688544540657758	0.000419183520433875	0.000269361020223883	0.000684984101828648	0.000422159177604715	0.00068420553263264	0.000266926436014187	0.000266458215468628	1.14710989909031e-06	1.49196166568483e-06	0.000265022012198765	4.12462149736682e-07	0.000419896912903551	0.000420374551779619	7.34647749353627e-07	0.000265022012198765	7.70136754989809e-08	4.89475825235663e-07	0.000265022012198765	0.00026567964627262	0.000265735404668442	0.000266462376728541	0.00068420553263264	7.7856919600799e-07
"Rhyparida_sp._5"	1.55237331156298e-07	1.82760690663732e-05	2.93177265201883e-07	1.82295125464589e-05	4.01801824386225e-07	0.00012351714257499	0.100689501090797	1.81869764609961e-05	0.000123380741559267	1.81592606755537e-05	1.51912604553824e-07	1.2351714257499e-06	1.54027350997962e-07	1.00125861876364	1.82760690663733e-07	0.00125861876363496	1.23592216203681e-06	1.94010498096289e-06	0.00125861876363496	1.54027350997962e-07	2.11474644413803e-09	3.4773453190478e-06	3.62925792360163e-06	1.51912604553824e-07	3.4773453190478e-06	1.56692598863434e-07	0.00126224013681763	1.54027350997962e-07	1.42271211072324e-06	1.23858740990228e-06	0.0012610877424763	1.85425938529204e-07	2.11474644413803e-09	1.2351714257499e-06	3.34673295217556e-07	1.38974927816919e-06	0.00125985257105055	2.11474644413803e-09	0.00125861876363496	0.00125985393506071	2.11474644413803e-09	1.23592216203681e-06	1.84875437107871e-07	7.88474093273566e-09	1.54027350997962e-07	2.66524786547167e-09
"Rhyparida_sp._6"	5.09985020150402e-05	0.100341441378753	0.000126749746689798	9.08729300306224e-05	0.000127206999262047	7.63875309271844e-05	1.46208552530986e-05	6.53088207863306e-05	6.56193657304169e-05	5.08948806539783e-05	7.57274416921854e-07	7.63875309271844e-07	1.42678493935368e-06	1.82760690663733e-07	1.00100341441379	1.82760690663733e-07	1.32570417973599e-06	0.00100897580926466	1.82760690663733e-07	1.42678493935368e-06	6.69510522431826e-07	0.00101025478217336	0.00101101205659028	7.57274416921854e-07	0.00101025478217336	2.57905536380639e-06	0.00100835306629376	1.42678493935368e-06	0.00100600007004368	2.4779746041887e-06	1.60282965723974e-06	0.00100456668421198	6.69510522431826e-07	7.63875309271844e-07	0.00100417168820445	2.6734201506464e-06	8.38954347967902e-07	6.69510522431826e-07	1.82760690663733e-07	9.46635999935576e-07	6.69510522431826e-07	1.325704179736e-06	0.00100408392430996	2.84175098718534e-06	1.42678493935368e-06	1.15227042445271e-06
"Rhyparida_sp._7"	1.55237331156298e-07	1.82760690663732e-05	2.93177265201883e-07	1.82295125464589e-05	4.01801824386225e-07	0.000123517142574989	0.100689501090797	1.81869764609961e-05	0.000123380741559267	1.81592606755537e-05	1.51912604553824e-07	1.2351714257499e-06	1.54027350997962e-07	0.00125861876363496	1.82760690663733e-07	1.00125861876363	1.23592216203681e-06	1.94010498096289e-06	0.00125861876363496	1.54027350997962e-07	2.11474644413803e-09	3.4773453190478e-06	3.62925792360163e-06	1.51912604553824e-07	3.4773453190478e-06	1.56692598863434e-07	0.00126224013681763	1.54027350997962e-07	1.42271211072324e-06	1.23858740990228e-06	0.0012610877424763	1.85425938529204e-07	2.11474644413803e-09	1.2351714257499e-06	3.34673295217556e-07	1.38974927816919e-06	0.00125985257105055	2.11474644413803e-09	0.00125861876363496	0.00125985393506071	2.11474644413803e-09	1.23592216203681e-06	1.84875437107871e-07	7.88474093273565e-09	1.54027350997962e-07	2.66524786547167e-09
"Rhyparida_sp._8"	4.7777065971876e-05	6.62852089867997e-05	8.91494476452798e-05	8.91377761368497e-05	0.0503379979795811	5.88012238441263e-05	4.94368864814724e-05	4.61200375414034e-05	0.0501902886860395	3.51066978725863e-05	7.42814801140414e-07	5.88012238441263e-07	0.00026567964627262	6.17961081018406e-07	6.62852089867998e-07	6.17961081018406e-07	1.00076683971833	0.000770933776817197	6.17961081018406e-07	0.00026567964627262	0.00026493683147148	0.000771656641701312	0.000772399456502453	7.42814801140414e-07	0.000771656641701312	0.000266490095796668	0.000506314595268506	0.00026567964627262	0.000266998145323837	0.000767650167855922	0.000503108860179855	1.473301613916e-06	0.00026493683147148	5.88012238441263e-07	1.40566689100841e-06	2.14127656362968e-06	0.000502520847941413	0.000264936831471479	6.17961081018406e-07	1.20597331945967e-06	0.000264936831471479	0.000766839718331875	0.000265599683561347	0.000266702822314965	0.00026567964627262	8.10449524047999e-07
"Rhyparidella_wauensis"	0.0143592388405676	0.0144139401323523	0.0144259604379458	0.014421790523689	0.0144935331743474	7.22398879474775e-05	2.21726283538616e-05	0.0143527176439985	0.0143985039827145	5.00037581845443e-05	0.000120181587697408	7.22398879474775e-07	0.000196463341246605	2.77157854423269e-07	0.000144139401323523	2.77157854423269e-07	0.000220266793376342	1.00118997200698	2.77157854423269e-07	0.000196463341246605	7.62817535491969e-05	0.00107176291211569	0.0011919444998131	0.000120181587697408	0.00107176291211569	0.000327608436137021	0.000697610032416558	0.000196463341246605	0.000352288648642611	0.000351411888266758	0.000144984596561043	0.000275284496213939	7.62817535491969e-05	7.22398879474775e-07	0.000264320989020931	0.000252049081467299	0.000144262197681568	7.62817535491969e-05	2.77157854423269e-07	9.99556733898044e-07	7.62817535491969e-05	0.000220266793376342	0.00022042115487272	0.000494611625250965	0.000196463341246605	0.000131145094890416
"Rhyparidella_sp._10"	1.55237331156298e-07	1.82760690663732e-05	2.93177265201883e-07	1.82295125464589e-05	4.01801824386225e-07	0.00012351714257499	0.100689501090797	1.81869764609961e-05	0.000123380741559267	1.81592606755537e-05	1.51912604553824e-07	1.2351714257499e-06	1.54027350997962e-07	0.00125861876363496	1.82760690663733e-07	0.00125861876363496	1.23592216203681e-06	1.94010498096289e-06	1.00125861876363	1.54027350997962e-07	2.11474644413803e-09	3.4773453190478e-06	3.62925792360163e-06	1.51912604553824e-07	3.4773453190478e-06	1.56692598863434e-07	0.00126224013681763	1.54027350997962e-07	1.42271211072324e-06	1.23858740990228e-06	0.0012610877424763	1.85425938529204e-07	2.11474644413803e-09	1.2351714257499e-06	3.34673295217556e-07	1.38974927816919e-06	0.00125985257105055	2.11474644413803e-09	0.00125861876363496	0.00125985393506071	2.11474644413803e-09	1.23592216203681e-06	1.84875437107871e-07	7.88474093273565e-09	1.54027350997962e-07	2.66524786547167e-09
"Rhyparidella_sp._11"	3.30897666884093e-05	7.13392469676839e-05	8.56426115608789e-05	0.0503020224520649	0.0503541823177654	4.12462149736682e-05	6.16109403991848e-06	3.02385328584777e-05	6.57634073854647e-05	2.04153657961475e-05	0.000419183520433875	4.12462149736682e-07	0.00068420553263264	7.7013675498981e-08	7.1339246967684e-07	7.70136754989809e-08	0.00026567964627262	0.000687621694363117	7.7013675498981e-08	1.00068420553263	0.000265022012198765	0.000269361020223883	0.000688544540657758	0.000419183520433875	0.000269361020223883	0.000684984101828648	0.000422159177604715	0.00068420553263264	0.000266926436014187	0.000266458215468628	1.14710989909031e-06	1.49196166568483e-06	0.000265022012198765	4.12462149736682e-07	0.000419896912903552	0.000420374551779619	7.34647749353627e-07	0.000265022012198765	7.70136754989809e-08	4.89475825235663e-07	0.000265022012198765	0.00026567964627262	0.000265735404668442	0.000266462376728541	0.00068420553263264	7.7856919600799e-07
"Rhyparidella_sp._12"	4.4599063534958e-05	6.69510522431826e-05	9.34934068340661e-05	0.000137732692792292	0.100490287871943	3.28140592340311e-05	1.69179715531042e-07	2.69703803112294e-05	9.77410985364235e-05	1.93422049563097e-05	1.14777243993577e-06	3.28140592340311e-07	0.000530044024397531	2.11474644413803e-09	6.69510522431826e-07	2.11474644413803e-09	0.000529873662942958	0.000533972274844378	2.11474644413803e-09	0.000530044024397531	1.00052889625196	0.000533636198120691	0.000534783970560626	1.14777243993577e-06	0.00053363619812069	0.000530893964459659	4.14791201664861e-06	0.00053004402439753	0.000530743843134495	0.000530723603005086	1.30766632414868e-06	1.5194505845597e-06	0.000528896251957595	3.28140592340311e-07	1.8172829623676e-06	2.32585309440396e-06	9.79525731808374e-07	0.000528896251957595	2.11474644413803e-09	3.30255338784449e-07	0.000528896251957595	0.000529873662942959	0.000529565762480026	0.000530638173290422	0.00053004402439753	8.49940062127873e-07
"Rhyparidella_sp._13"	0.0125775834503792	0.012628184777167	0.0126363724039417	7.62876349061281e-05	0.0126738597053664	0.0126221702712616	3.4773453190478e-05	0.0125766513921328	0.0126209635660242	0.0125632543557314	6.35730290884401e-07	0.000126221702712616	6.73402550559708e-05	4.34668164880975e-07	0.00012628184777167	4.34668164880975e-07	0.000192914160425328	0.000937792548101232	4.34668164880975e-07	6.73402550559708e-05	6.67045247650863e-05	1.00137745987942	0.00137809560970713	6.35730290884401e-07	0.00137745987941625	0.000182216367819077	0.000945397971336235	6.73402550559708e-05	0.000434084188012479	0.000307790273188434	0.000252866006537739	0.000241157960534777	6.67045247650863e-05	0.000126221702712616	0.000126917578062555	0.000241733545766607	0.000126644303825123	6.67045247650863e-05	4.34668164880975e-07	0.000126656370877497	6.67045247650863e-05	0.000192914160425328	0.000192986372536757	0.000433132306535778	6.73402550559708e-05	0.000114876112763107
"Rhyparidella_sp._14"	0.0111824720080973	0.0112334672954476	0.0112409745608691	0.0112307348100652	0.0112898838229466	0.0112252267267562	3.22600704320145e-05	0.0111829686469409	0.0112223882493809	0.0111697248191652	9.35894567505432e-05	0.000112252267267562	0.000153009897923946	4.03250880400181e-07	0.000112334672954476	4.03250880400181e-07	0.000171644323667212	0.000927067944299078	4.03250880400181e-07	0.000153009897923946	5.94204411734029e-05	0.00122497387529523	1.00131856333205	9.35894567505432e-05	0.00122497387529523	0.000255200575750029	0.00093370602376474	0.000153009897923946	0.000386198059221524	0.000273835001493294	0.000224879400641771	0.000214525350780558	5.94204411734029e-05	0.000112252267267562	0.000205924129705019	0.000308032401844188	0.000112627133374209	5.94204411734029e-05	4.03250880400181e-07	0.000112655518147962	5.94204411734029e-05	0.000171644323667212	0.000171755114127879	0.000385260559161431	0.000153009897923946	0.000102190677826082
"Rhyparidella_sp._15"	2.15804698418607e-05	7.57274416921853e-05	7.77918162876917e-05	0.100466312211338	0.000218076763587796	4.96783707133054e-05	1.21530083643059e-05	3.3506685405726e-05	3.37857162345057e-05	2.14885266359852e-05	0.000837219268427814	4.96783707133054e-07	0.000838367040867749	1.51912604553824e-07	7.57274416921853e-07	1.51912604553824e-07	1.48562960228083e-06	0.000841271113881856	1.51912604553824e-07	0.000838367040867749	1.14777243993577e-06	5.08584232707521e-06	0.000842305110754888	1.00083721926843	5.08584232707521e-06	0.000839074239197638	0.000840170443192781	0.000838367040867749	3.10902889387878e-06	2.19282793216893e-06	9.86553474031934e-07	1.46447274680996e-06	1.14777243993577e-06	4.96783707133054e-07	0.000837976542844735	0.000838423250464835	4.89769766898881e-07	1.14777243993577e-06	1.51912604553824e-07	6.48696311686878e-07	1.14777243993577e-06	1.48562960228083e-06	1.90504685685762e-06	2.28658016666109e-06	0.000838367040867749	7.07198329888106e-07
"Rhyparidella_sp._16"	0.0125775834503792	0.012628184777167	0.0126363724039417	7.62876349061281e-05	0.0126738597053664	0.0126221702712616	3.4773453190478e-05	0.0125766513921328	0.0126209635660242	0.0125632543557314	6.35730290884401e-07	0.000126221702712616	6.73402550559707e-05	4.34668164880975e-07	0.00012628184777167	4.34668164880975e-07	0.000192914160425328	0.000937792548101232	4.34668164880975e-07	6.73402550559707e-05	6.67045247650863e-05	0.00137745987941625	0.00137809560970713	6.35730290884401e-07	1.00137745987942	0.000182216367819077	0.000945397971336235	6.73402550559707e-05	0.000434084188012479	0.000307790273188434	0.000252866006537738	0.000241157960534777	6.67045247650863e-05	0.000126221702712616	0.000126917578062555	0.000241733545766607	0.000126644303825123	6.67045247650863e-05	4.34668164880975e-07	0.000126656370877497	6.67045247650863e-05	0.000192914160425328	0.000192986372536757	0.000433132306535778	6.73402550559707e-05	0.000114876112763107
"Rhyparidella_sp._17"	4.76567505925157e-05	8.59685121268795e-05	0.0334997278460385	0.0335629695679055	0.0336232844157784	5.64541413308174e-05	4.17846930302489e-06	3.56203418870226e-05	6.95409044559139e-05	2.47000606824552e-05	0.000279691413065879	5.64541413308174e-07	0.000456656067885765	5.22308662878112e-08	8.59685121268796e-07	5.22308662878112e-08	0.000177660063864445	0.000764419684319716	5.22308662878112e-08	0.000456656067885765	0.000176964654819886	0.000485910314184206	0.000765601727250086	0.000279691413065879	0.000485910314184206	1.0007611990483	0.000283193187866105	0.000456656067885765	0.000482931861772995	0.000482203044282977	1.31218132415512e-06	0.000305402665539801	0.000176964654819886	5.64541413308174e-07	0.000280551098187148	0.000584798934897719	7.4763991084695e-07	0.000176964654819886	5.22308662878112e-08	6.16772279595985e-07	0.000176964654819886	0.000177660063864445	0.000177824339941155	0.000482460770250269	0.000456656067885765	0.000304542980418532
