"Pittosporum_senacia"	"Aphloia_theiformis"	"Embelia_angustifolia"	"Stillingia_lineata"	"Memecylon_ovatifolium"	"Syzygium_coriaceum"	"Diospyros_revaughanii"	"Gaertnera_sp1_M_PL_068"	"Casearia_coriacea"	"Calophyllum_eputamen"	"Olea_lancea"	"Labourdonnaisia_callophylloides"	"Tabernaemontana_persicarifolia"	"Antidesma_madagascariense"	"Euodia_chapelieri"	"Turraea_rigida"	"Warneckea_trinervis"	"Xylopia_lamarckii"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_068"	"Apis_mellifera"	"Paragus_borbonicus"	"Nacoleia_sp1_M_PL_068"	"Stomorhina_lunata"	"Chrysomya_megacephala"	"Chaetocnema_sp1_M_PL_068"	"Episyrphus_sp1_M_PL_068"	"Graphomya_maculata"	"Melanostoma_annulipes"	"Villa_unifasciata"	"Allograpta_nasuta"	"Musca_domestica"	"Pachycerina_crinicornis"	"Ahasverus_advena"	"Cheloninae_sp1_M_PL_068"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Orthellia_albigena"	"Phorinia_sp1_M_PL_068"	"Siphona_sp1_M_PL_068"	"Unidentified_sp1_M_PL_068"	"Cephonodes_trochilus"	"Cerambycidae_sp1_M_PL_068"	"Drosophila_sp1_M_PL_068"	"Henotesia_narcissus"	"Hyadina_sp1_M_PL_068"	"Hyperaspis_hottentota"	"Macroglossum_milvus"	"Nacoleia_sp2_M_PL_068"	"Panara_naso"	"Papillio_manlius"	"Pelecophora_intemipta"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Sapromyza_sp1_M_PL_068"	"Sarcophaga_arno"	"Scolia_oryctophaga"	"Zosterops_mauritianus"
"Olea_lancea"	0.000565087963102701	0.000565081484527925	1.46464359897771e-07	0.000566767186453604	0.000562836083884342	0.00056328548001931	7.67975261845869e-07	7.7092192951722e-07	6.20980146392198e-07	0.00168278984916191	1.00558886332443	6.10186389250074e-07	1.58279887002559e-07	1.46710105468069e-07	1.22811560369602e-06	1.22811560369602e-06	0	6.20980146392198e-07	4.96784117113758e-05	7.32321799488856e-09	5.46421911573441e-05	0.0335541730773511	6.33119548010235e-06	2.39057971365268e-05	1.57756071384895e-05	0.0335532845744642	1.56593565436579e-05	1.37478389217598e-05	1.45177058028717e-05	3.99345521288238e-05	1.3740348986177e-05	4.35974758810464e-06	4.37196114294847e-06	0.0335196287774809	5.13710440479932e-06	1.37478389217598e-05	0	3.80155445713429e-05	1.06385027336902e-05	4.35974758810464e-06	6.27875514558557e-06	1.10131704216746e-08	5.13710440479932e-06	5.13710440479932e-06	1.10131704216746e-08	4.89033684893565e-09	4.35974758810464e-06	1.10131704216746e-08	9.38809133365516e-06	1.10131704216746e-08	1.10131704216746e-08	4.89033684893565e-09	2.55991753948623e-08	5.13710440479932e-06	4.35974758810464e-06	9.38809133365516e-06	5.13710440479932e-06	3.05093194625037e-08
"Labourdonnaisia_callophylloides"	0.000565086376646471	0.000565434572190874	7.95936548510609e-10	3.08000334354252e-06	0.000562748634789417	8.38784036698131e-07	0.000562642506150077	0.00056480132631756	9.87391334224575e-07	0.000562930234107157	9.15279583875111e-07	1.00558787678906	8.2962601752536e-07	7.97272012518177e-10	0.000560924796446277	0.000560924796446277	0	9.87391334224575e-07	7.8991306737966e-05	3.97968274255304e-11	0.0503943664600847	2.08663771109147e-05	3.31850407010144e-05	1.45334379397462e-05	1.14427441443503e-05	1.12891140016056e-05	1.56578814314511e-05	3.76720673568344e-08	1.45194582058013e-05	1.75373422004373e-05	9.40283624656882e-06	2.36923334118655e-08	2.37587059730417e-08	3.05093194625037e-08	5.14031429264431e-06	3.76720673568344e-08	0	1.1282297015555e-05	6.30242985170599e-06	2.36923334118655e-08	6.27873751829413e-06	8.06859037596515e-06	5.14031429264431e-06	5.14031429264431e-06	8.06859037596515e-06	2.65757337506059e-11	2.36923334118655e-08	8.06859037596515e-06	1.39797339449688e-08	8.06859037596515e-06	8.06859037596515e-06	2.65757337506059e-11	1.87547502050026e-05	5.14031429264431e-06	2.36923334118655e-08	1.39797339449688e-08	5.14031429264431e-06	0.0502793938394529
"Tabernaemontana_persicarifolia"	0.00252039757977077	3.43372537902124e-06	8.22682760791953e-10	3.18350207520372e-06	3.53511622531334e-06	4.77151177724676e-07	0.00252002959975864	0.00252969877807906	3.55001082451211e-07	3.4184489050022e-06	4.74839661007677e-07	1.65925203505072e-06	1.00250997854532	8.24063100994625e-10	2.00595685732668e-06	2.00595685732668e-06	0	3.55001082451211e-07	2.84000865960969e-05	4.11341380395977e-11	0.000148586019738792	2.81428208278582e-05	0.100399141812716	9.80868086477964e-08	2.80601217157739e-05	8.41969668003e-08	2.80633361567637e-05	3.24409971303116e-08	9.01342890190518e-08	2.80727865311086e-05	8.34070812567894e-08	2.44884775015671e-08	2.45570804096398e-08	1.58279887002559e-08	3.12156852638294e-08	3.24409971303117e-08	0	9.28574556016112e-08	2.80289060305101e-05	2.44884775015671e-08	2.80044175530086e-05	3.61385539725579e-05	3.12156852638294e-08	3.12156852638294e-08	3.61385539725579e-05	2.74687700331541e-11	2.4488477501567e-08	3.61385539725579e-05	7.9525196287446e-09	3.61385539725579e-05	3.61385539725579e-05	2.74687700331542e-11	8.40009866586213e-05	3.12156852638294e-08	2.44884775015671e-08	7.95251962874461e-09	3.12156852638294e-08	8.2962601752536e-08
"Antidesma_madagascariense"	9.82944273548171e-07	5.49280672901383e-07	0.00112763006803226	0.00112818056032761	5.83185413462029e-07	1.0194155173544e-06	8.06232242777858e-10	8.09325699824487e-10	1.09224616200988e-07	5.46097964315995e-07	1.4671010546807e-07	5.31514675012118e-10	2.74687700331541e-10	1.00784093146076	1.09753473302625e-07	1.09753473302625e-07	0	1.09224616200988e-07	8.73796929607903e-06	5.6381503401613e-05	4.75971391473352e-08	8.72582741858479e-06	1.09875080132617e-08	3.17034761763471e-08	8.69422706622224e-06	1.58122961352555e-08	2.06413599304579e-08	8.69530226114265e-06	1.47132175537737e-08	2.1843562325744e-08	8.68803175941111e-06	8.67831200252008e-06	0.0336597575307629	4.89033684893565e-09	4.99346066273984e-09	8.69530226114266e-06	0	8.6892339618064e-06	8.68923360555949e-06	8.67831200252008e-06	1.09216030394241e-08	1.15617957117784e-11	4.99346066273984e-09	4.99346066273984e-09	1.15617957117784e-11	0.0335946977153588	8.67831200252007e-06	1.15617957117784e-11	1.69902586225734e-08	1.15617957117784e-11	1.15617957117784e-11	0.0335946977153588	2.68744080925953e-11	4.99346066273984e-09	8.67831200252008e-06	1.69902586225734e-08	4.99346066273984e-09	2.65757337506059e-11
"Euodia_chapelieri"	0.00119467178530956	0.00119556786618717	1.64354447458202e-07	0.000635995731876608	0.000562294999185461	1.8156346531773e-06	0.000560993127985995	0.000563145619604167	0.000628716106079283	0.00119132163402484	1.84217340554403e-06	0.000560924796446277	1.00297842866334e-06	1.64630209953937e-07	1.00118683627854	0.00118683627854333	0	0.000628716106079283	0.0502972884863427	8.2177223729101e-09	0.0502308155217641	3.84984542694885e-05	4.01191371465335e-05	2.02706426808304e-05	2.90352045919931e-05	2.38878384606815e-05	2.26457142676417e-05	4.92253543814225e-06	2.02403821032774e-05	3.71005636283808e-05	1.4263858180347e-05	4.89227486058929e-06	4.90598025662733e-06	6.1405780184801e-08	1.08687987835197e-05	4.92253543814225e-06	0	2.8718707541086e-05	1.81664058084733e-05	4.89227486058929e-06	1.3274130947884e-05	8.04493742291667e-06	1.08687987835197e-05	1.08687987835197e-05	8.04493742291667e-06	5.48767366513124e-09	4.89227486058929e-06	8.04493742291668e-06	3.0260577552955e-08	8.04493742291668e-06	8.04493742291668e-06	5.48767366513124e-09	1.86997709328665e-05	1.08687987835197e-05	4.89227486058929e-06	3.02605775529551e-08	1.08687987835197e-05	2.80462398223138e-05
"Turraea_rigida"	0.00119467178530956	0.00119556786618717	1.64354447458202e-07	0.000635995731876608	0.000562294999185461	1.8156346531773e-06	0.000560993127985995	0.000563145619604167	0.000628716106079283	0.00119132163402484	1.84217340554403e-06	0.000560924796446277	1.00297842866334e-06	1.64630209953937e-07	0.00118683627854333	1.00118683627854	0	0.000628716106079283	0.0502972884863427	8.2177223729101e-09	0.0502308155217641	3.84984542694885e-05	4.01191371465335e-05	2.02706426808304e-05	2.90352045919931e-05	2.38878384606815e-05	2.26457142676417e-05	4.92253543814225e-06	2.02403821032774e-05	3.71005636283808e-05	1.4263858180347e-05	4.89227486058929e-06	4.90598025662733e-06	6.1405780184801e-08	1.08687987835197e-05	4.92253543814225e-06	0	2.8718707541086e-05	1.81664058084733e-05	4.89227486058929e-06	1.3274130947884e-05	8.04493742291667e-06	1.08687987835197e-05	1.08687987835197e-05	8.04493742291667e-06	5.48767366513124e-09	4.89227486058929e-06	8.04493742291668e-06	3.0260577552955e-08	8.04493742291668e-06	8.04493742291668e-06	5.48767366513124e-09	1.86997709328665e-05	1.08687987835197e-05	4.89227486058929e-06	3.02605775529551e-08	1.08687987835197e-05	2.80462398223138e-05
"Warneckea_trinervis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xylopia_lamarckii"	0.00126482168109265	0.0012659209337145	3.27124981184868e-07	0.00126586225709957	4.72021513998312e-06	1.96208907332533e-06	2.3276687333359e-06	2.33659983638947e-06	0.00125546730340346	0.00126241210217643	1.86294043917659e-06	1.97478266844915e-06	3.55001082451211e-07	3.27673848602963e-07	0.00125743221215857	0.00125743221215857	0	1.0012554673034	0.100437384272277	1.63562490592434e-08	0.000176841787959621	3.54728180882567e-05	1.42000432980484e-05	1.16197438615658e-05	3.5299348336729e-05	2.53103400581678e-05	1.41322444866958e-05	9.77010346224439e-06	1.15870423770104e-05	3.93018162778914e-05	9.81607223002202e-06	9.73740197768897e-06	9.76468068836831e-06	6.20980146392197e-08	1.15083721246773e-05	9.77010346224439e-06	0	3.49856440212176e-05	2.37909762120517e-05	9.73740197768897e-06	1.40535742343628e-05	3.33799976627067e-08	1.15083721246773e-05	1.15083721246773e-05	3.33799976627067e-08	1.09224616200988e-08	9.73740197768896e-06	3.33799976627067e-08	3.27014845554221e-08	3.33799976627067e-08	3.33799976627067e-08	1.09224616200988e-08	7.75889577778635e-08	1.15083721246773e-05	9.73740197768897e-06	3.27014845554221e-08	1.15083721246773e-05	9.87391334224576e-08
"Technomyrmex_albipes"	0.0126482168109265	0.012659209337145	3.27124981184868e-06	0.0126586225709957	4.72021513998312e-05	1.96208907332533e-05	2.3276687333359e-05	2.33659983638947e-05	0.0125546730340346	0.0126241210217643	1.86294043917659e-05	1.97478266844915e-05	3.55001082451211e-06	3.27673848602963e-06	0.0125743221215857	0.0125743221215857	0	0.0125546730340346	1.00437384272277	1.63562490592434e-07	0.00176841787959621	0.000354728180882567	0.000142000432980484	0.000116197438615658	0.00035299348336729	0.000253103400581678	0.000141322444866958	9.77010346224439e-05	0.000115870423770104	0.000393018162778914	9.81607223002202e-05	9.73740197768897e-05	9.76468068836831e-05	6.20980146392197e-07	0.000115083721246773	9.77010346224439e-05	0	0.000349856440212176	0.000237909762120517	9.73740197768897e-05	0.000140535742343628	3.33799976627067e-07	0.000115083721246773	0.000115083721246773	3.33799976627067e-07	1.09224616200988e-07	9.73740197768896e-05	3.33799976627067e-07	3.27014845554221e-07	3.33799976627067e-07	3.33799976627067e-07	1.09224616200988e-07	7.75889577778635e-07	0.000115083721246773	9.73740197768897e-05	3.27014845554221e-07	0.000115083721246773	9.87391334224576e-07
"Brachymyrmex_sp1_M_PL_068"	1.47194670109224e-07	8.22540907158855e-08	0.100671373748881	0.000168943621596798	8.7331283020947e-08	1.52656193051062e-07	1.20732265501408e-10	1.21195506807888e-10	1.63562490592434e-08	8.17774841036012e-08	2.19696539846657e-08	7.95936548510609e-11	4.11341380395977e-11	0.000169144510204839	1.64354447458202e-08	1.64354447458202e-08	0	1.63562490592434e-08	1.30849992473947e-06	1.00503356868744	7.1276117919125e-09	1.30668169383833e-06	1.64536552158391e-09	4.74755572892032e-09	1.30194958077097e-06	2.36787148156088e-09	3.09101771822938e-09	1.30211058985955e-06	2.20328584473596e-09	3.27104601661895e-09	1.30102184135905e-06	1.29956631997537e-06	0.0050405064041042	7.32321799488856e-10	7.47764461053504e-10	1.30211058985955e-06	0	1.30120186965744e-06	1.30120181630991e-06	1.29956631997537e-06	1.63549633454693e-09	1.73136438296983e-12	7.47764461053504e-10	7.47764461053504e-10	1.73136438296983e-12	5.63815034016129e-06	1.29956631997537e-06	1.73136438296983e-12	2.54426988418436e-09	1.73136438296983e-12	1.73136438296983e-12	5.63815034016129e-06	4.02440885004693e-12	7.47764461053504e-10	1.29956631997537e-06	2.54426988418436e-09	7.47764461053504e-10	3.97968274255304e-12
"Apis_mellifera"	0.0112452188952648	0.0112521479865984	1.58391373153611e-08	6.12920665364962e-05	0.0111986978323094	1.66918023302928e-05	0.0111965858723865	0.0112395463937194	1.9649087551069e-05	0.0112023116587324	1.82140637191147e-05	0.011198748102241	1.65095577487547e-05	1.58657130491117e-08	0.0111624034492809	0.0111624034492809	0	1.9649087551069e-05	0.00157192700408552	7.91956865768056e-10	1.00284789255569	0.000415240904507202	0.000660382309950186	0.00028921541500095	0.000227710608472571	0.000224653368631952	0.000311591840485876	7.49674140401004e-07	0.000288937218295445	0.000348993109788701	0.000187116441306719	4.71477434896124e-07	4.72798248863529e-07	6.07135457303823e-07	0.000102292254423622	7.49674140401004e-07	0	0.000224517710609545	0.000125418354048949	4.71477434896124e-07	0.000124946876614053	0.000160564948481706	0.000102292254423622	0.000102292254423622	0.000160564948481706	5.28857101637057e-10	4.71477434896124e-07	0.000160564948481707	2.7819670550488e-07	0.000160564948481706	0.000160564948481706	5.28857101637057e-10	0.000373219529079552	0.000102292254423622	4.71477434896124e-07	2.7819670550488e-07	0.000102292254423622	0.000559937405112052
