"Canthium_bibracteatum"	"Phoenicophorium_borsigianum"	"Deckenia_nobilis"	"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_114"	"Megachile_seychellensis"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_114"	"Ceratina_tabescens"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_114"	"Unidentified_sp1_M_PL_114"	"Melanostoma_annulipes"	"Rhynchium_brunneum"	"Lygistorrhina_sp1_M_PL_114"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_114"	"Unidentified_sp4_M_PL_114"	"Unidentified_sp5_M_PL_114"
"Megachile_seychellensis"	0.100648406966231	8.27050835016742e-05	8.2373932016182e-05	8.27050835016741e-05	0.000113909944850442	0.00126443820508395	0.00126443820508395	0.00126159045646269	1.83789074448165e-06	9.18945372240824e-07	1.00125810508708	2.56642401256446e-06	0.00125810508707789	0.00125810508707789	0.00125810508707789	2.56642401256446e-06	1.83789074448165e-06	9.18945372240824e-07	0.00126095283569915	9.18945372240824e-07	2.84774862126104e-06	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07
"Neophyllomyza_approximatonervis"	0.000102656960502579	0.000209282625127453	0.0502305805683649	0.0504044861945641	6.30946615418887e-05	0.00156984739901981	0.00156984739901981	0.00156827003248127	0.000562375209107685	0.000560049846606268	1.28321200628223e-06	1.00156466145797	1.28321200628223e-06	1.28321200628223e-06	1.28321200628223e-06	0.00100693697386871	0.000562375209107684	2.32536250141615e-06	2.86057854482945e-06	0.000560049846606268	1.57736653854722e-06	2.32536250141615e-06	2.32536250141615e-06	0.000560049846606268
"Hemipyrellia_sp1_M_PL_114"	0.100648406966231	8.27050835016742e-05	8.2373932016182e-05	8.27050835016742e-05	0.000113909944850442	0.00126443820508395	0.00126443820508395	0.00126159045646269	1.83789074448165e-06	9.18945372240824e-07	0.00125810508707789	2.56642401256446e-06	1.00125810508708	0.00125810508707789	0.00125810508707789	2.56642401256446e-06	1.83789074448165e-06	9.18945372240824e-07	0.00126095283569915	9.18945372240824e-07	2.84774862126104e-06	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07
"Ceratina_tabescens"	0.100648406966231	8.27050835016742e-05	8.2373932016182e-05	8.27050835016742e-05	0.000113909944850442	0.00126443820508395	0.00126443820508395	0.00126159045646269	1.83789074448165e-06	9.18945372240824e-07	0.00125810508707789	2.56642401256447e-06	0.00125810508707789	1.00125810508708	0.00125810508707789	2.56642401256446e-06	1.83789074448165e-06	9.18945372240824e-07	0.00126095283569915	9.18945372240824e-07	2.84774862126104e-06	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07
"Ornidia_obesa"	0.100648406966231	8.27050835016742e-05	8.2373932016182e-05	8.27050835016742e-05	0.000113909944850442	0.00126443820508395	0.00126443820508395	0.00126159045646269	1.83789074448165e-06	9.18945372240824e-07	0.00125810508707789	2.56642401256446e-06	0.00125810508707789	0.00125810508707789	1.00125810508708	2.56642401256446e-06	1.83789074448165e-06	9.18945372240824e-07	0.00126095283569915	9.18945372240824e-07	2.84774862126104e-06	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07
"Phelsuma_sp1_M_PL_114"	0.000102656960502579	0.0504044861945642	0.0502305805683649	0.000209282625127453	6.30946615418887e-05	0.00156984739901981	0.00156984739901981	0.00156827003248127	0.000562375209107685	2.32536250141615e-06	1.28321200628223e-06	0.00100693697386871	1.28321200628223e-06	1.28321200628223e-06	1.28321200628223e-06	1.00156466145797	0.000562375209107685	0.000560049846606268	2.86057854482945e-06	2.32536250141615e-06	1.57736653854722e-06	0.000560049846606268	0.000560049846606268	2.32536250141615e-06
"Unidentified_sp1_M_PL_114"	7.35156297792659e-05	0.0503810591580186	0.000129283145373888	0.0503810591580186	4.51839189106429e-05	0.0011242132986529	0.0011242132986529	0.00112308370068013	0.00111957909240041	0.000559789546200207	9.18945372240824e-07	0.000562375209107684	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07	0.000562375209107685	1.0011195790924	0.000559789546200207	2.0485433450069e-06	0.000559789546200207	1.12959797276607e-06	0.000559789546200206	0.000559789546200206	0.000559789546200207
"Melanostoma_annulipes"	7.35156297792659e-05	0.100576262727455	0.000129283145373888	0.000185855588581908	4.51839189106429e-05	0.0011242132986529	0.0011242132986529	0.00112308370068013	0.00111957909240041	2.06506209535454e-06	9.18945372240824e-07	4.65072500283229e-06	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07	0.00112009969321254	0.00111957909240041	1.00111751403031	2.0485433450069e-06	2.06506209535454e-06	1.12959797276607e-06	0.00111751403030506	0.00111751403030506	2.06506209535454e-06
"Rhynchium_brunneum"	0.0504381134279659	9.21844505253103e-05	9.18153436163001e-05	9.21844505253103e-05	0.0502958033374681	0.00189175635150361	0.00189175635150361	0.000634361268066908	2.0485433450069e-06	1.02427167250345e-06	0.000630476417849575	2.86057854482945e-06	0.000630476417849575	0.000630476417849575	0.000630476417849575	2.86057854482945e-06	2.0485433450069e-06	1.02427167250345e-06	1.00188787150129	1.02427167250345e-06	0.0012573950834367	1.02427167250345e-06	1.02427167250345e-06	1.02427167250345e-06
"Lygistorrhina_sp1_M_PL_114"	7.35156297792659e-05	0.000185855588581908	0.000129283145373888	0.100576262727455	4.51839189106429e-05	0.0011242132986529	0.0011242132986529	0.00112308370068013	0.00111957909240041	0.00111751403030506	9.18945372240824e-07	0.00112009969321254	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07	4.65072500283229e-06	0.00111957909240041	2.06506209535454e-06	2.0485433450069e-06	1.00111751403031	1.12959797276607e-06	2.06506209535454e-06	2.06506209535454e-06	0.00111751403030506
"Polistes_olivaceus"	0.000227819889700883	0.000101663817548946	0.000101256755216418	0.000101663817548946	0.100477696730086	0.00251907449792327	0.00251907449792327	7.13207967112155e-06	2.25919594553214e-06	1.12959797276607e-06	2.84774862126104e-06	3.15473307709444e-06	2.84774862126104e-06	2.84774862126104e-06	2.84774862126104e-06	3.15473307709444e-06	2.25919594553214e-06	1.12959797276607e-06	0.00251479016687341	1.12959797276607e-06	1.00251194241825	1.12959797276607e-06	1.12959797276607e-06	1.12959797276607e-06
"Unidentified_sp3_M_PL_114"	7.35156297792659e-05	0.100576262727455	0.000129283145373888	0.000185855588581909	4.51839189106429e-05	0.0011242132986529	0.0011242132986529	0.00112308370068013	0.00111957909240041	2.06506209535454e-06	9.18945372240824e-07	4.65072500283229e-06	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07	0.00112009969321254	0.00111957909240041	0.00111751403030506	2.0485433450069e-06	2.06506209535454e-06	1.12959797276607e-06	1.00111751403031	0.00111751403030506	2.06506209535454e-06
"Unidentified_sp4_M_PL_114"	7.35156297792659e-05	0.100576262727455	0.000129283145373888	0.000185855588581908	4.51839189106429e-05	0.0011242132986529	0.0011242132986529	0.00112308370068013	0.00111957909240041	2.06506209535454e-06	9.18945372240824e-07	4.65072500283229e-06	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07	0.00112009969321254	0.00111957909240041	0.00111751403030506	2.0485433450069e-06	2.06506209535454e-06	1.12959797276607e-06	0.00111751403030506	1.00111751403031	2.06506209535454e-06
"Unidentified_sp5_M_PL_114"	7.35156297792659e-05	0.000185855588581909	0.000129283145373888	0.100576262727455	4.51839189106429e-05	0.0011242132986529	0.0011242132986529	0.00112308370068013	0.00111957909240041	0.00111751403030506	9.18945372240824e-07	0.00112009969321254	9.18945372240824e-07	9.18945372240824e-07	9.18945372240824e-07	4.65072500283229e-06	0.00111957909240041	2.06506209535454e-06	2.0485433450069e-06	0.00111751403030506	1.12959797276607e-06	2.06506209535454e-06	2.06506209535454e-06	1.00111751403031
