"Spermophilus_xanthoprymnus"	"Meriones_vinogradovi"	"Cricetulus_migratorius"	"Meriones_persicus"	"Microtus_arvalis"	"Mesocricetus_brandti"	"Meriones_tristrami"	"Arvicola_terrestris"	"Microtus_socialis"	"Apodemus_flavicollis"	"Crocidura_suaveolens"	"Dryomys_nitedula"	"Chionomys_nivalis"	"Allactaga_elater"	"Sciurus_anomalus"	"Neomys_schelkovnikovi"	"Neopsylla_setosa"	"Xenopsylla_cheopis"	"Citellophilus_transcaucasicus"	"Amphipsylla_schelkovnikovi"	"Nosopsyllus_iranus"	"Oropsylla_ilovaiskii"	"Nosopsyllus_consimilis"	"Ctenophthalmus_teres"	"Megabothris_walkeri"	"Ctenophthalmus_acuminatus"	"Wagnerina_schelkovnikovi"	"Amphipsylla_rossica"	"Ctenophthalmus_secundus"	"Neopsylla_pleskei"	"Nosopsyllus_mokrzeckyi"	"Stenoponia_ivanovi"	"Leptopsylla_segnis"	"Nosopsyllus_fasciatus"	"Callopsylla_saxatilis"	"Ctenophthalmus_bogatschevi"	"Frontopsylla_elata"	"Callopsylla_caspia"	"Stenoponia_tripectinata"	"Ceratophyllus_sciurorum"	"Xenopsylla_conformis"	"Ctenophthalmus_proximus"	"Mesopsylla_tuschkan"	"Rhadinopsylla_cedestis"	"Megabothris_turbidus"	"Ctenophthalmus_golovi"	"Myoxopsylla_jordani"	"Rhadinopsylla_integella"	"Ophthalmopsylla_volgensis"	"Hystrichopsylla_talpae"	"Paradoxopsyllus_hesperius"	"Mesopsylla_apscheronica"	"Rhadinopsylla_ucrainica"
"Spermophilus_xanthoprymnus"	1.00218868626988	0.000552432351456135	0.00199128784467946	0.000555182058470228	0.000881552147594578	0.00111973081871514	0.000551901787749217	0.000699444715481047	0.000492356598297673	0.000523176216962156	0.000338004371335522	8.00878052551184e-07	3.98264739765808e-07	7.97028728093619e-07	1.34150427563012e-09	0.000205257407359725	0.0143462460387512	3.78926153083627e-05	0.0143412950707012	3.12083028791306e-05	0.014360177458933	0.0143294267814562	0.0143902816302657	0.0143680185151808	1.86283766717315e-05	2.98384152978427e-05	1.24455490292466e-05	4.4429642860444e-05	3.81668164418316e-05	0.0143689570112115	4.20871290619434e-05	5.50970092246611e-06	2.20739887078151e-05	2.65685639418292e-05	1.18882024820094e-05	1.51381406010346e-05	2.41529536953065e-05	1.51381406010346e-05	1.29390003575442e-05	2.68300855126025e-08	5.04710962245662e-06	2.20739887078151e-05	3.30970279241816e-06	2.21373634866979e-05	1.188316534613e-05	5.50970092246611e-06	3.29654729109852e-06	8.61331399011648e-06	1.29390003575442e-05	5.50970092246611e-06	1.99132369882904e-08	8.61331399011648e-06	8.61331399011648e-06
"Meriones_vinogradovi"	0.000552432351456135	1.00270434300312	0.000796741064675472	0.00270943472418471	0.000315006541789994	0.000554362901241154	0.00127057511696492	0.0001339093960525	0.000134270869413383	0.000556103301750546	0.000132362107998709	4.34636023321001e-07	1.06917752755681e-07	0.000240619355319401	7.28033539901173e-10	3.07085229938045e-07	1.93737002224131e-05	0.0143906414789583	1.60576714214286e-05	3.38174951292811e-05	0.0143872910863011	1.28715223893093e-05	0.0143988379709527	2.14959660956632e-05	5.83339119209346e-06	1.46883981858974e-05	4.9796316542217e-06	1.81580920228297e-05	5.65006018284498e-05	0.0143927355228232	3.91889501849405e-05	1.96879088618746e-06	9.67263543609443e-06	1.12127525499565e-05	3.19149491975707e-06	6.6617946680602e-06	1.23560086916499e-05	6.6617946680602e-06	0.0143489789819528	1.45606707980235e-08	2.46312247653155e-05	9.67263543609443e-06	1.5506613401911e-05	0.0143701552339022	7.73997564548826e-06	1.96879088618746e-06	3.49013350338495e-06	4.26433000954734e-06	0.0143489789819528	1.96879088618746e-06	5.34588763778404e-09	4.26433000954734e-06	4.26433000954734e-06
"Cricetulus_migratorius"	0.000871188432047266	0.000348574215795519	1.00286626121778	0.000737635974123059	0.000913194341008236	0.000859732323669559	0.000473430004752122	0.000832009019395791	0.00069364355138943	0.00114325982178645	0.000164455200900861	9.07968467566016e-05	4.45341711055203e-07	0.000105619925442678	1.52088520530321e-07	6.11795929750546e-07	0.00629853373306356	0.00629991641608579	0.00629363086462982	0.00629188810468186	0.00630654892052343	0.00628035968164038	0.00634181530727354	4.28257150825382e-05	1.65602870074623e-05	0.00628738029669529	0.00626791413261112	0.00630953130246848	0.00630121651401592	0.0063194017590409	0.00630417883631288	5.70746463130148e-06	0.00628262322485544	0.00628023492280912	1.32934500749978e-05	2.04165568756104e-05	2.27552681021729e-05	2.04165568756104e-05	1.16854132371586e-05	3.04177041060642e-06	6.70578158293691e-06	0.00628262322485544	1.24263701582992e-05	1.95759133163606e-05	1.37586994528543e-05	5.70746463130148e-06	1.01719354447187e-05	6.61332556668892e-06	1.16854132371586e-05	5.70746463130148e-06	2.22670855527601e-08	6.61332556668892e-06	6.61332556668892e-06
"Meriones_persicus"	0.000353297673571963	0.00172418573357209	0.0010729250532699	1.00320033865059	0.000431158107117191	0.000355065217614262	0.000992890130377347	0.000239242219525424	0.000648846073561611	0.000691236321245786	0.000237112660331344	6.39037533437984e-07	1.63411658989778e-07	0.00015359814651941	1.07041462887434e-09	3.10594108433335e-07	2.52982633361455e-05	0.00917988838816334	1.66225586432889e-05	0.00914021769962016	0.00917566663435677	1.17528912053935e-05	0.0092004128832351	2.17415875903335e-05	9.61192064452227e-06	1.64520176649306e-05	6.7057815829369e-06	2.9462349410485e-05	0.00915839135729808	0.00918268159953405	0.0091487603709335	2.69473816948244e-06	1.3200937859136e-05	1.21317906571444e-05	4.87783802084488e-06	9.18989444568156e-06	1.44884892886206e-05	9.18989444568155e-06	0.00914463430340702	2.14082925774869e-08	0.00912000307864172	1.3200937859136e-05	1.20001343337567e-05	0.00916118247224665	7.05149791251126e-06	2.69473816948244e-06	4.34152825890076e-06	2.73127090472509e-06	0.00914463430340703	2.69473816948244e-06	8.17058294948891e-09	2.73127090472509e-06	2.73127090472509e-06
"Microtus_arvalis"	0.000385679064572628	0.000137815362033122	0.000913194341008236	0.000296421198643069	1.00387729141215	0.000844797651471102	0.000137797156777808	0.00123695852424167	0.000306649723393436	0.00105563707344126	0.000515895678183587	9.08107731952733e-05	0.00021092208553084	6.53152839508915e-07	1.5211184789828e-07	9.03347916807874e-05	2.28264377498461e-05	1.92980023175849e-05	0.00629669531437281	0.00628774610284994	2.46757573619223e-05	1.12171655537676e-05	0.00633218038017687	0.00632343541765512	0.00629579606238272	0.0062930367111391	5.70746463130147e-06	0.00631241964312861	2.24073825126459e-05	0.00630550656039687	4.16737542897936e-05	0.00627423307132594	2.35502738334155e-05	0.00628643897943009	0.00629602425309559	0.00629207588052805	0.00629764716007146	0.00629207588052805	4.6635290556699e-06	3.0422369579656e-06	2.69473816948244e-06	2.35502738334155e-05	6.63038935098334e-06	6.96014833530004e-06	1.30961751818625e-05	0.00627423307132594	9.62475748218367e-06	6.49844347285463e-06	4.6635290556699e-06	0.00627423307132594	1.0546104276542e-05	6.49844347285463e-06	6.49844347285463e-06
"Mesocricetus_brandti"	0.000602931979308154	0.000298503100668314	0.00105813209067023	0.00030043979951976	0.00103975095565674	1.00406108524664	0.00029836149770664	0.000296742071472718	0.000376836071677666	0.00116799475090983	0.000376429805521426	0.000111547114008395	3.0859391503561e-07	7.99021519768413e-07	1.86846087116239e-07	0.000110961155730348	0.00774505405034096	2.59215363785802e-05	2.44227382248666e-05	2.21236411388964e-05	0.00775074174168904	1.52266395568054e-05	0.00778104700485535	0.00776728090112435	1.67246947784897e-05	0.00774395854582226	6.61332556668892e-06	0.0077566550393457	2.78978564876722e-05	0.00776454015235509	3.31514161648633e-05	6.49844347285463e-06	1.66109479550819e-05	0.00773665857862906	9.21152836381294e-06	1.64960658612476e-05	0.00774487381636599	1.64960658612476e-05	6.99560091427243e-06	3.73692174232478e-06	2.73127090472509e-06	1.66109479550819e-05	7.33991826917486e-06	1.19682925427164e-05	0.00773084677678271	6.49844347285463e-06	1.10182043267996e-05	0.00772354680958952	6.99560091427243e-06	6.49844347285463e-06	1.54296957517805e-08	0.00772354680958952	0.00772354680958952
"Meriones_tristrami"	0.000643885419040753	0.00148233763645907	0.00126248001267232	0.00182029857235847	0.000367459084740822	0.00064644991169772	1.00181327784923	0.000156634660065441	0.000490028806175615	0.000982234046204592	0.000154273369225124	7.51099647772821e-07	1.24851366938608e-07	0.000280385597594937	1.25812336310355e-09	3.87926404372665e-07	3.02287016063932e-05	0.0167626611276906	2.08094339431261e-05	3.49024349680482e-05	0.0167566739397797	1.70888632083556e-05	0.0167777860874574	2.71548483060866e-05	6.80603811927299e-06	2.12987737760549e-05	7.89050007920202e-06	3.09149086557146e-05	0.0167356327426311	0.0167651095218481	4.32541973168396e-05	2.29661927963014e-06	1.54534143231211e-05	1.51598109872762e-05	3.72681330311744e-06	9.85953352354922e-06	1.64937410813553e-05	9.85953352354921e-06	3.77244207890377e-05	2.5162467262071e-08	1.65481688396224e-05	1.54534143231211e-05	2.01582426685256e-05	0.0167346123849429	1.11116544172227e-05	2.29661927963014e-06	6.16399944370446e-06	4.972691628444e-06	3.77244207890377e-05	2.29661927963014e-06	6.24256834693039e-09	4.972691628444e-06	4.972691628444e-06
"Arvicola_terrestris"	0.000445101182578848	8.52150702152276e-05	0.00121019493730297	0.000239242219525424	0.00179921239889698	0.000350695175376849	8.54370873084225e-05	1.00255354025725	0.00036862061519406	0.00172096251677936	0.000672604817005077	0.000131791384655297	0.000306220408414123	9.26488631222621e-07	2.20756088199828e-07	0.000131024785784386	2.27636387958061e-05	2.31822973890608e-05	0.00913929047742157	2.71274020395636e-05	2.14362007453902e-05	1.39223066806985e-05	0.00917715616047613	0.00917173500490705	0.00913882026708097	3.22624667763272e-05	7.56371835814356e-06	0.00915692228309917	2.80622917314689e-05	4.34372939683673e-05	0.00915421352986419	1.12450774931061e-05	0.00913244282733577	2.15064510464562e-05	0.00914067919116158	0.00913612418647074	3.81508447582852e-05	0.00913612418647074	3.39228741434476e-06	4.41512176399656e-06	2.17492926841295e-06	0.00913244282733577	1.08023401614322e-05	4.81623886948514e-06	1.34536709250775e-05	1.12450774931061e-05	1.51490618850476e-05	2.69765519520653e-06	3.39228741434477e-06	1.12450774931061e-05	1.53110204207062e-05	2.69765519520653e-06	2.69765519520653e-06
"Microtus_socialis"	0.000574416031347286	0.000156649347648946	0.00184971613703848	0.00118955113486295	0.00081773259571583	0.000816478155301611	0.000490028806175615	0.00067580446118911	1.00184152228872	0.00101311886675076	0.000433383846413407	0.000240273748130594	3.77667974601508e-07	9.71702229840071e-07	4.02468589833491e-07	5.82842918285755e-07	0.0167234059751681	3.91603997043516e-05	3.10211748045767e-05	0.0167248443606178	4.72663661752563e-05	1.97666691614517e-05	0.0167708792464759	4.07990042800029e-05	1.99221825713931e-05	2.92841486915345e-05	1.15607258564905e-05	0.0167407956553612	0.0167342326715813	5.87091878156725e-05	0.0167408768786599	5.11082872322394e-06	2.40363956935837e-05	2.29521557743422e-05	1.1273389041855e-05	1.75864985603172e-05	2.63910997633121e-05	1.75864985603172e-05	1.30519490495832e-05	8.04937179666982e-06	1.08141012260269e-05	2.40363956935837e-05	6.38057802868423e-06	2.12190958191768e-05	1.261259411182e-05	5.11082872322394e-06	1.43411178548787e-05	6.28060119462777e-06	1.30519490495832e-05	5.11082872322394e-06	1.88833987300754e-08	6.28060119462777e-06	6.28060119462777e-06
"Apodemus_flavicollis"	0.000228889594920943	0.000243295194515864	0.00114325982178645	0.000475224970856478	0.00105563707344126	0.000948995735114236	0.000368337767326722	0.00118316173028581	0.000379919575031534	1.00274743154586	0.000410878444670907	0.000404980497410349	5.82340518083185e-07	0.000419561304313799	6.78359292144637e-07	9.01761456658529e-05	2.40471853525575e-05	0.00630922972169598	2.77689726810577e-05	2.43953255201516e-05	3.1650027867871e-05	1.04152252421788e-05	0.00633072478427898	0.00631233019660971	2.5571316332297e-05	0.00628821451994999	7.14537388616533e-06	0.00631880187851072	0.00629110800376154	0.00630541920673851	0.00630394262559605	6.5977317090079e-06	0.00628507283677766	2.10430727883596e-05	1.73828644647831e-05	0.0062845251946005	0.00628928671495723	0.0062845251946005	7.79587264372707e-06	1.35671858428928e-05	4.32022700778617e-06	0.00628507283677766	0.00628814951237731	1.39348354325058e-05	0.00627447141435481	6.5977317090079e-06	0.0062806707970753	7.29996719318643e-06	7.79587264372707e-06	6.5977317090079e-06	2.91170259041592e-08	7.29996719318643e-06	7.29996719318643e-06
