"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"R25"	"R26"	"R27"	"R28"	"R29"	"R30"	"R31"	"R32"	"R33"	"R34"	"R35"	"R36"	"R37"	"R38"	"R39"	"R40"	"R41"	"R42"	"R43"	"R44"	"R45"	"R46"	"R47"	"R48"	"R49"	"C1"	"C2"
"R11"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	1.00024603369299	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R12"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	1.00024603369299	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R13"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	1.00024603369299	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R14"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	1.00024603369299	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R15"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	1.00024603369299	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R16"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	1.00024603369299	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R17"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	1.00038877627288	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R18"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	1.00024603369299	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R19"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	1.00024603369299	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R20"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	1.00038877627288	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R21"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	1.00024603369299	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R22"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	1.00038877627288	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R23"	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	0.000530801553383573	1.00053008425399	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	0.100716008257551	0.000294092752550358
"R24"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	1.00024603369299	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R25"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	1.00038877627288	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R26"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	1.00024603369299	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R27"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	1.00024603369299	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R28"	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	0.000530801553383573	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	1.00053008425399	0.000530084253987109	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	0.100716008257551	0.000294092752550358
