"Abies_alba"	"Abies_concolor"	"Abies_grandis"	"Abies_koreana"	"Acer_platanoides"	"Acer_pseudoplatanus"	"Achillea_millefolium"	"Artemisia_vulgaris"	"Asparagus_offinalis"	"Avena_sativa"	"Beta_vulgaris"	"Betula_sp."	"Brassica_napus"	"Carduus_sp."	"Carpinus_betulus"	"Centaurea_sp."	"Chenopodium_sp."	"Cirsium_arvense"	"Cirsium_palustre"	"Cirsium_sp."	"Corylus_avellana"	"Crataegus_ocyacantha"	"Crepis_biennis"	"Crepis_sp."	"Cytisus_scoparius"	"Dactylis_glomerata"	"Daucus_sp."	"Epilobium"	"Euonymus_europaea"	"Euphorbia_sp."	"Fagus_sylvatica"	"Filipendula_ulmaria"	"Fraxinus_excelsior"	"Galeopsis_sp."	"Galium_sp."	"Gramineae_sp."	"Hedera_helix"	"Heracleum_sphondylium"	"Hieracium_murorum"	"Holcus_lanatus"	"Hordeum_vulgare"	"Humulus_lupulus"	"Impatiens_glandulifera"	"Impatiens_noli-tangere"	"Impatiens_parviflora"	"Juglans_regia"	"Larix_decidua"	"Lathyrus_sp."	"Lolium_sp."	"Lupinus_polyphyllus"	"Malus_domestica"	"Malva_sp."	"Matricaria_perforata"	"Medicago_sativa"	"Melilotus_albus"	"Mycelis_muralis"	"Papaver_somniferum"	"Phalaris_arundinacea"	"Phragmites_communis"	"Picea_albis"	"Pinus_cembra"	"Pinus_sylvestris"	"Pisum_sativum"	"Prunus_avium"	"Prunus_domestica"	"Prunus_padus"	"Populus_tremula"	"Pseudotsuga_menziesii"	"Quercus_rubra"	"Quercus_sp."	"Ribes_rubrum"	"Rosa_sp."	"Ranunculus_sp."	"Rubus_caesius"	"Rubus_idaeus"	"Rumex_sp."	"Salix_caprea"	"Salix_sp."	"Sambucus_nigra"	"Secale_cereale"	"Senecio_nemorensis"	"Silene_alba"	"Sinapis_arvensis"	"Solanum_tuberosum"	"Sonchus_oleraceus"	"Sorbus_aucuparia"	"Spiraea_vachouttei"	"Tanacetum_vulgare"	"Taraxacum_officinale"	"Thlaspi_arvense"	"Tilia_sp."	"Trifolium_pratense"	"Triticum_aestivum"	"Ulmus_sp."	"Umbelliferae_sp."	"Urtica_dioica"	"Viburnum_opulus"	"Vicia_cracca"	"Vicia_faba"	"Vicia_sp."	"Zea_mays"	"Mindarus_abietinus"	"Prociphilus_fraxini"	"Cinara_curvipes"	"Periphyllus_sp."	"Drepanosiphum_platanoides"	"Periphyllus_testudinaceus"	"Macrosiphoniella_millefolli"	"Macrosiphoniella_oblonga"	"Brachycorynella_asparagi"	"Metopolophium_dirhodum"	"Rhopalosiphum_padi"	"Sitobion_avenae"	"Aphis_fabae"	"Betulaphis_brevipilosa"	"Euceraphis_punctipennis"	"Kallistaphis_sp."	"Symydibius_oblongus"	"Brevicoryne_brassicae"	"Brachycaudus_sp."	"Uroleucon_sp."	"Myzocallis_capini"	"Hayhurstia_atriplicis"	"Capitophorus_sp."	"Corylobium_avellanae"	"Myzocallis_coryli"	"Ovatus_crataegarius"	"Acyrthosiphon_pisum"	"Aphis_sp."	"Macrosiphum_sp."	"Phyllaphis_fagi"	"Macrosiphum_cholodkowskyi"	"Prociphilus_sp."	"Cryptomyzus_galeopsidis"	"Aphis_hederae"	"Cavariella_pastinacae"	"Nasonovia_nigra"	"Nasonovia_sp."	"Diuraphis_noxia"	"Phorodon_humuli"	"Impatientinum_asiaticum"	"Impatientinum_balsamines"	"Chromaphis_juglandis"	"Adelges_laricis"	"Adelges_viridis"	"Cinara_sp."	"Megoura_viciae"	"Macrosiphum_albifrons"	"Aphis_pomi"	"Eriosoma_lanigerum"	"Rhopalosiphum_insertum"	"Aphis_umbrella"	"Uroleucon_murale"	"Uroleucon_obscurum"	"Hyalopteroides_humilis"	"Rhopalomyzus_lonicerae"	"Hyalopterus_pruni"	"Pineus_cembrae"	"Eulachnus_agilis"	"Schizolachnus_pinetis"	"Myzus_cerasi"	"Chaitophorus_sp."	"Gilletteella_cooleyi"	"Myzocallis_walshii"	"Stomaphis_quercus"	"Thelaxes_dryophila"	"Lachnus_roboris"	"Tuberculatus_annulatus"	"Tuberculatus_sp."	"Aphis_grossulariae"	"Macrosiphum_rosae"	"Macrosiphum_funestum"	"Aphis_idaei"	"Aphis_farinosa"	"Pterocomma_sp."	"Cavariella_sp."	"Aphis_sambuci"	"Aphis_jacobaeae"	"Brachycaudus_lychnidis"	"Myzus_persicae"	"Hyperomyzus_lactucae"	"Dysaphis_sorbi"	"Aphis_spiraephaga"	"Macrosiphoniella_tanacetaria"	"Metopeurum_fuscoviride"	"Lipaphis_erysimi"	"Eucallipterus_tiliae"	"Schizaphis_graminum"	"Schizoneura_sp."	"Microlophium_carnosum"	"Aphis_viburni"	"Aphis_craccae"	"Aphis_craccivora"
"Beta_vulgaris"	0	0	0	0	0	0	0	0	0	0	1.0007196036228	0	0	0.000722918454787085	0	3.03430337206987e-07	0.000723219721404464	0.000723219721404464	3.03430337206987e-07	0.000719603622797442	0	0	3.03430337206987e-07	3.03430337206987e-07	4.53439306853437e-07	0	0.000719603622797442	0	0.000719603622797442	0	0	0	0	0	0.000719603622797442	0	0	0	3.05466782423142e-07	0	0	0	0.000721416226381314	0.000723219721404464	1.81260358387265e-06	0	0	4.55717896335113e-07	0	4.55717896335113e-07	0	0	0.000722615024449878	4.53439306853437e-07	4.53439306853437e-07	0	0.000719603622797442	0	0	0	0	0	4.53439306853437e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000719603622797442	0	0	0	0	0	0	0	0	3.04955112770842e-07	0	0	0	3.03430337206987e-07	0	0	4.53439306853437e-07	0	0	0	0	0	0	0.000720057062104295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100744507191642	0	0	0	0	0	6.02280330487301e-05	2.4274426976559e-05	0	3.61609860702232e-05	3.61609860702232e-05	0	0	0	3.6275144548275e-05	0	0	0	0	0	0	0	0	1.01822260807714e-08	1.01822260807714e-08	0	0	3.6252071677453e-05	3.61609860702232e-05	0	0	0	0	2.27858948167556e-08	2.27858948167556e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52477556385421e-08	0	0	0	0	0	0	0	0	0	0	0	0
"Betula_sp."	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252525252525252	0.0252525252525253	0.0252525252525253	0.0252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brassica_napus"	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Carduus_sp."	0	0	0	0	0	0	0	0	0	0	0.000240972818262362	0	0	1.00233703596928	0	0.00042071061100354	0.000242183736947097	0.000242183736947097	0.00042071061100354	0.000240972818262362	0	0	0.00042071061100354	0.00042071061100354	1.51842687031832e-07	0	0.000240972818262362	0	0.000240972818262362	0	0	0	0	0	0.000240972818262362	0	0	0	0.000423534172151215	0	0	0	0.000241579802691234	0.000242183736947097	6.06984428872448e-07	0	0	1.52605715609882e-07	0	1.52605715609882e-07	0	0	0.00191632535827351	1.51842687031832e-07	1.51842687031832e-07	0	0.000240972818262362	0	0	0	0	0	1.51842687031832e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000240972818262362	0	0	0	0	0	0	0	0	0.000422824734676925	0	0	0	0.00042071061100354	0	0	1.51842687031832e-07	0	0	0	0	0	0	0.000241124660949394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337361945567307	0	0	0	0	0	0.0335070508002229	0.0336568488802832	0	1.21091868473549e-05	1.21091868473549e-05	0	0	0	1.21474149625466e-05	0	0	0	0	0	0	0	0	1.41178057383738e-05	1.41178057383738e-05	0	0	1.2139688577449e-05	1.21091868473549e-05	0	0	0	0	7.63028578049408e-09	7.63028578049408e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11412367338462e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Carpinus_betulus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Centaurea_sp."	0	0	0	0	0	0	0	0	0	0	3.03430337206987e-07	0	0	0.00126213183301062	0	1.00125971881708	3.04955112770841e-07	3.04955112770841e-07	0.00125971881707857	3.03430337206987e-07	0	0	0.00125971881707857	0.00125971881707857	1.91198650788574e-10	0	3.03430337206987e-07	0	3.03430337206987e-07	0	0	0	0	0	3.03430337206987e-07	0	0	0	0.00126817330578379	0	0	0	3.04194645361161e-07	3.04955112770841e-07	7.64308154173772e-10	0	0	1.92159448028718e-10	0	1.92159448028718e-10	0	0	2.41301593205483e-06	1.91198650788574e-10	1.91198650788574e-10	0	3.03430337206987e-07	0	0	0	0	0	1.91198650788574e-10	0	0	0	0	0	0	0	0	0	0	0	0	3.03430337206987e-07	0	0	0	0	0	0	0	0	0.00126604906239052	0	0	0	0.00125971881707857	0	0	1.91198650788574e-10	0	0	0	0	0	0	3.03621535857776e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24802472089782e-05	0	0	0	0	0	4.21917118969568e-05	0.100777505366285	0	1.52477556385421e-08	1.52477556385421e-08	0	0	0	1.52958920630859e-08	0	0	0	0	0	0	0	0	4.22724435261264e-05	4.22724435261264e-05	0	0	1.52861630834754e-08	1.52477556385421e-08	0	0	0	0	9.6079724014359e-12	9.6079724014359e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33024531195259e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Chenopodium_sp."	0	0	0	0	0	0	0	0	0	0	0.000361609860702232	0	0	0.000363275605420646	0	1.52477556385421e-07	1.00538855262382	0.000363426995680635	1.52477556385421e-07	0.000361609860702232	0	0	1.52477556385421e-07	1.52477556385421e-07	2.27858948167556e-07	0	0.000361609860702232	0	0.000361609860702232	0	0	0	0	0	0.000361609860702232	0	0	0	1.53500895690021e-07	0	0	0	0.00036252071677453	0.000363426995680635	9.10856072297814e-07	0	0	2.29003968007594e-07	0	2.29003968007594e-07	0	0	0.00036312312786426	2.27858948167556e-07	2.27858948167556e-07	0	0.000361609860702232	0	0	0	0	0	2.27858948167556e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000361609860702232	0	0	0	0	0	0	0	0	1.53243775261729e-07	0	0	0	1.52477556385421e-07	0	0	2.27858948167556e-07	0	0	0	0	0	0	0.0003618377196504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0506253804983125	0	0	0	0	0	3.02653432405679e-05	1.21982045108337e-05	0	0.0502694276311911	1.81713497840318e-05	0	0	0	1.82287158534045e-05	0	0	0	0	0	0	0	0	5.1166965230007e-09	5.1166965230007e-09	0	0	1.82171214459563e-05	1.81713497840318e-05	0	0	0	0	1.14501984003797e-08	1.14501984003797e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66218876308647e-09	0	0	0	0	0	0	0	0	0	0	0	0
"Cirsium_arvense"	0	0	0	0	0	0	0	0	0	0	0.000361609860702232	0	0	0.000363275605420646	0	1.52477556385421e-07	0.000363426995680635	1.00538855262382	1.52477556385421e-07	0.000361609860702232	0	0	1.52477556385421e-07	1.52477556385421e-07	2.27858948167556e-07	0	0.000361609860702232	0	0.000361609860702232	0	0	0	0	0	0.000361609860702232	0	0	0	1.53500895690021e-07	0	0	0	0.00036252071677453	0.000363426995680635	9.10856072297814e-07	0	0	2.29003968007594e-07	0	2.29003968007594e-07	0	0	0.00036312312786426	2.27858948167556e-07	2.27858948167556e-07	0	0.000361609860702232	0	0	0	0	0	2.27858948167556e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000361609860702232	0	0	0	0	0	0	0	0	1.53243775261729e-07	0	0	0	1.52477556385421e-07	0	0	2.27858948167556e-07	0	0	0	0	0	0	0.0003618377196504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0506253804983125	0	0	0	0	0	3.02653432405679e-05	1.21982045108337e-05	0	1.81713497840318e-05	0.0502694276311911	0	0	0	1.82287158534045e-05	0	0	0	0	0	0	0	0	5.1166965230007e-09	5.1166965230007e-09	0	0	1.82171214459563e-05	1.81713497840318e-05	0	0	0	0	1.14501984003797e-08	1.14501984003797e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66218876308647e-09	0	0	0	0	0	0	0	0	0	0	0	0
"Cirsium_palustre"	0	0	0	0	0	0	0	0	0	0	3.03430337206987e-07	0	0	0.00126213183301062	0	0.00125971881707857	3.04955112770841e-07	3.04955112770841e-07	1.00125971881708	3.03430337206987e-07	0	0	0.00125971881707857	0.00125971881707857	1.91198650788574e-10	0	3.03430337206987e-07	0	3.03430337206987e-07	0	0	0	0	0	3.03430337206987e-07	0	0	0	0.00126817330578379	0	0	0	3.04194645361161e-07	3.04955112770841e-07	7.64308154173772e-10	0	0	1.92159448028718e-10	0	1.92159448028718e-10	0	0	2.41301593205483e-06	1.91198650788574e-10	1.91198650788574e-10	0	3.03430337206987e-07	0	0	0	0	0	1.91198650788574e-10	0	0	0	0	0	0	0	0	0	0	0	0	3.03430337206987e-07	0	0	0	0	0	0	0	0	0.00126604906239052	0	0	0	0.00125971881707857	0	0	1.91198650788574e-10	0	0	0	0	0	0	3.03621535857776e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24802472089782e-05	0	0	0	0	0	4.21917118969568e-05	0.100777505366285	0	1.52477556385421e-08	1.52477556385421e-08	0	0	0	1.52958920630859e-08	0	0	0	0	0	0	0	0	4.22724435261264e-05	4.22724435261264e-05	0	0	1.52861630834754e-08	1.52477556385421e-08	0	0	0	0	9.6079724014359e-12	9.6079724014359e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33024531195259e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Cirsium_sp."	0	0	0	0	0	0	0	0	0	0	0.000719603622797442	0	0	0.000722918454787085	0	3.03430337206987e-07	0.000723219721404464	0.000723219721404464	3.03430337206987e-07	1.0007196036228	0	0	3.03430337206987e-07	3.03430337206987e-07	4.53439306853437e-07	0	0.000719603622797442	0	0.000719603622797442	0	0	0	0	0	0.000719603622797442	0	0	0	3.05466782423142e-07	0	0	0	0.000721416226381314	0.000723219721404464	1.81260358387265e-06	0	0	4.55717896335113e-07	0	4.55717896335113e-07	0	0	0.000722615024449878	4.53439306853437e-07	4.53439306853437e-07	0	0.000719603622797442	0	0	0	0	0	4.53439306853437e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000719603622797442	0	0	0	0	0	0	0	0	3.04955112770842e-07	0	0	0	3.03430337206987e-07	0	0	4.53439306853437e-07	0	0	0	0	0	0	0.000720057062104295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100744507191642	0	0	0	0	0	6.02280330487301e-05	2.4274426976559e-05	0	3.61609860702232e-05	3.61609860702232e-05	0	0	0	3.6275144548275e-05	0	0	0	0	0	0	0	0	1.01822260807714e-08	1.01822260807714e-08	0	0	3.6252071677453e-05	3.61609860702232e-05	0	0	0	0	2.27858948167556e-08	2.27858948167556e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52477556385421e-08	0	0	0	0	0	0	0	0	0	0	0	0
"Corylus_avellana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crataegus_ocyacantha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crepis_biennis"	0	0	0	0	0	0	0	0	0	0	3.03430337206987e-07	0	0	0.00126213183301062	0	0.00125971881707857	3.04955112770841e-07	3.04955112770841e-07	0.00125971881707857	3.03430337206987e-07	0	0	1.00125971881708	0.00125971881707857	1.91198650788574e-10	0	3.03430337206987e-07	0	3.03430337206987e-07	0	0	0	0	0	3.03430337206987e-07	0	0	0	0.00126817330578379	0	0	0	3.04194645361161e-07	3.04955112770841e-07	7.64308154173772e-10	0	0	1.92159448028718e-10	0	1.92159448028718e-10	0	0	2.41301593205483e-06	1.91198650788574e-10	1.91198650788574e-10	0	3.03430337206987e-07	0	0	0	0	0	1.91198650788574e-10	0	0	0	0	0	0	0	0	0	0	0	0	3.03430337206987e-07	0	0	0	0	0	0	0	0	0.00126604906239052	0	0	0	0.00125971881707857	0	0	1.91198650788574e-10	0	0	0	0	0	0	3.03621535857776e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24802472089782e-05	0	0	0	0	0	4.21917118969568e-05	0.100777505366285	0	1.52477556385421e-08	1.52477556385421e-08	0	0	0	1.52958920630859e-08	0	0	0	0	0	0	0	0	4.22724435261264e-05	4.22724435261264e-05	0	0	1.52861630834754e-08	1.52477556385421e-08	0	0	0	0	9.6079724014359e-12	9.6079724014359e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33024531195259e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Crepis_sp."	0	0	0	0	0	0	0	0	0	0	3.03430337206987e-07	0	0	0.00126213183301062	0	0.00125971881707857	3.04955112770841e-07	3.04955112770841e-07	0.00125971881707857	3.03430337206987e-07	0	0	0.00125971881707857	1.00125971881708	1.91198650788574e-10	0	3.03430337206987e-07	0	3.03430337206987e-07	0	0	0	0	0	3.03430337206987e-07	0	0	0	0.00126817330578379	0	0	0	3.04194645361161e-07	3.04955112770841e-07	7.64308154173772e-10	0	0	1.92159448028718e-10	0	1.92159448028718e-10	0	0	2.41301593205483e-06	1.91198650788574e-10	1.91198650788574e-10	0	3.03430337206987e-07	0	0	0	0	0	1.91198650788574e-10	0	0	0	0	0	0	0	0	0	0	0	0	3.03430337206987e-07	0	0	0	0	0	0	0	0	0.00126604906239052	0	0	0	0.00125971881707857	0	0	1.91198650788574e-10	0	0	0	0	0	0	3.03621535857776e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24802472089782e-05	0	0	0	0	0	4.21917118969568e-05	0.100777505366285	0	1.52477556385421e-08	1.52477556385421e-08	0	0	0	1.52958920630859e-08	0	0	0	0	0	0	0	0	4.22724435261264e-05	4.22724435261264e-05	0	0	1.52861630834754e-08	1.52477556385421e-08	0	0	0	0	9.6079724014359e-12	9.6079724014359e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33024531195259e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Cytisus_scoparius"	0	0	0	0	0	0	0	0	0	0	4.53439306853437e-07	0	0	4.55528061095497e-07	0	1.91198650788574e-10	4.55717896335113e-07	4.55717896335113e-07	1.91198650788574e-10	4.53439306853437e-07	0	0	1.91198650788574e-10	1.91198650788574e-10	1.00126024771219	0	4.53439306853437e-07	0	4.53439306853437e-07	0	0	0	0	0	4.53439306853437e-07	0	0	0	1.92481863209974e-10	0	0	0	4.54581471354328e-07	4.55717896335113e-07	1.14216450089027e-09	0	0	0.00126658061526629	0	0.00126658061526629	0	0	4.55336862444708e-07	0.00126024771218996	0.00126024771218996	0	4.53439306853437e-07	0	0	0	0	0	0.00126024771218996	0	0	0	0	0	0	0	0	0	0	0	0	4.53439306853437e-07	0	0	0	0	0	0	0	0	1.92159448028718e-10	0	0	0	1.91198650788574e-10	0	0	0.00126024771218996	0	0	0	0	0	0	0.00126070115149681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34815029594812e-05	0	0	0	0	0	3.79511118254187e-08	1.5295892063086e-08	0	2.27858948167557e-08	2.27858948167557e-08	0	0	0	0.100819816975196	0	0	0	0	0	0	0	0	6.41606210699914e-12	6.41606210699914e-12	0	0	2.28432900178054e-08	2.27858948167557e-08	0	0	0	0	6.33290307633143e-05	6.33290307633143e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6079724014359e-12	0	0	0	0	0	0	0	0	0	0	0	0
"Dactylis_glomerata"	0	0	0	0	0	0	0	0	0	0.00126606048486075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00125971957891	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0.0012597195789148	0.00126604982805508	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12070432975001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	0	0	0	0.00126606048486075	0	0	0	0	0	0	0	2.12070432975001e-06	0	0	0	0	0	0	0	0	0	4.22020161620252e-05	8.48281731900003e-05	0.100777566313184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33024914027539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22020161620252e-05	0	0	0	0	0
"Daucus_sp."	0	0	0	0	0	0	0	0	0	0	0.000719603622797442	0	0	0.000722918454787085	0	3.03430337206987e-07	0.000723219721404464	0.000723219721404464	3.03430337206987e-07	0.000719603622797442	0	0	3.03430337206987e-07	3.03430337206987e-07	4.53439306853437e-07	0	1.0007196036228	0	0.000719603622797442	0	0	0	0	0	0.000719603622797442	0	0	0	3.05466782423142e-07	0	0	0	0.000721416226381314	0.000723219721404464	1.81260358387265e-06	0	0	4.55717896335113e-07	0	4.55717896335113e-07	0	0	0.000722615024449878	4.53439306853437e-07	4.53439306853437e-07	0	0.000719603622797442	0	0	0	0	0	4.53439306853437e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000719603622797442	0	0	0	0	0	0	0	0	3.04955112770842e-07	0	0	0	3.03430337206987e-07	0	0	4.53439306853437e-07	0	0	0	0	0	0	0.000720057062104295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100744507191642	0	0	0	0	0	6.02280330487301e-05	2.4274426976559e-05	0	3.61609860702232e-05	3.61609860702232e-05	0	0	0	3.6275144548275e-05	0	0	0	0	0	0	0	0	1.01822260807714e-08	1.01822260807714e-08	0	0	3.6252071677453e-05	3.61609860702232e-05	0	0	0	0	2.27858948167556e-08	2.27858948167556e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52477556385421e-08	0	0	0	0	0	0	0	0	0	0	0	0
"Epilobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00503784714311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050631629578998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100756942862206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025315814789499
