"Phoradendron_sp1_M_SD_004"	"Schefflera_morototoni"	"Cecropia_schreberiana"	"Ficus_sp1_M_SD_004"	"Guarea_guidonia"	"Cordia_sulcata"	"Alchornea_latifolia"	"Miconia_serrulata"	"Clusia_rosea"	"Anthurium_scandens"	"Miconia_affinis"	"Inga_vera"	"Musa_acuminata"	"Inga_laurina"	"Dendropemon_bicolor"	"Myrcine_coriacea"	"Syzigium_jambos"	"Andira_inermis"	"Coffea_arabica"	"Miconia_racemosa"	"Palicourea_guianensis"	"Tilandsia_sp1_M_SD_004"	"Buchenavia_capitata"	"Casearia_arborea"	"Citrus_sinensis"	"Dendropanax_arboreus"	"Henriettea_fascicularis"	"Momordica_charantia"	"Palicourea_crocea"	"Philodendron_angustatum"	"Piper_sp1_M_SD_004"	"Solanum_rugosum"	"Unidentified_sp1_M_SD_004"	"Zanthoxylum_martinicensis"	"Spindalis_portoricensis"	"Euphonia_musica"	"Nesospingus_sp1_M_SD_004"	"Loxigilla_portoricensis"	"Vireo_altiloquous"	"Melanerpes_portoricensis"	"Columba_squamosa"	"Margarops_fuscatus"	"Tyrannus_dominicensis"	"Zenaida_asiatica"	"Coereba_flaveola"	"Dendroica_tigrina"	"Vireo_flavirostris"	"Dendroica_caerulescens"	"Icterus_dominicensis"	"Myarchus_antillarum"	"Tiaris_bicolor"	"Todus_mexicanus"	"Tyrannus_caudifasciatus"	"Vireo_latimeri"
"Phoradendron_sp1_M_SD_004"	1.00180237227648	0.00109032397011593	0.000849264511950333	0.000272730905785753	0.000989289306205598	9.63132770873653e-05	0.00029719493716996	0.000408720486408681	0.000177350909545906	0.000336310167083225	0.000271810016663193	0.000175496739575828	0.000265032861559195	0.000199399697337737	0.000168719584471829	0.000271806004722201	0.000168719584471829	0.000199399697337737	0.000199395685396744	0.000168719584471829	0.000168719584471829	7.24103193254565e-05	0.000199395685396744	0.000168723596412822	0.000168723596412822	9.63132770873653e-05	0.000239996889995859	0.000239996889995859	9.63092651463727e-05	7.24103193254565e-05	0	9.20889122559569e-07	7.24103193254565e-05	9.63092651463727e-05	0.0144469915631048	0.0143998133997516	0.0144820638650913	0.0144463897719559	0.014432098835052	1.23921208474355e-05	9.91203609196303e-06	4.60444561279785e-05	1.28678845843948e-05	4.95324895283266e-06	0.0143308107695396	1.93483084469667e-05	0.0143312482472167	9.43627235500371e-06	2.95584849243177e-06	2.95584849243177e-06	0	4.95324895283266e-06	9.91203609196303e-06	4.95324895283266e-06
"Schefflera_morototoni"	0.000693842526437412	1.00361468028415	0.0011826469670481	0.000357025683799216	0.000357809406057858	6.15037977469461e-05	0.000189731096228264	0.000260816392936143	0.000571799704857166	0.000214565737939563	0.00017359898694877	0.000112095189201824	0.000169188561538458	0.00012734833195219	0.000107684763791512	0.000173529297996756	0.000107684763791512	0.00012734833195219	0.000127278643000176	0.000107684763791512	0.000107684763791512	4.62506549965795e-05	0.000127278643000176	0.000107754452743526	0.000107754452743526	6.15037977469461e-05	0.000153061940192617	0.000153061940192617	6.14341087949324e-05	4.62506549965795e-05	0	0.000183426696850446	4.62506549965795e-05	6.14341087949324e-05	0.00922556966204193	0.00918371641155704	0.0092501309993159	0.00921511631923986	0.00921823478873416	2.26705169370428e-05	0.00912376982076504	0.00917133484252231	0.00913329981584599	3.16218493713773e-06	0.00914682237871309	0.00913691034262113	1.70682242131202e-05	1.314052185609e-05	9.52999508095276e-06	9.52999508095276e-06	0	3.16218493713773e-06	0.00912376982076503	3.16218493713773e-06
"Cecropia_schreberiana"	0.000660539064850259	0.0014454574041699	1.00311351391018	0.000435846742267225	0.00043677412385429	7.49922303182947e-05	0.000231557149136149	0.000131947260559009	0.000698270583619737	7.55064503642469e-05	0.000211829149421474	0.00013683691910318	0.000206444064676812	0.000155388339226713	0.000131451834358517	0.000211847943266935	0.000131451834358517	0.000155388339226713	0.000155407133072174	0.000131451834358517	0.000131451834358517	5.64408101947617e-05	0.000155407133072174	0.000131433040513056	0.000131433040513056	7.49922303182947e-05	5.14220045952169e-07	5.14220045952169e-07	7.50110241637555e-05	5.64408101947617e-05	0	0.00022401759284575	5.64408101947617e-05	7.50110241637555e-05	0.0112488345477442	3.08532027571301e-05	0.0112881620389523	0.0112516536245633	0.0112554552471785	0.0111573435531734	1.314052185609e-05	0.0112008796422875	2.4778364916419e-05	3.85928581893582e-06	0.0111682825043242	0.0111588462319692	1.81717548320895e-05	0.0111457057101131	1.16378430603289e-05	1.16378430603289e-05	0	3.85928581893582e-06	1.314052185609e-05	3.85928581893582e-06
"Ficus_sp1_M_SD_004"	0.000477279085125068	0.000981820630447844	0.000980655170101255	1.00097613585314	0.000810045232841064	0.000167990322530113	0.000350293209924074	0.000294688702139111	0.000308466003027769	0.000168558797636458	0.000473922905010161	0.000305932582480047	0.000294868970399712	0.000347793000507508	0.000126878647869599	0.000306681325846993	0.000126878647869599	0.000347793000507508	0.00018055142134434	0.000126878647869599	0.000126878647869599	0.000126129904502653	0.00018055142134434	0.000294120227032767	0.000294120227032767	0.000167990322530113	5.68475106344775e-07	5.68475106344775e-07	7.48743366945513e-07	0.000126129904502653	0	0.000502212948128997	0.000126129904502653	7.48743366945513e-07	0.025198548379517	3.41085063806865e-05	0.0252259809005306	0.000112311505041827	0.0251723749168352	1.60372686071434e-05	8.9256420949804e-06	0.0251106474064499	1.40667421454432e-05	5.83822016540123e-06	2.66400832963049e-05	1.9821810651661e-05	2.30191773014651e-05	1.08961685566806e-05	5.14110005046282e-06	5.14110005046282e-06	0	5.83822016540123e-06	8.9256420949804e-06	5.83822016540123e-06
"Guarea_guidonia"	0.00138500502868784	0.000787180693327288	0.000786193422937722	0.000648036186272851	1.00178479469319	6.72630769055864e-07	0.000280818369730743	0.000102300049017994	0.000247234220575081	1.18117649989528e-06	0.00024587609671135	0.000245203465942294	0.000236448556975993	0.000144757224193251	0.000235775926206937	0.000379860519631132	0.000235775926206937	0.000144757224193251	0.000278741647113033	0.000235775926206937	0.000235775926206937	0.000101118872518099	0.000278741647113033	0.000101791503287155	0.000101791503287155	6.72630769055864e-07	5.08545730839415e-07	5.08545730839415e-07	0.000134657053688838	0.000101118872518099	0	0.000402160089561501	0.000101118872518099	0.000134657053688838	0.00010089461535838	3.05127438503649e-05	0.0202237745036198	0.0201985580533257	0.0201718430793873	1.28560528200038e-05	7.15618812115716e-06	0.0201080044780751	1.12767584640752e-05	4.68030616217904e-06	3.56774567223549e-05	1.5891670598243e-05	0.020055481679988	8.7354824770858e-06	4.12057034291802e-06	4.12057034291802e-06	0	4.68030616217904e-06	7.15618812115716e-06	4.68030616217904e-06
"Cordia_sulcata"	0.000674192939611557	0.000676541775216407	0.000674930072864653	0.000671961290120454	3.36315384527932e-06	1.00066946630493	0.000674228989162735	0.000671540439769244	2.57881837678012e-06	0.000670665295793921	0.000671349749075636	1.88344414457002e-06	0.000670724688022997	0.000670474605100313	1.25838309193179e-06	2.26668326117876e-06	1.25838309193179e-06	0.000670474605100313	1.39153928585571e-06	1.25838309193179e-06	1.25838309193179e-06	8.75143975323049e-07	1.39153928585571e-06	0.000670341448906389	0.000670341448906389	0.000669466304931065	1.19899086285566e-06	1.19899086285566e-06	3.83239116608742e-07	8.75143975323049e-07	0	6.11541044818458e-07	8.75143975323049e-07	3.83239116608742e-07	0.10041994573966	7.19394517713398e-05	0.00017502879506461	5.74858674913113e-05	0.000141162023694575	7.54220333810914e-06	6.15037977469462e-06	3.05770522409229e-05	6.19336008097429e-06	1.12371498193789e-05	2.32809305152606e-05	1.36496028065241e-05	9.69859078564212e-06	7.49922303182948e-06	4.29803062796687e-08	4.29803062796687e-08	0	1.12371498193789e-05	6.15037977469462e-06	1.12371498193789e-05
"Alchornea_latifolia"	0.000346727426698286	0.00034784034308515	0.000347335723704224	0.000233528806616049	0.000234015308108952	0.000112371498193789	1.00537195654661	0.000113121325933115	0.000121765707550247	0.000112664464213272	0.000233177303668481	0.000120805805474692	0.000225204681844574	0.000232720441948638	0.000112833183650785	0.000233182127405633	0.000112833183650785	0.000232720441948638	0.00023272526568579	0.000112833183650785	0.000112833183650785	4.56861719842958e-07	0.00023272526568579	0.000112828359913632	0.000112828359913632	0.000112371498193789	2.92966019482795e-07	2.92966019482795e-07	0.000112376321930942	4.56861719842958e-07	0	3.51502947568213e-07	4.56861719842958e-07	0.000112376321930942	0.0168557247290684	1.75779611689677e-05	9.13723439685916e-05	0.0168564482896412	0.0168488521256789	5.8887142781066e-06	3.16218493713773e-06	1.75751473784106e-05	5.19161339630851e-06	0.0167561992757769	1.19747197089062e-05	7.02147075607355e-06	9.63355511501171e-06	3.85928581893582e-06	2.02942845917078e-06	2.02942845917078e-06	0	0.0167561992757769	3.16218493713773e-06	0.0167561992757769
"Miconia_serrulata"	0.000953681134953589	0.000956326774099191	0.000395841781677026	0.000392918269518815	0.000170500081696657	0.000223846813256415	0.00022624265186623	1.00095067427078	0.000170048749381934	0.00078281807204024	0.00039239071280228	0.000168543899545866	0.000392279936535555	0.00022453451406502	0.00016843312327914	0.000169120824087745	0.00016843312327914	0.00022453451406502	1.26462535048391e-06	0.00016843312327914	0.00016843312327914	0.000167856198737261	1.26462535048391e-06	0.000391703011993676	0.000391703011993676	0.000223846813256415	0.000558971258783825	0.000558971258783825	5.76924541879068e-07	0.000167856198737261	0	5.27556716534574e-07	0.000167856198737261	5.76924541879068e-07	0.0335770219884622	0.0335382755270295	0.0335712397474521	8.65386812818602e-05	9.62781132046785e-05	7.23238784166585e-06	8.6938797645381e-06	2.63778358267287e-05	1.15280255875703e-05	3.77071086443716e-06	2.67161379967944e-05	1.30921217831717e-05	1.70340178475558e-05	4.39824201863362e-06	2.83414582303223e-06	2.83414582303223e-06	0	3.77071086443716e-06	8.6938797645381e-06	3.77071086443716e-06
"Clusia_rosea"	0.000206909394470224	0.0010482994589048	0.00104740587542961	0.000205644002018513	0.000206028517145901	4.29803062796687e-07	0.000121765707550247	8.50243746909669e-05	1.00523182189053	6.86564226806002e-07	0.000205034192228239	0.000204604389165442	8.52281107753751e-05	0.000120696381764078	8.47983077125784e-05	0.00020506488641386	8.47983077125784e-05	0.000120696381764078	0.000120727075949699	8.47983077125784e-05	8.47983077125784e-05	8.4337810464161e-05	0.000120727075949699	8.47676135269576e-05	8.47676135269576e-05	4.29803062796687e-07	2.56761164009315e-07	2.56761164009315e-07	4.60497248417417e-07	8.4337810464161e-05	0	6.09809790273799e-07	8.4337810464161e-05	4.60497248417417e-07	6.4470459419503e-05	1.54056698405589e-05	0.0168675620928322	6.90745872626125e-05	0.0168373210181794	0.0167655015412357	9.52999508095276e-06	3.04904895136899e-05	0.0167633936932564	2.02942845917078e-06	2.41236866337135e-05	2.11678381412817e-05	7.07641883534979e-06	1.1637843060329e-05	0.0167538636981754	0.0167538636981754	0	2.02942845917078e-06	9.52999508095276e-06	2.02942845917078e-06
"Anthurium_scandens"	0.00117708558479129	0.0011801115586676	0.000339779026639111	0.000337117595272917	2.9529412497382e-06	0.000335332647896961	0.000337993392639816	0.00117422710806036	2.05969268041801e-06	1.00117354940658	0.000336656861643217	1.32421374625639e-06	0.00033633461489321	0.000335979160161792	1.00196699624911e-06	1.64847926108084e-06	1.00196699624911e-06	0.000335979160161792	9.70777779656166e-07	1.00196699624911e-06	1.00196699624911e-06	6.7770148142467e-07	9.70777779656166e-07	0.000336010349378385	0.000336010349378385	0.000335332647896961	0.000838216758681975	0.000838216758681975	3.24265514824445e-07	6.7770148142467e-07	0	4.60733629699563e-07	6.7770148142467e-07	3.24265514824445e-07	0.0502998971845441	0.0502930055209185	0.000135540296284934	4.86398272236668e-05	9.05117170764409e-05	3.80965072955264e-06	1.07282868969782e-05	2.30366814849782e-05	1.07626151083185e-05	5.6332232106636e-06	3.13191177693518e-05	1.45036094151905e-05	1.6874567179156e-05	3.77532251821235e-06	3.43282113403001e-08	3.43282113403001e-08	0	5.6332232106636e-06	1.07282868969782e-05	5.6332232106636e-06
