"Oecophylla_smaragdina"	"Crematogaster_fusca"	"Anonychomyrma_gilberti"	"Crematogaster_pythia"	"Polyrhachis_foreli"	"Technomyrmex_albipes_"	"Paratrechina_vaga"	"Pheidole_platypus"	"Monomorium_floricola"	"Camponotus_vitreus"	"Leptomyrmex_unicolor"	"Tetramorium_validiusculum"	"Polyrhachis_sp1_M_PA_004"	"Turneria_bidentata"	"Rhoptromyrmex_wroughtonii"	"Polyrhachis_sp2_M_PA_004"	"Polyrhachis_yorkana"	"Tapinoma_melanocephalum"	"Camponotus_sp1_M_PA_004"	"Tetraponera_nitida"	"Crematogaster_sp1_M_PA_004"	"Camponotus_sp2_M_PA_004"	"Paratrechina_minutula"	"Pheidole_impressiceps"	"Pheidole_sp1_M_PA_004"	"Polyrhachis_sp3_M_PA_004"	"Monomorium_intrudens"	"Polyrhachis_sp4_M_PA_004"	"Tapinoma_minutum"	"Tetramorium_insolens"	"Echinopla_australis"	"Monomorium_fieldi"	"Odontomachus_cephalotes"	"Polyrhachis_cupreata"	"Polyrhachis_mucronata"	"Polyrhachis_thusnelda"	"Rhytidoponera_spoliata"	"Camponotus_sp3_M_PA_004"	"Podomyrma_sp1_M_PA_004"	"Polyrhachis_delicata"	"Strumigenys_guttulata"	"Merremia_peltata"	"Flagellaria_indica"	"Macaranga_involucrata_subsp._mallotoides"	"Homalanthus_novoguineensis"	"Entada_phaseoloides"	"Ardisia_pachyrrhachis"	"Ipomoea_indica"	"Rockinghamia_angustifolia"	"Syzygium_erythrocalyx"	"Cryptocarya_murrayi"	"Ichnocarpus_frutescens"	"Normanbya_normanbyi"	"Dysoxylum_pettigrewianum"	"Endospermum_myrmecophilum"	"Licuala_ramsayi"	"Castanospermum_australe"	"Archontophoenix_alexandrae"	"Cardwellia_sublimis"	"Clerodendrum_tracyanum"	"Mallotus_mollissimus"	"Smilax_cf._australis"	"Elaeocarpus_angustifolius"	"Glochidion_philippicum"	"Wrightia_laevis_subsp._millgar"	"Adenia_heterophylla"	"Ficus_septica"	"Jasminum_didymum"	"Macaranga_tanarius"	"Mucuna_gigantea"	"Pachygone_longifolia"	"Passiflora_sp._indet."	"Syzygium_sayeri"	"Trichosanthes_pentaphylla"	"Dysoxylum_papuanum"	"Euodia_sp1_M_PA_004"	"Syzygium_gustavioides"	"Unidentified_sp1_M_PA_004"	"Aleurites_rockinghamensis"	"Crotalaria_sp1_M_PA_004"	"Cryptocarya_hypospodia"	"Dysoxylum_mollissimum_subsp._molle"	"Embelia_caulialata"	"Mallotus_paniculatus"	"Neosepicaea_jucunda"	"Stephania_japonica"	"Syzygium_cormiflorum"	"Toona_ciliata"	"Urena_lobata"
"Oecophylla_smaragdina"	1.00363195136434	0.000985059288474802	0.000606832128515154	0.000560638839898159	0.000572737153836451	0.000275423963121498	5.30753147006864e-05	5.2947458209012e-05	0.000350384174305481	0.000166212600076936	0.00042191469865166	8.12841073795987e-05	6.32667886205067e-05	0.000117787145325371	5.21858750633574e-05	0.000273354711360657	0.000236777288389661	8.14254112345085e-05	3.61195752783318e-05	0.000196746720360111	9.80559250539983e-05	1.71652018917457e-05	8.56204309685009e-05	6.91482182419815e-05	5.18507812949827e-05	0.00013409361555231	1.65106878294439e-05	0.000148047597136826	1.66357613200041e-05	4.6019967879637e-05	0.000152678524829949	3.31633778893159e-05	1.69065526000658e-05	5.05846586228304e-05	5.06011461454323e-05	0.00020151018041042	4.51645321012669e-05	2.80014686525867e-07	3.37440307525467e-05	1.97736057325199e-07	1.69065526000658e-05	0.00406420632231252	0.00406772681663513	0.0040575726240158	4.35019326115438e-05	0.00404707895368235	2.35559965457418e-05	3.08562701331533e-05	0.00403763950448238	0.00403686518690518	0.00404928369030561	2.62584440210323e-05	0.00403122192802252	3.08016155178454e-05	9.7097582131283e-06	0.00403560422163053	0.00403227280704857	0.00402303399424574	0.00402788090663314	8.10091235244779e-06	9.06242673616388e-06	0.004018810671929	0.00402600891905871	1.33643607917337e-05	0.00402559377668437	0.00402041692164462	4.8123410537197e-06	0.00402262891962124	5.65231579588306e-06	4.47576162062601e-06	0.00402460331447789	0.00402566572444823	5.26324662786111e-06	0.00401881067192901	0.00401452780545737	1.12252965737299e-06	7.0121010002175e-06	0.00401748752156224	4.42294289172387e-07	4.42294289172387e-07	0.00401452780545737	2.69526287927293e-06	3.1938533079745e-06	3.5039927493635e-06	1.96311908875619e-06	3.818247692243e-06	0.00401452780545737	0.00401452780545737	1.96731402229641e-06
"Crematogaster_fusca"	0.00107071661790739	1.00180284904359	0.000483782352813085	0.000396423222900952	0.000578636670145496	0.000452138401423557	0.000330135647427304	0.000507775901233958	0.00035731512300337	0.000532502835957894	0.000231559147704929	0.000233305141568079	0.000277592206448725	0.000167671173327356	0.000148344285380124	0.000283212944744337	0.000209848021909518	0.000210649181417073	0.000184200559120688	0.000262019109687494	0.000126283464492306	0.000127894019262543	0.000141911738190045	9.4879477002921e-05	7.62901064030753e-05	7.62448329384931e-05	3.8054098568373e-05	5.17419707860659e-05	7.15590045085999e-05	7.9167056058025e-05	2.03357279997349e-05	3.61366982565171e-05	1.84361032985105e-05	0.000142287477444781	7.487032085876e-05	4.01611823974469e-05	4.91045824473917e-05	3.98466361178718e-05	3.66149895526435e-05	2.00769234139815e-05	1.84361032985105e-05	0.00442514873950167	0.00441682664116685	0.00442466479164251	0.00441692315107594	0.00439655824851391	0.00439159319775951	0.00439904479051942	0.00437846158522806	0.00437808550850903	0.00439379874631722	0.00438242696487587	0.00437042378396127	0.00438312997296589	0.00437518173882145	2.30126509650183e-05	0.00438347179558228	1.07133236915432e-05	1.5109173953415e-05	0.0043672534307059	0.00437470400000012	0.00435994742753072	1.045994256417e-05	0.00436963444001143	0.00436679205783532	9.57766725042882e-06	0.00436074232007144	0.00436380500533169	9.04622556068091e-06	1.03065345506981e-05	6.29092559150192e-06	7.77729801474727e-06	1.01123011513662e-05	0.00435994742753073	4.28286647162958e-06	5.53160392769719e-06	6.40380071051253e-06	6.90596674549855e-06	2.75113039522753e-06	2.75113039522753e-06	4.28286647162958e-06	2.7485778692567e-06	2.54622290954255e-06	2.47764514313095e-06	2.79451955545594e-06	3.85757780096997e-06	4.28286647162957e-06	4.28286647162957e-06	3.22956001016826e-06
"Anonychomyrma_gilberti"	0.000798463326993624	0.000585631269194787	1.00203971881744	0.000448556362861486	0.000678472605342086	0.000440789881788998	0.000182420302129659	0.000134043351250993	0.000528662521053561	0.00053834046513539	0.000311180536439256	0.000171411964359346	0.000511630383992319	0.000158671992174719	6.85966357680963e-05	0.000233210689417687	0.00021845402298492	0.000219483381371762	0.000112022877206762	0.000141128495164306	0.000152724916626991	2.26193876013384e-05	0.000136348416839817	0.000114715734797864	9.21178912785045e-05	0.0002241171961235	4.57381924753055e-05	0.000194491423374836	8.64556465866374e-05	6.05075705662996e-05	2.44936481220047e-05	4.36206190708443e-05	2.22407137473873e-05	6.64751120272351e-05	9.04620366447785e-05	4.85483133115634e-05	5.93890871525835e-05	4.82672498628858e-05	3.01991127640243e-07	2.42443578517207e-05	2.22407137473873e-05	0.00534497633086425	0.00533564115830668	0.00533777129937296	0.00533375872737856	0.00532128545607771	0.00530807984348975	3.86512484678685e-05	0.00529708514551312	0.00529747700721632	3.62389353168292e-05	0.00530318796839169	1.70523697131849e-05	0.00530939748491743	1.37082995328415e-05	0.00529435138016107	0.00529741430344461	1.11745655262468e-05	0.00528649664818139	1.0589782152931e-05	1.28716617088695e-05	5.74007621751705e-06	0.0052891730875908	0.00529149909084668	1.08956950714731e-05	0.00528115374501922	3.88665642205248e-06	1.02632269197976e-05	8.08783503172736e-06	5.66407996480804e-06	5.62126897355267e-06	7.22201298195902e-06	0.00528442971723486	5.74007621751705e-06	3.1938533079745e-06	2.27858600255479e-06	0.00527841640763619	5.924528595286e-06	1.52016918441382e-06	1.52016918441382e-06	3.1938533079745e-06	4.06663477733509e-06	0.00527389325693391	2.80347726788429e-06	2.64453320291199e-06	4.52315070228057e-06	3.1938533079745e-06	3.1938533079745e-06	3.1484991556357e-06
"Crematogaster_pythia"	0.000875998187340874	0.000569858382920118	0.000532660680898015	1.00203515418679	0.000345620701554849	0.000468994549247971	0.000410244615943634	0.000409699700335972	0.000410520425151976	0.000372536828169147	0.000351662241129624	0.000200360459461571	0.000101319225438505	0.000104788489917703	0.000331939870996424	0.000370629929589752	0.000174155013243384	0.000200203321716422	0.000174777904647283	0.000261561148718644	0.000136428206231612	2.67353575585451e-05	0.00020353979308972	0.000136173202071075	0.000109262719382985	5.2092907304945e-05	5.42283664460081e-05	2.92781331983997e-05	0.000102530392050352	6.86745372016222e-05	0.000238079408337156	5.16883573547026e-05	2.63608067009509e-05	4.85430390812475e-07	2.89936409089035e-05	3.66021379330108e-07	2.55825548142887e-05	1.89906688413608e-07	5.25078137347359e-05	2.87658762522488e-05	2.63608067009509e-05	0.00633188766343793	0.00633786687072747	0.0063265936082282	0.00632849277549474	3.57005824751729e-05	0.00629680546876569	0.00630880895102016	0.00628633232540408	0.00628790720342342	0.00630093764816831	2.55110280933725e-05	1.74878474174873e-05	2.08897357254969e-05	2.42931103494093e-05	0.00628388335427574	1.82211725323766e-05	9.71548899450275e-06	0.00627628450298552	9.58445270346616e-06	1.28832867078883e-05	5.98163789249444e-06	8.58573047315139e-06	1.17174186483556e-05	0.00627306070403858	9.46531944149375e-06	6.57464214649067e-06	8.2857759028601e-06	0.00627111771275971	0.00627023541580367	3.52229381833e-06	0.00627812767683366	6.93563549485904e-06	5.98163789249445e-06	3.5039927493635e-06	2.69879080015177e-06	5.10761527824995e-06	5.68093041490579e-06	3.41870513286361e-06	3.41870513286361e-06	3.5039927493635e-06	3.15784942424597e-06	2.80347726788429e-06	0.00626271971366744	1.74647483196172e-06	2.30413801036566e-06	3.5039927493635e-06	3.5039927493635e-06	3.34996106605693e-06
"Polyrhachis_foreli"	0.000954561923060751	0.000887242894223093	0.000859398633433309	0.000368662081658506	1.00220526881755	0.000358808141147521	0.000131976926068618	0.000131801126200203	0.00032003735693241	0.000399855361905638	0.000641823351885026	0.000179224535242451	0.000312464818104585	0.000111759700706539	0.000130965009639042	0.00041511004874693	0.000177994956655181	0.00017922489375709	0.000104206771083214	0.000234069960499469	7.92178161943835e-05	2.84430127549867e-05	0.000186502725002006	3.11907706969199e-05	8.5946502115828e-05	5.56033764216435e-05	2.73267659373812e-05	7.89598652409651e-05	2.74752887226256e-05	0.000120911254470675	3.08792777720478e-05	5.50796716857002e-05	2.80889530239266e-05	4.34290619077068e-07	4.89929827783541e-07	4.06546529050725e-07	7.50177641592371e-05	2.14617778115948e-07	5.60323128915487e-05	2.43097644453704e-07	2.80889530239266e-05	0.00674767966544339	0.0067372212128483	0.00674134872574239	5.34814817798148e-05	0.00672378636964491	3.13914141317903e-05	0.00671928839239268	0.00670799359686564	2.59152213433674e-05	0.00672387754698585	0.00671255119682634	0.00670210579840689	2.36079555927543e-05	1.49981484433563e-05	0.00670763842461248	1.9746574666387e-05	0.00669231807705239	2.03398222753004e-05	1.04444039962443e-05	9.37292178736156e-06	7.67582549321297e-06	1.23634783130968e-05	0.00669673080798941	1.38811295119031e-05	1.08032242170806e-05	5.17558906297201e-06	0.00668904428427686	7.56269864721358e-06	4.72195698960619e-06	3.83857501869554e-06	7.66634959121106e-06	1.15047714047851e-05	7.67582549321298e-06	3.81824769224301e-06	1.85899262307893e-06	0.00668589160948594	6.04318465043277e-06	1.09980771723849e-06	1.09980771723849e-06	3.81824769224301e-06	2.461825822557e-06	4.52315070228057e-06	2.30413801036566e-06	1.86266167844232e-06	0.00668136845878366	3.818247692243e-06	3.818247692243e-06	2.56291529391086e-06
"Technomyrmex_albipes_"	0.000491828505574104	0.000742798802338701	0.000598214839570783	0.00053599377056911	0.00038443729408663	1.00170072771297	0.00033204661237437	0.000331591718344817	0.000289516576856246	0.000535104172016451	0.000480870966906992	0.000330854482144077	0.000195318351615071	0.000209338805464722	0.00024278109577568	0.00024418697097167	0.00027823759099679	0.000228547128900222	0.00030167670017992	0.000199358339439894	6.61920352915931e-05	0.000209812824433412	0.000142869481518472	6.59288635394878e-05	0.000124703508071426	5.9461975752457e-05	6.22166743978945e-05	3.32703479604146e-05	0.000117108574781708	7.83954053958554e-05	3.30467122106783e-05	5.90404345295867e-05	3.01258243175348e-05	9.01286167035755e-05	0.000122618595409956	3.27942425788995e-07	2.91777819641572e-05	2.28756868609702e-07	5.99508023352524e-05	3.28486816877904e-05	3.01258243175348e-05	0.00722865255301298	0.00721916620789071	0.00723019783620835	0.00722670997131389	3.68440452947483e-05	0.00719488677464251	0.0072009613989323	2.28310750692348e-05	2.12631998118939e-05	0.00719409628023029	0.00718264745736482	1.65911853693819e-05	2.51632555470672e-05	0.00717752770787259	0.00717486528353069	0.00718159309777323	9.8732400596183e-06	0.00716881398293719	0.00716934470471299	1.7935149070503e-05	5.19687403246468e-06	7.71137417042402e-06	1.54986397934913e-05	1.18694740891865e-05	7.34286376913401e-06	6.54547719361644e-06	7.75978932637554e-06	1.15124986009063e-05	9.43293335262486e-06	1.98371114358587e-06	6.96961069888726e-06	9.70616448941217e-06	5.19687403246468e-06	1.96731402229642e-06	9.06764996104354e-06	5.71141444954656e-06	5.44528390975628e-06	2.76705510311975e-06	2.76705510311975e-06	1.96731402229642e-06	2.22705059120189e-06	3.1484991556357e-06	3.34996106605694e-06	3.4889800910787e-06	2.56291529391087e-06	1.96731402229641e-06	1.96731402229641e-06	0.00715500519794979
"Paratrechina_vaga"	0.000110573572293097	0.000632759990902332	0.000288832145038626	0.000546992821258178	0.000164971157585773	0.000387387714436765	1.00257950467643	0.000832819914912878	0.000343586381024142	0.000314841929337081	0.000111260037814878	0.000386072344868234	0.000210605331473639	0.000145809619654119	0.000283272764548815	9.52426676212277e-05	0.000307659047330468	0.000342572494619566	0.000352133442449843	6.96475264101473e-05	7.69977587565383e-05	3.55247242803644e-05	0.000166530064099768	7.67710664903954e-05	0.00014539263328611	0.000145274284905676	7.21838466736888e-05	3.86699712582318e-05	0.000136637157501198	9.13912542509694e-05	3.84640026529574e-05	6.88293150484571e-05	3.51171048962095e-05	0.000167817579416349	3.85752761499267e-05	7.64862171235319e-05	3.39389024183905e-05	7.62728868662644e-05	1.81247793231732e-07	3.82921222365177e-05	3.51171048962095e-05	0.00842805253806192	0.00841966312024962	0.00842810517509027	0.0084242668920339	3.17369172600038e-05	0.00840226726461624	0.00840711856329256	1.65662897000815e-05	1.66198602194409e-05	2.17497351878078e-05	1.94353428791749e-05	6.89006458147205e-06	0.00839001755528908	0.00838409159804522	1.18448636066417e-05	2.26523130727165e-05	2.7783246487984e-06	9.3844463519571e-06	9.12420396926005e-06	0.00837672127514698	3.19342468439992e-06	6.88331963816916e-06	1.04255349352009e-05	7.77292192409932e-06	4.60543563531038e-06	1.10793295443563e-05	4.2932324016384e-06	1.05617788702445e-05	0.00836657610991891	4.26660514534898e-06	5.78419955468387e-06	6.57459682273492e-06	3.19342468439992e-06	4.42294289172387e-07	3.59028569846844e-06	2.61997690165231e-06	4.28803238080323e-06	0.00835482920563691	0.00835482920563691	4.42294289172387e-07	2.64297216172417e-06	1.52016918441382e-06	3.41870513286362e-06	2.43016032756865e-06	1.09980771723849e-06	4.42294289172387e-07	4.42294289172387e-07	2.76705510311975e-06
"Pheidole_platypus"	0.00013236864552253	0.0011678845728381	0.000254682367376886	0.000655519520537555	0.000197701689300305	0.000464228405682744	0.000999383897895454	1.00149844692182	0.000320446373710958	0.000377275255920264	0.000133308380998403	0.000462629393150008	0.000161127692013434	8.34065071194882e-05	0.000339464792318507	0.000114173183792484	0.000277452798600421	0.000319329838540834	0.000421992025873977	8.34413148402777e-05	9.22623548874489e-05	4.25982280211729e-05	0.000199545021872424	9.2002768822963e-05	0.000174189331614191	8.28545149674009e-05	8.64786231409352e-05	4.62572955697134e-05	0.000163704691341736	0.000109490069552897	4.6091665146125e-05	8.24429877853715e-05	4.20652065738262e-05	0.000201163578259042	4.62222776302458e-05	3.01675579555078e-07	4.06373672760311e-05	2.74447661501684e-07	2.13497041289987e-07	4.58857138441198e-05	4.20652065738262e-05	0.0100944453028863	0.010089338596634	0.0100956495777183	0.0100948570457064	3.63420490280263e-05	0.0100673555171892	0.0100747915371877	2.04495933979685e-05	2.05139995314697e-05	2.56196449547985e-05	2.23083872701926e-05	1.00374945724971e-05	3.01892427651852e-05	0.0100501801589473	1.37130832594753e-05	2.69251028900765e-05	3.32869007740774e-06	1.07640265147235e-05	1.27157344830597e-05	0.0100413507236458	5.6072335944297e-06	5.48318082110885e-06	1.26524172902523e-05	1.10949191784607e-05	4.33488020006896e-06	0.0100200622282305	6.92524485643174e-06	1.26568608952343e-05	0.0100274096653707	5.44558361067875e-07	6.93105484275609e-06	6.25664701591065e-06	5.60723359442971e-06	5.29474582090121e-07	4.3025617054036e-06	2.65844477451196e-06	3.99763456459538e-06	8.32819914912878e-06	8.32819914912878e-06	5.29474582090121e-07	2.46497210546891e-06	1.34043351250993e-06	4.09699700335972e-06	1.39010845199147e-06	1.31801126200204e-06	5.29474582090121e-07	5.29474582090121e-07	3.31591718344817e-06
"Monomorium_floricola"	0.000673815719818233	0.00063217290992904	0.000772660607693666	0.000505255907879355	0.00036927387338355	0.000311787082768265	0.0003171566594069	0.000246497210546891	1.0016566001214	0.000255835287357239	0.000167705227338939	0.00030112950292738	0.000249728828767983	0.000198980114703504	0.000151086210540452	0.000345441746452522	0.000284063300601044	0.000371236132964213	0.000214640234789273	0.000183957370165926	0.000222727099028928	3.27648893455142e-05	0.000250128770817897	0.000167361680767381	0.000134211334285336	0.000134242503167895	6.66436250015645e-05	9.10293005503372e-05	0.00012605652122468	0.000139453004280696	3.55894951010553e-05	6.35221644851409e-05	3.23983146085805e-05	4.32208232832378e-07	3.55893805746514e-05	7.07030527021199e-05	8.64892681381076e-05	7.03915319264009e-05	6.44994984605638e-05	3.53540942677589e-05	3.23983146085805e-05	0.00778096246914011	0.00777371661713596	0.00777559550605932	0.00777790073890696	0.00775115855661661	0.00774521502044691	0.00775339071158528	0.00773011837844582	0.00773380087737488	0.00773993981526766	2.50738020106745e-05	1.47039400781426e-05	0.00774306851190409	1.99431322697393e-05	2.14068970016689e-05	1.8822904551401e-05	7.02048011670703e-06	1.4010189086933e-05	8.03575518754423e-06	9.84609629699323e-06	5.44384074852962e-06	1.315227025415e-05	1.43666125776504e-05	1.16676463422077e-05	0.00771181266782122	5.21354997472561e-06	7.90566657108662e-06	7.64391668215534e-06	8.26579369143905e-06	6.23041551437892e-06	7.63258705857166e-06	9.15620888583671e-06	5.44384074852963e-06	2.69526287927293e-06	3.31361714490262e-06	6.52846059989209e-06	6.24605413678598e-06	2.64297216172417e-06	2.64297216172417e-06	2.69526287927293e-06	0.00770505077016461	4.06663477733509e-06	3.15784942424597e-06	3.3163352450584e-06	2.461825822557e-06	2.69526287927293e-06	2.69526287927293e-06	2.22705059120189e-06
"Camponotus_vitreus"	0.00031963961553257	0.000942120402079352	0.000786805295197878	0.000458506865438951	0.000461371571429582	0.000576266031402332	0.000290623319388075	0.00029021173532328	0.000255835287357239	1.00145288900165	0.000253244597272697	0.000190425600655537	0.000617085145678829	0.000225459319407162	0.000356544525147219	0.000101140761880155	0.000188727656186286	0.000190365703593909	0.000103954905775206	0.000269679251357388	0.000126195594352025	0.00022590131457161	0.000102253565121117	7.08494880284337e-05	0.0001341403386742	6.40856463593312e-05	6.69062671621521e-05	9.08868262356418e-05	6.67359523485537e-05	8.80631883416853e-05	3.54867218025088e-05	6.35572363178778e-05	3.24326477611374e-05	0.000251259820830948	0.000132044148668095	3.41909212674744e-07	8.64706948803315e-05	2.77126516536543e-07	6.4498708341496e-05	3.52936659691888e-05	3.24326477611374e-05	0.0077811471391851	0.00776367600516943	0.00778383546267297	0.00776460651322155	0.00774845488530276	4.13007169411767e-05	4.26651385435202e-05	2.09151960877605e-05	2.13108537688894e-05	0.00773984500097952	0.00773629415719939	1.27092414849869e-05	3.04839168190197e-05	2.3591650471504e-05	1.97360001723954e-05	0.00774003861591252	7.16819779691301e-06	1.52153216693388e-05	0.00771922616697001	0.00772546690660205	5.37473412334485e-06	1.00513409966764e-05	0.00772251039251059	1.27350562216281e-05	7.38760271207359e-06	6.99829301444738e-06	8.45054459954206e-06	0.0077122918382126	8.18964625712687e-06	1.29565392276402e-06	5.91856246124916e-06	0.00771533840637318	5.37473412334485e-06	1.27855846213028e-06	9.76025272445875e-06	7.21689097723868e-06	3.63765416445885e-06	2.42186099490062e-06	2.42186099490062e-06	1.27855846213028e-06	1.96796374890184e-06	4.14108050104147e-06	2.86566790899344e-06	3.7576553234527e-06	3.07581047619721e-06	1.27855846213028e-06	1.27855846213028e-06	4.11618593858808e-06
