"Coregonus_artedii"	"Coregonus_clupeaformis"	"Salvelinus_namaycush"	"Oncorhynchus_kisutch"	"Esox_lucius"	"Catostomus_catostomus"	"Catostomus_commersoni"	"Lota_lota"	"Pungitius_pungitius"	"Stizostedion_vitreum"	"Gyrodactylus__sp."	"Discocotyle__sagittata"	"Diplostomum__spathaceum_(L)"	"Apatemon__gracilis_(L)"	"Cotylurus__erraticus_(L)"	"Lissorchis__attenuatum"	"Bunodera__luciopercae"	"Crepidostomum__farionis"	"Phyllodistomum__coregoni"	"Glaridacris__sp."	"Hunterella__nodulosa"	"Cyathocephalus__truncatus"	"Eubothrium__rugosum"	"Eubothrium__salvelini"	"Bothriocephalus__cuspidatus"	"Diphyllobothrium__sp._(L)"	"Schistocephalus__solidus_(L)"	"Triaenophorus__crassus"	"Triaenophorus__crassus_(L)"	"Triaenophorus__nodulosus"	"Triaenophorus__nodulosus_(L)"	"Proteocephalus__exiguus"	"Proteocephalus__filicollis"	"Proteocephalus__pinguis"	"Proteocephalus__sp._A"	"Raphidascaris__acus"	"Raphidascaris__acus_(L)"	"Haplonema__hamulatum"	"Philonema__agubernaculum"	"Cystidicola__farionis"	"Rhabdochona__cascadilla"	"Neoechinorhynchus__strigosus"	"Metechinorhynchus__salmonis"	"Pomphorhynchus__bulbocolli"	"Cystobranchus__verrilli"	"Ergasilus__auritus"	"Ergasilus__nerkae"	"Ergasilus__sp._A"	"Salmincola__extensus"	"Salmincola__extumescens"
"Eubothrium__salvelini"	0.000146502739212102	0.000149578209069335	0.0501973585228278	0.0502441163173618	3.41252625702808e-05	1.00281671650816e-05	3.86201514790246e-05	4.38845476439852e-05	0.000135902379260683	9.98471351092894e-06	1.13251982717236e-06	0.000360930181321704	0.000629596689422982	1.13251982717236e-06	3.17615602486389e-06	4.82751893487807e-07	1.13251982717236e-06	0.000360930181321704	9.97188060462233e-07	7.33456072614848e-07	4.82751893487807e-07	0.000361661590449104	7.31409127399754e-07	1.00098635352666	3.32823783697631e-07	0.000360930181321704	0.000360506568702189	4.87503751004011e-07	1.0464481372293e-06	4.87503751004011e-07	0.000988217455613932	9.97188060462233e-07	2.17896796440166e-06	4.87503751004011e-07	3.32823783697631e-07	4.87503751004011e-07	0.00062859950136252	7.31409127399754e-07	0.000359932993261242	0.000360930181321704	7.33456072614848e-07	0.000359856800768505	0.000991814875418941	0.000990012434577712	7.31409127399754e-07	0.000989529682684224	0.000988397162857052	7.33456072614848e-07	2.04363619769153e-06	9.97188060462233e-07
"Bothriocephalus__cuspidatus"	3.39431312757341e-05	3.3967368177143e-05	3.38305299052323e-05	3.39872321011803e-05	3.38712359172405e-05	3.37960615112977e-05	3.39499994531693e-05	3.3844600268395e-05	3.39387004530386e-05	0.100704972151039	2.82822503775322e-07	7.11666002444627e-07	9.32153248771679e-07	2.82822503775322e-07	7.51722562640091e-07	4.24374993164617e-07	2.82822503775322e-07	7.11666002444628e-07	2.26449121180953e-07	1.26927653094706e-06	4.24374993164617e-07	1.27574267358454e-06	5.64076671139916e-07	6.65647567395262e-07	1.00335683240503	7.11666002444627e-07	1.0094632461729e-06	4.83874798817722e-07	2.42450937683815e-07	4.83874798817722e-07	1.5125467423105e-06	2.26449121180953e-07	5.25273441459137e-07	4.83874798817722e-07	0.00335683240503462	4.83874798817722e-07	7.05704127590725e-07	5.64076671139916e-07	4.85216881263674e-07	7.11666002444628e-07	1.26927653094706e-06	1.1510157355622e-06	0.00336056700316556	1.84174512319997e-06	5.64076671139916e-07	1.41737013003535e-06	1.13454762626003e-06	1.26927653094706e-06	4.68900058864768e-07	2.26449121180953e-07
"Diphyllobothrium__sp._(L)"	0.033594015116921	0.033608746739389	7.62342579751746e-05	0.0335534069719025	2.3236051505518e-05	7.14661470814095e-06	2.69862819744669e-05	3.08740398970249e-05	8.23382758037372e-05	7.11666002444628e-06	6.86152298364476e-07	0.000703682755087523	0.000225697392118981	6.86152298364476e-07	0.000464701714729441	3.37328524680836e-07	6.86152298364476e-07	0.000703682755087523	0.000224058311595927	5.1599389238436e-07	3.37328524680836e-07	0.00070419732241914	5.14567331617081e-07	0.000240620120881136	2.37222000814876e-07	1.00070368275509	0.000240685288547747	3.31943592935972e-07	0.00023995725083515	3.31943592935972e-07	0.000241820840511118	0.000224058311595926	0.000240643403133515	3.31943592935972e-07	2.37222000814876e-07	3.31943592935972e-07	1.63908052305416e-06	5.14567331617081e-07	0.000479624443491597	0.000703682755087523	5.1599389238436e-07	0.000240336464774063	0.00070692156242833	0.000705659164135258	5.14567331617081e-07	0.000705321835610577	0.000704635683312213	5.15993892384359e-07	0.000464015562431077	0.000224058311595927
"Schistocephalus__solidus_(L)"	0.000108839245476562	9.23008366722587e-05	8.36148810802367e-05	0.0335009537036472	0.0335925985527539	1.01458946425067e-05	4.29400669936917e-05	2.92106811011527e-05	0.0335394025152717	1.0094632461729e-05	0.000279495020960598	0.000240685288547747	0.000281155545885249	0.000279495020960598	0.000280887783053721	5.36750837421146e-07	0.000279495020960598	0.000240685288547747	6.15338911148391e-07	7.90398203483815e-07	5.36750837421146e-07	0.000241172133232766	4.86844685019211e-07	0.000240337712468126	3.36487748724301e-07	0.000240685288547747	1.00099868181245	0.000479894265039342	7.77423181975443e-07	0.000479894265039342	0.000520319578113743	6.15338911148391e-07	0.000280272444142573	0.000479894265039342	3.36487748724301e-07	0.000479894265039342	0.000280540206974101	4.86844685019211e-07	0.000240069949636599	0.000240685288547747	7.90398203483815e-07	0.000719723542331386	0.00100273349119842	0.000521762246359269	4.86844685019211e-07	0.000521225495521847	0.00024173047456125	7.90398203483814e-07	1.39276209312383e-06	6.15338911148391e-07
"Triaenophorus__crassus"	1.48095784738515e-05	1.47790818983413e-05	1.46789311392296e-05	0.000110812920787471	0.100685754205538	1.45919171132978e-05	6.27884903225694e-05	1.45667968693586e-05	6.28028439944093e-05	1.45162439645317e-05	5.23357033286744e-07	9.95830778807916e-07	8.05370885182723e-07	5.23357033286744e-07	7.27666949327007e-07	7.84856129032117e-07	5.23357033286744e-07	9.95830778807916e-07	9.85272126556087e-08	1.14965405686456e-06	7.84856129032117e-07	1.23861072663056e-06	2.42779947822643e-07	9.75007502008023e-07	4.83874798817722e-07	9.95830778807916e-07	0.00143968279511802	1.00143836791722	1.05782703384654e-07	0.00143836791722197	1.74114448311741e-06	9.85272126556087e-08	6.29139736671398e-07	0.00143836791722197	4.83874798817722e-07	0.00143836791722197	7.06843672527114e-07	2.42779947822643e-07	8.97303566152307e-07	9.95830778807916e-07	1.14965405686456e-06	0.00143994429421377	0.00144194690047681	2.48753058036715e-06	2.42779947822643e-07	1.70267445133503e-06	1.17931741804829e-06	1.14965405686456e-06	2.04309916040263e-07	9.85272126556087e-08
"Triaenophorus__crassus_(L)"	0.100369071315197	0.000226125930878619	5.20470352446756e-05	0.000201923166746022	7.40478923692576e-06	7.28878877005766e-06	1.94228635691984e-05	2.54421712910559e-05	9.41014210369822e-05	7.27352813051446e-06	7.84178508641519e-07	0.00071987175250545	2.94227265505743e-06	7.84178508641519e-07	0.000719213622680191	2.4278579461498e-07	7.84178508641519e-07	0.00071987175250545	1.50750620585746e-06	4.25005513866421e-07	2.4278579461498e-07	0.000720295788693634	4.24036188184266e-07	2.0928962744586e-06	2.42450937683815e-07	0.00071987175250545	2.33226954592633e-06	1.05782703384654e-07	1.00071692193797	1.05782703384654e-07	3.30111097128439e-06	1.50750620585746e-06	0.000717706116474334	1.05782703384654e-07	2.42450937683815e-07	1.05782703384654e-07	1.43476644919996e-06	4.24036188184266e-07	0.000718364246299593	0.00071987175250545	4.25005513866421e-07	1.79087683189979e-06	0.000722503794297769	0.000721549304749265	4.24036188184266e-07	0.00072130651895465	0.000720522340446009	4.25005513866421e-07	0.00071842944417155	1.50750620585746e-06
"Triaenophorus__nodulosus"	1.48095784738515e-05	1.47790818983413e-05	1.46789311392296e-05	0.000110812920787471	0.100685754205538	1.45919171132978e-05	6.27884903225694e-05	1.45667968693586e-05	6.28028439944093e-05	1.45162439645317e-05	5.23357033286744e-07	9.95830778807916e-07	8.05370885182723e-07	5.23357033286744e-07	7.27666949327007e-07	7.84856129032117e-07	5.23357033286744e-07	9.95830778807916e-07	9.85272126556088e-08	1.14965405686456e-06	7.84856129032117e-07	1.23861072663056e-06	2.42779947822643e-07	9.75007502008023e-07	4.83874798817722e-07	9.95830778807916e-07	0.00143968279511803	0.00143836791722197	1.05782703384654e-07	1.00143836791722	1.74114448311741e-06	9.85272126556088e-08	6.29139736671398e-07	0.00143836791722197	4.83874798817722e-07	0.00143836791722197	7.06843672527114e-07	2.42779947822643e-07	8.97303566152307e-07	9.95830778807916e-07	1.14965405686456e-06	0.00143994429421377	0.00144194690047681	2.48753058036715e-06	2.42779947822643e-07	1.70267445133503e-06	1.17931741804829e-06	1.14965405686456e-06	2.04309916040263e-07	9.85272126556088e-08
"Triaenophorus__nodulosus_(L)"	0.000115538883994953	0.000113614327446034	0.0251460643212871	0.0251696093307228	3.04700284545547e-05	1.13658948033149e-05	2.92263827142367e-05	0.0251802908992726	0.0252025768408381	1.13441005673288e-05	0.000210021473673651	0.000181365630383338	0.00052510470653938	0.000210021473673651	0.000211604180266112	3.65329783927959e-07	0.000210021473673651	0.000181365630383338	7.57428849640228e-07	6.4947715401083e-07	3.65329783927959e-07	0.000601037145371215	0.000419671514987876	0.000494108727806966	3.78136685577625e-07	0.000181365630383338	0.000390239683585307	4.35286120779353e-07	8.25277742821096e-07	4.35286120779353e-07	1.00112380171647	7.57428849640228e-07	0.000210846751416472	4.35286120779353e-07	3.78136685577625e-07	4.35286120779353e-07	0.00052434727768974	0.000419671514987876	0.000180608201533698	0.000181365630383338	6.4947715401083e-07	0.000180583539695584	0.00112684732302132	0.000706078237857007	0.000419671514987876	0.000705712908073078	0.000495691434399428	6.4947715401083e-07	1.58270659246132e-06	7.57428849640228e-07
"Proteocephalus__exiguus"	0.000211050868820045	0.100433899291496	7.09020919180955e-05	0.000155133996072758	6.89690488589261e-06	6.80771199684406e-06	1.81329416871966e-05	2.37569837277093e-05	7.6726745860955e-05	6.79347363542859e-06	6.39389548841291e-07	0.00067217493478778	0.000671084994307791	6.39389548841291e-07	0.000671706224364673	2.26661771089958e-07	6.39389548841291e-07	0.00067217493478778	0.000669559328609974	3.9685457101106e-07	2.26661771089958e-07	0.000672570884516575	3.95949728795156e-07	1.99437612092447e-06	2.26449121180953e-07	0.00067217493478778	1.84601673344517e-06	9.85272126556088e-08	1.50750620585746e-06	9.85272126556087e-08	3.02971539856091e-06	1.00066955932861	2.14689575469875e-06	9.85272126556088e-08	2.26449121180953e-07	9.85272126556088e-08	1.52566569781749e-06	3.95949728795156e-07	2.61560617780574e-06	0.00067217493478778	3.9685457101106e-07	1.43328895569384e-06	0.00067481838111924	0.000673927262256687	3.95949728795156e-07	0.000673700600485597	0.000673061210936756	3.96854571011059e-07	0.000671066834815831	0.000669559328609974
"Proteocephalus__filicollis"	0.0502394281532034	0.000161017181602406	9.12295502917017e-05	0.000145403802005754	2.20198907834989e-05	7.89560611337948e-06	2.10257667803492e-05	2.7542226526423e-05	0.0502866597311722	7.87910162188706e-06	0.000419055497759769	0.000360965104700272	0.000421269315015764	0.000419055497759769	0.000778982003874285	2.62822084754365e-07	0.000419055497759769	0.000360965104700272	1.07344787734938e-06	4.60212237588852e-07	2.62822084754365e-07	0.000361424141809046	4.59037108773717e-07	2.17896796440166e-06	2.62636720729569e-07	0.000360965104700272	0.00042040866621386	3.14569868335699e-07	0.000358853058237167	3.14569868335699e-07	0.000421693502832944	1.07344787734938e-06	1.000777908556	3.14569868335699e-07	2.62636720729569e-07	3.14569868335699e-07	0.000420195867138415	4.59037108773717e-07	0.000359891656822922	0.000360965104700272	4.60212237588852e-07	1.61599053884545e-06	0.000782657427774115	0.000781423793923441	4.59037108773717e-07	0.000781160971838686	0.000362105474078918	4.60212237588852e-07	0.000359926506114516	1.07344787734938e-06
"Proteocephalus__pinguis"	1.48095784738515e-05	1.47790818983413e-05	1.46789311392296e-05	0.000110812920787471	0.100685754205538	1.45919171132978e-05	6.27884903225694e-05	1.45667968693586e-05	6.28028439944093e-05	1.45162439645317e-05	5.23357033286744e-07	9.95830778807916e-07	8.05370885182723e-07	5.23357033286744e-07	7.27666949327007e-07	7.84856129032117e-07	5.23357033286744e-07	9.95830778807916e-07	9.85272126556087e-08	1.14965405686456e-06	7.84856129032117e-07	1.23861072663056e-06	2.42779947822643e-07	9.75007502008023e-07	4.83874798817722e-07	9.95830778807916e-07	0.00143968279511803	0.00143836791722197	1.05782703384654e-07	0.00143836791722197	1.74114448311741e-06	9.85272126556087e-08	6.29139736671398e-07	1.00143836791722	4.83874798817722e-07	0.00143836791722197	7.06843672527114e-07	2.42779947822643e-07	8.97303566152307e-07	9.95830778807916e-07	1.14965405686456e-06	0.00143994429421377	0.00144194690047681	2.48753058036715e-06	2.42779947822643e-07	1.70267445133503e-06	1.17931741804829e-06	1.14965405686456e-06	2.04309916040263e-07	9.85272126556088e-08
"Proteocephalus__sp._A"	3.39431312757341e-05	3.3967368177143e-05	3.38305299052323e-05	3.39872321011803e-05	3.38712359172405e-05	3.37960615112977e-05	3.39499994531693e-05	3.3844600268395e-05	3.39387004530387e-05	0.100704972151039	2.82822503775322e-07	7.11666002444627e-07	9.32153248771679e-07	2.82822503775322e-07	7.51722562640091e-07	4.24374993164617e-07	2.82822503775322e-07	7.11666002444628e-07	2.26449121180953e-07	1.26927653094706e-06	4.24374993164617e-07	1.27574267358454e-06	5.64076671139916e-07	6.65647567395262e-07	0.00335683240503462	7.11666002444627e-07	1.0094632461729e-06	4.83874798817722e-07	2.42450937683815e-07	4.83874798817722e-07	1.5125467423105e-06	2.26449121180953e-07	5.25273441459137e-07	4.83874798817722e-07	1.00335683240503	4.83874798817722e-07	7.05704127590725e-07	5.64076671139916e-07	4.85216881263675e-07	7.11666002444628e-07	1.26927653094706e-06	1.1510157355622e-06	0.00336056700316556	1.84174512319997e-06	5.64076671139916e-07	1.41737013003535e-06	1.13454762626003e-06	1.26927653094706e-06	4.68900058864768e-07	2.26449121180953e-07
"Raphidascaris__acus"	1.48095784738515e-05	1.47790818983413e-05	1.46789311392296e-05	0.000110812920787471	0.100685754205538	1.45919171132978e-05	6.27884903225694e-05	1.45667968693586e-05	6.28028439944093e-05	1.45162439645317e-05	5.23357033286744e-07	9.95830778807916e-07	8.05370885182723e-07	5.23357033286744e-07	7.27666949327007e-07	7.84856129032117e-07	5.23357033286744e-07	9.95830778807916e-07	9.85272126556088e-08	1.14965405686456e-06	7.84856129032117e-07	1.23861072663056e-06	2.42779947822643e-07	9.75007502008023e-07	4.83874798817722e-07	9.95830778807916e-07	0.00143968279511803	0.00143836791722197	1.05782703384654e-07	0.00143836791722197	1.74114448311741e-06	9.85272126556088e-08	6.29139736671398e-07	0.00143836791722197	4.83874798817722e-07	1.00143836791722	7.06843672527115e-07	2.42779947822643e-07	8.97303566152307e-07	9.95830778807916e-07	1.14965405686456e-06	0.00143994429421377	0.00144194690047681	2.48753058036715e-06	2.42779947822643e-07	1.70267445133503e-06	1.17931741804829e-06	1.14965405686456e-06	2.04309916040263e-07	9.85272126556088e-08
"Raphidascaris__acus_(L)"	0.000100433651443997	0.000114424927336311	0.0502096877321158	0.000136976659550152	2.4739528538449e-05	1.06077072146717e-05	2.82329661412718e-05	3.69942061887256e-05	0.0503374180696578	1.05855619138609e-05	0.000419478483913815	2.45862078458124e-06	0.00104786241341417	0.000419478483913815	0.000420958699987323	3.52912076765897e-07	0.000419478483913815	2.45862078458124e-06	7.62832848908743e-07	6.1810475713269e-07	3.52912076765897e-07	3.07519088772667e-06	6.16570103145427e-07	0.00062859950136252	3.52852063795363e-07	2.45862078458124e-06	0.000420810310461151	3.53421836263557e-07	7.17383224599982e-07	3.53421836263557e-07	0.00104869455537948	7.62832848908743e-07	0.000420195867138415	3.53421836263557e-07	3.52852063795363e-07	3.53421836263557e-07	1.00104709958057	6.16570103145427e-07	1.6957879356725e-06	2.45862078458124e-06	6.1810475713269e-07	1.68473862410197e-06	0.00105149915011018	0.00104991111342661	6.16570103145427e-07	0.00104955820134984	0.000630079717436029	6.1810475713269e-07	1.48021607350873e-06	7.62832848908743e-07
"Haplonema__hamulatum"	5.93650663457972e-05	5.93924593192734e-05	5.91281741542149e-05	0.000101320250902055	1.6994596347585e-05	1.69048214263948e-05	1.70365579073976e-05	0.100603752220041	5.92845635235801e-05	1.69223001341975e-05	4.94038029363168e-07	1.54370199485124e-06	1.62908993508601e-06	4.94038029363168e-07	1.31402394634259e-06	2.12956973842471e-07	4.94038029363168e-07	1.54370199485124e-06	3.95949728795156e-07	6.35577509502342e-07	2.12956973842471e-07	0.00167827290566219	0.00167672920366734	1.46281825479951e-06	5.64076671139916e-07	1.54370199485124e-06	1.46053405505763e-06	2.42779947822643e-07	4.24036188184266e-07	2.42779947822643e-07	0.00167868605995151	3.95949728795156e-07	9.18074217547433e-07	2.42779947822643e-07	5.64076671139916e-07	2.42779947822643e-07	1.23314020629085e-06	1.00167672920367	1.14775226605609e-06	1.54370199485124e-06	6.35577509502342e-07	1.17945299953694e-06	0.00168094847999695	2.98979917498457e-06	0.00167672920366734	2.7768422011421e-06	2.28280417177893e-06	6.35577509502342e-07	8.19985916979422e-07	3.95949728795156e-07
"Philonema__agubernaculum"	0.0502854972409715	0.00019617046333543	7.89003410037142e-05	0.0502525434598174	3.14056248153308e-05	7.3160660637894e-06	3.1412952118102e-05	3.44325679816826e-05	8.51440407751283e-05	7.27825321895512e-06	7.09533673126069e-07	0.000719436665237395	3.00359102457537e-06	7.09533673126069e-07	0.000361199459911825	3.92661901476275e-07	7.09533673126069e-07	0.000719436665237395	1.30780308890287e-06	5.7556355307101e-07	3.92661901476275e-07	0.000720010541370423	5.73876133028044e-07	0.000359932993261242	2.42608440631837e-07	0.000719436665237395	0.000360104924454898	4.48651783076154e-07	0.000359182123149797	4.48651783076154e-07	0.000361216403067396	1.30780308890287e-06	0.000359891656822923	4.48651783076154e-07	2.42608440631837e-07	4.48651783076154e-07	1.6957879356725e-06	5.73876133028044e-07	1.00071812886215	0.000719436665237395	5.7556355307101e-07	0.000359788052683248	0.000722973153082875	0.000721525115074544	5.73876133028044e-07	0.000721132453173067	0.000720422919499942	5.7556355307101e-07	0.000360489926238699	1.30780308890287e-06
"Cystidicola__farionis"	0.033594015116921	0.033608746739389	7.62342579751746e-05	0.0335534069719025	2.3236051505518e-05	7.14661470814095e-06	2.69862819744669e-05	3.08740398970249e-05	8.23382758037372e-05	7.11666002444627e-06	6.86152298364476e-07	0.000703682755087523	0.000225697392118981	6.86152298364477e-07	0.000464701714729441	3.37328524680836e-07	6.86152298364477e-07	0.000703682755087523	0.000224058311595927	5.1599389238436e-07	3.37328524680836e-07	0.00070419732241914	5.14567331617081e-07	0.000240620120881136	2.37222000814876e-07	0.000703682755087523	0.000240685288547747	3.31943592935972e-07	0.00023995725083515	3.31943592935972e-07	0.000241820840511118	0.000224058311595927	0.000240643403133515	3.31943592935972e-07	2.37222000814876e-07	3.31943592935972e-07	1.63908052305416e-06	5.14567331617081e-07	0.000479624443491597	1.00070368275509	5.1599389238436e-07	0.000240336464774063	0.00070692156242833	0.000705659164135259	5.14567331617081e-07	0.000705321835610577	0.000704635683312213	5.1599389238436e-07	0.000464015562431077	0.000224058311595927
"Rhabdochona__cascadilla"	2.97503859706495e-05	2.97640928258295e-05	2.96316221181639e-05	5.08285114592919e-05	4.02378919902597e-05	0.0503021576225311	0.0504598992722777	1.90673252850703e-05	2.9725137678677e-05	1.90391479642059e-05	2.47709480655641e-07	7.7399083857654e-07	8.1653204263822e-07	2.47709480655641e-07	6.58639523094382e-07	0.000630748740903472	2.47709480655641e-07	7.7399083857654e-07	1.9842728550553e-07	0.00188830268146675	0.000630748740903472	1.09177959332771e-06	3.17788754751171e-07	7.33456072614848e-07	6.34638265473529e-07	7.7399083857654e-07	1.18559730522572e-06	5.74827028432281e-07	2.12502756933211e-07	5.74827028432281e-07	1.29895430802166e-06	1.9842728550553e-07	4.60212237588852e-07	5.74827028432281e-07	6.34638265473529e-07	5.74827028432281e-07	6.1810475713269e-07	3.17788754751171e-07	5.7556355307101e-07	7.7399083857654e-07	1.00188830268147	0.000631686628728042	0.00189122203111112	0.000632140836499181	3.17788754751171e-07	1.39209559570923e-06	1.14438611505359e-06	0.00188830268146675	4.10930042438741e-07	1.9842728550553e-07
"Neoechinorhynchus__strigosus"	8.35742521553235e-05	7.1664447784692e-05	5.1423280064342e-05	0.0334966439982812	0.0335987001983213	7.46020858460554e-05	0.0335407493604701	2.35890599907387e-05	5.76441698316446e-05	1.1510157355622e-05	4.80368081930371e-07	0.000240336464774063	1.60092206796593e-06	4.80368081930371e-07	1.55509001112825e-06	0.000419259367005877	4.80368081930371e-07	0.000240336464774063	4.7776298523128e-07	0.000421124419152028	0.000419259367005877	0.000240729615773909	3.93150999845646e-07	0.00023990453384567	3.83671911854066e-07	0.000240336464774063	0.000719723542331387	0.00047998143140459	5.96958943966597e-07	0.00047998143140459	0.000240778052927446	4.7776298523128e-07	1.07732702589697e-06	0.00047998143140459	3.83671911854066e-07	0.00047998143140459	1.12315908273465e-06	3.93150999845646e-07	0.000239858701788832	0.000240336464774063	0.000421124419152028	1.00113850254126	0.00114334229732512	0.000660718990862675	3.93150999845646e-07	0.000241459623856798	0.000240979255774868	0.000421124419152028	1.07472192919788e-06	4.7776298523128e-07
"Metechinorhynchus__salmonis"	0.0101150531201688	0.0101222757167886	0.0100814979117592	0.0101281951661517	0.0100936283033377	0.0100712263303667	0.0101170998370445	0.0100856908799817	0.0101137327350055	0.0100817010094967	8.4281106125046e-05	0.000212076468728499	0.00027778166813396	8.4281106125046e-05	0.000224013323666747	0.000126463747963056	8.4281106125046e-05	0.000212076468728499	6.7481838111924e-05	0.000378244406222223	0.000126463747963056	0.000380171316728194	0.000168094847999695	0.000198362975083788	0.000336056700316556	0.000212076468728499	0.000300820047359525	0.000144194690047681	7.22503794297769e-05	0.000144194690047681	0.000450738929208529	6.7481838111924e-05	0.000156531485554823	0.000144194690047681	0.000336056700316556	0.000144194690047681	0.000210299830022036	0.000168094847999695	0.000144594630616575	0.000212076468728499	0.000378244406222223	0.000343002689197535	1.00144896694334	0.000548840046713591	0.000168094847999695	0.000422376298750535	0.000338095192625489	0.000378244406222223	0.000139732217541701	6.7481838111924e-05
"Pomphorhynchus__bulbocolli"	0.0168361504441495	0.0168481815564172	0.0167803192500747	0.0168350215926625	2.90211901042834e-05	4.07543759368522e-05	0.0167755802214378	2.98979917498457e-05	0.0168259656619523	9.20872561599985e-06	0.000140216380516269	0.000352829582067629	0.000462291581518318	0.000140216380516269	0.000372795808350595	0.000209694752767972	0.000140216380516269	0.000352829582067629	0.000112321210376114	0.000210713612166394	0.000209694752767972	0.000353327881930126	4.98299862497428e-07	0.000330004144859237	3.06957520533328e-07	0.000352829582067629	0.000260881123179634	4.14588430061191e-07	0.000120258217458211	4.14588430061191e-07	0.000470718825238004	0.000112321210376115	0.00026047459797448	4.14588430061191e-07	3.06957520533328e-07	4.14588430061191e-07	0.000349970371142203	4.98299862497428e-07	0.000240508371691515	0.000352829582067629	0.000210713612166394	0.000330359495431337	0.000914733411189318	1.00091249470598	4.98299862497428e-07	0.000702799953209832	0.000562583572693563	0.000210713612166394	0.000232579427834325	0.000112321210376115
"Cystobranchus__verrilli"	5.93650663457972e-05	5.93924593192734e-05	5.91281741542149e-05	0.000101320250902055	1.6994596347585e-05	1.69048214263948e-05	1.70365579073976e-05	0.100603752220041	5.92845635235801e-05	1.69223001341975e-05	4.94038029363168e-07	1.54370199485124e-06	1.62908993508601e-06	4.94038029363168e-07	1.31402394634259e-06	2.12956973842471e-07	4.94038029363168e-07	1.54370199485124e-06	3.95949728795156e-07	6.35577509502342e-07	2.12956973842471e-07	0.00167827290566219	0.00167672920366734	1.46281825479951e-06	5.64076671139916e-07	1.54370199485124e-06	1.46053405505763e-06	2.42779947822643e-07	4.24036188184266e-07	2.42779947822643e-07	0.00167868605995151	3.95949728795156e-07	9.18074217547433e-07	2.42779947822643e-07	5.64076671139916e-07	2.42779947822643e-07	1.23314020629085e-06	0.00167672920366734	1.14775226605609e-06	1.54370199485124e-06	6.35577509502342e-07	1.17945299953694e-06	0.00168094847999695	2.98979917498457e-06	1.00167672920367	2.7768422011421e-06	2.28280417177893e-06	6.35577509502342e-07	8.19985916979421e-07	3.95949728795156e-07
"Ergasilus__auritus"	0.0201965825307302	0.0202110180145679	0.0201296156476314	0.0201868348469616	2.38374423186904e-05	8.53105171075325e-06	2.74849556411888e-05	3.33221064137052e-05	0.0201843701933453	8.50422078021212e-06	0.000168203084944545	0.000423193101366346	0.000554563400637057	0.000168203084944545	0.000447204508832594	3.4356194551486e-07	0.000168203084944545	0.000423193101366346	0.000134740120097119	5.56838238283692e-07	3.4356194551486e-07	0.000423748469806575	5.55368440228419e-07	0.00039581187307369	2.83474026007071e-07	0.000423193101366346	0.000312735297313109	3.40534890267006e-07	0.00014426130379093	3.40534890267006e-07	0.000564570326458463	0.000134740120097119	0.000312464388735475	3.40534890267006e-07	2.83474026007071e-07	3.40534890267006e-07	0.000419823280539937	5.5536844022842e-07	0.000288452981269227	0.000423193101366347	5.56838238283692e-07	0.000144875774314079	0.00084475259750107	0.000843359943851799	5.55368440228419e-07	1.00084301638191	0.000674813296961739	5.56838238283692e-07	0.00027900142388805	0.000134740120097119
"Ergasilus__nerkae"	0.0252182819156103	0.0252397954101284	0.0251294165432046	0.0252113224493856	2.0638054815845e-05	8.53820877426625e-06	2.86990270536111e-05	3.42420625766839e-05	0.000110658231354826	8.50910719695023e-06	9.22151927956882e-07	0.00052847676248416	0.000483305161452203	9.22151927956882e-07	0.000349318039773648	3.58737838170138e-07	9.22151927956882e-07	0.00052847676248416	0.000168265302734189	5.72193057526794e-07	3.58737838170138e-07	0.000529047463527104	5.70701042944733e-07	0.000494198581428526	2.83636906565008e-07	0.00052847676248416	0.000181297855920937	2.94829354512071e-07	0.000180130585111502	2.94829354512071e-07	0.000495691434399427	0.000168265302734189	0.000181052737039459	2.94829354512071e-07	2.83636906565008e-07	2.94829354512071e-07	0.000315039858718015	5.70701042944733e-07	0.000360211459749971	0.00052847676248416	5.72193057526794e-07	0.000180734441831151	0.000845237981563723	0.000843875359040344	5.70701042944733e-07	0.000843516621202174	1.00084259446927	5.72193057526794e-07	0.000348395887845691	0.000168265302734189
"Ergasilus__sp._A"	2.97503859706495e-05	2.97640928258295e-05	2.96316221181639e-05	5.08285114592919e-05	4.02378919902597e-05	0.0503021576225311	0.0504598992722777	1.90673252850703e-05	2.9725137678677e-05	1.90391479642059e-05	2.47709480655641e-07	7.7399083857654e-07	8.1653204263822e-07	2.47709480655641e-07	6.58639523094382e-07	0.000630748740903472	2.47709480655641e-07	7.7399083857654e-07	1.9842728550553e-07	0.00188830268146675	0.000630748740903472	1.09177959332771e-06	3.17788754751171e-07	7.33456072614848e-07	6.34638265473529e-07	7.7399083857654e-07	1.18559730522572e-06	5.74827028432281e-07	2.12502756933211e-07	5.74827028432281e-07	1.29895430802166e-06	1.9842728550553e-07	4.60212237588852e-07	5.74827028432281e-07	6.34638265473529e-07	5.74827028432281e-07	6.1810475713269e-07	3.17788754751171e-07	5.7556355307101e-07	7.7399083857654e-07	0.00188830268146675	0.000631686628728042	0.00189122203111112	0.000632140836499181	3.17788754751171e-07	1.39209559570923e-06	1.14438611505359e-06	1.00188830268147	4.10930042438741e-07	1.9842728550553e-07
